factor_id,horizon,split,valid_date_count,mean_rankIC,median_rankIC,rankIC_std,ICIR,positive_date_share,p10_date_rankIC,p90_date_rankIC,year_count,positive_year_count,negative_year_count,yearly_rankIC_min,yearly_rankIC_max,single_year_ic_contribution_share,neutralized_mean_rankIC,raw_neutralized_rankIC_sign_agree
alpha114,H3,train,226,0.02713672923930695,0.020824080556347477,0.14729623331662647,0.18423233662040844,0.5707964601769911,-0.16252782296279406,0.2197775740910576,5,4,1,-0.00043337950812573925,0.054471443865139385,0.37011261567949977,0.022544297900259896,True
alpha114,H3,validation,98,-0.004134054649159813,0.00021741410017146412,0.11455608170892238,-0.03608760519292295,0.5102040816326531,-0.1298312245151285,0.14375869647226386,2,0,2,-0.006642069248637656,-0.0016260400496819702,0.8033359271130536,0.0014999695285704924,False
alpha114,H5,robustness,102,-0.004218106400561468,-0.012426680513348904,0.1294459865766052,-0.03258584149355008,0.4803921568627451,-0.1827324741465081,0.14434730858512557,2,1,1,-0.010487939485365525,0.002051726684242593,0.8363810761393887,0.013510703633383763,False
alpha114,H5,train,225,0.03597743314102609,0.03851391401224617,0.1435825402775214,0.25056969372103066,0.5955555555555555,-0.1457683125591103,0.22112942240262748,5,5,0,0.013541256410417913,0.05782312024611024,0.3010911229565631,0.030929852447690795,True
alpha114,H5,validation,97,-0.004613132365784254,0.0038843880419140234,0.11537965714625577,-0.0399821985944769,0.5257731958762887,-0.15475163479462667,0.15153360449611222,2,0,2,-0.008335641924514199,-0.0009665923898855396,0.8960902986082315,0.009745910636574552,False
alpha118,H1,robustness,103,-0.003925229815615551,0.00012587328668858306,0.172995341426354,-0.022689800680479967,0.5048543689320388,-0.1908481155152211,0.21814307166109606,2,1,1,-0.03649554578315489,0.02928371979834613,0.5548183832781871,0.00040806852440059216,False
alpha118,H1,train,226,-0.001955019447126605,0.004137053062462415,0.16846552210404794,-0.011604863848159641,0.5088495575221239,-0.22951198048543298,0.20129225968034092,5,3,2,-0.025458897169745174,0.01670391502662978,0.3470245342132848,-0.004282918550546251,True
alpha118,H1,validation,98,-0.0054755851506692555,-0.033441169209259776,0.1994396169063008,-0.02745485192764762,0.4489795918367347,-0.23281266597447478,0.24300364716716097,2,1,1,-0.018346626822438376,0.007395456521099853,0.7127094795551481,-0.005674511064592728,True
alpha118,H10,robustness,101,-0.017999200453157255,-0.0018077975667345214,0.169783695000559,-0.10601253820691081,0.48514851485148514,-0.25794942687948635,0.15908426967880995,2,0,2,-0.021161526917950577,-0.014773627459068073,0.5888809241204723,-0.006608214590966264,True
alpha118,H10,train,224,-0.013135792954294791,-0.002807239399369537,0.1704100700415156,-0.07708343146091441,0.49107142857142855,-0.23832718536273578,0.20513874604694343,5,2,3,-0.034209085246198354,0.0071027795907338325,0.35968054662283855,-0.0035087553018004363,True
alpha118,H10,validation,96,-0.02072385032687121,-0.029605004143802884,0.17954839739033876,-0.11542208467512799,0.4270833333333333,-0.21810457450532397,0.1914059048247143,2,1,1,-0.04630298017198131,0.005943753128669102,0.8862368467236763,-0.005702471449980915,True
alpha118,H20,robustness,99,-0.007265917044763806,-0.005136486982291771,0.16315907029584037,-0.04453271909179937,0.47474747474747475,-0.2298101425604406,0.19654226250036422,2,0,2,-0.011492827626389868,-0.00328764826205693,0.7775681725764506,-0.010640815832588135,True
alpha118,H20,train,222,-0.017786674028944335,-0.007945701588331602,0.16341062136553608,-0.10884649896261647,0.47297297297297297,-0.22737210627845877,0.20037535566326706,5,2,3,-0.060369433075642465,0.02157749263851941,0.40219671140956004,-0.005048940373086564,True
alpha118,H20,validation,94,-0.02965178317166672,-0.007212070193376256,0.16845442557513296,-0.17602258338081847,0.5,-0.23858479054059067,0.170734625141748,2,1,1,-0.077999945485637,0.022993993570212038,0.772323034578377,-0.010138455844490676,True
alpha118,H3,robustness,102,-0.014354557361296857,-0.0027263749900990506,0.16553661347716767,-0.08671530158659897,0.47058823529411764,-0.22908989697591584,0.17446774603175533,2,1,1,-0.029600563662469704,0.0008914489398759941,0.970764509660231,-0.0035789421647435737,True
alpha118,H3,train,226,-0.017626714459940806,-0.019900764675274178,0.14815429880747152,-0.11897538310951716,0.4336283185840708,-0.20554728895202679,0.17435542998351555,5,0,5,-0.04219739310096067,-0.002983731130071782,0.41039928785266827,-0.014132008253631033,True
alpha118,H3,validation,98,-0.022612861995291653,-0.004716931912603046,0.17283522372811105,-0.1308348003811086,0.4897959183673469,-0.2526854678401161,0.16272156507405044,2,1,1,-0.055676923651076134,0.010451199660492837,0.8419552962171478,-0.011147978834427395,True
alpha118,H5,robustness,102,-0.023367113143501657,-0.013246588287406467,0.17094930522494098,-0.13669030776553556,0.46078431372549017,-0.23891030682357517,0.19083999876768046,2,0,2,-0.025611859421898444,-0.021122366865104877,0.5480321694984612,-0.0064566956109639246,True
alpha118,H5,train,225,-0.016955142857230255,-0.02753548114955327,0.16645925442836026,-0.1018576162404194,0.4577777777777778,-0.22172010878040982,0.1985357775063228,5,0,5,-0.0443878843850816,-0.0014094260182143871,0.4394277563497472,-0.006353167535105568,True
alpha118,H5,validation,97,-0.015647774310414173,0.005540527161772437,0.18457820548682413,-0.08477585026435404,0.5154639175257731,-0.24656470170110445,0.21793802784202085,2,1,1,-0.041440113593476394,0.010681905374378508,0.7950596391715691,-0.007265263477385956,True
alpha120,H1,robustness,103,0.04971126361153307,0.056666590073479815,0.22564596307086487,0.22030646121473524,0.5631067961165048,-0.23102579607926635,0.3380352997721349,2,2,0,0.01977117938176766,0.08023840831639192,0.8023071603750698,0.035614459341097936,True
alpha120,H1,train,226,0.0026706682793705234,-0.009959214072380727,0.14499259096494482,0.018419343096063554,0.45132743362831856,-0.17726186419573703,0.2048075205676804,5,3,2,-0.031544055458662304,0.0285371137746662,0.2937944503048461,0.006152348779411885,True
alpha120,H1,validation,98,0.01098721774581501,-0.003645399330623297,0.21131883186772174,0.05199355707537048,0.4897959183673469,-0.24836376279169248,0.2959950933124388,2,2,0,0.008147675502581114,0.013826759989048906,0.629220258891996,0.015345887260306858,True
alpha120,H10,robustness,101,0.04739036621890164,0.02824242535980347,0.21783962388723468,0.21754704389057064,0.5346534653465347,-0.18717569535247203,0.34912866301962314,2,2,0,0.01461469235357179,0.0795233798123623,0.8447525850347672,0.021117297563888172,True
alpha120,H10,train,224,0.009536556226901463,0.009347206724784361,0.15867688866984217,0.0601004740315025,0.5178571428571429,-0.17795912013684573,0.20847952314103171,5,2,3,-0.032113870713123625,0.04043069026882041,0.3204543586342047,0.01727506138696581,True
alpha120,H10,validation,96,0.06428512797578566,0.06544153947233033,0.20787275565532393,0.3092523008757219,0.6145833333333334,-0.22614297787433765,0.32438754968043804,2,2,0,0.03146429757043853,0.09850258946221137,0.7579052765760699,0.054481888159929354,True
alpha120,H20,robustness,99,0.04841016675736976,0.056677993789767,0.2181252993348923,0.2219374226877031,0.5656565656565656,-0.2368225766742206,0.29526953709457104,2,2,0,0.013974027520384057,0.080820650745121,0.8525863711331454,0.024957147520589147,True
alpha120,H20,train,222,0.008579298426418393,0.01172593228786747,0.15960634020444694,0.05375286730733117,0.5225225225225225,-0.20068941315332672,0.20890289533811804,5,2,3,-0.03559891269842554,0.04953865288166891,0.3275855773379882,0.020305599659657093,True
alpha120,H20,validation,94,0.0863262361498999,0.12061478497464727,0.2029172187522091,0.4254258789901736,0.6595744680851063,-0.17492856905413948,0.33565174236446016,2,2,0,0.047128848125181054,0.12900783644348263,0.7324302530129166,0.07409089602422145,True
alpha120,H3,robustness,102,0.05651706646141093,0.09301738172586524,0.22559223798353797,0.2505275312953592,0.6176470588235294,-0.20370881958611553,0.3684948092562304,2,2,0,0.02727417701086342,0.08575995591195842,0.7587084864933157,0.022418348524216307,True
alpha120,H3,train,226,0.01038312423453754,0.0024241860401075844,0.1354767192775264,0.07664139115494471,0.5132743362831859,-0.16820429080035298,0.1834310712533262,5,4,1,-0.014397121366156179,0.02371044195836416,0.3575894967845031,0.011233813161327212,True
alpha120,H3,validation,98,0.03912985632071627,0.03851278008166205,0.19813702696608052,0.19748886374183353,0.5714285714285714,-0.23684879142345286,0.27090025674042334,2,2,0,0.014090279322493982,0.06416943331893855,0.8199548803986503,0.033178991454285635,True
alpha120,H5,robustness,102,0.05219833977264032,0.07035011551350584,0.23348294814726608,0.2235638199142361,0.5980392156862745,-0.2677439368510387,0.3407820032209832,2,2,0,0.009491936307627015,0.09490474323765362,0.9090781780706922,0.028265453040134798,True
alpha120,H5,train,225,0.0144593563866776,0.01956043795526853,0.15259456740862257,0.09475669175009276,0.5644444444444444,-0.17004885558553584,0.21139611420237206,5,3,2,-0.03281594420460485,0.04059857286579357,0.32869621410056143,0.014747763057155699,True
alpha120,H5,validation,97,0.05361055099968839,0.07074389067962099,0.2009624258951051,0.2667690278961456,0.6701030927835051,-0.22367638530689288,0.31316735444077914,2,2,0,0.02450304124312743,0.08332446720951102,0.7727570487832425,0.046031954762859206,True
alpha122,H1,robustness,103,0.017449566667175825,0.022937682444166562,0.23569342468336243,0.07403501684706772,0.5631067961165048,-0.2622964966432229,0.3248103060988612,2,1,1,-0.028134570567513152,0.06392751051430969,0.6943956704334356,0.01229942704015796,True
alpha122,H1,train,226,0.005631683235716617,0.013957946412471087,0.18433976682949113,0.030550560698743637,0.5176991150442478,-0.2425992295619802,0.21442955614567383,5,4,1,-0.011657132537967964,0.027702646384333666,0.42953446725667416,0.0003145090720113322,True
alpha122,H1,validation,98,0.001970747606595192,-0.026640899683314012,0.22514130791961912,0.008753380820274867,0.42857142857142855,-0.2617539370717282,0.31836302315417364,2,1,1,-0.021467942534557485,0.025409437747747888,0.5420404808188288,0.0021689778514522857,True
alpha122,H10,robustness,101,-0.015497857861709213,0.008619988127177469,0.193862701690318,-0.0799424423913474,0.5445544554455446,-0.2505777506603219,0.2223426969992242,2,0,2,-0.024837852326879618,-0.006341000542914686,0.7966249570054654,-0.01602544990375646,True
alpha122,H10,train,224,-0.016569761800082038,0.01028370822680644,0.20097125556648854,-0.08244841658263992,0.5223214285714286,-0.32160669142007664,0.2134651656510351,5,2,3,-0.052851810894740954,0.04351942112904796,0.3299538512950994,0.001115766413154654,False
alpha122,H10,validation,96,-0.03915734388143449,-0.03791187002351267,0.19527060739009694,-0.200528612087578,0.4375,-0.26676002268031174,0.19608249043383158,2,0,2,-0.07181748621467657,-0.005107408257416153,0.9336052614375825,-0.01227772069777988,True
alpha122,H20,robustness,99,-0.015061697701017271,-0.013588864905275968,0.17869139000123288,-0.0842888832020018,0.48484848484848486,-0.25906192093246694,0.22315539043424185,2,0,2,-0.023903034702470512,-0.006740439346708337,0.7800367107237647,-0.022552571482323598,True
alpha122,H20,train,222,-0.022062162738309035,-0.01421780870045487,0.192440043754605,-0.11464434484561947,0.46846846846846846,-0.2758822433119561,0.21557677719314722,5,2,3,-0.07249548875127579,0.050125221636474204,0.31238809299009535,-0.00033522315981003966,True
alpha122,H20,validation,94,-0.053309255288082905,-0.03580255543560695,0.18579352094628535,-0.2869274182251765,0.4148936170212766,-0.33703000053349996,0.1661508888586119,2,1,1,-0.10826648134749453,0.00653305753216527,0.9430916047579805,-0.017426444307744905,True
alpha122,H3,robustness,102,-0.01261355766709817,-0.008783030077240838,0.2174352315156755,-0.05801064334962121,0.47058823529411764,-0.2803435698944488,0.24026180813388032,2,1,1,-0.040989030909929246,0.015761915575732897,0.7222616264256478,-0.006419563227120804,True
alpha122,H3,train,226,-0.014621322075596768,-0.010503432160598816,0.17905106467191167,-0.08166006777110475,0.4823008849557522,-0.2416976021786993,0.20860911202702487,5,1,4,-0.0380390621863307,0.013779810015412756,0.45270393289719685,-0.005671455859127871,True
alpha122,H3,validation,98,-0.01864781442110442,0.0038489292043535394,0.20082926295068487,-0.0928540699055572,0.5102040816326531,-0.2781505440046879,0.24803296991488838,2,1,1,-0.0653976758809836,0.028102047038774742,0.6994424564991281,-0.004085301573388165,True
alpha122,H5,robustness,102,-0.013370180934414718,-0.0009038474271468627,0.2082033546245014,-0.06421693328874593,0.5,-0.29399109452955624,0.23669193797787225,2,1,1,-0.02936384813729571,0.0026234862684662674,0.917983592030923,-0.010854507157254467,True
alpha122,H5,train,225,-0.01997696323728007,-0.02095831016033141,0.2027541838088278,-0.09852799514172238,0.47555555555555556,-0.2756981914859839,0.23876287531772852,5,1,4,-0.03976010034279628,0.0008853782866477015,0.4246119453857948,-0.002098474154025434,True
alpha122,H5,validation,97,-0.023638923851926043,-0.011075692293776501,0.19827289863878303,-0.11922418048162921,0.4536082474226804,-0.2995171949229997,0.2340177443310605,2,1,1,-0.051040112861713824,0.004333123262232314,0.9217469744312369,-0.01073052779720031,True
alpha124,H1,robustness,103,-0.04090881262752454,-0.03660294168330318,0.19647769144283134,-0.20821097971536218,0.4174757281553398,-0.2787521791514458,0.22847276782001882,2,0,2,-0.07434223198557945,-0.008118343641739944,0.9015487876481629,-0.0374535321158815,True
alpha124,H1,train,224,-0.0007235801522335578,-0.004449502795863057,0.1341988891673585,-0.005391849043781473,0.48214285714285715,-0.16896782963416881,0.16821813802325422,5,2,3,-0.019100500478572452,0.024355923741990325,0.4647040578832711,-0.004925030001202427,True
alpha124,H1,validation,98,-0.008284327471529847,-0.031032610068328935,0.14909418721941617,-0.05556438937044623,0.41836734693877553,-0.17232766529098242,0.19473421942630093,2,0,2,-0.014934573305856678,-0.0016340816372030144,0.9013751180878143,-0.009760247846669302,True
alpha124,H10,robustness,101,-0.025741768376357044,-0.01908016738788086,0.1772653142446728,-0.1452160479676618,0.45544554455445546,-0.26921160495876734,0.2130319289816335,2,1,1,-0.053716237988887895,0.0027921906284244257,0.9505880680679734,-0.01717492123736814,True
alpha124,H10,train,222,-0.05597866084076046,-0.06404196362787073,0.15349462591943522,-0.3646945976476206,0.35585585585585583,-0.22592689647793493,0.1408261240027796,5,0,5,-0.09880454206731744,-0.020773976092503862,0.34824303894724207,-0.03387367153259105,True
alpha124,H10,validation,96,-0.03276178429110566,-0.038783718719119856,0.1426137760769879,-0.2297238400967639,0.3958333333333333,-0.22047458249199298,0.14997460220293013,2,0,2,-0.04571299111210593,-0.01925946228623305,0.7035749570951954,-0.02501765843893151,True
alpha124,H20,robustness,99,-0.025235652212813472,-0.006354267410660001,0.19377773987339705,-0.13022988207675948,0.46464646464646464,-0.2806580375049437,0.22222720835646875,2,1,1,-0.05770967623868167,0.009267998314671481,0.8616255584196377,-0.020281813535965226,True
alpha124,H20,train,220,-0.07533929497501965,-0.0829710166369213,0.14885471711022175,-0.5061263521748761,0.3090909090909091,-0.2653851239000251,0.12192920202706124,5,0,5,-0.12911254602204394,-0.020491488720145144,0.3314365885113373,-0.045530230799597476,True
alpha124,H20,validation,94,-0.041719082382951196,-0.04671085226588649,0.13916399148907907,-0.2997836001723557,0.39361702127659576,-0.214613190945611,0.12070274277753293,2,0,2,-0.055503191342580235,-0.02670971929357737,0.6751152697684649,-0.03060699489410244,True
alpha124,H3,robustness,102,-0.04005677855601009,-0.059185619437275475,0.17319337563752837,-0.23128354885722543,0.37254901960784315,-0.24921993441408963,0.19172934046152584,2,0,2,-0.07190760942917063,-0.008205947682849551,0.8975710481638528,-0.02311100695899793,True
alpha124,H3,train,224,-0.033054007179508335,-0.04012093562030171,0.1474022417791858,-0.22424358531143987,0.41517857142857145,-0.22333952087617376,0.15540040306844569,5,0,5,-0.06272207579705408,-0.005156258470282866,0.36338206647941057,-0.020271301817097936,True
alpha124,H3,validation,98,-0.027920235818860707,-0.034801555966874134,0.15363421084518314,-0.1817318920393054,0.3979591836734694,-0.22195642463341192,0.1805171883475568,2,0,2,-0.03031791457086321,-0.025522557066858197,0.5429380104014527,-0.016467901520336156,True
