split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,baseline_id,anchor_event_count,baseline_event_count,failed_lookalike_baseline_event_count,unique_instrument_year_count,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,failed_lookalike_rate,top1_instrument_year_pnl_share,top1_threshold,top1_threshold_status,top5_instrument_exposure_share,top5_threshold,top5_threshold_status,interpretation_status
train,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,baseline_event,failed_lookalike_baseline,0,4,4,4,,-0.04264351444075712,,-0.20311912741253052,-0.061706106028264485,0.14141302138426604,1.0,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,baseline_event,failed_lookalike_baseline,0,12,12,10,,-0.11391431341650854,,-0.04954217748013798,-0.07648422766035516,0.0,1.0,0.2651237034482135,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,baseline_event,failed_lookalike_baseline,0,7,7,7,,-0.13581727913392339,,-0.06333214238278125,-0.10635559346811198,0.0,1.0,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,baseline_event,failed_lookalike_baseline,0,3,3,3,,0.03840865940203107,,-0.053562815662771546,-0.031880141554141615,0.02168267410862993,1.0,0.5489538515236284,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,建筑装饰,P05_PART_220dd76f3516,baseline_event,failed_lookalike_baseline,0,6,6,6,,-0.08801358302677653,,,-0.06711254568109971,,1.0,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,房地产,P05_PART_58e5ea3735ca,baseline_event,failed_lookalike_baseline,0,4,4,4,,-0.19264020910072116,,-0.10773119103894792,-0.1473362104555087,0.0,1.0,0.30198808422549367,,not_applicable,0.7222222222222222,,not_applicable,too_sparse
train,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,baseline_event,failed_lookalike_baseline,0,15,15,11,,-0.22717452991152115,,-0.10825310599049359,-0.12174985861020374,0.0,1.0,0.5436354085098332,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,baseline_event,failed_lookalike_baseline,0,4,4,4,,-0.05249046750543096,,-0.11879407234245395,-0.08245519419450825,0.0363388781479457,1.0,0.512346528095099,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,baseline_event,failed_lookalike_baseline,0,18,18,14,,-0.1808394931669756,,-0.1189162633860593,-0.10657798406426748,0.012338279321791823,1.0,0.5498214623699492,,not_applicable,0.8461538461538461,,not_applicable,too_sparse
train,second_breakout,industry_bucket,煤炭,P05_PART_e14d8d96dc55,baseline_event,failed_lookalike_baseline,0,5,5,5,,-0.1867663507333859,,-0.10375246549375028,-0.13515842346909812,0.0,1.0,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,baseline_event,failed_lookalike_baseline,0,9,9,8,,-0.09800086607740062,,-0.11188756744817581,-0.059969457380898365,0.051918110067277444,1.0,0.335388979535597,,not_applicable,0.9090909090909091,,not_applicable,too_sparse
train,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,baseline_event,failed_lookalike_baseline,0,18,18,14,,-0.16669323849888798,,-0.10726218926649839,-0.1342180276684597,0.0,1.0,0.3908048289180073,,not_applicable,0.6,,not_applicable,too_sparse
train,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,baseline_event,failed_lookalike_baseline,0,4,4,3,,-0.20273244466057036,,-0.05053067783548698,-0.16153648462613363,0.0,1.0,0.5455293671141748,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,社会服务,P05_PART_335fb875e6e2,baseline_event,failed_lookalike_baseline,0,3,3,3,,-0.025892157969579208,,-0.02052950099494355,-0.08869709998083634,0.0,1.0,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,计算机,P05_PART_3c695642a3b4,baseline_event,failed_lookalike_baseline,0,7,7,6,,-0.09760634190742926,,-0.13109091562742356,-0.078954782947615,0.05213613267980856,1.0,0.920326693048625,,not_applicable,0.8888888888888888,,not_applicable,too_sparse
train,second_breakout,industry_bucket,轻工制造,P05_PART_e1d9610a174b,baseline_event,failed_lookalike_baseline,0,1,1,1,,0.08229446469444845,,,-0.028304201162444698,,1.0,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,通信,P05_PART_2199aca9574e,baseline_event,failed_lookalike_baseline,0,3,3,3,,-0.24054360575141442,,-0.006799823320996268,-0.24420899099093182,0.0,1.0,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,钢铁,P05_PART_5fbb8c288926,baseline_event,failed_lookalike_baseline,0,5,5,5,,-0.1598405585076616,,-0.07297112730605244,-0.07465951041277544,0.0,1.0,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,银行,P05_PART_554709790ba9,baseline_event,failed_lookalike_baseline,0,36,36,31,,-0.09703508984499903,,-0.09515717341211263,-0.06280089133821279,0.032356282073899845,1.0,1.0,,not_applicable,0.8461538461538461,,not_applicable,too_sparse
train,second_breakout,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,baseline_event,failed_lookalike_baseline,0,20,20,17,,-0.1904039902073892,,-0.10859436461972927,-0.13066777770309593,0.0,1.0,0.5522161790083632,,not_applicable,0.47619047619047616,,not_applicable,too_sparse
train,second_breakout,industry_bucket,食品饮料,P05_PART_d33431c59d85,baseline_event,failed_lookalike_baseline,0,26,26,16,,-0.13944475733865355,,-0.09361491367238385,-0.07055355333585268,0.023061360336531167,1.0,0.3643946556281308,,not_applicable,0.8,,not_applicable,too_sparse
train,second_breakout,money_bucket,0,P05_PART_e3621f440496,baseline_event,failed_lookalike_baseline,0,4,4,4,,-0.09375970439011642,,-0.15329791852994878,-0.05345905142678903,0.09983886710315976,1.0,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,money_bucket,1,P05_PART_9c1df3bb564c,baseline_event,failed_lookalike_baseline,0,21,21,18,,-0.11159175771481589,,-0.04931836233615833,-0.0666910650888422,0.0,1.0,0.4158090771988422,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,money_bucket,2,P05_PART_239208c4d0f9,baseline_event,failed_lookalike_baseline,0,45,45,38,,-0.17988979558994528,,-0.10312147851831979,-0.09414541347634137,0.008976065041978426,1.0,0.3977556503757459,,not_applicable,0.5454545454545454,,not_applicable,too_sparse
train,second_breakout,money_bucket,3,P05_PART_556b169e12b1,baseline_event,failed_lookalike_baseline,0,64,64,57,,-0.15095833580273038,,-0.09468438032321295,-0.08670573525609554,0.007978645067117415,1.0,0.13956047597904997,,not_applicable,0.25,,not_applicable,too_sparse
train,second_breakout,money_bucket,4,P05_PART_481390dbfb50,baseline_event,failed_lookalike_baseline,0,142,142,125,,-0.19273860654243682,,-0.10452093801466797,-0.10381049543788386,0.0007104425767841122,1.0,0.07659694974792434,,not_applicable,0.13008130081300814,,not_applicable,too_sparse
train,second_breakout,vol20_bucket,0,P05_PART_8a57903b6903,baseline_event,failed_lookalike_baseline,0,25,25,23,,-0.10648845683919853,,-0.14626228857047785,-0.05074636061588873,0.09551592795458912,1.0,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,vol20_bucket,1,P05_PART_fd87db9809b4,baseline_event,failed_lookalike_baseline,0,42,42,37,,-0.10382153650595118,,-0.08238626719259112,-0.06951291544027073,0.012873351752320392,1.0,0.2321745888962259,,not_applicable,0.30434782608695654,,not_applicable,too_sparse
train,second_breakout,vol20_bucket,2,P05_PART_078d718fac0c,baseline_event,failed_lookalike_baseline,0,71,71,68,,-0.1882655611950017,,-0.09170298518727812,-0.09659157853721288,0.0,1.0,0.11712360898737922,,not_applicable,0.23636363636363636,,not_applicable,too_sparse
train,second_breakout,vol20_bucket,3,P05_PART_194ac7ca9f6f,baseline_event,failed_lookalike_baseline,0,80,80,73,,-0.1801989549124131,,-0.09588268671033084,-0.10402447282389046,0.0,1.0,0.1444044515132201,,not_applicable,0.25,,not_applicable,too_sparse
train,second_breakout,vol20_bucket,4,P05_PART_34b3514cf6c1,baseline_event,failed_lookalike_baseline,0,58,58,54,,-0.21619555309914595,,-0.11973254658365586,-0.11677565899372222,0.002956887589933635,1.0,0.15416260873968748,,not_applicable,0.1694915254237288,,not_applicable,too_sparse
train,second_breakout,ret_60d_bucket,0,P05_PART_79029ea4e39d,baseline_event,failed_lookalike_baseline,0,1,1,1,,-0.015662000257425358,,,-0.09440558857600423,,1.0,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,ret_60d_bucket,1,P05_PART_e112cdbd9937,baseline_event,failed_lookalike_baseline,0,8,8,8,,-0.09620466203761982,,,-0.044514017553244134,,1.0,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,ret_60d_bucket,2,P05_PART_e5a4d5771669,baseline_event,failed_lookalike_baseline,0,16,16,15,,-0.04611760832838343,,,-0.04521928631568211,,1.0,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,ret_60d_bucket,3,P05_PART_7413d8b18e92,baseline_event,failed_lookalike_baseline,0,80,80,76,,-0.16881121504344437,,-0.08364591649900405,-0.08818925737548003,0.0,1.0,0.31911543178278845,,not_applicable,0.4375,,not_applicable,too_sparse
train,second_breakout,ret_60d_bucket,4,P05_PART_d6b7492c072c,baseline_event,failed_lookalike_baseline,0,171,171,149,,-0.18790173665136267,,-0.1031074940246876,-0.10474843676892723,0.0,1.0,0.08755881656393272,,not_applicable,0.10119047619047619,,not_applicable,too_sparse
train,second_breakout,all,all,not_applicable,baseline_event,all_launch_direct_baseline,184,2212,276,158,-0.22198285104066737,-0.1878679355723161,-0.03411491546835127,-0.10141518293549771,-0.09199251057743055,0.009422672358067166,0.6,0.08016826987424333,,not_applicable,0.09782608695652174,,not_applicable,interpretable
train,second_breakout,year_bucket,2017,P05_PART_bf400a80dd79,baseline_event,all_launch_direct_baseline,4,76,9,4,-0.13968274707196918,-0.14234256735174475,0.002659820279775571,-0.11941220586586154,-0.0823051910272493,0.03710701483861224,0.6923076923076923,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,year_bucket,2018,P05_PART_beb44123e158,baseline_event,all_launch_direct_baseline,19,275,40,13,-0.2108223979424088,-0.18757399377083153,-0.02324840417157728,-0.10938906954521936,-0.10399713011386022,0.005391939431359141,0.6779661016949152,0.36152941649267545,,not_applicable,0.5263157894736842,,not_applicable,too_sparse
train,second_breakout,year_bucket,2019,P05_PART_7aff11922ab6,baseline_event,all_launch_direct_baseline,47,681,75,41,-0.20311745358338407,-0.1788832250167568,-0.02423422856662727,-0.09225705555148277,-0.07938097853819354,0.01287607701328923,0.6147540983606558,0.26092244369869844,,not_applicable,0.2127659574468085,,not_applicable,interpretable
train,second_breakout,year_bucket,2020,P05_PART_df64492a95ef,baseline_event,all_launch_direct_baseline,78,838,105,66,-0.22500641770784674,-0.17802143964695236,-0.04698497806089438,-0.09927430899291154,-0.09500669809229044,0.004267610900621097,0.5737704918032787,0.12671370750515865,,not_applicable,0.14102564102564102,,not_applicable,interpretable
train,second_breakout,year_bucket,2021,P05_PART_44c00970e79a,baseline_event,all_launch_direct_baseline,36,342,47,34,-0.23493953924270955,-0.20839405234642477,-0.026545486896284776,-0.11180207785950486,-0.10221920676036454,0.009582871099140314,0.5662650602409639,0.1529383519891403,,not_applicable,0.19444444444444445,,not_applicable,interpretable
train,second_breakout,industry_bucket,UNKNOWN,P05_PART_7bbc930b413c,baseline_event,all_launch_direct_baseline,0,10,0,1,,-0.153746190739119,,,-0.06012660337247187,,,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,交通运输,P05_PART_5567ef72272e,baseline_event,all_launch_direct_baseline,9,121,20,8,-0.22810956076717157,-0.2148326909599979,-0.013276869807173658,-0.12200949985748115,-0.09104280843085408,0.03096669142662707,0.6896551724137931,0.8641866958723773,,not_applicable,0.8888888888888888,,not_applicable,too_sparse
train,second_breakout,industry_bucket,传媒,P05_PART_ab7d85ab49cf,baseline_event,all_launch_direct_baseline,2,34,11,2,-0.01555399751746005,-0.1877289879180332,0.17217499040057313,-0.07676368984510162,-0.09352080454579013,0.0,0.8461538461538461,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,baseline_event,all_launch_direct_baseline,2,67,9,2,-0.08721533597278885,-0.1257314661880718,0.03851613021528294,-0.11101193202719917,-0.07019209571725091,0.04081983630994826,0.8181818181818182,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,baseline_event,all_launch_direct_baseline,4,24,4,3,0.020054661175123112,-0.14649610481410025,0.16655076598922336,-0.04695207678265795,-0.10039872774507068,0.0,0.5,0.8580364492070859,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,医药生物,P05_PART_e9da2e5c1389,baseline_event,all_launch_direct_baseline,13,125,18,12,-0.24129924813610976,-0.19105105359645738,-0.050248194539652374,-0.10235376747664061,-0.09103785503194735,0.011315912444693266,0.5806451612903226,0.5114541997804044,,not_applicable,0.7692307692307693,,not_applicable,too_sparse
train,second_breakout,industry_bucket,商贸零售,P05_PART_028b6c711bb7,baseline_event,all_launch_direct_baseline,1,26,4,1,-0.141681797656803,-0.18345222982022114,0.041770432163418136,-0.18939393756949363,-0.10577269962775089,0.08362123794174274,0.8,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,国防军工,P05_PART_9be3680abaed,baseline_event,all_launch_direct_baseline,2,53,4,2,-0.2233679224046731,-0.18126817907318143,-0.04209974333149166,-0.20311912741253052,-0.0900371550667505,0.11308197234578002,0.6666666666666666,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,基础化工,P05_PART_2e042d6b8f63,baseline_event,all_launch_direct_baseline,8,88,12,7,-0.10702275566658515,-0.13355789286847608,0.026535137201890935,-0.04954217748013798,-0.06720297058439545,0.0,0.6,0.2651237034482135,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,家用电器,P05_PART_a15abe39afa3,baseline_event,all_launch_direct_baseline,3,42,7,3,-0.08897254050456596,-0.12080823316268297,0.031835692658117004,-0.06333214238278125,-0.06941347516257167,0.0,0.7,1.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,baseline_event,all_launch_direct_baseline,3,23,3,2,0.03337132718630972,-0.1575818373461725,0.19095316453248223,-0.053562815662771546,-0.0849801230239412,0.0,0.5,0.5489538515236284,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,建筑装饰,P05_PART_220dd76f3516,baseline_event,all_launch_direct_baseline,0,69,6,18,,-0.1900489065221454,,,-0.10856334004337923,,1.0,0.0,,not_applicable,0.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,房地产,P05_PART_58e5ea3735ca,baseline_event,all_launch_direct_baseline,18,135,4,16,-0.1837756588761246,-0.19415844931346635,0.010382790437341749,-0.10773119103894792,-0.10052939975314948,0.0072017912857984395,0.18181818181818182,0.30198808422549367,,not_applicable,0.7222222222222222,,not_applicable,too_sparse
train,second_breakout,industry_bucket,有色金属,P05_PART_e5a1accd8911,baseline_event,all_launch_direct_baseline,6,125,15,5,-0.2156877735045165,-0.23995922364115535,0.02427145013663884,-0.10825310599049359,-0.1066498582275995,0.0016032477628940972,0.7142857142857143,0.5436354085098332,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,baseline_event,all_launch_direct_baseline,5,41,4,4,-0.14091906110337848,-0.1999907833061143,0.05907172220273582,-0.11879407234245395,-0.09294976477515111,0.02584430756730284,0.4444444444444444,0.512346528095099,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,汽车,P05_PART_ca1964526ecf,baseline_event,all_launch_direct_baseline,13,125,18,10,-0.19589448892653596,-0.182871738203872,-0.013022750722663956,-0.1189162633860593,-0.08686078272429473,0.03205548066176457,0.5806451612903226,0.5498214623699492,,not_applicable,0.8461538461538461,,not_applicable,too_sparse
train,second_breakout,industry_bucket,煤炭,P05_PART_e14d8d96dc55,baseline_event,all_launch_direct_baseline,2,68,5,2,-0.0709932260143021,-0.15128035527225853,0.08028712925795643,-0.10375246549375028,-0.08862517563302215,0.01512728986072813,0.7142857142857143,0.0,,not_applicable,1.0,,not_applicable,too_sparse
train,second_breakout,industry_bucket,电力设备,P05_PART_029d2f3a704b,baseline_event,all_launch_direct_baseline,11,77,9,8,-0.29646412717929094,-0.22557887731295326,-0.07088524986633768,-0.11188756744817581,-0.08152810847460788,0.030359458973567927,0.45,0.335388979535597,,not_applicable,0.9090909090909091,,not_applicable,too_sparse
train,second_breakout,industry_bucket,电子,P05_PART_06cd7c59519e,baseline_event,all_launch_direct_baseline,15,150,18,14,-0.20061601720054556,-0.28445218315671794,0.08383616595617238,-0.10726218926649839,-0.1230150293081922,0.0,0.5454545454545454,0.3908048289180073,,not_applicable,0.6,,not_applicable,too_sparse
train,second_breakout,industry_bucket,石油石化,P05_PART_b026189cf5cb,baseline_event,all_launch_direct_baseline,4,32,4,3,-0.030931461427772002,-0.16828733113592065,0.13735586970814864,-0.05053067783548698,-0.10549033059929928,0.0,0.5,0.5455293671141748,,not_applicable,1.0,,not_applicable,too_sparse
