split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,trigger_rate_type,numerator_split_rule,denominator_split_rule,numerator_bucket_source,anchor_trigger_count,upstream_anchor_trigger_count,cross_split_reference_count,ep2_launch_episode_count,denominator_scope,trigger_rate_per_launch_episode,trigger_rate_band,trigger_rate_gap_to_min_budget,unique_instrument_count,unique_instrument_year_count,trigger_count_reproduction_status,interpretation_status
validation,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,25,91,0,124,bucket_level,0.20161290322580644,0.2_1.5,-0.001612903225806428,23,24,passed,interpretable
validation,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,46,91,0,214,bucket_level,0.21495327102803738,0.2_1.5,-0.014953271028037368,40,42,passed,interpretable
validation,pullback_hold_restrengthen,money_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,91,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,3,91,3,536,split_level,0.005597014925373134,0_0.05,0.1944029850746269,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,0,P05_PART_8a57903b6903,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,91,0,46,bucket_level,0.043478260869565216,0_0.05,0.1565217391304348,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,1,P05_PART_fd87db9809b4,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,13,91,0,104,bucket_level,0.125,0.1_0.15,0.07500000000000001,13,13,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,2,P05_PART_078d718fac0c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,22,91,0,116,bucket_level,0.1896551724137931,0.15_0.2,0.010344827586206917,22,22,passed,interpretable
validation,pullback_hold_restrengthen,vol20_bucket,3,P05_PART_194ac7ca9f6f,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,28,91,0,120,bucket_level,0.23333333333333334,0.2_1.5,-0.033333333333333326,26,27,passed,interpretable
validation,pullback_hold_restrengthen,vol20_bucket,4,P05_PART_34b3514cf6c1,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,23,91,0,77,bucket_level,0.2987012987012987,0.2_1.5,-0.09870129870129868,22,22,passed,interpretable
validation,pullback_hold_restrengthen,vol20_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,91,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,vol20_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,3,91,3,536,split_level,0.005597014925373134,0_0.05,0.1944029850746269,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,1,P05_PART_e112cdbd9937,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,91,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,2,P05_PART_e5a4d5771669,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,91,0,54,bucket_level,0.1111111111111111,0.1_0.15,0.0888888888888889,6,6,passed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,3,P05_PART_7413d8b18e92,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,35,91,0,202,bucket_level,0.17326732673267325,0.15_0.2,0.026732673267326756,34,35,passed,interpretable
validation,pullback_hold_restrengthen,ret_60d_bucket,4,P05_PART_d6b7492c072c,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,47,91,0,202,bucket_level,0.23267326732673269,0.2_1.5,-0.032673267326732675,42,43,passed,interpretable
validation,pullback_hold_restrengthen,ret_60d_bucket,unbucketed,not_applicable,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,91,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,ret_60d_bucket,cross_split_reference,not_applicable,raw,anchor_event_split,canonical_launch_split,cross_split_reference,3,91,3,536,split_level,0.005597014925373134,0_0.05,0.1944029850746269,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,anchor_window_position_bucket,0.139535_0.372093,P05_PART_b0ed159c4c63,raw,anchor_event_split,canonical_launch_split,anchor_event,25,91,1,536,split_level,0.04664179104477612,0_0.05,0.1533582089552239,22,23,passed,interpretable
validation,pullback_hold_restrengthen,anchor_window_position_bucket,0.372093_0.627907,P05_PART_a9a24906fcf7,raw,anchor_event_split,canonical_launch_split,anchor_event,21,91,1,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,20,20,passed,interpretable
validation,pullback_hold_restrengthen,anchor_window_position_bucket,ge_0.627907,P05_PART_c6515f897e07,raw,anchor_event_split,canonical_launch_split,anchor_event,27,91,1,536,split_level,0.05037313432835821,0.05_0.1,0.1496268656716418,23,24,passed,interpretable
validation,pullback_hold_restrengthen,anchor_window_position_bucket,lt_0.139535,P05_PART_3389866e685a,raw,anchor_event_split,canonical_launch_split,anchor_event,18,91,0,536,split_level,0.033582089552238806,0_0.05,0.16641791044776122,18,18,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,0_5,P05_PART_64df811e6d73,raw,anchor_event_split,canonical_launch_split,anchor_event,2,91,0,536,split_level,0.0037313432835820895,0_0.05,0.1962686567164179,2,2,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,raw,anchor_event_split,canonical_launch_split,anchor_event,22,91,1,536,split_level,0.041044776119402986,0_0.05,0.15895522388059702,18,19,passed,interpretable
validation,pullback_hold_restrengthen,reference_age_bucket,20_40,P05_PART_4b5d754918f1,raw,anchor_event_split,canonical_launch_split,anchor_event,36,91,2,536,split_level,0.06716417910447761,0.05_0.1,0.1328358208955224,32,32,passed,interpretable
validation,pullback_hold_restrengthen,reference_age_bucket,40_60,P05_PART_c0d118e3f8d7,raw,anchor_event_split,canonical_launch_split,anchor_event,10,91,0,536,split_level,0.018656716417910446,0_0.05,0.18134328358208956,10,10,passed,too_sparse
validation,pullback_hold_restrengthen,reference_age_bucket,5_10,P05_PART_dcad40adc80e,raw,anchor_event_split,canonical_launch_split,anchor_event,21,91,0,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,21,21,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,-0.0595433_-0.0495133,P05_PART_5521fc8f8856,raw,anchor_event_split,canonical_launch_split,anchor_event,22,91,0,536,split_level,0.041044776119402986,0_0.05,0.15895522388059702,20,20,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,-0.0710981_-0.0595433,P05_PART_d241400f334e,raw,anchor_event_split,canonical_launch_split,anchor_event,24,91,1,536,split_level,0.04477611940298507,0_0.05,0.15522388059701495,23,23,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,ge_-0.0495133,P05_PART_a18c04ba2755,raw,anchor_event_split,canonical_launch_split,anchor_event,26,91,0,536,split_level,0.048507462686567165,0_0.05,0.15149253731343285,23,24,passed,interpretable
validation,pullback_hold_restrengthen,pullback_depth_band,lt_-0.0710981,P05_PART_3c8d5acfa20c,raw,anchor_event_split,canonical_launch_split,anchor_event,19,91,2,536,split_level,0.03544776119402985,0_0.05,0.16455223880597017,18,18,passed,too_sparse
validation,pullback_hold_restrengthen,all,all,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,77,77,3,536,split_level,0.14365671641791045,0.1_0.15,0.056343283582089565,67,70,passed,interpretable
validation,pullback_hold_restrengthen,year_bucket,2022,P05_PART_1bd3c8af1a44,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,40,77,0,224,bucket_level,0.17857142857142858,0.15_0.2,0.021428571428571436,37,37,passed,interpretable
validation,pullback_hold_restrengthen,year_bucket,2023,P05_PART_df36061f09aa,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,34,77,0,312,bucket_level,0.10897435897435898,0.1_0.15,0.09102564102564104,31,31,passed,interpretable
validation,pullback_hold_restrengthen,year_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,3,77,3,536,split_level,0.005597014925373134,0_0.05,0.1944029850746269,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,交通运输,P05_PART_5567ef72272e,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,77,0,33,bucket_level,0.12121212121212122,0.1_0.15,0.0787878787878788,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,传媒,P05_PART_ab7d85ab49cf,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,77,0,5,bucket_level,0.2,0.2_1.5,0.0,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,77,0,21,bucket_level,0.09523809523809523,0.05_0.1,0.10476190476190478,2,2,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,医药生物,P05_PART_e9da2e5c1389,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,77,0,32,bucket_level,0.1875,0.15_0.2,0.012500000000000011,5,6,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,商贸零售,P05_PART_028b6c711bb7,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,国防军工,P05_PART_9be3680abaed,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,77,0,18,bucket_level,0.16666666666666666,0.15_0.2,0.033333333333333354,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,基础化工,P05_PART_2e042d6b8f63,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,77,0,12,bucket_level,0.16666666666666666,0.15_0.2,0.033333333333333354,2,2,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,家用电器,P05_PART_a15abe39afa3,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,77,0,13,bucket_level,0.07692307692307693,0.05_0.1,0.12307692307692308,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,7,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,建筑装饰,P05_PART_220dd76f3516,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,77,0,28,bucket_level,0.17857142857142858,0.15_0.2,0.021428571428571436,4,5,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,房地产,P05_PART_58e5ea3735ca,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,77,0,10,bucket_level,0.4,0.2_1.5,-0.2,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,77,0,24,bucket_level,0.041666666666666664,0_0.05,0.15833333333333335,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,77,0,17,bucket_level,0.11764705882352941,0.1_0.15,0.0823529411764706,2,2,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,77,0,27,bucket_level,0.07407407407407407,0.05_0.1,0.12592592592592594,2,2,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,77,0,19,bucket_level,0.2631578947368421,0.2_1.5,-0.06315789473684208,4,4,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,77,0,30,bucket_level,0.13333333333333333,0.1_0.15,0.06666666666666668,4,4,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,77,0,31,bucket_level,0.16129032258064516,0.15_0.2,0.038709677419354854,4,4,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,石油石化,P05_PART_b026189cf5cb,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,77,0,18,bucket_level,0.1111111111111111,0.1_0.15,0.0888888888888889,2,2,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,社会服务,P05_PART_335fb875e6e2,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,9,77,0,27,bucket_level,0.3333333333333333,0.2_1.5,-0.1333333333333333,8,8,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,轻工制造,P05_PART_e1d9610a174b,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,4,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,77,0,15,bucket_level,0.3333333333333333,0.2_1.5,-0.1333333333333333,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,77,0,9,bucket_level,0.1111111111111111,0.1_0.15,0.0888888888888889,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,77,0,31,bucket_level,0.03225806451612903,0_0.05,0.16774193548387098,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,77,0,71,bucket_level,0.07042253521126761,0.05_0.1,0.1295774647887324,5,5,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,77,0,25,bucket_level,0.16,0.15_0.2,0.04000000000000001,3,4,passed,too_sparse
validation,pullback_hold_restrengthen,industry_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,3,77,3,536,split_level,0.005597014925373134,0_0.05,0.1944029850746269,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,executable_status,blocked,P05_PART_46baa197cf70,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,4,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,executable_status,executable,P05_PART_0cee223a644a,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,74,77,0,532,bucket_level,0.13909774436090225,0.1_0.15,0.06090225563909776,64,67,passed,interpretable
validation,pullback_hold_restrengthen,executable_status,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,3,77,3,536,split_level,0.005597014925373134,0_0.05,0.1944029850746269,3,3,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,0,P05_PART_e3621f440496,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,77,0,15,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,1,P05_PART_9c1df3bb564c,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,77,0,47,bucket_level,0.02127659574468085,0_0.05,0.17872340425531916,1,1,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,2,P05_PART_239208c4d0f9,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,10,77,0,63,bucket_level,0.15873015873015872,0.15_0.2,0.04126984126984129,10,10,passed,too_sparse
validation,pullback_hold_restrengthen,money_bucket,3,P05_PART_556b169e12b1,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,24,77,0,124,bucket_level,0.1935483870967742,0.15_0.2,0.006451612903225823,22,23,passed,interpretable
validation,pullback_hold_restrengthen,money_bucket,4,P05_PART_481390dbfb50,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,39,77,0,214,bucket_level,0.1822429906542056,0.15_0.2,0.01775700934579441,35,36,passed,interpretable
