instrument,artifact_path,sha256,size_bytes,row_count,schema_hash,min_date,max_date,read_for_forward_outcome
SZ300737,data/raw/akshare/day/qfq/SZ300737.csv,dc00f9e11875b6a3f986837c5fc14e9e603a8929f4987790361f8abeaf15da36,224756,2010,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-01-25,2026-05-29,False
SZ300738,data/raw/akshare/day/qfq/SZ300738.csv,b49ccb92ec896547490265e046ba8881926e91ff07e2a8aedf2fb400e5acaa94,227700,2024,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-01-19,2026-05-29,False
SZ300739,data/raw/akshare/day/qfq/SZ300739.csv,b8e11d85ca1e8462b18074c95a7a45d02df5bbfa40351d452671c72d2c6e44a4,230195,2015,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-02-01,2026-05-29,False
SZ300740,data/raw/akshare/day/qfq/SZ300740.csv,acc3f7e4c87f98a7e4371211a1e89a0ea3396c73018f9c90cc820ee58da8f012,217424,1910,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-02-08,2026-05-29,False
SZ300741,data/raw/akshare/day/qfq/SZ300741.csv,264916753f76f375a071490baaf95b195c4c359e3c5c36cf89357671305486b9,227222,2000,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-03-01,2026-05-29,False
SZ300743,data/raw/akshare/day/qfq/SZ300743.csv,c7ac060db9ee5ee503e33f27e31c8b1725554b9315f55b748a2f543b467d571a,221731,1961,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-04-27,2026-05-29,False
SZ300745,data/raw/akshare/day/qfq/SZ300745.csv,07369eabc15c0b76a0d7c77270d6956ca1d968a273a08265970c1d5f0dd009ad,221192,1945,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-05-23,2026-05-29,False
SZ300746,data/raw/akshare/day/qfq/SZ300746.csv,1fdcae7fcaaca84d5e2f845ec078e5a6fc4058b70410ea0e008d58ce047de7bc,217313,1926,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-05-25,2026-05-29,False
SZ300747,data/raw/akshare/day/qfq/SZ300747.csv,dbcdf5a6829984c5773681e78b581468123e410e5101d5e69af2f73c953f3ce2,218862,1923,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-06-25,2026-05-29,False
SZ300748,data/raw/akshare/day/qfq/SZ300748.csv,a53cebb1054e4a03cfb0796191435f5953948028c633af8af4105a1bc41677a2,213911,1859,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-09-21,2026-05-29,False
SZ300749,data/raw/akshare/day/qfq/SZ300749.csv,0b0e2c0093f21445b4f6ecabc85ecc31bb461bd57d27d5fd0d05f4ec32bb38b0,204897,1843,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-09-25,2026-05-29,False
SZ300750,data/raw/akshare/day/qfq/SZ300750.csv,7e2c5e2a710f98b4bf6149b469e73cf0f6957b17b800abfc9af9d2a9cb451a06,230366,1932,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-06-11,2026-05-29,False
SZ300751,data/raw/akshare/day/qfq/SZ300751.csv,73e391a7b5c966b44bc4f35c998aaa4fb53d66fcc8f52075d1aa496ed69ea384,213430,1830,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-11-09,2026-05-29,False
SZ300752,data/raw/akshare/day/qfq/SZ300752.csv,6ac52f05789eaff7d11760cc4bdb43ba05ada3017cc282269cde765441eded28,206105,1815,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-11-30,2026-05-29,False
SZ300753,data/raw/akshare/day/qfq/SZ300753.csv,215cd03b5d20c8f8694b495a0ca4669781b43e34e196ffae09e1c84a627ce8e1,205361,1806,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-12-13,2026-05-29,False
SZ300755,data/raw/akshare/day/qfq/SZ300755.csv,0f38a7c13f7a52a73271f92bf8ce454b4be1893f4860258a5c5235269f34c882,202490,1775,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-01-29,2026-05-29,False
SZ300756,data/raw/akshare/day/qfq/SZ300756.csv,8b209db3f892b3fe00af0e48d6a712bb81d4b98d6bfd62a61faf277812a8d9bd,201640,1795,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-12-28,2026-05-29,False
SZ300757,data/raw/akshare/day/qfq/SZ300757.csv,f919d14552958cdb8b09435a06349d3e8041257bc5f1f4642f08fba4d4948ecb,202058,1770,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-01-08,2026-05-29,False
SZ300758,data/raw/akshare/day/qfq/SZ300758.csv,d28982510b7fbb0858844d0afb5c142a6cc119a269f6cb5380d985da5a2324a4,199571,1762,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-02-22,2026-05-29,False
SZ300759,data/raw/akshare/day/qfq/SZ300759.csv,a7d5144b42df1d8fc24cea438a4c407c8ce83cc7c8acedbe98e6d5556812b4db,204380,1776,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-01-28,2026-05-29,False
SZ300760,data/raw/akshare/day/qfq/SZ300760.csv,a37e1024ac8ed2b870b803ce9e83d6bf897cca22f6c9e21ce073e68669eb53a4,219979,1848,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2018-10-16,2026-05-29,False
SZ300761,data/raw/akshare/day/qfq/SZ300761.csv,281a6b3abcce15d558c67a9ca8b711304ad65e8a5047f06ae9331d11af795a16,201579,1766,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-02-18,2026-05-29,False
SZ300762,data/raw/akshare/day/qfq/SZ300762.csv,6e7e55ca9a7b357b1414ba944fd69e7e5a0988424ac3a008d55cbc9ffaf954a3,200384,1748,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-03-14,2026-05-29,False
SZ300763,data/raw/akshare/day/qfq/SZ300763.csv,74f969e0872ba1c91714da5749dbda9e9222d0e36aefd829dc648ee204c77cad,199438,1745,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-03-19,2026-05-29,False
SZ300765,data/raw/akshare/day/qfq/SZ300765.csv,bd26c0049d088728a775a09156e584a7471a11b5770260a451765cc16175297e,190737,1722,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-03-22,2026-05-29,False
SZ300766,data/raw/akshare/day/qfq/SZ300766.csv,569f84022d4e6c4d07ece1455eb0b445a1cb4bf6211771f131c3e758023bd693,199446,1741,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-03-25,2026-05-29,False
SZ300767,data/raw/akshare/day/qfq/SZ300767.csv,02c11f368c0feea1d702b2d69b13288a16c47f61265b5fb88366178bfe194704,195400,1737,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-03-29,2026-05-29,False
SZ300768,data/raw/akshare/day/qfq/SZ300768.csv,69c4b470d2b94b8334fe95bb40110ca76178b257b57e6e420a028db711884830,196908,1728,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-04-12,2026-05-29,False
SZ300769,data/raw/akshare/day/qfq/SZ300769.csv,c4079e88b453bc0a2340e86c6537e949efc529288caf2c23d16d9bbeccfc2d3d,199664,1727,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-04-15,2026-05-29,False
SZ300770,data/raw/akshare/day/qfq/SZ300770.csv,bb5b2cbfad0dbec6e6a8e5b1a15cc94ffd4df4e587145efeed55a33477436209,196836,1723,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-04-19,2026-05-29,False
SZ300771,data/raw/akshare/day/qfq/SZ300771.csv,e9596c5a8166c779285c6b37668da751de31eb16951749b4582051ed6bedeeba,193033,1722,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-04-22,2026-05-29,False
SZ300772,data/raw/akshare/day/qfq/SZ300772.csv,22892297e3d84f0d4f6e1c1e88a61d2487b27909a0abdb3120d7d4bbacb908cc,193714,1712,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-04-26,2026-05-29,False
SZ300773,data/raw/akshare/day/qfq/SZ300773.csv,68fc245d86199d11c96cfcf4987a91f043c7a2a9e66319d47ce7ab00622655d6,198100,1719,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-04-25,2026-05-29,False
SZ300774,data/raw/akshare/day/qfq/SZ300774.csv,b8a52477c89bc12735bdb3462707f570271f36292d1761306b7afa365cca1cd0,131084,1165,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-08-04,2026-05-29,False
SZ300775,data/raw/akshare/day/qfq/SZ300775.csv,764672b1f6976326c359d33f83abf3eca2fe9f50e68eb33c7fbdc3a774fee8ab,195727,1704,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-05-21,2026-05-29,False
SZ300776,data/raw/akshare/day/qfq/SZ300776.csv,66e0a0e9eeb439308e6c033eb2ddb83195befb33814685fed1de1135675d8b74,195360,1706,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-05-17,2026-05-29,False
SZ300777,data/raw/akshare/day/qfq/SZ300777.csv,67fcf0a902ad4a1c937ae1245cab5b5e5c8ce62c5254fc8a4fd522d38c99aaad,195578,1707,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-05-16,2026-05-29,False
SZ300778,data/raw/akshare/day/qfq/SZ300778.csv,9201cf596d716677081a168bdef66e22f8424deb9fd665fd023b858a13fa8d78,191810,1711,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-05-10,2026-05-29,False
SZ300779,data/raw/akshare/day/qfq/SZ300779.csv,d759d8fefb7a4210f0ffdd146ee89b16ddb712f08bc2f791c801409ab7883433,192536,1703,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-05-22,2026-05-29,False
SZ300780,data/raw/akshare/day/qfq/SZ300780.csv,13e5f7e6308e166046a2a550ad03daddd20f94dc5a136cdf1d905979fbc81240,193103,1696,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-05-31,2026-05-29,False
SZ300781,data/raw/akshare/day/qfq/SZ300781.csv,1df5d3fae455ccff93669736b460f8f8d6385a51fbe7442f553375b40bfe2972,178602,1688,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-06-06,2026-05-29,False
SZ300782,data/raw/akshare/day/qfq/SZ300782.csv,bab3032d0460a7eac8763e37fb49ae029278314e5b3000214835a5c7bf7c49c3,183261,1685,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-06-18,2026-05-29,False
SZ300783,data/raw/akshare/day/qfq/SZ300783.csv,abf5b267b91d151d6823f6ffbe3efa974f5bbfe696a2f2b038588e7b73a69d7e,176853,1667,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-07-12,2026-05-29,False
SZ300784,data/raw/akshare/day/qfq/SZ300784.csv,b74deb8f475d3a3a7a377c038bc69a754a5edc1bf52a956f3cc8c53772496fbf,49864,478,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2024-06-07,2026-05-29,False
SZ300785,data/raw/akshare/day/qfq/SZ300785.csv,90753e2cf530372b5570767b19e15fe114476adca27cf42036140d9f692b80be,176456,1666,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-07-15,2026-05-29,False
SZ300786,data/raw/akshare/day/qfq/SZ300786.csv,ddbee867634edf5ec7d80e799218b6278726507a00889a6819fd202b85a4cf90,175317,1660,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-07-23,2026-05-29,False
SZ300787,data/raw/akshare/day/qfq/SZ300787.csv,b388821af62df642c09c3a1ae69ac92cfb74e14b0976cc1c09a073f39926562f,172895,1643,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-08-15,2026-05-29,False
SZ300788,data/raw/akshare/day/qfq/SZ300788.csv,f8b38baad7e01dba523c96c4751dcc46792ee89a84dfce78c102de66e729ba1a,176780,1672,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-07-05,2026-05-29,False
SZ300789,data/raw/akshare/day/qfq/SZ300789.csv,a527198531dbc4c37184d0137ad79f4a8c59579bdaa9441ef309e8d1a8b084d1,171176,1634,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-08-28,2026-05-29,False
SZ300790,data/raw/akshare/day/qfq/SZ300790.csv,543afcade193bfefda5fb9373d8edb3d2df7bc8e6c12b3a7ba6f71c715c9720a,169985,1618,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-09-20,2026-05-29,False
SZ300791,data/raw/akshare/day/qfq/SZ300791.csv,3788c8601511e995dfecf57e33a05c2f7371c9b7a63d64fe5567219ca66c42b0,170657,1615,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-09-25,2026-05-29,False
SZ300792,data/raw/akshare/day/qfq/SZ300792.csv,1321c5a6e4f6db28e7f3468188aa05403363934268b61da45706bafd639946d0,171671,1613,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-09-27,2026-05-29,False
SZ300793,data/raw/akshare/day/qfq/SZ300793.csv,12379d6ab6d846fbbd504f2ab721c0a12bb6ab78ef25bf5322bedbc79df72c91,169906,1603,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-10-18,2026-05-29,False
SZ300795,data/raw/akshare/day/qfq/SZ300795.csv,58d016ceaa89a16277b8ae2a44c7770584883016a18b7688ba1805dfee664da3,164737,1599,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-10-22,2026-05-29,False
SZ300796,data/raw/akshare/day/qfq/SZ300796.csv,33592c9755254575a133b6e7a950e780871e752b4b171978cba0aacc37dfc826,176262,1583,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-15,2026-05-29,False
SZ300797,data/raw/akshare/day/qfq/SZ300797.csv,4dc13a551b86091b052f3f2864c1332bcf53813a1dd8814dc05a5de85a144b10,166302,1593,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-01,2026-05-29,False
SZ300798,data/raw/akshare/day/qfq/SZ300798.csv,ff9ff2e2a93df866908db272b7b5b1fc67f4d17b9b6beb3413efde31768248ea,175271,1578,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-22,2026-05-29,False
SZ300800,data/raw/akshare/day/qfq/SZ300800.csv,0ccb2aacb63bb5b250ba720213747dd937e87e66cd1b10d17844ebe193eff2e7,177817,1590,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-06,2026-05-29,False
SZ300801,data/raw/akshare/day/qfq/SZ300801.csv,8f14ba09bed6fea41e09efe7f22cbd5a09ab96670a254476cf9761a0e6702b14,178932,1574,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-28,2026-05-29,False
SZ300802,data/raw/akshare/day/qfq/SZ300802.csv,c0cfb790f076f33d02e0ab7ca8ad0a2f3c9f12e3d390ebf9513024d03628ed4b,178292,1583,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-14,2026-05-29,False
SZ300803,data/raw/akshare/day/qfq/SZ300803.csv,3e88f4aaa303fc4ff6ab49a1b362b2517d12d69ee41f55ea73a7e3522421663d,182922,1582,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-18,2026-05-29,False
SZ300804,data/raw/akshare/day/qfq/SZ300804.csv,c0c3b60344f66dcf4c42429d7856f417bbe6ae66715db6edf4030da6f15763a0,79573,708,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2023-06-27,2026-05-29,False
SZ300805,data/raw/akshare/day/qfq/SZ300805.csv,3d5799f04a29580a4f6a0f67ae1c07f6f152e5ff0be31ea99de24a02ae406658,177524,1579,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-21,2026-05-29,False
SZ300806,data/raw/akshare/day/qfq/SZ300806.csv,76973bdffa2ab6c59dd19bcca278ff1b5f3c24a4eff555c7d374c31025d709ca,179371,1577,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-25,2026-05-29,False
SZ300807,data/raw/akshare/day/qfq/SZ300807.csv,2167e7e53fc18cd92664c32dcbc1481b2c2ee9e26f0a0f9f5e6504db4b5b4024,174940,1544,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-12-19,2026-05-29,False
SZ300808,data/raw/akshare/day/qfq/SZ300808.csv,6dbf7c95e309c06489bbf92a62f5fb798c53fbff9ff49e28f76a7cd8e1f7f8f2,176361,1573,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-11-29,2026-05-29,False
SZ300809,data/raw/akshare/day/qfq/SZ300809.csv,6b7c161eb6c203083d89aab464afcc273701ea7565793c8366eac68a6785da91,178542,1565,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-12-04,2026-05-29,False
SZ300810,data/raw/akshare/day/qfq/SZ300810.csv,bea4a0b15d1f64b26e24fb36ce28cc377912253677aaf88b08a1d015a78793e9,178179,1568,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-12-06,2026-05-29,False
SZ300811,data/raw/akshare/day/qfq/SZ300811.csv,0a34528ad80b082fe5ec91b2a65130a43ea43e63a82f305dcc8fdabfbffba33c,176023,1552,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2019-12-30,2026-05-29,False
SZ300812,data/raw/akshare/day/qfq/SZ300812.csv,371a72d6354a9a579ea0810f929e39e1d3183e65cfebeb670aaf40cee9cd1afa,176305,1545,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-01-09,2026-05-29,False
SZ300813,data/raw/akshare/day/qfq/SZ300813.csv,b44390c52b2ccfe06dc7ebd411101f12b551c8f73d4c81bf4d6afb1c71fcb941,174792,1542,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-01-14,2026-05-29,False
SZ300814,data/raw/akshare/day/qfq/SZ300814.csv,eaf6f7b7bb53af3c24a4524337ad126a245639de6ccf2a06761e06fa7b198891,132581,1159,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2021-08-12,2026-05-29,False
SZ300815,data/raw/akshare/day/qfq/SZ300815.csv,524bb0545af7e0f423b28f3a0b59b527a3cf27fa9a8495d79a07d1f034d2f455,174947,1535,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-01-23,2026-05-29,False
SZ300816,data/raw/akshare/day/qfq/SZ300816.csv,21e8dc2c5374dde7538988d7de43cfd97fb8decbdaa392eb8f8b43dd505d19d4,171101,1529,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-02-10,2026-05-29,False
SZ300817,data/raw/akshare/day/qfq/SZ300817.csv,cdbf437d5b029d0b980da049e1c958ffec2a0f20c607b19d547d31e9560396b7,172041,1523,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-02-18,2026-05-29,False
SZ300818,data/raw/akshare/day/qfq/SZ300818.csv,1dc93e1b3753b6445501839d62a4d5dda7a0db03e3618bc1088f15ee9a136c07,172439,1527,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-02-12,2026-05-29,False
SZ300819,data/raw/akshare/day/qfq/SZ300819.csv,152ab28c81676881a3edb73efaf4fb8248768a00a32221678ea4aa22297e82f8,171234,1506,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-03-12,2026-05-29,False
SZ300820,data/raw/akshare/day/qfq/SZ300820.csv,f8977e8c6e7260c00fd421893992246788f48841e4a2c514df2224dd2ae4ae9c,174361,1526,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-02-13,2026-05-29,False
SZ300821,data/raw/akshare/day/qfq/SZ300821.csv,aa99bac9619702f8f06c878be15b483d9752f30e46b282b8956f2ce0134a944a,169139,1506,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-03-12,2026-05-29,False
SZ300822,data/raw/akshare/day/qfq/SZ300822.csv,31bef6373aa7f001af135c38063cb6b4975b5c52595c67272e75c7c793ca9257,169048,1505,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-03-13,2026-05-29,False
SZ300823,data/raw/akshare/day/qfq/SZ300823.csv,b99f8ae3d76d26b3a3b1cea8d8ffa9e1a59b57cb08198bbc0dc87328ef9c6887,170166,1501,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-03-19,2026-05-29,False
SZ300824,data/raw/akshare/day/qfq/SZ300824.csv,9d389a9af6d9d0f37382b865289a79ac4943c77b14daddbd913404b2dfdc6eea,160756,1439,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-19,2026-05-29,False
SZ300825,data/raw/akshare/day/qfq/SZ300825.csv,bb9f24322269471084e91c48b5d46e5be75174de7ac9cacfc8c19db64487124c,170536,1495,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-03-27,2026-05-29,False
SZ300826,data/raw/akshare/day/qfq/SZ300826.csv,3a1f41b8c5885c675ae0279781423a762b4b7af1c35457e97aed13f8798cf131,166787,1490,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-04-03,2026-05-29,False
SZ300827,data/raw/akshare/day/qfq/SZ300827.csv,c41bbdacf7cfd961ffc65c6c1e9d4d7fad7f11f4073fed8e508d1962d9d1ac86,168098,1471,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-04-10,2026-05-29,False
SZ300828,data/raw/akshare/day/qfq/SZ300828.csv,a05175ecb392f7ebc19e772603b2c1164ec29a41ab45e28b4a05f90a5c375f44,167180,1469,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-04-21,2026-05-29,False
SZ300829,data/raw/akshare/day/qfq/SZ300829.csv,64d43295cca054ddbf541334f127632e4d0855801bfc1832bc9106e1c5a52cbd,168255,1478,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-04-22,2026-05-29,False
SZ300830,data/raw/akshare/day/qfq/SZ300830.csv,08428061ebd6f6c16d8894d71598c698d5d47c70114ad0b841554d78da23db74,164831,1471,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-05-06,2026-05-29,False
SZ300831,data/raw/akshare/day/qfq/SZ300831.csv,9fa43c692228d70df588c514990e4e0a27b003ed7218b784413602587c9ccbe5,166198,1470,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-05-07,2026-05-29,False
SZ300832,data/raw/akshare/day/qfq/SZ300832.csv,7bf820a342476e740ae560ca8aadab97c17687dd4458010ac96381bfe8af82b4,167801,1467,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-05-12,2026-05-29,False
SZ300833,data/raw/akshare/day/qfq/SZ300833.csv,4533d36f058da429243be26ea182e52c3d8ac37e87de1e85ece743379cb68443,164889,1461,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-05-20,2026-05-29,False
SZ300834,data/raw/akshare/day/qfq/SZ300834.csv,84aab08fba84342303335ef1534b83db90dec60de6d15969fd89dde6e56cb3d4,119268,1057,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2022-01-13,2026-05-29,False
SZ300835,data/raw/akshare/day/qfq/SZ300835.csv,235043c5f2bab3e9c71f8094260bba2c5e45f6a3e774317bc5374712d16e2111,166427,1458,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-05-25,2026-05-29,False
SZ300836,data/raw/akshare/day/qfq/SZ300836.csv,2061d938b0c1e765d3f72a2dae610afaa4ffd4e6838b4dda5f510395e2ec2190,164573,1455,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-05-28,2026-05-29,False
SZ300837,data/raw/akshare/day/qfq/SZ300837.csv,3a1713715748d385c641113c09bcd9f1cc46c2809b4ba76cdd4eb17eefb8a24f,161706,1449,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-05,2026-05-29,False
SZ300838,data/raw/akshare/day/qfq/SZ300838.csv,6a161f01408677a431f6460c0960e7f2d6499e7a2fc3082319a2d7696325bc80,163872,1448,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-08,2026-05-29,False
SZ300839,data/raw/akshare/day/qfq/SZ300839.csv,133b95da919f538005baf7f2580e5b16b1825ed8424384b2c0e46b27d912cfdd,159871,1429,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-30,2026-05-29,False
SZ300840,data/raw/akshare/day/qfq/SZ300840.csv,01a3b2458bfaad9c08f8c43f9a143b6265e731414fe8cefff24faeceaea0844a,161567,1428,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-07-08,2026-05-29,False
SZ300841,data/raw/akshare/day/qfq/SZ300841.csv,a9c0d05a74470672441faf74dcca7ba708457d35749e5080dd14cae3d2c983f6,164965,1437,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-16,2026-05-29,False
SZ300842,data/raw/akshare/day/qfq/SZ300842.csv,cbc0dde4c76c834f233cb78914ab8de1558dd4db0fc3850219dea9d5f76ec94c,161661,1430,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-06-18,2026-05-29,False
SZ300843,data/raw/akshare/day/qfq/SZ300843.csv,cfa7b852ad76b6bb30f102d282f5cbd1afd9fe2de18e108392b92dadc057c14a,163319,1432,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2020-07-02,2026-05-29,False
