replay_key,split_bucket,cost_bps,source_table,source_value_column,panel_groupby_columns,panel_value_column,source_value,panel_replay_value,abs_diff,tolerance,replay_status,blocking_reason
six_cell:known_failed_context_any:continued_negative:incremental_return_sum,robustness,50,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_negative:drawdown_avoided_abs_sum,robustness,50,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:cell_step_n,robustness,50,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,287.0,287.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:continue_return_sum,robustness,50,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-11.30872366186988,-11.30872366186988,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:policy_net_return_sum,robustness,50,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-11.30872366186988,-11.30872366186988,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:incremental_return_sum,robustness,50,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:drawdown_avoided_abs_sum,robustness,50,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:cell_step_n,robustness,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,118.0,118.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:continue_return_sum,robustness,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,17.8788544011117,17.8788544011117,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:policy_net_return_sum,robustness,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-1.18,-1.18,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:incremental_return_sum,robustness,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,-19.05885440111169,-19.058854401111695,3.552713678800501e-15,1e-09,pass,
six_cell:known_failed_context_any:defended_positive:drawdown_avoided_abs_sum,robustness,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,3.626789914010881,3.626789914010881,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:cell_step_n,robustness,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,113.0,113.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:continue_return_sum,robustness,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-10.259215148302914,-10.259215148302914,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:policy_net_return_sum,robustness,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-1.13,-1.13,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:incremental_return_sum,robustness,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,9.129215148302912,9.129215148302913,1.7763568394002505e-15,1e-09,pass,
six_cell:known_failed_context_any:defended_negative:drawdown_avoided_abs_sum,robustness,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,17.9403533698657,17.9403533698657,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:cell_step_n,robustness,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,49.0,49.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:continue_return_sum,robustness,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.9327344356532357,-1.9327344356532354,2.220446049250313e-16,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:policy_net_return_sum,robustness,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-0.49,-0.49000000000000005,5.551115123125783e-17,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:incremental_return_sum,robustness,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,1.4427344356532354,1.4427344356532354,0.0,1e-09,pass,
six_cell:known_failed_context_any:defended_neutral:drawdown_avoided_abs_sum,robustness,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,3.206438324565065,3.206438324565065,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:cell_step_n,robustness,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,545.0,545.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:continue_return_sum,robustness,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,65.55316487481034,65.55316487481034,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:policy_net_return_sum,robustness,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,65.55316487481034,65.55316487481034,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:incremental_return_sum,robustness,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_positive:drawdown_avoided_abs_sum,robustness,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_negative:cell_step_n,robustness,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,189.0,189.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_negative:continue_return_sum,robustness,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-19.19923894920128,-19.19923894920128,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_negative:policy_net_return_sum,robustness,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-19.19923894920128,-19.19923894920128,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_negative:incremental_return_sum,robustness,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_negative:drawdown_avoided_abs_sum,robustness,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:cell_step_n,robustness,100,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,287.0,287.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:continue_return_sum,robustness,100,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-11.30872366186988,-11.30872366186988,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:policy_net_return_sum,robustness,100,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-11.30872366186988,-11.30872366186988,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:incremental_return_sum,robustness,100,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:known_failed_context_any:continued_neutral:drawdown_avoided_abs_sum,robustness,100,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_positive:cell_step_n,robustness,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,83.0,83.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_positive:continue_return_sum,robustness,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,13.615810641698628,13.615810641698628,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_positive:policy_net_return_sum,robustness,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_positive:incremental_return_sum,robustness,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,-13.615810641698628,-13.615810641698628,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_positive:drawdown_avoided_abs_sum,robustness,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,2.615568961851018,2.615568961851018,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_negative:cell_step_n,robustness,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,83.0,83.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_negative:continue_return_sum,robustness,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-6.413995454601363,-6.413995454601363,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_negative:policy_net_return_sum,robustness,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_negative:incremental_return_sum,robustness,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,6.413995454601363,6.413995454601363,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_negative:drawdown_avoided_abs_sum,robustness,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,14.208427495674604,14.208427495674604,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_neutral:cell_step_n,robustness,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,40.0,40.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_neutral:continue_return_sum,robustness,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-1.5179946065797982,-1.5179946065797982,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_neutral:policy_net_return_sum,robustness,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_neutral:incremental_return_sum,robustness,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,1.5179946065797982,1.5179946065797982,0.0,1e-09,pass,
six_cell:non_known_failed_context:defended_neutral:drawdown_avoided_abs_sum,robustness,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,2.65825405261848,2.65825405261848,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_positive:cell_step_n,robustness,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,600.0,600.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_positive:continue_return_sum,robustness,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,63.615309181889714,63.615309181889714,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_positive:policy_net_return_sum,robustness,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,63.615309181889714,63.615309181889714,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_positive:incremental_return_sum,robustness,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_positive:drawdown_avoided_abs_sum,robustness,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_negative:cell_step_n,robustness,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,141.0,141.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_negative:continue_return_sum,robustness,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-12.960579867608782,-12.960579867608782,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_negative:policy_net_return_sum,robustness,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-12.960579867608782,-12.960579867608782,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_negative:incremental_return_sum,robustness,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_negative:drawdown_avoided_abs_sum,robustness,0,six_cell_utility_reconciliation.csv,drawdown_avoided_abs_sum,"split_bucket,context_stratum,cost_bps,cell_id",drawdown_avoided_abs,0.0,0.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_neutral:cell_step_n,robustness,0,six_cell_utility_reconciliation.csv,cell_step_n,"split_bucket,context_stratum,cost_bps,cell_id",step_id,248.0,248.0,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_neutral:continue_return_sum,robustness,0,six_cell_utility_reconciliation.csv,continue_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",continue_return_h20,-10.016130879301162,-10.016130879301162,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_neutral:policy_net_return_sum,robustness,0,six_cell_utility_reconciliation.csv,policy_net_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",policy_net_return_h20,-10.016130879301162,-10.016130879301162,0.0,1e-09,pass,
six_cell:non_known_failed_context:continued_neutral:incremental_return_sum,robustness,0,six_cell_utility_reconciliation.csv,incremental_return_sum,"split_bucket,context_stratum,cost_bps,cell_id",incremental_net_return_h20,0.0,0.0,0.0,1e-09,pass,
