target_episode_id,instrument,symbol,episode_low_date,source_first_50pct_touch_date,source_first_50pct_touch_pos,recomputed_first_50pct_touch_date,recomputed_first_50pct_touch_pos,effective_first_50pct_touch_date,first_50pct_difference_sessions,source_first_100pct_touch_date,source_first_100pct_touch_pos,recomputed_first_100pct_touch_date,recomputed_first_100pct_touch_pos,effective_first_100pct_touch_date,first_100pct_difference_sessions,source,reconciliation_status
SZ300203_20181019_0000,SZ300203,SZ300203,2018-10-19,,-1,2019-03-04,525,2019-03-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300203_20200204_0001,SZ300203,SZ300203,2020-02-04,,-1,2020-06-10,835,2020-06-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300205_20180209_0000,SZ300205,SZ300205,2018-02-09,,-1,2018-03-29,301,2018-03-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300205_20181012_0001,SZ300205,SZ300205,2018-10-12,,-1,2019-02-25,520,2019-02-25,,,-1,2019-04-02,546,2019-04-02,,derived_in_07,match_or_derived
SZ300206_20181019_0000,SZ300206,SZ300206,2018-10-19,,-1,2019-04-10,551,2019-04-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300207_20220427_0000,SZ300207,SZ300207,2022-04-27,,-1,2022-05-17,1289,2022-05-17,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300207_20240205_0001,SZ300207,SZ300207,2024-02-05,,-1,2024-05-31,1785,2024-05-31,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300207_20240918_0002,SZ300207,SZ300207,2024-09-18,,-1,2024-10-08,1869,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300207_20250409_0003,SZ300207,SZ300207,2025-04-09,,-1,2025-08-27,2088,2025-08-27,,,-1,2025-09-23,2107,2025-09-23,,derived_in_07,match_or_derived
SZ300212_20210315_0000,SZ300212,SZ300212,2021-03-15,,-1,2021-08-10,1044,2021-08-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300212_20230829_0001,SZ300212,SZ300212,2023-08-29,,-1,2023-11-24,1599,2023-11-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300212_20240205_0002,SZ300212,SZ300212,2024-02-05,,-1,2024-02-28,1660,2024-02-28,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300215_20181019_0000,SZ300215,SZ300215,2018-10-19,,-1,2019-03-12,531,2019-03-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20201102_0000,SZ300223,SZ300223,2020-11-02,,-1,2020-11-24,865,2020-11-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20210325_0001,SZ300223,SZ300223,2021-03-25,,-1,2021-05-27,987,2021-05-27,,,-1,2021-06-16,1000,2021-06-16,,derived_in_07,match_or_derived
SZ300223_20220427_0002,SZ300223,SZ300223,2022-04-27,,-1,2022-06-29,1251,2022-06-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20221011_0003,SZ300223,SZ300223,2022-10-11,,-1,2023-04-03,1437,2023-04-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20240205_0004,SZ300223,SZ300223,2024-02-05,,-1,2024-02-21,1650,2024-02-21,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20240410_0005,SZ300223,SZ300223,2024-04-10,,-1,2024-10-09,1802,2024-10-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20250108_0006,SZ300223,SZ300223,2025-01-08,,-1,2025-02-25,1894,2025-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20250407_0007,SZ300223,SZ300223,2025-04-07,,-1,2025-09-12,2032,2025-09-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300223_20251124_0008,SZ300223,SZ300223,2025-11-24,,-1,2025-12-25,2100,2025-12-25,,,-1,2026-05-27,2197,2026-05-27,,derived_in_07,match_or_derived
SZ300226_20191030_0000,SZ300226,SZ300226,2019-10-30,,-1,2020-02-18,758,2020-02-18,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300226_20200402_0001,SZ300226,SZ300226,2020-04-02,,-1,2020-07-09,854,2020-07-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300229_20230316_0000,SZ300229,SZ300229,2023-03-16,,-1,2023-03-29,1437,2023-03-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300229_20230427_0001,SZ300229,SZ300229,2023-04-27,,-1,2023-05-31,1478,2023-05-31,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300233_20210325_0000,SZ300233,SZ300233,2021-03-25,,-1,2021-07-08,1092,2021-07-08,,,-1,2021-07-15,1097,2021-07-15,,derived_in_07,match_or_derived
SZ300236_20191127_0000,SZ300236,SZ300236,2019-11-27,,-1,2020-01-16,741,2020-01-16,,,-1,2020-02-07,751,2020-02-07,,derived_in_07,match_or_derived
SZ300236_20200428_0001,SZ300236,SZ300236,2020-04-28,,-1,2020-07-06,851,2020-07-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300236_20210204_0002,SZ300236,SZ300236,2021-02-04,,-1,2021-07-30,1113,2021-07-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300244_20190129_0000,SZ300244,SZ300244,2019-01-29,,-1,2019-03-07,525,2019-03-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300244_20190610_0001,SZ300244,SZ300244,2019-06-10,,-1,2019-08-19,637,2019-08-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300244_20191230_0002,SZ300244,SZ300244,2019-12-30,,-1,2020-06-11,833,2020-06-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300244_20201126_0003,SZ300244,SZ300244,2020-11-26,,-1,2021-01-22,985,2021-01-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300248_20180207_0000,SZ300248,SZ300248,2018-02-07,,-1,2018-03-13,289,2018-03-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20181016_0000,SZ300251,SZ300251,2018-10-16,,-1,2019-03-06,527,2019-03-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20190606_0001,SZ300251,SZ300251,2019-06-06,,-1,2019-09-30,669,2019-09-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20200204_0002,SZ300251,SZ300251,2020-02-04,,-1,2020-07-07,852,2020-07-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20210806_0003,SZ300251,SZ300251,2021-08-06,,-1,2021-12-24,1211,2021-12-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20220427_0004,SZ300251,SZ300251,2022-04-27,,-1,2022-06-27,1330,2022-06-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20221025_0005,SZ300251,SZ300251,2022-10-25,,-1,2023-04-04,1519,2023-04-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20231023_0006,SZ300251,SZ300251,2023-10-23,,-1,2024-03-22,1753,2024-03-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300251_20240918_0007,SZ300251,SZ300251,2024-09-18,,-1,2024-10-08,1882,2024-10-08,,,-1,2025-02-06,1962,2025-02-06,,derived_in_07,match_or_derived
SZ300251_20251017_0008,SZ300251,SZ300251,2025-10-17,,-1,2026-02-10,2212,2026-02-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300255_20180207_0000,SZ300255,SZ300255,2018-02-07,,-1,2018-05-17,332,2018-05-17,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300255_20181012_0001,SZ300255,SZ300255,2018-10-12,,-1,2019-03-07,527,2019-03-07,,,-1,2019-04-01,544,2019-04-01,,derived_in_07,match_or_derived
SZ300255_20250716_0002,SZ300255,SZ300255,2025-07-16,,-1,2025-10-27,2137,2025-10-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300256_20180326_0000,SZ300256,SZ300256,2018-03-26,,-1,2018-05-09,321,2018-05-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300257_20181019_0000,SZ300257,SZ300257,2018-10-19,,-1,2019-02-25,520,2019-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300257_20200204_0001,SZ300257,SZ300257,2020-02-04,,-1,2020-06-08,833,2020-06-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300257_20210618_0002,SZ300257,SZ300257,2021-06-18,,-1,2021-09-27,1152,2021-09-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300257_20220316_0003,SZ300257,SZ300257,2022-03-16,,-1,2022-08-29,1375,2022-08-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300260_20221011_0000,SZ300260,SZ300260,2022-10-11,,-1,2022-10-28,1339,2022-10-28,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300261_20181123_0000,SZ300261,SZ300261,2018-11-23,,-1,2019-04-08,544,2019-04-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300261_20220427_0001,SZ300261,SZ300261,2022-04-27,,-1,2022-05-11,1278,2022-05-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300267_20181017_0000,SZ300267,SZ300267,2018-10-17,,-1,2019-03-29,410,2019-03-29,,,-1,2019-04-04,414,2019-04-04,,derived_in_07,match_or_derived
SZ300267_20190610_0001,SZ300267,SZ300267,2019-06-10,,-1,2019-09-17,526,2019-09-17,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300267_20200319_0002,SZ300267,SZ300267,2020-03-19,,-1,2020-09-08,763,2020-09-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300274_20240205_0000,SZ300274,SZ300274,2024-02-05,,-1,2024-03-12,1745,2024-03-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300274_20240419_0001,SZ300274,SZ300274,2024-04-19,,-1,2024-09-30,1881,2024-09-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300274_20250409_0002,SZ300274,SZ300274,2025-04-09,,-1,2025-08-08,2088,2025-08-08,,,-1,2025-09-02,2105,2025-09-02,,derived_in_07,match_or_derived
SZ300276_20191203_0000,SZ300276,SZ300276,2019-12-03,,-1,2020-05-08,747,2020-05-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300276_20200612_0001,SZ300276,SZ300276,2020-06-12,,-1,2020-09-02,828,2020-09-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300284_20200204_0000,SZ300284,SZ300284,2020-02-04,,-1,2020-03-03,768,2020-03-03,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300285_20190610_0000,SZ300285,SZ300285,2019-06-10,,-1,2019-08-21,578,2019-08-21,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300285_20200203_0001,SZ300285,SZ300285,2020-02-03,,-1,2020-06-24,781,2020-06-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300285_20200924_0002,SZ300285,SZ300285,2020-09-24,,-1,2021-02-10,937,2021-02-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300285_20221025_0003,SZ300285,SZ300285,2022-10-25,,-1,2023-01-19,1407,2023-01-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300285_20240918_0004,SZ300285,SZ300285,2024-09-18,,-1,2024-10-08,1818,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300287_20181019_0000,SZ300287,SZ300287,2018-10-19,,-1,2019-03-07,528,2019-03-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300287_20191009_0001,SZ300287,SZ300287,2019-10-09,,-1,2020-02-24,762,2020-02-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300287_20200330_0002,SZ300287,SZ300287,2020-03-30,,-1,2020-09-07,896,2020-09-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300288_20181019_0000,SZ300288,SZ300288,2018-10-19,,-1,2019-03-07,528,2019-03-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300292_20180802_0000,SZ300292,SZ300292,2018-08-02,,-1,2019-01-11,435,2019-01-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300292_20190201_0001,SZ300292,SZ300292,2019-02-01,,-1,2019-04-17,497,2019-04-17,,,-1,2019-04-29,505,2019-04-29,,derived_in_07,match_or_derived
SZ300292_20191112_0002,SZ300292,SZ300292,2019-11-12,,-1,2020-04-10,736,2020-04-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300294_20190606_0000,SZ300294,SZ300294,2019-06-06,,-1,2019-08-19,616,2019-08-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300294_20200203_0001,SZ300294,SZ300294,2020-02-03,,-1,2020-02-14,732,2020-02-14,,,-1,2020-07-10,830,2020-07-10,,derived_in_07,match_or_derived
SZ300294_20210311_0002,SZ300294,SZ300294,2021-03-11,,-1,2021-04-23,1019,2021-04-23,,,-1,2021-07-20,1077,2021-07-20,,derived_in_07,match_or_derived
SZ300294_20240205_0003,SZ300294,SZ300294,2024-02-05,,-1,2024-05-09,1754,2024-05-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300296_20210108_0000,SZ300296,SZ300296,2021-01-08,,-1,2021-07-07,1096,2021-07-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300298_20220923_0000,SZ300298,SZ300298,2022-09-23,,-1,2022-10-26,1361,2022-10-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300300_20181012_0000,SZ300300,SZ300300,2018-10-12,,-1,2019-03-12,521,2019-03-12,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300307_20181019_0000,SZ300307,SZ300307,2018-10-19,,-1,2019-03-06,527,2019-03-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300308_20230316_0000,SZ300308,SZ300308,2023-03-16,,-1,2023-03-23,1506,2023-03-23,,,-1,2023-04-03,1513,2023-04-03,,derived_in_07,match_or_derived
SZ300308_20231101_0001,SZ300308,SZ300308,2023-11-01,,-1,2024-02-08,1723,2024-02-08,,,-1,2024-03-04,1734,2024-03-04,,derived_in_07,match_or_derived
SZ300308_20240531_0002,SZ300308,SZ300308,2024-05-31,,-1,2024-10-08,1877,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300308_20250205_0003,SZ300308,SZ300308,2025-02-05,,-1,2025-06-30,2054,2025-06-30,,,-1,2025-07-18,2068,2025-07-18,,derived_in_07,match_or_derived
SZ300308_20251015_0004,SZ300308,SZ300308,2025-10-15,,-1,2025-10-27,2133,2025-10-27,,,-1,2026-04-08,2241,2026-04-08,,derived_in_07,match_or_derived
SZ300310_20180802_0000,SZ300310,SZ300310,2018-08-02,,-1,2018-08-16,384,2018-08-16,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300310_20181018_0001,SZ300310,SZ300310,2018-10-18,,-1,2018-12-04,456,2018-12-04,,,-1,2019-03-05,514,2019-03-05,,derived_in_07,match_or_derived
SZ300311_20181012_0000,SZ300311,SZ300311,2018-10-12,,-1,2018-11-21,459,2018-11-21,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300315_20190201_0000,SZ300315,SZ300315,2019-02-01,,-1,2019-03-07,429,2019-03-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300315_20190610_0001,SZ300315,SZ300315,2019-06-10,,-1,2019-09-30,570,2019-09-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300315_20200203_0002,SZ300315,SZ300315,2020-02-03,,-1,2020-07-07,753,2020-07-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300316_20200724_0000,SZ300316,SZ300316,2020-07-24,,-1,2020-10-13,916,2020-10-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300316_20210317_0001,SZ300316,SZ300316,2021-03-17,,-1,2021-06-21,1084,2021-06-21,,,-1,2021-07-23,1108,2021-07-23,,derived_in_07,match_or_derived
SZ300316_20220427_0002,SZ300316,SZ300316,2022-04-27,,-1,2022-06-17,1324,2022-06-17,,,-1,2022-08-18,1368,2022-08-18,,derived_in_07,match_or_derived
SZ300316_20240701_0003,SZ300316,SZ300316,2024-07-01,,-1,2024-10-09,1883,2024-10-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300316_20250407_0004,SZ300316,SZ300316,2025-04-07,,-1,2025-09-15,2114,2025-09-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300317_20181019_0000,SZ300317,SZ300317,2018-10-19,,-1,2019-01-24,407,2019-01-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300322_20181019_0000,SZ300322,SZ300322,2018-10-19,,-1,2019-02-15,402,2019-02-15,,,-1,2019-02-22,407,2019-02-22,,derived_in_07,match_or_derived
SZ300322_20190524_0001,SZ300322,SZ300322,2019-05-24,,-1,2019-08-01,516,2019-08-01,,,-1,2019-09-24,553,2019-09-24,,derived_in_07,match_or_derived
SZ300322_20200204_0002,SZ300322,SZ300322,2020-02-04,,-1,2020-02-25,651,2020-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300323_20210524_0000,SZ300323,SZ300323,2021-05-24,,-1,2021-07-22,1094,2021-07-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300324_20200525_0000,SZ300324,SZ300324,2020-05-25,,-1,2020-07-23,740,2020-07-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300326_20190103_0000,SZ300326,SZ300326,2019-01-03,,-1,2019-03-06,517,2019-03-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300326_20190617_0001,SZ300326,SZ300326,2019-06-17,,-1,2019-09-10,646,2019-09-10,,,-1,2019-10-16,666,2019-10-16,,derived_in_07,match_or_derived
SZ300326_20191203_0002,SZ300326,SZ300326,2019-12-03,,-1,2020-02-17,747,2020-02-17,,,-1,2020-04-28,797,2020-04-28,,derived_in_07,match_or_derived
SZ300328_20200204_0000,SZ300328,SZ300328,2020-02-04,,-1,2020-02-25,753,2020-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300337_20180615_0000,SZ300337,SZ300337,2018-06-15,,-1,2018-07-02,309,2018-07-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20180207_0000,SZ300339,SZ300339,2018-02-07,,-1,2018-05-07,319,2018-05-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20181012_0001,SZ300339,SZ300339,2018-10-12,,-1,2019-03-04,510,2019-03-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20190508_0002,SZ300339,SZ300339,2019-05-08,,-1,2019-08-19,625,2019-08-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20200428_0003,SZ300339,SZ300339,2020-04-28,,-1,2020-07-23,849,2020-07-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20220425_0004,SZ300339,SZ300339,2022-04-25,,-1,2022-07-19,1326,2022-07-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20221011_0005,SZ300339,SZ300339,2022-10-11,,-1,2023-02-03,1457,2023-02-03,,,-1,2023-04-04,1499,2023-04-04,,derived_in_07,match_or_derived
SZ300339_20230825_0006,SZ300339,SZ300339,2023-08-25,,-1,2023-10-11,1623,2023-10-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20240205_0007,SZ300339,SZ300339,2024-02-05,,-1,2024-03-13,1726,2024-03-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20240416_0008,SZ300339,SZ300339,2024-04-16,,-1,2024-09-27,1860,2024-09-27,,,-1,2024-10-08,1862,2024-10-08,,derived_in_07,match_or_derived
SZ300339_20250108_0009,SZ300339,SZ300339,2025-01-08,,-1,2025-03-17,1969,2025-03-17,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300339_20250407_0010,SZ300339,SZ300339,2025-04-07,,-1,2025-08-18,2074,2025-08-18,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300341_20180209_0000,SZ300341,SZ300341,2018-02-09,,-1,2018-04-04,284,2018-04-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300342_20200413_0000,SZ300342,SZ300342,2020-04-13,,-1,2020-05-18,818,2020-05-18,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300343_20211013_0000,SZ300343,SZ300343,2021-10-13,,-1,2021-10-20,1045,2021-10-20,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300343_20220427_0001,SZ300343,SZ300343,2022-04-27,,-1,2022-06-10,1200,2022-06-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300346_20240828_0000,SZ300346,SZ300346,2024-08-28,,-1,2024-10-08,1874,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300346_20250407_0001,SZ300346,SZ300346,2025-04-07,,-1,2025-09-24,2113,2025-09-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300346_20251114_0002,SZ300346,SZ300346,2025-11-14,,-1,2026-01-07,2180,2026-01-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300347_20220309_0000,SZ300347,SZ300347,2022-03-09,,-1,2022-07-04,1330,2022-07-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300347_20221012_0001,SZ300347,SZ300347,2022-10-12,,-1,2023-01-05,1456,2023-01-05,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300347_20240205_0002,SZ300347,SZ300347,2024-02-05,,-1,2024-03-15,1743,2024-03-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300347_20240703_0003,SZ300347,SZ300347,2024-07-03,,-1,2024-09-30,1876,2024-09-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300347_20250409_0004,SZ300347,SZ300347,2025-04-09,,-1,2025-07-29,2075,2025-07-29,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300352_20180202_0000,SZ300352,SZ300352,2018-02-02,,-1,2018-03-30,302,2018-03-30,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300352_20181019_0001,SZ300352,SZ300352,2018-10-19,,-1,2019-02-13,512,2019-02-13,,,-1,2019-03-05,526,2019-03-05,,derived_in_07,match_or_derived
SZ300352_20190507_0002,SZ300352,SZ300352,2019-05-07,,-1,2019-06-13,593,2019-06-13,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300352_20200204_0003,SZ300352,SZ300352,2020-02-04,,-1,2020-02-19,759,2020-02-19,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300355_20181019_0000,SZ300355,SZ300355,2018-10-19,,-1,2019-03-06,527,2019-03-06,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300357_20180209_0000,SZ300357,SZ300357,2018-02-09,,-1,2018-04-11,308,2018-04-11,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300357_20181029_0001,SZ300357,SZ300357,2018-10-29,,-1,2019-03-18,535,2019-03-18,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300357_20190422_0002,SZ300357,SZ300357,2019-04-22,,-1,2019-08-27,646,2019-08-27,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300357_20200204_0003,SZ300357,SZ300357,2020-02-04,,-1,2020-05-15,817,2020-05-15,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300357_20200929_0004,SZ300357,SZ300357,2020-09-29,,-1,2021-01-25,989,2021-01-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300357_20220426_0005,SZ300357,SZ300357,2022-04-26,,-1,2022-05-31,1312,2022-05-31,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300359_20181019_0000,SZ300359,SZ300359,2018-10-19,,-1,2019-04-02,517,2019-04-02,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300364_20240206_0000,SZ300364,SZ300364,2024-02-06,,-1,2024-02-20,1584,2024-02-20,,,-1,2024-03-22,1607,2024-03-22,,derived_in_07,match_or_derived
SZ300364_20240422_0001,SZ300364,SZ300364,2024-04-22,,-1,2024-10-22,1746,2024-10-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300366_20181218_0000,SZ300366,SZ300366,2018-12-18,,-1,2019-03-06,527,2019-03-06,,,-1,2019-06-04,587,2019-06-04,,derived_in_07,match_or_derived
SZ300369_20210205_0000,SZ300369,SZ300369,2021-02-05,,-1,2021-03-26,1013,2021-03-26,,,-1,2021-08-03,1100,2021-08-03,,derived_in_07,match_or_derived
SZ300373_20200330_0000,SZ300373,SZ300373,2020-03-30,,-1,2020-06-29,846,2020-06-29,,,-1,2020-09-14,901,2020-09-14,,derived_in_07,match_or_derived
SZ300373_20210311_0001,SZ300373,SZ300373,2021-03-11,,-1,2021-06-21,1084,2021-06-21,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300373_20210917_0002,SZ300373,SZ300373,2021-09-17,,-1,2021-11-22,1187,2021-11-22,,,-1,2022-03-16,1263,2022-03-16,,derived_in_07,match_or_derived
SZ300373_20240419_0003,SZ300373,SZ300373,2024-04-19,,-1,2024-10-08,1882,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300373_20250407_0004,SZ300373,SZ300373,2025-04-07,,-1,2025-08-05,2075,2025-08-05,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300373_20251124_0005,SZ300373,SZ300373,2025-11-24,,-1,2026-02-25,2207,2026-02-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300376_20191009_0000,SZ300376,SZ300376,2019-10-09,,-1,2020-03-10,670,2020-03-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300376_20200612_0001,SZ300376,SZ300376,2020-06-12,,-1,2020-08-28,787,2020-08-28,,,-1,2020-09-08,794,2020-09-08,,derived_in_07,match_or_derived
SZ300376_20210208_0002,SZ300376,SZ300376,2021-02-08,,-1,2021-06-23,983,2021-06-23,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300376_20220427_0003,SZ300376,SZ300376,2022-04-27,,-1,2022-07-08,1236,2022-07-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300377_20250113_0000,SZ300377,SZ300377,2025-01-13,,-1,2025-02-24,1974,2025-02-24,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300383_20190523_0000,SZ300383,SZ300383,2019-05-23,,-1,2019-09-10,553,2019-09-10,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300383_20191107_0001,SZ300383,SZ300383,2019-11-07,,-1,2020-02-07,648,2020-02-07,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300383_20221011_0002,SZ300383,SZ300383,2022-10-11,,-1,2023-03-22,1407,2023-03-22,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300383_20240205_0003,SZ300383,SZ300383,2024-02-05,,-1,2024-03-04,1636,2024-03-04,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300383_20240422_0004,SZ300383,SZ300383,2024-04-22,,-1,2024-10-08,1779,2024-10-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300383_20251023_0005,SZ300383,SZ300383,2025-10-23,,-1,2026-04-14,2147,2026-04-14,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300386_20181012_0000,SZ300386,SZ300386,2018-10-12,,-1,2019-02-26,521,2019-02-26,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300386_20190507_0001,SZ300386,SZ300386,2019-05-07,,-1,2019-09-25,666,2019-09-25,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300386_20191203_0002,SZ300386,SZ300386,2019-12-03,,-1,2020-01-08,735,2020-01-08,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300386_20200204_0003,SZ300386,SZ300386,2020-02-04,,-1,2020-07-09,854,2020-07-09,,,-1,,-1,,,derived_in_07,match_or_derived
SZ300390_20220427_0000,SZ300390,SZ300390,2022-04-27,,-1,2022-06-08,1309,2022-06-08,,,-1,2022-07-01,1326,2022-07-01,,derived_in_07,match_or_derived
