vintage_id,signal_month,first_holding_month,final_holding_month,split,grouping,J,K,skip_mode,vintage_month_count,expected_vintage_month_count,loser_cumulative_return,winner_cumulative_return,contrarian_cumulative_spread,momentum_cumulative_spread,vintage_holding_status,block_reason
tertile_J42_K36_no_skip_2022-03,2022-03,2022-04,2025-03,validation,tertile,42,36,no_skip,36,36,0.258057619026941,-0.1841999074196794,0.4422575264466204,-0.4422575264466204,complete,
tertile_J42_K36_no_skip_2022-04,2022-04,2022-05,2025-04,validation,tertile,42,36,no_skip,36,36,0.35388582079976194,-0.13543274757926327,0.4893185683790252,-0.4893185683790252,complete,
tertile_J42_K36_no_skip_2022-05,2022-05,2022-06,2025-05,validation,tertile,42,36,no_skip,36,36,0.4010353911053781,-0.25198945402388495,0.6530248451292631,-0.6530248451292631,complete,
tertile_J42_K36_no_skip_2022-06,2022-06,2022-07,2025-06,validation,tertile,42,36,no_skip,36,36,0.36674957488783,-0.3634345907052403,0.7301841655930703,-0.7301841655930703,complete,
tertile_J42_K36_no_skip_2022-07,2022-07,2022-08,2025-07,validation,tertile,42,36,no_skip,36,36,0.508483547310969,-0.26303695427933493,0.7715205015903039,-0.7715205015903039,complete,
tertile_J42_K36_no_skip_2022-08,2022-08,2022-09,2025-08,validation,tertile,42,36,no_skip,36,36,0.6011830284711412,-0.1385305216815873,0.7397135501527285,-0.7397135501527285,complete,
tertile_J42_K36_no_skip_2022-09,2022-09,2022-10,2025-09,validation,tertile,42,36,no_skip,36,36,0.5796888394698152,0.007577472909797045,0.5721113665600182,-0.5721113665600182,complete,
tertile_J42_K36_no_skip_2022-10,2022-10,2022-11,2025-10,validation,tertile,42,36,no_skip,36,36,0.7273340479174077,0.09375675084963819,0.6335772970677696,-0.6335772970677696,complete,
tertile_J42_K36_no_skip_2022-11,2022-11,2022-12,2025-11,validation,tertile,42,36,no_skip,36,36,0.4672193365534949,0.0320302336522047,0.4351891029012902,-0.4351891029012902,complete,
tertile_J42_K36_no_skip_2022-12,2022-12,2023-01,2025-12,validation,tertile,42,36,no_skip,36,36,0.5165252052077469,0.029733337911452162,0.48679186729629476,-0.48679186729629476,complete,
tertile_J42_K36_no_skip_2023-01,2023-01,2023-02,2026-01,validation,tertile,42,36,no_skip,36,36,0.49066884570206604,0.016714049511461937,0.4739547961906041,-0.4739547961906041,complete,
tertile_J42_K36_no_skip_2023-02,2023-02,2023-03,2026-02,validation,tertile,42,36,no_skip,36,36,0.4233622281313336,0.06365362184538004,0.3597086062859536,-0.3597086062859536,complete,
tertile_J42_K36_no_skip_2023-03,2023-03,2023-04,2026-03,validation,tertile,42,36,no_skip,36,36,0.2285970650760487,0.009415567921599033,0.21918149715444968,-0.21918149715444968,complete,
tertile_J42_K36_no_skip_2023-04,2023-04,2023-05,2026-04,validation,tertile,42,36,no_skip,36,36,0.2654321439822085,0.13161515616340536,0.13381698781880313,-0.13381698781880313,complete,
tertile_J42_K42_no_skip_2020-07,2020-07,2020-08,2024-01,train,tertile,42,42,no_skip,42,42,0.17053473312575207,-0.3174912459122552,0.48802597903800726,-0.48802597903800726,complete,
tertile_J42_K42_no_skip_2020-08,2020-08,2020-09,2024-02,train,tertile,42,42,no_skip,42,42,0.1536320607084014,-0.27070573331449577,0.4243377940228972,-0.4243377940228972,complete,
tertile_J42_K42_no_skip_2020-09,2020-09,2020-10,2024-03,train,tertile,42,42,no_skip,42,42,0.21945225433645787,-0.21143678341183625,0.4308890377482941,-0.4308890377482941,complete,
tertile_J42_K42_no_skip_2020-10,2020-10,2020-11,2024-04,train,tertile,42,42,no_skip,42,42,0.2057072463273124,-0.20881537154736485,0.41452261787467726,-0.41452261787467726,complete,
tertile_J42_K42_no_skip_2020-11,2020-11,2020-12,2024-05,train,tertile,42,42,no_skip,42,42,0.14404467720303815,-0.19840425489483682,0.34244893209787497,-0.34244893209787497,complete,
tertile_J42_K42_no_skip_2020-12,2020-12,2021-01,2024-06,train,tertile,42,42,no_skip,42,42,0.12999398874417945,-0.37032715476839784,0.5003211435125773,-0.5003211435125773,complete,
tertile_J42_K42_no_skip_2021-01,2021-01,2021-02,2024-07,train,tertile,42,42,no_skip,42,42,0.24168542949798177,-0.47164350803846333,0.7133289375364451,-0.7133289375364451,complete,
tertile_J42_K42_no_skip_2021-02,2021-02,2021-03,2024-08,train,tertile,42,42,no_skip,42,42,0.17253517113965944,-0.43836366074864863,0.6108988318883081,-0.6108988318883081,complete,
tertile_J42_K42_no_skip_2021-03,2021-03,2021-04,2024-09,train,tertile,42,42,no_skip,42,42,0.37037146874553817,-0.27377425282704415,0.6441457215725823,-0.6441457215725823,complete,
tertile_J42_K42_no_skip_2021-04,2021-04,2021-05,2024-10,train,tertile,42,42,no_skip,42,42,0.3300634673286482,-0.33471397305133843,0.6647774403799867,-0.6647774403799867,complete,
tertile_J42_K42_no_skip_2021-05,2021-05,2021-06,2024-11,train,tertile,42,42,no_skip,42,42,0.2954435041143264,-0.3404222805832885,0.6358657846976149,-0.6358657846976149,complete,
tertile_J42_K42_no_skip_2021-06,2021-06,2021-07,2024-12,train,tertile,42,42,no_skip,42,42,0.32355366847940625,-0.4223124281327236,0.7458660966121299,-0.7458660966121299,complete,
tertile_J42_K42_no_skip_2021-07,2021-07,2021-08,2025-01,train,tertile,42,42,no_skip,42,42,0.31437568507667835,-0.4147256596908525,0.7291013447675309,-0.7291013447675309,complete,
tertile_J42_K42_no_skip_2021-08,2021-08,2021-09,2025-02,train,tertile,42,42,no_skip,42,42,0.23389959367059432,-0.4315982475935074,0.6654978412641017,-0.6654978412641017,complete,
tertile_J42_K42_no_skip_2021-09,2021-09,2021-10,2025-03,train,tertile,42,42,no_skip,42,42,0.17413523334632064,-0.3578757882296011,0.5320110215759217,-0.5320110215759217,complete,
tertile_J42_K42_no_skip_2021-10,2021-10,2021-11,2025-04,train,tertile,42,42,no_skip,42,42,0.2208231537727452,-0.39549204659557446,0.6163152003683197,-0.6163152003683197,complete,
tertile_J42_K42_no_skip_2021-11,2021-11,2021-12,2025-05,train,tertile,42,42,no_skip,42,42,0.2883651564235521,-0.4047993935697932,0.6931645499933453,-0.6931645499933453,complete,
tertile_J42_K42_no_skip_2021-12,2021-12,2022-01,2025-06,validation,tertile,42,42,no_skip,42,42,0.212365004216436,-0.3536484111686411,0.5660134153850771,-0.5660134153850771,complete,
tertile_J42_K42_no_skip_2022-01,2022-01,2022-02,2025-07,validation,tertile,42,42,no_skip,42,42,0.33028452358951843,-0.1915644367482905,0.5218489603378089,-0.5218489603378089,complete,
tertile_J42_K42_no_skip_2022-02,2022-02,2022-03,2025-08,validation,tertile,42,42,no_skip,42,42,0.408635736372879,-0.14166628564719352,0.5503020220200725,-0.5503020220200725,complete,
tertile_J42_K42_no_skip_2022-03,2022-03,2022-04,2025-09,validation,tertile,42,42,no_skip,42,42,0.4096745554122938,0.03143601703243282,0.378238538379861,-0.378238538379861,complete,
tertile_J42_K42_no_skip_2022-04,2022-04,2022-05,2025-10,validation,tertile,42,42,no_skip,42,42,0.6040501667381877,0.10690004882686321,0.49715011791132446,-0.49715011791132446,complete,
tertile_J42_K42_no_skip_2022-05,2022-05,2022-06,2025-11,validation,tertile,42,42,no_skip,42,42,0.5767941608795151,-0.04663579688196051,0.6234299577614756,-0.6234299577614756,complete,
tertile_J42_K42_no_skip_2022-06,2022-06,2022-07,2025-12,validation,tertile,42,42,no_skip,42,42,0.49820667858930445,-0.18222702051975348,0.6804336991090579,-0.6804336991090579,complete,
tertile_J42_K42_no_skip_2022-07,2022-07,2022-08,2026-01,validation,tertile,42,42,no_skip,42,42,0.562318384620337,-0.0586086001979228,0.6209269848182598,-0.6209269848182598,complete,
tertile_J42_K42_no_skip_2022-08,2022-08,2022-09,2026-02,validation,tertile,42,42,no_skip,42,42,0.620265050433674,0.009679404811089531,0.6105856456225844,-0.6105856456225844,complete,
tertile_J42_K42_no_skip_2022-09,2022-09,2022-10,2026-03,validation,tertile,42,42,no_skip,42,42,0.4978314832866644,0.04826469698989988,0.4495667862967645,-0.4495667862967645,complete,
tertile_J42_K42_no_skip_2022-10,2022-10,2022-11,2026-04,validation,tertile,42,42,no_skip,42,42,0.6290557435891273,0.19220108076859965,0.43685466282052765,-0.43685466282052765,complete,
tertile_J42_K42_skip1_2020-07,2020-07,2020-09,2024-02,train,tertile,42,42,skip1,42,42,0.19505988642019756,-0.24291313309930151,0.4379730195194991,-0.4379730195194991,complete,
tertile_J42_K42_skip1_2020-08,2020-08,2020-10,2024-03,train,tertile,42,42,skip1,42,42,0.24010154642550074,-0.22585805506576917,0.4659596014912699,-0.4659596014912699,complete,
tertile_J42_K42_skip1_2020-09,2020-09,2020-11,2024-04,train,tertile,42,42,skip1,42,42,0.22600850218132118,-0.21813401413854194,0.4441425163198631,-0.4441425163198631,complete,
tertile_J42_K42_skip1_2020-10,2020-10,2020-12,2024-05,train,tertile,42,42,skip1,42,42,0.12356695120472172,-0.23443908771118604,0.35800603891590776,-0.35800603891590776,complete,
tertile_J42_K42_skip1_2020-11,2020-11,2021-01,2024-06,train,tertile,42,42,skip1,42,42,0.14969845318205444,-0.3374912659450344,0.48718971912708886,-0.48718971912708886,complete,
tertile_J42_K42_skip1_2020-12,2020-12,2021-02,2024-07,train,tertile,42,42,skip1,42,42,0.17758003785416676,-0.4127876307944015,0.5903676686485683,-0.5903676686485683,complete,
tertile_J42_K42_skip1_2021-01,2021-01,2021-03,2024-08,train,tertile,42,42,skip1,42,42,0.13543207338034158,-0.46640063765291895,0.6018327110332605,-0.6018327110332605,complete,
tertile_J42_K42_skip1_2021-02,2021-02,2021-04,2024-09,train,tertile,42,42,skip1,42,42,0.3929449976769346,-0.23831084544196557,0.6312558431189002,-0.6312558431189002,complete,
tertile_J42_K42_skip1_2021-03,2021-03,2021-05,2024-10,train,tertile,42,42,skip1,42,42,0.3931740582300507,-0.33560140431076324,0.7287754625408139,-0.7287754625408139,complete,
tertile_J42_K42_skip1_2021-04,2021-04,2021-06,2024-11,train,tertile,42,42,skip1,42,42,0.3119451466280536,-0.35720297138812807,0.6691481180161817,-0.6691481180161817,complete,
tertile_J42_K42_skip1_2021-05,2021-05,2021-07,2024-12,train,tertile,42,42,skip1,42,42,0.3429118565365159,-0.39944499939400857,0.7423568559305245,-0.7423568559305245,complete,
tertile_J42_K42_skip1_2021-06,2021-06,2021-08,2025-01,train,tertile,42,42,skip1,42,42,0.3023265313125427,-0.41973911079423076,0.7220656421067735,-0.7220656421067735,complete,
tertile_J42_K42_skip1_2021-07,2021-07,2021-09,2025-02,train,tertile,42,42,skip1,42,42,0.20542282274085522,-0.38148661113519133,0.5869094338760465,-0.5869094338760465,complete,
tertile_J42_K42_skip1_2021-08,2021-08,2021-10,2025-03,train,tertile,42,42,skip1,42,42,0.1788480088207407,-0.4044085269155865,0.5832565357363272,-0.5832565357363272,complete,
tertile_J42_K42_skip1_2021-09,2021-09,2021-11,2025-04,train,tertile,42,42,skip1,42,42,0.18593910240516087,-0.40109655884823425,0.5870356612533951,-0.5870356612533951,complete,
tertile_J42_K42_skip1_2021-10,2021-10,2021-12,2025-05,train,tertile,42,42,skip1,42,42,0.29021719992537687,-0.3830983918452211,0.673315591770598,-0.673315591770598,complete,
tertile_J42_K42_skip1_2021-11,2021-11,2022-01,2025-06,validation,tertile,42,42,skip1,42,42,0.24134777484172032,-0.3647186081474614,0.6060663829891817,-0.6060663829891817,complete,
tertile_J42_K42_skip1_2021-12,2021-12,2022-02,2025-07,validation,tertile,42,42,skip1,42,42,0.3176288301245793,-0.20503816262459362,0.5226669927491729,-0.5226669927491729,complete,
tertile_J42_K42_skip1_2022-01,2022-01,2022-03,2025-08,validation,tertile,42,42,skip1,42,42,0.3846401076761352,-0.1127030970162145,0.4973432046923497,-0.4973432046923497,complete,
tertile_J42_K42_skip1_2022-02,2022-02,2022-04,2025-09,validation,tertile,42,42,skip1,42,42,0.45421931716738806,0.052754096948116835,0.4014652202192712,-0.4014652202192712,complete,
tertile_J42_K42_skip1_2022-03,2022-03,2022-05,2025-10,validation,tertile,42,42,skip1,42,42,0.49056640738129276,0.09647038072118486,0.3940960266601079,-0.3940960266601079,complete,
tertile_J42_K42_skip1_2022-04,2022-04,2022-06,2025-11,validation,tertile,42,42,skip1,42,42,0.579819110911661,-0.0114640501037363,0.5912831610153974,-0.5912831610153974,complete,
tertile_J42_K42_skip1_2022-05,2022-05,2022-07,2025-12,validation,tertile,42,42,skip1,42,42,0.5148046992333104,-0.14648471423611487,0.6612894134694253,-0.6612894134694253,complete,
tertile_J42_K42_skip1_2022-06,2022-06,2022-08,2026-01,validation,tertile,42,42,skip1,42,42,0.5632247349165618,-0.08745988112731184,0.6506846160438736,-0.6506846160438736,complete,
tertile_J42_K42_skip1_2022-07,2022-07,2022-09,2026-02,validation,tertile,42,42,skip1,42,42,0.5343060354295528,0.013195703865543695,0.5211103315640091,-0.5211103315640091,complete,
tertile_J42_K42_skip1_2022-08,2022-08,2022-10,2026-03,validation,tertile,42,42,skip1,42,42,0.5884392221776293,0.012215794477352881,0.5762234277002765,-0.5762234277002765,complete,
tertile_J42_K42_skip1_2022-09,2022-09,2022-11,2026-04,validation,tertile,42,42,skip1,42,42,0.5572518440498093,0.2066825906103742,0.3505692534394351,-0.3505692534394351,complete,
tertile_J42_K48_no_skip_2020-07,2020-07,2020-08,2024-07,train,tertile,42,48,no_skip,48,48,0.2947017015369031,-0.2911974797518254,0.5858991812887285,-0.5858991812887285,complete,
tertile_J42_K48_no_skip_2020-08,2020-08,2020-09,2024-08,train,tertile,42,48,no_skip,48,48,0.1540023202727241,-0.36899806444511063,0.5230003847178347,-0.5230003847178347,complete,
tertile_J42_K48_no_skip_2020-09,2020-09,2020-10,2024-09,train,tertile,42,48,no_skip,48,48,0.41457290374029787,-0.13222195457627517,0.546794858316573,-0.546794858316573,complete,
tertile_J42_K48_no_skip_2020-10,2020-10,2020-11,2024-10,train,tertile,42,48,no_skip,48,48,0.3456486192877226,-0.17286060162294892,0.5185092209106715,-0.5185092209106715,complete,
tertile_J42_K48_no_skip_2020-11,2020-11,2020-12,2024-11,train,tertile,42,48,no_skip,48,48,0.323922279829276,-0.16017237062156842,0.48409465045084443,-0.48409465045084443,complete,
tertile_J42_K48_no_skip_2020-12,2020-12,2021-01,2024-12,train,tertile,42,48,no_skip,48,48,0.3755822587603457,-0.2980294368336257,0.6736116955939714,-0.6736116955939714,complete,
tertile_J42_K48_no_skip_2021-01,2021-01,2021-02,2025-01,train,tertile,42,48,no_skip,48,48,0.41552835686042133,-0.4274217129729998,0.8429500698334211,-0.8429500698334211,complete,
tertile_J42_K48_no_skip_2021-02,2021-02,2021-03,2025-02,train,tertile,42,48,no_skip,48,48,0.38143083680075063,-0.32106510382460207,0.7024959406253527,-0.7024959406253527,complete,
tertile_J42_K48_no_skip_2021-03,2021-03,2021-04,2025-03,train,tertile,42,48,no_skip,48,48,0.34392006596916147,-0.2899202207829923,0.6338402867521538,-0.6338402867521538,complete,
tertile_J42_K48_no_skip_2021-04,2021-04,2021-05,2025-04,train,tertile,42,48,no_skip,48,48,0.2907105578665279,-0.3648603251589003,0.6555708830254282,-0.6555708830254282,complete,
tertile_J42_K48_no_skip_2021-05,2021-05,2021-06,2025-05,train,tertile,42,48,no_skip,48,48,0.25942240593415855,-0.38438414657024,0.6438065525043986,-0.6438065525043986,complete,
tertile_J42_K48_no_skip_2021-06,2021-06,2021-07,2025-06,train,tertile,42,48,no_skip,48,48,0.30577535837872594,-0.42831668717309546,0.7340920455518214,-0.7340920455518214,complete,
tertile_J42_K48_no_skip_2021-07,2021-07,2021-08,2025-07,train,tertile,42,48,no_skip,48,48,0.4207114007077879,-0.33328576348032746,0.7539971641881154,-0.7539971641881154,complete,
tertile_J42_K48_no_skip_2021-08,2021-08,2021-09,2025-08,train,tertile,42,48,no_skip,48,48,0.39313770510016677,-0.3270043031917407,0.7201420082919074,-0.7201420082919074,complete,
tertile_J42_K48_no_skip_2021-09,2021-09,2021-10,2025-09,train,tertile,42,48,no_skip,48,48,0.32126171445015794,-0.2080168983334636,0.5292786127836215,-0.5292786127836215,complete,
tertile_J42_K48_no_skip_2021-10,2021-10,2021-11,2025-10,train,tertile,42,48,no_skip,48,48,0.4150701988595522,-0.17339911147189047,0.5884693103314427,-0.5884693103314427,complete,
tertile_J42_K48_no_skip_2021-11,2021-11,2021-12,2025-11,train,tertile,42,48,no_skip,48,48,0.4238947921698277,-0.2312857008935223,0.65518049306335,-0.65518049306335,complete,
tertile_J42_K48_no_skip_2021-12,2021-12,2022-01,2025-12,validation,tertile,42,48,no_skip,48,48,0.3590199219398602,-0.1771469782757955,0.5361669002156557,-0.5361669002156557,complete,
tertile_J42_K48_no_skip_2022-01,2022-01,2022-02,2026-01,validation,tertile,42,48,no_skip,48,48,0.39914109980749823,0.0022076336513965344,0.3969334661561017,-0.3969334661561017,complete,
tertile_J42_K48_no_skip_2022-02,2022-02,2022-03,2026-02,validation,tertile,42,48,no_skip,48,48,0.4371024346325738,-0.0037532842237503194,0.44085571885632413,-0.44085571885632413,complete,
tertile_J42_K48_no_skip_2022-03,2022-03,2022-04,2026-03,validation,tertile,42,48,no_skip,48,48,0.3658384685742786,0.008129271836756491,0.3577091967375221,-0.3577091967375221,complete,
tertile_J42_K48_no_skip_2022-04,2022-04,2022-05,2026-04,validation,tertile,42,48,no_skip,48,48,0.48642879231283187,0.15347823646848302,0.33295055584434885,-0.33295055584434885,complete,
tertile_J42_K6_no_skip_2020-07,2020-07,2020-08,2021-01,train,tertile,42,6,no_skip,6,6,0.016482950873849322,0.15068305557889805,-0.13420010470504873,0.13420010470504873,complete,
tertile_J42_K6_no_skip_2020-08,2020-08,2020-09,2021-02,train,tertile,42,6,no_skip,6,6,0.010924293583577604,0.06842803071049586,-0.05750373712691825,0.05750373712691825,complete,
tertile_J42_K6_no_skip_2020-09,2020-09,2020-10,2021-03,train,tertile,42,6,no_skip,6,6,0.061781948676410625,0.11448555852155828,-0.05270360984514766,0.05270360984514766,complete,
tertile_J42_K6_no_skip_2020-10,2020-10,2020-11,2021-04,train,tertile,42,6,no_skip,6,6,0.03412808877354223,0.13608064418683385,-0.10195255541329162,0.10195255541329162,complete,
tertile_J42_K6_no_skip_2020-11,2020-11,2020-12,2021-05,train,tertile,42,6,no_skip,6,6,0.001456487533110451,0.17740008588975975,-0.1759435983566493,0.1759435983566493,complete,
tertile_J42_K6_no_skip_2020-12,2020-12,2021-01,2021-06,train,tertile,42,6,no_skip,6,6,0.022243215099250868,0.08311047192091792,-0.06086725682166705,0.06086725682166705,complete,
tertile_J42_K6_no_skip_2021-01,2021-01,2021-02,2021-07,train,tertile,42,6,no_skip,6,6,0.05911732281457516,-0.08726058963295824,0.1463779124475334,-0.1463779124475334,complete,
tertile_J42_K6_no_skip_2021-02,2021-02,2021-03,2021-08,train,tertile,42,6,no_skip,6,6,0.1308406332300034,-0.07594847251962589,0.20678910574962928,-0.20678910574962928,complete,
tertile_J42_K6_no_skip_2021-03,2021-03,2021-04,2021-09,train,tertile,42,6,no_skip,6,6,0.11615307550534082,-0.001080473249169711,0.11723354875451053,-0.11723354875451053,complete,
tertile_J42_K6_no_skip_2021-04,2021-04,2021-05,2021-10,train,tertile,42,6,no_skip,6,6,0.09380122328184104,0.024115644236456513,0.06968557904538453,-0.06968557904538453,complete,
tertile_J42_K6_no_skip_2021-05,2021-05,2021-06,2021-11,train,tertile,42,6,no_skip,6,6,0.009367964599479084,-0.00298507159574668,0.012353036195225764,-0.012353036195225764,complete,
tertile_J42_K6_no_skip_2021-06,2021-06,2021-07,2021-12,train,tertile,42,6,no_skip,6,6,0.10296201364632962,-0.012195052301213538,0.11515706594754316,-0.11515706594754316,complete,
tertile_J42_K6_no_skip_2021-07,2021-07,2021-08,2022-01,train,tertile,42,6,no_skip,6,6,0.1085761850512823,-0.10078216040506804,0.20935834545635035,-0.20935834545635035,complete,
tertile_J42_K6_no_skip_2021-08,2021-08,2021-09,2022-02,train,tertile,42,6,no_skip,6,6,0.03329418744805834,-0.12337442432276635,0.1566686117708247,-0.1566686117708247,complete,
