split,portfolio_id,portfolio_weighting_id,daily_active_cap,policy_id,trading_day_count,active_day_count,active_day_share,daily_return_mean,daily_return_median,daily_return_p10,daily_return_p25,daily_return_p75,daily_return_p90,period_compounded_return,annualized_return,annualized_vol,sharpe_like,max_drawdown,worst_20d_return,best_20d_return,active_count_mean,active_count_p50,active_count_p90,active_count_p95,active_count_p99,turnover_event_count,avg_holding_days,portfolio_denominator_status,monthly_count,monthly_return_mean,monthly_return_median,monthly_return_p10,monthly_return_min,positive_month_rate,worst_month,worst_month_return,baseline_A_period_compounded_return,baseline_A_daily_return_mean,baseline_A_monthly_return_p10,baseline_A_max_drawdown,baseline_A_worst_20d_return,baseline_A_active_count_p95,portfolio_period_return_delta_vs_baseline_A,portfolio_daily_mean_delta_vs_baseline_A,portfolio_monthly_p10_delta_vs_baseline_A,portfolio_max_drawdown_delta_vs_baseline_A,portfolio_worst_20d_delta_vs_baseline_A,active_count_p95_delta_vs_baseline_A
robustness,active_equal_weight_cap40,active_equal_weight,cap40,hold_20d__break_even_after_gain__activation_gain_pct_0p1,485,458,0.9443298969072165,0.00037467150340613354,0.0,-0.009712189855895146,-0.0047312737034245584,0.004846391192885991,0.010441196277828009,0.16807422831181973,0.08406870410899869,0.1652845195239647,0.5712405440647214,0.1952359775242759,-0.0847114756180708,0.19945793428393443,39.64192139737991,40.0,40.0,40.0,40.0,3977,20.74603972843852,sufficient,24,0.007671547001050008,-0.00025440840873852677,-0.04610024091917738,-0.060345329963541805,0.4583333333333333,2024-08,-0.060345329963541805,0.14709607764604105,0.0003452087045269111,-0.03713637490249215,0.1864458534833363,-0.11312464933582977,40.0,0.020978150665778683,2.9462798879222442e-05,-0.00896386601668523,0.008790124040939595,0.028413173717758977,0.0
train,active_equal_weight_cap60,active_equal_weight,cap60,hold_20d__break_even_after_gain__activation_gain_pct_0p1,1097,1036,0.9443938012762079,0.0002703020022660953,0.0,-0.012905368272692667,-0.0058087427314900035,0.00665104293998516,0.01461999232451062,0.24363056926893623,0.05136196290301287,0.18955505713633297,0.35934733475385533,0.3286949270774774,-0.15300176098614382,0.214651324499463,59.41795366795367,60.0,60.0,60.0,60.0,7100,20.690704225352114,sufficient,54,0.005085955497144427,0.0011923630610022329,-0.045389839465786064,-0.10214694678797287,0.5370370370370371,2018-06,-0.10214694678797287,0.25126685776458,0.00030077892091710383,-0.07099871364540043,0.34921912086770146,-0.1806654953806932,60.0,-0.007636288495643795,-3.0476918651008546e-05,0.02560887417961437,-0.020524193790224077,0.02766373439454939,0.0
validation,active_equal_weight_cap60,active_equal_weight,cap60,hold_20d__break_even_after_gain__activation_gain_pct_0p1,484,484,1.0,-0.0005225717227724303,-0.0007344515281816966,-0.012858970452714133,-0.006167673689883594,0.005411442545597205,0.012332641611962344,-0.24429150603297034,-0.13570139713298002,0.1677564304993888,-0.784995685391221,0.20642099186536544,-0.11437040705641655,0.11499343149003272,58.87603305785124,60.0,60.0,60.0,60.0,4191,20.793605344786446,sufficient,24,-0.010246023130069906,-0.022946861226932957,-0.06190906028333043,-0.12960854488315576,0.3333333333333333,2022-01,-0.12960854488315576,-0.23648633973511513,-0.0005013446975596242,-0.06970852173786948,0.27898430113946704,-0.13604325990110022,60.0,-0.007805166297855215,-2.122702521280609e-05,0.007799461454539053,-0.0725633092741016,0.021672852844683677,0.0
robustness,active_equal_weight_cap60,active_equal_weight,cap60,hold_20d__break_even_after_gain__activation_gain_pct_0p1,485,458,0.9443298969072165,0.0003136611709085026,0.0,-0.009601950908996279,-0.0046704554564329865,0.0048220444242576335,0.00986868669991009,0.13542486464260017,0.06821733787853224,0.16144309032879864,0.48960048341469853,0.18194262218312607,-0.08055308852114318,0.18492409694279877,59.25545851528384,60.0,60.0,60.0,60.0,3977,20.74603972843852,sufficient,24,0.006257422443202348,0.0011357129772729957,-0.03804523872409552,-0.060459444457532485,0.5833333333333334,2024-08,-0.060459444457532485,0.1056460397951553,0.0002684983543996343,-0.031108248286890048,0.19918627529621447,-0.11828678856037778,60.0,0.029778824847444874,4.516281650886829e-05,-0.006936990437205474,-0.017243653113088397,0.0377337000392346,0.0
train,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_20d__break_even_after_gain__activation_gain_pct_0p1,1097,1036,0.9443938012762079,0.000286746272564607,0.0,-0.0129402599339434,-0.005829369820606964,0.006809821368624453,0.013985072161737045,0.2663796833298737,0.0557491039632414,0.18946188205018993,0.3813962993734999,0.31172658763342675,-0.1458706200539761,0.21100016671404687,148.65250965250965,149.0,226.0,243.0,266.0,7100,20.690704225352114,sufficient,54,0.00540527686910807,0.003675467431167645,-0.04504027671300862,-0.09869656891954026,0.5370370370370371,2018-06,-0.09869656891954026,0.4701942189965216,0.0004440384370684301,-0.055269801962995975,0.3395809271429864,-0.1696075496437771,271.19999999999993,-0.20381453566664787,-0.00015729216450382312,0.010229525249987353,-0.027854339509559622,0.023736929589801004,-28.199999999999932
validation,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_20d__break_even_after_gain__activation_gain_pct_0p1,484,484,1.0,-0.0006005496655996629,-0.0007706606732095333,-0.01244911540890866,-0.006164493019450555,0.005451406242662746,0.011695646278517262,-0.27172252475950154,-0.15218063284793126,0.16535696772077998,-0.9152230947211347,0.24336150151845992,-0.10599670311354703,0.10714884075885722,188.71280991735537,190.0,270.0,285.69999999999993,305.17,4191,20.793605344786446,sufficient,24,-0.01184594313075255,-0.02542068049841517,-0.0587484412663441,-0.1287982654913663,0.2916666666666667,2022-01,-0.1287982654913663,-0.22582947668030795,-0.00047523941955044844,-0.06295328947341723,0.24931079073952722,-0.11555202764985861,267.0,-0.04589304807919359,-0.00012531024604921443,0.0042048482070731336,-0.0059492892210673,0.009555324536311582,18.699999999999932
robustness,family_balanced_active_equal_weight_uncapped,family_balanced_active_equal_weight,none,hold_20d__break_even_after_gain__activation_gain_pct_0p1,485,458,0.9443298969072165,0.00048784668589567815,0.0,-0.00973609659960821,-0.004553049540661209,0.005652412943470205,0.010896887824130303,0.23380695033764454,0.11534936082534908,0.16580277611990218,0.7414674695000724,0.14441347374614333,-0.06892959399800613,0.2143911972717214,188.8296943231441,191.0,261.3,276.15,330.29,3977,20.74603972843852,sufficient,24,0.009827862674339877,0.005487054808917868,-0.03564536075697212,-0.05164578218741678,0.6666666666666666,2024-08,-0.05164578218741678,0.08551053829053767,0.00022680686757606256,-0.03365027728074561,0.17803213574724808,-0.10523887479068272,240.0,0.14829641204710686,0.0002610398183196156,-0.0019950834762265113,-0.03361866200110475,0.03630928079267659,36.14999999999998
train,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_20d__break_even_after_gain__activation_gain_pct_0p1,1097,1036,0.9443938012762079,0.00020320135733748222,0.0,-0.01544926474245682,-0.0068335784074348,0.007290015232796233,0.016142757907154096,0.13838639091495297,0.030221770435128414,0.20669771340087073,0.24773734167893222,0.33789524277729355,-0.1610675087650152,0.18810988894320313,19.97972972972973,20.0,20.0,20.0,20.0,7100,20.690704225352114,sufficient,54,0.0034707380322223295,0.0018279109535548344,-0.05239637389632935,-0.11994490581732586,0.5370370370370371,2018-10,-0.11994490581732586,0.2460256138159671,0.0003049140427042881,-0.0848049685648545,0.3593646174997871,-0.19379177303370532,20.0,-0.10763922290101413,-0.0001017126853668059,0.03240859466852516,-0.02146937472249355,0.03272426426869013,0.0
validation,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_20d__break_even_after_gain__activation_gain_pct_0p1,484,484,1.0,-0.00020077815433575176,-0.0007084753736701809,-0.013719185334813566,-0.006491622754156292,0.006515457639581852,0.013241337307177142,-0.12100700382992347,-0.06494882312690875,0.18184640034076796,-0.278235339263223,0.20004554209061398,-0.10887380068926011,0.12506277304431124,19.90909090909091,20.0,20.0,20.0,20.0,4191,20.793605344786446,sufficient,24,-0.003427659727421891,-0.017570378868735304,-0.07398936461925563,-0.11971359604171605,0.4583333333333333,2022-01,-0.11971359604171605,-0.3020184484694083,-0.0006799895128696991,-0.08169352077411415,0.33944077191587785,-0.1391743919795515,20.0,0.18101144463948482,0.0004792113585339473,0.007704156154858519,-0.13939522982526387,0.03030059129029139,0.0
robustness,family_balanced_active_equal_weight_cap20,family_balanced_active_equal_weight,cap20,hold_20d__break_even_after_gain__activation_gain_pct_0p1,485,458,0.9443298969072165,1.789490846444319e-05,0.0,-0.01157517487970706,-0.005502923391804911,0.0050871069291385206,0.011502573539126426,-0.02233332455255166,-0.011667066353285627,0.18025016973768015,0.025018100896118035,0.24458330733375777,-0.09727675234835043,0.18495124292143839,19.91484716157205,20.0,20.0,20.0,20.0,3977,20.74603972843852,sufficient,24,0.0004339039689210215,-0.0022900033305401357,-0.05685067232209343,-0.07569137600216835,0.4166666666666667,2024-08,-0.07569137600216835,0.11111478875966863,0.00028512492307607206,-0.04767426739066306,0.16819783032695268,-0.1099118582436992,20.0,-0.13344811331222028,-0.0002672300146116289,-0.009176404931430376,0.07638547700680509,0.012635105895348775,0.0
train,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_20d__break_even_after_gain__activation_gain_pct_0p1,1097,1036,0.9443938012762079,0.0002409255988160263,0.0,-0.013421401013761687,-0.006396041530343084,0.006896921867095219,0.014955044135016391,0.1964442539132798,0.04206127303324525,0.19725346565974608,0.3077930757696619,0.318681994790015,-0.15796771115859565,0.19992800607861527,39.874517374517374,40.0,40.0,40.0,40.0,7100,20.690704225352114,sufficient,54,0.004292022149890555,0.0047946397041128686,-0.046732835193949926,-0.11294488879678177,0.5370370370370371,2018-10,-0.11294488879678177,0.18738611296214835,0.00025609070690139115,-0.07502781888619038,0.37390424066787,-0.17933635248784552,40.0,0.009058140951131444,-1.5165108085364858e-05,0.028294983692240455,-0.05522224587785496,0.02136864132924987,0.0
validation,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_20d__break_even_after_gain__activation_gain_pct_0p1,484,484,1.0,-0.0005674319175374977,-0.0009376002248382635,-0.012632450388152888,-0.006624109162494022,0.0056864926202168965,0.013241744897087933,-0.26183345984805895,-0.14620600850130594,0.17320193017659583,-0.8255845825370111,0.23308733064216103,-0.12032576535314343,0.1044663997241797,39.52892561983471,40.0,40.0,40.0,40.0,4191,20.793605344786446,sufficient,24,-0.01099171125275549,-0.01777337473851831,-0.06809727916335825,-0.13662119194212752,0.375,2022-01,-0.13662119194212752,-0.2633691016501857,-0.00057224935439294,-0.07251420556370898,0.3009490535546937,-0.13930642789878045,40.0,0.0015356418021267304,4.817436855442288e-06,0.004416926400350726,-0.06786172291253267,0.018980662545637017,0.0
robustness,family_balanced_active_equal_weight_cap40,family_balanced_active_equal_weight,cap40,hold_20d__break_even_after_gain__activation_gain_pct_0p1,485,458,0.9443298969072165,0.00025263695609192876,0.0,-0.009991832695724099,-0.005222055305440155,0.005304211607189236,0.01107960567453429,0.09824203723018887,0.04989582837314521,0.17287790613996631,0.36826286456536356,0.20303862013295015,-0.09010738084818293,0.2046341249217123,39.64192139737991,40.0,40.0,40.0,40.0,3977,20.74603972843852,sufficient,24,0.00521121304798657,-0.000636671057901883,-0.05595891217846041,-0.06434610057966728,0.4583333333333333,2025-04,-0.06434610057966728,0.14709607764604105,0.0003452087045269111,-0.03713637490249215,0.1864458534833363,-0.11312464933582977,40.0,-0.048854040415852173,-9.257174843498234e-05,-0.018822537275968262,0.016592766649613844,0.023017268487646847,0.0
train,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_20d__break_even_after_gain__activation_gain_pct_0p1,1097,1036,0.9443938012762079,0.0002834164580950807,0.0,-0.013303462655344059,-0.006053766968015234,0.0069741413614548,0.014650922980561842,0.2555892628548113,0.05367581836972368,0.1952818759210241,0.3657325960389913,0.32172449352430754,-0.14974895555158085,0.21493927146301717,59.41795366795367,60.0,60.0,60.0,60.0,7100,20.690704225352114,sufficient,54,0.005250358880518673,0.005153192163195319,-0.04247624930319458,-0.10775330451729459,0.5185185185185185,2018-10,-0.10775330451729459,0.25126685776458,0.00030077892091710383,-0.07099871364540043,0.34921912086770146,-0.1806654953806932,60.0,0.004322405090231296,-1.7362462822023152e-05,0.02852246434220585,-0.027494627343393918,0.030916539829112355,0.0
validation,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_20d__break_even_after_gain__activation_gain_pct_0p1,484,484,1.0,-0.0004913809222652515,-0.0008155609157952674,-0.012710006176760795,-0.006491781645373282,0.005722997537691883,0.012722561791200319,-0.23336377469477942,-0.12921658154663984,0.1701144800595375,-0.7279097720987976,0.20350896173887167,-0.11284045615904426,0.11300157971143743,58.87603305785124,60.0,60.0,60.0,60.0,4191,20.793605344786446,sufficient,24,-0.009625526603579695,-0.025614021489768657,-0.057068593344037855,-0.13121079185583873,0.375,2022-01,-0.13121079185583873,-0.23648633973511513,-0.0005013446975596242,-0.06970852173786948,0.27898430113946704,-0.13604325990110022,60.0,0.003122565040335701,9.96377529437274e-06,0.012639928393831629,-0.07547533940059536,0.023202803742055966,0.0
robustness,family_balanced_active_equal_weight_cap60,family_balanced_active_equal_weight,cap60,hold_20d__break_even_after_gain__activation_gain_pct_0p1,485,458,0.9443298969072165,0.00035166257081987155,0.0,-0.010291820274933113,-0.004686616911328994,0.005088218645648438,0.01062474035153076,0.15423962913773948,0.07737829291641884,0.16774256409621585,0.5283034054241382,0.1748906901965107,-0.08613871568739184,0.18952972232964282,59.25545851528384,60.0,60.0,60.0,60.0,3977,20.74603972843852,sufficient,24,0.007036391014354261,0.0013760302568603944,-0.04488518926643195,-0.06218495242838795,0.5416666666666666,2024-11,-0.06218495242838795,0.1056460397951553,0.0002684983543996343,-0.031108248286890048,0.19918627529621447,-0.11828678856037778,60.0,0.048593589342584176,8.316421642023725e-05,-0.013776940979541904,-0.024295585099703754,0.03214807287298593,0.0
train,active_equal_weight_uncapped,active_equal_weight,none,hold_20d__break_even_after_gain__activation_gain_pct_0p15,1097,1036,0.9443938012762079,0.00028731307066636613,0.0,-0.012512866453450382,-0.005658537432718338,0.0065401954059941345,0.013798907318742485,0.27068247325596073,0.05657205366569662,0.18607202252044802,0.3891121987453417,0.3072455701227178,-0.14928495277933784,0.21072801650986217,150.12258687258688,152.0,228.0,246.25,270.0,7099,20.90829694323144,sufficient,54,0.0054263567634105165,0.003520168012832614,-0.0458174345082633,-0.09710197426761746,0.5370370370370371,2018-06,-0.09710197426761746,0.4681074123283182,0.00044394308377895814,-0.058607414801213197,0.3416087227680886,-0.17247899402796307,276.19999999999993,-0.19742493907235747,-0.000156630013112592,0.0127899802929499,-0.03436315264537082,0.02319404124862523,-29.949999999999932
validation,active_equal_weight_uncapped,active_equal_weight,none,hold_20d__break_even_after_gain__activation_gain_pct_0p15,484,484,1.0,-0.0005565606769797023,-0.0006637416176596052,-0.012684302138185746,-0.005751275079490536,0.005316220192510455,0.011309977976329592,-0.25568488687043733,-0.14251058737256106,0.16379183073282344,-0.8562899014644118,0.22032906357065696,-0.10413026008918347,0.10505571360622423,190.0103305785124,192.0,272.0,286.69999999999993,306.34000000000003,4189,20.953926951539746,sufficient,24,-0.010975214638944334,-0.024746194367004593,-0.06026456049996721,-0.12779465139434543,0.3333333333333333,2022-01,-0.12779465139434543,-0.2226811593139626,-0.0004664498955930313,-0.06199855547118751,0.24334627204228498,-0.11482497194200614,270.0,-0.03300372755647474,-9.011078138667104e-05,0.0017339949712203012,-0.023017208471628026,0.01069471185282267,16.699999999999932
robustness,active_equal_weight_uncapped,active_equal_weight,none,hold_20d__break_even_after_gain__activation_gain_pct_0p15,485,458,0.9443298969072165,0.0004363312469443804,0.0,-0.009414560327992871,-0.004358150870995547,0.004826840135678246,0.01022295564137446,0.20465872458948065,0.10157976507041844,0.16243650765234666,0.6769135572978159,0.14632426531648657,-0.06574296093851228,0.2165461161184068,190.4170305676856,191.0,262.0,280.0,334.43,3977,20.928840834800102,sufficient,24,0.008780566094807091,0.005127166768817748,-0.03432201538663436,-0.05310868021058657,0.625,2024-08,-0.05310868021058657,0.08012842589424052,0.00021685415522953977,-0.03515387208836236,0.17798770812996823,-0.10436638766411521,244.0,0.12453029869524013,0.00021947709171484062,0.000831856701728001,-0.03166344281348166,0.03862342672560293,36.0
train,active_equal_weight_cap20,active_equal_weight,cap20,hold_20d__break_even_after_gain__activation_gain_pct_0p15,1097,1036,0.9443938012762079,0.00032358497721158284,0.0,-0.014621860682078026,-0.00621203150557108,0.007237377148792264,0.015670452173264016,0.3063280240893349,0.06330834175798072,0.2005002359768891,0.40669984182321894,0.3410375555162266,-0.15768155683982155,0.19871855998591537,19.97972972972973,20.0,20.0,20.0,20.0,7099,20.90829694323144,sufficient,54,0.006065711793084822,0.003917846909307077,-0.04963877461257598,-0.112380072228079,0.5925925925925926,2018-06,-0.112380072228079,0.23181637508774044,0.0002951882994434592,-0.08412271889397614,0.36756821334839984,-0.1859848366756004,20.0,0.07451164900159446,2.839667776812361e-05,0.03448394428140016,-0.026530657832173232,0.02830327983577885,0.0
