split,portfolio_id,policy_id,source_family_id,active_weight_share_mean,event_count,daily_return_contribution_sum,daily_return_contribution_mean,monthly_return_contribution_mean,loss_day_contribution_share,positive_day_contribution_share,max_gain50_event_count,source_family_status
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,pullback_drawdown,0.33333333333333326,1739,0.0817683660346029,9.425422294860455e-07,,0.06699455481281794,0.07370274300704625,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,volume_money,0.33333333333333326,2200,0.11254786658491653,1.051249909723583e-06,,0.06253185832061751,0.07304714208936564,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,range_breakout,0.33349420849420847,3047,0.0936392941328601,6.017640104163031e-07,,0.18156839665189303,0.18472188923167648,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,pullback_drawdown,0.33349420849420847,2863,0.15190627194560385,1.0493373486889273e-06,,0.18753728664393018,0.1972750856105236,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,volume_money,0.33333333333333326,3664,0.1401813834151587,7.492884738310654e-07,,0.17956341562128136,0.18826880325014175,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,range_breakout,0.3347107438016529,1797,-0.10903356258631482,-1.2296833422014121e-06,,0.08507336065460241,0.06859540015914754,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,volume_money,0.3333333333333333,2074,-0.1006195700634557,-9.522506985610723e-07,,0.08180650529222577,0.06645767607765173,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,pullback_drawdown,0.3333333333333333,1660,-0.12422195784508114,-1.4483823175277048e-06,,0.0891386000567806,0.07070152702699745,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,multi_family_collapsed,0.3717405933556504,1019,0.13285245909769608,1.2928547290037474e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,multi_family_collapsed,0.41651501129912644,1892,0.15444322757961326,7.582640788472764e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p1,multi_family_collapsed,0.38164250164486635,1002,-0.14180657628897056,-1.3319048388636182e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,range_breakout,0.27285316780829966,1707,0.09256470944664064,1.0880365494756466e-06,,0.053513818214023935,0.06146970865180225,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,pullback_drawdown,0.3353496904209749,1739,0.10592594208759379,1.177491324799006e-06,,0.06718534658136213,0.07595651023572472,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,volume_money,0.39179714177072544,2200,0.12919257890885283,1.1715278698990072e-06,,0.07310577236272958,0.08429850586006093,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,range_breakout,0.2930001234733952,3047,0.12668817241921446,7.763278923163599e-07,,0.15363879715481868,0.16002423074960154,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,pullback_drawdown,0.3209198210560783,2863,0.11199637727012908,7.287160990964219e-07,,0.18585925439021264,0.1887013891628824,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,volume_money,0.38673680612714534,3664,0.17733063906992189,9.035449685363974e-07,,0.21265664192644965,0.22172891038134226,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,range_breakout,0.29840631035046733,1797,-0.08950265823050199,-9.640112256096462e-07,,0.07667476131664579,0.061788874370620694,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,volume_money,0.3845871834610403,2074,-0.10941369681565348,-9.89945232442013e-07,,0.09495342138533146,0.07668756137330401,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,pullback_drawdown,0.3197832352987347,1660,-0.07142320122943138,-7.960145468362725e-07,,0.08241218666842617,0.06934430921466106,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,multi_family_collapsed,0.21553235758908182,1019,0.08414263229397351,7.871963653320127e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,multi_family_collapsed,0.24969121789795687,1892,0.09414133663822333,4.3708602606611133e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,multi_family_collapsed,0.22436701649855093,1002,-0.06875976260683744,-6.153604614936364e-07,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,range_breakout,0.33333333333333326,1707,0.131610970163368,1.5469993554318897e-06,,0.0664125012212612,0.07795715868009584,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,pullback_drawdown,0.33333333333333337,1739,0.09389977820170502,1.0438063807034873e-06,,0.06635726391404105,0.0735293618727902,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,volume_money,0.3333333333333333,2200,0.11483959118210778,1.0413739146159923e-06,,0.06349093404084746,0.07325351839634335,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,range_breakout,0.3333333333333333,3047,0.12058714911741114,7.389416511983721e-07,,0.181802768062184,0.18559401897185213,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,pullback_drawdown,0.3339774557165861,2863,0.15529911743131175,1.0104698902421222e-06,,0.1891575673454522,0.19656381251758193,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,volume_money,0.3333333333333333,3664,0.1591168641842156,8.107411262768233e-07,,0.17995973591393127,0.18832502808061743,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,range_breakout,0.33539944903581265,1797,-0.1026728944209889,-1.1058646161409343e-06,,0.08518119463353885,0.06848864248416633,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,volume_money,0.33402346445824704,2074,-0.09405971713896566,-8.510266196694473e-07,,0.08166650001943519,0.06617054357572762,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,pullback_drawdown,0.3333333333333333,1660,-0.09506045662715526,-1.0594527408683687e-06,,0.08597153484930874,0.07011791542082522,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,multi_family_collapsed,0.3768381158552944,1019,0.14563528984465707,1.3624909003232986e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,multi_family_collapsed,0.41828530611704107,1892,0.1814554941220194,8.424743440646445e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_60d__break_even_after_gain__activation_gain_pct_0p15,multi_family_collapsed,0.3830923111110373,1002,-0.13232800877557915,-1.1842598266995334e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.27809235477472893,1707,0.05133387869065906,9.718276227832922e-07,,0.05106621647257206,0.058275805319815695,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.3383012255970207,1739,0.08292585026648627,1.4634662266427762e-06,,0.06741332613037869,0.07888068177815391,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.38360641962825043,2200,0.09543828853126354,1.3837853025455428e-06,,0.06976822138112665,0.08287297904697342,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.30005115635855334,3047,0.023872949055072187,2.698209597417655e-07,,0.15609177893519083,0.1610170040726414,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.3132315789111497,2863,0.04230213120434994,5.227002496521678e-07,,0.18634773546673053,0.19400290500604325,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.3870196118141881,3664,0.06603077280275484,6.150006315046042e-07,,0.21918859694725792,0.2302860700352607,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.31238787834614906,1797,-0.14395161346308694,-2.803942684179414e-06,,0.07584422734938935,0.05822944138730811,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.377423576963928,2074,-0.16087789749507297,-2.69979186586573e-06,,0.09073921956141974,0.07112424496714624,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.31018854468992285,1660,-0.14944402289485298,-3.299203543167384e-06,,0.08354067775593427,0.06531086838665721,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.21292211419762025,1019,0.059082071260699635,9.035337400321094e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.23601865367894953,1892,-0.016821049416485614,-1.5166669146036007e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.214145716916273,1002,-0.1374933397401235,-2.451866892667645e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.33333333333333326,1707,0.09040944012157048,1.711586841118672e-06,,0.06403822787854066,0.07616298154295888,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.33333333333333326,1739,0.06085583988505168,1.073977126306856e-06,,0.06596139308654148,0.0743905735706503,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.3333333333333333,2200,0.08436513421202686,1.2232326728244118e-06,,0.06029289749087704,0.07161333337190819,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.33349420849420847,3047,0.006727922196299571,7.604148192524126e-08,,0.180177456081668,0.18313529299340683,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.33333333333333326,2863,0.08532076485790747,1.0542538596059246e-06,,0.19417090981055668,0.2071804177124903,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.33349420849420847,3664,0.05253106237581559,4.892663702610261e-07,,0.1839710449438755,0.19273578545971015,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,range_breakout,0.3333333333333333,1797,-0.17506665674505661,-3.4100129871064222e-06,,0.08332982791594251,0.06228135977662726,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,volume_money,0.3333333333333333,2074,-0.15873258490539235,-2.6637900435548902e-06,,0.0814531580589188,0.06243767193211025,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,pullback_drawdown,0.3333333333333333,1660,-0.13955580256775377,-3.080906076953303e-06,,0.08660508473307939,0.07006258364013779,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.36889141685614973,1019,0.10198202653505485,1.5595966743394227e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.39800791644392003,1892,0.009168799891645249,8.267032037044441e-08,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p05,multi_family_collapsed,0.36470445752595587,1002,-0.2464884324703236,-4.39553529023171e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.2816877233419542,1707,0.07202091725764234,1.1027717046294131e-06,,0.05381166385349982,0.06334256168014678,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.33696581007228515,1739,0.09051928200184942,1.303955430096219e-06,,0.0668361334293863,0.07880981234751167,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.38134646658576066,2200,0.09984650745811233,1.192738286722481e-06,,0.06956427911708978,0.08274459159739585,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.29999831211002803,3047,0.031354171252517896,2.804462505032862e-07,,0.15681016083198948,0.16183020266181375,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.31561987984616835,2863,0.024560688216108482,2.393362718389055e-07,,0.18663254781001345,0.1909814038094868,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3843818080438036,3664,0.06056342226994754,4.484917006320261e-07,,0.21592564451125365,0.22505454995158028,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.3055101367312347,1797,-0.14804368188232214,-2.3311762964495032e-06,,0.07634084522046133,0.05796998133017391,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3789118578724121,2074,-0.14200368344302938,-1.900401261231875e-06,,0.09028027006627622,0.07277025063033468,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.3155780053963531,1660,-0.1400381130436633,-2.390544777119551e-06,,0.08379845516002989,0.06649664599155632,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.22173555766941785,1019,0.07312804336015366,9.028376424128208e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.2376581658890059,1892,-0.0031842535078902418,-2.2591850184042525e-08,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.21648628716265658,1002,-0.12437753018209881,-1.7338713884921907e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.33333333333333326,1707,0.1020385209399984,1.562396008819587e-06,,0.06504706784082112,0.07825496046189968,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.33333333333333326,1739,0.08824615415039565,1.2712103912530525e-06,,0.06579583748965993,0.07729063517306999,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.33333333333333326,2200,0.09207453005327013,1.099896431255616e-06,,0.06108324564846452,0.07301946537539697,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.33333333333333326,3047,0.012754544756003891,1.1408256416314605e-07,,0.18098443519870905,0.18394328654992537,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.33333333333333326,2863,0.07032070613209385,6.852534216731031e-07,,0.19225118836274088,0.20246900013144162,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.33333333333333326,3664,0.05012363490154077,3.711817036800069e-07,,0.1823109394581704,0.1899366439773478,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,range_breakout,0.3333333333333333,1797,-0.17966006992246775,-2.8290251302627744e-06,,0.08514965216427352,0.06340527634682694,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,volume_money,0.3333333333333333,2074,-0.1256834019268828,-1.6819908452134255e-06,,0.0787973494164261,0.06373130806704629,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,pullback_drawdown,0.3333333333333333,1660,-0.17093285611133832,-2.917938820610077e-06,,0.08858028442073451,0.06794942391704531,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.3804569921874147,1019,0.12909046605936886,1.5937488093455253e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.4006352438044428,1892,0.02447294157565201,1.7363222754405565e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p08,multi_family_collapsed,0.3693031628090417,1002,-0.22360983419779973,-3.1172084952435347e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.27935383675627534,1707,0.07634563743642546,1.0725865414859082e-06,,0.05357656696158458,0.06340414107597296,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.3431365723227762,1739,0.09771942498878225,1.286730024607372e-06,,0.0674801094957238,0.08005600137230436,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3775095909209484,2200,0.10808638784868432,1.1875015144878523e-06,,0.06994148738188,0.08383860626853563,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.2975620858441746,3047,0.047556057068200465,3.8550942426738595e-07,,0.15533242656100574,0.16178996226542003,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.31825686342222886,2863,0.027610385489605045,2.4113663190369554e-07,,0.18611831943612545,0.19013169219089845,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3841810507335966,3664,0.06136550056350933,4.108673274827214e-07,,0.2160367003738504,0.22441235141470442,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.30464607278277933,1797,-0.14915059079908272,-2.143769091888963e-06,,0.07696087779204987,0.05826173642933352,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.37971470230832266,2074,-0.1704458768146303,-2.0782280901619255e-06,,0.09342151301563908,0.07206763456410979,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.31694893123632084,1660,-0.12080867057195305,-1.8554264344266414e-06,,0.08113199898214118,0.06603787441872071,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.2181293250266815,1019,0.07707757858296685,8.701858131205614e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.23805228600013786,1892,0.008218930961394769,5.239927422917635e-08,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.2214313832246255,1002,-0.13018508025737485,-1.6320055190845538e-06,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.33333333333333326,1707,0.10977129817939463,1.542186574402487e-06,,0.06507781396877019,0.07911110598319103,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.33333333333333326,1739,0.0818198162815583,1.077370381880837e-06,,0.0648128741944403,0.07537387259457781,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.3333333333333333,2200,0.10355457571332277,1.1377123238115004e-06,,0.061961887744921534,0.0752039570529835,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.33333333333333326,3047,0.018113265907293286,1.4683376087106158e-07,,0.18147283407634446,0.18484658041400936,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.33333333333333326,2863,0.07412715318747454,6.473930637066448e-07,,0.19062948823813888,0.20101505920792725,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.33333333333333326,3664,0.05278890221665015,3.534434653890714e-07,,0.18246027026293193,0.19014570596131872,455,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,range_breakout,0.3340220385674931,1797,-0.1912440872612115,-2.748786720056508e-06,,0.08757046756881205,0.06436698026883785,103,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,volume_money,0.334022038567493,2074,-0.1449575440528284,-1.7674516131540377e-06,,0.0811911782213857,0.06369541653570168,112,additive_source_family
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,pullback_drawdown,0.33333333333333326,1660,-0.15388593400372486,-2.363439879647446e-06,,0.08482318572425497,0.06624132198145281,104,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.37684423600908634,1019,0.1304670501550565,1.4729390597346516e-06,,,,127,non_additive_diagnostic_subset
train,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.4025703696079091,1892,0.032741491234937,2.0874130540214342e-07,,,,244,non_additive_diagnostic_subset
validation,family_balanced_active_equal_weight_uncapped,hold_60d__fixed_stop__stop_loss_pct_m0p1,multi_family_collapsed,0.37559906287711636,1002,-0.25281749799171677,-3.169330550228366e-06,,,,56,non_additive_diagnostic_subset
robustness,active_equal_weight_uncapped,hold_60d__no_exit__none,range_breakout,0.27283297203362594,1707,0.09117674710602815,1.045952749263266e-06,,0.053650701482848735,0.061394171863868134,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__no_exit__none,pullback_drawdown,0.3374365632094449,1739,0.10873346812314413,1.1770366438600128e-06,,0.06730399049962225,0.07635325480014583,183,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__no_exit__none,volume_money,0.3897304647569292,2200,0.12528916521523764,1.1139983392186013e-06,,0.07298141672646942,0.08366335988366858,224,additive_source_family
train,active_equal_weight_uncapped,hold_60d__no_exit__none,range_breakout,0.2916450653106439,3047,0.12806765468908346,7.591353670323023e-07,,0.1529261217975833,0.15947737688321026,364,additive_source_family
train,active_equal_weight_uncapped,hold_60d__no_exit__none,pullback_drawdown,0.3210936599618117,2863,0.11386861790500362,7.12962193855212e-07,,0.18547035630274494,0.18853511251508334,376,additive_source_family
train,active_equal_weight_uncapped,hold_60d__no_exit__none,volume_money,0.38791785726143047,3664,0.17445249266990526,8.557633460379153e-07,,0.21487564328308337,0.22343383709948236,455,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__no_exit__none,range_breakout,0.29977747007869776,1797,-0.09118445235505548,-9.525368999149202e-07,,0.07690848758136073,0.06188395102887966,103,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__no_exit__none,volume_money,0.38342221962231543,2074,-0.10932548104960413,-9.656704329011423e-07,,0.09417387099040905,0.07605067694558199,112,additive_source_family
validation,active_equal_weight_uncapped,hold_60d__no_exit__none,pullback_drawdown,0.3202391091756916,1660,-0.06747881674727839,-7.309388932524361e-07,,0.08170941133587808,0.06920825898008007,104,additive_source_family
robustness,active_equal_weight_uncapped,hold_60d__no_exit__none,multi_family_collapsed,0.21898596229299072,1019,0.08006253094166116,7.230428153315376e-07,,,,127,non_additive_diagnostic_subset
train,active_equal_weight_uncapped,hold_60d__no_exit__none,multi_family_collapsed,0.25098458940466867,1892,0.09441109092733933,4.1972423679330715e-07,,,,244,non_additive_diagnostic_subset
validation,active_equal_weight_uncapped,hold_60d__no_exit__none,multi_family_collapsed,0.22577596381944437,1002,-0.06931599455119708,-6.001073065572098e-07,,,,56,non_additive_diagnostic_subset
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__no_exit__none,range_breakout,0.3333333333333333,1707,0.12676049492558333,1.4541590084498668e-06,,0.06689820103611638,0.07774286498884714,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__no_exit__none,pullback_drawdown,0.3333333333333333,1739,0.09688346643234236,1.0487607186951835e-06,,0.06619434656594703,0.07363250397516166,183,additive_source_family
robustness,family_balanced_active_equal_weight_uncapped,hold_60d__no_exit__none,volume_money,0.3333333333333333,2200,0.11352219034492059,1.0093732470117774e-06,,0.06350653222222569,0.07301567202407716,224,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__no_exit__none,range_breakout,0.3333333333333333,3047,0.12250563576250038,7.261658768864648e-07,,0.18195401521299884,0.1858122115090159,364,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__no_exit__none,pullback_drawdown,0.3339774557165861,2863,0.15548126482674723,9.735102235695956e-07,,0.18933952479557922,0.19658441913593963,376,additive_source_family
train,family_balanced_active_equal_weight_uncapped,hold_60d__no_exit__none,volume_money,0.3333333333333333,3664,0.15845793003393877,7.7730324363246e-07,,0.18087860184915389,0.1889445238068804,455,additive_source_family
