split,pool_id,entry_execution_date,daily_candidate_count,unique_instrument_count,volume_money_count,range_breakout_count,pullback_drawdown_count
train,r02_precision_pullback_drawdown,2018-03-08,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-05-09,3,3,0,0,3
train,r02_precision_pullback_drawdown,2018-09-20,14,14,0,0,14
train,r02_precision_pullback_drawdown,2018-12-27,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-04-04,5,5,0,0,5
train,r02_precision_pullback_drawdown,2019-06-25,6,6,0,0,6
train,r02_precision_pullback_drawdown,2019-12-17,14,14,0,0,14
train,r02_precision_pullback_drawdown,2020-04-01,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-05-08,7,7,0,0,7
train,r02_precision_pullback_drawdown,2020-09-09,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-04-20,4,4,0,0,4
train,r02_precision_pullback_drawdown,2021-06-21,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-09-01,7,7,0,0,7
train,r02_precision_pullback_drawdown,2021-12-10,16,16,0,0,16
validation,r02_precision_pullback_drawdown,2022-05-10,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2022-11-07,13,13,0,0,13
validation,r02_precision_pullback_drawdown,2023-11-28,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2024-11-12,4,4,0,0,4
train,r02_precision_pullback_drawdown,2017-11-30,4,4,0,0,4
train,r02_precision_pullback_drawdown,2020-08-06,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-11-26,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-05-12,10,10,0,0,10
validation,r02_precision_pullback_drawdown,2022-08-08,12,12,0,0,12
validation,r02_precision_pullback_drawdown,2022-09-22,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2023-01-09,7,7,0,0,7
robustness,r02_precision_pullback_drawdown,2024-02-19,11,11,0,0,11
robustness,r02_precision_pullback_drawdown,2025-07-14,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-12-04,3,3,0,0,3
train,r02_precision_pullback_drawdown,2018-11-02,2,2,0,0,2
train,r02_precision_pullback_drawdown,2019-01-14,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-02-21,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-06-20,4,4,0,0,4
train,r02_precision_pullback_drawdown,2019-09-06,7,7,0,0,7
train,r02_precision_pullback_drawdown,2019-12-16,12,12,0,0,12
train,r02_precision_pullback_drawdown,2020-02-21,10,10,0,0,10
train,r02_precision_pullback_drawdown,2021-02-09,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-07-21,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-12-30,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2022-05-31,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-09-14,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2024-04-24,4,4,0,0,4
robustness,r02_precision_pullback_drawdown,2024-12-09,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-04-15,5,5,0,0,5
robustness,r02_precision_pullback_drawdown,2025-05-27,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-08-20,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-12-17,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-10-30,6,6,0,0,6
train,r02_precision_pullback_drawdown,2020-09-28,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-11-24,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-03-29,9,9,0,0,9
train,r02_precision_pullback_drawdown,2021-09-13,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-10-28,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-04-13,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2022-09-29,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2023-04-03,4,4,0,0,4
train,r02_precision_pullback_drawdown,2021-09-15,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-07-04,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-01-11,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-04-27,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-07-16,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-09-15,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-11-20,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-08-09,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-04-19,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2022-07-18,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-01-18,8,8,0,0,8
validation,r02_precision_pullback_drawdown,2023-03-02,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-06-20,7,7,0,0,7
validation,r02_precision_pullback_drawdown,2023-12-04,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-05-13,6,6,0,0,6
robustness,r02_precision_pullback_drawdown,2025-07-01,7,7,0,0,7
robustness,r02_precision_pullback_drawdown,2025-08-08,6,6,0,0,6
train,r02_precision_pullback_drawdown,2021-09-23,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-02-28,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2024-06-27,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-03-11,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-04-14,6,6,0,0,6
train,r02_precision_pullback_drawdown,2020-07-23,5,5,0,0,5
train,r02_precision_pullback_drawdown,2020-09-24,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-12-04,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-06-06,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-07-18,8,8,0,0,8
train,r02_precision_pullback_drawdown,2020-08-21,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-03-19,7,7,0,0,7
train,r02_precision_pullback_drawdown,2021-12-02,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-04-18,15,15,0,0,15
robustness,r02_precision_pullback_drawdown,2024-05-10,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-12-03,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-06-18,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-09-23,4,4,0,0,4
train,r02_precision_pullback_drawdown,2021-06-28,5,5,0,0,5
robustness,r02_precision_pullback_drawdown,2024-06-17,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-11-04,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-04-23,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-12-01,6,6,0,0,6
train,r02_precision_pullback_drawdown,2017-11-09,3,3,0,0,3
train,r02_precision_pullback_drawdown,2018-09-26,9,9,0,0,9
train,r02_precision_pullback_drawdown,2019-06-26,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-09-03,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-03-02,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-04-19,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2022-05-16,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2023-01-13,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2023-02-23,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2023-03-29,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2023-07-03,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-09-04,17,17,0,0,17
validation,r02_precision_pullback_drawdown,2023-11-13,4,4,0,0,4
robustness,r02_precision_pullback_drawdown,2024-04-09,5,5,0,0,5
robustness,r02_precision_pullback_drawdown,2025-09-18,3,3,0,0,3
train,r02_precision_pullback_drawdown,2017-09-27,9,9,0,0,9
train,r02_precision_pullback_drawdown,2018-02-27,9,9,0,0,9
train,r02_precision_pullback_drawdown,2018-05-04,8,8,0,0,8
train,r02_precision_pullback_drawdown,2018-08-30,11,11,0,0,11
train,r02_precision_pullback_drawdown,2019-01-17,5,5,0,0,5
train,r02_precision_pullback_drawdown,2019-11-08,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-12-20,4,4,0,0,4
train,r02_precision_pullback_drawdown,2020-02-05,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-06-15,1,1,0,0,1
train,r02_precision_pullback_drawdown,2021-02-19,10,10,0,0,10
train,r02_precision_pullback_drawdown,2021-04-09,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-11-16,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-01-17,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-03-07,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-05-13,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2022-06-23,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2024-08-07,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-02-11,8,8,0,0,8
robustness,r02_precision_pullback_drawdown,2025-07-31,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-12-12,1,1,0,0,1
train,r02_precision_pullback_drawdown,2021-10-19,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-11-23,9,9,0,0,9
robustness,r02_precision_pullback_drawdown,2024-11-07,9,9,0,0,9
train,r02_precision_pullback_drawdown,2017-09-28,4,4,0,0,4
train,r02_precision_pullback_drawdown,2018-03-09,4,4,0,0,4
train,r02_precision_pullback_drawdown,2020-06-10,4,4,0,0,4
train,r02_precision_pullback_drawdown,2020-09-01,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-11-22,7,7,0,0,7
validation,r02_precision_pullback_drawdown,2022-01-13,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2022-02-28,9,9,0,0,9
validation,r02_precision_pullback_drawdown,2022-07-25,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2022-12-07,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-03-15,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-03-14,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2024-05-16,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2024-08-08,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-07-25,7,7,0,0,7
robustness,r02_precision_pullback_drawdown,2025-11-26,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2022-08-22,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2024-05-09,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-12-05,6,6,0,0,6
robustness,r02_precision_pullback_drawdown,2025-12-29,7,7,0,0,7
train,r02_precision_pullback_drawdown,2021-09-10,8,8,0,0,8
validation,r02_precision_pullback_drawdown,2022-03-04,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-11-09,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2023-01-11,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2023-09-21,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-01-05,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2024-02-23,9,9,0,0,9
robustness,r02_precision_pullback_drawdown,2024-10-21,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-04-03,3,3,0,0,3
train,r02_precision_pullback_drawdown,2018-06-01,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-11-16,2,2,0,0,2
train,r02_precision_pullback_drawdown,2017-12-12,3,3,0,0,3
train,r02_precision_pullback_drawdown,2018-03-07,2,2,0,0,2
train,r02_precision_pullback_drawdown,2018-05-14,5,5,0,0,5
train,r02_precision_pullback_drawdown,2018-08-14,2,2,0,0,2
train,r02_precision_pullback_drawdown,2018-09-28,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-01-09,5,5,0,0,5
train,r02_precision_pullback_drawdown,2019-10-11,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-01-03,10,10,0,0,10
train,r02_precision_pullback_drawdown,2020-05-22,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-10-13,13,13,0,0,13
train,r02_precision_pullback_drawdown,2020-12-07,4,4,0,0,4
train,r02_precision_pullback_drawdown,2021-02-10,11,11,0,0,11
train,r02_precision_pullback_drawdown,2021-03-31,9,9,0,0,9
train,r02_precision_pullback_drawdown,2021-05-27,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2022-08-10,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-09-14,7,7,0,0,7
validation,r02_precision_pullback_drawdown,2023-03-24,9,9,0,0,9
validation,r02_precision_pullback_drawdown,2023-08-30,4,4,0,0,4
robustness,r02_precision_pullback_drawdown,2024-04-30,10,10,0,0,10
robustness,r02_precision_pullback_drawdown,2025-07-10,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-02-28,6,6,0,0,6
train,r02_precision_pullback_drawdown,2018-05-21,4,4,0,0,4
train,r02_precision_pullback_drawdown,2018-07-31,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-09-27,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-07-15,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-10-09,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-05-19,7,7,0,0,7
train,r02_precision_pullback_drawdown,2021-12-14,4,4,0,0,4
train,r02_precision_pullback_drawdown,2017-10-09,4,4,0,0,4
train,r02_precision_pullback_drawdown,2017-11-14,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-01-11,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-08-30,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-11-01,4,4,0,0,4
train,r02_precision_pullback_drawdown,2020-12-18,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-04-22,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-11-14,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-06-14,8,8,0,0,8
robustness,r02_precision_pullback_drawdown,2024-04-01,6,6,0,0,6
robustness,r02_precision_pullback_drawdown,2024-07-17,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2024-09-02,11,11,0,0,11
robustness,r02_precision_pullback_drawdown,2025-07-21,2,2,0,0,2
train,r02_precision_pullback_drawdown,2018-04-26,4,4,0,0,4
train,r02_precision_pullback_drawdown,2018-07-10,4,4,0,0,4
train,r02_precision_pullback_drawdown,2018-08-22,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-06-24,9,9,0,0,9
train,r02_precision_pullback_drawdown,2020-06-05,5,5,0,0,5
train,r02_precision_pullback_drawdown,2020-10-19,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-05-14,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-06-29,3,3,0,0,3
train,r02_precision_pullback_drawdown,2021-09-08,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-12-23,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-12-05,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-04-22,11,11,0,0,11
train,r02_precision_pullback_drawdown,2019-01-31,2,2,0,0,2
train,r02_precision_pullback_drawdown,2019-06-27,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-08-21,10,10,0,0,10
train,r02_precision_pullback_drawdown,2020-04-29,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-11-18,3,3,0,0,3
train,r02_precision_pullback_drawdown,2018-04-13,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-11-06,6,6,0,0,6
train,r02_precision_pullback_drawdown,2019-05-06,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-04-08,11,11,0,0,11
train,r02_precision_pullback_drawdown,2020-06-02,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-12-25,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-09-07,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-11-01,12,12,0,0,12
robustness,r02_precision_pullback_drawdown,2025-03-05,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-12-23,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2022-07-29,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-07-17,2,2,0,0,2
train,r02_precision_pullback_drawdown,2019-03-28,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-06-28,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-09-12,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-08-05,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-09-22,3,3,0,0,3
train,r02_precision_pullback_drawdown,2017-10-17,5,5,0,0,5
train,r02_precision_pullback_drawdown,2019-02-25,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-05-22,2,2,0,0,2
train,r02_precision_pullback_drawdown,2019-12-11,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2022-04-15,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-04-13,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-03-25,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-12-03,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-06-21,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-08-31,12,12,0,0,12
robustness,r02_precision_pullback_drawdown,2024-07-31,2,2,0,0,2
train,r02_precision_pullback_drawdown,2019-11-22,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-04-14,4,4,0,0,4
train,r02_precision_pullback_drawdown,2021-05-07,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-09-15,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2024-06-21,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2024-08-02,7,7,0,0,7
robustness,r02_precision_pullback_drawdown,2024-11-05,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-04-01,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-05-23,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-10-15,7,7,0,0,7
train,r02_precision_pullback_drawdown,2017-10-26,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-02-13,7,7,0,0,7
train,r02_precision_pullback_drawdown,2019-06-12,5,5,0,0,5
train,r02_precision_pullback_drawdown,2019-12-04,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-08-12,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-09-17,1,1,0,0,1
train,r02_precision_pullback_drawdown,2021-04-23,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-08-18,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2022-11-29,2,2,0,0,2
train,r02_precision_pullback_drawdown,2021-08-06,8,8,0,0,8
train,r02_precision_pullback_drawdown,2018-05-08,7,7,0,0,7
train,r02_precision_pullback_drawdown,2018-12-06,4,4,0,0,4
train,r02_precision_pullback_drawdown,2019-03-13,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-02-14,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-04-13,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-06-16,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-10-14,30,30,0,0,30
validation,r02_precision_pullback_drawdown,2022-08-30,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-03-21,4,4,0,0,4
validation,r02_precision_pullback_drawdown,2023-05-17,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2023-06-19,13,13,0,0,13
validation,r02_precision_pullback_drawdown,2023-09-01,6,6,0,0,6
robustness,r02_precision_pullback_drawdown,2024-02-07,4,4,0,0,4
robustness,r02_precision_pullback_drawdown,2024-04-15,5,5,0,0,5
robustness,r02_precision_pullback_drawdown,2024-06-05,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-09-12,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-05-04,2,2,0,0,2
validation,r02_precision_pullback_drawdown,2023-09-12,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-02-12,3,3,0,0,3
robustness,r02_precision_pullback_drawdown,2025-03-28,2,2,0,0,2
robustness,r02_precision_pullback_drawdown,2025-10-29,3,3,0,0,3
train,r02_precision_pullback_drawdown,2020-11-06,8,8,0,0,8
train,r02_precision_pullback_drawdown,2021-04-01,8,8,0,0,8
validation,r02_precision_pullback_drawdown,2022-01-19,5,5,0,0,5
validation,r02_precision_pullback_drawdown,2022-04-11,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2022-07-21,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2023-03-31,12,12,0,0,12
validation,r02_precision_pullback_drawdown,2023-05-23,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2024-04-02,8,8,0,0,8
train,r02_precision_pullback_drawdown,2018-03-22,1,1,0,0,1
train,r02_precision_pullback_drawdown,2018-12-04,3,3,0,0,3
train,r02_precision_pullback_drawdown,2019-01-21,6,6,0,0,6
train,r02_precision_pullback_drawdown,2019-08-27,1,1,0,0,1
train,r02_precision_pullback_drawdown,2019-12-26,2,2,0,0,2
train,r02_precision_pullback_drawdown,2020-12-03,5,5,0,0,5
train,r02_precision_pullback_drawdown,2021-09-28,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2022-06-08,7,7,0,0,7
validation,r02_precision_pullback_drawdown,2022-10-17,6,6,0,0,6
validation,r02_precision_pullback_drawdown,2023-05-10,4,4,0,0,4
robustness,r02_precision_pullback_drawdown,2024-03-06,3,3,0,0,3
train,r02_precision_pullback_drawdown,2017-11-17,1,1,0,0,1
train,r02_precision_pullback_drawdown,2017-12-25,6,6,0,0,6
train,r02_precision_pullback_drawdown,2019-10-30,5,5,0,0,5
train,r02_precision_pullback_drawdown,2019-12-02,1,1,0,0,1
train,r02_precision_pullback_drawdown,2020-12-17,7,7,0,0,7
validation,r02_precision_pullback_drawdown,2022-02-23,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-05-06,15,15,0,0,15
validation,r02_precision_pullback_drawdown,2022-08-18,10,10,0,0,10
validation,r02_precision_pullback_drawdown,2023-01-10,7,7,0,0,7
validation,r02_precision_pullback_drawdown,2023-04-27,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2023-10-09,3,3,0,0,3
validation,r02_precision_pullback_drawdown,2023-12-26,4,4,0,0,4
robustness,r02_precision_pullback_drawdown,2024-05-24,1,1,0,0,1
robustness,r02_precision_pullback_drawdown,2025-01-20,6,6,0,0,6
robustness,r02_precision_pullback_drawdown,2025-05-14,1,1,0,0,1
train,r02_precision_pullback_drawdown,2021-05-25,1,1,0,0,1
validation,r02_precision_pullback_drawdown,2022-01-20,4,4,0,0,4
