policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,unweighted_net_return_mean,unweighted_net_return_p10,weighted_net_return_mean,weighted_net_return_p10,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,max_gain50_retention_vs_volume_money_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,policy_retained_max_gain50_count,avg_holding_days,position_weight_mean,position_weight_p10,turnover_proxy,cost_bps_mean,net_return_metric_basis,volume_money_hold120_net_return_mean,volume_money_hold120_net_return_p10,volume_money_hold120_loss_le_minus5_rate,volume_money_hold120_max_gain50_rate,net_return_mean_delta_vs_volume_money_hold120,p10_delta_vs_volume_money_hold120,loss_le_minus5_delta_vs_volume_money_hold120,max_gain50_rate_delta_vs_volume_money_hold120,baseline_A_r04c_hold120_net_return_mean,baseline_A_r04c_hold120_net_return_p10,baseline_A_r04c_hold120_loss_le_minus5_rate,net_return_mean_delta_vs_baseline_A,denominator_status,winner_retention_status,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,volume_money_replay_complete_count,volume_money_net_return_mean,volume_money_net_return_p10,volume_money_loss_le_minus5_rate,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
hold_60d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_60d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",train,3669,3318,351,0.09566639411283728,0.016745052858963945,-0.012265190801695868,-0.1434849490312079,-0.07579212333725707,0.06814035116449757,0.22455618737146807,0.020224353043960853,-0.1764289321276883,0.016745052858963945,-0.1434849490312079,0.32760699216395417,0.19168173598553345,-0.07169449329376221,-0.005082178115844725,482,0.13137094576178796,0.43568464730290457,0.39209945587452644,0.4802868979979992,210,55.385171790235084,0.8429854421327131,0.5514713951401843,4.549954290191981,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.0254371651879434,0.11076773473319501,-0.09341018533688789,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.05967304748671085,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.02388996002862599,-0.1461867177826358,0.31578183962360656,sufficient,3318,0.016745052858963945,-0.1434849490312079,0.32760699216395417,-0.007144907169662044,0.002701768751427913,0.011825152540347605
hold_120d__break_even_after_gain__activation_gain_pct0p08__volatility_scaled,break_even_after_gain__volatility_scaled,hold_120d,break_even_after_gain,volatility_scaled,3933291d856e,"{""exit"":{""activation_gain_pct"":0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",train,3669,3122,547,0.14908694467157263,0.01730160277154262,-0.011731508504575782,-0.18364529518052058,-0.06910197490730814,0.038169074140661216,0.2629065216363478,0.022732486520473806,-0.22503456108050238,0.01730160277154262,-0.18364529518052058,0.283472133247918,0.21268417680973734,-0.06787979602813721,-0.005935925245285032,482,0.13137094576178796,0.7385892116182573,0.6975853596760591,0.7758201017645721,356,90.31966688020499,0.8458203427440955,0.5555773421206306,2.7900900070218246,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.024880615275364726,0.07060738858388232,-0.13754504425292408,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.059116497574132176,sufficient,passed,6372,5095.044024883503,0.0335637458628219,-0.17305847409921438,0.25148756554798857,sufficient,3122,0.01730160277154262,-0.18364529518052058,0.283472133247918,-0.016262143091279282,-0.010586821081306208,0.03198456769992941
hold_120d__break_even_after_gain__activation_gain_pct0p15__volatility_scaled,break_even_after_gain__volatility_scaled,hold_120d,break_even_after_gain,volatility_scaled,2eac32eb5c35,"{""exit"":{""activation_gain_pct"":0.15},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",train,3669,3045,624,0.17007358953393295,0.025380677438325398,-0.011059130991800656,-0.20311135524327076,-0.10501729780854745,0.09827873331645742,0.29779347820435764,0.03366331968892841,-0.24046647486104725,0.025380677438325398,-0.20311135524327076,0.3477832512315271,0.2597701149425287,-0.0970149040222168,-0.009881424903869632,482,0.13137094576178796,0.8485477178423236,0.8137959505956379,0.8777876800306751,409,108.60032840722496,0.8498850164749716,0.5602777778209265,2.3204349719372943,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.01680154060858195,0.05114132852113215,-0.07323392626931496,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.0510374229073494,sufficient,passed,6372,5095.044024883503,0.040544453205785445,-0.19595694355458002,0.324319440878357,sufficient,3045,0.025380677438325398,-0.20311135524327076,0.3477832512315271,-0.015163775767460048,-0.007154411688690743,0.023463810353170078
hold_120d__break_even_after_gain__activation_gain_pct0p1__volatility_scaled,break_even_after_gain__volatility_scaled,hold_120d,break_even_after_gain,volatility_scaled,e5f060688d17,"{""exit"":{""activation_gain_pct"":0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",train,3669,3103,566,0.1542654674298174,0.02118736124373206,-0.011511755730124095,-0.1919910207170348,-0.08439890623680729,0.06547347926816618,0.28008506897363106,0.0282024800489807,-0.23327492175780976,0.02118736124373206,-0.1919910207170348,0.3077666774089591,0.23009990331936836,-0.07749080657958984,-0.007235920429229734,482,0.13137094576178796,0.7800829875518672,0.7409719957788452,0.8147648502601563,376,97.61875604253947,0.8466983729059331,0.5562839162187105,2.5814711251819844,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.020994856803175286,0.062261663047368104,-0.11325050009188298,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.05523073910194273,sufficient,passed,6372,5095.044024883503,0.03611875449730049,-0.18169660715189115,0.27456110142149903,sufficient,3103,0.02118736124373206,-0.1919910207170348,0.3077666774089591,-0.014931393253568428,-0.010294413565143656,0.033205575987460045
hold_20d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_20d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",train,3669,3559,110,0.02998092123194331,0.003617262566600144,-0.037985077677118465,-0.08180485040772933,-0.0632897935748409,0.04702873693542918,0.14200956731121647,0.003617262566600144,-0.08180485040772933,0.003617262566600144,-0.08180485040772933,0.4408541725203709,0.04102275920202304,-0.047299981117248535,0.0010074853897094828,482,0.13137094576178796,0.03734439834024896,0.023750564970176396,0.05825449675799142,18,15.043551559426806,1.0,1.0,16.751363466567053,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.0385649554803072,0.17244783335667357,0.019836995019528847,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.07280083777907466,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.005391330372111148,-0.08700558398834712,0.49224077517769194,sufficient,3559,0.003617262566600144,-0.08180485040772933,0.4408541725203709,-0.001774067805511004,0.005200733580617789,-0.051386602657321034
hold_20d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_20d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",train,3669,3546,123,0.033524121013900246,0.003094092615129061,-0.01801086083675136,-0.1059619230187423,-0.08578514413385083,0.056210501090836404,0.14955430820663906,0.003094092615129061,-0.1059619230187423,0.003094092615129061,-0.1059619230187423,0.37760857304004514,0.13282571912013535,-0.04689875245094299,0.0010772943496704102,482,0.13137094576178796,0.03941908713692946,0.025378747768611983,0.060742883189474364,19,17.614777213761986,1.0,1.0,14.306170151452083,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03908812543177829,0.1482907607456606,-0.04340860446079692,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.07332400773054573,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.005330231144320468,-0.11106245339089571,0.42712427727565105,sufficient,3546,0.003094092615129061,-0.1059619230187423,0.37760857304004514,-0.002236138529191407,0.005100530372153411,-0.04951570423560592
hold_20d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_20d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",train,3669,3542,127,0.03461433633142546,0.0033739856498538555,-0.012582221075066801,-0.11910262319210918,-0.09052202356197442,0.05921244027653953,0.1515555493842609,0.0033739856498538555,-0.11910262319210918,0.0033739856498538555,-0.11910262319210918,0.3447204968944099,0.2230378317334839,-0.04688984155654907,0.0011093378067016674,482,0.13137094576178796,0.03941908713692946,0.025378747768611983,0.060742883189474364,19,18.694805194805195,1.0,1.0,13.479680444598818,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03880823239705349,0.13515006057229373,-0.07629668060643213,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.07304411469582094,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.006241457371981262,-0.12640779675192948,0.38221622491197704,sufficient,3542,0.0033739856498538555,-0.11910262319210918,0.3447204968944099,-0.002867471722127407,0.007305173559820299,-0.03749572801756712
hold_40d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_40d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",train,3669,3484,185,0.050422458435541016,0.002829640697481498,-0.054456894179091234,-0.08818189169685106,-0.06760929801575305,0.031145526807620495,0.1746563903730972,0.002829640697481498,-0.08818189169685106,0.002829640697481498,-0.08818189169685106,0.5694603903559128,0.057692307692307696,-0.05304107069969177,-0.005176955461502063,482,0.13137094576178796,0.17427385892116182,0.14301969297879874,0.21067893792399206,84,23.645809414466132,1.0,1.0,10.657279502804009,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03935257734942585,0.16607079206755185,0.14844321285507073,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.0735884596481933,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.011926968861152952,-0.09234214861212398,0.5965609850405142,sufficient,3484,0.002829640697481498,-0.08818189169685106,0.5694603903559128,-0.009097328163671455,0.004160256915272914,-0.027100594684601464
hold_40d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_40d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",train,3669,3455,214,0.0583265194875988,0.00368723032752678,-0.05541989490393463,-0.11284989092318384,-0.093033504772635,0.06002613205674,0.19539996211206917,0.00368723032752678,-0.11284989092318384,0.00368723032752678,-0.11284989092318384,0.5091172214182345,0.18668596237337193,-0.07444173097610474,-0.005098628997802737,482,0.13137094576178796,0.1950207468879668,0.16211803751152268,0.23274628569045344,94,29.40057887120116,1.0,1.0,8.571259807637405,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03849498771938056,0.14140279284121907,0.0881000439173924,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.07273087001814801,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.014322990827582573,-0.11792901544311696,0.5535156883279057,sufficient,3455,0.00368723032752678,-0.11284989092318384,0.5091172214182345,-0.010635760500055793,0.005079124519933115,-0.0443984669096712
hold_40d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_40d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",train,3669,3442,227,0.061869719269555735,0.004460424518994162,-0.033750101276163194,-0.12736819057309604,-0.10872060944698475,0.06871728173856445,0.20365235829747513,0.004460424518994162,-0.12736819057309604,0.004460424518994162,-0.12736819057309604,0.4601975595583963,0.352411388727484,-0.07410690188407898,-0.005076974630355834,482,0.13137094576178796,0.1991701244813278,0.16595651519991333,0.23714094646189982,96,32.218768158047645,1.0,1.0,7.821528084619061,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03772179352791318,0.12688449319130687,0.03918038205755425,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.07195767582668064,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.01695498244431918,-0.1339907514717833,0.49378948306604176,sufficient,3442,0.004460424518994162,-0.12736819057309604,0.4601975595583963,-0.012494557925325018,0.006622560898687263,-0.03359192350764545
hold_60d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_60d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",train,3669,3434,235,0.06405014990460615,0.006432999379388401,-0.05674097076500108,-0.08988849531311473,-0.0698824907541934,0.006684065365092797,0.2038088285995754,0.006432999379388401,-0.08988849531311473,0.006432999379388401,-0.08988849531311473,0.633954571927781,0.06493884682585906,-0.054551124572753906,-0.008587366342544553,482,0.13137094576178796,0.35684647302904565,0.3153643822580756,0.4005923408775459,172,30.264705882352942,1.0,1.0,8.326530612244898,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03574921866751894,0.1643641884512882,0.212937394426939,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.06998510096628639,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.0177930134666325,-0.09424703199336248,0.6440650010913144,sufficient,3434,0.006432999379388401,-0.08988849531311473,0.633954571927781,-0.011360014087244099,0.004358536680247757,-0.01011042916353333
hold_60d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_60d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",train,3669,3389,280,0.07631507222676479,0.007872909945096781,-0.08120444000883076,-0.1167733941377744,-0.09672052556341904,0.05544611626232142,0.23924745973741146,0.007872909945096781,-0.1167733941377744,0.007872909945096781,-0.1167733941377744,0.583652994983771,0.21953378577751548,-0.08172041177749634,-0.0083670377731323,482,0.13137094576178796,0.4087136929460581,0.3657166494862915,0.45315430439729315,197,38.846267335497195,1.0,1.0,6.487109760729206,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.034309308101810564,0.1374792896266285,0.16263581748292893,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.06854519040057802,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.02184296937839304,-0.12199799021482904,0.6174247407351015,sufficient,3389,0.007872909945096781,-0.1167733941377744,0.583652994983771,-0.013970059433296258,0.0052245960770546385,-0.03377174575133046
hold_60d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_60d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",train,3669,3369,300,0.08176614881439084,0.008753352781249439,-0.07683311118264613,-0.13470554161582848,-0.1137849301355055,0.07382188600778816,0.25735873740448756,0.008753352781249439,-0.13470554161582848,0.008753352781249439,-0.13470554161582848,0.5342831700801425,0.44078361531611754,-0.09574466943740845,-0.00821473598480224,482,0.13137094576178796,0.42946058091286304,0.38599932532368314,0.47403732085908684,207,43.33095874146631,1.0,1.0,5.815703305887027,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03342886526565791,0.11954714214857443,0.11326599257930042,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.06766474756442536,sufficient,failed_winner_retention_gate,6372,5095.044024883503,0.025489935502274852,-0.13898348771859692,0.5589974224627907,sufficient,3369,0.008753352781249439,-0.13470554161582848,0.5342831700801425,-0.016736582721025413,0.004277946102768437,-0.02471425238264824
hold_120d__fixed_stop__stop_loss_pctm0p05__fixed_size,fixed_stop__fixed_size,hold_120d,fixed_stop,fixed_size,b01cd5550023,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""position_weight"":1.0}}",train,3669,3322,347,0.09457617879531208,0.0033903700894002747,-0.05909476584731589,-0.09299810679254941,-0.07220401045655775,-0.04678173008326049,0.2002270131807905,0.0033903700894002747,-0.09299810679254941,0.0033903700894002747,-0.09299810679254941,0.7185430463576159,0.07706201083684527,-0.056214094161987305,-0.01896641850471496,482,0.13137094576178796,0.5352697095435685,0.4906405739209965,0.5793411029876185,258,44.58458759783263,1.0,1.0,5.6521774356896906,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.03879184795750707,0.1612545769718535,0.29752586885677385,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.07302773025627453,sufficient,passed,6372,5095.044024883503,0.022265792580690322,-0.09660827309432607,0.7076129061386862,sufficient,3322,0.0033903700894002747,-0.09299810679254941,0.7185430463576159,-0.018875422491290046,0.003610166301776657,0.010930140218929685
hold_120d__fixed_stop__stop_loss_pctm0p08__fixed_size,fixed_stop__fixed_size,hold_120d,fixed_stop,fixed_size,97e8db6270a9,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""position_weight"":1.0}}",train,3669,3245,424,0.11556282365767238,0.00765478565145855,-0.08644581015659603,-0.12093024931480108,-0.10069150740512789,0.018733312637276837,0.28129837191484125,0.00765478565145855,-0.12093024931480108,0.00765478565145855,-0.12093024931480108,0.6853620955315871,0.2579352850539291,-0.08460712432861328,-0.018366122245788607,482,0.13137094576178796,0.6597510373443983,0.616339198574521,0.7006366321292057,318,60.46009244992296,1.0,1.0,4.168038615037234,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.034527432395448795,0.13332243444960185,0.26434491803074506,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.06876331469421625,sufficient,passed,6372,5095.044024883503,0.02750113613092731,-0.12642433303208822,0.7077108163171224,sufficient,3245,0.00765478565145855,-0.12093024931480108,0.6853620955315871,-0.01984635047946876,0.005494083717287143,-0.022348720785535292
hold_120d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_120d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",train,3669,3204,465,0.1267375306623058,0.009284160261836944,-0.10396990687289265,-0.140175902322838,-0.1177056786986228,0.049029258343873436,0.31190038562644,0.009284160261836944,-0.140175902322838,0.009284160261836944,-0.140175902322838,0.6407615480649188,0.5568039950062422,-0.10304254293441772,-0.017438709735870354,482,0.13137094576178796,0.7178423236514523,0.6760642911772751,0.7561754779641706,346,69.08426966292134,1.0,1.0,3.6477189558428886,21.0,weighted_net_return,0.04218221804690735,-0.2542526837644029,0.42101717750084205,0.13137094576178796,-0.032898057785070406,0.11407678144156491,0.21974437056407675,0.0,0.0764181003456748,-0.2675522891050917,0.4169920349836014,-0.06713394008383786,sufficient,passed,6372,5095.044024883503,0.03272825897585966,-0.14441284879448457,0.6510688131895254,sufficient,3204,0.009284160261836944,-0.140175902322838,0.6407615480649188,-0.023444098714022716,0.004236946471646574,-0.010307265124606557
