same_day_bundle_key,same_day_family_count,context_bucket_id,split,year,checkpoint,survival_definition_version,pre_checkpoint_row_count,survivor_count,non_survivor_count,survivor_rate,survivor_label_denominator_count,survivor_P_good,survivor_P_bad,survivor_P_neutral,survivor_EV_R_diagnostic,non_survivor_label_denominator_count,non_survivor_P_good,non_survivor_P_bad,non_survivor_P_neutral,non_survivor_EV_R_diagnostic,survival_lift_good_vs_pre_checkpoint,survival_lift_bad_vs_pre_checkpoint,sample_sufficiency_status
oscillator|pullback_drawdown|range_breakout|volatility_band,4,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=4|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,29,25,4,0.8620689655172413,25,0.4,0.6,0.0,,4,0.0,1.0,0.0,,0.05517241379310345,-0.05517241379310345,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band,4,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=4|risk=na,validation,2023,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,31,26,5,0.8387096774193549,9,0.4444444444444444,0.5555555555555556,0.0,,3,0.0,1.0,0.0,,0.1111111111111111,-0.11111111111111105,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=5|risk=na,robustness,2024,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,14,13,1,0.9285714285714286,13,0.6153846153846154,0.3076923076923077,0.07692307692307693,,1,0.0,1.0,0.0,,0.04395604395604402,-0.04945054945054944,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=5|risk=na,robustness,2025,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,9,8,1,0.8888888888888888,2,0.5,0.5,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=5|risk=na,train,2017,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,3,2,1,0.6666666666666666,2,0.5,0.0,0.5,,1,0.0,1.0,0.0,,0.16666666666666669,-0.3333333333333333,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=5|risk=na,train,2018,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,9,8,1,0.8888888888888888,8,0.375,0.625,0.0,,1,0.0,1.0,0.0,,0.041666666666666685,-0.04166666666666663,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=5|risk=na,train,2019,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,18,17,1,0.9444444444444444,17,0.29411764705882354,0.7058823529411765,0.0,,1,0.0,1.0,0.0,,0.01633986928104575,-0.016339869281045694,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2020|family_count=5|risk=na,train,2020,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,11,10,1,0.9090909090909091,10,0.5,0.5,0.0,,1,0.0,1.0,0.0,,0.04545454545454547,-0.045454545454545414,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2021|family_count=5|risk=na,train,2021,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,12,11,1,0.9166666666666666,5,0.0,1.0,0.0,,1,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=validation|year=2022|family_count=5|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,9,8,1,0.8888888888888888,8,0.375,0.625,0.0,,1,0.0,1.0,0.0,,0.041666666666666685,-0.04166666666666663,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,bundle=oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money|split=validation|year=2023|family_count=5|risk=na,validation,2023,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,17,16,1,0.9411764705882353,7,0.2857142857142857,0.5714285714285714,0.14285714285714285,,1,0.0,1.0,0.0,,0.0357142857142857,-0.0535714285714286,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=robustness|year=2024|family_count=4|risk=na,robustness,2024,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,8,6,2,0.75,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,,2,0.0,1.0,0.0,,0.16666666666666663,-0.20833333333333334,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=robustness|year=2025|family_count=4|risk=na,robustness,2025,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,5,3,2,0.6,2,0.0,1.0,0.0,,1,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=train|year=2017|family_count=4|risk=na,train,2017,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,1,1.0,0.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=train|year=2018|family_count=4|risk=na,train,2018,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,7,6,1,0.8571428571428571,6,0.16666666666666666,0.8333333333333334,0.0,,1,0.0,1.0,0.0,,0.023809523809523808,-0.023809523809523725,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=train|year=2019|family_count=4|risk=na,train,2019,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,16,13,3,0.8125,13,0.6923076923076923,0.3076923076923077,0.0,,3,0.0,1.0,0.0,,0.1298076923076923,-0.1298076923076923,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=train|year=2020|family_count=4|risk=na,train,2020,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,13,9,4,0.6923076923076923,9,0.3333333333333333,0.6666666666666666,0.0,,4,0.0,1.0,0.0,,0.10256410256410253,-0.10256410256410264,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=train|year=2021|family_count=4|risk=na,train,2021,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,10,8,2,0.8,3,0.0,1.0,0.0,,2,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=validation|year=2022|family_count=4|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,20,16,4,0.8,16,0.4375,0.5,0.0625,,4,0.0,1.0,0.0,,0.08750000000000002,-0.09999999999999998,too_sparse_use_fallback
oscillator|pullback_drawdown|range_breakout|volume_money,4,bundle=oscillator|pullback_drawdown|range_breakout|volume_money|split=validation|year=2023|family_count=4|risk=na,validation,2023,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,18,14,4,0.7777777777777778,5,1.0,0.0,0.0,,3,0.0,1.0,0.0,,0.375,-0.375,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=robustness|year=2024|family_count=3|risk=na,robustness,2024,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,6,5,1,0.8333333333333334,5,1.0,0.0,0.0,,1,0.0,1.0,0.0,,0.16666666666666663,-0.16666666666666666,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=3|risk=na,robustness,2025,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,1,1.0,0.0,0.0,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=train|year=2019|family_count=3|risk=na,train,2019,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,0,1,0.0,0,,,,,1,0.0,1.0,0.0,,,,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=train|year=2020|family_count=3|risk=na,train,2020,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,4,2,2,0.5,2,0.0,0.5,0.5,,2,0.0,1.0,0.0,,0.0,-0.25,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=train|year=2021|family_count=3|risk=na,train,2021,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,3,1,2,0.3333333333333333,1,1.0,0.0,0.0,,2,0.0,1.0,0.0,,0.6666666666666667,-0.6666666666666666,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,5,3,2,0.6,3,0.0,1.0,0.0,,2,0.0,1.0,0.0,,0.0,0.0,too_sparse_use_fallback
oscillator|pullback_drawdown|volume_money,3,bundle=oscillator|pullback_drawdown|volume_money|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,1,1,0,1.0,0,,,,,0,,,,,,,unusable
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=robustness|year=2024|family_count=2|risk=na,robustness,2024,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,426,352,74,0.8262910798122066,352,0.5142045454545454,0.4375,0.048295454545454544,,74,0.0,1.0,0.0,,0.08932191634656417,-0.09771126760563376,sufficient
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=robustness|year=2025|family_count=2|risk=na,robustness,2025,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,488,448,40,0.9180327868852459,269,0.48698884758364314,0.4423791821561338,0.07063197026022305,,22,0.0,1.0,0.0,,0.0368170262778012,-0.042156900318092994,sufficient
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=train|year=2017|family_count=2|risk=na,train,2017,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,43,40,3,0.9302325581395349,40,0.675,0.3,0.025,,3,0.0,1.0,0.0,,0.04709302325581399,-0.0488372093023256,too_sparse_use_fallback
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=train|year=2018|family_count=2|risk=na,train,2018,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,169,147,22,0.8698224852071006,147,0.2653061224489796,0.7210884353741497,0.013605442176870748,,22,0.0,1.0,0.0,,0.03453689167974883,-0.03630801432999231,thin_bucket_report_only
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=train|year=2019|family_count=2|risk=na,train,2019,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,283,252,31,0.8904593639575972,252,0.4087301587301587,0.5158730158730159,0.07539682539682539,,31,0.0,1.0,0.0,,0.04477256155701387,-0.05303157776656009,sufficient
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=train|year=2020|family_count=2|risk=na,train,2020,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,161,135,26,0.8385093167701864,135,0.5407407407407407,0.35555555555555557,0.1037037037037037,,26,0.0,1.0,0.0,,0.08732459167241774,-0.104071773636991,thin_bucket_report_only
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=train|year=2021|family_count=2|risk=na,train,2021,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,182,148,34,0.8131868131868132,78,0.28205128205128205,0.5128205128205128,0.20512820512820512,,16,0.0,1.0,0.0,,0.04800872885979268,-0.08292416803055103,thin_bucket_report_only
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=validation|year=2022|family_count=2|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,274,230,44,0.8394160583941606,230,0.3521739130434783,0.5565217391304348,0.09130434782608696,,44,0.0,1.0,0.0,,0.056553475087273875,-0.07121548714693748,sufficient
oscillator|range_breakout,2,bundle=oscillator|range_breakout|split=validation|year=2023|family_count=2|risk=na,validation,2023,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,420,367,53,0.8738095238095238,192,0.5885416666666666,0.3385416666666667,0.07291666666666667,,26,0.0,1.0,0.0,,0.07019304281345562,-0.07888952599388377,sufficient
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=robustness|year=2024|family_count=3|risk=na,robustness,2024,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,281,254,27,0.9039145907473309,254,0.5511811023622047,0.421259842519685,0.027559055118110236,,27,0.0,1.0,0.0,,0.05296046179280972,-0.05560848488245024,sufficient
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=robustness|year=2025|family_count=3|risk=na,robustness,2025,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,303,280,23,0.9240924092409241,136,0.4632352941176471,0.4338235294117647,0.10294117647058823,,8,0.0,1.0,0.0,,0.02573529411764708,-0.03145424836601307,thin_bucket_report_only
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=train|year=2017|family_count=3|risk=na,train,2017,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,36,36,0,1.0,36,0.5277777777777778,0.4166666666666667,0.05555555555555555,,0,,,,,0.0,0.0,too_sparse_use_fallback
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=train|year=2018|family_count=3|risk=na,train,2018,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,50,47,3,0.94,47,0.3191489361702128,0.6595744680851063,0.02127659574468085,,3,0.0,1.0,0.0,,0.019148936170212794,-0.020425531914893713,thin_bucket_report_only
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=train|year=2019|family_count=3|risk=na,train,2019,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,107,99,8,0.9252336448598131,99,0.41414141414141414,0.5050505050505051,0.08080808080808081,,8,0.0,1.0,0.0,,0.030963844047956213,-0.037005569715850006,thin_bucket_report_only
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=train|year=2020|family_count=3|risk=na,train,2020,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,49,41,8,0.8367346938775511,41,0.4634146341463415,0.3902439024390244,0.14634146341463414,,8,0.0,1.0,0.0,,0.07565953210552517,-0.09955201592832252,too_sparse_use_fallback
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=train|year=2021|family_count=3|risk=na,train,2021,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,60,55,5,0.9166666666666666,35,0.08571428571428572,0.6571428571428571,0.2571428571428571,,4,0.0,1.0,0.0,,0.008791208791208788,-0.03516483516483515,too_sparse_use_fallback
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=validation|year=2022|family_count=3|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,93,88,5,0.946236559139785,88,0.4090909090909091,0.45454545454545453,0.13636363636363635,,5,0.0,1.0,0.0,,0.02199413489736074,-0.029325513196480968,thin_bucket_report_only
oscillator|range_breakout|volatility_band,3,bundle=oscillator|range_breakout|volatility_band|split=validation|year=2023|family_count=3|risk=na,validation,2023,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,150,141,9,0.94,75,0.6533333333333333,0.26666666666666666,0.08,,5,0.0,1.0,0.0,,0.04083333333333328,-0.04583333333333334,thin_bucket_report_only
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,robustness,2024,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,76,68,8,0.8947368421052632,68,0.6176470588235294,0.3382352941176471,0.04411764705882353,,8,0.0,1.0,0.0,,0.06501547987616096,-0.06965944272445818,thin_bucket_report_only
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,robustness,2025,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,163,144,19,0.8834355828220859,67,0.5373134328358209,0.40298507462686567,0.05970149253731343,,7,0.0,1.0,0.0,,0.05082694634933438,-0.056474384832593816,thin_bucket_report_only
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=train|year=2017|family_count=4|risk=na,train,2017,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,29,25,4,0.8620689655172413,25,0.72,0.2,0.08,,4,0.0,1.0,0.0,,0.09931034482758616,-0.1103448275862069,too_sparse_use_fallback
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,train,2018,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,50,43,7,0.86,43,0.2558139534883721,0.6511627906976745,0.09302325581395349,,7,0.0,1.0,0.0,,0.0358139534883721,-0.04883720930232549,thin_bucket_report_only
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,train,2019,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,94,89,5,0.9468085106382979,89,0.29213483146067415,0.6966292134831461,0.011235955056179775,,5,0.0,1.0,0.0,,0.015539086779823075,-0.01613674396366238,thin_bucket_report_only
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=train|year=2020|family_count=4|risk=na,train,2020,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,80,72,8,0.9,72,0.4722222222222222,0.4722222222222222,0.05555555555555555,,8,0.0,1.0,0.0,,0.04722222222222222,-0.05277777777777781,thin_bucket_report_only
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=train|year=2021|family_count=4|risk=na,train,2021,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,58,52,6,0.896551724137931,29,0.20689655172413793,0.6206896551724138,0.1724137931034483,,4,0.0,1.0,0.0,,0.025078369905956105,-0.04597701149425282,too_sparse_use_fallback
oscillator|range_breakout|volatility_band|volume_money,4,bundle=oscillator|range_breakout|volatility_band|volume_money|split=validation|year=2022|family_count=4|risk=na,validation,2022,T+5,entry_valid_and_no_minus5_before_or_at_checkpoint_v1,86,82,4,0.9534883720930233,82,0.5121951219512195,0.2926829268292683,0.1951219512195122,,4,0.0,1.0,0.0,,0.02382302892796373,-0.03289846851956896,thin_bucket_report_only
