fresh_evidence_status,fresh_family_id,fresh_offset_bucket,seed_same_day_bundle_key,seed_same_day_family_count,seed_pre_fresh_state,survival_checkpoint_state,split,year,row_count,label_denominator_count,posterior_denominator_policy,P_good,P_bad,P_neutral,EV_R_diagnostic,fresh_before_observable_failure_rate,fresh_without_prior_observable_failure_rate,median_fresh_offset,sample_sufficiency_status
found_within_t3_t30,momentum_rps,T21_T30,oscillator|range_breakout|volatility_band|volume_money,4,alive_before_fresh,survived_t10,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,21.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T21_T30,oscillator|range_breakout|volatility_band|volume_money,4,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,24.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T21_T30,oscillator|range_breakout|volume_money,3,alive_before_fresh,survived_t10,train,2018,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,21.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T21_T30,range_breakout,1,alive_before_fresh,survived_t10,robustness,2024,2,2,include_labeled,1.0,0.0,0.0,,0.0,1.0,23.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T21_T30,range_breakout,1,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,25.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T21_T30,range_breakout|volume_money,2,alive_before_fresh,survived_t10,train,2021,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,26.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T21_T30,range_breakout|volume_money,2,alive_before_fresh,survived_t10,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,21.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator,1,alive_before_fresh,survived_t3,robustness,2025,3,1,include_labeled,1.0,0.0,0.0,,0.3333333333333333,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator,1,alive_before_fresh,survived_t3,train,2019,2,2,include_labeled,1.0,0.0,0.0,,0.5,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator,1,alive_before_fresh,survived_t3,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend,2,alive_before_fresh,survived_t3,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend,2,alive_before_fresh,survived_t3,train,2021,1,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,robustness,2024,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,robustness,2025,2,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,train,2019,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,train,2020,2,2,include_labeled,0.5,0.5,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,train,2021,4,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout,4,alive_before_fresh,survived_t3,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t3,robustness,2024,2,2,include_labeled,1.0,0.0,0.0,,0.5,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t3,robustness,2025,1,0,include_labeled,,,,,0.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t3,train,2020,3,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.6666666666666666,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t3,train,2021,2,2,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band,5,alive_before_fresh,survived_t3,validation,2022,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,robustness,2024,3,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.6666666666666666,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,robustness,2025,5,0,include_labeled,,,,,0.8,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,train,2017,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,train,2018,2,2,include_labeled,0.5,0.5,0.0,,1.0,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,train,2019,4,4,include_labeled,0.75,0.0,0.25,,0.5,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,train,2020,14,14,include_labeled,0.5,0.5,0.0,,0.9285714285714286,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,train,2021,3,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t3,validation,2023,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,6,alive_before_fresh,survived_t5,robustness,2024,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,5.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,robustness,2024,2,2,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,robustness,2025,2,1,include_labeled,1.0,0.0,0.0,,0.5,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,train,2019,2,2,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,train,2020,3,3,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,train,2021,2,2,include_labeled,1.0,0.0,0.0,,1.0,1.0,4.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,validation,2022,4,4,include_labeled,0.75,0.25,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t3,validation,2023,5,4,include_labeled,0.75,0.25,0.0,,0.8,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,5,alive_before_fresh,survived_t5,train,2020,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,5.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,robustness,2024,3,3,include_labeled,0.3333333333333333,0.6666666666666666,0.0,,0.6666666666666666,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,robustness,2025,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,train,2018,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,train,2019,3,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,train,2020,2,2,include_labeled,1.0,0.0,0.0,,0.5,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,train,2021,2,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout,3,alive_before_fresh,survived_t3,validation,2022,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band,4,alive_before_fresh,survived_t3,train,2021,1,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band,4,alive_before_fresh,survived_t3,validation,2022,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,robustness,2024,5,5,include_labeled,0.6,0.4,0.0,,0.4,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,robustness,2025,5,2,include_labeled,1.0,0.0,0.0,,0.4,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,train,2017,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,train,2018,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,train,2021,1,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,validation,2023,1,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,robustness,2025,5,4,include_labeled,0.5,0.5,0.0,,0.4,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,train,2017,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,train,2018,2,2,include_labeled,0.5,0.5,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,train,2019,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,train,2020,3,3,include_labeled,0.3333333333333333,0.6666666666666666,0.0,,0.6666666666666666,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,validation,2022,3,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|range_breakout|volume_money,4,alive_before_fresh,survived_t3,validation,2023,10,6,include_labeled,0.5,0.5,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|price_trend|volatility_band,3,alive_before_fresh,survived_t3,validation,2023,1,1,include_labeled,0.0,0.0,1.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t3,robustness,2024,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t3,robustness,2025,2,0,include_labeled,,,,,0.5,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t3,train,2019,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t3,train,2020,3,3,include_labeled,1.0,0.0,0.0,,0.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout,3,alive_before_fresh,survived_t3,train,2021,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout|volatility_band,4,alive_before_fresh,survived_t3,robustness,2025,1,0,include_labeled,,,,,0.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout|volatility_band,4,alive_before_fresh,survived_t3,validation,2022,2,2,include_labeled,0.5,0.5,0.0,,0.5,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,robustness,2024,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,4.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,5,alive_before_fresh,survived_t3,validation,2022,1,1,include_labeled,1.0,0.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|pullback_drawdown|range_breakout|volume_money,4,alive_before_fresh,survived_t3,train,2021,1,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,robustness,2024,7,7,include_labeled,0.5714285714285714,0.2857142857142857,0.14285714285714285,,0.5714285714285714,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,robustness,2025,11,7,include_labeled,0.8571428571428571,0.14285714285714285,0.0,,0.36363636363636365,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,train,2018,4,4,include_labeled,1.0,0.0,0.0,,0.75,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,train,2019,4,4,include_labeled,0.5,0.5,0.0,,0.75,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,train,2020,3,3,include_labeled,0.3333333333333333,0.6666666666666666,0.0,,0.6666666666666666,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,train,2021,3,0,include_labeled,,,,,1.0,1.0,3.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,validation,2022,9,9,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.7777777777777778,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t3,validation,2023,5,3,include_labeled,0.6666666666666666,0.3333333333333333,0.0,,0.8,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t5,train,2020,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,5.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout,2,alive_before_fresh,survived_t5,validation,2023,1,0,include_labeled,,,,,0.0,1.0,5.0,unusable
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t3,robustness,2024,4,4,include_labeled,1.0,0.0,0.0,,0.5,1.0,3.5,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t3,robustness,2025,3,2,include_labeled,1.0,0.0,0.0,,0.3333333333333333,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t3,validation,2023,1,1,include_labeled,0.0,1.0,0.0,,1.0,1.0,3.0,too_sparse_use_fallback
found_within_t3_t30,momentum_rps,T3_T5,oscillator|range_breakout|volatility_band,3,alive_before_fresh,survived_t5,train,2017,1,1,include_labeled,1.0,0.0,0.0,,0.0,1.0,5.0,too_sparse_use_fallback
