context_bucket_id,same_day_bundle_key,split,year,same_day_family_count,entry_risk_pct_bucket,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,context_bucket_definition,context_source_fields,context_field_status,fallback_level
bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=train|year=2019|family_count=5|risk=na,momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money,train,2019,5,na,19,19,12,7,0,0,0.0,0.631578947368421,0.3684210526315789,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=train|year=2019|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=train|year=2020|family_count=5|risk=na,momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money,train,2020,5,na,41,41,18,23,0,0,0.0,0.43902439024390244,0.5609756097560976,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=train|year=2020|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=train|year=2021|family_count=5|risk=na,momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money,train,2021,5,na,77,42,13,29,0,35,0.45454545454545453,0.30952380952380953,0.6904761904761905,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=train|year=2021|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=validation|year=2022|family_count=5|risk=na,momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money,validation,2022,5,na,31,31,7,24,0,0,0.0,0.22580645161290322,0.7741935483870968,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=validation|year=2022|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=validation|year=2023|family_count=5|risk=na,momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money,validation,2023,5,na,19,12,2,10,0,7,0.3684210526315789,0.16666666666666666,0.8333333333333334,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money|split=validation|year=2023|family_count=5|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|split=robustness|year=2024|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,robustness,2024,3,na,264,263,78,184,1,1,0.003787878787878788,0.2965779467680608,0.6996197718631179,0.0038022813688212928,1.0,,sufficient,bundle=momentum_rps|price_trend|pullback_drawdown|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=momentum_rps|price_trend|pullback_drawdown|split=robustness|year=2025|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,robustness,2025,3,na,384,115,42,73,0,269,0.7005208333333334,0.3652173913043478,0.6347826086956522,0.0,1.0,,thin_bucket_report_only,bundle=momentum_rps|price_trend|pullback_drawdown|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2017|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,train,2017,3,na,52,52,16,35,1,0,0.0,0.3076923076923077,0.6730769230769231,0.019230769230769232,1.0,,thin_bucket_report_only,bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2018|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,train,2018,3,na,149,149,41,106,2,0,0.0,0.2751677852348993,0.7114093959731543,0.013422818791946308,1.0,,thin_bucket_report_only,bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2019|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,train,2019,3,na,220,220,76,144,0,0,0.0,0.34545454545454546,0.6545454545454545,0.0,1.0,,sufficient,bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2020|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,train,2020,3,na,433,433,148,285,0,0,0.0,0.3418013856812933,0.6581986143187067,0.0,1.0,,sufficient,bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2021|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,train,2021,3,na,707,342,97,245,0,365,0.5162659123055162,0.28362573099415206,0.716374269005848,0.0,1.0,,sufficient,bundle=momentum_rps|price_trend|pullback_drawdown|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=momentum_rps|price_trend|pullback_drawdown|split=validation|year=2022|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,validation,2022,3,na,379,378,121,254,3,1,0.002638522427440633,0.3201058201058201,0.671957671957672,0.007936507936507936,1.0,,sufficient,bundle=momentum_rps|price_trend|pullback_drawdown|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=momentum_rps|price_trend|pullback_drawdown|split=validation|year=2023|family_count=3|risk=na,momentum_rps|price_trend|pullback_drawdown,validation,2023,3,na,255,171,46,121,4,84,0.32941176470588235,0.26900584795321636,0.7076023391812866,0.023391812865497075,1.0,,thin_bucket_report_only,bundle=momentum_rps|price_trend|pullback_drawdown|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=robustness|year=2024|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,robustness,2024,4,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=robustness|year=2025|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,robustness,2025,4,na,2,0,0,0,0,2,1.0,,,,,,unusable,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2017|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,train,2017,4,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2017|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2019|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,train,2019,4,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2020|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,train,2020,4,na,3,3,0,3,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2020|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2021|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,train,2021,4,na,1,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=train|year=2021|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=validation|year=2023|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volatility_band,validation,2023,4,na,4,2,2,0,0,2,0.5,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volatility_band|split=validation|year=2023|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=robustness|year=2024|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,robustness,2024,4,na,17,17,5,12,0,0,0.0,0.29411764705882354,0.7058823529411765,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,robustness,2025,4,na,14,2,0,2,0,12,0.8571428571428571,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2017|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,train,2017,4,na,1,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2017|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2018|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,train,2018,4,na,7,7,3,4,0,0,0.0,0.42857142857142855,0.5714285714285714,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2018|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2019|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,train,2019,4,na,9,9,1,8,0,0,0.0,0.1111111111111111,0.8888888888888888,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2020|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,train,2020,4,na,30,30,3,27,0,0,0.0,0.1,0.9,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2020|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2021|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,train,2021,4,na,35,18,5,13,0,17,0.4857142857142857,0.2777777777777778,0.7222222222222222,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=train|year=2021|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=validation|year=2022|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,validation,2022,4,na,18,18,8,10,0,0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=validation|year=2022|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=validation|year=2023|family_count=4|risk=na,momentum_rps|price_trend|pullback_drawdown|volume_money,validation,2023,4,na,16,10,5,5,0,6,0.375,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|pullback_drawdown|volume_money|split=validation|year=2023|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|range_breakout|split=robustness|year=2024|family_count=3|risk=na,momentum_rps|price_trend|range_breakout,robustness,2024,3,na,21,21,3,17,1,0,0.0,0.14285714285714285,0.8095238095238095,0.047619047619047616,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|range_breakout|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|range_breakout|split=robustness|year=2025|family_count=3|risk=na,momentum_rps|price_trend|range_breakout,robustness,2025,3,na,23,5,3,2,0,18,0.782608695652174,0.6,0.4,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|range_breakout|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=momentum_rps|price_trend|range_breakout|split=train|year=2017|family_count=3|risk=na,momentum_rps|price_trend|range_breakout,train,2017,3,na,8,8,2,6,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=momentum_rps|price_trend|range_breakout|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
