scope_id,split,horizon_sessions,event_n,complete_executable_event_n,mfe_p25,mfe_p50,mfe_p75,mfe_p90,mfe_p95,mae_p25,mae_p50,mae_p75,mae_p90,mae_p95,close_return_p25,close_return_p50,close_return_p75,close_return_p90,close_return_p95
primary_family_B5,robustness,40,2724,2724,0.050757460485631234,0.12357834651864774,0.24701347389784645,0.4213608718688706,0.5812041227811785,-0.1493143630045599,-0.0804899102076908,-0.033937036874963494,-0.013129428351520332,-0.006803387151205121,-0.08542413175303201,0.005777758365363872,0.11725899202359236,0.2635013459574865,0.387554159724884
primary_family_B5,robustness,60,2724,2724,0.0647677065202838,0.15975458770055284,0.3153917614424633,0.5431462846789282,0.6924901404552688,-0.1707506438418422,-0.09507557430386748,-0.039942767035679866,-0.01525315228164866,-0.007523052915307201,-0.08884315367519818,0.015035218322775545,0.15736114728859463,0.3325390657296403,0.49425052293595706
primary_family_B5,robustness,80,2724,2724,0.0795238426543643,0.1853683081653612,0.3635216563972453,0.6276315662797527,0.8534232591774726,-0.18742940603700087,-0.10828834241970081,-0.044517179215809305,-0.01697586726998496,-0.008259191052757173,-0.0960401470675443,0.02449094155167475,0.16825293011473486,0.37629672516856216,0.5587845619716073
primary_family_B5,robustness,120,2724,2720,0.11155909769347128,0.2370869030211883,0.46453586079636433,0.7877654490748934,1.111594450196421,-0.2216202174176608,-0.127850702731371,-0.05213382179983725,-0.0195631096373923,-0.00923852823564019,-0.10436134593971746,0.03045900864249107,0.20850296979796334,0.5010536831484464,0.7698429466383875
primary_family_B6,all,10,2443,2443,0.02192915010342522,0.049429657794676674,0.09858246247560687,0.1694053538282492,0.23843032592054691,-0.09431621330586643,-0.055079559363525155,-0.024363263544139813,-0.00958396462785562,-0.004293231450126421,-0.05861394606853876,-0.006980802792321161,0.043063662134486425,0.1049520621710949,0.1586480210732408
primary_family_B6,all,20,2443,2443,0.030041678753753187,0.06962025316455689,0.13934603399518475,0.24638077302812034,0.34665307479147833,-0.12911513452486445,-0.07629870129870131,-0.035557315940827006,-0.01411009314195891,-0.006623530206784744,-0.08061594997325006,-0.014639639639639768,0.05734680951022664,0.13809351691836197,0.2223664485642322
primary_family_B6,all,40,2443,2443,0.04295437539079705,0.10130718954248374,0.20068782680464403,0.3647284157869238,0.4951738759707788,-0.17661279302722127,-0.10636567012405951,-0.054476929954029196,-0.021279077703939574,-0.009666626561108827,-0.10971782059030183,-0.019103600293901568,0.08470674844960713,0.21082911902612028,0.33021766765955857
primary_family_B6,all,60,2443,2443,0.05340212632895569,0.1275820170109354,0.2564592285224814,0.4397096646461546,0.6018072183877908,-0.21074387501479463,-0.12730465320456552,-0.06567938182897098,-0.0244718219697283,-0.011863825579355353,-0.13286617281307972,-0.025335320417287588,0.10369483068996566,0.252030747728861,0.38670919290449457
primary_family_B6,all,80,2443,2443,0.06545976490036776,0.1539759939984997,0.3049577844228224,0.5278311279143038,0.7310573399369673,-0.23987177842014262,-0.14512534818941503,-0.076396813330326,-0.029177493418754634,-0.013954872763913386,-0.14328208161225242,-0.024626564392410177,0.1164829226113272,0.2960308177852038,0.4588074410123948
primary_family_B6,all,120,2443,2438,0.08132481010008658,0.18788697267761567,0.3633948899569949,0.6511942207387533,0.9319354576187977,-0.27554725995596757,-0.17135269304155532,-0.08922225671849862,-0.037214928195993015,-0.016122546052062692,-0.16570259440559007,-0.02420712060883129,0.14562338169586486,0.3593199612914577,0.5781750796373443
primary_family_B6,train,10,1166,1166,0.025420519770408156,0.05595071685873787,0.11160502293630853,0.18360743475085783,0.237257672428337,-0.1037059703269394,-0.061850812225944296,-0.027365662099212235,-0.010946408779094696,-0.004811303776272008,-0.06358555689943149,-0.00844621533073392,0.04596419987752126,0.10796728462377314,0.1551347246070533
primary_family_B6,train,20,1166,1166,0.03300500952253915,0.07794233707879594,0.15211104609631532,0.25509486909058543,0.35319640932439206,-0.14126696960822294,-0.08747851220988073,-0.04163384517805446,-0.015468312043755428,-0.007925964589587164,-0.09011655033406737,-0.016586485709052856,0.06167540931489435,0.15945920366072464,0.23037877848847022
primary_family_B6,train,40,1166,1166,0.04866509819967263,0.11446857383012332,0.22240096879687227,0.39228965876530353,0.5345910013041587,-0.18620171896033968,-0.11725405096890618,-0.061701516097492,-0.024550638643604794,-0.013190022641990817,-0.11836399981275914,-0.020449167574734917,0.08914458843924555,0.2180636974884348,0.3527790284776373
primary_family_B6,train,60,1166,1166,0.060406814305930145,0.14294894979123762,0.2893013674653379,0.4663751440986077,0.6337083459176485,-0.22254711258042265,-0.1408256274255138,-0.07410591265079808,-0.031075131431175684,-0.015074290933407286,-0.14614581293197523,-0.024786263275900056,0.11232371908440208,0.26645739191139706,0.40325647493837424
primary_family_B6,train,80,1166,1166,0.07261472206137815,0.16723744292237452,0.34813286936848326,0.5651806822019588,0.7611993432335595,-0.24862181827181268,-0.15754448214326544,-0.08818201193520886,-0.03799542212386864,-0.01730297600936065,-0.15993373151941562,-0.03829824385030134,0.12752301310427716,0.3197587325966462,0.4601600888141474
primary_family_B6,train,120,1166,1166,0.09296192300201261,0.20355198705097832,0.4160985197469441,0.6969018465488299,0.9576029666190824,-0.2919275462316341,-0.18687443699329392,-0.10055232649594167,-0.04407260046003558,-0.02096759176800142,-0.19837301380057712,-0.03691047520800156,0.15296548047447683,0.37716450216450226,0.5766112618724558
primary_family_B6,validation,10,641,641,0.018036072144288484,0.04087193460490468,0.08333333333333326,0.1362586605080831,0.18617021276595747,-0.08952187182095639,-0.0500770416024654,-0.025923956394575898,-0.011864406779661052,-0.005376344086021612,-0.052980132450331174,-0.012015292190060034,0.035783099366914595,0.08305084745762725,0.12117903930130991
primary_family_B6,validation,20,641,641,0.023749368367862678,0.05965909090909083,0.1097902097902097,0.18376152186703276,0.2675324675324675,-0.12680756395995552,-0.07324840764331209,-0.03791469194312802,-0.01744186046511631,-0.010769230769230864,-0.08487394957983196,-0.024861878453038777,0.0315361139369279,0.0980392156862746,0.14237451737451745
primary_family_B6,validation,40,641,641,0.033805309734513234,0.08144796380090513,0.15473887814313358,0.24326672458731546,0.3478012564249,-0.18862042088854247,-0.11360799001248445,-0.05893186003683226,-0.028524857375713197,-0.01608579088471851,-0.1220387652548457,-0.044619422572178435,0.045155709342560524,0.1431207709657576,0.2174418604651165
primary_family_B6,validation,60,641,641,0.039176016185396456,0.09320388349514563,0.19062500000000004,0.2957393483709272,0.39425981873111793,-0.22572062084257205,-0.14297800338409472,-0.07766298539365868,-0.03525641025641035,-0.021893814997263172,-0.1524715711301926,-0.04731861198738163,0.04841628959276023,0.17500000000000004,0.23713180601011596
primary_family_B6,validation,80,641,641,0.046052631578947345,0.10837004405286343,0.20861678004535156,0.33720930232558133,0.49864314789687914,-0.26122550235673536,-0.16349108789182554,-0.08794466403162049,-0.03910068426197466,-0.023547880690737766,-0.17302200571140613,-0.057458143074581525,0.056340913747182864,0.1953488372093024,0.2980825101685065
primary_family_B6,validation,120,641,641,0.05611222444889763,0.1300761421319796,0.24860853432282015,0.38942976356050063,0.561113976276431,-0.3066281544542414,-0.19902912621359214,-0.10566037735849054,-0.0500770416024654,-0.02906498491911169,-0.20970873786407762,-0.07467532467532467,0.05973451327433632,0.2023704574395142,0.3326315789473684
primary_family_B6,robustness,10,636,636,0.021313484200646438,0.04740334695529913,0.09290449732132211,0.1701586401456615,0.29504586551746886,-0.08425310928697183,-0.04543356772450374,-0.01867851419753616,-0.006405219476790125,-0.0029087682106145596,-0.048363770988336496,-0.0025604649791296508,0.04534913921340611,0.11609868117284805,0.1951798968248728
primary_family_B6,robustness,20,636,636,0.03126777941767661,0.06974314617364585,0.13839607689751138,0.29333603615778503,0.4308900334892628,-0.10656575538403415,-0.0640137471492821,-0.025607848713209175,-0.00774178920803309,-0.003029199979486974,-0.06412254604714623,-0.004400158583322378,0.0707042805216539,0.15480275492307127,0.2691044382462692
primary_family_B6,robustness,40,636,636,0.04700611933597448,0.10082366279845278,0.23637592815793645,0.41995584183878765,0.5720414618039908,-0.13955492569327413,-0.08465276040564212,-0.0376882412534944,-0.011287499930773548,-0.0037818497183730038,-0.07428564111413871,0.010096320393723102,0.12046589280867526,0.24085680042366187,0.4447901190197318
primary_family_B6,robustness,60,636,636,0.06174203161440789,0.14854678678235445,0.2925613804215329,0.4964898880808062,0.7551985961939784,-0.17665094285347385,-0.09890570452179837,-0.0450919109058264,-0.01308550128014574,-0.00398257452404821,-0.09016125637597186,0.012982344076253871,0.14761929247223354,0.29641128781463355,0.491045260260998
primary_family_B6,robustness,80,636,636,0.07802743277629476,0.17426567904529944,0.3284735480269547,0.5899440918706559,0.8778437454599373,-0.18993744525269446,-0.1094772824289269,-0.05194601381042055,-0.014107512810007994,-0.004492769471989816,-0.08444710508930686,0.029620354624524725,0.16549937081925953,0.39484510759132263,0.6406041397902489
primary_family_B6,robustness,120,636,631,0.10650911426378362,0.22166666666666668,0.4092492755576522,0.7816321992439406,1.2466076630825733,-0.20941855373783103,-0.12140350877192974,-0.05817167622735747,-0.01652209830648499,-0.006270537461265546,-0.07068784248757498,0.047263681592039974,0.21225863821138213,0.5034482758620689,0.8279051351783713
primary_family_B8,all,10,3771,3771,0.02411502445425273,0.05755813953488387,0.10940294569695697,0.18113844669561008,0.2555895487009572,-0.0984204992163431,-0.05678233438485791,-0.028233570748271042,-0.011203866432337506,-0.0063157514147488825,-0.06058061901068035,-0.009607621508154307,0.0483516483516484,0.11280085464714396,0.17325768531044472
primary_family_B8,all,20,3771,3771,0.034453083269036844,0.08002883922134107,0.15276054608469647,0.2638981915606162,0.3587465680176649,-0.13293152317454177,-0.07934508816120911,-0.03858042766654973,-0.01685731487055997,-0.008669482378141802,-0.08541553350006847,-0.015350877192982337,0.06199706125692439,0.16056910569105698,0.23706830883708996
primary_family_B8,all,40,3771,3771,0.04689936392180871,0.109251101321586,0.209868938970734,0.3696682464454977,0.48565593841211385,-0.1797890931312608,-0.10968843363209557,-0.054670193355811414,-0.024637681159420333,-0.012510986791769207,-0.11895003903200624,-0.030612244897959218,0.07975922064280339,0.22078853046595004,0.3151137996526924
primary_family_B8,all,60,3771,3771,0.05696202531645567,0.12838427947598263,0.2534905541414739,0.43425660617637685,0.594166958482444,-0.21884850534709233,-0.1360856269113151,-0.07025039300160679,-0.030303030303030276,-0.01538107073128242,-0.1474311797139547,-0.048275862068965614,0.07751427817347101,0.24604473540643768,0.3865850581161505
primary_family_B8,all,80,3771,3771,0.06503951927106977,0.14518187619655398,0.29145242012889083,0.5150501672240801,0.7039331668232173,-0.24465095774869333,-0.1544516829533117,-0.07925377039047238,-0.03470575555076527,-0.01773148456969631,-0.16082346913522,-0.04330534688466636,0.10202409517678424,0.2954545454545454,0.4360631525337407
primary_family_B8,all,120,3771,3770,0.08058653698912666,0.17696311924745944,0.35646360034770425,0.6287507891472378,0.8647988587023926,-0.28904841890201666,-0.18917640323640472,-0.09890272702967659,-0.044247097721122584,-0.0228114803649304,-0.19265466953495824,-0.05544380803479704,0.10619190127682199,0.34217564480929924,0.5242428013463388
primary_family_B8,train,10,2008,2008,0.02533496927432244,0.06156605047444874,0.10959143295246582,0.1820001592610287,0.2492718671339176,-0.10759431879923931,-0.062433864368152736,-0.03079292370873485,-0.012369935802733972,-0.006752798311024292,-0.06581365957339946,-0.012282583006904102,0.04827340333382624,0.11351533281969786,0.166767902265873
primary_family_B8,train,20,2008,2008,0.036121968038706986,0.08293446314744857,0.15508670602259178,0.26405993295404645,0.3439661296559636,-0.14421059269300784,-0.08883625297786901,-0.044196203402265155,-0.019779322591822558,-0.009921436018014422,-0.09206473901945261,-0.0153971695848788,0.06506213304152025,0.16965792208492414,0.23545916081737878
primary_family_B8,train,40,2008,2008,0.049102833701047954,0.1146767712494855,0.22406733980823657,0.3794115662325393,0.48840063455781046,-0.18987357923075762,-0.12362788348983139,-0.0627055946691101,-0.02884803447599525,-0.015374538870098476,-0.12298606904906123,-0.03846153846153849,0.07931929181929187,0.22926795726224475,0.3137246181320369
primary_family_B8,train,60,2008,2008,0.05937530235108207,0.1350287582430968,0.26732591102524783,0.4493921565911094,0.6011070719077705,-0.22813537529183459,-0.14739178117338952,-0.07982804456508796,-0.03827559239736925,-0.020877502881145555,-0.15687461189242063,-0.05473192623238199,0.08069320446493272,0.25205844741988864,0.4042144451956413
primary_family_B8,train,80,2008,2008,0.06772018982565708,0.15587821741704488,0.31276902400423034,0.5440494191406969,0.7012770768717485,-0.2518854015500046,-0.16597420104696248,-0.09133529811759608,-0.04278917955388554,-0.02271325073852749,-0.17356674151191478,-0.05008496079846503,0.111111111111111,0.30637602400707986,0.45263904034056773
primary_family_B8,train,120,2008,2008,0.08309288868124753,0.18926851300754322,0.37946478290614594,0.658606998296663,0.9016028546858204,-0.30109086292433296,-0.19522120772641993,-0.108501670619634,-0.052513113701199654,-0.028829730989000144,-0.21121455117994917,-0.05470291817893075,0.12104836879139924,0.369022407436397,0.5606047343048546
primary_family_B8,validation,10,822,822,0.02062378995711106,0.04879343728733043,0.10511299608662689,0.16399267371610704,0.22216114476603596,-0.0962223636050493,-0.059123461160980384,-0.029698399138283205,-0.01376253486008442,-0.007387580653198012,-0.06696003260313493,-0.018451068053491337,0.03469744683395454,0.09797296890346008,0.15449413826611008
primary_family_B8,validation,20,822,822,0.028759727792650958,0.06615726948398248,0.13360614684199112,0.22489938757655284,0.30754494015554185,-0.13262117020781997,-0.08456951783317207,-0.04225538006281329,-0.019366675373885374,-0.009804917902120165,-0.09309651775164479,-0.031182369142049637,0.0435379221407271,0.12224825980555884,0.20139338060311676
primary_family_B8,validation,40,822,822,0.03663959913673204,0.08865556327861845,0.16447416280705174,0.28919494249772865,0.3880513304130727,-0.18461303537923673,-0.11968515565006782,-0.06399247939632188,-0.02623249703611145,-0.01343890185194166,-0.13988869250923727,-0.05127607602439821,0.04331947340546799,0.15776286049352148,0.26971842563628595
primary_family_B8,validation,60,822,822,0.04466992499484468,0.10618995608853621,0.19480827159686864,0.3482291557603841,0.45734914451726844,-0.23845179776928646,-0.1519724567669773,-0.07923644962307694,-0.03318198542449818,-0.01597428582748912,-0.16549767657503892,-0.06292371708158306,0.04506712860730416,0.1844500009767341,0.30054138974797645
primary_family_B8,validation,80,822,822,0.04840766951942066,0.12039936170363996,0.21658116724117943,0.38799949942847506,0.5283795262375206,-0.27101510671325424,-0.1781139742963908,-0.08623721667465073,-0.039344349203707336,-0.020041856355116683,-0.18821576833984338,-0.07744853960268988,0.039781468186659286,0.1924174096931918,0.32236696230598594
primary_family_B8,validation,120,822,822,0.05775481909822472,0.13208565858879284,0.26154427811908126,0.46665479521750197,0.6144771680077022,-0.3142306299092503,-0.21837587877960557,-0.11470640521614417,-0.05363031142659454,-0.0298733604703754,-0.21405514209285695,-0.0998925391464538,0.04328825655851182,0.20881499377117355,0.31072089620218807
primary_family_B8,robustness,10,941,941,0.025163398692810368,0.0578245046502226,0.1123595505617978,0.18935921887898877,0.30704731483329994,-0.07880856345020171,-0.04521013159756626,-0.02412280701754388,-0.009162848812994673,-0.005249343832021025,-0.043689320388349495,-0.0007733952049496784,0.05458768873403019,0.11945905334335083,0.20585819874076083
primary_family_B8,robustness,20,941,941,0.03735614112319974,0.0847457627118644,0.1696284329563813,0.3117372975371644,0.42599999999999993,-0.10103092783505141,-0.059090909090909194,-0.029207232267037586,-0.011900334696913317,-0.007031642390758486,-0.06146926536731634,0.003531786074671972,0.07665403672398696,0.16470588235294104,0.2774234693877551
primary_family_B8,robustness,40,941,941,0.05612244897959173,0.12116316639741509,0.22807017543859653,0.3959371406669223,0.5510440835266819,-0.14079549454417462,-0.07698961937716264,-0.039215686274509665,-0.016380016380016515,-0.00864055299539157,-0.0782442748091603,0.004761904761904745,0.10940919037199115,0.2435362802335279,0.3823637028905966
primary_family_B8,robustness,60,941,941,0.06658739595719387,0.13575525812619493,0.2693236714975846,0.4859154929577465,0.7354584972055476,-0.17874396135265702,-0.10049627791563276,-0.049944506104328434,-0.020895522388059806,-0.009815950920245453,-0.11617806731813252,-0.02278978388998032,0.1128506196999346,0.2874113814907071,0.4175627240143369
primary_family_B8,robustness,80,941,941,0.07787610619469021,0.15828260173021458,0.32246376811594213,0.565410199556541,0.8137254901960784,-0.19406392694063934,-0.114777280226255,-0.05547703180212016,-0.021818181818181848,-0.01104294478527601,-0.10572139303482575,-0.002097535395909733,0.1328671328671327,0.3256083429895711,0.5614070554937833
primary_family_B8,robustness,120,941,940,0.10205991020360572,0.19146680840936492,0.38304995494810246,0.7093773369507446,1.0138218403435755,-0.23404728357334983,-0.15055086032903625,-0.06662703908900441,-0.029859638441670777,-0.013642735960271034,-0.1351874687147688,-0.01854218742418884,0.13818459590572474,0.40803478776498486,0.6237205232950961
