membership_date,board_bucket,eligible_count,board_quota,kept_count,quota_fill_rate,quota_shortfall_count,quota_shortfall_reason,rank_cutoff_market_cap_cny
2017-11-23,main_board,1586,400,400,1.0,0,,13454599152.0
2017-11-24,chinext,181,100,100,1.0,0,,3845196000.0
2017-11-24,main_board,1584,400,400,1.0,0,,13500297232.24
2017-11-27,chinext,181,100,100,1.0,0,,3688266578.8799996
2017-11-27,main_board,1583,400,400,1.0,0,,13339200000.0
2017-11-28,chinext,181,100,100,1.0,0,,3737600000.0
2017-11-28,main_board,1578,400,400,1.0,0,,13553560734.7
2017-11-29,chinext,180,100,100,1.0,0,,3694352827.36
2017-11-29,main_board,1580,400,400,1.0,0,,13636541718.789999
2017-11-30,chinext,181,100,100,1.0,0,,3682180330.4
2017-11-30,main_board,1580,400,400,1.0,0,,13409750488.160002
2017-12-01,chinext,181,100,100,1.0,0,,3779560306.08
2017-12-01,main_board,1581,400,400,1.0,0,,13522210000.0
2017-12-04,chinext,180,100,100,1.0,0,,3631104000.0
2017-12-04,main_board,1579,400,400,1.0,0,,13379244106.74
2017-12-05,chinext,182,100,100,1.0,0,,3554369112.3199997
2017-12-05,main_board,1582,400,400,1.0,0,,12917890861.68
2017-12-06,chinext,182,100,100,1.0,0,,3585024000.0
2017-12-06,main_board,1584,400,400,1.0,0,,13028014502.13
2017-12-07,chinext,182,100,100,1.0,0,,3612672000.0
2017-12-07,main_board,1574,400,400,1.0,0,,12917373190.01
2017-12-08,chinext,182,100,100,1.0,0,,3640320000.0
2017-12-08,main_board,1574,400,400,1.0,0,,13025040639.679998
2017-12-11,chinext,183,100,100,1.0,0,,3850240000.0
2017-12-11,main_board,1570,400,400,1.0,0,,13253691900.15
2017-12-12,chinext,183,100,100,1.0,0,,3640040000.0
2017-12-12,main_board,1573,400,400,1.0,0,,13120706242.039999
2017-12-13,chinext,183,100,100,1.0,0,,3666560000.0
2017-12-13,main_board,1573,400,400,1.0,0,,13148567484.21
2017-12-14,chinext,183,100,100,1.0,0,,3696640000.0
2017-12-14,main_board,1576,400,400,1.0,0,,13293351240.0
2017-12-15,chinext,184,100,100,1.0,0,,3702720000.0
2017-12-15,main_board,1576,400,400,1.0,0,,13303267896.06
2017-12-18,chinext,184,100,100,1.0,0,,3702720000.0
2017-12-18,main_board,1583,400,400,1.0,0,,13283231578.77
2017-12-19,chinext,183,100,100,1.0,0,,3864145500.0
2017-12-19,main_board,1583,400,400,1.0,0,,13311398041.29
2017-12-20,chinext,183,100,100,1.0,0,,3785644800.0
2017-12-20,main_board,1582,400,400,1.0,0,,13168754655.54
2017-12-21,chinext,186,100,100,1.0,0,,3807746180.94
2017-12-21,main_board,1580,400,400,1.0,0,,12985873811.820002
2017-12-22,chinext,187,100,100,1.0,0,,3809094659.9999995
2017-12-22,main_board,1580,400,400,1.0,0,,13039848000.0
2017-12-25,chinext,187,100,100,1.0,0,,3713600000.0
2017-12-25,main_board,1581,400,400,1.0,0,,12972167714.04
2017-12-26,chinext,186,100,100,1.0,0,,3732066364.9100003
2017-12-26,main_board,1581,400,400,1.0,0,,13067152205.670002
2017-12-27,chinext,187,100,100,1.0,0,,3752640000.0
2017-12-27,main_board,1580,400,400,1.0,0,,13027620409.76
2017-12-28,chinext,186,100,100,1.0,0,,3716242946.0400004
2017-12-28,main_board,1579,400,400,1.0,0,,13155151220.800001
2017-12-29,chinext,186,100,100,1.0,0,,3747691800.0
2017-12-29,main_board,1580,400,400,1.0,0,,13139975542.72
2018-01-02,chinext,188,100,100,1.0,0,,3787600000.0
2018-01-02,main_board,1595,400,400,1.0,0,,13461589116.29
2018-01-03,chinext,188,100,100,1.0,0,,3845950992.12
2018-01-03,main_board,1602,400,400,1.0,0,,13625517364.16
2018-01-04,chinext,188,100,100,1.0,0,,3802680000.0
2018-01-04,main_board,1603,400,400,1.0,0,,13721533703.949999
2018-01-05,chinext,189,100,100,1.0,0,,3896890740.36
2018-01-05,main_board,1604,400,400,1.0,0,,13735464195.019999
2018-01-08,chinext,190,100,100,1.0,0,,3904131552.7999997
2018-01-08,main_board,1605,400,400,1.0,0,,13965016012.750002
2018-01-09,chinext,190,100,100,1.0,0,,3899610000.0
2018-01-09,main_board,1607,400,400,1.0,0,,14001495707.22
2018-01-10,chinext,191,100,100,1.0,0,,3870400000.0
2018-01-10,main_board,1607,400,400,1.0,0,,13955005388.140001
2018-01-11,chinext,191,100,100,1.0,0,,3908892688.8400006
2018-01-11,main_board,1610,400,400,1.0,0,,13956885425.28
2018-01-12,chinext,191,100,100,1.0,0,,3910006158.3
2018-01-12,main_board,1612,400,400,1.0,0,,13832729916.320002
2018-01-15,chinext,192,100,100,1.0,0,,3787049989.8
2018-01-15,main_board,1614,400,400,1.0,0,,13392000000.0
2018-01-16,chinext,191,100,100,1.0,0,,3782276306.82
2018-01-16,main_board,1614,400,400,1.0,0,,13670747400.0
2018-01-17,chinext,191,100,100,1.0,0,,3815200000.0
2018-01-17,main_board,1615,400,400,1.0,0,,13419994446.93
2018-01-18,chinext,190,100,100,1.0,0,,3880890000.0
2018-01-18,main_board,1613,400,400,1.0,0,,13581199504.999998
2018-01-19,chinext,191,100,100,1.0,0,,3856520192.3999996
2018-01-19,main_board,1616,400,400,1.0,0,,13499227137.99
2018-01-22,chinext,191,100,100,1.0,0,,3873184168.54
2018-01-22,main_board,1615,400,400,1.0,0,,13520517180.98
2018-01-23,chinext,193,100,100,1.0,0,,3879719999.9999995
2018-01-23,main_board,1614,400,400,1.0,0,,13486500000.0
2018-01-24,chinext,194,100,100,1.0,0,,3951742913.2000003
2018-01-24,main_board,1617,400,400,1.0,0,,13608000000.0
2018-01-25,chinext,194,100,100,1.0,0,,3945626737.8500004
2018-01-25,main_board,1614,400,400,1.0,0,,13485430008.39
2018-01-26,chinext,194,100,100,1.0,0,,3932912580.7999997
2018-01-26,main_board,1615,400,400,1.0,0,,13507834482.76
2018-01-29,chinext,195,100,100,1.0,0,,3870000000.0
2018-01-29,main_board,1613,400,400,1.0,0,,13311000000.0
2018-01-30,chinext,195,100,100,1.0,0,,3877168679.9999995
2018-01-30,main_board,1610,400,400,1.0,0,,13301546961.85
2018-01-31,chinext,196,100,100,1.0,0,,3751342400.0
2018-01-31,main_board,1608,400,400,1.0,0,,12933724229.69
2018-02-01,chinext,195,100,100,1.0,0,,3501000000.0
2018-02-01,main_board,1607,400,400,1.0,0,,12476460692.16
2018-02-02,chinext,190,100,100,1.0,0,,3429120000.0
2018-02-02,main_board,1602,400,400,1.0,0,,12324126490.56
2018-02-05,chinext,187,100,100,1.0,0,,3152000000.0
2018-02-05,main_board,1589,400,400,1.0,0,,12409058142.599998
2018-02-06,chinext,185,100,100,1.0,0,,2912799999.9999995
2018-02-06,main_board,1581,400,400,1.0,0,,11699667000.0
2018-02-07,chinext,185,100,100,1.0,0,,3043200000.0
2018-02-07,main_board,1579,400,400,1.0,0,,11680650810.36
2018-02-08,chinext,188,100,100,1.0,0,,3188820850.0
2018-02-08,main_board,1576,400,400,1.0,0,,11800635000.0
2018-02-09,chinext,188,100,100,1.0,0,,3033920000.0
2018-02-09,main_board,1581,400,400,1.0,0,,11334541644.029999
2018-02-12,chinext,188,100,100,1.0,0,,3113782970.16
2018-02-12,main_board,1585,400,400,1.0,0,,11654855211.44
2018-02-13,chinext,190,100,100,1.0,0,,3115008000.0
2018-02-13,main_board,1589,400,400,1.0,0,,11689421976.960001
2018-02-14,chinext,191,100,100,1.0,0,,3173000000.0
2018-02-14,main_board,1593,400,400,1.0,0,,11770095969.939999
2018-02-22,chinext,191,100,100,1.0,0,,3194722282.84
2018-02-22,main_board,1595,400,400,1.0,0,,11997032984.0
2018-02-23,chinext,192,100,100,1.0,0,,3309355032.2400002
2018-02-23,main_board,1595,400,400,1.0,0,,12204507000.0
2018-02-26,chinext,193,100,100,1.0,0,,3413337499.1
2018-02-26,main_board,1601,400,400,1.0,0,,12488441951.439999
2018-02-27,chinext,196,100,100,1.0,0,,3525000000.0
2018-02-27,main_board,1604,400,400,1.0,0,,12446304200.0
2018-02-28,chinext,196,100,100,1.0,0,,3510000000.0
2018-02-28,main_board,1602,400,400,1.0,0,,12578301349.240002
2018-03-01,chinext,196,100,100,1.0,0,,3574350000.0
2018-03-01,main_board,1598,400,400,1.0,0,,12641204621.76
2018-03-02,chinext,196,100,100,1.0,0,,3589560000.0
2018-03-02,main_board,1606,400,400,1.0,0,,12755520000.0
2018-03-05,chinext,197,100,100,1.0,0,,3607739502.36
2018-03-05,main_board,1603,400,400,1.0,0,,12805054454.44
2018-03-06,chinext,197,100,100,1.0,0,,3689117085.12
2018-03-06,main_board,1606,400,400,1.0,0,,12993754467.66
2018-03-07,chinext,197,100,100,1.0,0,,3642191999.16
2018-03-07,main_board,1609,400,400,1.0,0,,12915379200.0
2018-03-08,chinext,197,100,100,1.0,0,,3680396810.34
2018-03-08,main_board,1608,400,400,1.0,0,,13040428800.0
2018-03-09,chinext,197,100,100,1.0,0,,3747000000.0
2018-03-09,main_board,1610,400,400,1.0,0,,13285956037.5
2018-03-12,chinext,197,100,100,1.0,0,,3840914000.0
2018-03-12,main_board,1609,400,400,1.0,0,,13511580167.699999
2018-03-13,chinext,197,100,100,1.0,0,,3807320000.0
2018-03-13,main_board,1612,400,400,1.0,0,,13448070026.49
2018-03-14,chinext,197,100,100,1.0,0,,3748800000.0
2018-03-14,main_board,1613,400,400,1.0,0,,13284195545.640001
2018-03-15,chinext,197,100,100,1.0,0,,3680396810.34
2018-03-15,main_board,1616,400,400,1.0,0,,13203601281.92
2018-03-16,chinext,197,100,100,1.0,0,,3667661873.2799997
2018-03-16,main_board,1617,400,400,1.0,0,,13062572129.019999
2018-03-19,chinext,198,100,100,1.0,0,,3758080000.0
2018-03-19,main_board,1617,400,400,1.0,0,,13150599724.08
2018-03-20,chinext,196,100,100,1.0,0,,3728934000.0
2018-03-20,main_board,1617,400,400,1.0,0,,13176324000.0
2018-03-21,chinext,196,100,100,1.0,0,,3696640000.0
2018-03-21,main_board,1618,400,400,1.0,0,,13219046719.999998
2018-03-22,chinext,196,100,100,1.0,0,,3696640000.0
2018-03-22,main_board,1619,400,400,1.0,0,,13154600000.0
2018-03-23,chinext,197,100,100,1.0,0,,3423336000.0
2018-03-23,main_board,1618,400,400,1.0,0,,12201172101.890001
2018-03-26,chinext,197,100,100,1.0,0,,3556800000.0
2018-03-26,main_board,1618,400,400,1.0,0,,12336286958.460001
2018-03-27,chinext,197,100,100,1.0,0,,3680000000.0
2018-03-27,main_board,1615,400,400,1.0,0,,12658596189.54
2018-03-28,chinext,198,100,100,1.0,0,,3759192225.83
2018-03-28,main_board,1611,400,400,1.0,0,,12465600000.0
2018-03-29,chinext,198,100,100,1.0,0,,3775995078.7999997
2018-03-29,main_board,1613,400,400,1.0,0,,12619057149.699999
2018-03-30,chinext,198,100,100,1.0,0,,3844487103.1
2018-03-30,main_board,1619,400,400,1.0,0,,12935542434.72
2018-04-02,chinext,199,100,100,1.0,0,,4024320000.0
2018-04-02,main_board,1622,400,400,1.0,0,,13046523973.970001
2018-04-03,chinext,200,100,100,1.0,0,,4137920000.0
2018-04-03,main_board,1618,400,400,1.0,0,,12783928825.08
2018-04-04,chinext,200,100,100,1.0,0,,4150041657.7899995
2018-04-04,main_board,1620,400,400,1.0,0,,12778139906.43
2018-04-09,chinext,201,100,100,1.0,0,,4100587715.7
2018-04-09,main_board,1615,400,400,1.0,0,,12767529164.849998
2018-04-10,chinext,201,100,100,1.0,0,,4035769430.0
2018-04-10,main_board,1619,400,400,1.0,0,,12859367196.58
2018-04-11,chinext,201,100,100,1.0,0,,4100000000.0
2018-04-11,main_board,1622,400,400,1.0,0,,13009529911.539999
2018-04-12,chinext,201,100,100,1.0,0,,4032711323.44
2018-04-12,main_board,1625,400,400,1.0,0,,12888920000.0
2018-04-13,chinext,201,100,100,1.0,0,,4033044400.0
2018-04-13,main_board,1627,400,400,1.0,0,,12825540687.800001
2018-04-16,chinext,202,100,100,1.0,0,,4106400000.0
2018-04-16,main_board,1625,400,400,1.0,0,,12651082572.0
2018-04-17,chinext,202,100,100,1.0,0,,3986500000.0
2018-04-17,main_board,1624,400,400,1.0,0,,12549593485.6
2018-04-18,chinext,202,100,100,1.0,0,,4044000000.0000005
2018-04-18,main_board,1620,400,400,1.0,0,,12545656883.9
2018-04-19,chinext,201,100,100,1.0,0,,4008960000.0
2018-04-19,main_board,1623,400,400,1.0,0,,12673085634.52
2018-04-20,chinext,202,100,100,1.0,0,,3889112778.72
2018-04-20,main_board,1623,400,400,1.0,0,,12327800000.0
2018-04-23,chinext,204,100,100,1.0,0,,3866918400.0
2018-04-23,main_board,1624,400,400,1.0,0,,12331701960.27
2018-04-24,chinext,204,100,100,1.0,0,,3960000000.0
2018-04-24,main_board,1622,400,400,1.0,0,,12600041691.87
2018-04-25,chinext,204,100,100,1.0,0,,4008519130.0
2018-04-25,main_board,1628,400,400,1.0,0,,12698011652.06
2018-04-26,chinext,204,100,100,1.0,0,,3898800000.0
2018-04-26,main_board,1630,400,400,1.0,0,,12500154611.64
2018-04-27,chinext,205,100,100,1.0,0,,3922560000.0
2018-04-27,main_board,1629,400,400,1.0,0,,12519341471.98
2018-05-02,chinext,208,100,100,1.0,0,,3981400000.0
2018-05-02,main_board,1622,400,400,1.0,0,,12544533452.160002
2018-05-03,chinext,208,100,100,1.0,0,,4073400114.8199997
2018-05-03,main_board,1624,400,400,1.0,0,,12748615104.859999
2018-05-04,chinext,210,100,100,1.0,0,,4047355239.2000003
2018-05-04,main_board,1623,400,400,1.0,0,,12595161530.060001
2018-05-07,chinext,211,100,100,1.0,0,,4106520000.0
2018-05-07,main_board,1625,400,400,1.0,0,,12728467937.88
2018-05-08,chinext,211,100,100,1.0,0,,4163873212.6299996
2018-05-08,main_board,1624,400,400,1.0,0,,13059645424.42
2018-05-09,chinext,214,100,100,1.0,0,,4169080208.7999997
2018-05-09,main_board,1625,400,400,1.0,0,,12960550175.130001
2018-05-10,chinext,213,100,100,1.0,0,,4163873212.6299996
2018-05-10,main_board,1631,400,400,1.0,0,,13227547362.48
2018-05-11,chinext,213,100,100,1.0,0,,4073880000.0
2018-05-11,main_board,1634,400,400,1.0,0,,13044360000.000002
2018-05-14,chinext,213,100,100,1.0,0,,4007845950.9300003
2018-05-14,main_board,1635,400,400,1.0,0,,12982020207.0
2018-05-15,chinext,214,100,100,1.0,0,,4091064884.73
2018-05-15,main_board,1638,400,400,1.0,0,,13207698292.32
2018-05-16,chinext,214,100,100,1.0,0,,4100664511.11
2018-05-16,main_board,1642,400,400,1.0,0,,13227864211.0
2018-05-17,chinext,216,100,100,1.0,0,,4155254385.52
2018-05-17,main_board,1644,400,400,1.0,0,,13189290694.54
2018-05-18,chinext,215,100,100,1.0,0,,4148891055.68
2018-05-18,main_board,1647,400,400,1.0,0,,13312620000.0
2018-05-21,chinext,214,100,100,1.0,0,,4207200000.0000005
2018-05-21,main_board,1648,400,400,1.0,0,,13560000000.0
2018-05-22,chinext,213,100,100,1.0,0,,4208400000.0
2018-05-22,main_board,1649,400,400,1.0,0,,13604747748.800001
2018-05-23,chinext,214,100,100,1.0,0,,4188685023.73
2018-05-23,main_board,1649,400,400,1.0,0,,13560000000.0
2018-05-24,chinext,214,100,100,1.0,0,,4134400000.0
2018-05-24,main_board,1647,400,400,1.0,0,,13456829504.98
2018-05-25,chinext,216,100,100,1.0,0,,4104000000.0000005
2018-05-25,main_board,1649,400,400,1.0,0,,13178504837.16
2018-05-28,chinext,215,100,100,1.0,0,,4030400000.0
2018-05-28,main_board,1653,400,400,1.0,0,,13339392012.7
2018-05-29,chinext,216,100,100,1.0,0,,4147766889.5400004
2018-05-29,main_board,1654,400,400,1.0,0,,13138123497.66
2018-05-30,chinext,216,100,100,1.0,0,,3921693177.6000004
2018-05-30,main_board,1651,400,400,1.0,0,,12482652000.0
2018-05-31,chinext,215,100,100,1.0,0,,4101116184.0
2018-05-31,main_board,1652,400,400,1.0,0,,12563857188.119999
2018-06-01,chinext,216,100,100,1.0,0,,3945600000.0000005
2018-06-01,main_board,1653,400,400,1.0,0,,12435026746.8
2018-06-04,chinext,220,100,100,1.0,0,,4070988480.0
2018-06-04,main_board,1656,400,400,1.0,0,,12459274328.5
2018-06-05,chinext,220,100,100,1.0,0,,4198206870.0
2018-06-05,main_board,1659,400,400,1.0,0,,12623720438.039999
2018-06-06,chinext,220,100,100,1.0,0,,4167531887.02
2018-06-06,main_board,1659,400,400,1.0,0,,12603600000.0
2018-06-07,chinext,221,100,100,1.0,0,,4133042495.9999995
2018-06-07,main_board,1659,400,400,1.0,0,,12833208672.6
2018-06-08,chinext,221,100,100,1.0,0,,4175359999.9999995
2018-06-08,main_board,1657,400,400,1.0,0,,12605784721.44
2018-06-11,chinext,223,100,100,1.0,0,,4118400000.0
2018-06-11,main_board,1658,400,400,1.0,0,,12517201847.25
2018-06-12,chinext,223,100,100,1.0,0,,4152945720.0
2018-06-12,main_board,1660,400,400,1.0,0,,12744000000.0
2018-06-13,chinext,222,100,100,1.0,0,,4012799999.9999995
2018-06-13,main_board,1659,400,400,1.0,0,,12533263554.0
2018-06-14,chinext,223,100,100,1.0,0,,4016640000.0
2018-06-14,main_board,1659,400,400,1.0,0,,12605709946.56
2018-06-15,chinext,223,100,100,1.0,0,,3897919999.9999995
2018-06-15,main_board,1658,400,400,1.0,0,,12091266900.0
2018-06-19,chinext,221,100,100,1.0,0,,3560800000.0
2018-06-19,main_board,1657,400,400,1.0,0,,11322191770.960001
2018-06-20,chinext,221,100,100,1.0,0,,3630430092.0
2018-06-20,main_board,1659,400,400,1.0,0,,11362610800.0
2018-06-21,chinext,221,100,100,1.0,0,,3436152192.0
2018-06-21,main_board,1661,400,400,1.0,0,,11177124557.2
2018-06-22,chinext,221,100,100,1.0,0,,3483000000.0
2018-06-22,main_board,1665,400,400,1.0,0,,11353269200.0
2018-06-25,chinext,221,100,100,1.0,0,,3544250688.0
2018-06-25,main_board,1667,400,400,1.0,0,,11400140010.0
2018-06-26,chinext,221,100,100,1.0,0,,3573861302.0000005
2018-06-26,main_board,1670,400,400,1.0,0,,11501287013.300001
2018-06-27,chinext,223,100,100,1.0,0,,3587558598.0
2018-06-27,main_board,1676,400,400,1.0,0,,11411387890.4
2018-06-28,chinext,223,100,100,1.0,0,,3534504987.2
2018-06-28,main_board,1677,400,400,1.0,0,,11230668495.34
2018-06-29,chinext,224,100,100,1.0,0,,3673800000.0
2018-06-29,main_board,1682,400,400,1.0,0,,11521636000.0
2018-07-02,chinext,235,100,100,1.0,0,,3756800000.0
2018-07-02,main_board,1701,400,400,1.0,0,,11580417729.0
2018-07-03,chinext,238,100,100,1.0,0,,3935245248.0
2018-07-03,main_board,1706,400,400,1.0,0,,11752457361.0
2018-07-04,chinext,238,100,100,1.0,0,,3818545780.5
2018-07-04,main_board,1705,400,400,1.0,0,,11587296000.0
2018-07-05,chinext,238,100,100,1.0,0,,3598399999.9999995
2018-07-05,main_board,1707,400,400,1.0,0,,11152307583.01
2018-07-06,chinext,238,100,100,1.0,0,,3671911473.9700003
2018-07-06,main_board,1707,400,400,1.0,0,,11234386800.0
2018-07-09,chinext,238,100,100,1.0,0,,3747943745.6600003
2018-07-09,main_board,1712,400,400,1.0,0,,11582548800.0
2018-07-10,chinext,237,100,100,1.0,0,,3799999312.2
2018-07-10,main_board,1712,400,400,1.0,0,,11661921357.5
2018-07-11,chinext,237,100,100,1.0,0,,3714000000.0
2018-07-11,main_board,1712,400,400,1.0,0,,11440321788.74
2018-07-12,chinext,237,100,100,1.0,0,,3806521738.92
2018-07-12,main_board,1713,400,400,1.0,0,,11713944798.5
2018-07-13,chinext,237,100,100,1.0,0,,3820000000.0000005
2018-07-13,main_board,1716,400,400,1.0,0,,11828798800.0
2018-07-16,chinext,239,100,100,1.0,0,,3869848525.5299997
2018-07-16,main_board,1720,400,400,1.0,0,,11901354741.12
2018-07-17,chinext,239,100,100,1.0,0,,3826755150.95
2018-07-17,main_board,1720,400,400,1.0,0,,11978260534.32
2018-07-18,chinext,240,100,100,1.0,0,,3776000000.0
2018-07-18,main_board,1720,400,400,1.0,0,,11930730760.26
2018-07-19,chinext,240,100,100,1.0,0,,3752799999.9999995
2018-07-19,main_board,1723,400,400,1.0,0,,11681735761.89
2018-07-20,chinext,240,100,100,1.0,0,,3785768563.5
2018-07-20,main_board,1724,400,400,1.0,0,,11969043961.16
2018-07-23,chinext,241,100,100,1.0,0,,3837600000.0
2018-07-23,main_board,1725,400,400,1.0,0,,11981200000.0
2018-07-24,chinext,241,100,100,1.0,0,,3873600000.0
2018-07-24,main_board,1725,400,400,1.0,0,,12193768213.33
2018-07-25,chinext,241,100,100,1.0,0,,3882620189.65
2018-07-25,main_board,1726,400,400,1.0,0,,12255952800.0
2018-07-26,chinext,241,100,100,1.0,0,,3888206693.52
2018-07-26,main_board,1726,400,400,1.0,0,,12263077958.5
2018-07-27,chinext,241,100,100,1.0,0,,3809995639.34
2018-07-27,main_board,1728,400,400,1.0,0,,12145284685.3
2018-07-30,chinext,241,100,100,1.0,0,,3685328933.6800003
2018-07-30,main_board,1730,400,400,1.0,0,,12062080000.0
2018-07-31,chinext,241,100,100,1.0,0,,3694273906.8199997
2018-07-31,main_board,1730,400,400,1.0,0,,12059000000.0
2018-08-01,chinext,242,100,100,1.0,0,,3600640000.0
2018-08-01,main_board,1731,400,400,1.0,0,,11812758281.08
2018-08-02,chinext,243,100,100,1.0,0,,3500759593.5499997
2018-08-02,main_board,1732,400,400,1.0,0,,11449426834.98
2018-08-03,chinext,243,100,100,1.0,0,,3468577495.91
2018-08-03,main_board,1733,400,400,1.0,0,,11264920450.25
2018-08-06,chinext,243,100,100,1.0,0,,3418880000.0
2018-08-06,main_board,1736,400,400,1.0,0,,11037369553.94
2018-08-07,chinext,244,100,100,1.0,0,,3515984022.05
2018-08-07,main_board,1739,400,400,1.0,0,,11351107298.64
2018-08-08,chinext,245,100,100,1.0,0,,3498300000.0000005
2018-08-08,main_board,1739,400,400,1.0,0,,11202404692.150002
2018-08-09,chinext,245,100,100,1.0,0,,3527896006.7999997
2018-08-09,main_board,1742,400,400,1.0,0,,11452879237.0
2018-08-10,chinext,245,100,100,1.0,0,,3521280000.0
2018-08-10,main_board,1741,400,400,1.0,0,,11514702928.68
2018-08-13,chinext,245,100,100,1.0,0,,3656632000.0
2018-08-13,main_board,1744,400,400,1.0,0,,11700602376.679998
2018-08-14,chinext,245,100,100,1.0,0,,3632085034.5
2018-08-14,main_board,1746,400,400,1.0,0,,11718895101.28
2018-08-15,chinext,245,100,100,1.0,0,,3528791903.73
2018-08-15,main_board,1746,400,400,1.0,0,,11481440000.0
2018-08-16,chinext,245,100,100,1.0,0,,3561352012.3999996
2018-08-16,main_board,1746,400,400,1.0,0,,11324404000.0
2018-08-17,chinext,245,100,100,1.0,0,,3457350000.0
2018-08-17,main_board,1749,400,400,1.0,0,,11240000000.0
2018-08-20,chinext,247,100,100,1.0,0,,3446400000.0
2018-08-20,main_board,1751,400,400,1.0,0,,11203940000.0
2018-08-21,chinext,247,100,100,1.0,0,,3569044282.86
2018-08-21,main_board,1752,400,400,1.0,0,,11400480000.0
2018-08-22,chinext,247,100,100,1.0,0,,3472800000.0
2018-08-22,main_board,1752,400,400,1.0,0,,11253680000.0
2018-08-23,chinext,247,100,100,1.0,0,,3521821502.8500004
2018-08-23,main_board,1752,400,400,1.0,0,,11362171407.519999
2018-08-24,chinext,248,100,100,1.0,0,,3512110472.52
2018-08-24,main_board,1755,400,400,1.0,0,,11233978154.28
2018-08-27,chinext,248,100,100,1.0,0,,3606845962.72
2018-08-27,main_board,1756,400,400,1.0,0,,11540002885.0
2018-08-28,chinext,249,100,100,1.0,0,,3591406715.7099996
2018-08-28,main_board,1760,400,400,1.0,0,,11580719999.999998
2018-08-29,chinext,249,100,100,1.0,0,,3597750000.0
2018-08-29,main_board,1761,400,400,1.0,0,,11464590000.0
2018-08-30,chinext,249,100,100,1.0,0,,3496949550.6
2018-08-30,main_board,1761,400,400,1.0,0,,11196545995.8
2018-08-31,chinext,249,100,100,1.0,0,,3568500000.0
2018-08-31,main_board,1764,400,400,1.0,0,,11191980000.0
