membership_date,board_bucket,listed_instrument_count,candidate_with_daily_bar_count,excluded_missing_daily_bar_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,excluded_missing_market_cap_count,eligible_count,status_source
2024-02-28,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-28,main_board,3201,3128,73,0,76,0,0,2958,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-02-29,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-02-29,main_board,3201,3128,73,0,76,0,0,2960,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-01,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-01,main_board,3202,3129,73,0,76,0,0,2961,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-04,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-04,main_board,3201,3129,72,0,76,0,0,2962,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-05,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-05,main_board,3201,3129,72,0,76,0,0,2962,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-06,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-06,main_board,3201,3129,72,0,76,0,0,2962,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-07,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-07,main_board,3201,3129,72,0,76,0,0,2963,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-08,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-08,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-11,chinext,1337,1322,15,0,13,0,0,1254,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-11,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-12,chinext,1337,1323,14,0,13,0,0,1255,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-12,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-13,chinext,1338,1324,14,0,13,0,0,1256,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-13,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-14,chinext,1338,1324,14,0,13,0,0,1256,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-14,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-15,chinext,1338,1324,14,0,13,0,0,1256,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-15,main_board,3201,3129,72,0,76,0,0,2963,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-18,chinext,1338,1324,14,0,13,0,0,1257,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-18,main_board,3200,3128,72,0,76,0,0,2962,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-19,chinext,1338,1324,14,0,13,0,0,1257,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-19,main_board,3200,3130,70,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-20,chinext,1339,1325,14,0,13,0,0,1258,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-20,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-21,chinext,1339,1325,14,0,13,0,0,1258,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-21,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-22,chinext,1339,1325,14,0,13,0,0,1258,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-22,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-25,chinext,1339,1325,14,0,13,0,0,1258,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-25,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-26,chinext,1339,1325,14,0,13,0,0,1258,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-26,main_board,3201,3130,71,0,76,0,0,2964,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-27,chinext,1339,1325,14,0,13,0,0,1258,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-27,main_board,3201,3131,70,0,76,0,0,2965,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-28,chinext,1340,1326,14,0,13,0,0,1259,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-28,main_board,3202,3131,71,0,75,0,0,2967,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-03-29,chinext,1340,1326,14,0,13,0,0,1263,stock_info_sz_change_name_asof;daily_bar_presence
2024-03-29,main_board,3201,3130,71,0,76,0,0,2970,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-01,chinext,1340,1326,14,0,13,0,0,1263,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-01,main_board,3201,3132,69,0,77,0,0,2974,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-02,chinext,1340,1326,14,0,13,0,0,1263,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-02,main_board,3202,3133,69,0,77,0,0,2975,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-03,chinext,1340,1326,14,0,13,0,0,1263,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-03,main_board,3202,3132,70,0,77,0,0,2974,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-08,chinext,1341,1327,14,0,13,0,0,1264,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-08,main_board,3202,3133,69,0,77,0,0,2975,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-09,chinext,1341,1327,14,0,13,0,0,1264,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-09,main_board,3202,3134,68,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-10,chinext,1341,1327,14,0,13,0,0,1264,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-10,main_board,3202,3134,68,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-11,chinext,1341,1327,14,0,13,0,0,1264,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-11,main_board,3202,3134,68,0,77,0,0,2977,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-12,chinext,1341,1327,14,0,13,0,0,1264,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-12,main_board,3202,3134,68,0,77,0,0,2977,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-15,chinext,1342,1328,14,0,13,0,0,1265,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-15,main_board,3202,3133,69,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-16,chinext,1342,1328,14,0,13,0,0,1265,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-16,main_board,3202,3133,69,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-17,chinext,1342,1328,14,0,13,0,0,1265,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-17,main_board,3202,3132,70,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-18,chinext,1342,1328,14,0,13,0,0,1267,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-18,main_board,3201,3132,69,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-19,chinext,1342,1328,14,0,13,0,0,1267,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-19,main_board,3201,3132,69,0,77,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-22,chinext,1342,1328,14,0,13,0,0,1267,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-22,main_board,3201,3131,70,0,76,0,0,2977,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-23,chinext,1342,1328,14,0,13,0,0,1268,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-23,main_board,3201,3130,71,0,77,0,0,2975,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-24,chinext,1342,1328,14,0,13,0,0,1268,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-24,main_board,3201,3130,71,0,77,0,0,2975,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-25,chinext,1342,1327,15,0,13,0,0,1267,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-25,main_board,3200,3130,70,0,78,0,0,2975,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-26,chinext,1342,1326,16,0,13,0,0,1266,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-26,main_board,3199,3125,74,0,79,0,0,2969,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-29,chinext,1342,1324,18,0,14,0,0,1263,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-29,main_board,3199,3124,75,0,82,0,0,2965,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-04-30,chinext,1342,1325,17,0,18,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-04-30,main_board,3199,3113,86,0,84,0,0,2954,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-06,chinext,1342,1328,14,0,21,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-06,main_board,3199,3133,66,0,91,0,0,2966,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-07,chinext,1342,1327,15,0,21,0,0,1259,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-07,main_board,3199,3133,66,0,91,0,0,2966,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-08,chinext,1342,1327,15,0,21,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-08,main_board,3199,3131,68,0,90,0,0,2965,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-09,chinext,1342,1327,15,0,21,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-09,main_board,3199,3133,66,0,91,0,0,2966,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-10,chinext,1342,1327,15,0,21,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-10,main_board,3199,3133,66,0,91,0,0,2966,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-13,chinext,1343,1326,17,0,21,0,0,1259,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-13,main_board,3199,3132,67,0,91,0,0,2967,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-14,chinext,1343,1328,15,0,22,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-14,main_board,3199,3133,66,0,92,0,0,2967,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-15,chinext,1343,1329,14,0,23,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-15,main_board,3199,3133,66,0,91,0,0,2968,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-16,chinext,1343,1329,14,0,23,0,0,1261,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-16,main_board,3199,3133,66,0,91,0,0,2968,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-17,chinext,1343,1329,14,0,23,0,0,1261,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-17,main_board,3199,3134,65,0,92,0,0,2969,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-20,chinext,1343,1328,15,0,23,0,0,1260,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-20,main_board,3199,3131,68,0,91,0,0,2967,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-21,chinext,1343,1329,14,0,24,0,0,1261,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-21,main_board,3199,3133,66,0,92,0,0,2969,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-22,chinext,1343,1329,14,0,24,0,0,1262,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-22,main_board,3199,3134,65,0,92,0,0,2970,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-23,chinext,1343,1329,14,0,24,0,0,1262,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-23,main_board,3199,3134,65,0,92,0,0,2971,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-24,chinext,1343,1329,14,0,24,0,0,1263,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-24,main_board,3199,3134,65,0,92,0,0,2971,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-27,chinext,1343,1328,15,0,23,0,0,1264,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-27,main_board,3199,3133,66,0,92,0,0,2971,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-28,chinext,1343,1329,14,0,24,0,0,1265,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-28,main_board,3199,3132,67,0,91,0,0,2971,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-29,chinext,1343,1328,15,0,23,0,0,1265,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-29,main_board,3199,3132,67,0,91,0,0,2971,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-30,chinext,1343,1329,14,0,23,0,0,1266,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-30,main_board,3199,3131,68,0,90,0,0,2971,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-31,chinext,1343,1329,14,0,23,0,0,1268,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-31,main_board,3199,3131,68,0,89,0,0,2972,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-03,chinext,1343,1329,14,0,23,0,0,1268,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-03,main_board,3199,3132,67,0,89,0,0,2973,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-04,chinext,1343,1329,14,0,23,0,0,1269,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-04,main_board,3199,3130,69,0,89,0,0,2972,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-05,chinext,1344,1330,14,0,23,0,0,1270,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-05,main_board,3197,3132,65,0,89,0,0,2974,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-06,chinext,1344,1330,14,0,23,0,0,1270,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-06,main_board,3197,3132,65,0,89,0,0,2974,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-07,chinext,1345,1331,14,0,23,0,0,1271,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-07,main_board,3197,3130,67,0,88,0,0,2973,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-11,chinext,1345,1330,15,0,22,0,0,1271,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-11,main_board,3197,3129,68,0,84,0,0,2976,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-12,chinext,1345,1330,15,0,21,0,0,1272,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-12,main_board,3197,3132,65,0,84,0,0,2979,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-13,chinext,1345,1331,14,0,21,0,0,1273,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-13,main_board,3197,3132,65,0,84,0,0,2979,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-14,chinext,1345,1331,14,0,21,0,0,1273,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-14,main_board,3196,3134,62,0,84,0,0,2982,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-17,chinext,1345,1331,14,0,21,0,0,1273,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-17,main_board,3196,3133,63,0,83,0,0,2982,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-18,chinext,1345,1331,14,0,21,0,0,1273,stock_info_sz_change_name_asof;daily_bar_presence
