membership_date,year,board_bucket,topn_count,fixed_cap_count,intersection_count,topn_only_count,fixed_cap_only_count,jaccard_overlap
2020-02-26,2020,main_board,400,112,112,288,0,0.28
2020-02-27,2020,chinext,100,24,24,76,0,0.24
2020-02-27,2020,main_board,400,112,112,288,0,0.28
2020-02-28,2020,chinext,100,21,21,79,0,0.21
2020-02-28,2020,main_board,400,109,109,291,0,0.2725
2020-03-02,2020,chinext,100,21,21,79,0,0.21
2020-03-02,2020,main_board,400,111,111,289,0,0.2775
2020-03-03,2020,chinext,100,21,21,79,0,0.21
2020-03-03,2020,main_board,400,111,111,289,0,0.2775
2020-03-04,2020,chinext,100,21,21,79,0,0.21
2020-03-04,2020,main_board,400,115,115,285,0,0.2875
2020-03-05,2020,chinext,100,21,21,79,0,0.21
2020-03-05,2020,main_board,400,114,114,286,0,0.285
2020-03-06,2020,chinext,100,20,20,80,0,0.2
2020-03-06,2020,main_board,400,112,112,288,0,0.28
2020-03-09,2020,chinext,100,20,20,80,0,0.2
2020-03-09,2020,main_board,400,110,110,290,0,0.275
2020-03-10,2020,chinext,100,20,20,80,0,0.2
2020-03-10,2020,main_board,400,112,112,288,0,0.28
2020-03-11,2020,chinext,100,19,19,81,0,0.19
2020-03-11,2020,main_board,400,111,111,289,0,0.2775
2020-03-12,2020,chinext,100,19,19,81,0,0.19
2020-03-12,2020,main_board,400,110,110,290,0,0.275
2020-03-13,2020,chinext,100,20,20,80,0,0.2
2020-03-13,2020,main_board,400,108,108,292,0,0.27
2020-03-16,2020,chinext,100,19,19,81,0,0.19
2020-03-16,2020,main_board,400,105,105,295,0,0.2625
2020-03-17,2020,chinext,100,20,20,80,0,0.2
2020-03-17,2020,main_board,400,105,105,295,0,0.2625
2020-03-18,2020,chinext,100,19,19,81,0,0.19
2020-03-18,2020,main_board,400,104,104,296,0,0.26
2020-03-19,2020,chinext,100,19,19,81,0,0.19
2020-03-19,2020,main_board,400,103,103,297,0,0.2575
2020-03-20,2020,chinext,100,20,20,80,0,0.2
2020-03-20,2020,main_board,400,103,103,297,0,0.2575
2020-03-23,2020,chinext,100,17,17,83,0,0.17
2020-03-23,2020,main_board,400,99,99,301,0,0.2475
2020-03-24,2020,chinext,100,19,19,81,0,0.19
2020-03-24,2020,main_board,400,103,103,297,0,0.2575
2020-03-25,2020,chinext,100,20,20,80,0,0.2
2020-03-25,2020,main_board,400,109,109,291,0,0.2725
2020-03-26,2020,chinext,100,20,20,80,0,0.2
2020-03-26,2020,main_board,400,105,105,295,0,0.2625
2020-03-27,2020,chinext,100,20,20,80,0,0.2
2020-03-27,2020,main_board,400,107,107,293,0,0.2675
2020-03-30,2020,chinext,100,20,20,80,0,0.2
2020-03-30,2020,main_board,400,105,105,295,0,0.2625
2020-03-31,2020,chinext,100,19,19,81,0,0.19
2020-03-31,2020,main_board,400,106,106,294,0,0.265
2020-04-01,2020,chinext,100,19,19,81,0,0.19
2020-04-01,2020,main_board,400,103,103,297,0,0.2575
2020-04-02,2020,chinext,100,20,20,80,0,0.2
2020-04-02,2020,main_board,400,105,105,295,0,0.2625
2020-04-03,2020,chinext,100,20,20,80,0,0.2
2020-04-03,2020,main_board,400,105,105,295,0,0.2625
2020-04-07,2020,chinext,100,21,21,79,0,0.21
2020-04-07,2020,main_board,400,109,109,291,0,0.2725
2020-04-08,2020,chinext,100,20,20,80,0,0.2
2020-04-08,2020,main_board,400,109,109,291,0,0.2725
2020-04-09,2020,chinext,100,20,20,80,0,0.2
2020-04-09,2020,main_board,400,109,109,291,0,0.2725
2020-04-10,2020,chinext,100,20,20,80,0,0.2
2020-04-10,2020,main_board,400,108,108,292,0,0.27
2020-04-13,2020,chinext,100,18,18,82,0,0.18
2020-04-13,2020,main_board,400,108,108,292,0,0.27
2020-04-14,2020,chinext,100,19,19,81,0,0.19
2020-04-14,2020,main_board,400,109,109,291,0,0.2725
2020-04-15,2020,chinext,100,19,19,81,0,0.19
2020-04-15,2020,main_board,400,107,107,293,0,0.2675
2020-04-16,2020,chinext,100,19,19,81,0,0.19
2020-04-16,2020,main_board,400,108,108,292,0,0.27
2020-04-17,2020,chinext,100,20,20,80,0,0.2
2020-04-17,2020,main_board,400,108,108,292,0,0.27
2020-04-20,2020,chinext,100,20,20,80,0,0.2
2020-04-20,2020,main_board,400,108,108,292,0,0.27
2020-04-21,2020,chinext,100,20,20,80,0,0.2
2020-04-21,2020,main_board,400,108,108,292,0,0.27
2020-04-22,2020,chinext,100,21,21,79,0,0.21
2020-04-22,2020,main_board,400,108,108,292,0,0.27
2020-04-23,2020,chinext,100,21,21,79,0,0.21
2020-04-23,2020,main_board,400,108,108,292,0,0.27
2020-04-24,2020,chinext,100,19,19,81,0,0.19
2020-04-24,2020,main_board,400,105,105,295,0,0.2625
2020-04-27,2020,chinext,100,19,19,81,0,0.19
2020-04-27,2020,main_board,400,106,106,294,0,0.265
2020-04-28,2020,chinext,100,17,17,83,0,0.17
2020-04-28,2020,main_board,400,104,104,296,0,0.26
2020-04-29,2020,chinext,100,17,17,83,0,0.17
2020-04-29,2020,main_board,400,105,105,295,0,0.2625
2020-04-30,2020,chinext,100,18,18,82,0,0.18
2020-04-30,2020,main_board,400,107,107,293,0,0.2675
2020-05-06,2020,chinext,100,19,19,81,0,0.19
2020-05-06,2020,main_board,400,108,108,292,0,0.27
2020-05-07,2020,chinext,100,19,19,81,0,0.19
2020-05-07,2020,main_board,400,109,109,291,0,0.2725
2020-05-08,2020,chinext,100,19,19,81,0,0.19
2020-05-08,2020,main_board,400,111,111,289,0,0.2775
2020-05-11,2020,chinext,100,19,19,81,0,0.19
2020-05-11,2020,main_board,400,110,110,290,0,0.275
2020-05-12,2020,chinext,100,19,19,81,0,0.19
2020-05-12,2020,main_board,400,111,111,289,0,0.2775
2020-05-13,2020,chinext,100,21,21,79,0,0.21
2020-05-13,2020,main_board,400,111,111,289,0,0.2775
2020-05-14,2020,chinext,100,21,21,79,0,0.21
2020-05-14,2020,main_board,400,109,109,291,0,0.2725
2020-05-15,2020,chinext,100,21,21,79,0,0.21
2020-05-15,2020,main_board,400,110,110,290,0,0.275
2020-05-18,2020,chinext,100,21,21,79,0,0.21
2020-05-18,2020,main_board,400,110,110,290,0,0.275
2020-05-19,2020,chinext,100,21,21,79,0,0.21
2020-05-19,2020,main_board,400,113,113,287,0,0.2825
2020-05-20,2020,chinext,100,21,21,79,0,0.21
2020-05-20,2020,main_board,400,110,110,290,0,0.275
2020-05-21,2020,chinext,100,20,20,80,0,0.2
2020-05-21,2020,main_board,400,107,107,293,0,0.2675
2020-05-22,2020,chinext,100,19,19,81,0,0.19
2020-05-22,2020,main_board,400,105,105,295,0,0.2625
2020-05-25,2020,chinext,100,19,19,81,0,0.19
2020-05-25,2020,main_board,400,104,104,296,0,0.26
2020-05-26,2020,chinext,100,20,20,80,0,0.2
2020-05-26,2020,main_board,400,106,106,294,0,0.265
2020-05-27,2020,chinext,100,19,19,81,0,0.19
2020-05-27,2020,main_board,400,106,106,294,0,0.265
2020-05-28,2020,chinext,100,19,19,81,0,0.19
2020-05-28,2020,main_board,400,107,107,293,0,0.2675
2020-05-29,2020,chinext,100,19,19,81,0,0.19
2020-05-29,2020,main_board,400,108,108,292,0,0.27
2020-06-01,2020,chinext,100,20,20,80,0,0.2
2020-06-01,2020,main_board,400,111,111,289,0,0.2775
2020-06-02,2020,chinext,100,20,20,80,0,0.2
2020-06-02,2020,main_board,400,112,112,288,0,0.28
2020-06-03,2020,chinext,100,20,20,80,0,0.2
2020-06-03,2020,main_board,400,109,109,291,0,0.2725
2020-06-04,2020,chinext,100,20,20,80,0,0.2
2020-06-04,2020,main_board,400,109,109,291,0,0.2725
2020-06-05,2020,chinext,100,21,21,79,0,0.21
2020-06-05,2020,main_board,400,110,110,290,0,0.275
2020-06-08,2020,chinext,100,20,20,80,0,0.2
2020-06-08,2020,main_board,400,109,109,291,0,0.2725
2020-06-09,2020,chinext,100,21,21,79,0,0.21
2020-06-09,2020,main_board,400,109,109,291,0,0.2725
2020-06-10,2020,chinext,100,20,20,80,0,0.2
2020-06-10,2020,main_board,400,110,110,290,0,0.275
2020-06-11,2020,chinext,100,21,21,79,0,0.21
2020-06-11,2020,main_board,400,111,111,289,0,0.2775
2020-06-12,2020,chinext,100,20,20,80,0,0.2
2020-06-12,2020,main_board,400,111,111,289,0,0.2775
2020-06-15,2020,chinext,100,22,22,78,0,0.22
2020-06-15,2020,main_board,400,109,109,291,0,0.2725
2020-06-16,2020,chinext,100,23,23,77,0,0.23
2020-06-16,2020,main_board,400,113,113,287,0,0.2825
2020-06-17,2020,chinext,100,23,23,77,0,0.23
2020-06-17,2020,main_board,400,113,113,287,0,0.2825
2020-06-18,2020,chinext,100,24,24,76,0,0.24
2020-06-18,2020,main_board,400,113,113,287,0,0.2825
2020-06-19,2020,chinext,100,25,25,75,0,0.25
2020-06-19,2020,main_board,400,115,115,285,0,0.2875
2020-06-22,2020,chinext,100,24,24,76,0,0.24
2020-06-22,2020,main_board,400,112,112,288,0,0.28
2020-06-23,2020,chinext,100,26,26,74,0,0.26
2020-06-23,2020,main_board,400,113,113,287,0,0.2825
2020-06-24,2020,chinext,100,25,25,75,0,0.25
2020-06-24,2020,main_board,400,114,114,286,0,0.285
2020-06-29,2020,chinext,100,24,24,76,0,0.24
2020-06-29,2020,main_board,400,110,110,290,0,0.275
2020-06-30,2020,chinext,100,26,26,74,0,0.26
2020-06-30,2020,main_board,400,113,113,287,0,0.2825
2020-07-01,2020,chinext,100,25,25,75,0,0.25
2020-07-01,2020,main_board,400,117,117,283,0,0.2925
2020-07-02,2020,chinext,100,25,25,75,0,0.25
2020-07-02,2020,main_board,400,122,122,278,0,0.305
2020-07-03,2020,chinext,100,25,25,75,0,0.25
2020-07-03,2020,main_board,400,124,124,276,0,0.31
2020-07-06,2020,chinext,100,27,27,73,0,0.27
2020-07-06,2020,main_board,400,130,130,270,0,0.325
2020-07-07,2020,chinext,100,30,30,70,0,0.3
2020-07-07,2020,main_board,400,131,131,269,0,0.3275
2020-07-08,2020,chinext,100,30,30,70,0,0.3
2020-07-08,2020,main_board,400,133,133,267,0,0.3325
2020-07-09,2020,chinext,100,33,33,67,0,0.33
2020-07-09,2020,main_board,400,139,139,261,0,0.3475
2020-07-10,2020,chinext,100,33,33,67,0,0.33
2020-07-10,2020,main_board,400,136,136,264,0,0.34
2020-07-13,2020,chinext,100,34,34,66,0,0.34
2020-07-13,2020,main_board,400,144,144,256,0,0.36
2020-07-14,2020,chinext,100,33,33,67,0,0.33
2020-07-14,2020,main_board,400,144,144,256,0,0.36
2020-07-15,2020,chinext,100,34,34,66,0,0.34
2020-07-15,2020,main_board,400,139,139,261,0,0.3475
2020-07-16,2020,chinext,100,27,27,73,0,0.27
2020-07-16,2020,main_board,400,131,131,269,0,0.3275
2020-07-17,2020,chinext,100,27,27,73,0,0.27
2020-07-17,2020,main_board,400,134,134,266,0,0.335
2020-07-20,2020,chinext,100,28,28,72,0,0.28
2020-07-20,2020,main_board,400,135,135,265,0,0.3375
2020-07-21,2020,chinext,100,31,31,69,0,0.31
2020-07-21,2020,main_board,400,136,136,264,0,0.34
2020-07-22,2020,chinext,100,31,31,69,0,0.31
2020-07-22,2020,main_board,400,139,139,261,0,0.3475
2020-07-23,2020,chinext,100,32,32,68,0,0.32
2020-07-23,2020,main_board,400,141,141,259,0,0.3525
2020-07-24,2020,chinext,100,28,28,72,0,0.28
2020-07-24,2020,main_board,400,136,136,264,0,0.34
2020-07-27,2020,chinext,100,27,27,73,0,0.27
2020-07-27,2020,main_board,400,139,139,261,0,0.3475
2020-07-28,2020,chinext,100,29,29,71,0,0.29
2020-07-28,2020,main_board,400,138,138,262,0,0.345
2020-07-29,2020,chinext,100,31,31,69,0,0.31
2020-07-29,2020,main_board,400,140,140,260,0,0.35
2020-07-30,2020,chinext,100,29,29,71,0,0.29
2020-07-30,2020,main_board,400,141,141,259,0,0.3525
2020-07-31,2020,chinext,100,28,28,72,0,0.28
2020-07-31,2020,main_board,400,142,142,258,0,0.355
2020-08-03,2020,chinext,100,30,30,70,0,0.3
2020-08-03,2020,main_board,400,146,146,254,0,0.365
2020-08-04,2020,chinext,100,30,30,70,0,0.3
2020-08-04,2020,main_board,400,144,144,256,0,0.36
2020-08-05,2020,chinext,100,31,31,69,0,0.31
2020-08-05,2020,main_board,400,146,146,254,0,0.365
2020-08-06,2020,chinext,100,32,32,68,0,0.32
2020-08-06,2020,main_board,400,148,148,252,0,0.37
2020-08-07,2020,chinext,100,31,31,69,0,0.31
2020-08-07,2020,main_board,400,147,147,253,0,0.3675
2020-08-10,2020,chinext,100,31,31,69,0,0.31
2020-08-10,2020,main_board,400,145,145,255,0,0.3625
2020-08-11,2020,chinext,100,31,31,69,0,0.31
2020-08-11,2020,main_board,400,146,146,254,0,0.365
2020-08-12,2020,chinext,100,29,29,71,0,0.29
2020-08-12,2020,main_board,400,142,142,258,0,0.355
2020-08-13,2020,chinext,100,29,29,71,0,0.29
2020-08-13,2020,main_board,400,142,142,258,0,0.355
2020-08-14,2020,chinext,100,30,30,70,0,0.3
2020-08-14,2020,main_board,400,142,142,258,0,0.355
2020-08-17,2020,chinext,100,30,30,70,0,0.3
2020-08-17,2020,main_board,400,147,147,253,0,0.3675
2020-08-18,2020,chinext,100,31,31,69,0,0.31
2020-08-18,2020,main_board,400,148,148,252,0,0.37
2020-08-19,2020,chinext,100,30,30,70,0,0.3
2020-08-19,2020,main_board,400,148,148,252,0,0.37
2020-08-20,2020,chinext,100,28,28,72,0,0.28
2020-08-20,2020,main_board,400,147,147,253,0,0.3675
2020-08-21,2020,chinext,100,29,29,71,0,0.29
2020-08-21,2020,main_board,400,145,145,255,0,0.3625
2020-08-24,2020,chinext,100,31,31,69,0,0.31
2020-08-24,2020,main_board,400,146,146,254,0,0.365
2020-08-25,2020,chinext,100,31,31,69,0,0.31
2020-08-25,2020,main_board,400,144,144,256,0,0.36
2020-08-26,2020,chinext,100,32,32,68,0,0.32
2020-08-26,2020,main_board,400,142,142,258,0,0.355
2020-08-27,2020,chinext,100,32,32,68,0,0.32
2020-08-27,2020,main_board,400,144,144,256,0,0.36
2020-08-28,2020,chinext,100,32,32,68,0,0.32
2020-08-28,2020,main_board,400,144,144,256,0,0.36
2020-08-31,2020,chinext,100,32,32,68,0,0.32
2020-08-31,2020,main_board,400,144,144,256,0,0.36
2020-09-01,2020,chinext,100,32,32,68,0,0.32
2020-09-01,2020,main_board,400,146,146,254,0,0.365
2020-09-02,2020,chinext,100,34,34,66,0,0.34
2020-09-02,2020,main_board,400,145,145,255,0,0.3625
2020-09-03,2020,chinext,100,31,31,69,0,0.31
2020-09-03,2020,main_board,400,144,144,256,0,0.36
2020-09-04,2020,chinext,100,33,33,67,0,0.33
2020-09-04,2020,main_board,400,141,141,259,0,0.3525
2020-09-07,2020,chinext,100,35,35,65,0,0.35
2020-09-07,2020,main_board,400,138,138,262,0,0.345
2020-09-08,2020,chinext,100,35,35,65,0,0.35
2020-09-08,2020,main_board,400,137,137,263,0,0.3425
2020-09-09,2020,chinext,100,32,32,68,0,0.32
2020-09-09,2020,main_board,400,135,135,265,0,0.3375
2020-09-10,2020,chinext,100,30,30,70,0,0.3
2020-09-10,2020,main_board,400,133,133,267,0,0.3325
2020-09-11,2020,chinext,100,31,31,69,0,0.31
2020-09-11,2020,main_board,400,135,135,265,0,0.3375
2020-09-14,2020,chinext,100,33,33,67,0,0.33
2020-09-14,2020,main_board,400,137,137,263,0,0.3425
2020-09-15,2020,chinext,100,32,32,68,0,0.32
2020-09-15,2020,main_board,400,138,138,262,0,0.345
2020-09-16,2020,chinext,100,35,35,65,0,0.35
2020-09-16,2020,main_board,400,137,137,263,0,0.3425
2020-09-17,2020,chinext,100,34,34,66,0,0.34
2020-09-17,2020,main_board,400,137,137,263,0,0.3425
2020-09-18,2020,chinext,100,32,32,68,0,0.32
2020-09-18,2020,main_board,400,139,139,261,0,0.3475
2020-09-21,2020,chinext,100,33,33,67,0,0.33
2020-09-21,2020,main_board,400,138,138,262,0,0.345
2020-09-22,2020,chinext,100,30,30,70,0,0.3
2020-09-22,2020,main_board,400,136,136,264,0,0.34
2020-09-23,2020,chinext,100,32,32,68,0,0.32
2020-09-23,2020,main_board,400,137,137,263,0,0.3425
2020-09-24,2020,chinext,100,32,32,68,0,0.32
2020-09-24,2020,main_board,400,135,135,265,0,0.3375
2020-09-25,2020,chinext,100,31,31,69,0,0.31
2020-09-25,2020,main_board,400,137,137,263,0,0.3425
2020-09-28,2020,chinext,100,30,30,70,0,0.3
2020-09-28,2020,main_board,400,135,135,265,0,0.3375
2020-09-29,2020,chinext,100,32,32,68,0,0.32
2020-09-29,2020,main_board,400,134,134,266,0,0.335
2020-09-30,2020,chinext,100,31,31,69,0,0.31
2020-09-30,2020,main_board,400,130,130,270,0,0.325
2020-10-09,2020,chinext,100,34,34,66,0,0.34
2020-10-09,2020,main_board,400,137,137,263,0,0.3425
2020-10-12,2020,chinext,100,36,36,64,0,0.36
2020-10-12,2020,main_board,400,145,145,255,0,0.3625
2020-10-13,2020,chinext,100,35,35,65,0,0.35
2020-10-13,2020,main_board,400,144,144,256,0,0.36
2020-10-14,2020,chinext,100,35,35,65,0,0.35
2020-10-14,2020,main_board,400,140,140,260,0,0.35
2020-10-15,2020,chinext,100,35,35,65,0,0.35
2020-10-15,2020,main_board,400,141,141,259,0,0.3525
2020-10-16,2020,chinext,100,34,34,66,0,0.34
2020-10-16,2020,main_board,400,139,139,261,0,0.3475
2020-10-19,2020,chinext,100,35,35,65,0,0.35
2020-10-19,2020,main_board,400,138,138,262,0,0.345
2020-10-20,2020,chinext,100,35,35,65,0,0.35
2020-10-20,2020,main_board,400,141,141,259,0,0.3525
2020-10-21,2020,chinext,100,35,35,65,0,0.35
2020-10-21,2020,main_board,400,139,139,261,0,0.3475
2020-10-22,2020,chinext,100,34,34,66,0,0.34
2020-10-22,2020,main_board,400,138,138,262,0,0.345
2020-10-23,2020,chinext,100,33,33,67,0,0.33
2020-10-23,2020,main_board,400,135,135,265,0,0.3375
2020-10-26,2020,chinext,100,34,34,66,0,0.34
2020-10-26,2020,main_board,400,135,135,265,0,0.3375
2020-10-27,2020,chinext,100,34,34,66,0,0.34
2020-10-27,2020,main_board,400,134,134,266,0,0.335
2020-10-28,2020,chinext,100,35,35,65,0,0.35
2020-10-28,2020,main_board,400,134,134,266,0,0.335
2020-10-29,2020,chinext,100,35,35,65,0,0.35
2020-10-29,2020,main_board,400,137,137,263,0,0.3425
2020-10-30,2020,chinext,100,34,34,66,0,0.34
2020-10-30,2020,main_board,400,133,133,267,0,0.3325
2020-11-02,2020,chinext,100,33,33,67,0,0.33
2020-11-02,2020,main_board,400,131,131,269,0,0.3275
2020-11-03,2020,chinext,100,35,35,65,0,0.35
2020-11-03,2020,main_board,400,135,135,265,0,0.3375
2020-11-04,2020,chinext,100,35,35,65,0,0.35
2020-11-04,2020,main_board,400,139,139,261,0,0.3475
2020-11-05,2020,chinext,100,35,35,65,0,0.35
2020-11-05,2020,main_board,400,141,141,259,0,0.3525
2020-11-06,2020,chinext,100,34,34,66,0,0.34
2020-11-06,2020,main_board,400,143,143,257,0,0.3575
2020-11-09,2020,chinext,100,35,35,65,0,0.35
2020-11-09,2020,main_board,400,145,145,255,0,0.3625
2020-11-10,2020,chinext,100,35,35,65,0,0.35
2020-11-10,2020,main_board,400,144,144,256,0,0.36
2020-11-11,2020,chinext,100,36,36,64,0,0.36
2020-11-11,2020,main_board,400,145,145,255,0,0.3625
2020-11-12,2020,chinext,100,36,36,64,0,0.36
2020-11-12,2020,main_board,400,143,143,257,0,0.3575
2020-11-13,2020,chinext,100,36,36,64,0,0.36
2020-11-13,2020,main_board,400,139,139,261,0,0.3475
2020-11-16,2020,chinext,100,36,36,64,0,0.36
2020-11-16,2020,main_board,400,138,138,262,0,0.345
2020-11-17,2020,chinext,100,36,36,64,0,0.36
2020-11-17,2020,main_board,400,141,141,259,0,0.3525
2020-11-18,2020,chinext,100,35,35,65,0,0.35
2020-11-18,2020,main_board,400,139,139,261,0,0.3475
2020-11-19,2020,chinext,100,35,35,65,0,0.35
2020-11-19,2020,main_board,400,141,141,259,0,0.3525
2020-11-20,2020,chinext,100,35,35,65,0,0.35
2020-11-20,2020,main_board,400,143,143,257,0,0.3575
2020-11-23,2020,chinext,100,36,36,64,0,0.36
2020-11-23,2020,main_board,400,142,142,258,0,0.355
2020-11-24,2020,chinext,100,35,35,65,0,0.35
2020-11-24,2020,main_board,400,142,142,258,0,0.355
2020-11-25,2020,chinext,100,35,35,65,0,0.35
2020-11-25,2020,main_board,400,140,140,260,0,0.35
2020-11-26,2020,chinext,100,34,34,66,0,0.34
2020-11-26,2020,main_board,400,140,140,260,0,0.35
2020-11-27,2020,chinext,100,34,34,66,0,0.34
2020-11-27,2020,main_board,400,140,140,260,0,0.35
2020-11-30,2020,chinext,100,34,34,66,0,0.34
2020-11-30,2020,main_board,400,140,140,260,0,0.35
2020-12-01,2020,chinext,100,36,36,64,0,0.36
2020-12-01,2020,main_board,400,143,143,257,0,0.3575
2020-12-02,2020,chinext,100,37,37,63,0,0.37
2020-12-02,2020,main_board,400,142,142,258,0,0.355
2020-12-03,2020,chinext,100,36,36,64,0,0.36
2020-12-03,2020,main_board,400,142,142,258,0,0.355
2020-12-04,2020,chinext,100,37,37,63,0,0.37
2020-12-04,2020,main_board,400,142,142,258,0,0.355
2020-12-07,2020,chinext,100,37,37,63,0,0.37
2020-12-07,2020,main_board,400,144,144,256,0,0.36
2020-12-08,2020,chinext,100,37,37,63,0,0.37
2020-12-08,2020,main_board,400,139,139,261,0,0.3475
2020-12-09,2020,chinext,100,35,35,65,0,0.35
2020-12-09,2020,main_board,400,136,136,264,0,0.34
2020-12-10,2020,chinext,100,36,36,64,0,0.36
2020-12-10,2020,main_board,400,138,138,262,0,0.345
2020-12-11,2020,chinext,100,34,34,66,0,0.34
2020-12-11,2020,main_board,400,135,135,265,0,0.3375
2020-12-14,2020,chinext,100,35,35,65,0,0.35
2020-12-14,2020,main_board,400,140,140,260,0,0.35
2020-12-15,2020,chinext,100,34,34,66,0,0.34
2020-12-15,2020,main_board,400,139,139,261,0,0.3475
2020-12-16,2020,chinext,100,35,35,65,0,0.35
2020-12-16,2020,main_board,400,140,140,260,0,0.35
2020-12-17,2020,chinext,100,35,35,65,0,0.35
2020-12-17,2020,main_board,400,144,144,256,0,0.36
2020-12-18,2020,chinext,100,35,35,65,0,0.35
2020-12-18,2020,main_board,400,141,141,259,0,0.3525
2020-12-21,2020,chinext,100,36,36,64,0,0.36
2020-12-21,2020,main_board,400,144,144,256,0,0.36
2020-12-22,2020,chinext,100,34,34,66,0,0.34
2020-12-22,2020,main_board,400,142,142,258,0,0.355
2020-12-23,2020,chinext,100,37,37,63,0,0.37
2020-12-23,2020,main_board,400,143,143,257,0,0.3575
2020-12-24,2020,chinext,100,36,36,64,0,0.36
2020-12-24,2020,main_board,400,143,143,257,0,0.3575
2020-12-25,2020,chinext,100,36,36,64,0,0.36
2020-12-25,2020,main_board,400,143,143,257,0,0.3575
2020-12-28,2020,chinext,100,35,35,65,0,0.35
2020-12-28,2020,main_board,400,142,142,258,0,0.355
2020-12-29,2020,chinext,100,35,35,65,0,0.35
2020-12-29,2020,main_board,400,141,141,259,0,0.3525
2020-12-30,2020,chinext,100,36,36,64,0,0.36
2020-12-30,2020,main_board,400,144,144,256,0,0.36
2020-12-31,2020,chinext,100,39,39,61,0,0.39
2020-12-31,2020,main_board,400,146,146,254,0,0.365
2021-01-04,2021,chinext,100,40,40,60,0,0.4
2021-01-04,2021,main_board,400,150,150,250,0,0.375
2021-01-05,2021,chinext,100,40,40,60,0,0.4
2021-01-05,2021,main_board,400,151,151,249,0,0.3775
2021-01-06,2021,chinext,100,40,40,60,0,0.4
2021-01-06,2021,main_board,400,150,150,250,0,0.375
2021-01-07,2021,chinext,100,39,39,61,0,0.39
2021-01-07,2021,main_board,400,151,151,249,0,0.3775
2021-01-08,2021,chinext,100,39,39,61,0,0.39
2021-01-08,2021,main_board,400,152,152,248,0,0.38
2021-01-11,2021,chinext,100,39,39,61,0,0.39
2021-01-11,2021,main_board,400,154,154,246,0,0.385
2021-01-12,2021,chinext,100,39,39,61,0,0.39
2021-01-12,2021,main_board,400,154,154,246,0,0.385
2021-01-13,2021,chinext,100,40,40,60,0,0.4
2021-01-13,2021,main_board,400,154,154,246,0,0.385
2021-01-14,2021,chinext,100,40,40,60,0,0.4
2021-01-14,2021,main_board,400,155,155,245,0,0.3875
2021-01-15,2021,chinext,100,40,40,60,0,0.4
2021-01-15,2021,main_board,400,155,155,245,0,0.3875
2021-01-18,2021,chinext,100,40,40,60,0,0.4
2021-01-18,2021,main_board,400,155,155,245,0,0.3875
2021-01-19,2021,chinext,100,40,40,60,0,0.4
2021-01-19,2021,main_board,400,153,153,247,0,0.3825
2021-01-20,2021,chinext,100,40,40,60,0,0.4
2021-01-20,2021,main_board,400,155,155,245,0,0.3875
2021-01-21,2021,chinext,100,40,40,60,0,0.4
2021-01-21,2021,main_board,400,157,157,243,0,0.3925
2021-01-22,2021,chinext,100,40,40,60,0,0.4
2021-01-22,2021,main_board,400,157,157,243,0,0.3925
2021-01-25,2021,chinext,100,39,39,61,0,0.39
2021-01-25,2021,main_board,400,157,157,243,0,0.3925
2021-01-26,2021,chinext,100,38,38,62,0,0.38
2021-01-26,2021,main_board,400,157,157,243,0,0.3925
2021-01-27,2021,chinext,100,38,38,62,0,0.38
2021-01-27,2021,main_board,400,156,156,244,0,0.39
2021-01-28,2021,chinext,100,38,38,62,0,0.38
2021-01-28,2021,main_board,400,153,153,247,0,0.3825
2021-01-29,2021,chinext,100,39,39,61,0,0.39
2021-01-29,2021,main_board,400,151,151,249,0,0.3775
