membership_date,year,board_bucket,topn_count,fixed_cap_count,intersection_count,topn_only_count,fixed_cap_only_count,jaccard_overlap,topn_only_share_of_topn,fixed_cap_only_share_of_fixed_cap
2023-01-17,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-01-17,2023,main_board,400,182,182,218,0,0.455,0.545,0.0
2023-01-18,2023,chinext,100,68,68,32,0,0.68,0.32,0.0
2023-01-18,2023,main_board,400,183,183,217,0,0.4575,0.5425,0.0
2023-01-19,2023,chinext,100,68,68,32,0,0.68,0.32,0.0
2023-01-19,2023,main_board,400,184,184,216,0,0.46,0.54,0.0
2023-01-20,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-01-20,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-01-30,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-01-30,2023,main_board,400,186,186,214,0,0.465,0.535,0.0
2023-01-31,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-01-31,2023,main_board,400,185,185,215,0,0.4625,0.5375,0.0
2023-02-01,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-02-01,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-02-02,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-02-02,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-02-03,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-02-03,2023,main_board,400,186,186,214,0,0.465,0.535,0.0
2023-02-06,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-02-06,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-02-07,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-02-07,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-02-08,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-02-08,2023,main_board,400,186,186,214,0,0.465,0.535,0.0
2023-02-09,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-02-09,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-02-10,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-02-10,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-02-13,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-02-13,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-02-14,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-02-14,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-02-15,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-02-15,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-02-16,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-02-16,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-02-17,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-02-17,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-02-20,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-02-20,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-02-21,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-02-21,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-02-22,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-02-22,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-02-23,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-02-23,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-02-24,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-02-24,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-02-27,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-02-27,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-02-28,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-02-28,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-03-01,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-03-01,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-03-02,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-03-02,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-03-03,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-03-03,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-03-06,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-03-06,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-03-07,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-03-07,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-03-08,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-03-08,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-03-09,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-03-09,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-03-10,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-03-10,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-03-13,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-03-13,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-03-14,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-03-14,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-03-15,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-03-15,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-03-16,2023,chinext,100,67,67,33,0,0.67,0.33,0.0
2023-03-16,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-03-17,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-03-17,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-03-20,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-03-20,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-03-21,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-03-21,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-03-22,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-03-22,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-03-23,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-03-23,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-03-24,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-03-24,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-03-27,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-03-27,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-03-28,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-03-28,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-03-29,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-03-29,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-03-30,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-03-30,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-03-31,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-03-31,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-04-03,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-04-03,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-04-04,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-04-04,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-04-06,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-04-06,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-04-07,2023,chinext,100,83,83,17,0,0.83,0.17,0.0
2023-04-07,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-04-10,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-04-10,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-04-11,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-04-11,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-04-12,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-04-12,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-04-13,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-04-13,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-04-14,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-04-14,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-04-17,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-04-17,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-04-18,2023,chinext,100,82,82,18,0,0.82,0.18,0.0
2023-04-18,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-04-19,2023,chinext,100,82,82,18,0,0.82,0.18,0.0
2023-04-19,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-04-20,2023,chinext,100,84,84,16,0,0.84,0.16,0.0
2023-04-20,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-04-21,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-04-21,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-04-24,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-04-24,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-04-25,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-04-25,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-04-26,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-04-26,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-04-27,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-04-27,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-04-28,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-04-28,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-05-04,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-05-04,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-05-05,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-05-05,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-05-08,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-05-08,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-05-09,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-05-09,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-05-10,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-05-10,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-05-11,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-05-11,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-05-12,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-05-12,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-05-15,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-05-15,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-05-16,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-05-16,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-05-17,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-05-17,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-05-18,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-05-18,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-05-19,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-05-19,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-05-22,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-05-22,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-05-23,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-05-23,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-05-24,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-05-24,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-05-25,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-05-25,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-05-26,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-05-26,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-05-29,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-05-29,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-05-30,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-05-30,2023,main_board,400,186,186,214,0,0.465,0.535,0.0
2023-05-31,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-05-31,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-06-01,2023,chinext,100,83,83,17,0,0.83,0.17,0.0
2023-06-01,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-06-02,2023,chinext,100,83,83,17,0,0.83,0.17,0.0
2023-06-02,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-06-05,2023,chinext,100,84,84,16,0,0.84,0.16,0.0
2023-06-05,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-06-06,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-06,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-06-07,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-07,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-06-08,2023,chinext,100,82,82,18,0,0.82,0.18,0.0
2023-06-08,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-06-09,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-09,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-06-12,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-06-12,2023,main_board,400,186,186,214,0,0.465,0.535,0.0
2023-06-13,2023,chinext,100,80,80,20,0,0.8,0.2,0.0
2023-06-13,2023,main_board,400,186,186,214,0,0.465,0.535,0.0
2023-06-14,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-14,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-06-15,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-06-15,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-06-16,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-16,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-06-19,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-19,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-06-20,2023,chinext,100,81,81,19,0,0.81,0.19,0.0
2023-06-20,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-06-21,2023,chinext,100,79,79,21,0,0.79,0.21,0.0
2023-06-21,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-06-26,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-06-26,2023,main_board,400,184,184,216,0,0.46,0.54,0.0
2023-06-27,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-06-27,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-06-28,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-06-28,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-06-29,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-06-29,2023,main_board,400,190,190,210,0,0.475,0.525,0.0
2023-06-30,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-06-30,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-07-03,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-07-03,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-07-04,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-07-04,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-07-05,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-07-05,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-07-06,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-06,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-07-07,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-07-07,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-07-10,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-07-10,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-07-11,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-11,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-07-12,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-07-12,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-07-13,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-07-13,2023,main_board,400,194,194,206,0,0.485,0.515,0.0
2023-07-14,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-14,2023,main_board,400,195,195,205,0,0.4875,0.5125,0.0
2023-07-17,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-17,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-07-18,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-07-18,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-07-19,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-07-19,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-07-20,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-20,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-07-21,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-21,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-07-24,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-24,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-07-25,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-07-25,2023,main_board,400,201,201,199,0,0.5025,0.4975,0.0
2023-07-26,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-26,2023,main_board,400,201,201,199,0,0.5025,0.4975,0.0
2023-07-27,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-27,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-07-28,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-07-28,2023,main_board,400,204,204,196,0,0.51,0.49,0.0
2023-07-31,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-07-31,2023,main_board,400,202,202,198,0,0.505,0.495,0.0
2023-08-01,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-08-01,2023,main_board,400,203,203,197,0,0.5075,0.4925,0.0
2023-08-02,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-08-02,2023,main_board,400,202,202,198,0,0.505,0.495,0.0
2023-08-03,2023,chinext,100,77,77,23,0,0.77,0.23,0.0
2023-08-03,2023,main_board,400,203,203,197,0,0.5075,0.4925,0.0
2023-08-04,2023,chinext,100,78,78,22,0,0.78,0.22,0.0
2023-08-04,2023,main_board,400,203,203,197,0,0.5075,0.4925,0.0
2023-08-07,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-08-07,2023,main_board,400,201,201,199,0,0.5025,0.4975,0.0
2023-08-08,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-08-08,2023,main_board,400,204,204,196,0,0.51,0.49,0.0
2023-08-09,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-08-09,2023,main_board,400,203,203,197,0,0.5075,0.4925,0.0
2023-08-10,2023,chinext,100,76,76,24,0,0.76,0.24,0.0
2023-08-10,2023,main_board,400,203,203,197,0,0.5075,0.4925,0.0
2023-08-11,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-08-11,2023,main_board,400,202,202,198,0,0.505,0.495,0.0
2023-08-14,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-08-14,2023,main_board,400,202,202,198,0,0.505,0.495,0.0
2023-08-15,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-08-15,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-08-16,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-08-16,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-08-17,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-08-17,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-08-18,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-08-18,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-08-21,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-08-21,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-08-22,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-08-22,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-08-23,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-08-23,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-08-24,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-08-24,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-08-25,2023,chinext,100,65,65,35,0,0.65,0.35,0.0
2023-08-25,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-08-28,2023,chinext,100,66,66,34,0,0.66,0.34,0.0
2023-08-28,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-08-29,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-08-29,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-08-30,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-08-30,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-08-31,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-08-31,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-09-01,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-09-01,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-09-04,2023,chinext,100,74,74,26,0,0.74,0.26,0.0
2023-09-04,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-09-05,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-09-05,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-09-06,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-09-06,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-09-07,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-09-07,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-09-08,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-09-08,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-09-11,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-09-11,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-09-12,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-09-12,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-09-13,2023,chinext,100,68,68,32,0,0.68,0.32,0.0
2023-09-13,2023,main_board,400,197,197,203,0,0.4925,0.5075,0.0
2023-09-14,2023,chinext,100,67,67,33,0,0.67,0.33,0.0
2023-09-14,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-09-15,2023,chinext,100,68,68,32,0,0.68,0.32,0.0
2023-09-15,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-09-18,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-09-18,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-09-19,2023,chinext,100,67,67,33,0,0.67,0.33,0.0
2023-09-19,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-09-20,2023,chinext,100,68,68,32,0,0.68,0.32,0.0
2023-09-20,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-09-21,2023,chinext,100,66,66,34,0,0.66,0.34,0.0
2023-09-21,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-09-22,2023,chinext,100,67,67,33,0,0.67,0.33,0.0
2023-09-22,2023,main_board,400,201,201,199,0,0.5025,0.4975,0.0
2023-09-25,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-09-25,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-09-26,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-09-26,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-09-27,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-09-27,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-09-28,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-09-28,2023,main_board,400,201,201,199,0,0.5025,0.4975,0.0
2023-10-09,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-10-09,2023,main_board,400,202,202,198,0,0.505,0.495,0.0
2023-10-10,2023,chinext,100,69,69,31,0,0.69,0.31,0.0
2023-10-10,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-10-11,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-10-11,2023,main_board,400,199,199,201,0,0.4975,0.5025,0.0
2023-10-12,2023,chinext,100,75,75,25,0,0.75,0.25,0.0
2023-10-12,2023,main_board,400,200,200,200,0,0.5,0.5,0.0
2023-10-13,2023,chinext,100,72,72,28,0,0.72,0.28,0.0
2023-10-13,2023,main_board,400,198,198,202,0,0.495,0.505,0.0
2023-10-16,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
2023-10-16,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-10-17,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-10-17,2023,main_board,400,196,196,204,0,0.49,0.51,0.0
2023-10-18,2023,chinext,100,70,70,30,0,0.7,0.3,0.0
2023-10-18,2023,main_board,400,192,192,208,0,0.48,0.52,0.0
2023-10-19,2023,chinext,100,68,68,32,0,0.68,0.32,0.0
2023-10-19,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-10-20,2023,chinext,100,65,65,35,0,0.65,0.35,0.0
2023-10-20,2023,main_board,400,193,193,207,0,0.4825,0.5175,0.0
2023-10-23,2023,chinext,100,62,62,38,0,0.62,0.38,0.0
2023-10-23,2023,main_board,400,187,187,213,0,0.4675,0.5325,0.0
2023-10-24,2023,chinext,100,64,64,36,0,0.64,0.36,0.0
2023-10-24,2023,main_board,400,188,188,212,0,0.47,0.53,0.0
2023-10-25,2023,chinext,100,64,64,36,0,0.64,0.36,0.0
2023-10-25,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-10-26,2023,chinext,100,64,64,36,0,0.64,0.36,0.0
2023-10-26,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-10-27,2023,chinext,100,67,67,33,0,0.67,0.33,0.0
2023-10-27,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-10-30,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-10-30,2023,main_board,400,189,189,211,0,0.4725,0.5275,0.0
2023-10-31,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-10-31,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-11-01,2023,chinext,100,73,73,27,0,0.73,0.27,0.0
2023-11-01,2023,main_board,400,191,191,209,0,0.4775,0.5225,0.0
2023-11-02,2023,chinext,100,71,71,29,0,0.71,0.29,0.0
