date,calendar_date_split,horizon,active_event_count,active_instrument_count,max_abs_weight_per_instrument,gross_short_return,name_capped_gross_short_return
2024-03-22,robustness,20,16,10,0.05,0.011452798,0.008564544
2024-03-25,robustness,20,14,9,0.05,0.024948016,0.029174098
2024-03-26,robustness,20,14,9,0.05,0.0059853066,0.0078933353
2024-03-27,robustness,20,9,6,0.05,0.031103862,0.035810774
2024-03-28,robustness,20,9,7,0.05,-0.040633654,-0.036013507
2024-03-29,robustness,20,7,6,0.05,0.019839998,0.021167903
2024-04-01,robustness,20,7,6,0.05,-0.01750479,-0.01923454
2024-04-02,robustness,20,6,5,0.05,0.021805137,0.026528187
2024-04-03,robustness,20,5,4,0.05,0.0030775778,0.0084872368
2024-04-08,robustness,20,6,5,0.05,-0.0038042507,0.0056268035
2024-04-09,robustness,20,6,5,0.05,0.015686267,0.015140853
2024-04-10,robustness,20,5,4,0.05,0.0055470301,0.0004072832
2024-04-11,robustness,20,5,4,0.05,-0.017625271,-0.021168827
2024-04-12,robustness,20,5,5,0.05,7.065597e-05,7.065597e-05
2024-04-15,robustness,20,5,5,0.05,0.010501437,0.010501437
2024-04-16,robustness,20,6,6,0.05,0.024933515,0.024933515
2024-04-17,robustness,20,5,5,0.05,-0.030596252,-0.030596252
2024-04-18,robustness,20,6,6,0.05,0.02197928,0.02197928
2024-04-19,robustness,20,6,6,0.05,0.01487695,0.01487695
2024-04-22,robustness,20,6,6,0.05,0.0055305526,0.0055305526
2024-04-23,robustness,20,6,6,0.05,0.010289213,0.010289213
2024-04-24,robustness,20,6,6,0.05,-8.7416153e-05,-8.7416153e-05
2024-04-25,robustness,20,6,6,0.05,-0.00084653212,-0.00084653212
2024-04-26,robustness,20,6,6,0.05,-0.040029517,-0.040029517
2024-04-29,robustness,20,8,8,0.05,-0.0032963155,-0.0032963155
2024-04-30,robustness,20,8,8,0.05,0.0058440177,0.0058440177
2024-05-06,robustness,20,7,7,0.05,-0.0096221731,-0.0096221731
2024-05-07,robustness,20,7,7,0.05,-0.015090826,-0.015090826
2024-05-08,robustness,20,7,7,0.05,0.022293939,0.022293939
2024-05-09,robustness,20,6,6,0.05,-0.0049580141,-0.0049580141
2024-05-10,robustness,20,6,6,0.05,-0.010259255,-0.010259255
2024-05-13,robustness,20,6,6,0.05,-0.00025853395,-0.00025853395
2024-05-14,robustness,20,6,6,0.05,-0.0081868358,-0.0081868358
2024-05-15,robustness,20,5,5,0.05,0.028085536,0.028085536
2024-05-16,robustness,20,5,5,0.05,-0.0018439333,-0.0018439333
2024-05-17,robustness,20,4,4,0.05,-0.037290647,-0.037290647
2024-05-20,robustness,20,5,4,0.05,-0.0075606699,-0.0044508289
2024-05-21,robustness,20,4,3,0.05,0.0034351285,0.0049432532
2024-05-22,robustness,20,4,3,0.05,-0.015298449,-0.012780955
2024-05-23,robustness,20,4,3,0.05,0.0070156592,0.015028
2024-05-24,robustness,20,4,3,0.05,0.039089417,0.032244724
2024-05-27,robustness,20,4,3,0.05,0.0017680815,-0.0020919421
2024-05-28,robustness,20,4,3,0.05,0.027575521,0.023614433
2024-05-29,robustness,20,4,3,0.05,-0.0042022881,-0.0032556539
2024-05-30,robustness,20,2,1,0.05,0.036130474,0.036130474
2024-05-31,robustness,20,1,1,0.05,0.0024184349,0.0024184349
2024-06-03,robustness,20,1,1,0.05,0.019393921,0.019393921
2024-06-04,robustness,20,1,1,0.05,-0.033374475,-0.033374475
2024-06-05,robustness,20,1,1,0.05,0.029904307,0.029904307
2024-06-06,robustness,20,1,1,0.05,0.011097312,0.011097312
2024-06-07,robustness,20,2,2,0.05,0.016127408,0.016127408
2024-06-11,robustness,20,2,2,0.05,0.016450017,0.016450017
2024-06-12,robustness,20,2,2,0.05,0.0040078587,0.0040078587
2024-06-13,robustness,20,2,2,0.05,-0.019937758,-0.019937758
2024-06-14,robustness,20,2,2,0.05,-0.040546294,-0.040546294
2024-06-17,robustness,20,2,2,0.05,0.013037495,0.013037495
2024-06-18,robustness,20,2,2,0.05,-0.026548493,-0.026548493
2024-06-19,robustness,20,2,2,0.05,0.018210592,0.018210592
2024-06-20,robustness,20,2,2,0.05,-0.00062769601,-0.00062769601
2024-06-21,robustness,20,2,2,0.05,-0.0010371466,-0.0010371466
2024-06-24,robustness,20,2,2,0.05,0.015193768,0.015193768
2024-06-25,robustness,20,2,2,0.05,0.030421449,0.030421449
2024-06-26,robustness,20,2,2,0.05,-0.057639396,-0.057639396
2024-06-27,robustness,20,2,2,0.05,0.014510489,0.014510489
2024-06-28,robustness,20,2,2,0.05,-0.010098135,-0.010098135
2024-07-01,robustness,20,2,2,0.05,-0.003943065,-0.003943065
2024-07-02,robustness,20,2,2,0.05,0.020970307,0.020970307
2024-07-03,robustness,20,2,2,0.05,0.0035115975,0.0035115975
2024-07-04,robustness,20,3,3,0.05,0.007920107,0.007920107
2024-07-05,robustness,20,3,3,0.05,6.1728956e-05,6.1728956e-05
2024-07-08,robustness,20,3,3,0.05,-0.013923601,-0.013923601
2024-07-09,robustness,20,3,3,0.05,-0.023279114,-0.023279114
2024-07-10,robustness,20,4,4,0.05,-0.014358433,-0.014358433
2024-07-11,robustness,20,6,5,0.05,-0.0066289341,-0.010840015
2024-07-12,robustness,20,7,6,0.05,-0.026974681,-0.023142167
2024-07-15,robustness,20,7,6,0.05,-0.0039342745,-0.0030837298
2024-07-16,robustness,20,6,5,0.05,-0.016790871,-0.018929418
2024-07-17,robustness,20,6,5,0.05,0.020933329,0.015573649
2024-07-18,robustness,20,6,5,0.05,0.0010400804,-0.00074096365
2024-07-19,robustness,20,6,5,0.05,0.020127254,0.019853359
2024-07-22,robustness,20,6,5,0.05,0.0070029518,0.0047899459
2024-07-23,robustness,20,6,5,0.05,0.03628341,0.0341726
2024-07-24,robustness,20,6,5,0.05,0.021770313,0.019784572
2024-07-25,robustness,20,6,5,0.05,0.00014441889,-0.0027038986
2024-07-26,robustness,20,6,5,0.05,-0.013352632,-0.011839732
2024-07-29,robustness,20,6,5,0.05,0.0017978125,0.0032380814
2024-07-30,robustness,20,6,5,0.05,0.010227142,0.011444007
2024-07-31,robustness,20,6,5,0.05,-0.043459857,-0.042932134
2024-08-01,robustness,20,6,4,0.05,-0.0069141824,-0.015255546
2024-08-02,robustness,20,6,4,0.05,0.017942685,0.022854799
2024-08-05,robustness,20,5,4,0.05,0.039321545,0.045338189
2024-08-06,robustness,20,5,4,0.05,-0.014668995,-0.02044608
2024-08-07,robustness,20,4,4,0.05,0.012678221,0.012678221
2024-08-08,robustness,20,2,2,0.05,0.060982921,0.060982921
2024-08-09,robustness,20,1,1,0.05,0.018359806,0.018359806
2024-08-12,robustness,20,1,1,0.05,0.04987538,0.04987538
2024-08-13,robustness,20,1,1,0.05,-0.014435713,-0.014435713
2024-08-14,robustness,20,1,1,0.05,0.018111238,0.018111238
2024-08-15,robustness,20,1,1,0.05,-0.0039525339,-0.0039525339
2024-08-16,robustness,20,1,1,0.05,0.020997356,0.020997356
2024-08-19,robustness,20,1,1,0.05,0.028150139,0.028150139
2024-08-20,robustness,20,1,1,0.05,-0.020689668,-0.020689668
2024-08-21,robustness,20,1,1,0.05,0.040540566,0.040540566
2024-08-22,robustness,20,1,1,0.05,0.014084494,0.014084494
2024-08-23,robustness,20,1,1,0.05,0.0028571401,0.0028571401
2024-08-26,robustness,20,1,1,0.05,-0.010028678,-0.010028678
2024-08-27,robustness,20,1,1,0.05,0.036879464,0.036879464
2024-08-28,robustness,20,1,1,0.05,0.054491883,0.054491883
2024-09-12,robustness,20,1,1,0.05,0.025325574,0.025325574
2024-09-13,robustness,20,1,1,0.05,0.054565746,0.054565746
2024-09-18,robustness,20,1,1,0.05,0.0070670751,0.0070670751
2024-09-19,robustness,20,1,1,0.05,-0.014234824,-0.014234824
2024-09-20,robustness,20,1,1,0.05,0.010526334,0.010526334
2024-09-23,robustness,20,1,1,0.05,-0.0035461054,-0.0035461054
2024-09-24,robustness,20,1,1,0.05,-0.075382808,-0.075382808
2024-09-25,robustness,20,2,2,0.05,0.0098599133,0.0098599133
2024-09-26,robustness,20,2,2,0.05,-0.046759247,-0.046759247
2024-09-27,robustness,20,10,10,0.05,-0.047595313,-0.047595313
2024-09-30,robustness,20,22,15,0.05,-0.028413881,-0.034813732
2024-10-08,robustness,20,58,41,0.05,0.011333419,0.011124835
2024-10-09,robustness,20,83,52,0.05,0.056401114,0.056401114
2024-10-10,robustness,20,84,53,0.05,0.017268273,0.017268273
2024-10-11,robustness,20,85,54,0.05,0.034977599,0.034977599
2024-10-14,robustness,20,86,54,0.05,-0.017288211,-0.017288211
2024-10-15,robustness,20,86,54,0.05,0.024283649,0.024283649
2024-10-16,robustness,20,86,54,0.05,0.0096836851,0.0096836851
2024-10-17,robustness,20,86,54,0.05,0.010901773,0.010901773
2024-10-18,robustness,20,86,54,0.05,-0.045328695,-0.045328695
2024-10-21,robustness,20,88,54,0.05,-0.0054858916,-0.0054858916
2024-10-22,robustness,20,89,54,0.05,-0.0084320153,-0.0084320153
2024-10-23,robustness,20,91,56,0.05,-0.0084452557,-0.0084452557
2024-10-24,robustness,20,96,57,0.05,0.016314769,0.016314769
2024-10-25,robustness,20,96,57,0.05,-0.017549004,-0.017549004
2024-10-28,robustness,20,100,57,0.05,-0.01174545,-0.01174545
2024-10-29,robustness,20,101,57,0.05,0.011487633,0.011487633
2024-10-30,robustness,20,102,57,0.05,0.0035984201,0.0035984201
2024-10-31,robustness,20,105,59,0.05,-0.013992105,-0.014084765
2024-11-01,robustness,20,104,61,0.05,0.026583549,0.026014429
2024-11-04,robustness,20,94,58,0.05,-0.029079866,-0.028085302
2024-11-05,robustness,20,63,40,0.05,-0.034866196,-0.036123847
2024-11-06,robustness,20,45,23,0.05,-0.0079826879,-0.00029357755
2024-11-07,robustness,20,48,24,0.05,0.0049468267,0.0020873594
2024-11-08,robustness,20,54,29,0.05,-0.035771053,-0.027378057
2024-11-11,robustness,20,59,29,0.05,-0.018608881,-0.019822374
2024-11-12,robustness,20,63,32,0.05,0.023543736,0.021313718
2024-11-13,robustness,20,63,32,0.05,0.0071422173,0.0083282219
2024-11-14,robustness,20,64,33,0.05,0.051593053,0.045188955
2024-11-15,robustness,20,65,34,0.05,0.035741893,0.042003067
2024-11-18,robustness,20,62,32,0.05,0.048960991,0.041368451
2024-11-19,robustness,20,61,32,0.05,-0.038316573,-0.032973745
2024-11-20,robustness,20,61,33,0.05,-0.018476659,-0.015227851
2024-11-21,robustness,20,56,32,0.05,-0.0071930682,-0.006775359
2024-11-22,robustness,20,56,32,0.05,0.045115865,0.045029455
2024-11-25,robustness,20,52,30,0.05,0.015563603,0.0084552298
2024-11-26,robustness,20,51,30,0.05,0.024665721,0.023168386
2024-11-27,robustness,20,49,30,0.05,-0.016498862,-0.017215891
2024-11-28,robustness,20,46,30,0.05,0.011089528,0.010412419
2024-11-29,robustness,20,39,26,0.05,-0.012978914,-0.014810927
2024-12-02,robustness,20,37,26,0.05,-0.023555268,-0.02096185
2024-12-03,robustness,20,35,26,0.05,0.010356949,0.010266209
2024-12-04,robustness,20,28,21,0.05,-0.0014612508,0.0018154091
2024-12-05,robustness,20,25,20,0.05,0.0023577746,0.00039758689
2024-12-06,robustness,20,18,15,0.05,0.002343585,-0.0039934579
2024-12-09,robustness,20,12,11,0.05,0.010447973,0.0091331512
2024-12-10,robustness,20,8,7,0.05,-0.019883547,-0.0083861974
2024-12-11,robustness,20,9,7,0.05,-0.017201187,-0.0073539093
2024-12-12,robustness,20,8,6,0.05,-0.039480609,-0.019360299
2024-12-13,robustness,20,8,5,0.05,-0.0088681676,0.019488933
2024-12-16,robustness,20,9,6,0.05,-0.031583371,-0.013109339
2024-12-17,robustness,20,9,6,0.05,0.05781386,0.036982586
2024-12-18,robustness,20,7,4,0.05,-0.013293427,-0.024353638
2024-12-19,robustness,20,8,4,0.05,0.030413984,0.0075109534
2024-12-20,robustness,20,9,5,0.05,-0.001852548,-0.0053086927
2024-12-23,robustness,20,9,5,0.05,0.038123882,0.031106633
2024-12-24,robustness,20,9,5,0.05,-0.023370742,-0.023493086
2024-12-25,robustness,20,9,5,0.05,-0.021489841,-0.004008081
2024-12-26,robustness,20,9,5,0.05,-0.045095946,-0.036157022
2024-12-27,robustness,20,10,6,0.05,0.0065125445,0.012324395
2024-12-30,robustness,20,10,6,0.05,0.0020111147,-0.0040461804
2024-12-31,robustness,20,7,4,0.05,0.057842465,0.055435453
2025-01-02,robustness,20,7,4,0.05,-0.010810133,0.0084396772
2025-01-03,robustness,20,6,4,0.05,0.049507803,0.049529465
2025-01-06,robustness,20,6,4,0.05,0.015505687,0.0080901709
2025-01-07,robustness,20,6,4,0.05,-0.035793862,-0.039066224
2025-01-08,robustness,20,6,4,0.05,-0.023570664,-0.014138481
2025-01-09,robustness,20,5,4,0.05,-0.030193192,-0.019767202
2025-01-10,robustness,20,6,5,0.05,0.032453244,0.035043445
2025-01-13,robustness,20,5,4,0.05,0.0077545702,0.0042005218
2025-01-14,robustness,20,4,4,0.05,-0.07745618,-0.07745618
2025-01-15,robustness,20,6,5,0.05,-0.00074594216,0.0038333141
2025-01-16,robustness,20,6,5,0.05,0.020033099,0.017020307
2025-01-17,robustness,20,5,5,0.05,-0.019957842,-0.019957842
2025-01-20,robustness,20,5,5,0.05,0.0024590552,0.0024590552
2025-01-21,robustness,20,5,5,0.05,-0.053154431,-0.053154431
2025-01-22,robustness,20,6,6,0.05,-0.011544627,-0.011544627
2025-01-23,robustness,20,7,7,0.05,0.02528654,0.02528654
2025-01-24,robustness,20,8,8,0.05,-0.024614652,-0.024614652
2025-01-27,robustness,20,7,7,0.05,0.031928451,0.031928451
2025-02-05,robustness,20,7,7,0.05,-0.029732615,-0.029732615
2025-02-06,robustness,20,8,8,0.05,-0.057573185,-0.057573185
2025-02-07,robustness,20,12,10,0.05,0.00089165272,-0.0048959919
2025-02-10,robustness,20,12,10,0.05,0.0025666601,0.0019667622
2025-02-11,robustness,20,12,10,0.05,0.018989974,0.018556856
2025-02-12,robustness,20,12,10,0.05,-0.015003879,-0.018567522
2025-02-13,robustness,20,17,14,0.05,0.024978117,0.025134988
2025-02-14,robustness,20,18,15,0.05,-0.0080630697,-0.011747235
2025-02-17,robustness,20,18,15,0.05,-0.0085569823,-0.0068470297
2025-02-18,robustness,20,18,15,0.05,0.023165612,0.020845816
2025-02-19,robustness,20,18,15,0.05,-0.040822886,-0.03905395
2025-02-20,robustness,20,18,13,0.05,-0.0032217224,-0.0019723056
2025-02-21,robustness,20,18,13,0.05,-0.030839875,-0.034001606
2025-02-24,robustness,20,22,15,0.05,0.022128426,0.01938819
2025-02-25,robustness,20,21,15,0.05,0.017526446,0.01767995
2025-02-26,robustness,20,21,15,0.05,-0.0039812976,-0.0032837839
2025-02-27,robustness,20,20,15,0.05,0.02578641,0.026597935
2025-02-28,robustness,20,20,15,0.05,0.046238908,0.047093817
2025-03-03,robustness,20,19,15,0.05,0.00042223338,-0.0029484967
2025-03-04,robustness,20,19,15,0.05,0.0020608377,0.0020424872
2025-03-05,robustness,20,20,16,0.05,-0.015248562,-0.013180283
2025-03-06,robustness,20,19,15,0.05,-0.0306954,-0.030849431
2025-03-07,robustness,20,17,12,0.05,0.003401533,0.011855852
2025-03-10,robustness,20,18,12,0.05,0.01758186,0.01367807
2025-03-11,robustness,20,18,12,0.05,-0.00015265999,-0.001332379
2025-03-12,robustness,20,18,12,0.05,0.0079629544,0.0015114383
2025-03-13,robustness,20,13,10,0.05,0.019035305,0.020803996
2025-03-14,robustness,20,12,10,0.05,-0.019461625,-0.021709032
2025-03-17,robustness,20,12,11,0.05,0.012182828,0.011928815
2025-03-18,robustness,20,12,11,0.05,-0.0010933622,-0.00098011124
2025-03-19,robustness,20,12,11,0.05,0.013234352,0.011626407
2025-03-20,robustness,20,10,9,0.05,0.0016635381,0.001179432
2025-03-21,robustness,20,10,9,0.05,0.03804134,0.037557207
2025-03-24,robustness,20,6,5,0.05,-0.0024522703,-0.005219768
2025-03-25,robustness,20,6,5,0.05,0.0090126183,0.0097914705
2025-03-26,robustness,20,6,5,0.05,-0.0075017984,-0.005786724
2025-03-27,robustness,20,6,5,0.05,0.0040672787,0.0001971916
2025-03-28,robustness,20,5,4,0.05,0.0071077731,0.0087226906
2025-03-31,robustness,20,5,4,0.05,0.020967348,0.020372614
2025-04-01,robustness,20,5,4,0.05,0.0043578736,0.0022932827
2025-04-02,robustness,20,4,3,0.05,-0.0084239944,-0.0085420153
2025-04-03,robustness,20,4,3,0.05,0.015011159,0.016012224
2025-04-07,robustness,20,2,2,0.05,0.099966241,0.099966241
2025-04-08,robustness,20,1,1,0.05,0.10000002,0.10000002
2025-04-09,robustness,20,2,2,0.05,-0.00086676893,-0.00086676893
2025-04-10,robustness,20,6,6,0.05,-0.020611516,-0.020611516
2025-04-11,robustness,20,9,9,0.05,-0.0080148829,-0.0080148829
2025-04-14,robustness,20,10,10,0.05,-0.0033654555,-0.0033654555
2025-04-15,robustness,20,9,9,0.05,0.016653301,0.016653301
2025-04-16,robustness,20,9,9,0.05,0.0076692057,0.0076692057
2025-04-17,robustness,20,9,9,0.05,0.0076078211,0.0076078211
2025-04-18,robustness,20,9,9,0.05,0.014254068,0.014254068
2025-04-21,robustness,20,9,9,0.05,-0.016041892,-0.016041892
2025-04-22,robustness,20,10,10,0.05,0.0026025258,0.0026025258
2025-04-23,robustness,20,10,10,0.05,0.016906412,0.016906412
2025-04-24,robustness,20,10,10,0.05,0.0025810631,0.0025810631
2025-04-25,robustness,20,10,10,0.05,0.004316207,0.004316207
2025-04-28,robustness,20,11,11,0.05,0.0098377597,0.0098377597
2025-04-29,robustness,20,11,11,0.05,0.0057727806,0.0057727806
2025-04-30,robustness,20,12,12,0.05,-0.0047291275,-0.0047291275
2025-05-06,robustness,20,13,13,0.05,-0.019338986,-0.019338986
2025-05-07,robustness,20,13,13,0.05,0.0015132923,0.0015132923
2025-05-08,robustness,20,13,13,0.05,0.001354002,0.001354002
2025-05-09,robustness,20,13,13,0.05,0.0076369421,0.0076369421
2025-05-12,robustness,20,12,12,0.05,-0.014384167,-0.014384167
2025-05-13,robustness,20,8,8,0.05,0.0067552132,0.0067552132
2025-05-14,robustness,20,5,5,0.05,0.0078476226,0.0078476226
2025-05-15,robustness,20,4,4,0.05,0.016783909,0.016783909
2025-05-16,robustness,20,4,4,0.05,0.00083084376,0.00083084376
2025-05-19,robustness,20,4,4,0.05,-0.0089161646,-0.0089161646
2025-05-20,robustness,20,4,4,0.05,-0.00076469714,-0.00076469714
2025-05-21,robustness,20,4,4,0.05,0.020808084,0.020808084
2025-05-22,robustness,20,4,4,0.05,0.0038562414,0.0038562414
2025-05-23,robustness,20,3,3,0.05,0.019292565,0.019292565
2025-05-26,robustness,20,4,4,0.05,0.0066179367,0.0066179367
2025-05-27,robustness,20,4,4,0.05,0.019666689,0.019666689
2025-05-28,robustness,20,4,4,0.05,0.0097999925,0.0097999925
2025-05-29,robustness,20,3,3,0.05,-0.0095935198,-0.0095935198
2025-05-30,robustness,20,4,4,0.05,0.014970324,0.014970324
2025-06-03,robustness,20,3,3,0.05,0.014138644,0.014138644
2025-06-04,robustness,20,2,2,0.05,-0.0010244356,-0.0010244356
2025-06-05,robustness,20,2,2,0.05,0.005904697,0.005904697
2025-06-06,robustness,20,3,3,0.05,0.040530763,0.040530763
2025-06-09,robustness,20,3,3,0.05,0.022256992,0.022256992
2025-06-10,robustness,20,4,4,0.05,0.012659419,0.012659419
2025-06-11,robustness,20,4,4,0.05,-0.019665552,-0.019665552
2025-06-12,robustness,20,4,4,0.05,-0.0074361046,-0.0074361046
2025-06-13,robustness,20,5,5,0.05,0.025999797,0.025999797
2025-06-16,robustness,20,5,5,0.05,0.010597775,0.010597775
2025-06-17,robustness,20,7,7,0.05,0.011625831,0.011625831
2025-06-18,robustness,20,7,7,0.05,-0.0046822076,-0.0046822076
2025-06-19,robustness,20,8,8,0.05,0.01272885,0.01272885
2025-06-20,robustness,20,8,8,0.05,0.011305123,0.011305123
2025-06-23,robustness,20,8,8,0.05,-0.015155189,-0.015155189
2025-06-24,robustness,20,7,7,0.05,-0.0012452901,-0.0012452901
2025-06-25,robustness,20,8,8,0.05,-0.021679507,-0.021679507
2025-06-26,robustness,20,8,8,0.05,0.0048452193,0.0048452193
2025-06-27,robustness,20,8,8,0.05,-0.0030823029,-0.0030823029
2025-06-30,robustness,20,7,7,0.05,0.0010451268,0.0010451268
2025-07-01,robustness,20,7,7,0.05,-0.017531976,-0.017531976
2025-07-02,robustness,20,8,7,0.05,0.011952375,0.011352842
2025-07-03,robustness,20,9,8,0.05,-0.029591836,-0.02161152
2025-07-04,robustness,20,10,9,0.05,-0.0092740508,-0.012100756
2025-07-07,robustness,20,10,9,0.05,0.012745408,0.0085799277
2025-07-08,robustness,20,9,8,0.05,-0.053058289,-0.050453051
2025-07-09,robustness,20,11,8,0.05,-0.0069061256,-0.001114918
2025-07-10,robustness,20,11,8,0.05,-0.011981533,-0.015000433
2025-07-11,robustness,20,12,9,0.05,0.012458396,0.0087019264
2025-07-14,robustness,20,15,11,0.05,-0.0063338452,-0.0054204844
2025-07-15,robustness,20,14,11,0.05,-0.022434849,-0.028627027
2025-07-16,robustness,20,15,11,0.05,0.011561487,0.012932545
2025-07-17,robustness,20,14,10,0.05,-0.034811251,-0.031794285
2025-07-18,robustness,20,19,13,0.05,-0.0097748607,-0.012434151
2025-07-21,robustness,20,20,13,0.05,-0.010196517,-0.0050632729
2025-07-22,robustness,20,20,13,0.05,0.00033293486,-0.0006975115
2025-07-23,robustness,20,21,14,0.05,0.009734114,0.0079406302
2025-07-24,robustness,20,22,15,0.05,-0.029204323,-0.024573535
2025-07-25,robustness,20,26,17,0.05,0.011571127,0.011268876
2025-07-28,robustness,20,26,17,0.05,-0.02364944,-0.018095514
2025-07-29,robustness,20,30,19,0.05,-0.028919303,-0.025842949
2025-07-30,robustness,20,30,20,0.05,-0.0045352028,-0.0012574294
2025-07-31,robustness,20,30,20,0.05,0.013736354,0.010698936
2025-08-01,robustness,20,28,20,0.05,0.027408779,0.023414263
2025-08-04,robustness,20,28,20,0.05,0.0082957863,0.0078820529
2025-08-05,robustness,20,29,21,0.05,-0.0022313768,-0.0022925623
2025-08-06,robustness,20,27,19,0.05,0.0023060554,0.0012086727
2025-08-07,robustness,20,28,20,0.05,-0.011887805,-0.0067011692
2025-08-08,robustness,20,26,20,0.05,-0.0089317642,-0.0090797368
2025-08-11,robustness,20,23,19,0.05,-0.0086659112,-0.0079383516
2025-08-12,robustness,20,24,19,0.05,0.0045694344,0.005151527
2025-08-13,robustness,20,23,18,0.05,-0.016800125,-0.017594804
2025-08-14,robustness,20,27,21,0.05,0.018116731,0.016891238
2025-08-15,robustness,20,22,17,0.05,-0.0031235581,-0.0043322202
2025-08-18,robustness,20,25,20,0.05,-0.010302966,-0.0088432842
2025-08-19,robustness,20,28,23,0.05,0.0031297438,0.0026844851
2025-08-20,robustness,20,28,24,0.05,-0.0026836066,-0.0038922477
2025-08-21,robustness,20,31,28,0.05,0.014608453,0.015242323
2025-08-22,robustness,20,27,26,0.05,-0.031744895,-0.031074872
2025-08-25,robustness,20,30,28,0.05,-0.034177266,-0.0331413
