year,instrument,name,industry_name,max_forward_gain_intraday,max_forward_gain_close_confirmed,main_low_date,main_high_date,close_confirmed_peak_date,main_duration_trading_days,episode_count,first_intraday_50pct_date,first_close_confirmed_50pct_date,readable_days_in_year,membership_days_in_year,coverage_status,truncated_by_year_boundary
2024,SH601012,隆基绿能,电力设备,0.6761678451679936,0.6199524068949973,2024-07-09,2024-11-12,2024-10-25,84,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH601066,中信建投,非银金融,0.8915313830213885,0.8439675949871248,2024-07-09,2024-11-08,2024-11-07,82,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH601077,渝农商行,银行,0.5092347883283348,0.4960422515470786,2024-02-20,2024-10-16,2024-10-16,158,1,2024-10-16,,212,212,coverage_ok,True
2024,SH601088,中国神华,煤炭,0.5938975653350029,0.46313104884288103,2024-01-02,2024-10-08,2024-09-30,182,1,2024-09-30,,242,242,coverage_ok,True
2024,SH601100,恒立液压,机械设备,0.6678048110589749,0.6578049078220274,2024-07-17,2024-10-08,2024-10-08,53,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH601127,赛力斯,汽车,1.7449962496350375,1.6508524038743637,2024-02-06,2024-12-10,2024-12-09,202,1,2024-02-27,2024-02-27,242,242,coverage_ok,True
2024,SH601136,首创证券,非银金融,0.6060240502869008,0.5548192092063811,2024-01-24,2024-11-13,2024-10-08,176,1,2024-10-08,2024-10-08,210,210,coverage_ok,False
2024,SH601138,工业富联,电子,1.3327773016918134,1.2952461203589505,2024-01-15,2024-07-11,2024-07-09,117,1,2024-02-20,2024-02-27,242,242,coverage_ok,True
2024,SH601166,兴业银行,银行,0.5438736186234432,0.4671936779156012,2024-01-04,2024-10-08,2024-10-08,180,1,2024-10-08,,242,242,coverage_ok,True
2024,SH601186,中国铁建,建筑装饰,0.5331279137396407,0.525423723832366,2024-09-18,2024-11-18,2024-11-18,39,1,2024-10-14,2024-11-18,242,242,coverage_ok,False
2024,SH601211,国泰海通,非银金融,0.7713115531313466,0.7245902659399044,2024-04-15,2024-11-08,2024-11-07,122,1,2024-10-14,2024-10-14,225,225,coverage_ok,True
2024,SH601225,陕西煤业,煤炭,0.5195865930611319,0.40315571779665316,2024-01-02,2024-10-08,2024-09-30,182,1,2024-10-08,,242,242,coverage_ok,True
2024,SH601229,上海银行,银行,0.7237353865410019,0.7042802444412057,2024-01-02,2024-12-31,2024-12-30,242,1,2024-10-08,2024-11-28,242,242,coverage_ok,True
2024,SH601238,广汽集团,汽车,0.5398861038444012,0.5185185009081983,2024-09-18,2024-12-04,2024-12-03,51,1,2024-12-03,2024-12-03,242,242,coverage_ok,False
2024,SH601288,农业银行,银行,0.6031250118743627,0.5843750300351527,2024-01-18,2024-12-31,2024-12-30,230,1,2024-10-08,2024-12-16,242,242,coverage_ok,True
2024,SH601318,中国平安,非银金融,0.7297217292965832,0.7033673666123859,2024-01-11,2024-10-08,2024-11-07,175,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SH601319,中国人保,非银金融,0.8591548475979274,0.8403755237932775,2024-01-23,2024-10-08,2024-10-08,167,1,2024-09-26,2024-09-26,242,242,coverage_ok,True
2024,SH601328,交通银行,银行,0.5090543896604047,0.5030181298868015,2024-01-18,2024-08-28,2024-08-27,148,1,2024-08-22,2024-08-27,242,242,coverage_ok,True
2024,SH601336,新华保险,非银金融,1.1839810995509712,1.126090419974433,2024-01-23,2024-11-08,2024-11-07,190,1,2024-09-26,2024-09-26,242,242,coverage_ok,True
2024,SH601360,三六零,计算机,1.472727201076312,1.472727201076312,2024-02-06,2024-11-25,2024-11-25,172,1,2024-03-01,2024-03-01,220,220,coverage_ok,False
2024,SH601398,工商银行,银行,0.5710901526229266,0.5497631011863189,2024-01-18,2024-12-25,2024-12-30,226,1,2024-12-23,2024-12-24,242,242,coverage_ok,True
2024,SH601600,中国铝业,有色金属,1.0064656654113722,0.8750000128458291,2024-01-23,2024-10-08,2024-10-14,167,1,2024-03-29,2024-03-29,242,242,coverage_ok,True
2024,SH601601,中国太保,非银金融,1.097389488919616,0.9874497992448545,2024-01-23,2024-10-08,2024-10-08,167,1,2024-09-06,2024-09-06,242,242,coverage_ok,True
2024,SH601607,上海医药,医药生物,0.5484311732067735,0.47271489613276607,2024-01-23,2024-10-08,2024-11-21,167,1,2024-10-08,,242,242,coverage_ok,False
2024,SH601628,中国人寿,非银金融,1.0565649374658173,0.9847234127838824,2024-01-23,2024-11-08,2024-11-07,190,1,2024-09-25,2024-09-25,242,242,coverage_ok,True
2024,SH601633,长城汽车,汽车,0.7654053971574113,0.6962161708522487,2024-02-05,2024-10-08,2024-10-08,158,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SH601668,中国建筑,建筑装饰,0.5752427066481518,0.5169903333994579,2024-01-18,2024-10-08,2024-11-07,170,1,2024-10-08,,242,242,coverage_ok,True
2024,SH601688,华泰证券,非银金融,0.8500451767683208,0.806684783320365,2024-07-08,2024-11-08,2024-11-07,83,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SH601689,拓普集团,汽车,1.0177777934278178,0.9596581092247596,2024-02-05,2024-11-12,2024-11-11,183,1,2024-03-25,2024-09-30,242,242,coverage_ok,True
2024,SH601698,中国卫通,国防军工,1.2218725166294613,1.2218725166294613,2024-02-05,2024-11-13,2024-11-13,184,1,2024-11-06,2024-11-07,242,242,coverage_ok,True
2024,SH601727,上海电气,电力设备,2.596491203609462,2.596491203609462,2024-07-08,2024-11-08,2024-11-08,83,1,2024-10-22,2024-10-22,242,242,coverage_ok,False
2024,SH601728,中国电信,通信,0.5247311843393965,0.5053763132120703,2024-01-11,2024-12-31,2024-12-30,235,1,2024-10-08,2024-12-30,242,242,coverage_ok,True
2024,SH601766,中国中车,机械设备,0.8050313817831212,0.7714884366988672,2024-01-23,2024-10-08,2024-11-07,167,1,2024-04-16,2024-04-17,242,242,coverage_ok,True
2024,SH601788,光大证券,非银金融,0.7094542182824861,0.6010760612796946,2024-07-09,2024-12-10,2024-10-08,104,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH601800,中国交建,建筑装饰,0.8676236162311111,0.8197766957131731,2024-01-23,2024-11-07,2024-11-07,189,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH601808,中海油服,石油石化,0.5015456673299397,0.4891809182881648,2024-02-08,2024-04-01,2024-04-03,32,1,2024-04-01,,242,242,coverage_ok,True
2024,SH601825,沪农商行,银行,0.6646586205024465,0.6465863007748986,2024-01-02,2024-12-31,2024-12-30,242,1,2024-10-08,2024-10-14,242,242,coverage_ok,True
2024,SH601857,中国石油,石油石化,0.6116505363762335,0.5922330786266687,2024-01-23,2024-04-19,2024-04-17,56,1,2024-04-03,2024-04-15,242,242,coverage_ok,True
2024,SH601865,福莱特,电力设备,0.564392002523298,0.5125705432753336,2024-02-29,2024-04-01,2024-04-01,23,1,2024-03-12,2024-04-01,140,140,coverage_ok,False
2024,SH601872,招商轮船,交通运输,0.6493738846787704,0.629695779607407,2024-01-03,2024-05-15,2024-05-15,85,1,2024-04-19,2024-05-09,241,241,coverage_ok,True
2024,SH601881,中国银河,非银金融,0.8320853969926723,0.7679144398117295,2024-07-09,2024-11-14,2024-10-08,86,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SH601888,中国中免,商贸零售,0.5866870485826394,0.5861148803750815,2024-09-18,2024-10-08,2024-10-08,10,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH601898,中煤能源,煤炭,0.7134768114573979,0.5877690349831071,2024-01-02,2024-10-08,2024-09-30,182,1,2024-09-02,2024-09-02,242,242,coverage_ok,True
2024,SH601899,紫金矿业,有色金属,0.8040853741254443,0.7363045467151632,2024-01-23,2024-10-08,2024-05-20,167,1,2024-03-29,2024-03-29,242,242,coverage_ok,True
2024,SH601901,方正证券,非银金融,0.6666666403075101,0.6666666403075101,2024-02-05,2024-10-08,2024-10-08,158,1,2024-04-29,2024-05-13,242,242,coverage_ok,False
2024,SH601919,中远海控,交通运输,0.90759487505086,0.8645568815719402,2024-01-11,2024-06-06,2024-06-07,95,1,2024-05-13,2024-05-13,242,242,coverage_ok,True
2024,SH601985,中国核电,公用事业,0.6662049975837829,0.6565097487114333,2024-01-02,2024-07-25,2024-07-25,136,1,2024-07-08,2024-07-08,242,242,coverage_ok,True
2024,SH601988,中国银行,银行,0.5129682872373573,0.49567723758754756,2024-01-18,2024-12-25,2024-12-30,226,1,2024-12-25,,242,242,coverage_ok,True
2024,SH601989,中国重工(退),国防军工,0.558139635173974,0.4780361652039964,2024-01-18,2024-10-08,2024-08-01,160,1,2024-10-08,,232,232,coverage_ok,False
2024,SH601995,中金公司,非银金融,0.6236518879960171,0.6236518879960171,2024-07-09,2024-10-08,2024-10-08,59,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH601998,中信银行,银行,0.5299145534272112,0.5064103524203716,2024-01-02,2024-10-08,2024-04-18,182,1,2024-04-18,2024-04-18,242,242,coverage_ok,True
2024,SH603019,中科曙光,计算机,1.7194527985151207,1.6422491268517803,2024-01-25,2024-11-12,2024-11-11,180,1,2024-02-28,2024-03-01,224,224,coverage_ok,True
2024,SH603195,公牛集团,轻工制造,0.5514958889573209,0.49068177379125166,2024-01-18,2024-10-08,2024-05-13,170,1,2024-10-08,,242,242,coverage_ok,True
2024,SH603259,药明康德,医药生物,0.6777557449532428,0.622215927129498,2024-07-09,2024-11-12,2024-12-09,84,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH603260,合盛硅业,基础化工,0.6105780753543915,0.5852398529525755,2024-02-05,2024-10-08,2024-10-25,158,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH603288,海天味业,食品饮料,0.6350574579646422,0.5983397784503706,2024-01-18,2024-10-08,2024-10-08,170,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH603296,华勤技术,电子,0.6595560632685751,0.6349924047166131,2024-04-24,2024-12-30,2024-12-30,129,1,2024-12-26,2024-12-26,163,163,coverage_ok,True
2024,SH603369,今世缘,食品饮料,0.5042166880571122,0.46792734625079024,2024-01-24,2024-04-01,2024-04-01,43,1,2024-04-01,,219,219,coverage_ok,False
2024,SH603392,万泰生物,医药生物,0.8964134281846243,0.7679324969220866,2024-02-05,2024-10-08,2024-10-08,158,1,2024-02-23,2024-02-27,242,242,coverage_ok,False
2024,SH603501,豪威集团,电子,0.6352284865867377,0.554994679287734,2024-02-05,2024-10-09,2024-10-08,159,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SH603799,华友钴业,有色金属,0.5005825005688713,0.414368860929915,2024-04-01,2024-11-12,2024-11-11,39,1,2024-11-12,,86,86,coverage_ok,False
2024,SH603986,兆易创新,电子,0.7005804872868711,0.6644411867262712,2024-04-22,2024-12-27,2024-12-26,144,1,2024-12-19,2024-12-19,172,172,coverage_ok,True
2024,SH603993,洛阳钼业,有色金属,1.0128478511696293,0.9336187549138732,2024-01-23,2024-04-22,2024-04-19,57,1,2024-03-15,2024-03-15,242,242,coverage_ok,True
2024,SH605117,德业股份,电力设备,0.5528052700106172,0.5101072561003486,2024-07-11,2024-10-08,2024-10-08,57,1,2024-10-08,2024-10-08,117,117,coverage_ok,True
2024,SH605499,东鹏饮料,食品饮料,1.2235252302523314,1.1678627018833172,2024-01-26,2024-12-13,2024-12-17,212,1,2024-05-09,2024-06-13,242,242,coverage_ok,True
2024,SZ000001,平安银行,银行,0.60539838487046,0.5385604041421581,2024-01-23,2024-10-08,2024-10-08,167,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SZ000002,万科Ａ,房地产,0.729773442931811,0.6796117156578281,2024-08-29,2024-10-08,2024-10-08,22,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SZ000063,中兴通讯,通信,1.0645000457763674,1.0100000381469725,2024-02-05,2024-12-30,2024-12-26,217,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SZ000066,中国长城,计算机,0.6436241877926867,0.559731568195204,2024-11-01,2024-11-11,2024-11-11,7,1,2024-11-08,2024-11-08,38,38,coverage_ok,False
2024,SZ000100,TCL科技,电子,0.6392045489181419,0.5028409063970007,2024-09-18,2024-11-01,2024-11-11,28,1,2024-11-01,,242,242,coverage_ok,False
2024,SZ000166,申万宏源,非银金融,0.6040609339787497,0.5685278524331825,2024-01-18,2024-10-09,2024-10-08,171,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SZ000333,美的集团,家用电器,0.6903498275497995,0.6165429216130303,2024-01-03,2024-10-08,2024-10-08,181,1,2024-09-27,2024-09-30,242,242,coverage_ok,False
2024,SZ000425,徐工机械,机械设备,0.67535070944581,0.6553107430365526,2024-01-24,2024-10-08,2024-11-07,166,1,2024-05-09,2024-05-09,242,242,coverage_ok,True
2024,SZ000538,云南白药,医药生物,0.5522124038910878,0.4498103984502009,2024-02-02,2024-10-08,2024-10-08,159,1,2024-10-08,,242,242,coverage_ok,False
2024,SZ000568,泸州老窖,食品饮料,0.6647362159691479,0.6073573418154572,2024-09-19,2024-10-08,2024-10-08,9,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SZ000596,古井贡酒,食品饮料,0.5970373006756939,0.596811728993178,2024-09-19,2024-10-08,2024-10-08,9,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SZ000617,中油资本,非银金融,1.0085106305268727,0.9382978779528142,2024-01-23,2024-10-15,2024-10-14,172,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SZ000625,长安汽车,汽车,0.6297639145577081,0.5880217126189973,2024-02-05,2024-04-11,2024-04-11,41,1,2024-03-18,2024-03-18,242,242,coverage_ok,False
2024,SZ000651,格力电器,家用电器,0.7754050622830795,0.7341678475233471,2024-01-04,2024-10-08,2024-10-08,180,1,2024-09-27,2024-09-30,242,242,coverage_ok,False
2024,SZ000768,中航西飞,国防军工,0.8905703705052408,0.8189755206573182,2024-02-05,2024-11-06,2024-11-06,179,1,2024-07-22,2024-07-26,242,242,coverage_ok,False
2024,SZ000776,广发证券,非银金融,0.6895910704887616,0.6505576069794778,2024-07-09,2024-11-08,2024-10-08,82,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SZ000792,盐湖股份,基础化工,0.5839694195239404,0.5290076414790368,2024-02-05,2024-11-12,2024-11-13,183,1,2024-10-08,2024-11-12,242,242,coverage_ok,False
2024,SZ000858,五粮液,食品饮料,0.6812366918779644,0.5428542756458956,2024-09-19,2024-10-08,2024-10-08,9,1,2024-09-30,2024-09-30,242,242,coverage_ok,False
2024,SZ000938,紫光股份,计算机,0.8377896877830069,0.8116458650823395,2024-01-25,2024-11-11,2024-11-11,178,1,2024-03-04,2024-03-04,219,219,coverage_ok,False
2024,SZ000977,浪潮信息,计算机,0.7923844394014765,0.7174373396492761,2024-09-26,2024-11-13,2024-11-13,30,1,2024-11-08,2024-11-08,177,177,coverage_ok,True
2024,SZ001965,招商公路,交通运输,0.5704468221123111,0.5406644346535332,2024-01-23,2024-12-31,2024-12-31,227,1,2024-10-08,2024-12-25,242,242,coverage_ok,True
2024,SZ001979,招商蛇口,房地产,0.8678976832080845,0.7613635917217276,2024-04-24,2024-10-08,2024-11-07,109,1,2024-05-17,2024-05-17,242,242,coverage_ok,False
2024,SZ002001,新和成,医药生物,0.62626944572218,0.5964792953890203,2024-01-24,2024-10-24,2024-10-22,174,1,2024-08-08,2024-10-08,236,236,coverage_ok,True
2024,SZ002027,分众传媒,传媒,0.515337433482921,0.49079757891533293,2024-02-02,2024-10-08,2024-11-07,159,1,2024-10-08,,242,242,coverage_ok,False
2024,SZ002050,三花智控,家用电器,0.8234912822655687,0.7631408400602133,2024-08-27,2024-11-12,2024-11-11,49,1,2024-09-30,2024-09-30,242,242,coverage_ok,True
2024,SZ002142,宁波银行,银行,0.5468571254185268,0.5302857535226004,2024-01-05,2024-10-08,2024-10-08,179,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SZ002179,中航光电,国防军工,0.6410077554610869,0.6298111251014489,2024-02-05,2024-10-08,2024-10-08,158,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SZ002230,科大讯飞,计算机,0.7391837999324147,0.668916819116046,2024-08-28,2024-12-10,2024-12-10,68,1,2024-10-09,2024-11-11,242,242,coverage_ok,False
2024,SZ002241,歌尔股份,电子,1.0954810087788776,1.0437318053784312,2024-02-02,2024-12-20,2024-12-26,211,1,2024-07-10,2024-07-10,241,241,coverage_ok,False
2024,SZ002304,洋河股份,食品饮料,0.522723908687369,0.38563547933310605,2024-09-18,2024-10-08,2024-09-30,10,1,2024-10-08,,242,242,coverage_ok,False
2024,SZ002311,海大集团,农林牧渔,0.5468703944298792,0.4597185555378347,2024-09-20,2024-10-08,2024-11-07,8,1,2024-10-08,,242,242,coverage_ok,False
2024,SZ002352,顺丰控股,交通运输,0.523716714737676,0.43372319959894856,2024-02-05,2024-10-08,2024-11-13,158,1,2024-10-08,,242,242,coverage_ok,False
2024,SZ002371,北方华创,电子,1.2061780011646994,1.1911899344986772,2024-01-09,2024-11-12,2024-11-11,202,1,2024-06-13,2024-07-15,242,242,coverage_ok,True
2024,SZ002460,赣锋锂业,有色金属,0.8192818397950312,0.786203999353702,2024-09-10,2024-11-14,2024-11-13,41,1,2024-10-08,2024-10-08,242,242,coverage_ok,False
2024,SZ002463,沪电股份,电子,0.9140722423531473,0.808634263962164,2024-02-27,2024-10-09,2024-10-25,148,1,2024-06-14,2024-06-14,208,208,coverage_ok,True
2024,SZ002466,天齐锂业,有色金属,0.5293311291405907,0.4692968230376311,2024-06-26,2024-11-13,2024-11-13,31,1,2024-11-12,,177,177,coverage_ok,False
2024,SZ002475,立讯精密,电子,0.9358660243389534,0.8762255377468819,2024-02-02,2024-10-08,2024-10-08,159,1,2024-06-17,2024-06-18,242,242,coverage_ok,True
2024,SZ002594,比亚迪,汽车,1.1021332057398627,1.0358692439625954,2024-02-05,2024-10-08,2024-10-08,158,1,2024-06-05,2024-06-11,242,242,coverage_ok,True
2024,SZ002600,领益智造,电子,0.543613665053541,0.48753895284184545,2024-08-21,2024-11-14,2024-11-13,39,1,2024-11-14,,81,81,coverage_ok,True
2024,SZ002625,光启技术,国防军工,1.1332772578712929,1.0856179954609768,2024-09-30,2024-11-11,2024-11-11,26,1,2024-10-21,2024-10-21,62,62,coverage_ok,True
2024,SZ002736,国信证券,非银金融,0.9393939268834535,0.8167388837592768,2024-02-05,2024-10-09,2024-11-07,149,1,2024-09-30,2024-09-30,232,232,coverage_ok,True
2024,SZ002920,德赛西威,计算机,0.7246606673140941,0.6731874871214907,2024-08-29,2024-11-12,2024-11-11,44,1,2024-10-08,2024-10-08,204,204,coverage_ok,False
2024,SZ002938,鹏鼎控股,电子,1.1159055455706062,1.062719517353714,2024-04-22,2024-07-11,2024-07-10,55,1,2024-06-06,2024-06-06,203,203,coverage_ok,True
2024,SZ003816,中国广核,公用事业,0.7297296687753823,0.7162161683235146,2024-01-02,2024-07-25,2024-07-24,136,1,2024-06-28,2024-07-01,242,242,coverage_ok,True
