year,rule_version_id,entry_type,exit_reason,industry_name,market_trend_state,market_width_state,trend_score_bucket,money_ratio_bucket,gap_bucket,initial_risk_bucket,holding_days_bucket,trades,net_pnl,avg_loss_pnl,stop_time_trade_ratio
2019,ema_state_stop_time_base__fixed_w05,ema_state,ema60_exit,银行,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d6_10,1,-2801.034379577634,-2801.034379577634,0.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,计算机,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d6_10,1,-2697.968000793454,-2697.968000793454,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-2674.886109352112,-2674.886109352112,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,ema60_exit,银行,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d0_3,1,-2646.0448123931883,-2646.0448123931883,0.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,060_080,flat_up,risk_4_8,d6_10,1,-2580.2613483428986,-2580.2613483428986,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-2355.3281204223617,-2355.3281204223617,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d11_20,1,-2261.1698406219452,-2261.1698406219452,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,ema60_exit,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_4_8,d6_10,1,-2242.8994628906266,-2242.8994628906266,0.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,lt060,flat_up,risk_8_12,d6_10,1,-2230.9870986938463,-2230.9870986938463,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,100_120,flat_down,risk_4_8,d11_20,1,-2214.5730833053617,-2214.5730833053617,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,社会服务,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-2116.574080276491,-2116.574080276491,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_4_8,d6_10,1,-2072.8257377624495,-2072.8257377624495,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,社会服务,market_trend_on,width_strong,top10,060_080,flat_down,risk_8_12,d11_20,1,-2061.455264282225,-2061.455264282225,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d6_10,1,-2035.6888732910156,-2035.6888732910156,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,轻工制造,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d6_10,1,-2027.2910133361845,-2027.2910133361845,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,农林牧渔,market_trend_on,width_strong,top20,060_080,flat_down,risk_gt12,d6_10,1,-1970.8874988555908,-1970.8874988555908,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_gt12,d6_10,1,-1959.9839876174942,-1959.9839876174942,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d6_10,1,-1937.5441612720474,-1937.5441612720474,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,ema60_exit,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d0_3,1,-1933.2548252105742,-1933.2548252105742,0.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,ema60_exit,非银金融,market_trend_on,width_strong,top20,060_080,flat_down,risk_4_8,d0_3,1,-1929.1261663913756,-1929.1261663913756,0.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,家用电器,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d11_20,1,-1895.6519989013673,-1895.6519989013673,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,家用电器,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d6_10,1,-1699.6511360168442,-1699.6511360168442,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d20p,1,-1658.7470832824692,-1658.7470832824692,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,国防军工,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d11_20,1,-1516.7708524704008,-1516.7708524704008,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top10,080_100,gap_up_gt2,risk_gt12,d6_10,1,-1494.4580017089872,-1494.4580017089872,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top20,100_120,flat_down,risk_gt12,d11_20,1,-1419.9657380104036,-1419.9657380104036,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,电力设备,market_trend_on,width_strong,top10,080_100,flat_down,risk_8_12,d6_10,1,-1397.1107623100265,-1397.1107623100265,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d11_20,1,-1390.8604343414336,-1390.8604343414336,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top10,gt120,flat_up,risk_8_12,d6_10,1,-1352.9055631637589,-1352.9055631637589,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,计算机,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d6_10,1,-1267.4998455047607,-1267.4998455047607,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d20p,1,-1250.95090484619,-1250.95090484619,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,农林牧渔,market_trend_on,width_strong,top10,080_100,flat_down,risk_gt12,d11_20,1,-1140.8218626022324,-1140.8218626022324,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,lt060,flat_up,risk_gt12,d6_10,1,-1098.2343347549408,-1098.2343347549408,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,家用电器,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-1058.4615600585907,-1058.4615600585907,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,电子,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d11_20,1,-1020.3092193603545,-1020.3092193603545,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d11_20,1,-953.368243837358,-953.368243837358,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,100_120,flat_down,risk_gt12,d6_10,1,-934.8810989379912,-934.8810989379912,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,社会服务,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d6_10,1,-933.4286361694307,-933.4286361694307,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,060_080,flat_down,risk_4_8,d11_20,1,-917.0632137298613,-917.0632137298613,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top10,100_120,flat_up,risk_gt12,d6_10,1,-865.2359364032745,-865.2359364032745,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d11_20,1,-833.9442958831787,-833.9442958831787,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d11_20,1,-740.9890983581514,-740.9890983581514,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d20p,1,-734.3640682220473,-734.3640682220473,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,房地产,market_trend_on,width_strong,top20,gt120,flat_down,risk_gt12,d11_20,1,-699.8494267463684,-699.8494267463684,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,农林牧渔,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d11_20,1,-641.4033026695222,-641.4033026695222,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,电子,market_trend_on,width_strong,top20,100_120,flat_up,risk_gt12,d6_10,1,-558.5070370674133,-558.5070370674133,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,家用电器,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d6_10,1,-530.5648803710952,-530.5648803710952,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,计算机,market_trend_on,width_strong,top20,lt060,gap_down_gt2,risk_gt12,d11_20,1,-494.2426849365205,-494.2426849365205,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,社会服务,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d6_10,1,-462.4574966430664,-462.4574966430664,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d11_20,1,-402.68571109771585,-402.68571109771585,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-400.5601340293888,-400.5601340293888,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,医药生物,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d20p,1,-328.79449367523193,-328.79449367523193,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,电子,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d11_20,1,-325.5426866531372,-325.5426866531372,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,非银金融,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d6_10,1,-316.1138005256624,-316.1138005256624,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,医药生物,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d11_20,1,-312.5715116500884,-312.5715116500884,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,传媒,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-284.3662464857098,-284.3662464857098,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,医药生物,market_trend_on,width_strong,top20,080_100,flat_up,risk_8_12,d20p,1,-274.9396316528349,-274.9396316528349,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,100_120,flat_up,risk_gt12,d11_20,1,-220.35417022704934,-220.35417022704934,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d6_10,2,-212.19934797286987,-106.09967398643494,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,100_120,flat_down,risk_8_12,d6_10,1,-210.0025634765654,-210.0025634765654,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top20,100_120,flat_up,risk_gt12,d6_10,1,-129.75003051757812,-129.75003051757812,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,060_080,flat_up,risk_8_12,d6_10,1,-107.27127132415808,-107.27127132415808,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,电子,market_trend_on,width_strong,top10,100_120,flat_down,risk_gt12,d11_20,1,-100.46070289611816,-100.46070289611816,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,银行,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d20p,1,-10.0,-10.0,1.0
2019,ema_state_stop_time_base__fixed_w05,ema_state,time_stop,电力设备,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d11_20,1,-9.985987854000996,-9.985987854000996,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,汽车,market_trend_on,width_strong,top10,060_080,flat_down,risk_gt12,d4_5,1,-4720.862595367432,-4720.862595367432,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,汽车,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-3998.6590843200684,-3998.6590843200684,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,stop_loss,电子,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d4_5,1,-3927.016646575926,-3927.016646575926,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,通信,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d4_5,1,-3756.586791229249,-3756.586791229249,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,非银金融,market_trend_on,width_strong,top10,080_100,flat_up,risk_8_12,d0_3,1,-3051.888002014161,-3051.888002014161,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,非银金融,market_trend_on,width_strong,top10,lt060,flat_down,risk_gt12,d11_20,1,-2921.6391611099243,-2921.6391611099243,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,非银金融,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d6_10,1,-2825.774484872818,-2825.774484872818,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,电子,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,2,-2814.001430749893,-1407.0007153749466,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,基础化工,market_trend_on,width_strong,top10,080_100,flat_down,risk_gt12,d6_10,1,-2700.773665904999,-2700.773665904999,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,基础化工,market_trend_on,width_strong,top10,080_100,gap_up_gt2,risk_gt12,d6_10,1,-2444.6523736000067,-2444.6523736000067,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,电力设备,market_trend_on,width_strong,top20,100_120,flat_down,risk_8_12,d4_5,1,-2234.70449771881,-2234.70449771881,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,家用电器,market_trend_on,width_strong,top10,gt120,gap_down_gt2,risk_gt12,d11_20,1,-2188.6132324218747,-2188.6132324218747,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,通信,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d6_10,1,-2178.4066256523147,-2178.4066256523147,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,计算机,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-2145.2856101989746,-2145.2856101989746,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,非银金融,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-2114.1477252960203,-2114.1477252960203,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,stop_loss,计算机,market_trend_on,width_strong,top20,100_120,flat_down,risk_4_8,d0_3,1,-2022.8632690429672,-2022.8632690429672,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,计算机,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-1700.0730972290025,-1700.0730972290025,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,银行,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d6_10,1,-1696.780441474916,-1696.780441474916,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d6_10,2,-1685.517247009278,-842.758623504639,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,食品饮料,market_trend_on,width_strong,top10,080_100,flat_down,risk_4_8,d6_10,1,-1667.8083663940429,-1667.8083663940429,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-1649.513100767137,-1649.513100767137,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,电子,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d20p,1,-1645.5781414031997,-1645.5781414031997,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,银行,market_trend_on,width_strong,top20,gt120,flat_up,risk_4_8,d0_3,1,-1526.5643148422241,-1526.5643148422241,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_8_12,d6_10,1,-1465.2206577301033,-1465.2206577301033,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,100_120,flat_down,risk_4_8,d11_20,1,-1319.3201347351082,-1319.3201347351082,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,农林牧渔,market_trend_on,width_strong,top10,gt120,gap_up_gt2,risk_gt12,d6_10,1,-1291.864363288879,-1291.864363288879,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,电子,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-1275.9502441406253,-1275.9502441406253,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top20,080_100,flat_down,risk_lt4,d11_20,1,-1269.3465557098382,-1269.3465557098382,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,社会服务,market_trend_on,width_strong,top10,gt120,flat_down,risk_gt12,d6_10,1,-1209.470903015136,-1209.470903015136,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,银行,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d6_10,2,-1207.8452409267425,-603.9226204633712,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,食品饮料,market_trend_on,width_strong,top10,gt120,flat_down,risk_4_8,d6_10,1,-1200.0570060729995,-1200.0570060729995,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,计算机,market_trend_on,width_strong,top10,080_100,flat_up,risk_gt12,d11_20,1,-1190.0893898010254,-1190.0893898010254,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,非银金融,market_trend_on,width_strong,top20,gt120,flat_down,risk_4_8,d0_3,1,-1181.4335042953476,-1181.4335042953476,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,银行,market_trend_on,width_strong,top20,gt120,flat_down,risk_8_12,d6_10,1,-1176.1757934570305,-1176.1757934570305,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,计算机,market_trend_on,width_strong,top10,gt120,flat_up,risk_gt12,d6_10,1,-1141.4480003356941,-1141.4480003356941,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,医药生物,market_trend_on,width_strong,top20,gt120,flat_up,risk_gt12,d6_10,1,-1135.1664957046523,-1135.1664957046523,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,ema60_exit,食品饮料,market_trend_on,width_strong,top10,lt060,flat_up,risk_4_8,d6_10,1,-1133.4552429199225,-1133.4552429199225,0.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,非银金融,market_trend_on,width_strong,top20,gt120,gap_up_gt2,risk_gt12,d6_10,1,-1107.8946952819824,-1107.8946952819824,1.0
2019,ema_state_stop_time_base__risk_unit_w03_ind20,ema_state,time_stop,家用电器,market_trend_on,width_strong,top10,gt120,flat_down,risk_8_12,d11_20,1,-1105.796999359131,-1105.796999359131,1.0
