split,decision_date,feature_route_id,U_membership_n,membership_integrity_n,history_ready_n,sequence_ready_n,feature_ready_n,U_decision_n,invalid_n,layer_count_reconciled,support_status
train,2020-07-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-07-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-07-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2020-07-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2020-07-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2020-07-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,476,476,476,24,true,ready
train,2020-07-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,476,476,476,24,true,ready
train,2020-07-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2020-07-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,478,478,478,22,true,ready
train,2020-07-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2020-07-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-07-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2020-07-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-07-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,478,478,478,22,true,ready
train,2020-07-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2020-07-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2020-07-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2020-07-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2020-07-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,478,478,478,22,true,ready
train,2020-07-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,478,478,478,22,true,ready
train,2020-07-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,477,477,477,23,true,ready
train,2020-07-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,477,477,477,23,true,ready
train,2020-07-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,478,478,478,22,true,ready
train,2020-08-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,478,478,478,22,true,ready
train,2020-08-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,478,478,478,22,true,ready
train,2020-08-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,478,478,478,22,true,ready
train,2020-08-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,479,479,479,21,true,ready
train,2020-08-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,481,480,480,480,20,true,ready
train,2020-08-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2020-08-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-08-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2020-08-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-08-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,480,479,479,479,21,true,ready
train,2020-08-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-08-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-08-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-08-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2020-08-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2020-08-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-08-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2020-08-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2020-08-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,470,470,470,30,true,ready
train,2020-08-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-08-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2020-09-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-09-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-09-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2020-09-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-09-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2020-09-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-09-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2020-09-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2020-09-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-09-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-09-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-09-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2020-09-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2020-09-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2020-09-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2020-09-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2020-09-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2020-09-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2020-09-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-09-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2020-09-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-09-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2020-10-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,473,473,473,27,true,ready
train,2020-10-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,473,473,473,27,true,ready
train,2020-10-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2020-10-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2020-10-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,470,470,470,30,true,ready
train,2020-10-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,471,471,471,29,true,ready
train,2020-10-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,470,470,470,30,true,ready
train,2020-10-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,469,469,469,31,true,ready
train,2020-10-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,470,470,470,30,true,ready
train,2020-10-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2020-10-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,470,470,470,30,true,ready
train,2020-10-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2020-10-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2020-10-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2020-10-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2020-10-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2020-11-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,472,471,471,471,29,true,ready
train,2020-11-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2020-11-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,474,474,474,26,true,ready
train,2020-11-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,474,474,474,26,true,ready
train,2020-11-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2020-11-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2020-11-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,474,474,474,26,true,ready
train,2020-11-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,473,473,473,27,true,ready
train,2020-11-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2020-11-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-11-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,471,471,471,29,true,ready
train,2020-11-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-12-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-12-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-12-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2020-12-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2020-12-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2020-12-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2020-12-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2020-12-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-12-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-12-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-12-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-12-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2020-12-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2020-12-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-12-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-12-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-12-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,470,470,470,30,true,ready
train,2020-12-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2020-12-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2020-12-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2020-12-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2020-12-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2020-12-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-01-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-01-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-01-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-01-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-01-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-01-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-01-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-01-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-01-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-01-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-01-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-01-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-01-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-01-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-01-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-01-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-01-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-01-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-01-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,475,475,475,25,true,ready
train,2021-01-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-02-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,471,471,471,29,true,ready
train,2021-02-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2021-02-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,470,470,470,30,true,ready
train,2021-02-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2021-02-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-02-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2021-02-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-02-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-02-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-02-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,474,474,474,26,true,ready
train,2021-02-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,474,474,474,26,true,ready
train,2021-02-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2021-02-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2021-02-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2021-02-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2021-03-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,472,472,472,28,true,ready
train,2021-03-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,469,469,469,31,true,ready
train,2021-03-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,469,469,469,31,true,ready
train,2021-03-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-03-05,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-03-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-03-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,475,475,475,25,true,ready
train,2021-03-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2021-03-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,476,476,476,24,true,ready
train,2021-03-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-03-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,478,478,478,22,true,ready
train,2021-03-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,477,477,477,23,true,ready
train,2021-03-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-03-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-03-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-03-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-03-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-03-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,478,478,478,478,22,true,ready
train,2021-03-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-03-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-03-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,473,472,472,472,28,true,ready
train,2021-03-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-03-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-04-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-04-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2021-04-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,472,472,472,28,true,ready
train,2021-04-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,473,473,473,27,true,ready
train,2021-04-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-04-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-04-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-04-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-04-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-04-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-04-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-04-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-04-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-04-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-04-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-04-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-04-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-04-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,472,472,472,28,true,ready
train,2021-04-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-04-29,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-04-30,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-05-06,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-05-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-05-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-05-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-05-12,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,473,473,473,27,true,ready
train,2021-05-13,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-05-14,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,476,476,476,24,true,ready
train,2021-05-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-05-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-05-19,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-05-20,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,473,473,473,27,true,ready
train,2021-05-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-05-24,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,474,474,474,26,true,ready
train,2021-05-25,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-05-26,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,475,475,475,25,true,ready
train,2021-05-27,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-05-28,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-05-31,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,474,474,474,26,true,ready
train,2021-06-01,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-06-02,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,474,474,474,474,26,true,ready
train,2021-06-03,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-06-04,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-06-07,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-06-08,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-06-09,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,475,475,475,475,25,true,ready
train,2021-06-10,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-06-11,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,476,476,476,476,24,true,ready
train,2021-06-15,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-06-16,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-06-17,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-06-18,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-06-21,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
train,2021-06-22,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,479,479,479,479,21,true,ready
train,2021-06-23,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,500,500,477,477,477,477,23,true,ready
