scope,instrument,year,board_bucket,qfq_key_n,raw_key_n,overlap_key_n,overlap_rate,base_row_n,factor_pass_n,factor_fail_n,factor_unknown_n,factor_pass_rate,auditable_row_n,auditable_row_rate,in_range_n,out_of_range_n,unknown_n,range_pass_rate,coverage_threshold,range_threshold,status
instrument_year,SH600027,2025,main_board,243,243,243,1,243,51,192,0,0.20987654321,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600027,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2017,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2018,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2019,main_board,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2020,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2021,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2022,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2023,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2024,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2025,main_board,243,243,243,1,243,88,155,0,0.362139917695,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600028,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2017,main_board,241,241,241,1,241,0,241,0,0,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2018,main_board,243,243,243,1,243,33,210,0,0.135802469136,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2019,main_board,244,244,244,1,244,158,86,0,0.647540983607,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2020,main_board,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2021,main_board,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2022,main_board,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2023,main_board,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2024,main_board,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2025,main_board,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600029,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2017,main_board,244,244,244,1,244,10,234,0,0.0409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2018,main_board,239,239,239,1,239,9,230,0,0.0376569037657,239,1,239,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2019,main_board,237,237,237,1,237,26,211,0,0.10970464135,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2020,main_board,243,243,243,1,243,32,211,0,0.131687242798,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2021,main_board,243,243,243,1,243,28,215,0,0.115226337449,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2022,main_board,236,236,236,1,236,26,210,0,0.110169491525,236,1,236,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2023,main_board,242,242,242,1,242,21,221,0,0.0867768595041,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2024,main_board,242,242,242,1,242,36,206,0,0.148760330579,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2025,main_board,243,243,243,1,243,64,179,0,0.263374485597,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600030,2026,main_board,95,95,95,1,95,82,13,0,0.863157894737,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2017,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2018,main_board,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2019,main_board,244,244,244,1,244,2,242,0,0.00819672131148,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2020,main_board,243,243,243,1,243,23,220,0,0.0946502057613,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2021,main_board,243,243,243,1,243,51,192,0,0.20987654321,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2022,main_board,242,242,242,1,242,11,231,0,0.0454545454545,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2023,main_board,242,242,242,1,242,10,232,0,0.0413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2024,main_board,242,242,242,1,242,14,228,0,0.0578512396694,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2025,main_board,243,243,243,1,243,79,164,0,0.325102880658,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600031,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600032,2021,main_board,151,151,151,1,151,20,131,0,0.132450331126,151,1,151,0,0,1,0.9,0.995,pass
instrument_year,SH600032,2022,main_board,242,242,242,1,242,6,236,0,0.0247933884298,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600032,2023,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600032,2024,main_board,242,242,242,1,242,29,213,0,0.119834710744,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600032,2025,main_board,243,243,243,1,243,198,45,0,0.814814814815,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600032,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2017,unknown,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2018,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2019,unknown,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2020,unknown,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2021,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2022,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2023,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2024,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2025,unknown,243,243,243,1,243,52,191,0,0.213991769547,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600033,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2017,unknown,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2018,unknown,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2019,unknown,244,244,244,1,244,3,241,0,0.0122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2020,unknown,243,243,243,1,243,2,241,0,0.0082304526749,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2021,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2022,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2023,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2024,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2025,unknown,243,243,243,1,243,128,115,0,0.526748971193,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600035,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2017,main_board,244,244,244,1,244,19,225,0,0.077868852459,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2018,main_board,243,243,243,1,243,31,212,0,0.127572016461,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2019,main_board,244,244,244,1,244,49,195,0,0.200819672131,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2020,main_board,243,243,243,1,243,62,181,0,0.255144032922,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2021,main_board,243,243,243,1,243,137,106,0,0.56378600823,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2022,main_board,242,242,242,1,242,91,151,0,0.376033057851,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2023,main_board,242,242,242,1,242,64,178,0,0.264462809917,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2024,main_board,242,242,242,1,242,81,161,0,0.334710743802,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2025,main_board,243,243,243,1,243,139,104,0,0.572016460905,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600036,2026,main_board,95,95,95,1,95,92,3,0,0.968421052632,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2017,main_board,244,244,244,1,244,9,235,0,0.0368852459016,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2018,main_board,241,241,241,1,241,4,237,0,0.0165975103734,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2019,main_board,244,244,244,1,244,3,241,0,0.0122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2020,main_board,239,239,239,1,239,6,233,0,0.0251046025105,239,1,239,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2021,main_board,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2022,main_board,242,242,242,1,242,2,240,0,0.00826446280992,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2023,main_board,242,242,242,1,242,66,176,0,0.272727272727,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2024,main_board,242,242,242,1,242,133,109,0,0.54958677686,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2025,main_board,243,243,243,1,243,208,35,0,0.855967078189,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600037,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2017,main_board,244,244,244,1,244,138,106,0,0.565573770492,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2018,main_board,243,243,243,1,243,111,132,0,0.456790123457,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2019,main_board,244,244,244,1,244,146,98,0,0.598360655738,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2020,main_board,243,243,243,1,243,154,89,0,0.633744855967,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2021,main_board,243,243,243,1,243,208,35,0,0.855967078189,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2022,main_board,237,237,237,1,237,158,79,0,0.666666666667,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2023,main_board,237,237,237,1,237,121,116,0,0.510548523207,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2024,main_board,242,242,242,1,242,121,121,0,0.5,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2025,main_board,243,243,243,1,243,125,118,0,0.514403292181,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600038,2026,main_board,95,95,95,1,95,45,50,0,0.473684210526,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2017,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2018,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2019,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2020,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2021,main_board,233,233,233,1,233,2,231,0,0.00858369098712,233,1,233,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2022,main_board,241,241,241,1,241,2,239,0,0.00829875518672,241,1,241,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2023,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2024,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2025,main_board,243,243,243,1,243,115,128,0,0.473251028807,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600039,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2017,main_board,244,244,244,1,244,3,241,0,0.0122950819672,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2018,main_board,243,243,243,1,243,3,240,0,0.0123456790123,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2019,main_board,244,244,244,1,244,7,237,0,0.0286885245902,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2020,main_board,243,243,243,1,243,15,228,0,0.0617283950617,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2021,main_board,243,243,243,1,243,7,236,0,0.0288065843621,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2022,main_board,242,242,242,1,242,17,225,0,0.0702479338843,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2023,main_board,242,242,242,1,242,6,236,0,0.0247933884298,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2024,main_board,242,242,242,1,242,5,237,0,0.0206611570248,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2025,main_board,243,243,243,1,243,98,145,0,0.40329218107,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600048,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2017,main_board,149,149,149,1,149,2,147,0,0.0134228187919,149,1,149,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2018,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2019,main_board,244,244,244,1,244,0,244,0,0,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2020,main_board,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2021,main_board,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2022,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2023,main_board,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2024,main_board,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2025,main_board,243,243,243,1,243,57,186,0,0.234567901235,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600050,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2017,unknown,244,244,244,1,244,5,239,0,0.0204918032787,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2018,unknown,173,173,173,1,173,3,170,0,0.0173410404624,173,1,173,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2019,unknown,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2020,unknown,242,242,242,1,242,7,235,0,0.0289256198347,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2021,unknown,243,243,243,1,243,0,243,0,0,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2022,unknown,242,242,242,1,242,3,239,0,0.0123966942149,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2023,unknown,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2024,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2025,unknown,243,243,243,1,243,138,105,0,0.567901234568,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600051,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2017,unknown,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2018,unknown,163,163,163,1,163,0,163,0,0,163,1,163,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2019,unknown,244,244,244,1,244,4,240,0,0.016393442623,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2020,unknown,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2021,unknown,240,240,240,1,240,0,240,0,0,240,1,240,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2022,unknown,242,242,242,1,242,0,242,0,0,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2023,unknown,242,242,242,1,242,5,237,0,0.0206611570248,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2024,unknown,242,242,242,1,242,52,190,0,0.214876033058,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2025,unknown,243,243,243,1,243,165,78,0,0.679012345679,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600052,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2017,unknown,243,243,243,1,243,89,154,0,0.366255144033,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2018,unknown,243,243,243,1,243,29,214,0,0.119341563786,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2019,unknown,244,244,244,1,244,38,206,0,0.155737704918,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2020,unknown,243,243,243,1,243,40,203,0,0.164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2021,unknown,243,243,243,1,243,11,232,0,0.0452674897119,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2022,unknown,237,237,237,1,237,19,218,0,0.0801687763713,237,1,237,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2023,unknown,242,242,242,1,242,139,103,0,0.574380165289,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2024,unknown,242,242,242,1,242,242,0,0,1,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2025,unknown,243,243,243,1,243,243,0,0,1,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600053,2026,unknown,94,94,94,1,94,94,0,0,1,94,1,94,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2017,main_board,244,244,244,1,244,16,228,0,0.0655737704918,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2018,main_board,243,243,243,1,243,7,236,0,0.0288065843621,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2019,main_board,244,244,244,1,244,5,239,0,0.0204918032787,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2020,main_board,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2021,main_board,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2022,main_board,242,242,242,1,242,4,238,0,0.0165289256198,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2023,main_board,242,242,242,1,242,8,234,0,0.0330578512397,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2024,main_board,242,242,242,1,242,5,237,0,0.0206611570248,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2025,main_board,243,243,243,1,243,111,132,0,0.456790123457,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600054,2026,main_board,95,95,95,1,95,93,2,0,0.978947368421,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2017,unknown,236,236,236,1,236,2,234,0,0.00847457627119,236,1,236,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2018,unknown,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2019,unknown,244,244,244,1,244,10,234,0,0.0409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2020,unknown,243,243,243,1,243,7,236,0,0.0288065843621,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2021,unknown,242,242,242,1,242,27,215,0,0.111570247934,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2022,unknown,242,242,242,1,242,34,208,0,0.140495867769,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2023,unknown,242,242,242,1,242,25,217,0,0.103305785124,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2024,unknown,242,242,242,1,242,37,205,0,0.152892561983,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2025,unknown,243,243,243,1,243,186,57,0,0.765432098765,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600055,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2017,main_board,244,244,244,1,244,21,223,0,0.0860655737705,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2018,main_board,243,243,243,1,243,8,235,0,0.0329218106996,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2019,main_board,244,244,244,1,244,4,240,0,0.016393442623,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2020,main_board,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2021,main_board,243,243,243,1,243,5,238,0,0.0205761316872,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2022,main_board,242,242,242,1,242,19,223,0,0.0785123966942,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2023,main_board,242,242,242,1,242,9,233,0,0.0371900826446,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2024,main_board,242,242,242,1,242,27,215,0,0.111570247934,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2025,main_board,243,243,243,1,243,183,60,0,0.753086419753,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600056,2026,main_board,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2017,unknown,233,233,233,1,233,0,233,0,0,233,1,233,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2018,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2019,unknown,244,244,244,1,244,1,243,0,0.00409836065574,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2020,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2021,unknown,243,243,243,1,243,1,242,0,0.00411522633745,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2022,unknown,242,242,242,1,242,6,236,0,0.0247933884298,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2023,unknown,242,242,242,1,242,4,238,0,0.0165289256198,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2024,unknown,242,242,242,1,242,1,241,0,0.00413223140496,242,1,242,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2025,unknown,243,243,243,1,243,40,203,0,0.164609053498,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600057,2026,unknown,95,95,95,1,95,95,0,0,1,95,1,95,0,0,1,0.9,0.995,pass
instrument_year,SH600058,2017,main_board,244,244,244,1,244,193,51,0,0.790983606557,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600058,2018,main_board,243,243,243,1,243,204,39,0,0.83950617284,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600058,2019,main_board,244,244,244,1,244,183,61,0,0.75,244,1,244,0,0,1,0.9,0.995,pass
instrument_year,SH600058,2020,main_board,243,243,243,1,243,227,16,0,0.934156378601,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600058,2021,main_board,243,243,243,1,243,164,79,0,0.674897119342,243,1,243,0,0,1,0.9,0.995,pass
instrument_year,SH600058,2022,main_board,242,242,242,1,242,185,57,0,0.764462809917,242,1,242,0,0,1,0.9,0.995,pass
