dominance_id,factor_family,feature,shared_axis,anchor_family,relative_day,relative_window,split,regime_bucket,duration_bucket,winner_count,control_count,winner_total,control_total,winner_mean,control_mean,winner_std,control_std,standardized_mean_difference,winner_rate,control_rate,lift,odds_ratio,absolute_rate_difference,feature_non_missing_coverage,claim_status,missing_reason_policy,multiple_test_family
shared_axis_low_0_gap_fade_flag_all_all_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,all,long,541,2553,541,2553,,,,,,0.0073937153419593345,0.0035252643948296123,2.0973505853357977,2.242399020807834,0.003868450947129722,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_all_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,all,medium,207,909,207,909,,,,,,0.004830917874396135,0.005500550055005501,0.8782608695652173,1.1945850759410082,-0.0006696321806093659,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_off_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_off,all,197,939,197,939,,,,,,0.0,0.0,,4.756962025316456,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_on_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_on,all,137,635,137,635,,,,,,0.0,0.0,,4.621818181818182,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_transition_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,transition,all,77,340,77,340,,,,,,0.0,0.0,,4.393548387096774,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_off_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_off,all,134,652,134,652,,,,,,0.022388059701492536,0.012269938650306749,1.8246268656716416,2.0181167524043837,0.010118121051185787,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_on_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_on,all,52,197,52,197,,,,,,0.0,0.005076142131979695,0.0,1.2476190476190478,-0.005076142131979695,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_transition_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,transition,all,85,380,85,380,,,,,,0.0,0.0,,4.450292397660818,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_off_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_off,all,120,546,120,546,,,,,,0.016666666666666666,0.01282051282051282,1.3,1.5175808720112518,0.0038461538461538464,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_on_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_on,all,10,47,10,47,,,,,,0.0,0.0,,4.523809523809524,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_transition_all,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,transition,all,39,204,39,204,,,,,,0.0,0.0,,5.177215189873418,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_all_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,all,fast,61,281,61,281,,,,,,0.0,0.0,,4.5772357723577235,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_all_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,all,long,266,1274,266,1274,,,,,,0.0,0.0,,4.782363977485929,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_all_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,all,medium,84,359,84,359,,,,,,0.0,0.0,,4.254437869822485,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_all_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,all,fast,18,80,18,80,,,,,,0.0,0.0125,0.0,1.4324324324324325,-0.0125,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_all_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,all,long,178,823,178,823,,,,,,0.011235955056179775,0.007290400972053463,1.5411985018726593,1.7814338635868383,0.003945554084126312,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_all_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,all,medium,75,326,75,326,,,,,,0.013333333333333334,0.006134969325153374,2.1733333333333333,2.613422818791946,0.00719836400817996,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_all_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,all,fast,24,117,24,117,,,,,,0.0,0.008547008547008548,0.0,1.5850340136054422,-0.008547008547008548,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_all_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,all,long,97,456,97,456,,,,,,0.020618556701030927,0.006578947368421052,3.134020618556701,3.3919222139117426,0.014039609332609875,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_all_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,all,medium,48,224,48,224,,,,,,0.0,0.013392857142857142,0.0,0.6524300441826214,-0.013392857142857142,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_off_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_off,fast,66,311,66,311,,,,,,0.0,0.006430868167202572,0.0,0.9308270676691729,-0.006430868167202572,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_off_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_off,long,292,1398,292,1398,,,,,,0.0136986301369863,0.005722460658082976,2.393835616438356,2.551636252421246,0.007976169478903325,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_off_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_off,medium,93,428,93,428,,,,,,0.010752688172043012,0.011682242990654205,0.9204301075268818,1.2486486486486486,-0.0009295548186111936,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_on_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_on,fast,13,55,13,55,,,,,,0.0,0.0,,4.111111111111111,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_on_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_on,long,132,610,132,610,,,,,,0.0,0.001639344262295082,0.0,1.5333333333333332,-0.001639344262295082,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_risk_on_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,risk_on,medium,54,214,54,214,,,,,,0.0,0.0,,3.9357798165137616,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_transition_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,transition,fast,24,112,24,112,,,,,,0.0,0.0,,4.591836734693877,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_transition_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,transition,long,117,545,117,545,,,,,,0.0,0.0,,4.642553191489362,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_all_transition_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,all,transition,medium,60,267,60,267,,,,,,0.0,0.0,,4.421487603305785,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_off_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_off,fast,48,220,48,220,,,,,,0.0,0.0,,4.546391752577319,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_off_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_off,long,116,575,116,575,,,,,,0.0,0.0,,4.939914163090129,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_off_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_off,medium,33,144,33,144,,,,,,0.0,0.0,,4.313432835820895,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_on_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_on,fast,7,32,7,32,,,,,,0.0,0.0,,4.333333333333333,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_on_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_on,long,97,461,97,461,,,,,,0.0,0.0,,4.733333333333333,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_risk_on_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,risk_on,medium,33,142,33,142,,,,,,0.0,0.0,,4.253731343283582,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_transition_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,transition,fast,6,29,6,29,,,,,,0.0,0.0,,4.538461538461538,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_transition_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,transition,long,53,238,53,238,,,,,,0.0,0.0,,4.457943925233645,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_robustness_transition_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,robustness,transition,medium,18,73,18,73,,,,,,0.0,0.0,,3.9729729729729732,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_off_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_off,fast,4,21,4,21,,,,,,0.0,0.047619047619047616,0.0,1.5185185185185186,-0.047619047619047616,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_off_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_off,long,105,513,105,513,,,,,,0.01904761904761905,0.009746588693957114,1.9542857142857146,2.233201581027668,0.009301030353661935,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_off_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_off,medium,25,118,25,118,,,,,,0.04,0.01694915254237288,2.36,2.853061224489796,0.02305084745762712,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_on_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_on,fast,6,21,6,21,,,,,,0.0,0.0,,3.307692307692308,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_on_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_on,long,31,129,31,129,,,,,,0.0,0.007751937984496124,0.0,1.3597883597883598,-0.007751937984496124,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_risk_on_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,risk_on,medium,15,47,15,47,,,,,,0.0,0.0,,3.064516129032258,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_transition_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,transition,fast,8,38,8,38,,,,,,0.0,0.0,,4.529411764705882,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_transition_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,transition,long,42,181,42,181,,,,,,0.0,0.0,,4.270588235294118,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_train_transition_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,train,transition,medium,35,161,35,161,,,,,,0.0,0.0,,4.549295774647887,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_off_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_off,fast,14,70,14,70,,,,,,0.0,0.014285714285714285,0.0,1.5977011494252873,-0.014285714285714285,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_off_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_off,long,71,310,71,310,,,,,,0.028169014084507043,0.00967741935483871,2.9107981220657275,3.1603288797533398,0.018491594729668333,1.0,effect_size_candidate,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_off_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_off,medium,35,166,35,166,,,,,,0.0,0.018072289156626505,0.0,0.6579476861167003,-0.018072289156626505,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_on_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_on,fast,0,2,0,2,,,,,,,0.0,,,,1.0,sample_blocked,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_on_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_on,long,4,20,4,20,,,,,,0.0,0.0,,4.555555555555555,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_risk_on_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,risk_on,medium,6,25,6,25,,,,,,0.0,0.0,,3.9230769230769234,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_transition_fast,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,transition,fast,10,45,10,45,,,,,,0.0,0.0,,4.333333333333333,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_transition_long,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,transition,long,22,126,22,126,,,,,,0.0,0.0,,5.622222222222223,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_gap_fade_flag_validation_transition_medium,price_structure,gap_fade_flag,shared_axis_low,,0,0,validation,transition,medium,7,33,7,33,,,,,,0.0,0.0,,4.466666666666667,0.0,1.0,no_claim,missing reasons retained in aligned panels,price_structure
shared_axis_low_0_vwap_reclaim_flag_all_all_all,volume_money_vwap_turnover,vwap_reclaim_flag,shared_axis_low,,0,0,all,all,all,851,3940,851,3940,,,,,,0.5276145710928319,0.5038071065989848,1.0472551184411878,1.0998962978488454,0.023807464493847186,1.0,no_claim,missing reasons retained in aligned panels,volume_money_vwap_turnover
shared_axis_low_0_vwap_reclaim_flag_train_all_all,volume_money_vwap_turnover,vwap_reclaim_flag,shared_axis_low,,0,0,train,all,all,271,1229,271,1229,,,,,,0.5387453874538746,0.54759967453214,0.983830729837759,0.9645427199886425,-0.00885428707826541,1.0,no_claim,missing reasons retained in aligned panels,volume_money_vwap_turnover
