target_episode_id,e1_first_event_id,e1_first_event_t0_date,e1_lead_time_to_first_50pct_sessions,e1_any_event_captured,candidate_first_event_id,candidate_first_event_t0_date,candidate_lead_time_to_first_50pct_sessions,candidate_any_event_captured,instrument,episode_low_date,episode_high_date,qfq_low_at_low_date,episode_split,market_regime_bucket,board_bucket,candidate_minus_e1_lead_time_sessions,candidate_earlier_than_e1_flag,candidate_at_least_10_sessions_earlier_flag,e1_event_close_vs_episode_low_return,candidate_event_close_vs_episode_low_return,candidate_better_basis_flag,basis_policy_id,basis_definition,basis_forbidden_future_fields
SH600100_20181016_0000,SH600100_20181105_recommended_union,2018-11-05,82.0,True,,,,False,SH600100,2018-10-16,2019-04-04,8.17,train,risk_off,main_board,,False,False,0.1578947368421053,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600104_20200617_0000,SH600104_20200702_recommended_union,2020-07-02,83.0,True,,,,False,SH600104,2020-06-17,2020-11-06,14.79,train,risk_on,main_board,,False,False,0.062204192021636295,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600104_20240709_0001,SH600104_20240716_recommended_union,2024-07-16,87.0,True,,,,False,SH600104,2024-07-09,2024-12-30,12.78,robustness,risk_off,main_board,,False,False,0.10015649452269182,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20190131_0000,SH600111_20190218_recommended_union,2019-02-18,62.0,True,SH600111_20190319_risk_on_transition_union,2019-03-19,41.0,True,SH600111,2019-01-31,2019-06-12,8.24,train,risk_off,main_board,-21.0,False,False,0.09587378640776678,0.39684466019417464,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20200204_0001,SH600111_20200506_recommended_union,2020-05-06,44.0,True,,,,False,SH600111,2020-02-04,2020-07-23,8.05,train,risk_off,main_board,,False,False,0.15527950310559002,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20201102_0002,SH600111_20201113_recommended_union,2020-11-13,40.0,True,,,,False,SH600111,2020-11-02,2021-03-04,9.66,train,transition,main_board,,False,False,0.18012422360248448,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20210324_0003,,,,False,,,,False,SH600111,2021-03-24,2021-09-13,16.89,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20220427_0004,SH600111_20220606_recommended_union,2022-06-06,5.0,True,,,,False,SH600111,2022-04-27,2022-06-13,26.82,validation,risk_off,main_board,,False,False,0.37695749440715876,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20240626_0005,SH600111_20240924_recommended_union,2024-09-24,24.0,True,,,,False,SH600111,2024-06-26,2024-11-07,16.64,robustness,transition,main_board,,False,False,0.02163461538461542,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600111_20250407_0006,,,,False,,,,False,SH600111,2025-04-07,2025-08-29,21.17,robustness,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600118_20181019_0000,SH600118_20181119_recommended_union,2018-11-19,63.0,True,,,,False,SH600118,2018-10-19,2019-03-25,14.55,train,risk_off,main_board,,False,False,0.18625429553264605,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600118_20190815_0001,SH600118_20190828_recommended_union,2019-08-28,102.0,True,SH600118_20200123_risk_on_transition_union,2020-01-23,3.0,True,SH600118,2019-08-15,2020-02-10,20.41,train,risk_off,main_board,-99.0,False,False,0.09064184223419902,0.42381185693287593,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600118_20200324_0002,,,,False,,,,False,SH600118,2020-03-24,2020-08-20,27.7,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600118_20221223_0003,,,,False,SH600118_20230131_risk_on_transition_union,2023-01-31,24.0,True,SH600118,2022-12-23,2023-03-14,20.7,validation,risk_off,main_board,,False,False,,0.11835748792270517,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600118_20240709_0004,SH600118_20240730_recommended_union,2024-07-30,53.0,True,,,,False,SH600118,2024-07-09,2024-11-11,18.87,robustness,risk_off,main_board,,False,False,0.22204557498675137,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600118_20250407_0005,SH600118_20250508_recommended_union,2025-05-08,77.0,True,,,,False,SH600118,2025-04-07,2025-08-29,23.86,robustness,risk_off,main_board,,False,False,0.14082145850796302,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600120_20181019_0000,SH600120_20181105_recommended_union,2018-11-05,73.0,True,,,,False,SH600120,2018-10-19,2019-04-03,2.93,train,risk_off,main_board,,False,False,0.1740614334470989,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600126_20200204_0000,,,,False,,,,False,SH600126,2020-02-04,2020-06-24,3.73,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20180820_0000,SH600132_20180917_recommended_union,2018-09-17,95.0,True,,,,False,SH600132,2018-08-20,2019-02-14,19.01,train,risk_off,main_board,,False,False,0.19042609153077317,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20190311_0001,,,,False,,,,False,SH600132,2019-03-11,2019-07-01,26.17,train,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20190806_0002,SH600132_20190816_recommended_union,2019-08-16,79.0,True,SH600132_20191119_risk_on_transition_union,2019-11-19,18.0,True,SH600132,2019-08-06,2019-12-13,32.28,train,risk_off,main_board,-61.0,False,False,0.1682156133828996,0.36028500619578674,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20200203_0003,SH600132_20200409_recommended_union,2020-04-09,34.0,True,SH600132_20200428_risk_on_transition_union,2020-04-28,21.0,True,SH600132,2020-02-03,2020-07-01,36.34,train,risk_off,main_board,-13.0,False,False,0.1529994496422673,0.2542652724270775,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20200812_0004,,,,False,,,,False,SH600132,2020-08-12,2021-01-22,56.63,train,risk_on,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20210315_0005,SH600132_20210414_recommended_union,2021-04-14,5.0,True,,,,False,SH600132,2021-03-15,2021-07-22,76.84,train,transition,main_board,,False,False,0.3766267568974493,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20220329_0006,SH600132_20220422_recommended_union,2022-04-22,45.0,True,,,,False,SH600132,2022-03-29,2022-06-30,86.22,validation,risk_off,main_board,,False,False,0.2727905358385525,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20221031_0007,SH600132_20221104_recommended_union,2022-11-04,22.0,True,,,,False,SH600132,2022-10-31,2023-02-17,74.49,validation,risk_off,main_board,,False,False,0.30312793663578996,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600132_20240918_0008,SH600132_20240926_recommended_union,2024-09-26,3.0,True,,,,False,SH600132,2024-09-18,2024-10-08,47.71,robustness,risk_off,main_board,,False,False,0.21525885558583102,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600143_20181019_0000,SH600143_20181031_recommended_union,2018-10-31,76.0,True,,,,False,SH600143,2018-10-19,2019-04-08,3.07,train,risk_off,main_board,,False,False,0.2671009771986972,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600143_20191118_0001,,,,False,SH600143_20200106_risk_on_transition_union,2020-01-06,8.0,True,SH600143,2019-11-18,2020-05-19,5.65,train,transition,main_board,,False,False,,0.19646017699115026,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600143_20201102_0002,SH600143_20201112_recommended_union,2020-11-12,44.0,True,,,,False,SH600143,2020-11-02,2021-02-03,13.6,train,transition,main_board,,False,False,0.13235294117647056,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600143_20220427_0003,,,,False,,,,False,SH600143,2022-04-27,2022-08-24,7.09,validation,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600153_20190102_0000,,,,False,,,,False,SH600153,2019-01-02,2019-04-25,4.38,train,risk_off,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600153_20200319_0001,SH600153_20200420_recommended_union,2020-04-20,50.0,True,,,,False,SH600153,2020-03-19,2020-07-21,4.66,train,risk_off,main_board,,False,False,0.13519313304721026,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600153_20220822_0002,SH600153_20220822_recommended_union,2022-08-22,17.0,True,SH600153_20220831_risk_on_transition_union,2022-08-31,10.0,True,SH600153,2022-08-22,2022-11-30,8.17,validation,risk_on,main_board,-7.0,False,False,0.15422276621787012,0.13586291309669507,True,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600160_20181017_0000,SH600160_20181105_recommended_union,2018-11-05,101.0,True,,,,False,SH600160,2018-10-17,2019-04-08,5.68,train,risk_off,main_board,,False,False,0.170774647887324,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600160_20200204_0001,SH600160_20200218_recommended_union,2020-02-18,5.0,True,,,,False,SH600160,2020-02-04,2020-02-26,5.58,train,risk_off,main_board,,False,False,0.1630824372759856,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600160_20210305_0002,,,,False,,,,False,SH600160,2021-03-05,2021-08-27,7.65,train,transition,main_board,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SH600160_20220121_0003,SH600160_20220126_recommended_union,2022-01-26,113.0,True,SH600160_20220614_risk_on_transition_union,2022-06-14,25.0,True,SH600160,2022-01-21,2022-07-19,10.51,validation,transition,main_board,-88.0,False,False,0.2093244529019982,0.19219790675547088,True,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
