test_id,estimator,arm_id,formation_sessions,holding_sessions,return_semantics,weighting,bucket_count,series_role,fold_id,calendar_slot_n,evaluable_week_n,null_value,alternative,hac_lag_weeks,block_method,block_length_weeks,bootstrap_repetitions,finite_bootstrap_repetitions,bootstrap_seed,scope_seed,bootstrap_rng,ci_method,estimate,standard_error,ci_low,ci_high,nominal_pvalue,holm_family_id,holm_family_size,holm_adjusted_pvalue,inference_status,failure_reason
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,203,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00162315553891,,-0.00198529334602,0.00553512019939,0.395720855829,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::middle_bucket_mean::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,middle_bucket_mean,LATE,213,203,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00162315553891,0.00208565288126,-0.0024646489926,0.00571096007043,0.436422723986,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00195961121432,,-0.00252826734819,0.0062521877584,0.378924215157,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00195961121432,0.00233828239935,-0.00262333807409,0.00654256050272,0.401999344303,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,389,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00231030499064,,-0.000813008921647,0.00507345918545,0.126174765047,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,FULL,426,389,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00231030499064,0.00162653425646,-0.000877643571644,0.00549825355293,0.155495603914,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,202,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00263495714991,,-0.000347951724768,0.00723229715311,0.19276144771,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::EW::K5::unfavorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,EW,5,unfavorable_bucket,LATE,213,202,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00263495714991,0.00223664477754,-0.00174878606027,0.0070187003601,0.238762812785,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000189668913843,,-0.00394534837543,0.00516366519863,0.933213357329,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,EARLY,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000189668913843,0.00257551663149,-0.00485825092546,0.00523758875314,0.941294410917,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,FULL,426,403,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00153168480734,,-0.00185941788034,0.00436251140024,0.351529694061,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,FULL,426,403,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00153168480734,0.00166848687662,-0.00173848937952,0.0048018589942,0.358614518611,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,LATE,213,206,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00281506893851,,-0.00100465663132,0.0067886356913,0.157968406319,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_bucket,LATE,213,206,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00281506893851,0.00213937177197,-0.00137802268409,0.0070081605611,0.188228066574,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,EARLY,213,176,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000363762873882,,-0.00336081231056,0.00354435415828,0.840631873625,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,EARLY,213,176,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000363762873882,0.00179598437302,-0.00388382756179,0.00315630181403,0.839492763293,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,FULL,426,373,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,3.14554617723e-05,,-0.00222912321128,0.00222006354146,0.975204959008,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,FULL,426,373,0,two_sided,4,,,,,,,,normal_1.959963984540054,3.14554617723e-05,0.00119312170486,-0.00230702010893,0.00236993103247,0.978967007235,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,LATE,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000384543924082,,-0.00241836882396,0.00299048070959,0.791841631674,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_middle::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_middle,LATE,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000384543924082,0.0015891542085,-0.00273014109046,0.00349922893863,0.808795470928,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000118474513181,,-0.00379882293912,0.00445122734569,0.958608278344,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000118474513181,0.00223290074713,-0.0044948795586,0.00425793053224,0.957685243923,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,FULL,426,389,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00114771617267,,-0.00186432572539,0.00373165408665,0.430913817237,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,FULL,426,389,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00114771617267,0.00152079701013,-0.00183299119499,0.00412842354033,0.450440581391,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,LATE,213,202,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00231988279769,,-0.00219078581358,0.0053688992366,0.259148170366,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,favorable_minus_unfavorable,LATE,213,202,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00231988279769,0.00208933610514,-0.00177514071998,0.00641490631536,0.266850615596,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00119045818369,,-0.00158347746035,0.00446657650824,0.435312937413,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00119045818369,0.00191994264836,-0.00257256025947,0.00495347662686,0.535225642435,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,FULL,426,390,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00177760934663,,-0.000422222722825,0.0036135504175,0.0877824435113,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,FULL,426,390,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00177760934663,0.00122139177556,-0.000616274544489,0.00417149323775,0.145559517713,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,LATE,213,203,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00231848258539,,-0.000346356479056,0.00501277766782,0.0903819236153,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::middle_bucket_mean::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,middle_bucket_mean,LATE,213,203,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00231848258539,0.00154636447343,-0.000712336089501,0.00534930126028,0.133792748622,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,EARLY,213,197,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00120716366235,,-0.00323218011464,0.0056575994605,0.596480703859,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,EARLY,213,197,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00120716366235,0.00219807707003,-0.00310098823016,0.00551531555486,0.582874530554,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,FULL,426,406,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000936262818468,,-0.00202280889528,0.00389699928918,0.533893221356,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,FULL,426,406,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000936262818468,0.00157440360057,-0.00214951153577,0.00402203717271,0.552058885695,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,LATE,213,209,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000680916090025,,-0.00246499607123,0.00555562573387,0.743051389722,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K10::unfavorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,10,unfavorable_bucket,LATE,213,209,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000680916090025,0.00223922608817,-0.00370788639602,0.00506971857607,0.76106278561,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,EARLY,213,187,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00100978907606,,-0.00272405441448,0.00552499944999,0.631673665267,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,EARLY,213,187,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00100978907606,0.00231580127327,-0.0035290980149,0.00554867616702,0.662805487334,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,FULL,426,387,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00194515705273,,-0.00118517070314,0.00447825307541,0.185162967407,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,FULL,426,387,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00194515705273,0.00152122297806,-0.00103638519673,0.00492669930218,0.201009845262,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,LATE,213,200,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00281972611091,,-0.00097564289295,0.00645603945053,0.144971005799,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_bucket::LATE,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_bucket,LATE,213,200,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00281972611091,0.00200748627671,-0.00111487469091,0.00675432691273,0.160138643136,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,EARLY,213,168,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000196056115308,,-0.00261158787435,0.00390930926113,0.899420115977,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_minus_middle::EARLY,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,EARLY,213,168,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000196056115308,0.00154554879655,-0.00283316386229,0.0032252760929,0.899057456469,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,FULL,426,359,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000355221985574,,-0.00171327781635,0.0023290511521,0.733053389322,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_minus_middle::FULL,newey_west_bartlett,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,FULL,426,359,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000355221985574,0.00103653787165,-0.00167635491148,0.00238679888263,0.731823831035,,,,pass,
MEAN::SRC4_MKT_RESID_CONT_10D::F10::H5::project_conservative_close_to_close_proxy::VW::K5::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC4_MKT_RESID_CONT_10D,10,5,project_conservative_close_to_close_proxy,VW,5,favorable_minus_middle,LATE,213,191,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000495221285075,,-0.00208727069883,0.00255648367138,0.686662667467,,,,pass,
