record_type,decision_date,src_arm_id,common_total_population_n,common_lowvol_population_n,common_size_population_n,spearman_SRC_vs_total,spearman_SRC_vs_negative_VOL20,spearman_SRC_vs_log_market_cap,top_decile_jaccard_SRC_vs_total,top_decile_jaccard_SRC_vs_lowvol,favorable_bucket_weighted_mean_beta,beta_attribution_weighting,valid_lowvol_spearman_week_n,valid_lowvol_jaccard_week_n,valid_size_spearman_week_n,warning_minimum_week_n,full_history_median_spearman_SRC_vs_negative_VOL20,full_history_median_lowvol_jaccard,full_history_median_spearman_SRC_vs_log_market_cap,arm_scale_dependence_warning,arm_size_dependence_warning,overall_scale_dependence_warning,overall_size_dependence_warning,style_status,failure_reason
WEEKLY,2021-11-19 00:00:00,SRC4_MKT_RESID_CONT_10D,477,476,477,0.928021133455,0.0526245691921,-0.195793277444,0.516129032258,0.117647058824,0.589861741822,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-26 00:00:00,SRC3_MKT_RESID_CONT_5D,476,476,476,0.943941874664,-0.124394448941,-0.109541890242,0.566666666667,0.0555555555556,0.878295944764,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-11-26 00:00:00,SRC4_MKT_RESID_CONT_10D,475,475,475,0.938354934246,-0.0560334566871,-0.115404744176,0.649122807018,0.0326086956522,0.889921508084,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-03 00:00:00,SRC3_MKT_RESID_CONT_5D,475,475,475,0.958084974163,0.180547982018,0.0792818233223,0.649122807018,0.043956043956,0.448848407113,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-03 00:00:00,SRC4_MKT_RESID_CONT_10D,475,475,475,0.93843633656,-0.00305073928305,-0.030026145035,0.709090909091,0.043956043956,0.600336229587,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-10 00:00:00,SRC3_MKT_RESID_CONT_5D,474,473,474,0.912043415736,0.109885886804,0.116824329939,0.566666666667,0.0919540229885,0.719907090967,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-10 00:00:00,SRC4_MKT_RESID_CONT_10D,473,473,473,0.897846962765,0.180097162683,0.156039748659,0.649122807018,0.0674157303371,0.653020297992,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-17 00:00:00,SRC3_MKT_RESID_CONT_5D,471,470,471,0.899006112169,0.195925739818,-0.0397880150036,0.516129032258,0.0444444444444,0.582702919489,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-17 00:00:00,SRC4_MKT_RESID_CONT_10D,471,470,471,0.959405642674,0.171282880508,0.0571848420047,0.620689655172,0.093023255814,0.560300637301,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-24 00:00:00,SRC3_MKT_RESID_CONT_5D,470,467,470,0.959307213954,0.109914297409,0.125534775544,0.709090909091,0.0333333333333,0.786129794445,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-24 00:00:00,SRC4_MKT_RESID_CONT_10D,468,467,468,0.905068276988,0.111293541448,0.0703622392075,0.586206896552,0.0449438202247,0.597223908645,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-31 00:00:00,SRC3_MKT_RESID_CONT_5D,472,470,474,0.950830316983,0.149469464865,-0.122582070022,0.678571428571,0.0804597701149,0.751187337868,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2021-12-31 00:00:00,SRC4_MKT_RESID_CONT_10D,472,470,472,0.956197780663,0.145435773912,0.0296355113972,0.709090909091,0.0561797752809,0.642587703063,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-07 00:00:00,SRC3_MKT_RESID_CONT_5D,472,468,472,0.953769789056,0.51425719603,0.15700875451,0.649122807018,0.256756756757,0.521106502252,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-07 00:00:00,SRC4_MKT_RESID_CONT_10D,472,468,472,0.952176462358,0.498744131427,0.133153474495,0.492063492063,0.1625,0.666850570566,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-14 00:00:00,SRC3_MKT_RESID_CONT_5D,473,470,473,0.926589014235,-0.133306036753,-0.119802640143,0.740740740741,0.010752688172,0.830915978529,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-14 00:00:00,SRC4_MKT_RESID_CONT_10D,472,470,472,0.914018673031,0.304176810178,0.078415478709,0.516129032258,0.0561797752809,0.75146435782,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-21 00:00:00,SRC3_MKT_RESID_CONT_5D,472,472,472,0.97596441228,0.197663120843,0.298840963811,0.740740740741,0.0674157303371,0.635333533206,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-21 00:00:00,SRC4_MKT_RESID_CONT_10D,472,472,472,0.949493757587,0.000205071485158,0.17505344754,0.678571428571,0.0326086956522,0.743176923646,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-28 00:00:00,SRC3_MKT_RESID_CONT_5D,471,471,471,0.817780301864,-0.116868070406,0.163816809498,0.540983606557,0.043956043956,0.933865131823,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-01-28 00:00:00,SRC4_MKT_RESID_CONT_10D,470,470,470,0.925470280873,0.00262284111165,0.389123921369,0.593220338983,0.0444444444444,0.893830798022,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-02-11 00:00:00,SRC3_MKT_RESID_CONT_5D,470,469,470,0.972390270204,0.276406254907,0.159159384769,0.678571428571,0.134146341463,0.56429031564,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-02-11 00:00:00,SRC4_MKT_RESID_CONT_10D,469,469,469,0.907637635996,0.214078659776,0.315101369468,0.373134328358,0.120481927711,0.778127989198,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-02-18 00:00:00,SRC3_MKT_RESID_CONT_5D,471,468,471,0.9557872662,-0.373832065641,-0.203557392601,0.593220338983,0,0.822193981601,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-02-18 00:00:00,SRC4_MKT_RESID_CONT_10D,469,468,469,0.954516521903,0.0826236841769,0.0233892496833,0.559322033898,0.0333333333333,0.606119766398,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-02-25 00:00:00,SRC3_MKT_RESID_CONT_5D,472,469,472,0.947969701002,-0.294186537502,-0.194185122149,0.516129032258,0.0108695652174,0.991066980733,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-02-25 00:00:00,SRC4_MKT_RESID_CONT_10D,471,468,471,0.962696474879,-0.415687054058,-0.248507215851,0.566666666667,0,1.00623572445,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-04 00:00:00,SRC3_MKT_RESID_CONT_5D,470,469,471,0.92592266823,0.232022259523,0.0863268643723,0.566666666667,0.0813953488372,0.519713591665,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-04 00:00:00,SRC4_MKT_RESID_CONT_10D,470,468,470,0.891091846827,-0.109072844124,-0.085105400533,0.424242424242,0.0333333333333,0.86556617144,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-11 00:00:00,SRC3_MKT_RESID_CONT_5D,471,469,471,0.900149645926,-0.366616298912,0.0316885297489,0.46875,0,1.04351446367,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-11 00:00:00,SRC4_MKT_RESID_CONT_10D,468,468,468,0.87268425269,-0.171550300829,0.127981524479,0.508196721311,0.0108695652174,0.769550700674,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-18 00:00:00,SRC3_MKT_RESID_CONT_5D,469,467,469,0.935751101867,-0.173640414843,0.122043511691,0.586206896552,0.021978021978,0.99134970524,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-18 00:00:00,SRC4_MKT_RESID_CONT_10D,469,467,469,0.908013940119,-0.303897324672,0.103573435139,0.559322033898,0.0108695652174,1.00152960887,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-25 00:00:00,SRC3_MKT_RESID_CONT_5D,470,468,470,0.908965308397,-0.0243346413566,0.0263991832987,0.709090909091,0.021978021978,0.590536269895,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-03-25 00:00:00,SRC4_MKT_RESID_CONT_10D,470,468,470,0.913348634444,-0.204984677291,0.125716816957,0.424242424242,0,0.920062007803,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-01 00:00:00,SRC3_MKT_RESID_CONT_5D,473,473,473,0.950414759148,0.0391136382914,0.222033694191,0.620689655172,0.1875,0.572441729136,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-01 00:00:00,SRC4_MKT_RESID_CONT_10D,471,471,471,0.962251671601,0.0020022464116,0.167867585751,0.740740740741,0.20253164557,0.537178841398,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-08 00:00:00,SRC3_MKT_RESID_CONT_5D,473,473,473,0.977033347198,0.112494006993,0.359575293708,0.620689655172,0.0674157303371,0.702776695877,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-08 00:00:00,SRC4_MKT_RESID_CONT_10D,473,473,473,0.97084257704,0.0584899301613,0.354877162075,0.678571428571,0.144578313253,0.617400893692,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-15 00:00:00,SRC3_MKT_RESID_CONT_5D,474,474,474,0.964372504307,-0.0324163876654,0.225157013013,0.566666666667,0.0215053763441,1.04084936077,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-15 00:00:00,SRC4_MKT_RESID_CONT_10D,472,472,472,0.971310076987,0.148009916467,0.405550030938,0.516129032258,0.0795454545455,0.874794060165,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-22 00:00:00,SRC3_MKT_RESID_CONT_5D,474,472,474,0.845305215832,0.15793950745,0.233426735946,0.540983606557,0.0555555555556,0.913427548446,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-22 00:00:00,SRC4_MKT_RESID_CONT_10D,472,472,472,0.938016715665,0.0339900566006,0.283491528619,0.620689655172,0.0555555555556,1.04969163846,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-29 00:00:00,SRC3_MKT_RESID_CONT_5D,475,473,475,0.973160749976,-0.284271152875,0.0624094861129,0.678571428571,0.0215053763441,0.880377886002,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-04-29 00:00:00,SRC4_MKT_RESID_CONT_10D,475,473,475,0.946005296189,-0.0676603075405,0.202397617275,0.678571428571,0.0106382978723,0.948553982187,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-06 00:00:00,SRC3_MKT_RESID_CONT_5D,474,472,474,0.970243262772,-0.349906958942,-0.238500844398,0.620689655172,0,0.903244070111,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-06 00:00:00,SRC4_MKT_RESID_CONT_10D,474,472,474,0.945164900637,-0.0760318793153,0.153129259845,0.566666666667,0.0326086956522,1.01591761044,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-13 00:00:00,SRC3_MKT_RESID_CONT_5D,475,473,475,0.873420968654,-0.0303161087028,-0.243100454039,0.492063492063,0.043956043956,0.836060360803,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-13 00:00:00,SRC4_MKT_RESID_CONT_10D,472,472,472,0.963170553515,-0.34409717079,-0.302412311684,0.649122807018,0.0215053763441,0.925032546491,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-20 00:00:00,SRC3_MKT_RESID_CONT_5D,473,470,473,0.897347904636,-0.328319084499,-0.129891416019,0.566666666667,0.0217391304348,0.892979146368,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-20 00:00:00,SRC4_MKT_RESID_CONT_10D,471,469,471,0.868828397583,-0.279079002928,-0.265089316682,0.620689655172,0.021978021978,0.937314026187,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-27 00:00:00,SRC3_MKT_RESID_CONT_5D,477,471,477,0.930876210909,0.249477789696,0.102775159168,0.649122807018,0.144578313253,0.70235520398,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-05-27 00:00:00,SRC4_MKT_RESID_CONT_10D,474,471,474,0.943382522997,0.0176300817023,-0.0425688864224,0.709090909091,0.0919540229885,0.769600597635,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-02 00:00:00,SRC3_MKT_RESID_CONT_5D,476,473,477,0.908974211333,-0.180614250859,-0.183032113927,0.566666666667,0.0215053763441,1.04890380791,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-02 00:00:00,SRC4_MKT_RESID_CONT_10D,475,472,475,0.929844529417,-0.0647378839499,-0.15067053337,0.593220338983,0.0555555555556,0.961397523613,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-10 00:00:00,SRC3_MKT_RESID_CONT_5D,477,472,477,0.904226536276,-0.0894080863213,0.137816585543,0.516129032258,0.043956043956,0.867368936868,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-10 00:00:00,SRC4_MKT_RESID_CONT_10D,475,471,475,0.859643263035,-0.255741097618,-0.0714108801415,0.492063492063,0.0106382978723,0.968043410713,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-17 00:00:00,SRC3_MKT_RESID_CONT_5D,476,474,476,0.959473044431,-0.172987930527,-0.0754444379539,0.566666666667,0.0674157303371,0.943472045816,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-17 00:00:00,SRC4_MKT_RESID_CONT_10D,476,474,476,0.93032269909,-0.306592222521,0.00153669412154,0.516129032258,0.0326086956522,0.957444025754,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-24 00:00:00,SRC3_MKT_RESID_CONT_5D,478,476,478,0.950742643351,-0.295917151369,0.00290086861246,0.678571428571,0,0.993601288641,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-06-24 00:00:00,SRC4_MKT_RESID_CONT_10D,475,474,475,0.946742395826,-0.332688200819,-0.0536740212407,0.516129032258,0,0.988001985339,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-01 00:00:00,SRC3_MKT_RESID_CONT_5D,479,479,481,0.952680139062,-0.0624763061119,0.0371524572769,0.424242424242,0.0106382978723,1.03743860805,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-01 00:00:00,SRC4_MKT_RESID_CONT_10D,478,477,478,0.95309287268,-0.257607329661,0.0254686737999,0.566666666667,0.0106382978723,1.07354621684,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-08 00:00:00,SRC3_MKT_RESID_CONT_5D,482,479,482,0.956078462303,-0.123391326945,-0.0517412238502,0.811320754717,0.0326086956522,0.852644492079,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-08 00:00:00,SRC4_MKT_RESID_CONT_10D,480,478,480,0.958321650702,-0.192313090981,0.0259227470605,0.684210526316,0.0106382978723,0.896705876032,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-15 00:00:00,SRC3_MKT_RESID_CONT_5D,481,479,481,0.855801149058,-0.150838130345,-0.00570765866409,0.52380952381,0.0106382978723,1.01249361602,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-15 00:00:00,SRC4_MKT_RESID_CONT_10D,481,479,481,0.901660182366,-0.291131388615,-0.0699229432113,0.684210526316,0.0106382978723,0.900091760805,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-22 00:00:00,SRC3_MKT_RESID_CONT_5D,484,482,484,0.963238407817,0.327141245958,-0.0229765507709,0.5,0.2125,0.763300188314,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-22 00:00:00,SRC4_MKT_RESID_CONT_10D,482,481,482,0.878470243255,0.0374588081538,-0.0485017077115,0.5,0.0777777777778,0.913147009685,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-29 00:00:00,SRC3_MKT_RESID_CONT_5D,482,481,482,0.916393585887,0.0643460848336,-0.178967085155,0.52380952381,0.0659340659341,0.919068730304,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-07-29 00:00:00,SRC4_MKT_RESID_CONT_10D,482,481,482,0.938059336941,0.219509622933,-0.105999207749,0.411764705882,0.197530864198,0.809952561745,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-05 00:00:00,SRC3_MKT_RESID_CONT_5D,486,484,486,0.970561256798,-0.124772696844,-0.0633115188617,0.6,0.0104166666667,1.04999135691,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-05 00:00:00,SRC4_MKT_RESID_CONT_10D,482,481,482,0.932045067531,-0.185967598623,-0.179953728393,0.52380952381,0.0210526315789,0.980315779544,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-12 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.934774651307,0.203805102993,-0.0302201126449,0.352112676056,0.127906976744,0.775900931657,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-12 00:00:00,SRC4_MKT_RESID_CONT_10D,486,485,486,0.940781196955,-0.0870005900934,-0.0867956718123,0.5,0.031914893617,0.876750667334,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-19 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.964814488133,-0.139668264442,-0.0290538864754,0.655172413793,0.0104166666667,0.991728436457,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-19 00:00:00,SRC4_MKT_RESID_CONT_10D,486,485,486,0.957425113535,0.0140542149602,-0.0553039064029,0.476923076923,0.054347826087,0.856764583725,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-26 00:00:00,SRC3_MKT_RESID_CONT_5D,486,486,486,0.960971147767,0.246440807044,0.185046672306,0.6,0.0777777777778,0.894936007405,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-08-26 00:00:00,SRC4_MKT_RESID_CONT_10D,485,485,485,0.943172956263,0.0519433636585,0.0971642910412,0.6,0.0659340659341,0.871542414105,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-02 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.894077894939,0.337629970432,0.072350189828,0.52380952381,0.154761904762,0.884238719748,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-02 00:00:00,SRC4_MKT_RESID_CONT_10D,485,485,485,0.907712026019,0.311611691212,0.189281232611,0.627118644068,0.168674698795,0.85431784964,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-09 00:00:00,SRC3_MKT_RESID_CONT_5D,487,486,487,0.948409922922,-0.0499566820573,0.199901652643,0.573770491803,0.0659340659341,0.862508051864,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-09 00:00:00,SRC4_MKT_RESID_CONT_10D,487,486,487,0.950240871026,0.238191711755,0.187909425679,0.548387096774,0.154761904762,0.832128856505,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-16 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.942250269773,0.103870528675,0.185174731383,0.52380952381,0.0210526315789,1.05118524301,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-16 00:00:00,SRC4_MKT_RESID_CONT_10D,486,485,486,0.929840770299,-0.0400826972211,0.193651405945,0.573770491803,0.0210526315789,0.966567647586,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-23 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.917172016531,0.0345837843182,0.0811104760426,0.454545454545,0.0659340659341,0.960546284916,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-23 00:00:00,SRC4_MKT_RESID_CONT_10D,485,485,485,0.923916663248,0.0280680385023,0.21587245989,0.6,0.114942528736,0.876141707664,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-30 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.962461546342,-0.0539330617431,0.0949524600279,0.684210526316,0.0104166666667,1.09580019692,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-09-30 00:00:00,SRC4_MKT_RESID_CONT_10D,485,484,485,0.922771713806,-0.0724407657051,0.0679987419756,0.548387096774,0.0430107526882,1.0926015375,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-10-14 00:00:00,SRC3_MKT_RESID_CONT_5D,485,483,485,0.912268893244,0.0343174038498,-0.273904093523,0.263157894737,0.0430107526882,0.970511880971,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-10-14 00:00:00,SRC4_MKT_RESID_CONT_10D,484,483,484,0.96109579675,-0.107195733432,-0.126161414479,0.714285714286,0.0210526315789,0.935308651874,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-10-21 00:00:00,SRC3_MKT_RESID_CONT_5D,486,484,486,0.872466749722,0.0481496906581,-0.0863903779023,0.352112676056,0.114942528736,0.948990915678,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-10-21 00:00:00,SRC4_MKT_RESID_CONT_10D,485,484,485,0.933135794054,0.0524309967364,-0.208377222185,0.391304347826,0.031914893617,0.980607241331,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-10-28 00:00:00,SRC3_MKT_RESID_CONT_5D,485,483,485,0.85533697908,0.0371438624846,-0.110419723634,0.263157894737,0.0777777777778,1.04761359122,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-10-28 00:00:00,SRC4_MKT_RESID_CONT_10D,484,482,484,0.82485350516,0.0376709218492,-0.114728440135,0.28,0.102272727273,1.04120305696,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-04 00:00:00,SRC3_MKT_RESID_CONT_5D,486,483,486,0.776652739589,-0.336049850466,-0.083506801113,0.2,0.0210526315789,1.09434908187,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-04 00:00:00,SRC4_MKT_RESID_CONT_10D,483,482,483,0.961315856007,-0.161631976714,-0.113059942862,0.454545454545,0.0104166666667,1.1573609146,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-11 00:00:00,SRC3_MKT_RESID_CONT_5D,485,482,485,0.954443659611,0.251257589702,0.181764747338,0.454545454545,0.054347826087,0.867968753698,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-11 00:00:00,SRC4_MKT_RESID_CONT_10D,484,482,484,0.84182960188,-0.115370978983,0.0649977218088,0.391304347826,0.0430107526882,1.00084030559,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-18 00:00:00,SRC3_MKT_RESID_CONT_5D,486,482,486,0.972663934565,0.0477945437354,-0.0650830201766,0.627118644068,0.0104166666667,0.979239085223,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-18 00:00:00,SRC4_MKT_RESID_CONT_10D,485,482,485,0.971385941052,0.176622374169,0.109424033104,0.454545454545,0.0430107526882,0.942603418315,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-25 00:00:00,SRC3_MKT_RESID_CONT_5D,485,483,485,0.972458627723,0.346952802827,0.248691959689,0.627118644068,0.24358974359,0.700602978261,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-11-25 00:00:00,SRC4_MKT_RESID_CONT_10D,485,483,485,0.97430548324,0.354747609172,0.196902062382,0.684210526316,0.2125,0.731339657697,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-02 00:00:00,SRC3_MKT_RESID_CONT_5D,486,485,486,0.904676377726,-0.272251411333,-0.124570381399,0.411764705882,0.0104166666667,1.03962571038,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-02 00:00:00,SRC4_MKT_RESID_CONT_10D,485,484,485,0.947321386309,0.03298069438,0.165120643065,0.476923076923,0.0777777777778,0.863713758386,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-09 00:00:00,SRC3_MKT_RESID_CONT_5D,487,487,487,0.899589488615,-0.183920986324,0.25146908053,0.6,0.0210526315789,1.00003100178,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-09 00:00:00,SRC4_MKT_RESID_CONT_10D,487,487,487,0.888909564067,-0.335007918905,0.0778598135618,0.6,0.0104166666667,1.10038321251,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-16 00:00:00,SRC3_MKT_RESID_CONT_5D,485,485,485,0.954732580412,-0.0424799909961,0.00883225675478,0.811320754717,0.0210526315789,1.00280770844,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-16 00:00:00,SRC4_MKT_RESID_CONT_10D,485,485,485,0.959113471485,-0.300445673017,0.163533807301,0.684210526316,0.0104166666667,1.04404647606,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-23 00:00:00,SRC3_MKT_RESID_CONT_5D,483,481,483,0.842690537285,-0.100245425764,0.105651404997,0.573770491803,0,1.22724399021,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-23 00:00:00,SRC4_MKT_RESID_CONT_10D,480,480,480,0.889931488418,-0.177092456999,0.0591102825967,0.627118644068,0,1.17470128845,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-30 00:00:00,SRC3_MKT_RESID_CONT_5D,486,481,486,0.964444214461,-0.0657228845507,-0.062328547844,0.573770491803,0.054347826087,0.831063014322,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2022-12-30 00:00:00,SRC4_MKT_RESID_CONT_10D,482,480,482,0.945790239133,-0.110696118473,0.039533509676,0.714285714286,0.0212765957447,1.02573088002,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2023-01-06 00:00:00,SRC3_MKT_RESID_CONT_5D,486,480,486,0.749043620842,-0.212381021619,0.0120675033367,0.371428571429,0.0105263157895,0.989814433476,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2023-01-06 00:00:00,SRC4_MKT_RESID_CONT_10D,485,480,485,0.889461416203,-0.308596717,-0.0559717764966,0.627118644068,0.0212765957447,0.936657518916,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2023-01-13 00:00:00,SRC3_MKT_RESID_CONT_5D,486,481,486,0.931676771573,-0.120286768575,0.143235331551,0.714285714286,0.054347826087,0.999629215073,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2023-01-13 00:00:00,SRC4_MKT_RESID_CONT_10D,485,480,485,0.811213667446,-0.272627268348,0.0981467281374,0.476923076923,0,1.05198072275,EW_decile_favorable,,,,52,,,,,,,,pass,
WEEKLY,2023-01-20 00:00:00,SRC3_MKT_RESID_CONT_5D,488,486,488,0.877704248921,0.175786171658,-0.141786313403,0.391304347826,0.054347826087,0.894934941165,EW_decile_favorable,,,,52,,,,,,,,pass,
