split,anchor_family_id,baseline_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,diagnostic_bucket_source,anchor_event_count,baseline_event_count,unique_instrument_year_count,anchor_mean_after_cost_return_H20,baseline_mean_after_cost_return_H20,mean_diff_vs_baseline,anchor_p05_after_cost_return_H20,baseline_p05_after_cost_return_H20,p05_diff_vs_baseline,anchor_max_adverse_excursion_mean_H20,baseline_max_adverse_excursion_mean_H20,mae_worsening_vs_baseline,anchor_instrument_year_positive_rate,baseline_instrument_year_positive_rate,instrument_year_positive_rate_diff,interpretation_status
validation,failed_lookalike_avoidance,matched_delay_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,linked_deferred_event,99,98,86,-0.03308972700349181,-0.012463737978334949,-0.02062598902515686,-0.19124326205468792,-0.1892415982765491,-0.002001663778138818,-0.11101880012386084,-0.1042042051330242,-0.006814594990836642,0.313953488372093,0.37209302325581395,-0.05813953488372092,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,linked_deferred_event,5,5,5,-0.09229504073118722,-0.026845513180950763,-0.06544952755023645,-0.1740908781653507,-0.15562622956567862,-0.01846464859967209,-0.13575221845214708,-0.0903632903267912,-0.045388928125355874,0.2,0.6,-0.39999999999999997,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,linked_deferred_event,2,2,1,0.009987407218353672,0.07669218498733521,-0.06670477776898154,-0.0806562822115264,0.053014287878337285,-0.1336705700898637,-0.19719431481751165,-0.05828405579819984,-0.1389102590193118,1.0,1.0,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,linked_deferred_event,3,3,3,-0.04220852746195569,-0.03936568960957779,-0.0028428378523778983,-0.07447681382330917,-0.04727524029909452,-0.02720157352421465,-0.05784521233202781,-0.09128205410589836,0.03343684177387055,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,linked_deferred_event,2,2,2,-0.06068403786641485,-0.0032099227809522235,-0.05747411508546263,-0.08331768313697044,-0.020352216869367733,-0.0629654662676027,-0.10903612293492088,-0.07177615703673923,-0.037259965898181646,0.0,0.5,-0.5,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,linked_deferred_event,5,5,4,0.09652076672765135,0.06661474235631286,0.02990602437133849,-0.035290555113383214,-0.05405775007396996,0.018767194960586743,-0.04058516994803072,-0.07757230163181364,0.03698713168378292,0.75,0.75,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,linked_deferred_event,4,4,3,-0.15747756140670877,-0.07360956732128501,-0.08386799408542375,-0.24520680991338697,-0.17322870986705044,-0.07197810004633654,-0.18275465737323796,-0.15053152184950472,-0.03222313552373324,0.0,0.3333333333333333,-0.3333333333333333,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,linked_deferred_event,7,7,6,-0.06821034290501471,-0.0481705307850927,-0.020039812119922007,-0.14930342373028832,-0.1394679074154075,-0.009835516314880832,-0.1353956265858113,-0.13195087295008143,-0.0034447536357298802,0.3333333333333333,0.3333333333333333,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,房地产,DF_PART_a29da0727722,linked_deferred_event,1,1,1,-0.13385293312154178,-0.25483826297873236,0.12098532985719057,-0.13385293312154178,-0.25483826297873236,0.12098532985719057,-0.2468286272241067,-0.27806406177887355,0.03123543455476685,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,linked_deferred_event,2,2,2,-0.11526454629893018,-0.0486616428732527,-0.06660290342567748,-0.14721017446386356,-0.08258673262568061,-0.06462344183818294,-0.1540752203540049,-0.12647101392211413,-0.027604206431890765,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,linked_deferred_event,5,5,4,0.06525115480656112,0.12885797994729437,-0.06360682514073325,-0.0255779613067977,-0.039077608058402505,0.013499646751604803,-0.05241775096641295,-0.04292761206248445,-0.009490138903928497,0.5,0.75,-0.25,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,linked_deferred_event,8,7,7,-0.03835323751778906,-0.00711359286402456,-0.031239644653764498,-0.19504019714585996,-0.17340243412052003,-0.02163776302533993,-0.10783057096688954,-0.08486292644003475,-0.02296764452685479,0.2857142857142857,0.42857142857142855,-0.14285714285714285,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,linked_deferred_event,1,1,1,0.05420566355079304,-0.03521051545287801,0.08941617900367105,0.05420566355079304,-0.03521051545287801,0.08941617900367105,-0.03783212930258251,-0.04312672931504968,0.005294600012467177,1.0,0.0,1.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,linked_deferred_event,5,5,5,-0.0898437220417149,-0.10914246928090696,0.01929874723919206,-0.2390735577106397,-0.22371314347838997,-0.015360414232249736,-0.16160811746022352,-0.16875210711785177,0.007143989657628247,0.2,0.2,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,电子,DF_PART_04e3b00e8be3,linked_deferred_event,3,3,3,0.0948973494284943,0.20345573029107944,-0.10855838086258514,-0.12857538426874124,-0.11955698544914527,-0.009018398819595971,-0.108363536532604,-0.07201020550940433,-0.03635333102319967,0.3333333333333333,0.6666666666666666,-0.3333333333333333,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,石油石化,DF_PART_2c209aa829a3,linked_deferred_event,4,4,4,0.0041007028946110635,0.05923406419380828,-0.055133361299197214,-0.1782196379667263,-0.18325252634738218,0.005032888380655881,-0.13983518974782408,-0.11973812291798519,-0.02009706682983889,0.5,0.5,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,社会服务,DF_PART_29a1218a829f,linked_deferred_event,1,1,1,-0.02642324702497123,-0.06310746698054459,0.03668421995557336,-0.02642324702497123,-0.06310746698054459,0.03668421995557336,-0.04729694917475302,-0.07994274560022563,0.032645796425472606,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,计算机,DF_PART_e368778eff6f,linked_deferred_event,12,12,10,-0.009205635767315081,0.010424751146356789,-0.01963038691367187,-0.17074546706607455,-0.1467589447866107,-0.02398652227946385,-0.10441034794150106,-0.10767880091917263,0.0032684529776715737,0.5,0.5,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,轻工制造,DF_PART_083c23182254,linked_deferred_event,1,1,1,-0.013920053309430136,-0.07307005173127035,0.05914999842184021,-0.013920053309430136,-0.07307005173127035,0.05914999842184021,-0.047780279040154694,-0.08787479137109455,0.04009451233093986,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,通信,DF_PART_27c29d6a144d,linked_deferred_event,7,7,6,0.018381595947826783,0.031998824319184375,-0.013617228371357593,-0.12291677778197163,-0.08986752238034577,-0.03304925540162586,-0.09208290068267355,-0.0830847198662084,-0.008998180816465154,0.6666666666666666,0.6666666666666666,0.0,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,银行,DF_PART_c77d25466aa4,linked_deferred_event,7,7,6,-0.07278727934381614,-0.03040963545210987,-0.04237764389170627,-0.12522164815601572,-0.0688427067719304,-0.05637894138408532,-0.10891753781031942,-0.08074470229411458,-0.028172835516204836,0.0,0.16666666666666666,-0.16666666666666666,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,非银金融,DF_PART_97e00ff6b48c,linked_deferred_event,11,11,9,-0.09015561554552645,-0.11725752865665387,0.027101913111127418,-0.1745925202376425,-0.24639094449774301,0.07179842426010052,-0.11444638559626825,-0.14214509322522104,0.02769870762895278,0.1111111111111111,0.0,0.1111111111111111,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,industry_bucket,食品饮料,DF_PART_57278a420900,linked_deferred_event,3,3,2,0.00020753641785982899,-0.012150909067265125,0.012358445485124955,-0.09306827566006111,-0.12333396842326053,0.030265692763199417,-0.07348618398394217,-0.07355507349529104,6.888951134886856e-05,0.5,0.0,0.5,too_sparse
validation,failed_lookalike_avoidance,matched_delay_baseline,year_bucket,2022,DF_PART_7d75dd5ede5f,linked_deferred_event,34,34,33,-0.0731073490445258,-0.06223201774889642,-0.010875331295629384,-0.22699510798036676,-0.24834348718240684,0.02134837920204008,-0.13371833295066166,-0.12863389155737157,-0.00508444139329009,0.18181818181818182,0.24242424242424243,-0.06060606060606061,interpretable
validation,failed_lookalike_avoidance,matched_delay_baseline,year_bucket,2023,DF_PART_cb63a95d78e3,linked_deferred_event,65,64,53,-0.012157432397412503,0.013975660649775831,-0.026133093047188333,-0.17472568643111952,-0.1601052259873272,-0.01462046044379231,-0.09914519833753427,-0.09122593422008968,-0.007919264117444591,0.39622641509433965,0.4528301886792453,-0.05660377358490565,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,all,all,DF_PART_42f22869d5af,linked_deferred_event,99,91,86,-0.03308972700349181,0.08969795537483412,-0.12278768237832594,-0.19124326205468792,-0.09888519062276457,-0.09235807143192334,-0.11101880012386084,-0.048734483948762425,-0.062284316175098414,0.313953488372093,0.7037037037037037,-0.3897502153316107,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,all,DF_PART_f34bb3075d54,linked_deferred_event,0,91,0,,0.08969795537483412,,,-0.09888519062276457,,,-0.048734483948762425,,,0.7037037037037037,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q0,DF_PART_da5d5f67f5b7,linked_deferred_event,22,0,22,-0.051030422475768805,,,-0.18418776945733162,,,-0.12037253840838937,,,0.2727272727272727,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q1,DF_PART_06cb96bf1e79,linked_deferred_event,4,0,3,-0.0636511423738593,,,-0.12885136104524747,,,-0.16312392448216592,,,0.3333333333333333,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q2,DF_PART_3bca00e18198,linked_deferred_event,26,0,26,-0.03554633318901996,,,-0.20600186582188745,,,-0.11696964854620795,,,0.34615384615384615,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,failure_margin_bucket,q3,DF_PART_5b97e8770cdd,linked_deferred_event,47,0,42,-0.02073200949933659,,,-0.18900532077588858,,,-0.09891401717335287,,,0.3333333333333333,,,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,1,DF_PART_7aaf34d6a00e,linked_deferred_event,1,1,1,-0.10898922825474922,-0.029237422793397694,-0.07975180546135152,-0.10898922825474922,-0.029237422793397694,-0.07975180546135152,-0.17507165011598647,-0.08770242503197256,-0.0873692250840139,0.0,0.0,0.0,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,2,DF_PART_a238923dd11b,linked_deferred_event,9,9,8,-0.050099187293055736,0.04463483637770501,-0.09473402367076075,-0.22867461208125622,-0.1322505529388553,-0.09642405914240093,-0.11565417518008446,-0.06603970379081958,-0.04961447138926488,0.125,0.625,-0.5,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,3,DF_PART_a4a19dbcd4e5,linked_deferred_event,18,14,16,-0.027944745893337515,0.048309103358221035,-0.07625384925155855,-0.1415551183752326,-0.0954263208577466,-0.046128797517486,-0.0926714343484574,-0.05026030547448656,-0.04241112887397084,0.3125,0.6923076923076923,-0.3798076923076923,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,4,DF_PART_cb6a354c79ca,linked_deferred_event,70,66,61,-0.03141536542948476,0.10630706645413691,-0.13772243188362168,-0.19434984531110142,-0.07872489246103742,-0.115624952850064,-0.11512908411732986,-0.04594672879618021,-0.06918235532114965,0.36065573770491804,0.7288135593220338,-0.3681578216171158,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,money_bucket,unavailable,DF_PART_ee71d68c8681,linked_deferred_event,1,1,1,-0.013920053309430136,0.09744400151582555,-0.11136405482525569,-0.013920053309430136,0.09744400151582555,-0.11136405482525569,-0.047780279040154694,-0.016649902997326937,-0.031130376042827756,0.0,1.0,-1.0,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,vol20_bucket,unavailable,DF_PART_6a3dbf4511a7,linked_deferred_event,99,91,86,-0.03308972700349181,0.08969795537483412,-0.12278768237832594,-0.19124326205468792,-0.09888519062276457,-0.09235807143192334,-0.11101880012386084,-0.048734483948762425,-0.062284316175098414,0.313953488372093,0.7037037037037037,-0.3897502153316107,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,ret_60d_bucket,unavailable,DF_PART_fbf589e5d807,linked_deferred_event,99,91,86,-0.03308972700349181,0.08969795537483412,-0.12278768237832594,-0.19124326205468792,-0.09888519062276457,-0.09235807143192334,-0.11101880012386084,-0.048734483948762425,-0.062284316175098414,0.313953488372093,0.7037037037037037,-0.3897502153316107,interpretable
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,交通运输,DF_PART_b4bad822ff07,linked_deferred_event,5,5,5,-0.09229504073118722,0.010493724128389425,-0.10278876485957664,-0.1740908781653507,-0.03423837767602256,-0.13985250048932815,-0.13575221845214708,-0.06003965121888941,-0.07571256723325767,0.2,0.4,-0.2,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,传媒,DF_PART_4f4f182f7498,linked_deferred_event,2,2,1,0.009987407218353672,-0.012986795296237919,0.02297420251459159,-0.0806562822115264,-0.04563963221994434,-0.03501664999158206,-0.19719431481751165,-0.0807291923471738,-0.11646512247033786,1.0,0.0,1.0,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,公用事业,DF_PART_1bce4b8f4a70,linked_deferred_event,3,3,3,-0.04220852746195569,0.08691635955062853,-0.12912488701258423,-0.07447681382330917,0.04562884135462897,-0.12010565517793814,-0.05784521233202781,-0.023090380007026495,-0.03475483232500132,0.0,1.0,-1.0,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,医药生物,DF_PART_cd2c662e7084,linked_deferred_event,2,2,2,-0.06068403786641485,-0.03640961925854391,-0.02427441860787094,-0.08331768313697044,-0.08285312870038353,-0.0004645544365869114,-0.10903612293492088,-0.06412271787096896,-0.04491340506395192,0.0,0.5,-0.5,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,国防军工,DF_PART_de4b2cc4ae31,linked_deferred_event,5,5,4,0.09652076672765135,0.209255475761422,-0.11273470903377066,-0.035290555113383214,-0.02762596804861004,-0.007664587064773173,-0.04058516994803072,-0.034559549365055675,-0.006025620582975046,0.75,1.0,-0.25,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,家用电器,DF_PART_55842ea7a014,linked_deferred_event,4,4,3,-0.15747756140670877,-0.03715818006675203,-0.12031938133995673,-0.24520680991338697,-0.10819104646739275,-0.13701576344599423,-0.18275465737323796,-0.10303281725460958,-0.07972184011862837,0.0,0.3333333333333333,-0.3333333333333333,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,建筑装饰,DF_PART_1dc8b80d78cb,linked_deferred_event,7,7,6,-0.06821034290501471,0.016578471214673547,-0.08478881411968825,-0.14930342373028832,-0.08633413264093395,-0.06296929108935437,-0.1353956265858113,-0.04847013493172566,-0.08692549165408564,0.3333333333333333,0.5,-0.16666666666666669,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,房地产,DF_PART_a29da0727722,linked_deferred_event,1,0,1,-0.13385293312154178,,,-0.13385293312154178,,,-0.2468286272241067,,,0.0,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,有色金属,DF_PART_3c8dcfeaa686,linked_deferred_event,2,2,2,-0.11526454629893018,0.017841235535949407,-0.1331057818348796,-0.14721017446386356,0.014821459978807905,-0.16203163444267146,-0.1540752203540049,-0.033220043507890595,-0.1208551768461143,0.0,1.0,-1.0,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,机械设备,DF_PART_0b0a6b7251c1,linked_deferred_event,5,5,4,0.06525115480656112,0.08822929750567163,-0.022978142699110513,-0.0255779613067977,0.014627095135009682,-0.040205056441807385,-0.05241775096641295,-0.02789642386751292,-0.02452132709890003,0.5,1.0,-0.5,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,汽车,DF_PART_57f629b1593c,linked_deferred_event,8,6,7,-0.03835323751778906,0.1843485813887522,-0.22270181890654128,-0.19504019714585996,-0.06760086252059369,-0.12743933462526627,-0.10783057096688954,-0.048689337402866406,-0.059141233564023135,0.2857142857142857,0.8333333333333334,-0.5476190476190477,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,煤炭,DF_PART_8b3f7b0b2d93,linked_deferred_event,1,0,1,0.05420566355079304,,,0.05420566355079304,,,-0.03783212930258251,,,1.0,,,too_sparse
validation,failed_lookalike_avoidance,same_instrument_nonanchor_baseline,industry_bucket,电力设备,DF_PART_aa9b187cf43c,linked_deferred_event,5,5,5,-0.0898437220417149,0.005633153362939436,-0.09547687540465433,-0.2390735577106397,-0.05365257928118876,-0.18542097842945093,-0.16160811746022352,-0.07786418268471491,-0.08374393477550861,0.2,0.4,-0.2,too_sparse
