filter_family,filter_variant,filter_action,launch_stratum_scope,stratum_family,stratum_variant,filter_event_count,filter_eligible_launch_count,filtered_launch_count,distinct_launch_episode_count,distinct_instrument_count,distinct_year_count,filter_conversion_rate,median_filter_delay_days,eligible_nonwinner_count,eligible_failure_count,eligible_pending_winner_count,eligible_pending_big_winner_count,filtered_nonwinner_count,filtered_failure_count,filtered_pending_winner_count,filtered_pending_big_winner_count,nonwinner_reject_recall,failure_reject_recall,reject_precision_nonwinner,reject_precision_failure,same_launch_stratum_nonwinner_prevalence,same_launch_stratum_failure_prevalence,reject_precision_nonwinner_lift_vs_scope_prevalence,reject_precision_failure_lift_vs_scope_prevalence,winner_false_reject_rate_among_pending_winners,big_winner_false_reject_rate_among_pending_winners,winner_coverage_loss_pending,winner_coverage_loss_total,median_drawdown_avoided_on_rejected_nonwinners,mean_drawdown_avoided_on_rejected_nonwinners,median_drawdown_avoided_vs_matched_delay,mean_drawdown_avoided_vs_matched_delay,filter_before_12pct_drawdown_rate,filter_before_20pct_drawdown_rate,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_drawdown_avoided,instrument_year_filter_effect_lift,positive_unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution,filter_observable_delay_days,filter_after_target_achieved_count,observability_leak_check_passed,rejection_reason,p1_failure_filter_candidate
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,281,602,281,281,166,7,0.46677740863787376,3.0,480,297,121,132,234,156,47,57,0.4875,0.5252525252525253,0.8327402135231317,0.5551601423487544,0.7973421926910299,0.49335548172757476,1.0443950177935943,1.1252740932456236,0.3884297520661157,0.4318181818181818,0.3884297520661157,0.38524590163934425,0.15433560502071808,0.1606476565199955,-0.009757879797771207,-0.010282918973067962,0.9629629629629629,0.9894736842105263,0.799288256227758,1.0,0.1640934848184893,1.0274380165289256,148,0.017793594306049824,0.07473309608540925,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,1792,3180,1792,1792,264,8,0.5635220125786163,2.0,2802,1041,378,400,1605,660,187,207,0.5728051391862955,0.6340057636887608,0.8956473214285714,0.36830357142857145,0.8811320754716981,0.3273584905660377,1.0164734054756805,1.1250771922601894,0.4947089947089947,0.5175,0.4947089947089947,0.4947089947089947,0.09136819315283407,0.10652631908586685,-0.0041595607754620345,-0.004432313762915863,0.9889042995839112,1.0,0.8813616071428572,1.0,0.0955277539282961,0.9381695443838042,519,0.010602678571428572,0.048549107142857144,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,all_launch_strata,ALL,ALL,20914,29188,20914,3451,280,8,0.7165273400027409,3.0,25081,10618,4069,4233,18345,8557,2559,2741,0.7314301662613133,0.8058956488980976,0.8771636224538587,0.4091517643683657,0.8592914896532822,0.3637796354666301,1.0207986847487431,1.1247242134473403,0.6289014499877119,0.6475313016772974,0.6289014499877119,0.623082542001461,0.10246684353172675,0.11914173364357644,-0.0046635462863008625,-0.0034978315353275113,0.9735099337748344,0.9965726337991037,0.8592569570622549,1.0,0.10713038981802761,0.9697921574455572,1093,0.007841637180835803,0.037964999521851395,1.0,10,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
no_followthrough_filter,no_followthrough_5d,no_new_entry,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,252,406,252,252,129,8,0.6206896551724138,5.0,361,149,45,49,219,104,33,34,0.6066481994459834,0.697986577181208,0.8690476190476191,0.4126984126984127,0.8891625615763546,0.3669950738916256,0.9773776546629733,1.1245339299030574,0.7333333333333333,0.6938775510204082,0.7333333333333333,0.7333333333333333,0.09611447914607729,0.10819983834095037,-0.008960370435561832,-0.01022620346400202,0.9464285714285714,1.0,0.8922619047619047,1.0,0.10507484958163912,1.0673267326732672,84,0.027777777777777776,0.11904761904761904,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,733,1363,733,733,218,8,0.5377842993396919,2.0,1209,506,154,155,655,306,78,85,0.5417700578990902,0.6047430830039525,0.8935879945429741,0.417462482946794,0.8870139398385913,0.37123991195891415,1.0074114446336424,1.124508625012807,0.5064935064935064,0.5483870967741935,0.5064935064935064,0.5064935064935064,0.10262536742634676,0.11816775395678722,-0.001047024380102013,-0.002122224965020264,0.987987987987988,0.9851851851851852,0.8886084583901773,1.0,0.10367239180644877,0.9919951362853379,267,0.017735334242837655,0.06684856753069578,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
break_median20_or_ema20_filter,break_median20_after_launch_5d,no_new_entry,relative_strength_persistence:relative_strength_10d_persistence,relative_strength_persistence,relative_strength_10d_persistence,624,2144,624,624,230,8,0.291044776119403,3.0,1849,784,295,303,557,256,67,66,0.3012439156300703,0.32653061224489793,0.8926282051282052,0.41025641025641024,0.8624067164179104,0.3656716417910448,1.035043197293062,1.1219256933542647,0.2271186440677966,0.21782178217821782,0.2271186440677966,0.2271186440677966,0.08678877805809648,0.10592685342890033,-0.021161874872836745,-0.016533801046568417,0.9666666666666667,1.0,0.864022435897436,1.0,0.10795065293093323,0.9151540154015402,242,0.01282051282051282,0.060897435897435896,1.0,0,True,nonwinner_precision_lift_too_low;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
break_launch_low_filter,break_launch_low_3d,remove_from_watchlist,high_vol_quality_permit:high_vol_controlled_drawdown,high_vol_quality_permit,high_vol_controlled_drawdown,274,658,274,274,173,7,0.41641337386018235,2.0,513,304,145,149,215,142,59,60,0.4191033138401559,0.46710526315789475,0.7846715328467153,0.5182481751824818,0.7796352583586627,0.46200607902735563,1.0064597828716153,1.1217345370726086,0.4068965517241379,0.40268456375838924,0.4068965517241379,0.4068965517241379,0.13247011242623385,0.14509857042723082,-0.01772882624226818,-0.014144692553709065,0.9833333333333333,1.0,0.7773722627737227,1.0,0.15019893866850204,1.052734375,133,0.025547445255474453,0.08029197080291971,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
break_launch_low_filter,break_launch_low_5d,remove_from_watchlist,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,192,406,192,192,111,8,0.4729064039408867,2.0,361,149,45,49,170,79,22,25,0.4709141274238227,0.5302013422818792,0.8854166666666666,0.4114583333333333,0.8891625615763546,0.3669950738916256,0.9957871652816251,1.1211549217002237,0.4888888888888889,0.5102040816326531,0.4888888888888889,0.4888888888888889,0.08791196025098258,0.10654514272590132,-0.008512575022425084,-0.01191913788381034,0.9882352941176471,1.0,0.88515625,1.0,0.09642453527340766,1.0514056224899597,68,0.03125,0.11979166666666667,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
money_distribution_filter,money_distribution_5d,reduce_risk,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,163,406,163,163,108,7,0.4014778325123153,3.0,361,149,45,49,142,67,21,20,0.39335180055401664,0.44966442953020136,0.8711656441717791,0.4110429447852761,0.8891625615763546,0.3669950738916256,0.9797596995394524,1.120023057602833,0.4666666666666667,0.40816326530612246,0.4666666666666667,0.4666666666666667,0.10911477016577303,0.12275513459955668,0.007548376562729553,0.0017286496983449362,0.9863013698630136,1.0,0.8846625766871166,1.0,0.10156639360304348,1.0507829977628635,61,0.03067484662576687,0.12883435582822086,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high,False
money_distribution_filter,money_distribution_5d,reduce_risk,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,916,2027,916,916,247,8,0.4518993586581154,2.0,1743,735,281,291,793,371,122,129,0.4549627079747562,0.5047619047619047,0.8657205240174672,0.40502183406113534,0.8598914652195363,0.36260483473112975,1.006778830856802,1.1169785818257434,0.43416370106761565,0.44329896907216493,0.43416370106761565,0.4295774647887324,0.10946329148570877,0.126196383706846,0.002681568642461274,0.0013727109229452472,0.980246913580247,1.0,0.8594978165938866,1.0,0.1067817228432475,0.955439908928281,315,0.013100436681222707,0.05349344978165939,1.0,1,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,989,1363,989,989,230,8,0.7256052824651504,3.0,1209,506,153,154,887,410,102,107,0.7336641852770885,0.8102766798418972,0.8968655207280081,0.41456016177957533,0.8870139398385913,0.37123991195891415,1.0111064555436517,1.1166907124615835,0.6666666666666666,0.6948051948051948,0.6666666666666666,0.6623376623376623,0.09902105356536439,0.11720219965110461,-0.005033922302636773,-0.0028205752052564703,0.979498861047836,0.9882352941176471,0.8868048533872599,1.0,0.10405497586800116,1.041647478603177,347,0.01314459049544995,0.05864509605662285,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,repair_quality_watchlist:repair_higher_low_reclaim,repair_quality_watchlist,repair_higher_low_reclaim,1786,2946,1786,1786,241,8,0.606245756958588,2.0,2665,847,280,293,1636,572,150,162,0.6138836772983114,0.6753246753246753,0.916013437849944,0.3202687569988802,0.9046164290563475,0.28750848608282414,1.012598719664516,1.1139454050988207,0.5357142857142857,0.552901023890785,0.5357142857142857,0.5338078291814946,0.07911223069761608,0.09527361354151352,-0.0028200349256762014,-0.003548664813986066,0.9933993399339934,1.0,0.906047032474804,1.0,0.08193226562329228,0.9368812640479205,444,0.013997760358342666,0.059910414333706606,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_5d,reduce_risk,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,1039,2273,1039,1039,254,8,0.4571051473823141,2.0,1967,796,306,305,892,405,147,148,0.45348246059989833,0.5087939698492462,0.8585178055822906,0.3897978825794033,0.8653761548614166,0.3501979762428509,0.992074718906226,1.1130786270137984,0.4803921568627451,0.4852459016393443,0.4803921568627451,0.4803921568627451,0.10794373612946623,0.12121625347145015,0.0034239091150366496,0.001753371690792635,0.975609756097561,1.0,0.8652550529355147,1.0,0.10451982701442958,0.9736013367319055,356,0.012512030798845043,0.05678537054860443,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,1808,3271,1808,1808,263,8,0.5527361663099969,2.0,2869,1051,402,424,1616,646,192,211,0.5632624607877309,0.6146527117031398,0.8938053097345132,0.3573008849557522,0.8771018037297462,0.32130846835830024,1.0190439763477144,1.112018263263811,0.47761194029850745,0.49764150943396224,0.47761194029850745,0.47761194029850745,0.08881414868584098,0.1047067635380332,-0.005060624964060234,-0.005725318337546623,0.9914651493598862,1.0,0.8760508849557521,1.0,0.09387477364990121,0.9221001818945013,505,0.010508849557522125,0.04811946902654867,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_5d,hold_review_only,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,1118,2172,1118,1118,252,8,0.5147329650092081,2.0,1839,830,333,344,951,475,167,183,0.5171288743882545,0.572289156626506,0.8506261180679785,0.42486583184257604,0.8466850828729282,0.3821362799263352,1.0046546647328163,1.1118175744121386,0.5015015015015015,0.5319767441860465,0.5015015015015015,0.5015015015015015,0.10892387613797938,0.12154326049548436,-0.005673912581574958,-0.005748219075344452,0.9811320754716981,1.0,0.8481216457960643,1.0,0.11459778871955434,0.9663259478979651,399,0.012522361359570662,0.05008944543828265,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low,False
gap_fade_filter,gap_fade_after_launch_5d,reduce_risk,relative_strength_persistence:relative_strength_10d_persistence,relative_strength_persistence,relative_strength_10d_persistence,64,2144,64,64,56,7,0.029850746268656716,3.0,1849,784,295,303,54,26,10,9,0.029204975662520283,0.03316326530612245,0.84375,0.40625,0.8624067164179104,0.3656716417910448,0.9783666846944294,1.1109693877551021,0.03389830508474576,0.0297029702970297,0.03389830508474576,0.03389830508474576,0.12162834732770555,0.1478554579828209,0.017670375961953866,0.027119622577822605,1.0,1.0,0.86015625,1.0,0.10395797136575169,0.8111592409240924,26,0.03125,0.15625,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;instrument_year_filter_effect_lift_too_low,False
industry_breadth_evaporation_filter,industry_breadth_evaporation_10d,hold_review_only,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,1553,2172,1553,1553,267,8,0.7150092081031307,3.0,1839,830,331,343,1340,659,213,228,0.7286568787384448,0.7939759036144578,0.8628461043142305,0.42433998712169996,0.8466850828729282,0.3821362799263352,1.0190874054217012,1.1104415084678703,0.6435045317220544,0.6647230320699709,0.6435045317220544,0.6396396396396397,0.1077160728280589,0.12228577855513172,-0.0048521258913053755,-0.00453664282006673,0.9794520547945206,1.0,0.845235028976175,1.0,0.11256819871936427,1.0119588138385502,521,0.009658725048293626,0.044430135222150675,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;drawdown_avoided_vs_matched_delay_too_low,False
money_distribution_filter,money_distribution_5d,reduce_risk,repair_quality_watchlist:repair_higher_low_reclaim,repair_quality_watchlist,repair_higher_low_reclaim,1095,2946,1095,1095,233,8,0.37169042769857435,3.0,2665,847,280,293,987,349,108,109,0.37035647279549716,0.41204250295159384,0.9013698630136986,0.3187214611872146,0.9046164290563475,0.28750848608282414,0.9964111131100774,1.108563665475247,0.38571428571428573,0.3720136518771331,0.38571428571428573,0.38434163701067614,0.08836203862278325,0.10341997908576088,0.006055331845224915,0.004376577839344434,0.9892761394101877,1.0,0.9054337899543379,1.0,0.08230670677755833,0.7931908345216078,297,0.014611872146118721,0.06118721461187215,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
money_distribution_filter,money_distribution_5d,reduce_risk,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,661,1363,661,661,214,8,0.48495964783565665,2.0,1209,506,154,155,594,272,67,72,0.4913151364764268,0.5375494071146245,0.8986384266263238,0.4114977307110439,0.8870139398385913,0.37123991195891415,1.0131051906465502,1.108441515729551,0.43506493506493504,0.4645161290322581,0.43506493506493504,0.43506493506493504,0.10632191297905697,0.119064800345018,0.002094628071387883,-0.0009451935172959253,0.993103448275862,1.0,0.8871406959152799,1.0,0.10422728490766908,0.9530440163997833,238,0.015128593040847202,0.07110438729198185,1.0,0,True,nonwinner_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
