launch_episode_id,stratum_family,stratum_variant,raw_stratum_rows,kept_stratum_rows,first_stratum_date
P07LPE_SH600009_2021-01-13_0012,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2021-03-15
P07LPE_SH600009_2021-01-13_0012,relative_strength_persistence,industry_relative_strength_persistence,1,1,2021-01-29
P07LPE_SH600009_2021-01-13_0012,relative_strength_persistence,relative_strength_10d_persistence,1,1,2021-03-16
P07LPE_SH600009_2021-01-13_0012,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2021-01-13
P07LPE_SH600009_2021-01-13_0012,sparse_strong_day_lifecycle_node,strong_body_day_node,3,1,2021-01-13
P07LPE_SH600009_2021-06-03_0013,money_price_keep_context,money_expansion_no_distribution,1,1,2021-06-03
P07LPE_SH600009_2021-06-03_0013,money_price_keep_context,money_price_upper_keep,1,1,2021-06-03
P07LPE_SH600009_2021-06-03_0013,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2021-06-03
P07LPE_SH600009_2021-06-03_0013,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2021-06-03
P07LPE_SH600009_2021-06-03_0013,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2021-06-03
P07LPE_SH600009_2021-08-18_0014,industry_breadth_coherence,industry_breadth_confirmed_launch,22,1,2021-08-25
P07LPE_SH600009_2021-08-18_0014,money_price_keep_context,money_expansion_no_distribution,12,1,2021-08-18
P07LPE_SH600009_2021-08-18_0014,money_price_keep_context,money_price_upper_keep,13,1,2021-08-18
P07LPE_SH600009_2021-08-18_0014,post_20_30_or_late_continuation_context,post_20_relative_strength_context,10,1,2021-09-03
P07LPE_SH600009_2021-08-18_0014,prelaunch_path_quality,range_tightening_then_expand,3,1,2021-08-25
P07LPE_SH600009_2021-08-18_0014,rank_jump_persistence_watchlist,industry_rank_jump_leader,28,1,2021-08-25
P07LPE_SH600009_2021-08-18_0014,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2021-08-31
P07LPE_SH600009_2021-08-18_0014,relative_strength_persistence,industry_relative_strength_persistence,20,1,2021-08-31
P07LPE_SH600009_2021-08-18_0014,relative_strength_persistence,relative_strength_10d_persistence,28,1,2021-08-31
P07LPE_SH600009_2021-08-18_0014,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2021-11-08
P07LPE_SH600009_2021-08-18_0014,sparse_strong_day_lifecycle_node,strong_body_day_node,5,1,2021-08-25
P07LPE_SH600009_2021-12-27_0015,industry_breadth_coherence,industry_breadth_confirmed_launch,48,1,2022-01-21
P07LPE_SH600009_2021-12-27_0015,money_price_keep_context,money_expansion_no_distribution,23,1,2021-12-27
P07LPE_SH600009_2021-12-27_0015,money_price_keep_context,money_price_upper_keep,20,1,2021-12-27
P07LPE_SH600009_2021-12-27_0015,post_20_30_or_late_continuation_context,late_acceleration_context,4,1,2022-02-09
P07LPE_SH600009_2021-12-27_0015,post_20_30_or_late_continuation_context,post_20_relative_strength_context,40,1,2022-01-21
P07LPE_SH600009_2021-12-27_0015,prelaunch_path_quality,range_tightening_then_expand,7,1,2022-05-25
P07LPE_SH600009_2021-12-27_0015,rank_jump_persistence_watchlist,industry_rank_jump_leader,42,1,2022-01-21
P07LPE_SH600009_2021-12-27_0015,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,12,1,2022-04-12
P07LPE_SH600009_2021-12-27_0015,relative_strength_persistence,industry_relative_strength_persistence,25,1,2022-01-21
P07LPE_SH600009_2021-12-27_0015,relative_strength_persistence,relative_strength_10d_persistence,46,1,2022-01-21
P07LPE_SH600009_2021-12-27_0015,repair_quality_watchlist,repair_higher_low_reclaim,16,1,2021-12-27
P07LPE_SH600009_2021-12-27_0015,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,2,1,2022-03-16
P07LPE_SH600009_2021-12-27_0015,sparse_strong_day_lifecycle_node,strong_body_day_node,12,1,2021-12-27
P07LPE_SH600009_2023-04-03_0016,money_price_keep_context,money_expansion_no_distribution,1,1,2023-04-03
P07LPE_SH600009_2023-04-03_0016,money_price_keep_context,money_price_upper_keep,1,1,2023-04-03
P07LPE_SH600009_2023-04-03_0016,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2023-04-03
P07LPE_SH600009_2023-06-15_0017,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2023-07-03
P07LPE_SH600009_2023-06-15_0017,money_price_keep_context,money_expansion_no_distribution,3,1,2023-07-03
P07LPE_SH600009_2023-06-15_0017,money_price_keep_context,money_price_upper_keep,3,1,2023-07-03
P07LPE_SH600009_2023-06-15_0017,prelaunch_path_quality,controlled_repair_from_deep_drawdown,4,1,2023-06-15
P07LPE_SH600009_2023-06-15_0017,prelaunch_path_quality,range_tightening_then_expand,2,1,2023-07-03
P07LPE_SH600009_2023-06-15_0017,repair_quality_watchlist,repair_higher_low_reclaim,5,1,2023-06-15
P07LPE_SH600009_2023-06-15_0017,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2023-08-10
P07LPE_SH600009_2023-06-15_0017,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2023-08-10
P07LPE_SH600009_2023-10-27_0018,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2023-11-03
P07LPE_SH600009_2023-10-27_0018,money_price_keep_context,money_expansion_no_distribution,2,1,2023-10-27
P07LPE_SH600009_2023-10-27_0018,money_price_keep_context,money_price_upper_keep,1,1,2023-11-20
P07LPE_SH600009_2023-10-27_0018,prelaunch_path_quality,controlled_repair_from_deep_drawdown,1,1,2023-11-03
P07LPE_SH600009_2023-10-27_0018,relative_strength_persistence,relative_strength_10d_persistence,1,1,2023-11-20
P07LPE_SH600009_2023-10-27_0018,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2023-11-03
P07LPE_SH600009_2023-10-27_0018,repair_quality_watchlist,repair_reclaim_ema20_quality,3,1,2023-11-03
P07LPE_SH600009_2024-01-15_0019,money_price_keep_context,money_expansion_no_distribution,1,1,2024-01-15
P07LPE_SH600009_2024-01-15_0019,money_price_keep_context,money_price_upper_keep,1,1,2024-01-15
P07LPE_SH600009_2024-01-15_0019,prelaunch_path_quality,controlled_repair_from_deep_drawdown,1,1,2024-01-15
P07LPE_SH600009_2024-01-15_0019,prelaunch_path_quality,range_tightening_then_expand,1,1,2024-01-15
P07LPE_SH600009_2024-01-15_0019,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2024-02-06
P07LPE_SH600009_2024-01-15_0019,relative_strength_persistence,industry_relative_strength_persistence,1,1,2024-02-06
P07LPE_SH600009_2024-01-15_0019,relative_strength_persistence,relative_strength_10d_persistence,1,1,2024-02-06
P07LPE_SH600009_2024-01-15_0019,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-01-15
P07LPE_SH600009_2024-01-15_0019,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2024-02-06
P07LPE_SH600009_2024-01-15_0019,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2024-01-15
P07LPE_SH600009_2024-04-15_0020,money_price_keep_context,money_expansion_no_distribution,1,1,2024-04-15
P07LPE_SH600009_2024-04-15_0020,money_price_keep_context,money_price_upper_keep,1,1,2024-04-15
P07LPE_SH600009_2024-04-15_0020,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-04-15
P07LPE_SH600009_2024-07-03_0021,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2024-07-22
P07LPE_SH600009_2024-07-03_0021,money_price_keep_context,money_expansion_no_distribution,2,1,2024-07-03
P07LPE_SH600009_2024-07-03_0021,money_price_keep_context,money_price_upper_keep,2,1,2024-07-03
P07LPE_SH600009_2024-07-03_0021,prelaunch_path_quality,range_tightening_then_expand,2,1,2024-07-03
P07LPE_SH600009_2024-07-03_0021,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2024-07-22
P07LPE_SH600009_2024-07-03_0021,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2024-07-22
P07LPE_SH600009_2024-07-03_0021,relative_strength_persistence,industry_relative_strength_persistence,2,1,2024-07-22
P07LPE_SH600009_2024-07-03_0021,relative_strength_persistence,relative_strength_10d_persistence,3,1,2024-07-22
P07LPE_SH600009_2024-07-03_0021,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2024-07-03
P07LPE_SH600009_2024-09-24_0022,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2024-09-30
P07LPE_SH600009_2024-09-24_0022,money_price_keep_context,money_expansion_no_distribution,2,1,2024-09-24
P07LPE_SH600009_2024-09-24_0022,money_price_keep_context,money_price_upper_keep,2,1,2024-09-24
P07LPE_SH600009_2024-09-24_0022,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2024-09-30
P07LPE_SH600009_2024-09-24_0022,relative_strength_persistence,industry_relative_strength_persistence,1,1,2024-09-30
P07LPE_SH600009_2024-09-24_0022,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-09-24
P07LPE_SH600009_2024-12-25_0023,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-12-25
P07LPE_SH600010_2017-08-01_0001,high_vol_destructive_warning,destructive_high_vol_upper_shadow,2,1,2017-08-04
P07LPE_SH600010_2017-08-01_0001,high_vol_quality_permit,expansion_high_vol_upper_close,2,1,2017-08-14
P07LPE_SH600010_2017-08-01_0001,high_vol_quality_permit,high_vol_controlled_drawdown,7,1,2017-08-03
P07LPE_SH600010_2017-08-01_0001,industry_breadth_coherence,industry_breadth_confirmed_launch,13,1,2017-08-01
P07LPE_SH600010_2017-08-01_0001,money_price_keep_context,money_expansion_no_distribution,3,1,2017-08-03
P07LPE_SH600010_2017-08-01_0001,money_price_keep_context,money_price_upper_keep,3,1,2017-08-03
P07LPE_SH600010_2017-08-01_0001,post_20_30_or_late_continuation_context,post_20_relative_strength_context,12,1,2017-08-01
P07LPE_SH600010_2017-08-01_0001,rank_jump_persistence_watchlist,industry_rank_jump_leader,5,1,2017-08-02
P07LPE_SH600010_2017-08-01_0001,relative_strength_persistence,industry_relative_strength_persistence,5,1,2017-08-02
P07LPE_SH600010_2017-08-01_0001,relative_strength_persistence,relative_strength_10d_persistence,9,1,2017-08-03
P07LPE_SH600010_2017-08-01_0001,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2017-08-09
P07LPE_SH600010_2017-11-07_0002,money_price_keep_context,money_expansion_no_distribution,3,1,2017-11-07
P07LPE_SH600010_2017-11-07_0002,money_price_keep_context,money_price_upper_keep,3,1,2017-11-07
P07LPE_SH600010_2017-11-07_0002,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2017-11-07
P07LPE_SH600010_2017-11-07_0002,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2017-11-07
P07LPE_SH600010_2018-01-08_0003,money_price_keep_context,money_expansion_no_distribution,1,1,2018-01-08
P07LPE_SH600010_2018-01-08_0003,money_price_keep_context,money_price_upper_keep,1,1,2018-01-08
P07LPE_SH600010_2018-01-08_0003,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2018-01-08
P07LPE_SH600010_2018-05-21_0004,money_price_keep_context,money_expansion_no_distribution,1,1,2018-05-21
P07LPE_SH600010_2018-05-21_0004,money_price_keep_context,money_price_upper_keep,1,1,2018-05-21
P07LPE_SH600010_2018-05-21_0004,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2018-05-21
P07LPE_SH600010_2018-05-21_0004,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-05-21
P07LPE_SH600010_2018-06-21_0005,high_vol_destructive_warning,high_vol_break_median_warning,1,1,2018-06-21
P07LPE_SH600010_2018-06-21_0005,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2018-07-27
P07LPE_SH600010_2018-06-21_0005,money_price_keep_context,money_expansion_no_distribution,4,1,2018-06-21
P07LPE_SH600010_2018-06-21_0005,money_price_keep_context,money_price_upper_keep,3,1,2018-07-23
P07LPE_SH600010_2018-06-21_0005,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2018-07-18
P07LPE_SH600010_2018-06-21_0005,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2018-07-26
P07LPE_SH600010_2018-06-21_0005,relative_strength_persistence,industry_relative_strength_persistence,3,1,2018-07-18
P07LPE_SH600010_2018-06-21_0005,relative_strength_persistence,relative_strength_10d_persistence,1,1,2018-07-27
P07LPE_SH600010_2018-06-21_0005,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2018-07-23
P07LPE_SH600010_2018-06-21_0005,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-07-27
P07LPE_SH600010_2018-09-26_0006,industry_breadth_coherence,industry_breadth_confirmed_launch,5,1,2018-09-28
P07LPE_SH600010_2018-09-26_0006,money_price_keep_context,money_expansion_no_distribution,2,1,2018-09-28
P07LPE_SH600010_2018-09-26_0006,money_price_keep_context,money_price_upper_keep,2,1,2018-09-28
P07LPE_SH600010_2018-09-26_0006,rank_jump_persistence_watchlist,industry_rank_jump_leader,6,1,2018-09-28
P07LPE_SH600010_2018-09-26_0006,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2018-10-09
P07LPE_SH600010_2018-09-26_0006,relative_strength_persistence,industry_relative_strength_persistence,5,1,2018-09-26
P07LPE_SH600010_2018-09-26_0006,relative_strength_persistence,relative_strength_10d_persistence,4,1,2018-10-09
P07LPE_SH600010_2018-09-26_0006,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2018-09-26
P07LPE_SH600010_2018-09-26_0006,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2018-10-30
P07LPE_SH600010_2018-09-26_0006,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2018-09-28
P07LPE_SH600010_2018-09-26_0006,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-09-28
P07LPE_SH600010_2018-12-13_0007,high_vol_destructive_warning,destructive_high_vol_upper_shadow,1,1,2019-06-17
P07LPE_SH600010_2018-12-13_0007,high_vol_quality_permit,high_vol_controlled_drawdown,1,1,2019-06-11
P07LPE_SH600010_2018-12-13_0007,industry_breadth_coherence,industry_breadth_confirmed_launch,17,1,2019-02-26
P07LPE_SH600010_2018-12-13_0007,money_price_keep_context,money_expansion_no_distribution,11,1,2019-02-11
P07LPE_SH600010_2018-12-13_0007,money_price_keep_context,money_price_upper_keep,11,1,2019-02-11
P07LPE_SH600010_2018-12-13_0007,post_20_30_or_late_continuation_context,post_20_relative_strength_context,8,1,2019-02-26
P07LPE_SH600010_2018-12-13_0007,prelaunch_path_quality,range_tightening_then_expand,1,1,2019-02-25
P07LPE_SH600010_2018-12-13_0007,rank_jump_persistence_watchlist,industry_rank_jump_leader,25,1,2019-02-26
P07LPE_SH600010_2018-12-13_0007,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,5,1,2019-03-01
P07LPE_SH600010_2018-12-13_0007,relative_strength_persistence,industry_relative_strength_persistence,15,1,2018-12-17
P07LPE_SH600010_2018-12-13_0007,relative_strength_persistence,relative_strength_10d_persistence,21,1,2019-03-01
P07LPE_SH600010_2018-12-13_0007,repair_quality_watchlist,repair_higher_low_reclaim,6,1,2018-12-13
P07LPE_SH600010_2018-12-13_0007,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2019-03-06
P07LPE_SH600010_2018-12-13_0007,sparse_strong_day_lifecycle_node,strong_body_day_node,3,1,2019-02-26
P07LPE_SH600010_2019-09-03_0008,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2019-09-03
P07LPE_SH600010_2019-11-25_0009,money_price_keep_context,money_expansion_no_distribution,2,1,2019-11-25
P07LPE_SH600010_2019-11-25_0009,money_price_keep_context,money_price_upper_keep,2,1,2019-11-25
P07LPE_SH600010_2019-11-25_0009,prelaunch_path_quality,controlled_repair_from_deep_drawdown,3,1,2019-12-09
P07LPE_SH600010_2019-11-25_0009,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2019-12-11
P07LPE_SH600010_2019-11-25_0009,relative_strength_persistence,relative_strength_10d_persistence,1,1,2019-12-11
P07LPE_SH600010_2019-11-25_0009,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2019-12-09
P07LPE_SH600010_2020-04-07_0010,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2020-04-07
P07LPE_SH600010_2020-04-07_0010,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-04-07
P07LPE_SH600010_2020-05-18_0011,money_price_keep_context,money_expansion_no_distribution,3,1,2020-05-18
P07LPE_SH600010_2020-05-18_0011,money_price_keep_context,money_price_upper_keep,3,1,2020-05-18
P07LPE_SH600010_2020-05-18_0011,prelaunch_path_quality,range_tightening_then_expand,1,1,2020-07-08
P07LPE_SH600010_2020-05-18_0011,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2020-05-18
P07LPE_SH600010_2020-09-08_0012,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2020-09-09
P07LPE_SH600010_2020-09-08_0012,money_price_keep_context,money_expansion_no_distribution,5,1,2020-09-08
P07LPE_SH600010_2020-09-08_0012,money_price_keep_context,money_price_upper_keep,5,1,2020-09-08
P07LPE_SH600010_2020-09-08_0012,post_20_30_or_late_continuation_context,post_20_relative_strength_context,1,1,2020-09-09
P07LPE_SH600010_2020-09-08_0012,prelaunch_path_quality,range_tightening_then_expand,2,1,2020-09-08
P07LPE_SH600010_2020-09-08_0012,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2020-09-09
P07LPE_SH600010_2020-09-08_0012,relative_strength_persistence,relative_strength_10d_persistence,2,1,2020-09-14
P07LPE_SH600010_2020-09-08_0012,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2020-09-08
P07LPE_SH600010_2020-09-08_0012,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2020-09-09
P07LPE_SH600010_2020-09-08_0012,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2020-09-08
P07LPE_SH600010_2020-12-18_0013,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-12-18
P07LPE_SH600010_2021-01-20_0014,high_vol_destructive_warning,destructive_high_vol_upper_shadow,7,1,2021-03-09
P07LPE_SH600010_2021-01-20_0014,high_vol_quality_permit,high_vol_controlled_drawdown,12,1,2021-03-11
P07LPE_SH600010_2021-01-20_0014,industry_breadth_coherence,industry_breadth_confirmed_launch,72,1,2021-02-03
P07LPE_SH600010_2021-01-20_0014,money_price_keep_context,money_expansion_no_distribution,27,1,2021-01-20
P07LPE_SH600010_2021-01-20_0014,money_price_keep_context,money_price_upper_keep,27,1,2021-01-20
P07LPE_SH600010_2021-01-20_0014,post_20_30_or_late_continuation_context,late_acceleration_context,73,1,2021-03-01
P07LPE_SH600010_2021-01-20_0014,post_20_30_or_late_continuation_context,post_20_relative_strength_context,4,1,2021-02-23
P07LPE_SH600010_2021-01-20_0014,prelaunch_path_quality,controlled_repair_from_deep_drawdown,1,1,2021-04-20
P07LPE_SH600010_2021-01-20_0014,prelaunch_path_quality,range_tightening_then_expand,4,1,2021-01-20
P07LPE_SH600010_2021-01-20_0014,rank_jump_persistence_watchlist,industry_rank_jump_leader,75,1,2021-02-24
P07LPE_SH600010_2021-01-20_0014,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,14,1,2021-02-23
P07LPE_SH600010_2021-01-20_0014,relative_strength_persistence,industry_relative_strength_persistence,30,1,2021-02-24
P07LPE_SH600010_2021-01-20_0014,relative_strength_persistence,relative_strength_10d_persistence,64,1,2021-02-24
P07LPE_SH600010_2021-01-20_0014,repair_quality_watchlist,repair_higher_low_reclaim,5,1,2021-01-20
P07LPE_SH600010_2021-01-20_0014,repair_quality_watchlist,repair_reclaim_ema20_quality,1,1,2021-07-07
P07LPE_SH600010_2021-01-20_0014,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2021-02-22
P07LPE_SH600010_2021-01-20_0014,sparse_strong_day_lifecycle_node,strong_body_day_node,18,1,2021-02-22
P07LPE_SH600010_2021-11-08_0015,high_vol_destructive_warning,destructive_high_vol_upper_shadow,3,1,2021-12-14
P07LPE_SH600010_2021-11-08_0015,high_vol_destructive_warning,high_vol_break_median_warning,1,1,2021-11-08
P07LPE_SH600010_2021-11-08_0015,high_vol_quality_permit,expansion_high_vol_upper_close,2,1,2021-12-02
