lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,feature_name,bin_value,lead_type
p0_5_uni_observable_state_stage_observable_late_acceleration_risk,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_late_acceleration_risk,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,0,0,0.09227356021744593,,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,,,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_late_acceleration_risk,univariate_primitive
p0_5_uni_observable_state_stage_observable_relative_strength_leading,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_relative_strength_leading,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,13464,1556,0.09227356021744593,0.11556743909685085,1.2524436991973873,0.11556743909685085,0.06610219845513964,253,1019,141,213,8,28,0.1264111705288176,0.05012853470437018,0.17802056555269924,0.012210796915167094,0.05398457583547558,71.20951156812339,72.0,77.42925824175825,128.37883959044368,0.9509061200237671,0.8762626262626263,0.0,0.0,11908,0.8844325609031491,-0.15192236912890786,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_relative_strength_leading,univariate_primitive
p0_5_uni_observable_state_stage_observable_repairing,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_repairing,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,27159,3385,0.09227356021744593,0.12463640045657057,1.3507271222965762,0.12463640045657057,0.06936926985529658,252,970,158,304,8,28,0.11384807982620862,0.026587887740029542,0.11314623338257017,0.010930576070901034,0.049630723781388476,67.7317577548006,65.0,73.86884735202493,119.37127976190476,1.0,1.0,0.0,0.0,23774,0.8753635995434295,-0.17422902784734792,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_repairing,univariate_primitive
p0_5_uni_observable_state_stage_observable_trend_extension,observable_state_stage,lifecycle_observable_stage,early_entry_discovery,observable_state_stage == observable_trend_extension,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,44802,3027,0.09227356021744593,0.06756394803803402,0.7322135168385957,0.06756394803803402,0.04080174992187849,245,1105,139,240,8,28,0.2697647426454176,0.03435744962008589,0.14370664023785926,0.023785926660059464,0.07565246118268913,72.73207796498183,74.0,80.89500179791442,138.12146892655366,0.9996875139502701,0.9056292129815633,0.0,0.0,41775,0.932436051961966,-0.11711646519258731,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,observable_state_stage,observable_trend_extension,univariate_primitive
p0_5_uni_post_20pct_from_recent_low_false,post_20pct_from_recent_low,lifecycle_observable_stage,hold_exit_tolerance,post_20pct_from_recent_low == false,high,120d,future_50pct_high_120d,same_horizon_hold_exit_tolerance_eligible_pit_stock_days,113993,1205,238,0.187081662909126,0.1975103734439834,1.0557441620557066,0.1975103734439834,0.11535269709543569,58,79,14,16,7,19,0.2556016597510373,0.22268907563025211,0.7605042016806722,0.07142857142857142,0.27310924369747897,68.63865546218487,66.0,73.50847457627118,146.17424242424244,0.9336099585062241,0.8763485477178423,0.0,0.0,967,0.8024896265560166,-0.1146638216066867,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,post_20pct_from_recent_low,false,univariate_primitive
p0_5_uni_post_20pct_from_recent_low_true,post_20pct_from_recent_low,lifecycle_observable_stage,hold_exit_tolerance,post_20pct_from_recent_low == true,high,120d,future_50pct_high_120d,same_horizon_hold_exit_tolerance_eligible_pit_stock_days,113993,112788,21088,0.187081662909126,0.18697024506153137,0.99940444271308,0.18697024506153137,0.10456786182927262,283,1281,211,477,8,28,0.09413235450579849,0.0208649468892261,0.08236911987860394,0.0027977996965098634,0.012898330804248861,64.83051972685888,64.0,71.5208280864353,119.47447382622774,0.9228286697166366,0.7085682874064617,0.0,0.0,91700,0.8130297549384686,-0.19614666570167613,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,post_20pct_from_recent_low,true,univariate_primitive
p0_5_uni_post_30pct_from_recent_low_false,post_30pct_from_recent_low,lifecycle_observable_stage,hold_exit_tolerance,post_30pct_from_recent_low == false,high,120d,future_50pct_high_120d,same_horizon_hold_exit_tolerance_eligible_pit_stock_days,113993,37994,4734,0.187081662909126,0.12459862083486867,0.6660119377674756,0.12459862083486867,0.07185345054482287,276,1164,175,346,8,28,0.10449018266042007,0.03126320236586396,0.11132234896493452,0.009083227714406422,0.03886776510350655,68.60477397549641,69.0,75.85479143179256,127.33865156973752,0.9957361688687687,0.6574722324577564,0.0,0.0,33260,0.8754013791651314,-0.16874717747534765,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,post_30pct_from_recent_low,false,univariate_primitive
p0_5_uni_post_30pct_from_recent_low_true,post_30pct_from_recent_low,lifecycle_observable_stage,hold_exit_tolerance,post_30pct_from_recent_low == true,high,120d,future_50pct_high_120d,same_horizon_hold_exit_tolerance_eligible_pit_stock_days,113993,75999,16592,0.187081662909126,0.21831866208765904,1.166969860609515,0.21831866208765904,0.12109369860129739,276,1085,189,384,8,28,0.10709351438834722,0.020853423336547734,0.09335824493731919,0.0033751205400192863,0.01524831243972999,63.80828109932498,63.0,70.32292065925643,117.89737053930776,0.8865511388307741,0.7367728522743721,0.0,0.0,59407,0.781681337912341,-0.21016038577116003,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,post_30pct_from_recent_low,true,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p0_10,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,22420,1738,0.09227356021744593,0.07752007136485281,0.8401114163382664,0.07752007136485281,0.05303300624442462,154,492,75,123,8,27,0.17515611061552186,0.07019562715765247,0.2859608745684695,0.04430379746835443,0.15420023014959724,74.46720368239356,78.0,84.07939632545931,123.95513748191027,0.9997769848349688,0.7030776092774309,0.0,0.0,20682,0.9224799286351472,-0.10768623045424394,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p0_10,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p10_20,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p10_20,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,20985,2001,0.09227356021744593,0.09535382416011437,1.0333818694695391,0.09535382416011437,0.05194186323564451,202,713,120,197,8,28,0.17245651655944721,0.04247876061969016,0.20389805097451275,0.0239880059970015,0.10394802598700649,71.35232383808096,73.0,80.63231197771587,115.47923322683707,0.9990469382892543,0.719228020014296,0.0,0.0,18984,0.9046461758398856,-0.11862616453913233,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p10_20,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p20_40,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,37528,3238,0.09227356021744593,0.08628224259219783,0.9350700502816912,0.08628224259219783,0.04503304199531017,239,981,162,306,8,28,0.17634832658281815,0.027177269919703522,0.12013588634959851,0.013897467572575664,0.06022235948116121,69.83940704138357,70.0,76.93326626425218,124.74564796905223,0.9987742485610744,0.7432583670859092,0.0,0.0,34290,0.9137177574078021,-0.1259139386481111,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p20_40,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p40_60,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,32099,2878,0.09227356021744593,0.08966011402224368,0.9716771934555948,0.08966011402224368,0.04850618399327082,257,1085,164,315,8,28,0.17106451914389856,0.028144544822793608,0.1157053509381515,0.009381514940931202,0.043085476025017375,71.22967338429464,72.0,77.27962962962962,130.50182481751824,0.9971338670986635,0.7676251596622947,0.0,0.0,29221,0.9103398859777563,-0.14238791362439124,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p40_60,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p60_80,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,27291,2572,0.09227356021744593,0.0942435235059177,1.0213491631170348,0.0942435235059177,0.04891722545894251,251,1047,155,305,8,28,0.1638269026418966,0.046267496111975115,0.15279937791601866,0.011275272161741835,0.04937791601866252,72.06998444790047,72.0,77.94472152950956,129.14547413793105,0.9936609138543843,0.7746876259572752,0.0,0.0,24719,0.9057564764940823,-0.16174254566294585,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p60_80,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p80_90,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,12196,1280,0.09227356021744593,0.10495244342407346,1.137405375675863,0.10495244342407346,0.04919645785503444,206,726,100,192,8,27,0.154312889471958,0.065625,0.2375,0.02265625,0.08984375,73.45859375,73.5,79.11423841059603,136.79396984924622,0.991472613971794,0.7704985241062644,0.0,0.0,10916,0.8950475565759265,-0.17960193896684146,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p80_90,univariate_primitive
p0_5_uni_cross_section_money_anomaly_p90_100,cross_section_money_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_money_anomaly == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,10648,1349,0.09227356021744593,0.12669045830202855,1.3729876467698654,0.12669045830202855,0.058602554470323066,168,516,70,140,8,27,0.1556160781367393,0.10452186805040771,0.40029651593773163,0.034840622683469234,0.12898443291326908,70.93699036323203,70.0,76.49761526232115,141.77021276595744,0.9779301277235162,0.742862509391435,0.0,0.0,9299,0.8733095416979715,-0.1992981879158757,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_money_anomaly,p90_100,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p0_10,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,17862,2285,0.09227356021744593,0.12792520434441831,1.3863690101797093,0.12792520434441831,0.07082073675960139,263,1094,171,332,8,28,0.10144440712126301,0.02450765864332604,0.09846827133479212,0.008315098468271335,0.037199124726477024,74.62450765864332,77.0,82.64611764705883,134.5448028673835,1.0,0.5604635539133356,0.0,0.0,15577,0.8720747956555817,-0.17195733749409237,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p0_10,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p10_20,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p10_20,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,20064,2095,0.09227356021744593,0.1044158692185008,1.1315903382555208,0.1044158692185008,0.060406698564593304,265,1209,183,371,8,28,0.11363636363636363,0.020047732696897375,0.0892601431980907,0.00954653937947494,0.039618138424821,73.09785202863962,75.0,80.98679532757745,131.7006451612903,1.0,0.6332236842105263,0.0,0.0,17969,0.8955841307814992,-0.15203177079986466,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p10_20,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p20_40,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p20_40,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,42123,3610,0.09227356021744593,0.08570139828597204,0.9287752427023911,0.08570139828597204,0.04261329914773402,266,1263,193,407,8,28,0.17175889656482207,0.02077562326869806,0.09002770083102493,0.009972299168975069,0.044598337950138504,71.19861495844876,71.0,78.20581929555895,124.84084880636605,1.0,0.6970063860598723,0.0,0.0,38513,0.914298601714028,-0.13686779952836142,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p20_40,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p40_60,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p40_60,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,40113,3107,0.09227356021744593,0.07745618627377658,0.8394190718473236,0.07745618627377658,0.04033605065689427,266,1269,185,383,8,28,0.21347194176451526,0.02188606372706791,0.10170582555519794,0.015770840038622464,0.05954296749275829,70.80914065014484,71.0,76.7978006385243,123.82582582582583,1.0,0.7946550993443522,0.0,0.0,37006,0.9225438137262234,-0.12666642511673845,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p40_60,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p60_80,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p60_80,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,29900,2428,0.09227356021744593,0.08120401337792642,0.8800355506665861,0.08120401337792642,0.044381270903010035,262,1251,177,338,8,28,0.20879598662207358,0.024299835255354202,0.10049423393739704,0.013591433278418451,0.05601317957166392,69.51317957166393,71.0,76.26669615214507,126.8866090712743,0.9994983277591973,0.8834782608695653,0.0,0.0,27472,0.9187959866220736,-0.13248385688099953,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p60_80,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p80_90,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p80_90,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,9145,928,0.09227356021744593,0.10147621651175506,1.0997323206411755,0.10147621651175506,0.053471842536905415,252,980,135,200,8,28,0.15057408419901586,0.03879310344827586,0.15625,0.015086206896551725,0.07112068965517242,71.0603448275862,71.0,77.63468208092486,130.88563049853371,0.992454893384363,0.9156916347731,0.0,0.0,8217,0.8985237834882449,-0.14390999731129028,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p80_90,univariate_primitive
p0_5_uni_cross_section_return_anomaly_p90_100,cross_section_return_anomaly,cross_section_anomaly_leadership,early_entry_discovery,cross_section_return_anomaly == p90_100,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,3960,603,0.09227356021744593,0.15227272727272728,1.650231408801082,0.15227272727272728,0.09570707070707071,236,590,89,107,8,28,0.08005050505050505,0.0812603648424544,0.29187396351575456,0.028192371475953566,0.0978441127694859,71.33333333333333,73.0,76.91915641476274,124.67948717948718,0.8507575757575757,0.7818181818181819,0.0,0.0,3357,0.8477272727272727,-0.17225019858981602,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,cross_section_return_anomaly,p90_100,univariate_primitive
p0_5_uni_close_location_in_day_p0_10,close_location_in_day,high_volatility_decomposition,early_entry_discovery,close_location_in_day == p0_10,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163062,18887,1827,0.09222259018042217,0.0967332027320379,1.0489100614371303,0.0967332027320379,0.049610843437284904,269,1287,190,434,8,28,0.20135542966061312,0.018609742747673783,0.08538587848932677,0.0120415982484948,0.043787629994526546,71.27750410509032,72.0,78.68668252080856,127.51050080775444,0.9976174087997035,0.6661195531317837,0.0,0.0,17060,0.9032667972679621,-0.13361275393007,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,close_location_in_day,p0_10,univariate_primitive
