datetime,instruments,ema_state,market_ok_entry,width_ok_entry,industry_ok_entry,trend_score_top20_entry,breakout_entry,pullback_entry,combined_entry,trend_score_median,trend_score_p90,theme_positive_count
2025-07-23,281,109,109,109,94,18,2,3,5,-0.050805071200635085,0.2668072093671546,2
2025-07-24,281,90,90,90,57,11,1,5,6,-0.12467374163102568,0.35914665945419644,2
2025-07-25,281,105,105,105,71,14,1,1,2,-0.08784182969118051,0.23913362479288558,2
2025-07-28,281,110,110,110,69,13,1,2,3,-0.12027131015346837,0.29906585312362005,2
2025-07-29,281,107,107,107,69,13,0,6,6,-0.11934523538488026,0.23199886340942855,3
2025-07-30,281,125,125,125,89,17,1,2,3,-0.11603502688235177,0.28855344072424627,2
2025-07-31,281,131,131,131,88,17,0,1,1,0.037013588652063834,0.5975934137906777,1
2025-08-01,281,131,131,131,94,18,0,3,3,0.08160245697666124,0.5791563898436659,1
2025-08-04,281,139,139,139,120,24,0,13,13,0.006251565488434013,0.5390399195224029,2
2025-08-05,281,145,145,145,122,24,0,7,7,0.007680658736966595,0.5036162020943078,1
2025-08-06,281,137,137,137,120,24,1,5,6,-0.05542243748389096,0.5508093653878421,2
2025-08-07,281,138,138,138,120,24,0,1,1,-0.04396229173052335,0.5319633019082745,2
2025-08-08,281,135,135,135,114,22,0,7,7,-0.07631664575272254,0.4682049576025977,3
2025-08-11,281,139,139,139,103,20,0,8,8,-0.05451627272252012,0.488316848800251,3
2025-08-12,281,139,139,139,103,20,0,6,6,-0.03341462649179451,0.4924512861491025,2
2025-08-13,281,120,120,120,88,17,2,0,2,-0.006082379963681054,0.41699274636267536,2
2025-08-14,281,126,126,126,92,18,0,0,0,0.03277501745439519,0.6472309605955903,2
2025-08-15,281,110,110,110,83,16,5,2,7,-0.06197827787253231,0.5005723779851352,2
2025-08-18,281,109,109,109,84,16,0,0,0,-0.06280835561676394,0.5808741435128161,2
2025-08-19,281,122,122,122,96,19,0,1,1,-0.04229029936280137,0.5312320917932376,2
2025-08-20,281,117,117,117,88,17,1,8,9,-0.034728256119190726,0.4907123641379531,2
2025-08-21,281,121,121,121,90,18,0,0,0,-0.053355512094741,0.48173794068792125,2
2025-08-22,281,91,91,91,60,12,0,7,7,-0.0748928793292257,0.45290196914158576,2
2025-08-25,281,77,77,77,51,10,1,0,1,-0.13979621375307846,0.46104964965717454,2
2025-08-26,281,94,94,94,65,13,1,2,3,-0.0968632351328147,0.2766392293927594,2
2025-08-27,281,127,127,127,91,18,0,0,0,-0.0222317979903551,0.35455422102037804,2
2025-08-28,281,118,118,118,77,15,3,7,10,-0.044368735700226876,0.38669473225586515,2
2025-08-29,281,103,103,103,75,15,1,2,3,-0.05902546602210219,0.3265825475608257,2
2025-09-01,281,95,95,95,69,13,0,1,1,-0.10858717344008524,0.23615449581455059,2
2025-09-02,281,122,122,122,79,15,0,0,0,-0.08868850688560045,0.3020407890305063,2
2025-09-03,281,104,104,104,48,9,1,0,1,0.028613290191984202,0.32102834181101686,2
2025-09-04,281,113,113,113,47,9,0,0,0,0.2199347402492114,0.8161408127550692,2
2025-09-05,281,104,104,104,51,10,1,5,6,0.07837657631327546,0.5833933171662987,2
2025-09-08,281,99,99,99,50,10,0,0,0,-0.038819000294293686,0.4249281591391295,2
2025-09-09,281,101,101,101,54,10,0,0,0,0.041073684890394535,0.4642211618074848,2
2025-09-10,281,109,109,109,63,12,0,1,1,0.10150457728890286,0.6982956239489861,2
2025-09-11,281,122,122,122,64,12,0,4,4,0.05266701714990066,0.6550252241858773,2
2025-09-12,281,110,110,110,62,12,0,3,3,0.042716636765045904,0.4625168865810397,2
2025-09-15,281,112,112,112,70,14,0,0,0,0.017102117416472697,0.5654627766680995,2
2025-09-16,281,110,110,110,75,15,0,1,1,0.0247179710114077,0.5642670109053247,2
2025-09-17,281,107,107,107,74,14,0,4,4,-0.0024717164346791916,0.4584622907736005,2
2025-09-18,281,96,96,96,72,14,1,1,2,0.053374350202629706,0.4750736137643966,2
2025-09-19,281,99,99,99,76,15,1,7,8,0.008168385896328081,0.42577788656268817,2
2025-09-22,281,100,100,100,68,13,0,2,2,0.06543672356833358,0.46543379026319426,2
2025-09-23,281,95,95,95,62,12,0,3,3,0.018141811992038317,0.4450006070132986,2
2025-09-24,281,95,95,95,58,11,0,5,5,0.07529804164244538,0.4107808650930563,2
2025-09-25,281,88,88,88,51,10,1,0,1,0.09656618524950873,0.48051938168150793,2
2025-09-26,281,91,91,91,56,11,0,0,0,0.10571729348958533,0.37941469438093456,2
2025-09-29,281,86,86,86,45,9,0,3,3,0.005450965819065512,0.3645448451578936,2
2025-09-30,281,78,78,78,41,8,1,3,4,0.004849848602304377,0.36680705706931965,2
2025-10-09,281,54,54,54,17,3,0,0,0,-0.009841906345418053,0.33043109228490464,2
2025-10-10,281,85,85,85,46,9,0,0,0,0.14068322486400267,0.5362802011238971,2
2025-10-13,281,93,93,93,48,9,0,3,3,0.04123799796380199,0.4585582832857122,2
2025-10-14,281,98,98,98,46,9,0,0,0,0.22806064019881933,0.5621918671851718,2
2025-10-15,281,94,94,94,40,8,0,0,0,0.2545078047122401,0.5428303332500504,2
2025-10-16,281,100,100,100,38,7,0,1,1,0.2875858146280259,0.5521010081552378,2
2025-10-17,281,93,93,93,43,8,0,0,0,0.23392982173954913,0.9330800977091036,2
2025-10-20,281,99,99,99,46,9,0,1,1,0.25831814572119005,0.9217550237976693,2
2025-10-21,281,116,116,116,52,10,0,6,6,0.21943522812717176,0.8536804030516021,2
2025-10-22,281,111,111,111,50,10,0,3,3,0.245341294132985,0.9109125482640753,2
2025-10-23,281,107,107,107,47,9,0,9,9,0.20334342601188934,0.9470812917188747,2
2025-10-24,281,109,109,109,41,8,0,1,1,0.09050031941837286,0.530026870518913,2
2025-10-27,281,105,105,105,40,8,0,1,1,0.07571931577585347,0.992986268426273,2
2025-10-28,281,114,114,114,46,9,0,0,0,0.08959560202946597,1.0012259006988506,2
2025-10-29,281,105,105,105,36,7,0,4,4,0.04910878773119524,0.8761060798345567,2
2025-10-30,281,108,108,108,38,7,0,0,0,0.049163198762157606,0.8590764614731221,2
2025-10-31,281,103,103,103,41,8,0,0,0,0.06719574696762137,0.8322917249938642,2
2025-11-03,281,92,92,92,39,7,0,1,1,0.060899618260373815,0.6142599155008199,2
2025-11-04,281,96,96,96,34,6,0,0,0,0.3466091636227524,0.896893555856101,2
2025-11-05,281,90,90,90,34,6,0,4,4,0.45016888226459156,0.8759933944186182,2
2025-11-06,281,99,99,99,33,6,0,2,2,0.2352467653366594,0.6260754812000979,2
2025-11-07,281,94,94,94,30,6,0,1,1,0.15643721987077697,0.7476194360414291,2
2025-11-10,281,86,86,86,29,5,0,0,0,0.30640969293825,0.8415090903358698,2
2025-11-11,281,94,94,94,36,7,0,0,0,0.3920922030299696,0.9020587184148048,2
2025-11-12,281,91,91,91,31,6,0,1,1,0.327318234768749,0.9806382431226327,2
2025-11-13,281,88,88,88,33,6,1,2,3,0.21161282887513716,0.8367938500365113,2
2025-11-14,281,95,95,95,43,8,0,1,1,0.3579849582679512,0.9312930829695585,1
2025-11-17,281,80,80,0,0,0,0,0,0,,,2
2025-11-18,281,85,85,0,0,0,0,0,0,,,2
2025-11-19,281,83,83,0,0,0,0,0,0,,,2
2025-11-20,281,80,80,0,0,0,0,0,0,,,2
2025-11-21,281,62,0,0,0,0,0,0,0,,,1
2025-11-24,281,63,0,0,0,0,0,0,0,,,1
2025-11-25,281,71,0,0,0,0,0,0,0,,,1
2025-11-26,281,72,0,0,0,0,0,0,0,,,2
2025-11-27,281,72,0,0,0,0,0,0,0,,,2
2025-11-28,281,74,74,0,0,0,0,0,0,,,1
2025-12-01,281,73,73,73,41,8,0,2,2,0.32780176743423567,0.6182172709401295,1
2025-12-02,281,70,70,0,0,0,0,0,0,,,1
2025-12-03,282,67,67,0,0,0,0,0,0,,,1
2025-12-04,282,64,64,0,0,0,0,0,0,,,1
2025-12-05,282,60,60,0,0,0,0,0,0,,,2
2025-12-08,282,64,64,0,0,0,0,0,0,,,2
2025-12-09,282,72,72,0,0,0,0,0,0,,,2
2025-12-10,282,70,70,0,0,0,0,0,0,,,2
2025-12-11,282,72,72,0,0,0,0,0,0,,,2
2025-12-12,282,69,69,0,0,0,0,0,0,,,2
2025-12-15,282,68,68,0,0,0,0,0,0,,,1
2025-12-16,282,64,0,0,0,0,0,0,0,,,0
2025-12-17,282,63,63,0,0,0,0,0,0,,,1
2025-12-18,282,66,66,0,0,0,0,0,0,,,0
2025-12-19,282,69,69,0,0,0,0,0,0,,,1
2025-12-22,282,67,67,0,0,0,0,0,0,,,1
2025-12-23,282,68,68,0,0,0,0,0,0,,,1
2025-12-24,282,73,73,0,0,0,0,0,0,,,1
2025-12-25,282,79,79,79,41,8,1,3,4,0.3631609411807224,1.072146147222802,2
2025-12-26,282,70,70,70,36,7,1,1,2,0.1770228543991067,0.677213023459551,2
2025-12-29,282,82,82,82,50,10,0,0,0,0.26834395111259635,0.7332301403944936,2
2025-12-30,282,83,83,83,48,9,0,3,3,0.25640310934497723,0.6895515653387043,2
2025-12-31,282,79,79,79,44,8,1,1,2,0.23271579361798805,0.7577358694243601,1
2026-01-05,282,76,76,76,40,8,1,0,1,0.1248569317206851,0.516767627646294,2
2026-01-06,282,62,62,62,42,8,0,0,0,0.0233180051766047,0.31072692376299976,3
2026-01-07,282,62,62,62,44,8,2,1,3,-0.07946128995812601,0.25745978971909883,3
2026-01-08,282,74,74,74,55,11,0,1,1,0.0017914909991194883,0.5530280324681643,3
2026-01-09,282,73,73,73,58,11,0,1,1,0.04830658017688605,0.5155983556952022,3
2026-01-12,282,72,72,72,62,12,0,0,0,0.04311425207190645,0.4482114987225085,3
2026-01-13,282,79,79,79,66,13,0,1,1,0.003422842913622725,0.4332818912574175,3
2026-01-14,282,84,84,84,75,15,1,0,1,-0.02279797092276796,0.4954941405653714,3
2026-01-15,282,81,81,81,71,14,1,0,1,-0.05503018932913875,0.5655630559343641,3
2026-01-16,282,83,83,83,70,14,0,0,0,-0.03762364795489569,0.673909540142735,3
2026-01-19,282,83,83,83,67,13,2,3,5,-0.012381656138007922,0.5946576714663497,3
2026-01-20,282,80,80,80,72,14,1,1,2,-0.06957395293022725,0.6029435952826027,3
2026-01-21,282,84,84,84,78,15,1,2,3,0.0055334036269806645,0.6414613953398439,3
2026-01-22,282,84,84,84,71,14,0,3,3,0.04815302286551816,0.6561919266024095,3
2026-01-23,282,82,82,82,74,14,0,0,0,-0.04593791113617911,0.6673474231501564,3
2026-01-26,282,78,78,78,68,13,0,0,0,-0.0841265549064807,0.46719143618486186,3
2026-01-27,282,79,79,0,0,0,0,0,0,,,3
2026-01-28,282,73,73,0,0,0,0,0,0,,,2
2026-01-29,282,60,60,0,0,0,0,0,0,,,2
2026-01-30,282,72,72,0,0,0,0,0,0,,,2
2026-02-02,282,67,0,0,0,0,0,0,0,,,2
2026-02-03,282,69,69,0,0,0,0,0,0,,,2
2026-02-04,282,68,68,0,0,0,0,0,0,,,2
2026-02-05,282,67,67,0,0,0,0,0,0,,,1
2026-02-06,282,74,0,0,0,0,0,0,0,,,1
2026-02-09,282,72,72,0,0,0,0,0,0,,,2
2026-02-10,282,75,75,0,0,0,0,0,0,,,2
2026-02-11,282,73,73,0,0,0,0,0,0,,,2
2026-02-12,282,70,70,0,0,0,0,0,0,,,3
2026-02-13,282,76,76,0,0,0,0,0,0,,,3
2026-02-24,282,74,74,0,0,0,0,0,0,,,3
2026-02-25,282,74,74,0,0,0,0,0,0,,,3
2026-02-26,282,76,76,0,0,0,0,0,0,,,3
2026-02-27,282,76,76,0,0,0,0,0,0,,,3
2026-03-02,282,54,54,0,0,0,0,0,0,,,3
2026-03-03,282,53,0,0,0,0,0,0,0,,,2
2026-03-04,282,53,0,0,0,0,0,0,0,,,2
2026-03-05,282,56,0,0,0,0,0,0,0,,,2
2026-03-06,282,55,0,0,0,0,0,0,0,,,2
2026-03-09,282,54,0,0,0,0,0,0,0,,,2
2026-03-10,282,60,60,0,0,0,0,0,0,,,3
2026-03-11,282,57,57,0,0,0,0,0,0,,,2
2026-03-12,282,47,47,0,0,0,0,0,0,,,2
2026-03-13,282,47,47,0,0,0,0,0,0,,,2
2026-03-16,282,53,53,0,0,0,0,0,0,,,2
2026-03-17,282,56,0,0,0,0,0,0,0,,,2
2026-03-18,282,60,0,0,0,0,0,0,0,,,2
2026-03-19,282,41,0,0,0,0,0,0,0,,,1
2026-03-20,282,44,0,0,0,0,0,0,0,,,1
2026-03-23,282,36,0,0,0,0,0,0,0,,,1
2026-03-24,282,39,0,0,0,0,0,0,0,,,1
2026-03-25,282,43,0,0,0,0,0,0,0,,,1
2026-03-26,282,44,0,0,0,0,0,0,0,,,1
2026-03-27,282,42,0,0,0,0,0,0,0,,,1
2026-03-30,282,41,0,0,0,0,0,0,0,,,1
2026-03-31,282,32,0,0,0,0,0,0,0,,,0
2026-04-01,282,33,0,0,0,0,0,0,0,,,0
2026-04-02,282,33,0,0,0,0,0,0,0,,,0
2026-04-03,282,33,0,0,0,0,0,0,0,,,0
2026-04-07,282,34,0,0,0,0,0,0,0,,,0
2026-04-08,282,41,0,0,0,0,0,0,0,,,0
2026-04-09,282,39,0,0,0,0,0,0,0,,,0
2026-04-10,282,39,0,0,0,0,0,0,0,,,1
2026-04-13,282,39,0,0,0,0,0,0,0,,,1
2026-04-14,282,43,0,0,0,0,0,0,0,,,1
2026-04-15,282,47,0,0,0,0,0,0,0,,,1
2026-04-16,282,47,0,0,0,0,0,0,0,,,1
2026-04-17,282,49,0,0,0,0,0,0,0,,,1
2026-04-20,281,45,0,0,0,0,0,0,0,,,2
2026-04-21,281,46,0,0,0,0,0,0,0,,,2
2026-04-22,281,47,0,0,0,0,0,0,0,,,2
2026-04-23,281,57,0,0,0,0,0,0,0,,,2
2026-04-24,281,56,56,0,0,0,0,0,0,,,2
2026-04-27,281,56,56,0,0,0,0,0,0,,,2
2026-04-28,281,53,53,0,0,0,0,0,0,,,2
2026-04-29,281,57,57,0,0,0,0,0,0,,,2
2026-04-30,281,49,49,0,0,0,0,0,0,,,2
