target_type,target_key,target_name,ts_code,date,open,high,low,close,volume,money,source,ema60,ema120,ema60_slope20,ret60,broad_ret60,close_gt_ema60,close_gt_ema120,ema60_slope20_gt0,ret60_gt_broad,trend_ok,instruments,close_gt_ema60_ratio,ema20_gt_ema60_ratio,width_ok,market_ok
market,mid_cap_spread,中证500,000905.SH,2025-02-27,6050.1864,6064.491,5940.3354,6028.9856,216652930.0,328254761.443,tushare.index_daily,5774.110708596999,5632.821122883221,0.020396175179694165,0.059486448874112474,0.0333138143069005,True,True,True,True,True,280,0.5464285714285714,0.5214285714285715,False,True
market,mid_cap_spread,中证500,000905.SH,2025-02-28,5997.9175,6007.4724,5847.1512,5859.8708,205223814.0,298290643.729,tushare.index_daily,5776.922514872506,5636.574010108292,0.02133358845767175,0.009463324389681338,-0.004350091003565981,True,True,True,True,True,280,0.44285714285714284,0.5142857142857142,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-03,5875.9522,5964.2684,5851.56,5885.7696,185024581.0,266955659.876,tushare.index_daily,5780.491271761933,5640.692945478403,0.0220018734797236,0.02226156348399888,0.004111837921803918,True,True,True,True,True,280,0.42857142857142855,0.4928571428571429,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-04,5845.4712,5943.0837,5843.4633,5937.6302,153922211.0,231145314.805,tushare.index_daily,5785.643367769739,5645.600999272149,0.023308457725319753,0.014643301531620523,-0.008007591923490875,True,True,True,True,True,280,0.43214285714285716,0.4928571428571429,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-05,5937.1074,5955.8988,5892.5332,5950.7034,163071500.0,241738025.093,tushare.index_daily,5791.055172105157,5650.6440141602125,0.024500160687562333,0.0011910072717413733,-0.01141479246292465,True,True,True,True,True,280,0.4928571428571429,0.4857142857142857,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-06,5980.3798,6062.5412,5972.6039,6047.7734,213042852.0,320542701.864,tushare.index_daily,5799.4721631836765,5657.20813624021,0.025422183753885497,0.01949601261484779,0.0010996507191289862,True,True,True,True,True,280,0.5535714285714286,0.4857142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-03-07,6029.3813,6067.3481,5989.3206,6013.7747,207437149.0,301122130.059,tushare.index_daily,5806.4984758661785,5663.101798451115,0.02560445293037028,0.022877876239556505,0.0034238151704104602,True,True,True,True,True,280,0.5285714285714286,0.4928571428571429,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-10,6022.6814,6041.5219,5971.8131,6013.6191,173044336.0,248513462.299,tushare.index_daily,5813.289316001714,5668.895472856882,0.025455786986163798,0.018914514858464848,0.0018394843660405336,True,True,True,True,True,280,0.5035714285714286,0.5071428571428571,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-11,5944.4197,6044.9742,5942.9124,6044.9742,173855643.0,245205106.219,tushare.index_daily,5820.885541706575,5675.111650165033,0.025672817785181934,0.011001008998365425,-0.007984817048377724,True,True,True,True,True,280,0.55,0.5071428571428571,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-12,6068.3762,6098.2352,6038.8221,6040.4965,184763537.0,267906301.207,tushare.index_daily,5828.085900994884,5681.151069170571,0.025369726080717747,0.015703025044656593,-0.009917710280124115,True,True,True,True,True,280,0.5464285714285714,0.5214285714285715,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-13,6032.8545,6050.1782,5947.7816,5993.967,193710717.0,253622427.436,tushare.index_daily,5833.524625552428,5686.32158042395,0.025059013073697844,0.00031262862261294266,-0.02103734701218729,True,True,True,True,True,280,0.5214285714285715,0.5285714285714286,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-14,5993.9702,6099.9809,5978.5321,6099.9809,219245834.0,289038080.526,tushare.index_daily,5842.260896845791,5693.158924549174,0.02507707097867118,0.008744002295313136,0.004443883656333636,True,True,True,True,True,280,0.675,0.5357142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-03-17,6119.6064,6129.8543,6098.5079,6108.0176,184317273.0,250160671.108,tushare.index_daily,5850.974231375437,5700.016092738444,0.02513521367503113,0.0012496077097965408,-0.007873194044599408,True,True,True,True,True,280,0.6857142857142857,0.5642857142857143,True,True
market,mid_cap_spread,中证500,000905.SH,2025-03-18,6126.0357,6161.2281,6114.2064,6133.3018,166023043.0,236342189.394,tushare.index_daily,5860.230872969685,5707.177839965908,0.02597202599133608,0.024215552615002744,0.018952116312578315,True,True,True,True,True,280,0.6535714285714286,0.5821428571428572,True,True
market,mid_cap_spread,中证500,000905.SH,2025-03-19,6117.4233,6128.2297,6076.5643,6101.4369,153893780.0,218871992.193,tushare.index_daily,5868.139267298548,5713.694518644158,0.0259902549200679,0.0319378032146731,0.02513557808680189,True,True,True,True,True,280,0.6428571428571429,0.6071428571428571,True,True
market,mid_cap_spread,中证500,000905.SH,2025-03-20,6094.8426,6109.1829,6055.3811,6059.4859,147187865.0,203849586.196,tushare.index_daily,5874.412927387119,5719.410078666569,0.025687426835440785,0.03613495506657238,0.013502791689637306,True,True,True,True,True,280,0.5821428571428572,0.6142857142857143,True,True
market,mid_cap_spread,中证500,000905.SH,2025-03-21,6038.9899,6071.0846,5951.7952,5971.9302,174103785.0,225801003.415,tushare.index_daily,5877.610215013771,5723.583964969601,0.02431195142632747,0.014148315524451949,-0.006898822645989622,True,True,True,True,True,280,0.5142857142857142,0.6,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-24,5973.0466,5987.0606,5882.878,5969.0789,169192435.0,220094329.256,tushare.index_daily,5880.609188292008,5727.641732490765,0.023040788145359592,0.011379932498186474,-0.002690406336289808,True,True,True,True,True,280,0.5178571428571429,0.6,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-25,5969.4164,5993.9312,5929.6734,5946.951,147483948.0,192227014.821,tushare.index_daily,5882.784329659483,5731.2666790611665,0.0220678656217399,0.005032114057263559,0.0011586803732961393,True,True,True,True,True,280,0.5428571428571428,0.5964285714285714,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-26,5935.8537,5983.4739,5935.8537,5948.4986,136702111.0,171695842.017,tushare.index_daily,5884.938895900155,5734.857289324618,0.020721293469390334,0.022333326630633588,-0.0036138148031262807,True,True,True,True,True,280,0.5321428571428571,0.5928571428571429,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-27,5932.5165,6000.6615,5891.7664,5957.6017,134708904.0,176590477.346,tushare.index_daily,5887.321282919823,5738.539015120907,0.019606581867969153,0.01057497129685303,-0.012871614801580056,True,True,True,True,True,280,0.5428571428571428,0.6035714285714285,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-28,5954.7297,5973.8015,5904.9159,5916.0314,134261927.0,168899478.619,tushare.index_daily,5888.262598233927,5741.47277354866,0.019273251990965523,0.012968964600364341,-0.017679241653469457,True,True,True,True,True,280,0.4928571428571429,0.6107142857142858,False,True
market,mid_cap_spread,中证500,000905.SH,2025-03-31,5886.956,5908.3026,5802.4187,5857.7721,154256090.0,189563392.181,tushare.index_daily,5887.262909767241,5743.395076465212,0.018471031783560354,-0.004975046544875794,-0.025122257036467754,False,True,True,True,False,280,0.44642857142857145,0.5964285714285714,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-01,5870.9424,5931.5038,5867.848,5892.8502,136448602.0,179327950.525,tushare.index_daily,5887.446099610937,5745.865409085623,0.017595749577015818,-0.0010707105825883412,-0.023447847312506265,True,True,True,True,True,280,0.4785714285714286,0.5821428571428572,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-02,5884.8925,5936.6467,5884.1126,5899.0865,112159960.0,140642079.451,tushare.index_daily,5887.82775208271,5748.397989100737,0.016710699017977726,3.4328527226623606e-05,-0.028674049961154635,True,True,True,True,True,280,0.4714285714285714,0.5535714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-03,5842.6167,5906.7057,5817.9662,5845.5045,134938625.0,173662140.192,tushare.index_daily,5886.44010447344,5750.003055396593,0.014995837352553387,0.02091821475973976,-0.01865544147390985,False,True,True,True,False,280,0.425,0.5392857142857143,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-07,5523.9636,5587.8502,5212.6773,5287.0333,236522656.0,267397400.609,tushare.index_daily,5866.787422359557,5742.35066274541,0.010383012540855718,-0.0466629319602192,-0.06045306516980231,False,False,True,True,False,280,0.12857142857142856,0.46785714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-08,5279.7566,5371.1834,5249.2318,5326.914,223840665.0,261875349.4,tushare.index_daily,5849.086654413342,5735.483941047139,0.006157845664603867,-0.018587645784784446,-0.03295374019168651,False,False,True,True,False,280,0.225,0.41785714285714287,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-09,5249.6841,5465.1449,5135.9655,5439.7716,245118027.0,288257435.804,tushare.index_daily,5835.666488694872,5730.596133757103,0.002539295246812845,0.0023347456958002777,-0.021803146891841596,False,False,True,True,False,280,0.26785714285714285,0.3821428571428571,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-10,5534.559,5610.1895,5513.9544,5544.0646,211963035.0,268666431.277,tushare.index_daily,5826.105771032745,5727.512967909879,-0.00033975648193529384,0.010826492906693463,-0.01606657138480483,False,False,False,True,False,280,0.32142857142857145,0.3678571428571429,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-11,5514.188,5631.5954,5510.8949,5581.3184,164411663.0,227659789.696,tushare.index_daily,5818.079955589049,5725.096528770873,-0.0026475708863432645,0.02192262427209557,-0.010212826914321682,False,False,False,True,False,280,0.30714285714285716,0.37142857142857144,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-14,5633.7792,5661.8049,5608.7297,5627.1375,155487077.0,207470466.691,tushare.index_daily,5811.81954720908,5723.477371270528,-0.00521054266048715,0.03125602540181571,-0.005485654256554895,False,False,False,True,False,280,0.3357142857142857,0.36428571428571427,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-15,5625.0005,5626.677,5567.0271,5602.534,123273708.0,161900884.813,tushare.index_daily,5804.95772598911,5721.478307282586,-0.007864759536893251,0.04344210996887443,0.007703777482460428,False,False,False,True,False,280,0.3464285714285714,0.3392857142857143,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-16,5589.7769,5592.6741,5492.6546,5556.8642,132537224.0,163751037.65,tushare.index_daily,5796.823512022254,5718.757412947337,-0.010819942476993027,0.032548615609640175,0.013514365161384267,False,False,False,True,False,280,0.38571428571428573,0.3464285714285714,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-17,5527.5905,5604.6198,5526.8881,5557.0105,113652382.0,148283242.243,tushare.index_daily,5788.960790316606,5716.083910253992,-0.013492944419908448,-0.002738864766871907,-0.012646747926568946,False,False,False,True,False,280,0.36428571428571427,0.34285714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-18,5546.9666,5579.4791,5525.4046,5560.7207,111644258.0,139804146.812,tushare.index_daily,5781.4775086668815,5713.515923307646,-0.01582037556246063,0.006928380998392214,-0.006191474979359901,False,False,False,True,False,280,0.3464285714285714,0.34285714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-21,5556.5126,5646.2179,5535.6994,5642.3805,123111883.0,160264813.234,tushare.index_daily,5776.916951005672,5712.340131186858,-0.01713166751869466,0.01744559900242959,-0.0040793250449771,False,False,False,True,False,280,0.3678571428571429,0.3535714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-22,5634.8936,5651.5541,5617.8786,5624.209,124666689.0,164464321.327,tushare.index_daily,5771.910132939913,5710.88341827468,-0.01848431886419344,0.006606973010673478,-0.007447047850811073,False,False,False,True,False,280,0.3821428571428571,0.35,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-23,5647.9148,5670.2595,5614.7677,5634.9487,127007764.0,177991292.765,tushare.index_daily,5767.419594154997,5709.628298964355,-0.019610566874404434,0.0036723163690861593,-0.011174312273486087,False,False,False,True,False,280,0.36428571428571427,0.35,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-24,5633.024,5651.5343,5583.4302,5605.8796,122696696.0,157899194.341,tushare.index_daily,5762.123200904013,5707.913444436019,-0.020869493663171923,-0.004977932879438929,-0.012591169813713443,False,False,False,True,False,280,0.37142857142857144,0.3535714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-25,5613.1407,5661.5869,5596.5266,5627.1804,140000800.0,171933817.273,tushare.index_daily,5757.698846776013,5706.579013949474,-0.022017218003690053,0.003588512010413103,-0.002639677688003772,False,False,False,True,False,280,0.37857142857142856,0.36428571428571427,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-28,5624.4166,5628.0778,5587.7857,5598.2951,136218094.0,167616287.077,tushare.index_daily,5752.472494422701,5704.789197189979,-0.023061149455520846,0.002514265645614966,-0.005816663945225065,False,False,False,True,False,280,0.375,0.35714285714285715,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-29,5583.7186,5622.022,5571.2363,5604.9057,126742927.0,158033003.94,tushare.index_daily,5747.634238867858,5703.1382302942775,-0.023717077534915698,-0.00797258326373973,-0.015076716659660927,False,False,False,True,False,280,0.35714285714285715,0.3607142857142857,False,False
market,mid_cap_spread,中证500,000905.SH,2025-04-30,5604.6537,5647.7821,5603.1718,5631.8249,138386621.0,181616584.523,tushare.index_daily,5743.837211363993,5701.959497562141,-0.02439239116880143,0.007600481573577289,-0.012184627401855552,False,False,False,True,False,280,0.33214285714285713,0.3535714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-06,5668.8762,5740.3338,5666.4698,5740.3338,162773606.0,217059975.785,tushare.index_daily,5743.722345417633,5702.59378355285,-0.02447513968357895,0.02243283113783101,0.0035460604200463486,False,True,False,True,False,280,0.40714285714285714,0.35714285714285715,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-07,5805.656,5819.2422,5713.2734,5750.2911,171011757.0,227566204.818,tushare.index_daily,5743.937714420334,5703.382168948671,-0.024208585753690337,0.00041578654831431194,-0.0029156626543647146,True,True,False,True,False,280,0.4857142857142857,0.3678571428571429,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-08,5731.7157,5783.7915,5724.9511,5773.8056,136140322.0,187032631.459,tushare.index_daily,5744.916989357372,5704.546192602413,-0.020772941684866875,-0.010315876019154957,-0.010225928370385828,True,True,False,False,False,280,0.5214285714285715,0.37857142857142856,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-09,5770.441,5770.441,5705.1654,5721.7225,123939007.0,178162276.68,tushare.index_daily,5744.156514296474,5704.830098509811,-0.017939576948769465,-0.028330976981110978,-0.014074424557949827,False,True,False,False,False,280,0.4785714285714286,0.3892857142857143,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-12,5751.4372,5794.5161,5737.4622,5793.6743,135824367.0,199426833.721,tushare.index_daily,5745.780048253966,5706.298597707997,-0.01540294336817194,-0.01102818480610479,0.001924836405386987,True,True,False,False,False,280,0.5964285714285714,0.4107142857142857,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-13,5838.0341,5838.0341,5772.0723,5781.6683,138271081.0,194252270.527,tushare.index_daily,5746.956712245639,5707.54437791117,-0.013585242338138293,-0.026741991484631744,-0.006021487951985649,True,True,False,False,False,280,0.5714285714285714,0.43214285714285716,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-14,5778.0791,5835.4912,5750.5367,5799.1191,156279994.0,188145126.84,tushare.index_daily,5748.666954467093,5709.058009681234,-0.011930568443851541,-0.016808682816703335,0.009748946759857269,True,True,False,False,False,280,0.6857142857142857,0.45357142857142857,True,False
market,mid_cap_spread,中证500,000905.SH,2025-05-15,5786.7833,5786.7833,5715.2938,5715.2966,135160768.0,165136693.964,tushare.index_daily,5747.5728444845645,5709.1611268765855,-0.011054490285295926,-0.03909000913951999,-0.008075458583041928,False,True,False,False,False,280,0.5428571428571428,0.45357142857142857,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-16,5703.7354,5735.0121,5703.7354,5715.8491,116709136.0,141882122.896,tushare.index_daily,5746.532721714579,5709.2716718868905,-0.010064673513979217,-0.03914633933752154,-0.014772489515435971,False,True,False,False,False,280,0.5071428571428571,0.4607142857142857,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-19,5719.4381,5729.0703,5669.7208,5720.7949,115384939.0,141098692.009,tushare.index_daily,5745.688858707543,5709.462138467273,-0.008821150619586993,-0.020531112717916966,-0.009107993188173014,False,True,False,False,False,280,0.5107142857142857,0.4607142857142857,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-20,5723.5055,5759.4582,5707.8101,5747.367,116896615.0,151751185.854,tushare.index_daily,5745.743879733524,5710.088665104177,-0.007465400466241223,-0.03306177512969932,-0.010656850957481256,True,True,False,False,False,280,0.5392857142857143,0.475,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-21,5741.6885,5763.0788,5733.8275,5757.9225,115804542.0,155147378.006,tushare.index_daily,5746.143178758654,5710.8793070032825,-0.006111643581637738,-0.03350775356935953,-0.0031854241798566774,True,True,False,False,False,280,0.5535714285714286,0.4642857142857143,True,False
market,mid_cap_spread,中证500,000905.SH,2025-05-22,5739.1909,5757.7946,5701.1614,5703.2797,109057720.0,141620883.824,tushare.index_daily,5744.7378187993545,5710.753693664386,-0.005570295103639267,-0.05840867015323992,-0.016232200327565227,False,False,False,False,False,280,0.5392857142857143,0.475,False,True
market,mid_cap_spread,中证500,000905.SH,2025-05-23,5697.1362,5738.0829,5653.0436,5653.0436,114361198.0,148123602.871,tushare.index_daily,5741.731450969867,5709.799807818695,-0.005228543285491938,-0.06483559149064855,-0.0220274649811929,False,False,False,False,False,280,0.45714285714285713,0.46785714285714286,False,True
market,mid_cap_spread,中证500,000905.SH,2025-05-26,5653.2063,5693.625,5644.5794,5669.4609,97170989.0,127343603.494,tushare.index_daily,5739.36192470856,5709.133049011774,-0.0048648566292752715,-0.05192411400781871,-0.01669629020718999,False,False,False,False,False,280,0.45714285714285713,0.475,False,True
market,mid_cap_spread,中证500,000905.SH,2025-05-27,5666.3027,5667.871,5629.1343,5652.1454,95149363.0,125275690.002,tushare.index_daily,5736.502366521394,5708.19110440001,-0.0044464225233156185,-0.0660297192868543,-0.03044095628387211,False,False,False,False,False,280,0.42142857142857143,0.4714285714285714,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-28,5651.8755,5660.4696,5628.4165,5637.2378,94908883.0,119959827.369,tushare.index_daily,5733.247790569872,5707.018322509101,-0.00424667160558978,-0.06497739851957851,-0.03323473994295367,False,False,False,False,False,280,0.4392857142857143,0.4607142857142857,False,False
market,mid_cap_spread,中证500,000905.SH,2025-05-29,5637.0633,5724.5185,5637.0633,5719.9101,114682484.0,148095092.966,tushare.index_daily,5732.810489239712,5707.231409740356,-0.0034180094215230383,-0.023884605100849554,-0.008058742298007737,False,True,False,False,False,280,0.4785714285714286,0.4714285714285714,False,True
market,mid_cap_spread,中证500,000905.SH,2025-05-30,5704.771,5704.771,5665.5177,5671.0723,109900707.0,137670579.254,tushare.index_daily,5730.78628631382,5706.633738504978,-0.0029312847432262368,-0.03647735378564598,-0.012406281353882331,False,False,False,False,False,280,0.45,0.46785714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-06-03,5653.6747,5710.4203,5653.2978,5694.8385,122853903.0,159996843.5,tushare.index_daily,5729.607670369104,5706.438775885062,-0.002477357987572537,-0.040890337023683276,-0.008547287711421658,False,False,False,False,False,280,0.4607142857142857,0.475,False,False
market,mid_cap_spread,中证500,000905.SH,2025-06-04,5696.5692,5744.4543,5696.5692,5739.0058,116196077.0,150314940.398,tushare.index_daily,5729.915805766838,5706.977073804317,-0.002403761675877192,-0.03557522292238602,-0.008668055870661218,True,True,False,False,False,280,0.5035714285714286,0.4785714285714286,False,True
market,mid_cap_spread,中证500,000905.SH,2025-06-05,5741.0298,5778.0959,5719.5466,5769.9675,125223584.0,174970104.156,tushare.index_daily,5731.228976069564,5708.018237873667,-0.0022125480781004514,-0.045935236263977774,-0.019887888917875518,True,True,False,False,False,280,0.5464285714285714,0.4785714285714286,False,True
market,mid_cap_spread,中证500,000905.SH,2025-06-06,5768.3989,5771.7558,5750.6592,5762.0778,108217660.0,148022372.105,tushare.index_daily,5732.240412919742,5708.911784355095,-0.0022065726034184996,-0.041853397002052595,-0.01775607152337144,True,True,False,False,False,280,0.55,0.4785714285714286,False,True
market,mid_cap_spread,中证500,000905.SH,2025-06-09,5772.7792,5823.899,5765.3547,5805.6543,128188619.0,171482411.226,tushare.index_daily,5734.647425610898,5710.510834200465,-0.0016554369056465124,-0.034582303358721145,-0.01108630626263718,True,True,False,False,False,280,0.5857142857142857,0.49642857142857144,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-10,5809.8283,5810.9224,5715.9712,5757.9921,138269181.0,182980299.992,tushare.index_daily,5735.412824771196,5711.295648511202,-0.0018043195868453488,-0.047474495424645324,-0.0192698527080003,True,True,False,False,False,280,0.5214285714285715,0.4857142857142857,False,True
market,mid_cap_spread,中证500,000905.SH,2025-06-11,5758.5287,5818.5734,5758.5287,5792.9464,123716707.0,161353672.422,tushare.index_daily,5737.299171500009,5712.6452477093635,-0.0016804617172514469,-0.040981747113006395,-0.008302617250854682,True,True,False,False,False,280,0.5928571428571429,0.48928571428571427,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-12,5780.967,5808.8047,5766.5212,5799.9319,125615846.0,165393538.363,tushare.index_daily,5739.352703581975,5714.08800229268,-0.0016202453471200196,-0.03237173311097641,-0.0049545461087801,True,True,False,False,False,280,0.575,0.4928571428571429,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-13,5783.156,5794.6698,5728.2114,5740.2397,167613374.0,216010351.563,tushare.index_daily,5739.381785431747,5714.5202617589175,-0.001425133578024651,-0.058974151869885305,-0.03553537629955417,True,True,False,False,False,280,0.5535714285714286,0.5142857142857142,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-16,5725.0029,5775.9487,5725.0029,5767.8083,128242658.0,170989175.829,tushare.index_daily,5740.313802302837,5715.401055779432,-0.001082203776242685,-0.05569880807154193,-0.030772838666733304,True,True,False,False,False,280,0.5464285714285714,0.5142857142857142,False,True
market,mid_cap_spread,中证500,000905.SH,2025-06-17,5772.296,5776.6325,5734.829,5750.9122,121526624.0,160121673.882,tushare.index_daily,5740.661290751924,5715.988016840929,-0.0008750156994664637,-0.0623464509768622,-0.034269909229502904,True,True,False,False,False,280,0.5821428571428572,0.5392857142857143,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-18,5740.1556,5753.7124,5709.8031,5745.8714,112703844.0,154540142.783,tushare.index_daily,5740.832114005959,5716.481957058435,-0.0008548528842176051,-0.05827569895871576,-0.03371360002872703,True,True,False,False,False,280,0.5642857142857143,0.5428571428571428,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-19,5733.8068,5750.4643,5660.0504,5676.8317,125531134.0,162657974.788,tushare.index_daily,5738.733739776255,5715.826580908709,-0.0012894629931584634,-0.06314961472226543,-0.03318260933267836,False,False,False,False,False,280,0.4714285714285714,0.5321428571428571,False,False
market,mid_cap_spread,中证500,000905.SH,2025-06-20,5669.0901,5688.7362,5636.7846,5639.513,101794766.0,135042595.006,tushare.index_daily,5735.480600767197,5714.565199406085,-0.001611425677576439,-0.05566327617158018,-0.01738354828916966,False,False,False,False,False,280,0.46785714285714286,0.5285714285714286,False,False
market,mid_cap_spread,中证500,000905.SH,2025-06-23,5613.2813,5684.3973,5613.2813,5674.1704,111601802.0,146034994.435,tushare.index_daily,5733.470430250239,5713.897516771274,-0.0014387682165513116,-0.04940603147329825,-0.019555263193607897,False,False,False,False,False,280,0.5071428571428571,0.525,False,False
market,mid_cap_spread,中证500,000905.SH,2025-06-24,5683.4622,5766.0189,5683.4622,5765.8373,142082256.0,191935453.605,tushare.index_daily,5734.531639094494,5714.756025584972,-0.000841606728662847,-0.03045488351930259,-0.007186871605846634,True,True,False,False,False,280,0.6,0.5321428571428571,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-25,5777.7404,5866.5246,5776.1237,5862.5529,184632310.0,239260448.528,tushare.index_daily,5738.729057484838,5717.198949129022,0.00038816177893341575,-0.014448301290681975,0.010386806854982389,True,True,True,False,False,280,0.6785714285714286,0.5571428571428572,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-26,5868.2924,5885.2508,5835.3395,5838.2454,180164163.0,235223723.202,tushare.index_daily,5741.991888386975,5719.199716912014,0.0015251560959017585,-0.020034286615703167,0.0034604209930511054,True,True,True,False,False,280,0.6214285714285714,0.5607142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-27,5850.4252,5905.6962,5839.5775,5863.7282,199389725.0,243302989.3,tushare.index_daily,5745.983242866091,5721.588617458923,0.0022977828503321085,-0.00884092670637282,0.0016836066882677247,True,True,True,False,False,280,0.6428571428571429,0.5607142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-06-30,5877.6748,5918.3068,5872.2251,5915.3876,166275147.0,226516690.563,tushare.index_daily,5751.537484083596,5724.791906426544,0.003621003599337369,0.00983573601301413,0.01254686536607763,True,True,True,False,False,280,0.6714285714285714,0.5607142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-01,5915.8043,5936.9237,5890.114,5934.67,154192365.0,213595657.433,tushare.index_daily,5757.54182886774,5728.260965824453,0.004875405107246378,0.007096701694538243,0.014167277634517639,True,True,True,False,False,280,0.6714285714285714,0.5785714285714286,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-02,5922.5407,5922.5407,5873.8918,5892.9505,162500485.0,194981070.907,tushare.index_daily,5761.981457429453,5730.983106885206,0.005596181994566685,-0.0010401610486641122,0.01526601708820996,True,True,True,False,False,280,0.7071428571428572,0.5892857142857143,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-03,5896.2403,5929.7268,5885.943,5922.66,130070046.0,174689067.394,tushare.index_daily,5767.249606366192,5734.151319994542,0.006284974906260121,0.013199117373017044,0.0275965573408532,True,True,True,False,False,280,0.7214285714285714,0.6035714285714285,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-04,5917.753,5969.3028,5889.7303,5911.4352,164941060.0,211373135.686,tushare.index_daily,5771.977002878775,5737.081632060748,0.006932122014539299,0.11810061797795002,0.10942172994867216,True,True,True,True,True,280,0.7071428571428572,0.6214285714285714,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-07,5901.4018,5910.8036,5889.6023,5900.4056,137207362.0,165759099.336,tushare.index_daily,5776.187776554881,5739.781201778753,0.007243749765410756,0.10765925637245144,0.08612335133598248,True,True,True,True,True,280,0.675,0.6357142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-08,5903.1017,5979.6273,5903.1017,5977.7437,168681142.0,216966438.898,tushare.index_daily,5782.796167487508,5743.714466212162,0.008261540043231763,0.09889608232816238,0.08453370994958953,True,True,True,True,True,280,0.7535714285714286,0.6571428571428571,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-09,5980.6451,5992.1349,5940.1761,5953.4871,164914402.0,207864435.843,tushare.index_daily,5788.39259150431,5747.181782473118,0.008905482959317812,0.07384879678350087,0.06861515459055068,True,True,True,True,True,280,0.7285714285714285,0.6607142857142857,True,True
market,mid_cap_spread,中证500,000905.SH,2025-07-10,5950.9657,6000.6858,5942.2901,5983.0505,176242607.0,207636636.985,tushare.index_daily,5794.774818012365,5751.080438961166,0.009656509591369211,0.07197799358660495,0.06919249286371665,True,True,True,True,True,280,0.7357142857142858,0.6785714285714286,True,True
