record_source,record_unit,selection_rule,source_relative_path,episode_id,instrument,episode_low_date,episode_high_date,first_50pct_date,pre120_calendar_start_date,low_to_high_sessions,low_to_high_calendar_days,mfe_120,split,duration_bucket,board_bucket,liquidity_money_20d,total_market_cap_cny,cluster_union_start_date,cluster_union_end_date,lineage_status
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603369_20200807_0004,SH603369,2020-08-07,2021-01-06,2021-01-06,2020-04-09,101,152,0.6996606334841629,train,long,main_board,468723664.45,53504425000.0,2020-08-07,2021-01-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603369_20210802_0006,SH603369,2021-08-02,2021-12-14,2021-12-14,2021-04-04,89,134,0.609512959270863,train,long,main_board,899924264.8,51585040000.0,2021-08-02,2021-12-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603392_20210917_0000,SH603392,2021-09-17,2022-03-21,2022-03-21,2021-05-20,118,185,0.687065034797216,train,long,main_board,434398363.1,106110592000.0,2021-09-17,2022-03-21,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603444_20210113_0002,SH603444,2021-01-13,2021-06-07,2021-06-07,2020-09-15,94,145,1.028043746542406,train,long,main_board,714503934.4,22165902418.88,2021-01-13,2021-06-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603517_20201127_0003,SH603517,2020-11-27,2021-02-18,2021-02-18,2020-07-30,53,83,0.5866020984665052,train,medium,main_board,325714241.1,41934654885.5,2020-11-27,2021-02-18,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603568_20250815_0002,SH603568,2025-08-15,2026-01-26,2026-01-26,2025-04-17,108,164,0.5385121790651746,robustness,long,main_board,92024960.45,32216148449.1,2025-08-15,2026-01-26,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603589_20210901_0004,SH603589,2021-09-01,2021-12-16,2021-12-16,2021-05-04,69,106,0.8056150368784201,train,medium,main_board,529350714.95,29700000000.0,2021-09-01,2021-12-16,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603786_20210112_0000,SH603786,2021-01-12,2021-02-08,2021-02-08,2020-09-14,19,27,0.521446295639844,train,fast,main_board,95385243.4,24506125000.0,2021-01-12,2021-02-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603882_20200528_0002,SH603882,2020-05-28,2020-10-16,2020-10-16,2020-01-29,93,141,0.8100828729281768,train,long,main_board,377119965.3,31273516609.1,2020-05-28,2021-01-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603882_20201117_0003,SH603882,2020-11-17,2021-01-25,2021-01-25,2020-07-20,48,69,1.1787187242232608,train,medium,main_board,641861571.3,39892711435.14,2020-11-17,2021-01-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603885_20210802_0001,SH603885,2021-08-02,2022-01-21,2022-01-21,2021-04-04,116,172,0.6756272401433692,train,long,main_board,134672466.45,23220162494.17,2021-08-02,2022-01-21,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603893_20241127_0000,SH603893,2024-11-27,2025-02-07,2025-02-07,2024-07-30,45,72,1.5388938561757568,robustness,medium,main_board,653892793.55,33610469280.0,2024-11-27,2025-02-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH603993_20250228_0009,SH603993,2025-02-28,2025-08-18,2025-08-18,2024-10-31,116,171,0.7721518987341771,robustness,long,main_board,1248604592.0,145334866584.44,2025-02-28,2025-09-30,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH605117_20250619_0000,SH605117,2025-06-19,2025-12-11,2025-12-11,2025-02-19,119,175,0.9171461449942464,robustness,long,main_board,521946210.95,47075813330.7,2025-06-19,2026-01-27,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SH605499_20250227_0003,SH605499,2025-02-27,2025-06-12,2025-06-12,2024-10-30,70,105,0.6375834617360041,robustness,medium,main_board,629178778.65,109712342740.0,2025-02-27,2025-06-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000002_20240426_0003,SZ000002,2024-04-26,2024-10-08,2024-10-08,2023-12-28,106,165,0.6573643410852712,robustness,long,main_board,1498954846.5,78146147035.05,2024-04-26,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000009_20210524_0001,SZ000009,2021-05-24,2021-08-24,2021-08-24,2021-01-24,65,92,2.083422459893048,train,medium,main_board,405003411.5,25095751879.45,2021-05-24,2021-08-24,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000032_20230227_0000,SZ000032,2023-02-27,2023-04-10,2023-04-10,2022-10-30,29,42,0.7030859049207674,validation,fast,main_board,1010838474.45,29017960467.0,2023-02-27,2023-04-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000039_20210208_0002,SZ000039,2021-02-08,2021-07-05,2021-07-05,2020-10-11,95,147,0.5006485084306096,train,long,main_board,682961762.2,47022777757.2,2021-02-08,2021-09-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000039_20250923_0004,SZ000039,2025-09-23,2026-03-02,2026-03-02,2025-05-26,100,160,0.8735332464146022,robustness,long,main_board,338913831.65,42223434614.55,2025-09-23,2026-03-02,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000063_20230403_0001,SZ000063,2023-04-03,2023-07-03,2023-07-03,2022-12-04,59,91,0.5821845174973488,validation,medium,main_board,4088833190.55,154223299321.52002,2023-04-03,2023-07-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000166_20240415_0003,SZ000166,2024-04-15,2024-10-09,2024-10-09,2023-12-17,116,177,0.5047619047619047,robustness,long,main_board,280345684.25,108923758835.99998,2024-04-15,2024-10-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000301_20251017_0001,SZ000301,2025-10-17,2026-03-04,2026-03-04,2025-06-19,90,138,0.6333333333333333,robustness,long,main_board,134076854.35,61484440553.100006,2025-10-17,2026-03-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000338_20250929_0001,SZ000338,2025-09-29,2026-02-25,2026-02-25,2025-06-01,93,149,1.2665165165165164,robustness,long,main_board,1280737194.45,120014793745.92,2025-09-29,2026-02-25,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000408_20251105_0006,SZ000408,2025-11-05,2026-01-26,2026-01-26,2025-07-08,56,82,0.831800766283525,robustness,medium,main_board,863409179.8,85875645994.05,2025-11-05,2026-01-26,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000425_20250623_0002,SZ000425,2025-06-23,2025-10-14,2025-10-14,2025-02-23,75,113,0.6329284750337381,robustness,medium,main_board,564369979.75,90268537443.84,2025-06-23,2025-10-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000426_20251105_0000,SZ000426,2025-11-05,2026-01-29,2026-01-29,2025-07-08,59,85,1.760147601476015,robustness,medium,main_board,2599896915.6,49415942616.37,2025-11-05,2026-01-29,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000539_20230406_0002,SZ000539,2023-04-06,2023-07-10,2023-07-10,2022-12-07,62,95,0.5261194029850744,validation,medium,main_board,177211250.4,29454093161.460003,2023-04-06,2023-07-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000547_20201111_0003,SZ000547,2020-11-11,2021-01-06,2021-01-06,2020-07-14,39,56,0.6677215189873418,train,fast,main_board,581570254.4,32108432920.0,2020-11-11,2021-01-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ000596_20191024_0002,SZ000596,2019-10-24,2020-01-13,2020-01-13,2019-06-26,56,81,0.5766155896069287,train,medium,main_board,253476668.0,52626200000.0,2019-10-24,2020-01-13,frozen_06_risk_on_episode
