bridge_direction,row_id,instrument,event_t0_date,nearest_any_06_episode_id,nearest_any_06_episode_low_date,nearest_any_06_episode_high_date,nearest_any_market_regime_bucket,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_episode_window,inside_any_pre120_calendar_to_high_flag,nearest_risk_on_06_episode_id,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_episode_window,inside_risk_on_pre120_calendar_to_high_flag,episode_id,episode_low_date,episode_high_date,matching_11a2_winner_row_n_pre120_to_high,matching_11a2_row_ids,matching_11a2_event_t0_dates,matching_11a2_event_minus_low_days,episode_has_any_11a2_row_pre120_to_high_flag
06_episode_to_11a2_rows,,SZ000898,,,,,,,,,,,,,,,SZ000898_20210618_0001,2021-06-18,2021-09-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ000932,,,,,,,,,,,,,,,SZ000932_20210105_0003,2021-01-05,2021-04-26,0.0,,,,False
06_episode_to_11a2_rows,,SZ000933,,,,,,,,,,,,,,,SZ000933_20250623_0004,2025-06-23,2025-11-10,0.0,,,,False
06_episode_to_11a2_rows,,SZ000958,,,,,,,,,,,,,,,SZ000958_20200528_0000,2020-05-28,2020-09-02,0.0,,,,False
06_episode_to_11a2_rows,,SZ000959,,,,,,,,,,,,,,,SZ000959_20210709_0002,2021-07-09,2021-09-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ000960,,,,,,,,,,,,,,,SZ000960_20251105_0003,2025-11-05,2026-03-02,0.0,,,,False
06_episode_to_11a2_rows,,SZ000975,,,,,,,,,,,,,,,SZ000975_20210128_0003,2021-01-28,2021-05-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ000975,,,,,,,,,,,,,,,SZ000975_20250731_0007,2025-07-31,2026-01-27,2.0,9608;9609,2025-09-01;2025-10-15,32;76,True
06_episode_to_11a2_rows,,SZ000983,,,,,,,,,,,,,,,SZ000983_20210709_0000,2021-07-09,2021-09-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ000983,,,,,,,,,,,,,,,SZ000983_20211129_0001,2021-11-29,2022-04-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ000987,,,,,,,,,,,,,,,SZ000987_20200616_0001,2020-06-16,2020-07-15,0.0,,,,False
06_episode_to_11a2_rows,,SZ000987,,,,,,,,,,,,,,,SZ000987_20240415_0003,2024-04-15,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ000987,,,,,,,,,,,,,,,SZ000987_20250923_0004,2025-09-23,2026-01-26,0.0,,,,False
06_episode_to_11a2_rows,,SZ000988,,,,,,,,,,,,,,,SZ000988_20190329_0001,2019-03-29,2019-09-06,0.0,,,,False
06_episode_to_11a2_rows,,SZ000988,,,,,,,,,,,,,,,SZ000988_20210204_0003,2021-02-04,2021-08-04,0.0,,,,False
06_episode_to_11a2_rows,,SZ000999,,,,,,,,,,,,,,,SZ000999_20220801_0000,2022-08-01,2022-12-01,0.0,,,,False
06_episode_to_11a2_rows,,SZ001914,,,,,,,,,,,,,,,SZ001914_20191225_0000,2019-12-25,2020-06-02,0.0,,,,False
06_episode_to_11a2_rows,,SZ001979,,,,,,,,,,,,,,,SZ001979_20210802_0000,2021-08-02,2022-01-11,0.0,,,,False
06_episode_to_11a2_rows,,SZ001979,,,,,,,,,,,,,,,SZ001979_20240424_0002,2024-04-24,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ002001,,,,,,,,,,,,,,,SZ002001_20240411_0003,2024-04-11,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ002001,,,,,,,,,,,,,,,SZ002001_20251022_0004,2025-10-22,2026-03-12,2.0,9888;9889,2025-10-09;2025-11-07,-13;16,True
06_episode_to_11a2_rows,,SZ002008,,,,,,,,,,,,,,,SZ002008_20251017_0000,2025-10-17,2026-04-16,0.0,,,,False
06_episode_to_11a2_rows,,SZ002044,,,,,,,,,,,,,,,SZ002044_20201116_0002,2020-11-16,2021-02-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ002064,,,,,,,,,,,,,,,SZ002064_20250623_0003,2025-06-23,2025-11-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ002074,,,,,,,,,,,,,,,SZ002074_20250804_0001,2025-08-04,2025-09-12,2.0,10138;10139,2025-07-17;2025-08-27,-18;23,True
06_episode_to_11a2_rows,,SZ002075,,,,,,,,,,,,,,,SZ002075_20200727_0000,2020-07-27,2020-11-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ002080,,,,,,,,,,,,,,,SZ002080_20251017_0005,2025-10-17,2026-02-26,2.0,10188;10189,2025-10-10;2025-11-13,-7;27,True
06_episode_to_11a2_rows,,SZ002129,,,,,,,,,,,,,,,SZ002129_20250623_0004,2025-06-23,2025-11-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ002145,,,,,,,,,,,,,,,SZ002145_20210616_0000,2021-06-16,2021-08-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ002152,,,,,,,,,,,,,,,SZ002152_20210204_0003,2021-02-04,2021-05-10,0.0,,,,False
06_episode_to_11a2_rows,,SZ002153,,,,,,,,,,,,,,,SZ002153_20210831_0005,2021-08-31,2022-01-25,0.0,,,,False
06_episode_to_11a2_rows,,SZ002179,,,,,,,,,,,,,,,SZ002179_20240415_0000,2024-04-15,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ002192,,,,,,,,,,,,,,,SZ002192_20210827_0000,2021-08-27,2021-09-13,0.0,,,,False
06_episode_to_11a2_rows,,SZ002195,,,,,,,,,,,,,,,SZ002195_20250623_0000,2025-06-23,2025-09-01,0.0,,,,False
06_episode_to_11a2_rows,,SZ002195,,,,,,,,,,,,,,,SZ002195_20251017_0001,2025-10-17,2026-01-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ002202,,,,,,,,,,,,,,,SZ002202_20210514_0003,2021-05-14,2021-11-05,1.0,10559,2021-07-13,60,True
06_episode_to_11a2_rows,,SZ002202,,,,,,,,,,,,,,,SZ002202_20240424_0005,2024-04-24,2024-10-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ002216,,,,,,,,,,,,,,,SZ002216_20200612_0000,2020-06-12,2020-08-24,0.0,,,,False
06_episode_to_11a2_rows,,SZ002223,,,,,,,,,,,,,,,SZ002223_20210208_0003,2021-02-08,2021-07-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ002242,,,,,,,,,,,,,,,SZ002242_20191024_0000,2019-10-24,2020-02-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ002244,,,,,,,,,,,,,,,SZ002244_20220809_0001,2022-08-09,2022-09-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ002266,,,,,,,,,,,,,,,SZ002266_20200702_0000,2020-07-02,2020-08-03,0.0,,,,False
06_episode_to_11a2_rows,,SZ002266,,,,,,,,,,,,,,,SZ002266_20210609_0001,2021-06-09,2021-09-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ002311,,,,,,,,,,,,,,,SZ002311_20200612_0000,2020-06-12,2020-09-03,2.0,10872;10873,2020-05-12;2020-07-07,-31;25,True
06_episode_to_11a2_rows,,SZ002371,,,,,,,,,,,,,,,SZ002371_20240514_0000,2024-05-14,2024-11-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ002371,,,,,,,,,,,,,,,SZ002371_20250613_0001,2025-06-13,2025-10-09,2.0,10984;10985,2025-07-23;2025-08-18,40;66,True
06_episode_to_11a2_rows,,SZ002372,,,,,,,,,,,,,,,SZ002372_20210125_0001,2021-01-25,2021-04-12,0.0,,,,False
06_episode_to_11a2_rows,,SZ002384,,,,,,,,,,,,,,,SZ002384_20251017_0009,2025-10-17,2026-04-15,1.0,11056,2025-11-06,20,True
06_episode_to_11a2_rows,,SZ002385,,,,,,,,,,,,,,,SZ002385_20210827_0000,2021-08-27,2021-11-15,0.0,,,,False
06_episode_to_11a2_rows,,SZ002414,,,,,,,,,,,,,,,SZ002414_20201117_0002,2020-11-17,2021-01-11,0.0,,,,False
06_episode_to_11a2_rows,,SZ002414,,,,,,,,,,,,,,,SZ002414_20250904_0007,2025-09-04,2026-01-26,0.0,,,,False
06_episode_to_11a2_rows,,SZ002463,,,,,,,,,,,,,,,SZ002463_20250304_0002,2025-03-04,2025-08-26,4.0,11323;11324;11325;11326,2025-06-04;2025-07-04;2025-08-04;2025-08-22,92;122;153;171,True
06_episode_to_11a2_rows,,SZ002465,,,,,,,,,,,,,,,SZ002465_20191025_0001,2019-10-25,2020-02-25,0.0,,,,False
06_episode_to_11a2_rows,,SZ002481,,,,,,,,,,,,,,,SZ002481_20200528_0000,2020-05-28,2020-07-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ002493,,,,,,,,,,,,,,,SZ002493_20250923_0004,2025-09-23,2026-03-03,3.0,11449;11450;11451,2025-08-20;2025-10-10;2025-10-30,-34;17;37,True
06_episode_to_11a2_rows,,SZ002517,,,,,,,,,,,,,,,SZ002517_20250801_0001,2025-08-01,2025-09-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ002532,,,,,,,,,,,,,,,SZ002532_20210625_0002,2021-06-25,2021-09-13,0.0,,,,False
06_episode_to_11a2_rows,,SZ002555,,,,,,,,,,,,,,,SZ002555_20210831_0002,2021-08-31,2022-01-19,0.0,,,,False
06_episode_to_11a2_rows,,SZ002555,,,,,,,,,,,,,,,SZ002555_20251017_0006,2025-10-17,2026-01-13,0.0,,,,False
06_episode_to_11a2_rows,,SZ002558,,,,,,,,,,,,,,,SZ002558_20250801_0001,2025-08-01,2026-01-20,2.0,11640;11641,2025-08-04;2025-08-25,3;24,True
06_episode_to_11a2_rows,,SZ002563,,,,,,,,,,,,,,,SZ002563_20201106_0002,2020-11-06,2021-05-07,0.0,,,,False
06_episode_to_11a2_rows,,SZ002572,,,,,,,,,,,,,,,SZ002572_20201228_0002,2020-12-28,2021-02-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ002595,,,,,,,,,,,,,,,SZ002595_20250804_0002,2025-08-04,2026-01-29,1.0,11749,2025-10-27,84,True
06_episode_to_11a2_rows,,SZ002602,,,,,,,,,,,,,,,SZ002602_20210809_0000,2021-08-09,2022-01-05,0.0,,,,False
06_episode_to_11a2_rows,,SZ002607,,,,,,,,,,,,,,,SZ002607_20191224_0001,2019-12-24,2020-05-29,3.0,11830;11831;11832,2020-02-19;2020-03-10;2020-05-06,57;77;134,True
06_episode_to_11a2_rows,,SZ002624,,,,,,,,,,,,,,,SZ002624_20210831_0003,2021-08-31,2021-12-15,0.0,,,,False
06_episode_to_11a2_rows,,SZ002625,,,,,,,,,,,,,,,SZ002625_20210525_0004,2021-05-25,2021-08-12,0.0,,,,False
06_episode_to_11a2_rows,,SZ002653,,,,,,,,,,,,,,,SZ002653_20250623_0003,2025-06-23,2025-08-13,0.0,,,,False
06_episode_to_11a2_rows,,SZ002714,,,,,,,,,,,,,,,SZ002714_20250529_0000,2025-05-29,2025-09-15,1.0,12044,2025-03-26,-64,True
06_episode_to_11a2_rows,,SZ002736,,,,,,,,,,,,,,,SZ002736_20240328_0002,2024-03-28,2024-10-09,1.0,12070,2024-04-15,18,True
06_episode_to_11a2_rows,,SZ002791,,,,,,,,,,,,,,,SZ002791_20210922_0003,2021-09-22,2021-12-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ002812,,,,,,,,,,,,,,,SZ002812_20251023_0000,2025-10-23,2026-05-06,0.0,,,,False
06_episode_to_11a2_rows,,SZ002821,,,,,,,,,,,,,,,SZ002821_20250623_0000,2025-06-23,2025-07-29,0.0,,,,False
06_episode_to_11a2_rows,,SZ002837,,,,,,,,,,,,,,,SZ002837_20251112_0000,2025-11-12,2026-04-20,2.0,12247;12249,2025-09-05;2025-11-17,-68;5,True
06_episode_to_11a2_rows,,SZ002851,,,,,,,,,,,,,,,SZ002851_20251015_0000,2025-10-15,2026-01-28,0.0,,,,False
06_episode_to_11a2_rows,,SZ002916,,,,,,,,,,,,,,,SZ002916_20240422_0001,2024-04-22,2024-07-16,0.0,,,,False
06_episode_to_11a2_rows,,SZ002916,,,,,,,,,,,,,,,SZ002916_20250304_0003,2025-03-04,2025-08-26,5.0,12300;12301;12302;12303;12304,2025-03-07;2025-05-12;2025-06-09;2025-07-07;2025-08-13,3;69;97;125;162,True
06_episode_to_11a2_rows,,SZ002920,,,,,,,,,,,,,,,SZ002920_20210917_0003,2021-09-17,2021-12-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ002920,,,,,,,,,,,,,,,SZ002920_20230103_0005,2023-01-03,2023-07-05,1.0,12334,2023-04-11,98,True
06_episode_to_11a2_rows,,SZ002948,,,,,,,,,,,,,,,SZ002948_20200612_0000,2020-06-12,2020-12-04,0.0,,,,False
06_episode_to_11a2_rows,,SZ002985,,,,,,,,,,,,,,,SZ002985_20210702_0000,2021-07-02,2021-08-11,0.0,,,,False
06_episode_to_11a2_rows,,SZ300002,,,,,,,,,,,,,,,SZ300002_20210209_0002,2021-02-09,2021-08-05,0.0,,,,False
06_episode_to_11a2_rows,,SZ300002,,,,,,,,,,,,,,,SZ300002_20240422_0004,2024-04-22,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300008,,,,,,,,,,,,,,,SZ300008_20210209_0000,2021-02-09,2021-06-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300012,,,,,,,,,,,,,,,SZ300012_20210302_0001,2021-03-02,2021-05-25,0.0,,,,False
06_episode_to_11a2_rows,,SZ300012,,,,,,,,,,,,,,,SZ300012_20240419_0002,2024-04-19,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300017,,,,,,,,,,,,,,,SZ300017_20250904_0002,2025-09-04,2026-02-13,2.0,12623;12624,2025-08-11;2025-10-15,-24;41,True
06_episode_to_11a2_rows,,SZ300033,,,,,,,,,,,,,,,SZ300033_20210802_0004,2021-08-02,2021-12-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ300033,,,,,,,,,,,,,,,SZ300033_20240422_0008,2024-04-22,2024-10-09,2.0,12720;12721,2024-05-22;2024-09-27,30;158,True
06_episode_to_11a2_rows,,SZ300037,,,,,,,,,,,,,,,SZ300037_20251020_0002,2025-10-20,2025-11-17,0.0,,,,False
06_episode_to_11a2_rows,,SZ300053,,,,,,,,,,,,,,,SZ300053_20191028_0001,2019-10-28,2020-02-24,0.0,,,,False
06_episode_to_11a2_rows,,SZ300059,,,,,,,,,,,,,,,SZ300059_20240412_0003,2024-04-12,2024-10-09,1.0,12856,2024-09-27,168,True
06_episode_to_11a2_rows,,SZ300072,,,,,,,,,,,,,,,SZ300072_20210113_0002,2021-01-13,2021-03-17,0.0,,,,False
06_episode_to_11a2_rows,,SZ300072,,,,,,,,,,,,,,,SZ300072_20210805_0003,2021-08-05,2021-12-21,0.0,,,,False
06_episode_to_11a2_rows,,SZ300073,,,,,,,,,,,,,,,SZ300073_20201127_0003,2020-11-27,2021-01-04,0.0,,,,False
06_episode_to_11a2_rows,,SZ300085,,,,,,,,,,,,,,,SZ300085_20210208_0003,2021-02-08,2021-06-22,0.0,,,,False
06_episode_to_11a2_rows,,SZ300088,,,,,,,,,,,,,,,SZ300088_20210827_0000,2021-08-27,2022-01-04,3.0,13006;13007;13008,2021-06-23;2021-07-12;2021-09-13,-65;-46;17,True
06_episode_to_11a2_rows,,SZ300118,,,,,,,,,,,,,,,SZ300118_20201117_0004,2020-11-17,2020-12-28,0.0,,,,False
06_episode_to_11a2_rows,,SZ300118,,,,,,,,,,,,,,,SZ300118_20210208_0005,2021-02-08,2021-08-06,0.0,,,,False
06_episode_to_11a2_rows,,SZ300123,,,,,,,,,,,,,,,SZ300123_20190429_0001,2019-04-29,2019-05-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ300123,,,,,,,,,,,,,,,SZ300123_20210209_0004,2021-02-09,2021-07-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ300132,,,,,,,,,,,,,,,SZ300132_20210208_0001,2021-02-08,2021-04-28,0.0,,,,False
06_episode_to_11a2_rows,,SZ300136,,,,,,,,,,,,,,,SZ300136_20240422_0007,2024-04-22,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300143,,,,,,,,,,,,,,,SZ300143_20210129_0000,2021-01-29,2021-06-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300146,,,,,,,,,,,,,,,SZ300146_20210208_0000,2021-02-08,2021-05-25,0.0,,,,False
06_episode_to_11a2_rows,,SZ300166,,,,,,,,,,,,,,,SZ300166_20210208_0001,2021-02-08,2021-07-01,0.0,,,,False
06_episode_to_11a2_rows,,SZ300171,,,,,,,,,,,,,,,SZ300171_20201119_0002,2020-11-19,2021-05-17,0.0,,,,False
06_episode_to_11a2_rows,,SZ300223,,,,,,,,,,,,,,,SZ300223_20240410_0005,2024-04-10,2024-10-09,1.0,13560,2024-09-27,170,True
06_episode_to_11a2_rows,,SZ300226,,,,,,,,,,,,,,,SZ300226_20191030_0000,2019-10-30,2020-02-21,0.0,,,,False
06_episode_to_11a2_rows,,SZ300236,,,,,,,,,,,,,,,SZ300236_20210204_0002,2021-02-04,2021-07-30,0.0,,,,False
06_episode_to_11a2_rows,,SZ300244,,,,,,,,,,,,,,,SZ300244_20191230_0002,2019-12-30,2020-07-01,0.0,,,,False
06_episode_to_11a2_rows,,SZ300244,,,,,,,,,,,,,,,SZ300244_20201126_0003,2020-11-26,2021-01-25,0.0,,,,False
06_episode_to_11a2_rows,,SZ300251,,,,,,,,,,,,,,,SZ300251_20210806_0003,2021-08-06,2021-12-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ300251,,,,,,,,,,,,,,,SZ300251_20251017_0008,2025-10-17,2026-02-11,0.0,,,,False
06_episode_to_11a2_rows,,SZ300255,,,,,,,,,,,,,,,SZ300255_20250716_0002,2025-07-16,2025-11-03,3.0,13692;13693;13694,2025-05-20;2025-06-06;2025-07-02,-57;-40;-14,True
06_episode_to_11a2_rows,,SZ300257,,,,,,,,,,,,,,,SZ300257_20210618_0002,2021-06-18,2021-09-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ300274,,,,,,,,,,,,,,,SZ300274_20240419_0001,2024-04-19,2024-10-08,1.0,13760,2024-05-15,26,True
06_episode_to_11a2_rows,,SZ300276,,,,,,,,,,,,,,,SZ300276_20200612_0001,2020-06-12,2020-09-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ300292,,,,,,,,,,,,,,,SZ300292_20190201_0001,2019-02-01,2019-05-16,0.0,,,,False
06_episode_to_11a2_rows,,SZ300296,,,,,,,,,,,,,,,SZ300296_20210108_0000,2021-01-08,2021-07-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300308,,,,,,,,,,,,,,,SZ300308_20251015_0004,2025-10-15,2026-04-14,5.0,13913;13914;13915;13916;13917,2025-08-05;2025-08-25;2025-09-17;2025-10-21;2025-11-06,-71;-51;-28;6;22,True
06_episode_to_11a2_rows,,SZ300315,,,,,,,,,,,,,,,SZ300315_20190201_0000,2019-02-01,2019-03-12,0.0,,,,False
06_episode_to_11a2_rows,,SZ300316,,,,,,,,,,,,,,,SZ300316_20200724_0000,2020-07-24,2021-01-19,4.0,13949;13950;13952;13953,2020-08-14;2020-09-07;2020-12-02;2020-12-24,21;45;131;153,True
06_episode_to_11a2_rows,,SZ300323,,,,,,,,,,,,,,,SZ300323_20210524_0000,2021-05-24,2021-07-30,0.0,,,,False
06_episode_to_11a2_rows,,SZ300346,,,,,,,,,,,,,,,SZ300346_20251114_0002,2025-11-14,2026-01-16,1.0,14070,2025-10-20,-25,True
06_episode_to_11a2_rows,,SZ300357,,,,,,,,,,,,,,,SZ300357_20190422_0002,2019-04-22,2019-10-18,0.0,,,,False
06_episode_to_11a2_rows,,SZ300364,,,,,,,,,,,,,,,SZ300364_20240422_0001,2024-04-22,2024-10-22,0.0,,,,False
06_episode_to_11a2_rows,,SZ300369,,,,,,,,,,,,,,,SZ300369_20210205_0000,2021-02-05,2021-08-03,0.0,,,,False
06_episode_to_11a2_rows,,SZ300373,,,,,,,,,,,,,,,SZ300373_20210917_0002,2021-09-17,2022-03-16,1.0,14182,2021-11-11,55,True
06_episode_to_11a2_rows,,SZ300373,,,,,,,,,,,,,,,SZ300373_20240419_0003,2024-04-19,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300376,,,,,,,,,,,,,,,SZ300376_20200612_0001,2020-06-12,2020-10-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ300376,,,,,,,,,,,,,,,SZ300376_20210208_0002,2021-02-08,2021-07-21,0.0,,,,False
06_episode_to_11a2_rows,,SZ300383,,,,,,,,,,,,,,,SZ300383_20191107_0001,2019-11-07,2020-03-05,2.0,14224;14225,2019-09-25;2019-12-17,-43;40,True
06_episode_to_11a2_rows,,SZ300383,,,,,,,,,,,,,,,SZ300383_20240422_0004,2024-04-22,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300383,,,,,,,,,,,,,,,SZ300383_20251023_0005,2025-10-23,2026-04-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ300394,,,,,,,,,,,,,,,SZ300394_20250304_0003,2025-03-04,2025-08-26,4.0,14299;14300;14301;14302,2025-03-14;2025-05-29;2025-07-08;2025-08-05,10;86;126;154,True
06_episode_to_11a2_rows,,SZ300394,,,,,,,,,,,,,,,SZ300394_20251017_0004,2025-10-17,2026-03-02,4.0,14301;14302;14303;14304,2025-07-08;2025-08-05;2025-09-02;2025-11-07,-101;-73;-45;21,True
06_episode_to_11a2_rows,,SZ300395,,,,,,,,,,,,,,,SZ300395_20241125_0002,2024-11-25,2025-04-11,2.0,14317;14318,2025-02-26;2025-04-01,93;127,True
06_episode_to_11a2_rows,,SZ300395,,,,,,,,,,,,,,,SZ300395_20250613_0003,2025-06-13,2025-08-29,4.0,14317;14318;14319;14320,2025-02-26;2025-04-01;2025-06-25;2025-07-11,-107;-73;12;28,True
06_episode_to_11a2_rows,,SZ300395,,,,,,,,,,,,,,,SZ300395_20251015_0004,2025-10-15,2026-03-02,2.0,14319;14320,2025-06-25;2025-07-11,-112;-96,True
06_episode_to_11a2_rows,,SZ300413,,,,,,,,,,,,,,,SZ300413_20200820_0003,2020-08-20,2021-01-22,0.0,,,,False
06_episode_to_11a2_rows,,SZ300413,,,,,,,,,,,,,,,SZ300413_20250623_0007,2025-06-23,2025-09-26,0.0,,,,False
06_episode_to_11a2_rows,,SZ300418,,,,,,,,,,,,,,,SZ300418_20251114_0004,2025-11-14,2026-01-13,0.0,,,,False
06_episode_to_11a2_rows,,SZ300433,,,,,,,,,,,,,,,SZ300433_20251017_0003,2025-10-17,2026-01-12,0.0,,,,False
06_episode_to_11a2_rows,,SZ300442,,,,,,,,,,,,,,,SZ300442_20240422_0002,2024-04-22,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300442,,,,,,,,,,,,,,,SZ300442_20241125_0003,2024-11-25,2025-02-24,3.0,14470;14471;14472,2024-10-21;2024-11-13;2024-12-02,-35;-12;7,True
06_episode_to_11a2_rows,,SZ300442,,,,,,,,,,,,,,,SZ300442_20251023_0005,2025-10-23,2026-02-27,0.0,,,,False
06_episode_to_11a2_rows,,SZ300454,,,,,,,,,,,,,,,SZ300454_20240422_0001,2024-04-22,2024-10-08,1.0,14513,2024-09-27,158,True
06_episode_to_11a2_rows,,SZ300454,,,,,,,,,,,,,,,SZ300454_20251017_0004,2025-10-17,2026-01-28,1.0,14521,2025-09-15,-32,True
06_episode_to_11a2_rows,,SZ300456,,,,,,,,,,,,,,,SZ300456_20210209_0000,2021-02-09,2021-08-06,0.0,,,,False
06_episode_to_11a2_rows,,SZ300457,,,,,,,,,,,,,,,SZ300457_20210702_0000,2021-07-02,2021-11-15,0.0,,,,False
06_episode_to_11a2_rows,,SZ300476,,,,,,,,,,,,,,,SZ300476_20210615_0000,2021-06-15,2021-12-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300476,,,,,,,,,,,,,,,SZ300476_20240422_0002,2024-04-22,2024-10-21,4.0,14635;14636;14637;14638,2024-03-28;2024-04-18;2024-05-21;2024-10-08,-25;-4;29;169,True
06_episode_to_11a2_rows,,SZ300476,,,,,,,,,,,,,,,SZ300476_20241125_0003,2024-11-25,2025-03-19,5.0,14638;14639;14640;14641;14642,2024-10-08;2024-11-13;2024-12-13;2025-02-10;2025-03-06,-48;-12;18;77;101,True
06_episode_to_11a2_rows,,SZ300487,,,,,,,,,,,,,,,SZ300487_20240422_0000,2024-04-22,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300496,,,,,,,,,,,,,,,SZ300496_20240422_0001,2024-04-22,2024-10-09,0.0,,,,False
06_episode_to_11a2_rows,,SZ300502,,,,,,,,,,,,,,,SZ300502_20250304_0002,2025-03-04,2025-08-25,6.0,14706;14707;14708;14709;14710;14711,2025-03-31;2025-05-20;2025-06-06;2025-07-04;2025-08-06;2025-08-25,27;77;94;122;155;174,True
06_episode_to_11a2_rows,,SZ300548,,,,,,,,,,,,,,,SZ300548_20251105_0000,2025-11-05,2026-04-23,3.0,14737;14738;14739,2025-07-11;2025-08-18;2025-09-15,-117;-79;-51,True
06_episode_to_11a2_rows,,SZ300558,,,,,,,,,,,,,,,SZ300558_20240419_0002,2024-04-19,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300558,,,,,,,,,,,,,,,SZ300558_20250219_0003,2025-02-19,2025-08-06,0.0,,,,False
06_episode_to_11a2_rows,,SZ300579,,,,,,,,,,,,,,,SZ300579_20191021_0000,2019-10-21,2020-02-24,0.0,,,,False
06_episode_to_11a2_rows,,SZ300595,,,,,,,,,,,,,,,SZ300595_20240422_0001,2024-04-22,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300602,,,,,,,,,,,,,,,SZ300602_20210209_0000,2021-02-09,2021-08-03,0.0,,,,False
06_episode_to_11a2_rows,,SZ300604,,,,,,,,,,,,,,,SZ300604_20230113_0001,2023-01-13,2023-04-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ300616,,,,,,,,,,,,,,,SZ300616_20200828_0001,2020-08-28,2021-01-04,0.0,,,,False
06_episode_to_11a2_rows,,SZ300616,,,,,,,,,,,,,,,SZ300616_20210201_0002,2021-02-01,2021-06-28,0.0,,,,False
06_episode_to_11a2_rows,,SZ300620,,,,,,,,,,,,,,,SZ300620_20251114_0000,2025-11-14,2026-05-14,3.0,14907;14908;14909,2025-08-19;2025-09-17;2025-10-22,-87;-58;-23,True
06_episode_to_11a2_rows,,SZ300633,,,,,,,,,,,,,,,SZ300633_20191031_0000,2019-10-31,2020-04-23,0.0,,,,False
06_episode_to_11a2_rows,,SZ300633,,,,,,,,,,,,,,,SZ300633_20210129_0001,2021-01-29,2021-07-14,0.0,,,,False
06_episode_to_11a2_rows,,SZ300661,,,,,,,,,,,,,,,SZ300661_20241125_0001,2024-11-25,2025-04-17,0.0,,,,False
06_episode_to_11a2_rows,,SZ300662,,,,,,,,,,,,,,,SZ300662_20210114_0000,2021-01-14,2021-05-28,0.0,,,,False
06_episode_to_11a2_rows,,SZ300672,,,,,,,,,,,,,,,SZ300672_20210611_0000,2021-06-11,2021-11-24,2.0,15027;15028,2021-07-23;2021-10-22,42;133,True
06_episode_to_11a2_rows,,SZ300676,,,,,,,,,,,,,,,SZ300676_20240419_0002,2024-04-19,2024-10-08,0.0,,,,False
06_episode_to_11a2_rows,,SZ300677,,,,,,,,,,,,,,,SZ300677_20250904_0000,2025-09-04,2026-03-11,2.0,15063;15065,2025-07-23;2025-10-13,-43;39,True
