oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,bootstrap_family,bootstrap_primary_role,cluster_key,cluster_n,bootstrap_iterations,random_seed,observed_mean_incremental_return,ci_low,ci_mid,ci_high,ci_alpha,bootstrap_family_status,bootstrap_gate,blocking_reason
O2,O2_dd_10pct_primary,validation,100,0.5,True,instrument,primary_required,instrument,41,1000,237866654,0.011948293131851773,0.008836368869519058,0.011911668605056044,0.014679455702841397,0.05,pass,pass,
O2,O2_dd_10pct_primary,validation,100,0.5,True,calendar_month,primary_required,calendar_month,52,1000,1936610592,0.011948293131851773,0.008095740977143526,0.011825929943676776,0.015770310384116203,0.05,pass,pass,
O2,O2_dd_10pct_primary,validation,100,0.5,True,calendar_quarter,readout_only,calendar_quarter,18,1000,3925161178,0.011948293131851773,0.00813840479620104,0.011987657389363264,0.017028655117073476,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,527210234,0.027921338366777543,0.02677583061190136,0.02789200471342393,0.02904944734071891,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.0,False,instrument,primary_required,instrument,590,1000,3754724685,0.027921338366777543,0.0267323299621827,0.027919804251878386,0.02908136781125434,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.0,False,calendar_month,primary_required,calendar_month,100,1000,1118224207,0.027921338366777543,0.02255527324196759,0.028040013866337067,0.03440107854530581,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2423679436,0.027921338366777543,0.02150800346526057,0.02814701352082241,0.034651147924239185,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,4230730235,0.021677538657867153,0.019397763518842304,0.02160959167426218,0.024064185882364926,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.0,False,instrument,primary_required,instrument,195,1000,3131957110,0.021677538657867153,0.01931937501138688,0.02173990864059372,0.02401444011948367,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.0,False,calendar_month,primary_required,calendar_month,26,1000,582909946,0.021677538657867153,0.013590520689501359,0.021396379844874955,0.031722257338621086,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,929677775,0.021677538657867153,0.013606865296711743,0.021919897768134987,0.030591872080743064,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,validation,0,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,1924139319,0.031093897121375124,0.024551539620215997,0.031132642870325595,0.03647678026041078,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.0,False,instrument,primary_required,instrument,41,1000,1638034751,0.031093897121375124,0.02388181098704861,0.030976202501142684,0.03644951922766824,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.0,False,calendar_month,primary_required,calendar_month,52,1000,1273247614,0.031093897121375124,0.022667533656823634,0.03116025008511518,0.040453681204314536,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,428691219,0.031093897121375124,0.021822783355975667,0.030992883768383404,0.04292278913864994,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3515742742,0.02094100377508316,0.02001044635442174,0.020927992280073415,0.02177171112585019,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.25,False,instrument,primary_required,instrument,590,1000,2478497540,0.02094100377508316,0.02005980329696488,0.020927062024483373,0.021744440055014184,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.25,False,calendar_month,primary_required,calendar_month,100,1000,2565194046,0.02094100377508316,0.016511847402324826,0.020840289519978662,0.025695628053097656,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3952106747,0.02094100377508316,0.016196902486713686,0.02093416629016944,0.02593259744931921,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3625740204,0.016258153993400366,0.014467551436626149,0.01625919103980329,0.018040746385544308,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.25,False,instrument,primary_required,instrument,195,1000,438965537,0.016258153993400366,0.014399571206011546,0.016265176587335888,0.01799170102637231,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.25,False,calendar_month,primary_required,calendar_month,26,1000,546860964,0.016258153993400366,0.010322556191090801,0.01612237047202738,0.023178467911780402,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1199239706,0.016258153993400366,0.009873197272305444,0.016160336921149304,0.023390097711840536,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,validation,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3112683458,0.023320422841031342,0.01872444500455382,0.023198003624518498,0.02716817838400952,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.25,False,instrument,primary_required,instrument,41,1000,1132895969,0.023320422841031342,0.018641062952625895,0.02322874624445609,0.027752016460672692,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.25,False,calendar_month,primary_required,calendar_month,52,1000,1038604594,0.023320422841031342,0.01638658911767344,0.02300421693959652,0.030511492705054846,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2023188501,0.023320422841031342,0.016272710646535984,0.0232513155670803,0.032027203048098474,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1966505209,0.013960669183388771,0.013404787773113018,0.013979899402076414,0.014600027469680392,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.5,False,instrument,primary_required,instrument,590,1000,1307155422,0.013960669183388771,0.013355150050562538,0.01396591479018073,0.014562435153872025,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.5,False,calendar_month,primary_required,calendar_month,100,1000,3751525234,0.013960669183388771,0.01114774231242311,0.013954210056343308,0.017072527210102953,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3209650592,0.013960669183388771,0.010792468068586428,0.014028836276396192,0.017409298769665488,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2160886967,0.010838769328933576,0.009580409895864799,0.010813199459621425,0.011980969108594553,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.5,False,instrument,primary_required,instrument,195,1000,2762863783,0.010838769328933576,0.009616066567243014,0.01083150253344463,0.012001847339366456,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.5,False,calendar_month,primary_required,calendar_month,26,1000,3597863954,0.010838769328933576,0.006811220226677064,0.010759090646348859,0.015511844388931023,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,465990710,0.010838769328933576,0.006643625922250123,0.010930460650075469,0.015332684824126676,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,validation,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2648343332,0.015546948560687562,0.012282934690254235,0.015452272161739604,0.017991577547018554,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,instrument,primary_required,instrument,41,1000,1002234587,0.015546948560687562,0.012387708295035764,0.015480964911519903,0.018459659725385675,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_month,primary_required,calendar_month,52,1000,459730976,0.015546948560687562,0.010976345828268865,0.01530118498324498,0.019931422948407055,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,1450518168,0.015546948560687562,0.010673944165219582,0.015561519065602679,0.021844433871214985,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3988345685,0.02711990591432015,0.025972587859968775,0.0271492892235936,0.028203314933126052,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,instrument,primary_required,instrument,590,1000,3887313321,0.02711990591432015,0.025925368178375614,0.027089379862888147,0.02821602923959717,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_month,primary_required,calendar_month,100,1000,1385453803,0.02711990591432015,0.02164742345001385,0.027073100166632304,0.033680418244821944,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,1033298706,0.02711990591432015,0.02080673259655804,0.027118660066355254,0.033565488908431425,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,4055007788,0.020945367183508184,0.01858653713699257,0.020897902032896244,0.02336517621218034,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.0,False,instrument,primary_required,instrument,195,1000,3169770748,0.020945367183508184,0.01863007403909712,0.020972108429845038,0.023159729212863706,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.0,False,calendar_month,primary_required,calendar_month,26,1000,4047065985,0.020945367183508184,0.013342667393979423,0.02072720269831061,0.03016836880027733,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2958521611,0.020945367183508184,0.01292546773429838,0.021070823458835784,0.029872987734642188,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,validation,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2445150380,0.030201577844266688,0.02445294507205613,0.02994369730917075,0.03574193062796904,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.0,False,instrument,primary_required,instrument,41,1000,1475942746,0.030201577844266688,0.023921447362471704,0.030273408172602503,0.03583502549733096,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.0,False,calendar_month,primary_required,calendar_month,52,1000,1823037450,0.030201577844266688,0.021910156881725436,0.030227593139758542,0.0399566600724333,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,473480398,0.030201577844266688,0.020973465754235,0.03032127579621243,0.04168088272084963,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3189297125,0.02013957132262576,0.019273018000265176,0.02010700652905298,0.020939666622433205,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.25,False,instrument,primary_required,instrument,590,1000,720279741,0.02013957132262576,0.01934101316116712,0.020129305419657774,0.02099837561868718,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.25,False,calendar_month,primary_required,calendar_month,100,1000,137496473,0.02013957132262576,0.016202325368351055,0.019919393123023252,0.024760334655011974,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2179144800,0.02013957132262576,0.015351662617152985,0.020067174787224536,0.025196117305130685,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,946539627,0.01552598251904139,0.013711470640804102,0.015452431016036421,0.017254255855569917,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.25,False,instrument,primary_required,instrument,195,1000,135573957,0.01552598251904139,0.013777239180484464,0.015481227964281655,0.01722140166956034,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.25,False,calendar_month,primary_required,calendar_month,26,1000,3991130868,0.01552598251904139,0.00962900724592024,0.015411491740514,0.022262765950994363,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,4223322902,0.01552598251904139,0.008984557348671686,0.015378537831551364,0.022120980071488487,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,validation,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3665115587,0.022428103563922906,0.017426713265970166,0.02226124339450392,0.026702372314442037,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.25,False,instrument,primary_required,instrument,41,1000,3877392240,0.022428103563922906,0.017951252601056535,0.022342520595956233,0.026825009404953064,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.25,False,calendar_month,primary_required,calendar_month,52,1000,189782289,0.022428103563922906,0.01566652766082056,0.022481113902201928,0.029257637210200926,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3030774461,0.022428103563922906,0.015538275637967709,0.022277001681279468,0.03095932087934181,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,1643661756,0.013159236730931374,0.012575510025468944,0.013144403119833264,0.013756642894680787,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.5,False,instrument,primary_required,instrument,590,1000,1866507444,0.013159236730931374,0.012573052841721912,0.013168996732732328,0.013739934910908896,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.5,False,calendar_month,primary_required,calendar_month,100,1000,2587695568,0.013159236730931374,0.010428426406584968,0.013077689243595305,0.016378471303896358,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,293450788,0.013159236730931374,0.010209204095659492,0.013150518529980382,0.016560754399663157,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2045490475,0.010106597854574602,0.008916784908609322,0.01011823149237574,0.011313887624451596,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.5,False,instrument,primary_required,instrument,195,1000,2508600704,0.010106597854574602,0.008991357947597482,0.010129644363407372,0.011200235410464176,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.5,False,calendar_month,primary_required,calendar_month,26,1000,432474018,0.010106597854574602,0.0063290421879220425,0.010036220972240783,0.014564813189054464,0.05,pass,pass,
O2,O2_dd_08pct_stress,robustness,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1276858727,0.010106597854574602,0.0062578113482978604,0.01018350062841456,0.014531924777611905,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,validation,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2760403743,0.014654629283579126,0.011450403280870328,0.01466965247698006,0.017637231891144117,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.5,False,instrument,primary_required,instrument,41,1000,1840819373,0.014654629283579126,0.011295613690782878,0.014624424563341724,0.017431207544368964,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.5,False,calendar_month,primary_required,calendar_month,52,1000,2720478635,0.014654629283579126,0.01058829695044923,0.014765702775320792,0.019351124858050295,0.05,pass,pass,
O2,O2_dd_08pct_stress,validation,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,1887008287,0.014654629283579126,0.010204571992131858,0.014354472990091674,0.019722048649692986,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_08pct_stress,train,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,4271073050,0.026318473461862748,0.025210494105949176,0.026318700180630844,0.027424958020528762,0.05,pass,pass,
O2,O2_dd_08pct_stress,train,50,0.0,False,instrument,primary_required,instrument,590,1000,1396530425,0.026318473461862748,0.025087133212488122,0.02630270738302105,0.02744730187711734,0.05,pass,pass,
