factor_id,local_formula_id,signal_period,signal_month_end,holding_period,holding_month_end,split,factor_month_status,eligible_instrument_count,high_quintile_count,low_quintile_count,high_mean_return,low_mean_return,factor_gross_return,factor_buy_turnover,factor_sell_turnover,factor_after_cost_return,high_instruments,low_instruments
TURN,local_TURN_share_turnover_21d_v0,2024-06,2024-06-28,2024-07,2024-07-31,robustness,complete,211,42,43,-0.013761679248058727,0.01002533529860607,-0.023787014546664813,0.5555555555555552,0.5555555555555556,-0.029898125657775925,SZ002460;SH600919;SH600795;SH601600;SH601138;SZ002236;SH600085;SH601888;SZ000725;SH601689;SH601669;SH600489;SH603501;SH600160;SH601901;SH600150;SZ002028;SZ002371;SH600066;SH601117;SZ002916;SZ002938;SZ000100;SZ000625;SZ002475;SH601012;SZ002230;SH601919;SH600522;SZ000063;SZ002050;SZ000002;SH603259;SH601136;SZ002463;SZ000938;SZ002241;SH603019;SH603986;SH601127;SH600584;SZ000977,SH601628;SH601939;SH600941;SH601988;SH601398;SZ001289;SH601857;SH601288;SH600938;SH601728;SH601018;SH600018;SH601088;SH600028;SH601066;SH601319;SH601998;SH600000;SH600999;SH601658;SH603288;SZ000301;SH600104;SH601808;SZ000708;SH600377;SH600025;SH603195;SH600115;SH601995;SH601898;SH601818;SH601633;SH600845;SH600029;SH600015;SH600346;SH601601;SH601727;SH603392;SH601318;SH600236;SH601800
BAB,local_BAB_beta_sort_252d_v0,2024-06,2024-06-28,2024-07,2024-07-31,robustness,complete,211,42,43,0.0086480110154395,-0.001689483228411435,0.010337494243850939,0.24444444444444427,0.24444444444444463,0.007648605354962049,SH601800;SH601633;SH601136;SH601698;SH600522;SH603369;SH601788;SH601628;SZ000858;SZ001979;SZ002230;SH600438;SH601117;SH601901;SH600584;SH601995;SZ000002;SH601689;SH603260;SZ000617;SZ002241;SZ002916;SZ002938;SH601601;SH603259;SZ000568;SH603986;SZ002236;SH601127;SH601336;SZ002463;SH601881;SZ000063;SH603019;SH601012;SZ000938;SZ002460;SH601360;SZ000625;SZ000977;SH601888;SH601138,SH600886;SH600011;SH600377;SH600025;SH600900;SZ001965;SH600674;SH600023;SH601088;SH601225;SH601006;SH601985;SH600941;SZ003816;SH601939;SH600236;SH601398;SH601988;SH600795;SH601169;SH601288;SH601328;SH600547;SH600188;SH601009;SH601298;SH601229;SH600015;SH600919;SH600016;SH600938;SH601699;SH601077;SH601898;SH601818;SZ000895;SH601825;SZ002028;SH600018;SH601857;SH600028;SH601018;SH600489
SIZE,local_SIZE_market_cap_high_minus_low_v0,2024-07,2024-07-31,2024-08,2024-08-30,robustness,complete,209,41,42,-0.005876307061306905,-0.060912498187089964,0.05503619112578306,0.3732004429678846,0.3732004429678847,0.050930986253136336,SH601766;SH600809;SZ000651;SH601225;SH601668;SZ003816;SZ002714;SH600309;SH600000;SH601319;SH600690;SH600276;SZ002415;SZ002475;SH601816;SH601601;SH600030;SH601998;SH601166;SH601899;SZ000333;SH601138;SH601658;SZ000858;SH601328;SH601728;SZ002594;SH600900;SH601318;SH601088;SH600028;SH600036;SH601628;SH600938;SH601988;SH601288;SH601857;SH600519;SH601939;SH601398;SH600941,SZ001872;SZ002600;SH600875;SH603296;SH600522;SH600085;SH600482;SZ002252;SZ000963;SZ002028;SZ000301;SH600426;SZ002920;SH601021;SZ000999;SH601360;SH600733;SH600160;SZ000977;SH600039;SH601991;SH603369;SH601838;SH600236;SH601136;SH603260;SZ002460;SZ002916;SH603986;SZ000157;SH601077;SZ002648;SH601298;SH600703;SH600584;SH601727;SH600803;SH601100;SH601689;SH605117;SH600372;SZ000708
ILL,local_ILL_amihud_21d_v0,2024-07,2024-07-31,2024-08,2024-08-30,robustness,complete,209,41,42,-0.035307478257608604,-0.035489150646247074,0.00018167238863844057,0.44739756367663336,0.4473975636766333,-0.004739700811804526,SH601995;SH600989;SZ002311;SH601607;SH600703;SH600010;SZ000963;SH605499;SH603392;SH600196;SH600029;SH601872;SZ000157;SZ002493;SZ000895;SH601021;SH600115;SH601898;SH600845;SH600346;SH601100;SH601066;SH603369;SH603195;SH600803;SH601298;SH601018;SH601698;SH601825;SH601238;SH600377;SZ000708;SZ001872;SH600039;SH600236;SZ001289;SH601808;SH601727;SH603296;SZ000301;SH603260,SH600519;SH600900;SH600036;SZ002594;SH601318;SZ000858;SH601398;SH601288;SZ000063;SZ002475;SZ000625;SH601138;SH601899;SH600150;SH601919;SH601127;SZ000001;SZ000977;SZ002241;SZ000333;SZ002371;SH600030;SH601006;SH601328;SH600887;SZ000651;SH600919;SH600733;SH601857;SZ000725;SH601816;SH601668;SH601985;SH601988;SH601166;SH600050;SH600938;SH601088;SH603259;SH600941;SH600028;SH603019
TURN,local_TURN_share_turnover_21d_v0,2024-07,2024-07-31,2024-08,2024-08-30,robustness,complete,209,41,42,-0.0710528311186414,-0.013193723432567684,-0.057859107686073726,0.42414174972314495,0.4241417497231449,-0.06252466693302831,SH603993;SH601985;SH600150;SH600048;SH601689;SZ000338;SH601600;SZ002460;SH603501;SZ002028;SZ002371;SZ002938;SH600160;SZ000725;SZ002475;SZ002230;SZ000002;SH600482;SH601136;SZ002916;SH603259;SH601012;SH601888;SH600489;SZ000100;SH600522;SZ002050;SZ000063;SH605117;SZ002920;SH603986;SZ000625;SZ002463;SZ000938;SH600584;SZ002241;SH601127;SH603019;SZ002600;SZ000977;SH600733,SH601628;SH601939;SH600941;SZ001289;SH601988;SH601998;SH601857;SH601018;SH601398;SH601288;SH600938;SH603260;SH601066;SH601088;SH601728;SH600028;SH601808;SH601658;SH600018;SH601898;SH601319;SZ000301;SH601727;SH603195;SZ000708;SH600377;SH603288;SH600025;SH601328;SH600115;SH600000;SH600104;SH600236;SH600999;SH601238;SZ000895;SH601825;SH600029;SH600803;SH600346;SH601800;SH600039
BAB,local_BAB_beta_sort_252d_v0,2024-07,2024-07-31,2024-08,2024-08-30,robustness,complete,209,41,42,-0.05318188279483561,-0.016119347763678706,-0.03706253503115688,0.18881506090808414,0.18881506090808403,-0.03913950070114581,SH601628;SH603369;SH600048;SZ000617;SH601788;SH601633;SH600438;SH601698;SZ002230;SZ002920;SH603259;SH601136;SH603260;SZ002938;SH601689;SZ002241;SZ001979;SH601995;SZ002600;SH601601;SH600584;SZ002916;SZ000002;SH601901;SZ002463;SZ000568;SH601336;SH603986;SH601127;SH601881;SZ000063;SH603019;SH605117;SH601012;SH601360;SZ002460;SZ000625;SZ000977;SH601888;SZ000938;SH601138,SH600377;SH600886;SH600025;SZ001965;SH600900;SH600011;SH600674;SH600941;SH601088;SH601939;SH601988;SH601398;SH601006;SH601985;SH600023;SH601288;SZ003816;SH601225;SH601328;SH601169;SH600795;SH600236;SH601009;SH601077;SH600015;SH601229;SH601818;SH600919;SH601298;SH600016;SH600547;SH600018;SH600938;SH601898;SH601825;SH600188;SH600028;SH601728;SZ001872;SH601857;SH601018;SZ000895
SIZE,local_SIZE_market_cap_high_minus_low_v0,2024-08,2024-08-30,2024-09,2024-09-30,robustness,complete,194,38,39,0.1554557442602916,0.16958388021933726,-0.014128135959045674,0.454123112659698,0.454123112659698,-0.019123490198302354,SZ000651;SH601668;SH600309;SH600690;SH601225;SZ003816;SZ002415;SH600000;SH601319;SH601816;SH600276;SZ002475;SH601601;SH600030;SH601998;SH601166;SH601138;SH601899;SZ000333;SH601658;SZ000858;SH601328;SH601728;SH600900;SZ002594;SH601318;SH601088;SH600036;SH600028;SH601628;SH600938;SH601988;SH601288;SH601857;SH600519;SH601939;SH601398;SH600941,SH601360;SH601991;SH600236;SZ002920;SZ002028;SZ000301;SZ002916;SZ000963;SH600703;SH600233;SH601136;SH601838;SH603019;SH600372;SH600803;SZ000157;SZ002460;SZ002648;SZ000938;SH601727;SH601077;SH601689;SH600027;SH601901;SZ000999;SH605117;SZ000708;SH600584;SZ002600;SH603260;SH601298;SZ002001;SH600196;SH600111;SH601618;SH601872;SZ002463;SH601698;SH601825
ILL,local_ILL_amihud_21d_v0,2024-08,2024-08-30,2024-09,2024-09-30,robustness,complete,194,38,39,0.1566959799739531,0.15664714222822596,4.883774572718349e-05,0.48373983739837406,0.48373983739837395,-0.00527230046565493,SH600703;SZ000596;SH601077;SH600018;SH600845;SH601607;SZ002311;SZ000157;SZ001965;SH600115;SZ000617;SH601991;SZ000895;SH601898;SH603392;SH600023;SZ002648;SZ002493;SH601872;SH601825;SH600346;SH603195;SH601066;SH600026;SH601018;SH600233;SH601100;SH601238;SH601808;SH601298;SZ000708;SH600377;SH600803;SH601727;SH600236;SZ000301;SZ001289;SH603260,SH600519;SH600900;SH601318;SZ000858;SZ002594;SH601288;SZ000651;SH600036;SH601398;SH601899;SH600030;SH601138;SZ002475;SZ000001;SH600150;SZ000333;SZ000725;SH601127;SZ002371;SH603259;SH601985;SZ000625;SH600941;SZ000568;SH601857;SH600276;SH600887;SH601988;SH601668;SH601816;SZ000063;SH600919;SH601328;SH601939;SH600938;SH600309;SH601166;SZ002241;SH600028
TURN,local_TURN_share_turnover_21d_v0,2024-08,2024-08-30,2024-09,2024-09-30,robustness,complete,194,38,39,0.20651867171352825,0.15115217613618914,0.05536649557733904,0.41114982578397224,0.411149825783972,0.050843847493715344,SH601138;SH601669;SH600887;SZ000999;SZ002938;SZ000338;SH601600;SZ000725;SH601901;SZ002475;SZ002371;SH601689;SH600027;SH601698;SH603501;SZ000063;SZ002460;SZ000100;SZ002230;SH600048;SH600489;SH605117;SH601012;SZ002050;SZ000002;SZ002916;SZ002920;SH603259;SZ000938;SZ002001;SH601136;SZ000625;SH600584;SZ002241;SH603019;SZ002463;SH601127;SZ002600,SH601628;SH600941;SH601939;SZ001289;SH601988;SH601066;SH601857;SH601088;SH601998;SH600938;SH601398;SH600028;SH603260;SH601018;SH600018;SZ000301;SH601288;SH601728;SH601238;SH601727;SH600236;SH601658;SH601319;SH600000;SH601898;SH600104;SH603288;SZ000708;SH601808;SH600999;SH603195;SH600346;SH601328;SH601633;SH600377;SH601995;SH600025;SH600845;SH601800
BAB,local_BAB_beta_sort_252d_v0,2024-08,2024-08-30,2024-09,2024-09-30,robustness,complete,194,38,39,0.23345142765362223,0.08598214901382722,0.147469278639795,0.38617886178861793,0.3861788617886177,0.1432213111601202,SZ002594;SH603288;SZ002371;SH600111;SH601601;SH600703;SZ002475;SH601995;SH600438;SZ001979;SH601698;SH601901;SH601336;SZ002230;SH603260;SH601881;SZ000002;SH603259;SZ002938;SH601689;SZ000568;SZ002920;SZ002916;SZ002241;SH601127;SZ002600;SH600584;SH601012;SZ002463;SH605117;SZ000625;SZ000063;SH603019;SH601360;SZ002460;SH601888;SZ000938;SH601138,SH600886;SZ001965;SH600025;SH600377;SH601988;SH601939;SH600900;SH601398;SH601288;SH600674;SH601088;SH601328;SH600941;SH601985;SZ003816;SH601006;SH601225;SH601169;SH600795;SH600011;SH600023;SH600236;SH601009;SH600027;SH601077;SH600015;SH600919;SH601229;SH601818;SH601298;SH601898;SH601916;SH600016;SH600018;SH600028;SH601658;SH601728;SH601825;SH601838
SIZE,local_SIZE_market_cap_high_minus_low_v0,2024-09,2024-09-30,2024-10,2024-10-31,robustness,complete,233,46,47,-0.06146185847866229,-0.008033283272402093,-0.0534285752062602,0.9611470860314526,0.9611470860314523,-0.06400119315260618,SH600406;SZ003816;SH601766;SZ000001;SH601919;SZ002714;SH601668;SH601633;SH600809;SH601225;SH603288;SZ000651;SH600309;SH601816;SH600000;SZ002415;SH600690;SZ002475;SH601319;SH600276;SH601998;SH601601;SH601166;SH600030;SH601899;SH601138;SH601658;SH601328;SZ000333;SH601728;SZ000858;SH600900;SH600028;SH601088;SZ002594;SH600036;SH601318;SH601628;SH600938;SH601988;SH601857;SH601288;SH601939;SH600519;SH601398;SH600941,SH603799;SH601117;SH600183;SH600918;SZ002422;SH600219;SZ000807;SZ000975;SH600061;SZ002252;SZ002600;SH601058;SH601699;SH600522;SH600415;SZ002049;SZ002625;SZ000983;SH600418;SH601991;SH601059;SH600663;SH600236;SH600426;SZ000786;SH601878;SH600741;SH603296;SZ002236;SZ001872;SZ002916;SZ002028;SH600085;SZ002466;SH603198;SH600066;SH603986;SH601377;SH601298;SH601838;SH600160;SH601021;SZ000977;SZ000999;SH600039;SH600027;SZ000301
ILL,local_ILL_amihud_21d_v0,2024-09,2024-09-30,2024-10,2024-10-31,robustness,complete,231,46,47,-0.04814838575763431,-0.020435614125295945,-0.027712771632338363,0.6040703052728951,0.6040703052728952,-0.03435754499034021,SZ000963;SH601618;SH601059;SH600115;SH601898;SZ002493;SH600029;SH601698;SZ002252;SZ000596;SH601117;SH601991;SH601872;SH600026;SH601607;SZ002311;SH603369;SZ001965;SH601021;SZ002648;SH600018;SH603392;SZ000786;SH600061;SZ000983;SH603296;SH600346;SH601825;SH601727;SH603195;SH603198;SH600918;SH601238;SH600377;SH600803;SH600039;SZ000708;SH601808;SH601018;SH601298;SH603260;SH600236;SZ001872;SZ000301;SZ001289;SH600663,SH600519;SH600900;SH601318;SH601398;SZ002594;SH601899;SH600036;SH600030;SZ000333;SH601127;SH601288;SZ000858;SZ000651;SZ002475;SH600418;SH601138;SZ000625;SH600276;SZ000001;SZ000725;SH603259;SH600941;SH601985;SH601857;SZ002371;SZ000063;SH601166;SH601328;SH600887;SH600938;SH600050;SH601688;SH600406;SH600919;SH601939;SH600309;SH601988;SZ000977;SH601816;SH600048;SH601919;SH601668;SZ000568;SZ002714;SH601766;SZ002241;SH603993
TURN,local_TURN_share_turnover_21d_v0,2024-09,2024-09-30,2024-10,2024-10-31,robustness,complete,231,46,47,0.03539647148863942,-0.048830801616171454,0.08422727310481087,0.6683626271970394,0.6683626271970393,0.07687528420564343,SH600426;SZ002236;SZ002371;SH601888;SZ000999;SH601901;SZ000725;SZ000568;SH600066;SZ000807;SZ002422;SZ000100;SH605117;SH601058;SZ002230;SH600887;SZ002920;SZ000975;SZ000063;SH600160;SZ000625;SZ002916;SZ002049;SZ002050;SH600522;SH601136;SH600489;SH600048;SZ002625;SH601012;SZ000938;SH601878;SZ002460;SH600584;SZ000002;SH603799;SH603986;SH603019;SZ002241;SH603259;SH601127;SZ002463;SZ000977;SZ002466;SZ002600;SH600418,SH601628;SH600941;SZ001289;SH601939;SH601988;SH601857;SH600938;SH601998;SH601088;SH600028;SH601018;SH601398;SH601728;SH601288;SH601808;SH600018;SH601238;SH600663;SH601898;SH600236;SH603260;SH600000;SZ000301;SH601658;SH600104;SH601066;SH600025;SH601633;SH601319;SH600346;SH603392;SH603195;SH600377;SZ002493;SH600029;SH601328;SH601298;SZ001872;SZ000708;SH603288;SH601727;SH601816;SH601825;SH600989;SH600436;SH601818;SH600803
BAB,local_BAB_beta_sort_252d_v0,2024-09,2024-09-30,2024-10,2024-10-31,robustness,complete,233,46,47,0.024877892573748766,-0.059327021133603774,0.08420491370735252,0.5832562442183158,0.583256244218316,0.07778909502095104,SZ002236;SH603288;SZ000617;SH600438;SZ002050;SH600600;SZ002230;SZ001979;SZ002916;SH603259;SH601689;SZ002463;SH601136;SH600809;SH601995;SH605117;SH600048;SH603369;SZ000625;SH601901;SZ002920;SH600584;SZ002600;SZ000596;SH601059;SZ000858;SH601881;SH601336;SZ002625;SZ000063;SH601360;SH600418;SZ000002;SH603019;SZ000977;SH603986;SH601012;SZ002049;SZ002466;SZ000568;SH603799;SH603198;SZ002460;SZ000938;SH601888;SH601138,SH601288;SH601988;SH600900;SH600377;SH601398;SH601939;SH600886;SH600674;SH601328;SZ001965;SH600025;SH601088;SH600941;SH601009;SH601077;SH601985;SH600795;SH601006;SH601169;SH601225;SH600919;SZ003816;SH600015;SH601898;SH600028;SH600023;SH601658;SH600236;SH601818;SH601728;SH601229;SH601825;SZ000975;SH600011;SH600547;SH601298;SH600016;SH600018;SH601838;SH600000;SH601916;SH600926;SH600938;SH600027;SZ000333;SH600660;SH601857
SIZE,local_SIZE_market_cap_high_minus_low_v0,2024-10,2024-10-31,2024-11,2024-11-29,robustness,complete,237,47,48,-0.007291447373084649,-0.027944622400451202,0.02065317502736655,0.459219858156028,0.4592198581560285,0.015601756587650237,SH600406;SZ002371;SZ002352;SZ000001;SH601633;SH601919;SH600309;SZ002714;SH601766;SH601225;SH603288;SZ000651;SH600809;SH601668;SH601816;SH600690;SZ002415;SH600000;SH600276;SZ002475;SH601319;SH601998;SH601601;SH601166;SH600030;SH601899;SH601138;SH601658;SH601328;SZ000333;SZ000858;SH601728;SH600900;SH600028;SH601088;SZ002594;SH600036;SH601318;SH601628;SH600938;SH601988;SH601857;SH601288;SH600519;SH601939;SH601398;SH600941,SZ000975;SH601877;SH600256;SH600570;SH600061;SZ001872;SH601878;SZ000066;SZ002129;SZ002583;SZ002422;SH600460;SZ000958;SZ000301;SZ000786;SH603799;SH600066;SZ002384;SH601021;SH600522;SZ002916;SZ002236;SH600085;SH600745;SH601298;SH600663;SH601991;SH601872;SH603369;SH601162;SH600160;SH601377;SH600233;SH600803;SZ002049;SH603296;SZ000999;SZ000963;SZ002456;SH600415;SH601838;SH601136;SZ002466;SH600027;SZ000158;SZ002028;SH603986;SZ000157
ILL,local_ILL_amihud_21d_v0,2024-10,2024-10-31,2024-11,2024-11-29,robustness,complete,236,47,48,0.0012796808117643064,0.0016756293758516834,-0.0003959485640873774,0.5066489361702123,0.5066489361702127,-0.005969086861959716,SH601021;SH600600;SH601618;SH600372;SZ000158;SH600104;SZ000963;SZ002648;SH605499;SZ000786;SH601100;SH600233;SH600026;SZ000066;SH603392;SH601825;SH601877;SZ001965;SZ000596;SH600570;SZ002311;SH601991;SZ002493;SH601162;SH600839;SH600346;SH600377;SH600803;SH603369;SH600018;SH603296;SH601211;SH603195;SH601865;SH601238;SH601727;SH600039;SH601298;SZ000708;SZ001872;SH603260;SH600837;SH601808;SZ000301;SH601018;SH600663;SZ001289,SH600900;SH600519;SH601318;SH601398;SH600030;SH601288;SZ002594;SZ000858;SH601899;SH600036;SH601127;SZ000063;SH603259;SH600941;SZ002475;SH601857;SZ000625;SZ000333;SZ000725;SH600150;SZ000001;SZ000977;SH601138;SZ002371;SH601688;SH601166;SZ002230;SZ000651;SH601988;SH600418;SH600938;SH603019;SH601985;SZ000002;SH600028;SH600276;SH601668;SZ002415;SH601939;SH601919;SH600309;SH601088;SH600887;SH600919;SZ000568;SZ002352;SH601328;SZ000938
TURN,local_TURN_share_turnover_21d_v0,2024-10,2024-10-31,2024-11,2024-11-29,robustness,complete,236,47,48,-0.033560026366534296,0.019816001500579352,-0.053376027867113644,0.5500886524822691,0.5500886524822692,-0.05942700304441861,SH600438;SH603501;SH601727;SZ002460;SZ000725;SH600030;SH601136;SZ002050;SH600048;SZ000625;SH600522;SH600415;SH600837;SZ002230;SZ002463;SH601878;SH603259;SZ000002;SZ002241;SZ000063;SZ000100;SH601012;SH603799;SH600745;SZ002466;SZ000938;SZ000617;SH603986;SH600584;SZ002459;SH601127;SZ000066;SH600570;SZ002049;SZ002129;SZ002384;SZ002625;SZ002600;SH603019;SH600460;SH600418;SZ000977;SH600839;SZ002456;SZ002583;SH601162;SZ000158,SH601628;SH601939;SH600941;SH601988;SH600938;SZ001289;SH601857;SH601998;SH601398;SH600028;SH600018;SH601088;SH601288;SH601018;SH601808;SH601658;SH600000;SH601898;SH601728;SH601328;SH600025;SH600663;SH601298;SH601319;SZ001872;SH600104;SH600377;SH601818;SH601816;SH603195;SH600346;SH603288;SH601633;SH601238;SH600015;SZ000301;SH605499;SZ002493;SH600036;SH601825;SH600803;SZ000708;SH600023;SH601225;SZ003816;SH603392;SH600989;SH600519
BAB,local_BAB_beta_sort_252d_v0,2024-10,2024-10-31,2024-11,2024-11-29,robustness,complete,237,47,48,-0.012523113789912672,-0.0005608886503842095,-0.011962225139528463,0.38031914893616986,0.38031914893617036,-0.016145735777826336,SH603288;SH601689;SZ002920;SH601995;SH600061;SH600438;SZ000625;SZ000617;SZ002241;SH600418;SZ000858;SH603259;SZ000066;SZ002236;SZ002916;SH600839;SH601878;SH600570;SH601881;SH601136;SH605117;SH601336;SH600809;SH603369;SH601901;SZ000063;SZ002049;SZ000977;SH601360;SH601865;SZ000002;SZ000596;SH603986;SZ002600;SH600745;SZ002384;SZ000568;SZ000938;SZ002456;SH603799;SZ002466;SZ002460;SH601138;SH601012;SZ002459;SH601888;SZ002129,SH601288;SH600900;SH600886;SH601398;SH601988;SH600674;SH601939;SH601328;SH600377;SH600025;SZ001965;SH601088;SH600941;SH601225;SH600795;SH601006;SH601077;SH601985;SH601009;SH601211;SH601825;SH600919;SH600023;SZ003816;SH601169;SH600028;SH601898;SZ002028;SH601658;SZ000975;SH601728;SH601818;SH600547;SH600660;SH600837;SH600015;SH600406;SH601816;SH601298;SH600011;SH600016;SH600000;SH600926;SH601838;SH600027;SZ000958;SH601229;SH601916
SIZE,local_SIZE_market_cap_high_minus_low_v0,2024-11,2024-11-29,2024-12,2024-12-31,robustness,complete,225,45,45,0.037834260175321335,-0.006307483770909962,0.0441417439462313,0.41755319148936165,0.41755319148936143,0.039548658839848316,SH601919;SZ000001;SZ002371;SZ002714;SH601633;SH601225;SH601766;SH600309;SZ000651;SH600809;SH601668;SH603288;SH600690;SH600000;SZ002415;SZ002475;SH601816;SH601319;SH600276;SH601601;SH601998;SH601166;SH601899;SH601138;SH600030;SH601658;SZ000333;SH601328;SZ000858;SH601728;SH600900;SH600028;SH601088;SZ002594;SH600036;SH601318;SH601628;SH600938;SH601857;SH601988;SH601288;SH600519;SH601939;SH601398;SH600941,SZ001872;SH600482;SH600745;SZ002916;SH600733;SH600183;SH601872;SH601991;SZ002422;SH600663;SH600741;SZ002236;SH600027;SH600522;SZ000066;SH603799;SH601298;SH601377;SH605117;SH601021;SH600085;SZ002049;SH603369;SH600803;SH603986;SZ002459;SZ000999;SH601878;SH600570;SZ000708;SH600026;SH601865;SZ002600;SH600160;SZ002028;SZ002648;SZ000157;SH601838;SH600372;SH600489;SZ002466;SZ000301;SH603296;SH601077;SH600703
ILL,local_ILL_amihud_21d_v0,2024-11,2024-11-29,2024-12,2024-12-31,robustness,complete,224,44,45,0.017930801578391817,0.026185428346919042,-0.008254626768527215,0.5274822695035459,0.5274822695035458,-0.01405693173306622,SH600085;SH601998;SH605117;SH600989;SZ002736;SZ002938;SH600372;SZ002916;SH600741;SH601872;SZ002648;SH601991;SH600346;SH605499;SH601698;SZ000596;SH600600;SH600018;SH600023;SZ002493;SH603369;SH601865;SZ002920;SH601100;SZ001965;SH600039;SH603296;SH603392;SH601021;SZ002311;SH601238;SH601825;SZ000708;SH603260;SH601018;SZ000301;SH600803;SH603195;SH600377;SZ001872;SH601298;SH601808;SZ001289;SH600663,SH600519;SZ002594;SH600900;SH600030;SH601318;SH601398;SZ000858;SH601288;SZ000333;SH601857;SZ000725;SH600036;SH601127;SH603019;SZ000100;SZ002475;SH600941;SH601899;SZ000063;SZ000651;SZ000625;SZ002371;SZ002230;SZ000977;SZ000001;SH600276;SH601166;SZ000066;SH600150;SH601668;SH600418;SH601688;SH601988;SZ000568;SH600050;SH601919;SH600028;SH601012;SH603259;SH600584;SH601138;SH600309;SZ002714;SZ002241;SH601985
TURN,local_TURN_share_turnover_21d_v0,2024-11,2024-11-29,2024-12,2024-12-31,robustness,complete,225,45,45,-0.021533744886370734,0.049779327476120606,-0.07131307236249136,0.44326241134751765,0.4432624113475174,-0.07618895888731404,SZ002371;SH603501;SZ002236;SH601012;SH603259;SZ000725;SH600760;SH601689;SH600415;SZ000617;SH600050;SH600030;SZ002463;SH600010;SZ002459;SH601136;SH601788;SZ002050;SH600745;SH601698;SZ000063;SZ000625;SH603986;SZ002049;SH601878;SH600111;SZ002460;SH603799;SZ002466;SZ000938;SZ002600;SZ002625;SH601127;SZ002241;SH600584;SH600570;SZ002230;SH601727;SZ000100;SH600418;SH600733;SH601360;SZ000977;SH603019;SZ000066,SH601939;SH601628;SH601988;SH600941;SZ001289;SH601398;SH601857;SH600938;SH601998;SH601288;SH600028;SH601088;SH601658;SH600663;SH601328;SH600000;SH600018;SH600025;SH601319;SH601808;SH601728;SH603195;SH601298;SH601018;SH603288;SH600036;SH601898;SH600377;SH600519;SH601816;SH600188;SH601818;SH605499;SH601825;SH600406;SZ002493;SH600011;SH600803;SH600346;SZ003816;SH600585;SH600015;SZ001965;SH603392;SZ000708
BAB,local_BAB_beta_sort_252d_v0,2024-11,2024-11-29,2024-12,2024-12-31,robustness,complete,225,45,45,-0.037590626297273264,0.05687951835180073,-0.09447014464907398,0.2960992907801419,0.2960992907801417,-0.09772723684765555,SH600183;SH600584;SH605117;SH601360;SH601688;SH600438;SZ002230;SH603019;SH600958;SH603259;SZ000858;SZ002920;SZ002236;SZ002916;SH601995;SH601127;SZ000617;SZ000066;SH601865;SH601878;SH601698;SZ000063;SZ000977;SZ000002;SH603369;SH600809;SH601901;SH601881;SZ002049;SH600570;SZ002600;SH603986;SH601336;SH601136;SH600745;SZ000596;SZ000568;SZ000938;SH603799;SH601012;SZ002466;SZ002459;SH601138;SZ002460;SH601888,SH601288;SH600886;SH600900;SH601398;SH601988;SH600674;SH601939;SH600377;SH601328;SZ001965;SH600025;SH600941;SH601088;SH601006;SH601225;SH600795;SH601077;SH601985;SH601009;SH600919;SH600028;SH601825;SZ003816;SH601658;SH601898;SH601169;SZ002028;SH600023;SH601728;SH600660;SH600547;SH601298;SH601818;SH601211;SH601816;SH600015;SH600406;SH600011;SH600000;SH600926;SH601229;SH600016;SH601838;SH600027;SZ001872
