instrument,board_bucket,market_cap_source,price_source,share_source,first_price_date,last_price_date,price_rows,candidate_rows,member_rows,missing_share_asof_rows
SH600281,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600282,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2268,0,0,779
SH600283,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2272,0,0,0
SH600284,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600285,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600287,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600288,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600289,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2096,0,0,0
SH600292,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,131,131,0
SH600293,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2203,0,0,0
SH600295,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,18,18,0
SH600298,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,69,69,136
SH600299,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600300,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2277,0,0,0
SH600301,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2267,0,0,0
SH600302,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH600303,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-17,2026-05-29,2257,0,0,0
SH600305,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600307,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600308,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600309,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2156,2155,2155,0
SH600310,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2259,0,0,0
SH600312,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600313,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600315,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2269,0,0,0
SH600316,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600318,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2050,0,0,0
SH600319,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-04,2026-05-29,2243,0,0,0
SH600320,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600322,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SH600323,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600325,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2278,0,0,0
SH600326,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,1459
SH600327,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600328,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2140,0,0,0
SH600329,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600330,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600331,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-23,2026-05-29,2236,8,8,0
SH600333,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600335,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2156,0,0,0
SH600332,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2233,919,919,0
SH600336,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600337,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2265,0,0,0
SH600338,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2274,0,0,0
SH600339,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,1,1,0
SH600340,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2262,969,969,0
SH600343,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2272,0,0,0
SH600345,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2261,0,0,0
SH600346,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-14,2026-05-29,2218,2012,2012,0
SH600348,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,16,16,0
SH600350,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,116,116,0
SH600351,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600352,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,130,130,0
SH600353,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2191,0,0,0
SH600354,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2267,0,0,0
SH600356,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2272,0,0,0
SH600358,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2115,0,0,0
SH600359,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2249,0,0,0
SH600360,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2263,0,0,0
SH600361,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SH600362,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,2007,2007,0
SH600363,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600365,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2201,0,0,0
SH600366,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,118
SH600367,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600368,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600369,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600370,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2268,0,0,1869
SH600371,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600372,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2258,691,691,0
SH600373,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2278,0,0,0
SH600375,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2157,0,0,0
SH600376,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600377,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,1052,1052,0
SH600378,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2144,7,7,545
SH600379,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600380,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2267,0,0,1182
SH600381,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600382,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2278,0,0,0
SH600383,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,1077,1077,0
SH600386,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600388,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2260,0,0,1201
SH600389,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2213,0,0,0
SH600390,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2274,109,109,0
SH600391,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600392,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,10,10,0
SH600395,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600396,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2277,0,0,0
SH600397,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600398,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2276,0,0,842
SH600399,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2072,16,16,0
SH600400,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-02,2026-05-29,2204,0,0,0
SH600403,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2277,0,0,0
SH600405,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH600406,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-06-08,2026-05-29,2174,1055,1055,1119
SH600408,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2278,0,0,0
SH600409,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600410,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SH600415,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,429,429,0
SH600416,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600418,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,400,400,0
SH600420,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,839
SH600419,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2274,0,0,0
SH600422,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,170
SH600421,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-09,2026-04-29,2201,0,0,0
SH600425,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH600423,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2079,0,0,0
SH600426,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,1131,1131,479
SH600428,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600429,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SH600433,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2268,0,0,0
SH600435,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600436,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,1952,1952,0
SH600438,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,512,512,1759
SH600439,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SH600444,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600446,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2266,0,0,0
SH600448,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600449,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2268,0,0,0
SH600452,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600455,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600456,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600458,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600459,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2269,0,0,0
SH600460,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2205,474,474,0
SH600461,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,1630
SH600463,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH600467,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600468,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2168,0,0,0
SH600469,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2210,0,0,0
SH600470,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2277,0,0,0
SH600475,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600476,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600477,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600478,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600479,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2272,0,0,0
SH600480,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-13,2026-05-29,2262,0,0,830
SH600481,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2222,0,0,459
SH600482,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2260,284,284,804
SH600483,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2272,0,0,1265
SH600486,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2276,3,3,0
SH600487,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2261,155,155,847
SH600488,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2274,0,0,0
SH600489,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,752,752,0
SH600490,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2038,0,0,0
SH600491,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH600493,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600495,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600496,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SH600497,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,27,27,0
SH600498,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,91,91,1658
SH600499,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SH600500,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2272,0,0,170
SH600501,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600502,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH600503,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600505,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600506,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2213,0,0,0
SH600507,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600509,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600508,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600510,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SH600511,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2276,0,0,0
SH600512,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2243,0,0,0
SH600513,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600515,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2142,275,275,0
SH600516,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,113,113,0
SH600517,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2270,0,0,0
SH600518,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2246,524,524,0
SH600520,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH600519,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,2281,2281,0
SH600521,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,1296
SH600523,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH600522,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,718,718,0
SH600525,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2263,0,0,0
SH600526,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2258,0,0,0
SH600527,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
