membership_date,board_bucket,candidate_before_status_exclusion_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,final_member_count,status_source
2024-05-10,main_board,219,0,2,0,217,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-13,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-13,main_board,220,0,2,0,218,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-14,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-14,main_board,222,0,2,0,220,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-15,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-15,main_board,217,0,2,0,215,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-16,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-16,main_board,216,0,2,0,214,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-17,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-17,main_board,220,0,2,0,218,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-20,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-20,main_board,221,0,2,0,219,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-21,chinext,64,0,0,0,64,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-21,main_board,221,0,2,0,219,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-22,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-22,main_board,219,0,2,0,217,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-23,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-23,main_board,217,0,2,0,215,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-24,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-24,main_board,215,0,2,0,213,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-27,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-27,main_board,219,0,2,0,217,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-28,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-28,main_board,218,0,2,0,216,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-29,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-29,main_board,219,0,2,0,217,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-30,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-30,main_board,219,0,2,0,217,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-05-31,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-05-31,main_board,216,0,2,0,214,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-03,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-03,main_board,217,0,2,0,215,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-04,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-04,main_board,218,0,2,0,216,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-05,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-05,main_board,213,0,2,0,211,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-06,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-06,main_board,217,0,2,0,215,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-07,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-07,main_board,215,0,2,0,213,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-11,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-11,main_board,213,0,2,0,211,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-12,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-12,main_board,213,0,2,0,211,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-13,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-13,main_board,210,0,2,0,208,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-14,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-14,main_board,214,0,2,0,212,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-17,chinext,57,0,0,0,57,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-17,main_board,214,0,2,0,212,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-18,chinext,57,0,0,0,57,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-18,main_board,214,0,2,0,212,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-19,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-19,main_board,210,0,2,0,208,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-20,chinext,55,0,0,0,55,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-20,main_board,209,0,2,0,207,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-21,chinext,55,0,0,0,55,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-21,main_board,209,0,2,0,207,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-24,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-24,main_board,206,0,2,0,204,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-25,chinext,52,0,0,0,52,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-25,main_board,206,0,2,0,204,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-26,chinext,53,0,0,0,53,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-26,main_board,206,0,2,0,204,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-27,chinext,53,0,0,0,53,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-27,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-06-28,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-06-28,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-01,chinext,55,0,0,0,55,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-01,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-02,chinext,53,0,0,0,53,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-02,main_board,200,0,2,0,198,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-03,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-03,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-04,chinext,53,0,0,0,53,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-04,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-05,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-05,main_board,200,0,2,0,198,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-08,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-08,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-09,chinext,53,0,0,0,53,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-09,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-10,chinext,54,0,0,0,54,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-10,main_board,200,0,2,0,198,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-11,chinext,58,0,0,0,58,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-11,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-12,chinext,57,0,0,0,57,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-12,main_board,202,0,2,0,200,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-15,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-15,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-16,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-16,main_board,203,0,2,0,201,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-17,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-17,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-18,chinext,57,0,0,0,57,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-18,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-19,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-19,main_board,205,0,2,0,203,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-22,chinext,56,0,0,0,56,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-22,main_board,204,0,2,0,202,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-23,chinext,52,0,0,0,52,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-23,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-24,chinext,52,0,0,0,52,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-24,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-25,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-25,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-26,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-26,main_board,200,0,2,0,198,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-29,chinext,50,0,0,0,50,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-29,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-30,chinext,49,0,0,0,49,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-30,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-07-31,chinext,55,0,0,0,55,stock_info_sz_change_name_asof;daily_bar_presence
2024-07-31,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-01,chinext,55,0,0,0,55,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-01,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-02,chinext,52,0,0,0,52,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-02,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-05,chinext,49,0,0,0,49,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-05,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-06,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-06,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-07,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-07,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-08,chinext,51,0,0,0,51,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-08,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-09,chinext,48,0,0,0,48,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-09,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-12,chinext,49,0,0,0,49,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-12,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-13,chinext,49,0,0,0,49,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-13,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-14,chinext,46,0,0,0,46,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-14,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-15,chinext,47,0,0,0,47,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-15,main_board,189,0,2,0,187,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-16,chinext,46,0,0,0,46,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-16,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-19,chinext,46,0,0,0,46,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-19,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-20,chinext,46,0,0,0,46,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-20,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-21,chinext,46,0,0,0,46,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-21,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-22,chinext,44,0,0,0,44,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-22,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-23,chinext,44,0,0,0,44,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-23,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-26,chinext,43,0,0,0,43,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-26,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-27,chinext,41,0,0,0,41,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-27,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-28,chinext,43,0,0,0,43,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-28,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-29,chinext,44,0,0,0,44,stock_info_sz_change_name_asof;daily_bar_presence
2024-08-29,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2024-08-30,chinext,45,0,0,0,45,stock_info_sz_change_name_asof;daily_bar_presence
