threshold_id,cluster_split_bucket,instrument,episode_cluster_id,anchor_n,qfq_row_n,cluster_start_pos,cluster_end_pos,available_forward_sessions_min,cluster_start_out_of_bounds_n,cluster_end_out_of_bounds_n,cluster_end_beyond_anchor_available_forward_sessions_n,price_path_status,blocking_reason
up50pct,robustness,SZ300255,up50pct::SZ300255::000002,39,2280,2042,2142,153,0,0,0,pass,
up50pct,train,SZ300256,up50pct::SZ300256::000000,16,2262,284,878,1520,0,0,0,pass,
up50pct,cross_split,SZ300257,up50pct::SZ300257::000000,295,2281,331,2226,750,0,0,0,pass,
up50pct,train,SZ300259,up50pct::SZ300259::000000,25,2281,328,2275,1452,0,0,0,pass,
up50pct,validation,SZ300260,up50pct::SZ300260::000000,47,2207,1279,2055,750,0,0,0,pass,
up50pct,train,SZ300261,up50pct::SZ300261::000000,37,2261,525,1204,1700,0,0,0,pass,
up50pct,train,SZ300266,up50pct::SZ300266::000000,2,2096,511,718,1582,0,0,0,pass,
up50pct,train,SZ300267,up50pct::SZ300267::000000,30,2147,194,426,1735,0,0,0,pass,
up50pct,train,SZ300267,up50pct::SZ300267::000001,15,2147,678,764,1431,0,0,0,pass,
up50pct,cross_split,SZ300274,up50pct::SZ300274::000000,238,2281,1594,2146,151,0,0,0,pass,
up50pct,train,SZ300276,up50pct::SZ300276::000000,72,2216,588,1861,1347,0,0,0,pass,
up50pct,train,SZ300284,up50pct::SZ300284::000000,133,2276,517,1886,1413,0,0,0,pass,
up50pct,train,SZ300285,up50pct::SZ300285::000000,194,2217,485,938,1330,0,0,0,pass,
up50pct,cross_split,SZ300285,up50pct::SZ300285::000001,229,2217,1268,2212,125,0,0,0,pass,
up50pct,train,SZ300287,up50pct::SZ300287::000000,118,2281,510,1972,1463,0,0,0,pass,
up50pct,train,SZ300288,up50pct::SZ300288::000000,42,2281,523,1562,1715,0,0,0,pass,
up50pct,train,SZ300292,up50pct::SZ300292::000000,54,2222,230,515,1718,0,0,0,pass,
up50pct,train,SZ300292,up50pct::SZ300292::000001,1,2222,688,736,1534,0,0,0,pass,
up50pct,train,SZ300294,up50pct::SZ300294::000000,187,2253,253,847,1429,0,0,0,pass,
up50pct,train,SZ300294,up50pct::SZ300294::000001,101,2253,878,1088,1183,0,0,0,pass,
up50pct,train,SZ300296,up50pct::SZ300296::000000,59,2281,975,1129,1201,0,0,0,pass,
up50pct,cross_split,SZ300296,up50pct::SZ300296::000001,23,2281,1348,2229,675,0,0,0,pass,
up50pct,cross_split,SZ300298,up50pct::SZ300298::000000,8,2231,1084,1362,1112,0,0,0,pass,
up50pct,train,SZ300299,up50pct::SZ300299::000000,22,2253,490,832,1712,0,0,0,pass,
up50pct,train,SZ300300,up50pct::SZ300300::000000,125,2266,500,2153,1521,0,0,0,pass,
up50pct,train,SZ300307,up50pct::SZ300307::000000,21,2256,289,1963,1707,0,0,0,pass,
up50pct,validation,SZ300308,up50pct::SZ300308::000000,55,2276,1456,1559,750,0,0,0,pass,
up50pct,cross_split,SZ300308,up50pct::SZ300308::000001,249,2276,1589,2246,125,0,0,0,pass,
up50pct,train,SZ300310,up50pct::SZ300310::000000,61,2269,498,1903,1671,0,0,0,pass,
up50pct,train,SZ300311,up50pct::SZ300311::000000,36,2280,510,1105,1586,0,0,0,pass,
up50pct,train,SZ300315,up50pct::SZ300315::000000,156,2182,411,774,1438,0,0,0,pass,
up50pct,cross_split,SZ300315,up50pct::SZ300315::000001,92,2182,862,1475,1061,0,0,0,pass,
up50pct,train,SZ300316,up50pct::SZ300316::000000,192,2281,843,1136,1173,0,0,0,pass,
up50pct,cross_split,SZ300316,up50pct::SZ300316::000001,255,2281,1671,2208,125,0,0,0,pass,
up50pct,train,SZ300317,up50pct::SZ300317::000000,47,2185,414,820,1717,0,0,0,pass,
up50pct,train,SZ300318,up50pct::SZ300318::000000,5,2281,873,915,1383,0,0,0,pass,
up50pct,cross_split,SZ300318,up50pct::SZ300318::000001,1,2281,991,1117,1290,0,0,0,pass,
up50pct,cross_split,SZ300320,up50pct::SZ300320::000000,1,2200,212,1052,1988,0,0,0,pass,
up50pct,train,SZ300322,up50pct::SZ300322::000000,163,2169,398,2158,1459,0,0,0,pass,
up50pct,cross_split,SZ300323,up50pct::SZ300323::000000,128,2263,1039,2256,1056,0,0,0,pass,
up50pct,train,SZ300324,up50pct::SZ300324::000000,3,2152,698,774,1449,0,0,0,pass,
up50pct,train,SZ300324,up50pct::SZ300324::000001,16,2152,813,1976,1323,0,0,0,pass,
up50pct,train,SZ300326,up50pct::SZ300326::000000,141,2267,500,846,1501,0,0,0,pass,
up50pct,train,SZ300328,up50pct::SZ300328::000000,12,2271,318,631,1752,0,0,0,pass,
up50pct,train,SZ300328,up50pct::SZ300328::000001,136,2271,643,2097,1417,0,0,0,pass,
up50pct,train,SZ300331,up50pct::SZ300331::000000,5,2281,252,653,1950,0,0,0,pass,
up50pct,train,SZ300331,up50pct::SZ300331::000001,32,2281,654,2267,1410,0,0,0,pass,
up50pct,train,SZ300339,up50pct::SZ300339::000000,260,2261,254,1062,1353,0,0,0,pass,
up50pct,cross_split,SZ300339,up50pct::SZ300339::000001,248,2261,1100,1866,400,0,0,0,pass,
up50pct,robustness,SZ300339,up50pct::SZ300339::000002,2,2261,2033,2080,226,0,0,0,pass,
up50pct,train,SZ300341,up50pct::SZ300341::000000,24,2260,709,1870,1519,0,0,0,pass,
up50pct,train,SZ300342,up50pct::SZ300342::000000,67,2281,756,2190,1414,0,0,0,pass,
up50pct,cross_split,SZ300346,up50pct::SZ300346::000000,209,2273,1586,2187,125,0,0,0,pass,
up50pct,robustness,SZ300347,up50pct::SZ300347::000000,33,2276,1734,1877,486,0,0,0,pass,
up50pct,robustness,SZ300347,up50pct::SZ300347::000001,7,2276,2021,2075,242,0,0,0,pass,
up50pct,train,SZ300352,up50pct::SZ300352::000000,114,2280,251,762,1533,0,0,0,pass,
up50pct,train,SZ300353,up50pct::SZ300353::000000,91,2256,600,2020,1496,0,0,0,pass,
up50pct,train,SZ300355,up50pct::SZ300355::000000,68,2281,510,1900,1619,0,0,0,pass,
up50pct,train,SZ300357,up50pct::SZ300357::000000,287,2281,251,990,1326,0,0,0,pass,
up50pct,train,SZ300359,up50pct::SZ300359::000000,6,2252,503,868,1738,0,0,0,pass,
up50pct,robustness,SZ300364,up50pct::SZ300364::000000,80,2135,1604,2067,207,0,0,0,pass,
up50pct,train,SZ300365,up50pct::SZ300365::000000,8,2281,518,532,1756,0,0,0,pass,
up50pct,train,SZ300366,up50pct::SZ300366::000000,50,2280,512,1649,1504,0,0,0,pass,
up50pct,train,SZ300368,up50pct::SZ300368::000000,17,2253,502,861,1605,0,0,0,pass,
up50pct,train,SZ300369,up50pct::SZ300369::000000,105,2266,925,1100,1182,0,0,0,pass,
up50pct,cross_split,SZ300373,up50pct::SZ300373::000000,703,2271,732,2269,125,0,0,0,pass,
up50pct,train,SZ300374,up50pct::SZ300374::000000,14,2269,245,1896,2010,0,0,0,pass,
up50pct,train,SZ300376,up50pct::SZ300376::000000,107,2176,633,794,1384,0,0,0,pass,
up50pct,train,SZ300376,up50pct::SZ300376::000001,117,2176,837,1019,1175,0,0,0,pass,
up50pct,train,SZ300383,up50pct::SZ300383::000000,61,2178,503,667,1534,0,0,0,pass,
up50pct,cross_split,SZ300383,up50pct::SZ300383::000001,358,2178,867,1872,339,0,0,0,pass,
up50pct,robustness,SZ300383,up50pct::SZ300383::000002,3,2178,1946,2147,226,0,0,0,pass,
up50pct,train,SZ300384,up50pct::SZ300384::000000,13,2189,572,1037,1536,0,0,0,pass,
up50pct,train,SZ300386,up50pct::SZ300386::000000,169,2281,251,891,1414,0,0,0,pass,
up50pct,cross_split,SZ300390,up50pct::SZ300390::000000,241,2273,1324,2253,130,0,0,0,pass,
up50pct,train,SZ300393,up50pct::SZ300393::000000,13,2276,757,1094,1300,0,0,0,pass,
up50pct,cross_split,SZ300393,up50pct::SZ300393::000001,29,2276,1121,1254,1070,0,0,0,pass,
up50pct,validation,SZ300394,up50pct::SZ300394::000000,11,2269,1486,1554,753,0,0,0,pass,
up50pct,cross_split,SZ300394,up50pct::SZ300394::000001,17,2269,1582,1737,606,0,0,0,pass,
up50pct,robustness,SZ300394,up50pct::SZ300394::000002,214,2269,1738,2199,125,0,0,0,pass,
up50pct,cross_split,SZ300395,up50pct::SZ300395::000000,348,2281,1332,2267,125,0,0,0,pass,
up50pct,train,SZ300397,up50pct::SZ300397::000000,67,2271,525,751,1525,0,0,0,pass,
up50pct,train,SZ300397,up50pct::SZ300397::000001,18,2271,812,847,1439,0,0,0,pass,
up50pct,cross_split,SZ300408,up50pct::SZ300408::000000,811,2271,540,2250,125,0,0,0,pass,
up50pct,train,SZ300411,up50pct::SZ300411::000000,18,2197,440,1812,1722,0,0,0,pass,
up50pct,train,SZ300413,up50pct::SZ300413::000000,209,2114,95,821,1396,0,0,0,pass,
up50pct,cross_split,SZ300413,up50pct::SZ300413::000001,3,2114,997,1050,1112,0,0,0,pass,
up50pct,validation,SZ300413,up50pct::SZ300413::000002,19,2114,1204,1351,832,0,0,0,pass,
up50pct,robustness,SZ300413,up50pct::SZ300413::000003,94,2114,1574,1956,187,0,0,0,pass,
up50pct,validation,SZ300418,up50pct::SZ300418::000000,78,2276,1356,1529,767,0,0,0,pass,
up50pct,cross_split,SZ300418,up50pct::SZ300418::000001,262,2276,1589,2187,125,0,0,0,pass,
up50pct,cross_split,SZ300432,up50pct::SZ300432::000000,232,2281,1426,2262,125,0,0,0,pass,
up50pct,cross_split,SZ300433,up50pct::SZ300433::000000,217,2281,1668,2191,125,0,0,0,pass,
up50pct,train,SZ300436,up50pct::SZ300436::000000,11,2271,318,1258,1602,0,0,0,pass,
up50pct,cross_split,SZ300438,up50pct::SZ300438::000000,32,2274,1497,2257,133,0,0,0,pass,
up50pct,train,SZ300441,up50pct::SZ300441::000000,1,2206,626,775,1580,0,0,0,pass,
up50pct,cross_split,SZ300442,up50pct::SZ300442::000000,317,2265,1460,2202,119,0,0,0,pass,
up50pct,train,SZ300443,up50pct::SZ300443::000000,47,2276,964,1162,1264,0,0,0,pass,
up50pct,train,SZ300444,up50pct::SZ300444::000000,3,2174,457,2088,1715,0,0,0,pass,
up50pct,train,SZ300448,up50pct::SZ300448::000000,2,2278,659,743,1618,0,0,0,pass,
up50pct,cross_split,SZ300450,up50pct::SZ300450::000000,300,2254,1401,2095,174,0,0,0,pass,
up50pct,cross_split,SZ300451,up50pct::SZ300451::000000,17,2268,1116,1513,1107,0,0,0,pass,
up50pct,robustness,SZ300454,up50pct::SZ300454::000000,233,1950,1408,1872,125,0,0,0,pass,
up50pct,train,SZ300455,up50pct::SZ300455::000000,173,2148,590,2035,1297,0,0,0,pass,
up50pct,cross_split,SZ300456,up50pct::SZ300456::000000,193,2276,970,2159,523,0,0,0,pass,
up50pct,train,SZ300457,up50pct::SZ300457::000000,25,2265,1077,1166,1129,0,0,0,pass,
up50pct,validation,SZ300457,up50pct::SZ300457::000001,9,2265,1578,2108,675,0,0,0,pass,
up50pct,robustness,SZ300458,up50pct::SZ300458::000000,47,2281,1880,2104,310,0,0,0,pass,
up50pct,cross_split,SZ300459,up50pct::SZ300459::000000,407,2207,454,1459,779,0,0,0,pass,
up50pct,cross_split,SZ300459,up50pct::SZ300459::000001,43,2207,1594,1845,369,0,0,0,pass,
up50pct,train,SZ300465,up50pct::SZ300465::000000,36,2255,225,2078,1412,0,0,0,pass,
up50pct,train,SZ300467,up50pct::SZ300467::000000,39,2165,394,2151,1719,0,0,0,pass,
up50pct,train,SZ300468,up50pct::SZ300468::000000,2,2280,817,1884,1462,0,0,0,pass,
up50pct,train,SZ300470,up50pct::SZ300470::000000,40,2281,527,894,1608,0,0,0,pass,
up50pct,validation,SZ300474,up50pct::SZ300474::000000,45,2274,1454,1511,770,0,0,0,pass,
up50pct,cross_split,SZ300474,up50pct::SZ300474::000001,48,2274,1590,1929,400,0,0,0,pass,
up50pct,train,SZ300475,up50pct::SZ300475::000000,5,2252,1067,1554,1179,0,0,0,pass,
up50pct,cross_split,SZ300475,up50pct::SZ300475::000001,59,2252,1575,2089,169,0,0,0,pass,
up50pct,cross_split,SZ300476,up50pct::SZ300476::000000,344,2276,1075,2273,147,0,0,0,pass,
up50pct,train,SZ300477,up50pct::SZ300477::000000,21,2249,690,1077,1465,0,0,0,pass,
up50pct,train,SZ300485,up50pct::SZ300485::000000,56,2281,328,840,1445,0,0,0,pass,
up50pct,cross_split,SZ300487,up50pct::SZ300487::000000,186,2272,1659,2220,178,0,0,0,pass,
up50pct,cross_split,SZ300492,up50pct::SZ300492::000000,5,2084,869,1544,1211,0,0,0,pass,
up50pct,train,SZ300493,up50pct::SZ300493::000000,11,2277,251,1878,1946,0,0,0,pass,
up50pct,robustness,SZ300496,up50pct::SZ300496::000000,119,2278,1741,2189,188,0,0,0,pass,
up50pct,train,SZ300497,up50pct::SZ300497::000000,46,2281,811,1229,1384,0,0,0,pass,
up50pct,cross_split,SZ300502,up50pct::SZ300502::000000,240,2281,1594,2269,125,0,0,0,pass,
up50pct,train,SZ300510,up50pct::SZ300510::000000,27,2069,298,910,1552,0,0,0,pass,
up50pct,train,SZ300516,up50pct::SZ300516::000000,19,2281,653,2158,1592,0,0,0,pass,
up50pct,train,SZ300523,up50pct::SZ300523::000000,43,2196,433,656,1712,0,0,0,pass,
up50pct,train,SZ300528,up50pct::SZ300528::000000,10,2281,260,2080,1945,0,0,0,pass,
up50pct,cross_split,SZ300529,up50pct::SZ300529::000000,53,2281,1594,1882,504,0,0,0,pass,
up50pct,robustness,SZ300548,up50pct::SZ300548::000000,71,2277,2049,2242,125,0,0,0,pass,
up50pct,train,SZ300558,up50pct::SZ300558::000000,1,2281,953,988,1328,0,0,0,pass,
up50pct,cross_split,SZ300558,up50pct::SZ300558::000001,170,2281,1348,2105,247,0,0,0,pass,
up50pct,train,SZ300559,up50pct::SZ300559::000000,51,2281,335,855,1534,0,0,0,pass,
up50pct,robustness,SZ300567,up50pct::SZ300567::000000,31,2281,1908,2194,279,0,0,0,pass,
up50pct,robustness,SZ300568,up50pct::SZ300568::000000,25,2281,1739,2156,510,0,0,0,pass,
up50pct,train,SZ300570,up50pct::SZ300570::000000,154,2281,251,1568,1506,0,0,0,pass,
up50pct,robustness,SZ300570,up50pct::SZ300570::000001,104,2281,1967,2267,139,0,0,0,pass,
up50pct,train,SZ300571,up50pct::SZ300571::000000,7,2276,653,2267,1533,0,0,0,pass,
up50pct,train,SZ300572,up50pct::SZ300572::000000,84,2276,676,874,1448,0,0,0,pass,
up50pct,cross_split,SZ300573,up50pct::SZ300573::000000,16,2281,1668,1797,532,0,0,0,pass,
up50pct,robustness,SZ300573,up50pct::SZ300573::000001,1,2281,1880,1882,401,0,0,0,pass,
up50pct,train,SZ300579,up50pct::SZ300579::000000,155,2281,328,887,1416,0,0,0,pass,
up50pct,train,SZ300581,up50pct::SZ300581::000000,2,2281,970,1103,1303,0,0,0,pass,
up50pct,train,SZ300584,up50pct::SZ300584::000000,4,2274,321,1241,1945,0,0,0,pass,
up50pct,cross_split,SZ300593,up50pct::SZ300593::000000,6,2232,1159,2229,813,0,0,0,pass,
up50pct,robustness,SZ300595,up50pct::SZ300595::000000,2,2271,1762,1872,401,0,0,0,pass,
up50pct,train,SZ300596,up50pct::SZ300596::000000,102,2259,514,1363,1307,0,0,0,pass,
up50pct,train,SZ300598,up50pct::SZ300598::000000,27,2263,961,1061,1206,0,0,0,pass,
up50pct,robustness,SZ300601,up50pct::SZ300601::000000,1,2261,1860,1862,401,0,0,0,pass,
up50pct,train,SZ300602,up50pct::SZ300602::000000,33,2264,969,2201,1083,0,0,0,pass,
up50pct,cross_split,SZ300604,up50pct::SZ300604::000000,361,2203,1254,2117,125,0,0,0,pass,
up50pct,train,SZ300612,up50pct::SZ300612::000000,7,2084,131,675,1752,0,0,0,pass,
up50pct,train,SZ300616,up50pct::SZ300616::000000,51,2241,736,1049,1332,0,0,0,pass,
up50pct,train,SZ300618,up50pct::SZ300618::000000,128,2240,729,937,1312,0,0,0,pass,
up50pct,train,SZ300618,up50pct::SZ300618::000001,3,2240,1019,1058,1198,0,0,0,pass,
up50pct,robustness,SZ300620,up50pct::SZ300620::000000,27,2228,2077,2118,125,0,0,0,pass,
up50pct,cross_split,SZ300623,up50pct::SZ300623::000000,1,2236,1837,1846,399,0,0,0,pass,
up50pct,robustness,SZ300624,up50pct::SZ300624::000000,2,2015,1476,1927,526,0,0,0,pass,
up50pct,robustness,SZ300627,up50pct::SZ300627::000000,122,2231,1830,2141,125,0,0,0,pass,
up50pct,validation,SZ300628,up50pct::SZ300628::000000,13,2233,1400,1460,810,0,0,0,pass,
up50pct,cross_split,SZ300628,up50pct::SZ300628::000001,40,2233,1620,1834,503,0,0,0,pass,
up50pct,cross_split,SZ300633,up50pct::SZ300633::000000,373,2221,271,1503,909,0,0,0,pass,
up50pct,train,SZ300634,up50pct::SZ300634::000000,138,1984,213,1896,1186,0,0,0,pass,
up50pct,cross_split,SZ300641,up50pct::SZ300641::000000,1,2208,221,1704,1987,0,0,0,pass,
up50pct,cross_split,SZ300648,up50pct::SZ300648::000000,1,2208,216,899,1992,0,0,0,pass,
up50pct,train,SZ300653,up50pct::SZ300653::000000,59,2194,248,1312,1451,0,0,0,pass,
up50pct,robustness,SZ300660,up50pct::SZ300660::000000,8,2173,1885,2008,219,0,0,0,pass,
up50pct,robustness,SZ300661,up50pct::SZ300661::000000,200,2171,1770,2168,125,0,0,0,pass,
up50pct,train,SZ300662,up50pct::SZ300662::000000,7,2131,699,744,1425,0,0,0,pass,
up50pct,cross_split,SZ300666,up50pct::SZ300666::000000,121,2153,1408,2131,120,0,0,0,pass,
up50pct,train,SZ300671,up50pct::SZ300671::000000,34,2160,772,973,1191,0,0,0,pass,
up50pct,train,SZ300672,up50pct::SZ300672::000000,101,2132,692,917,1219,0,0,0,pass,
up50pct,train,SZ300672,up50pct::SZ300672::000001,12,2132,938,964,1183,0,0,0,pass,
up50pct,cross_split,SZ300672,up50pct::SZ300672::000002,150,2132,985,2129,125,0,0,0,pass,
up50pct,train,SZ300676,up50pct::SZ300676::000000,65,2143,594,718,1444,0,0,0,pass,
up50pct,validation,SZ300676,up50pct::SZ300676::000001,7,2143,1322,1376,814,0,0,0,pass,
up50pct,robustness,SZ300676,up50pct::SZ300676::000002,77,2143,1601,1845,339,0,0,0,pass,
up50pct,robustness,SZ300677,up50pct::SZ300677::000000,67,2148,1944,2112,125,0,0,0,pass,
up50pct,cross_split,SZ300679,up50pct::SZ300679::000000,327,2132,733,1814,370,0,0,0,pass,
up50pct,cross_split,SZ300682,up50pct::SZ300682::000000,6,2090,1477,1914,606,0,0,0,pass,
up50pct,train,SZ300683,up50pct::SZ300683::000000,16,2078,106,572,1934,0,0,0,pass,
up50pct,train,SZ300688,up50pct::SZ300688::000000,1,2113,136,1408,1977,0,0,0,pass,
up50pct,train,SZ300694,up50pct::SZ300694::000000,1,1849,78,124,1771,0,0,0,pass,
up50pct,train,SZ300695,up50pct::SZ300695::000000,15,2113,83,1888,2016,0,0,0,pass,
up50pct,train,SZ300696,up50pct::SZ300696::000000,1,2126,910,1027,1216,0,0,0,pass,
up50pct,train,SZ300697,up50pct::SZ300697::000000,12,2110,84,889,2012,0,0,0,pass,
up50pct,train,SZ300698,up50pct::SZ300698::000000,5,2119,95,1720,2018,0,0,0,pass,
up50pct,train,SZ300699,up50pct::SZ300699::000000,233,2118,88,816,1331,0,0,0,pass,
up50pct,cross_split,SZ300699,up50pct::SZ300699::000001,5,2118,897,1223,941,0,0,0,pass,
up50pct,cross_split,SZ300699,up50pct::SZ300699::000002,181,2118,1355,2028,125,0,0,0,pass,
up50pct,train,SZ300702,up50pct::SZ300702::000000,13,2106,642,716,1449,0,0,0,pass,
up50pct,train,SZ300702,up50pct::SZ300702::000001,45,2106,885,981,1144,0,0,0,pass,
up50pct,train,SZ300712,up50pct::SZ300712::000000,11,2081,898,920,1172,0,0,0,pass,
up50pct,robustness,SZ300718,up50pct::SZ300718::000000,28,2077,1835,1882,212,0,0,0,pass,
up50pct,train,SZ300722,up50pct::SZ300722::000000,15,2071,753,1865,1299,0,0,0,pass,
up50pct,robustness,SZ300723,up50pct::SZ300723::000000,19,2069,1821,1862,212,0,0,0,pass,
up50pct,cross_split,SZ300724,up50pct::SZ300724::000000,221,1889,1202,1816,125,0,0,0,pass,
up50pct,cross_split,SZ300726,up50pct::SZ300726::000000,1,2066,74,87,1992,0,0,0,pass,
up50pct,cross_split,SZ300726,up50pct::SZ300726::000001,308,2066,113,1002,1185,0,0,0,pass,
up50pct,validation,SZ300726,up50pct::SZ300726::000002,78,2066,1211,2061,676,0,0,0,pass,
up50pct,train,SZ300735,up50pct::SZ300735::000000,43,2038,727,1399,1229,0,0,0,pass,
up50pct,robustness,SZ300735,up50pct::SZ300735::000001,32,2038,1503,1664,400,0,0,0,pass,
up50pct,robustness,SZ300738,up50pct::SZ300738::000000,5,2024,1792,2013,219,0,0,0,pass,
up50pct,train,SZ300741,up50pct::SZ300741::000000,271,2000,237,911,1117,0,0,0,pass,
up50pct,validation,SZ300747,up50pct::SZ300747::000000,14,1923,990,1922,677,0,0,0,pass,
up50pct,cross_split,SZ300748,up50pct::SZ300748::000000,312,1859,910,1706,182,0,0,0,pass,
up50pct,train,SZ300749,up50pct::SZ300749::000000,8,1843,82,1777,1752,0,0,0,pass,
up50pct,cross_split,SZ300751,up50pct::SZ300751::000000,279,1830,1010,1750,125,0,0,0,pass,
up50pct,train,SZ300755,up50pct::SZ300755::000000,303,1775,100,706,1129,0,0,0,pass,
up50pct,robustness,SZ300757,up50pct::SZ300757::000000,6,1770,1247,1380,399,0,0,0,pass,
up50pct,robustness,SZ300757,up50pct::SZ300757::000001,179,1770,1398,1700,125,0,0,0,pass,
up50pct,cross_split,SZ300759,up50pct::SZ300759::000000,85,1776,1089,1612,214,0,0,0,pass,
up50pct,train,SZ300760,up50pct::SZ300760::000000,223,1848,77,659,1333,0,0,0,pass,
up50pct,cross_split,SZ300761,up50pct::SZ300761::000000,53,1766,455,1367,1098,0,0,0,pass,
up50pct,train,SZ300762,up50pct::SZ300762::000000,304,1748,73,1634,1133,0,0,0,pass,
up50pct,cross_split,SZ300763,up50pct::SZ300763::000000,230,1745,1132,1698,125,0,0,0,pass,
up50pct,train,SZ300765,up50pct::SZ300765::000000,77,1722,67,252,1485,0,0,0,pass,
up50pct,train,SZ300765,up50pct::SZ300765::000001,118,1722,272,1082,1303,0,0,0,pass,
up50pct,cross_split,SZ300765,up50pct::SZ300765::000002,147,1722,1119,1484,253,0,0,0,pass,
up50pct,robustness,SZ300765,up50pct::SZ300765::000003,4,1722,1589,1645,130,0,0,0,pass,
up50pct,train,SZ300766,up50pct::SZ300766::000000,208,1741,66,1431,1319,0,0,0,pass,
up50pct,train,SZ300768,up50pct::SZ300768::000000,51,1728,120,367,1529,0,0,0,pass,
up50pct,train,SZ300770,up50pct::SZ300770::000000,89,1723,95,298,1447,0,0,0,pass,
up50pct,train,SZ300771,up50pct::SZ300771::000000,1,1722,133,198,1589,0,0,0,pass,
up50pct,train,SZ300773,up50pct::SZ300773::000000,39,1719,91,200,1553,0,0,0,pass,
up50pct,cross_split,SZ300773,up50pct::SZ300773::000001,57,1719,547,1495,239,0,0,0,pass,
up50pct,robustness,SZ300775,up50pct::SZ300775::000000,8,1704,1207,1632,486,0,0,0,pass,
up50pct,cross_split,SZ300776,up50pct::SZ300776::000000,39,1706,1019,1693,281,0,0,0,pass,
up50pct,train,SZ300777,up50pct::SZ300777::000000,226,1707,79,616,1135,0,0,0,pass,
up50pct,robustness,SZ300779,up50pct::SZ300779::000000,4,1703,1455,1490,228,0,0,0,pass,
up50pct,train,SZ300782,up50pct::SZ300782::000000,15,1685,399,495,1270,0,0,0,pass,
up50pct,validation,SZ300782,up50pct::SZ300782::000001,13,1685,755,1061,909,0,0,0,pass,
up50pct,robustness,SZ300782,up50pct::SZ300782::000002,214,1685,1167,1673,125,0,0,0,pass,
up50pct,train,SZ300783,up50pct::SZ300783::000000,12,1667,102,202,1505,0,0,0,pass,
up50pct,train,SZ300783,up50pct::SZ300783::000001,22,1667,356,432,1269,0,0,0,pass,
up50pct,cross_split,SZ300803,up50pct::SZ300803::000000,131,1582,762,1184,401,0,0,0,pass,
up50pct,robustness,SZ300803,up50pct::SZ300803::000001,122,1582,1212,1417,187,0,0,0,pass,
up50pct,train,SZ300805,up50pct::SZ300805::000000,69,1579,109,222,1359,0,0,0,pass,
up50pct,robustness,SZ300811,up50pct::SZ300811::000000,6,1552,1398,1547,132,0,0,0,pass,
up50pct,train,SZ300815,up50pct::SZ300815::000000,3,1535,336,1345,1192,0,0,0,pass,
up50pct,train,SZ300821,up50pct::SZ300821::000000,204,1506,61,354,1157,0,0,0,pass,
up50pct,cross_split,SZ300832,up50pct::SZ300832::000000,263,1467,180,1068,508,0,0,0,pass,
up50pct,cross_split,SZ300841,up50pct::SZ300841::000000,41,1437,297,384,1064,0,0,0,pass,
up50pct,cross_split,SZ300855,up50pct::SZ300855::000000,49,1417,81,1355,1092,0,0,0,pass,
up50pct,robustness,SZ300857,up50pct::SZ300857::000000,200,1415,912,1353,125,0,0,0,pass,
up50pct,train,SZ300860,up50pct::SZ300860::000000,25,1395,85,340,1281,0,0,0,pass,
up50pct,cross_split,SZ300861,up50pct::SZ300861::000000,72,1395,61,458,1215,0,0,0,pass,
up50pct,cross_split,SZ300866,up50pct::SZ300866::000000,245,1395,450,1208,253,0,0,0,pass,
up50pct,robustness,SZ300870,up50pct::SZ300870::000000,11,1395,1228,1365,133,0,0,0,pass,
up50pct,robustness,SZ300888,up50pct::SZ300888::000000,73,1377,835,1116,304,0,0,0,pass,
up50pct,train,SZ300896,up50pct::SZ300896::000000,29,1370,61,178,1281,0,0,0,pass,
up50pct,robustness,SZ300896,up50pct::SZ300896::000001,1,1370,969,971,401,0,0,0,pass,
up50pct,cross_split,SZ300919,up50pct::SZ300919::000000,241,1314,627,1297,136,0,0,0,pass,
