signal_week_index,J,holding_week_end,skip_week_end,split,pit_member_count,raw_signal_valid_count,imom_signal_valid_count,raw_portfolio_status,imom_portfolio_status,raw_block_reason,imom_block_reason
205,52,2021-02-10,2021-02-05,train,227,212,222,complete,complete,,
206,2,2021-02-26,2021-02-10,train,249,248,248,complete,complete,,
206,3,2021-02-26,2021-02-10,train,249,248,249,complete,complete,,
206,4,2021-02-26,2021-02-10,train,249,248,249,complete,complete,,
206,8,2021-02-26,2021-02-10,train,249,246,249,complete,complete,,
206,13,2021-02-26,2021-02-10,train,249,244,249,complete,complete,,
206,26,2021-02-26,2021-02-10,train,249,241,248,complete,complete,,
206,52,2021-02-26,2021-02-10,train,249,230,245,complete,complete,,
207,2,2021-03-05,2021-02-26,train,232,231,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
207,3,2021-03-05,2021-02-26,train,232,231,231,complete,complete,,
207,4,2021-03-05,2021-02-26,train,232,231,232,complete,complete,,
207,8,2021-03-05,2021-02-26,train,232,231,232,complete,complete,,
207,13,2021-03-05,2021-02-26,train,232,228,232,complete,complete,,
207,26,2021-03-05,2021-02-26,train,232,226,231,complete,complete,,
207,52,2021-03-05,2021-02-26,train,232,216,228,complete,complete,,
208,2,2021-03-12,2021-03-05,train,230,228,228,complete,complete,,
208,3,2021-03-12,2021-03-05,train,230,228,230,complete,complete,,
208,4,2021-03-12,2021-03-05,train,230,228,230,complete,complete,,
208,8,2021-03-12,2021-03-05,train,230,228,230,complete,complete,,
208,13,2021-03-12,2021-03-05,train,230,225,230,complete,complete,,
208,26,2021-03-12,2021-03-05,train,230,223,229,complete,complete,,
208,52,2021-03-12,2021-03-05,train,230,213,226,complete,complete,,
209,2,2021-03-19,2021-03-12,train,227,226,226,complete,complete,,
209,3,2021-03-19,2021-03-12,train,227,225,227,complete,complete,,
209,4,2021-03-19,2021-03-12,train,227,225,227,complete,complete,,
209,8,2021-03-19,2021-03-12,train,227,225,227,complete,complete,,
209,13,2021-03-19,2021-03-12,train,227,223,227,complete,complete,,
209,26,2021-03-19,2021-03-12,train,227,219,226,complete,complete,,
209,52,2021-03-19,2021-03-12,train,227,209,224,complete,complete,,
210,2,2021-03-26,2021-03-19,train,222,221,221,complete,complete,,
210,3,2021-03-26,2021-03-19,train,222,221,222,complete,complete,,
210,4,2021-03-26,2021-03-19,train,222,220,222,complete,complete,,
210,8,2021-03-26,2021-03-19,train,222,220,222,complete,complete,,
210,13,2021-03-26,2021-03-19,train,222,218,222,complete,complete,,
210,26,2021-03-26,2021-03-19,train,222,216,222,complete,complete,,
210,52,2021-03-26,2021-03-19,train,222,206,219,complete,complete,,
211,2,2021-04-02,2021-03-26,train,229,229,229,complete,complete,,
211,3,2021-04-02,2021-03-26,train,229,228,229,complete,complete,,
211,4,2021-04-02,2021-03-26,train,229,228,229,complete,complete,,
211,8,2021-04-02,2021-03-26,train,229,227,229,complete,complete,,
211,13,2021-04-02,2021-03-26,train,229,225,229,complete,complete,,
211,26,2021-04-02,2021-03-26,train,229,223,229,complete,complete,,
211,52,2021-04-02,2021-03-26,train,229,211,225,complete,complete,,
212,2,2021-04-09,2021-04-02,train,234,234,234,complete,complete,,
212,3,2021-04-09,2021-04-02,train,234,234,234,complete,complete,,
212,4,2021-04-09,2021-04-02,train,234,233,234,complete,complete,,
212,8,2021-04-09,2021-04-02,train,234,232,234,complete,complete,,
212,13,2021-04-09,2021-04-02,train,234,232,234,complete,complete,,
212,26,2021-04-09,2021-04-02,train,234,228,234,complete,complete,,
212,52,2021-04-09,2021-04-02,train,234,216,231,complete,complete,,
213,2,2021-04-16,2021-04-09,train,230,230,229,complete,complete,,
213,3,2021-04-16,2021-04-09,train,230,230,230,complete,complete,,
213,4,2021-04-16,2021-04-09,train,230,230,230,complete,complete,,
213,8,2021-04-16,2021-04-09,train,230,228,230,complete,complete,,
213,13,2021-04-16,2021-04-09,train,230,228,230,complete,complete,,
213,26,2021-04-16,2021-04-09,train,230,224,230,complete,complete,,
213,52,2021-04-16,2021-04-09,train,230,212,226,complete,complete,,
214,2,2021-04-23,2021-04-16,train,227,227,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
214,3,2021-04-23,2021-04-16,train,227,227,227,complete,complete,,
214,4,2021-04-23,2021-04-16,train,227,227,227,complete,complete,,
214,8,2021-04-23,2021-04-16,train,227,225,227,complete,complete,,
214,13,2021-04-23,2021-04-16,train,227,225,227,complete,complete,,
214,26,2021-04-23,2021-04-16,train,227,221,227,complete,complete,,
214,52,2021-04-23,2021-04-16,train,227,210,223,complete,complete,,
215,2,2021-04-30,2021-04-23,train,235,234,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
215,3,2021-04-30,2021-04-23,train,235,234,234,complete,complete,,
215,4,2021-04-30,2021-04-23,train,235,234,234,complete,complete,,
215,8,2021-04-30,2021-04-23,train,235,233,235,complete,complete,,
215,13,2021-04-30,2021-04-23,train,235,232,235,complete,complete,,
215,26,2021-04-30,2021-04-23,train,235,228,235,complete,complete,,
215,52,2021-04-30,2021-04-23,train,235,219,232,complete,complete,,
216,2,2021-05-14,2021-04-30,train,231,230,230,complete,complete,,
216,3,2021-05-14,2021-04-30,train,231,230,230,complete,complete,,
216,4,2021-05-14,2021-04-30,train,231,230,230,complete,complete,,
216,8,2021-05-14,2021-04-30,train,231,229,231,complete,complete,,
216,13,2021-05-14,2021-04-30,train,231,228,230,complete,complete,,
216,26,2021-05-14,2021-04-30,train,231,224,230,complete,complete,,
216,52,2021-05-14,2021-04-30,train,231,214,227,complete,complete,,
217,2,2021-05-21,2021-05-14,train,234,232,232,complete,complete,,
217,3,2021-05-21,2021-05-14,train,234,232,233,complete,complete,,
217,4,2021-05-21,2021-05-14,train,234,232,233,complete,complete,,
217,8,2021-05-21,2021-05-14,train,234,232,234,complete,complete,,
217,13,2021-05-21,2021-05-14,train,234,230,233,complete,complete,,
217,26,2021-05-21,2021-05-14,train,234,226,233,complete,complete,,
217,52,2021-05-21,2021-05-14,train,234,216,230,complete,complete,,
218,2,2021-05-28,2021-05-21,train,241,240,240,complete,complete,,
218,3,2021-05-28,2021-05-21,train,241,239,240,complete,complete,,
218,4,2021-05-28,2021-05-21,train,241,239,240,complete,complete,,
218,8,2021-05-28,2021-05-21,train,241,239,241,complete,complete,,
218,13,2021-05-28,2021-05-21,train,241,237,241,complete,complete,,
218,26,2021-05-28,2021-05-21,train,241,233,240,complete,complete,,
218,52,2021-05-28,2021-05-21,train,241,222,237,complete,complete,,
219,2,2021-06-04,2021-05-28,train,244,243,243,complete,complete,,
219,3,2021-06-04,2021-05-28,train,244,243,243,complete,complete,,
219,4,2021-06-04,2021-05-28,train,244,242,243,complete,complete,,
219,8,2021-06-04,2021-05-28,train,244,242,244,complete,complete,,
219,13,2021-06-04,2021-05-28,train,244,240,244,complete,complete,,
219,26,2021-06-04,2021-05-28,train,244,237,243,complete,complete,,
219,52,2021-06-04,2021-05-28,train,244,225,240,complete,complete,,
220,2,2021-06-11,2021-06-04,train,244,244,243,complete,complete,,
220,3,2021-06-11,2021-06-04,train,244,243,244,complete,complete,,
220,4,2021-06-11,2021-06-04,train,244,243,243,complete,complete,,
220,8,2021-06-11,2021-06-04,train,244,242,244,complete,complete,,
220,13,2021-06-11,2021-06-04,train,244,241,244,complete,complete,,
220,26,2021-06-11,2021-06-04,train,244,237,243,complete,complete,,
220,52,2021-06-11,2021-06-04,train,244,225,240,complete,complete,,
221,2,2021-06-18,2021-06-11,train,237,237,237,complete,complete,,
221,3,2021-06-18,2021-06-11,train,237,237,237,complete,complete,,
221,4,2021-06-18,2021-06-11,train,237,236,237,complete,complete,,
221,8,2021-06-18,2021-06-11,train,237,236,237,complete,complete,,
221,13,2021-06-18,2021-06-11,train,237,235,237,complete,complete,,
221,26,2021-06-18,2021-06-11,train,237,231,236,complete,complete,,
221,52,2021-06-18,2021-06-11,train,237,219,233,complete,complete,,
222,2,2021-06-25,2021-06-18,train,229,229,229,complete,complete,,
222,3,2021-06-25,2021-06-18,train,229,229,229,complete,complete,,
222,4,2021-06-25,2021-06-18,train,229,229,229,complete,complete,,
222,8,2021-06-25,2021-06-18,train,229,228,229,complete,complete,,
222,13,2021-06-25,2021-06-18,train,229,228,229,complete,complete,,
222,26,2021-06-25,2021-06-18,train,229,225,228,complete,complete,,
222,52,2021-06-25,2021-06-18,train,229,213,227,complete,complete,,
223,2,2021-07-02,2021-06-25,train,237,235,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
223,3,2021-07-02,2021-06-25,train,237,235,236,complete,complete,,
223,4,2021-07-02,2021-06-25,train,237,235,237,complete,complete,,
223,8,2021-07-02,2021-06-25,train,237,233,237,complete,complete,,
223,13,2021-07-02,2021-06-25,train,237,233,237,complete,complete,,
223,26,2021-07-02,2021-06-25,train,237,230,236,complete,complete,,
223,52,2021-07-02,2021-06-25,train,237,218,235,complete,complete,,
224,2,2021-07-09,2021-07-02,train,237,235,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
224,3,2021-07-09,2021-07-02,train,237,235,235,complete,complete,,
224,4,2021-07-09,2021-07-02,train,237,235,236,complete,complete,,
224,8,2021-07-09,2021-07-02,train,237,234,237,complete,complete,,
224,13,2021-07-09,2021-07-02,train,237,233,237,complete,complete,,
224,26,2021-07-09,2021-07-02,train,237,230,236,complete,complete,,
224,52,2021-07-09,2021-07-02,train,237,219,235,complete,complete,,
225,2,2021-07-16,2021-07-09,train,239,236,235,complete,complete,,
225,3,2021-07-16,2021-07-09,train,239,236,236,complete,complete,,
225,4,2021-07-16,2021-07-09,train,239,236,237,complete,complete,,
225,8,2021-07-16,2021-07-09,train,239,235,239,complete,complete,,
225,13,2021-07-16,2021-07-09,train,239,234,239,complete,complete,,
225,26,2021-07-16,2021-07-09,train,239,233,238,complete,complete,,
225,52,2021-07-16,2021-07-09,train,239,222,238,complete,complete,,
226,2,2021-07-23,2021-07-16,train,246,245,244,complete,complete,,
226,3,2021-07-23,2021-07-16,train,246,243,245,complete,complete,,
226,4,2021-07-23,2021-07-16,train,246,243,244,complete,complete,,
226,8,2021-07-23,2021-07-16,train,246,243,246,complete,complete,,
226,13,2021-07-23,2021-07-16,train,246,242,246,complete,complete,,
226,26,2021-07-23,2021-07-16,train,246,241,246,complete,complete,,
226,52,2021-07-23,2021-07-16,train,246,230,245,complete,complete,,
227,2,2021-07-30,2021-07-23,train,245,244,244,complete,complete,,
227,3,2021-07-30,2021-07-23,train,245,244,244,complete,complete,,
227,4,2021-07-30,2021-07-23,train,245,242,244,complete,complete,,
227,8,2021-07-30,2021-07-23,train,245,242,245,complete,complete,,
227,13,2021-07-30,2021-07-23,train,245,241,245,complete,complete,,
227,26,2021-07-30,2021-07-23,train,245,240,245,complete,complete,,
227,52,2021-07-30,2021-07-23,train,245,228,243,complete,complete,,
228,2,2021-08-06,2021-07-30,train,237,237,237,complete,complete,,
228,3,2021-08-06,2021-07-30,train,237,236,237,complete,complete,,
228,4,2021-08-06,2021-07-30,train,237,236,237,complete,complete,,
228,8,2021-08-06,2021-07-30,train,237,234,237,complete,complete,,
228,13,2021-08-06,2021-07-30,train,237,233,237,complete,complete,,
228,26,2021-08-06,2021-07-30,train,237,232,236,complete,complete,,
228,52,2021-08-06,2021-07-30,train,237,219,234,complete,complete,,
229,2,2021-08-13,2021-08-06,train,241,240,240,complete,complete,,
229,3,2021-08-13,2021-08-06,train,241,240,241,complete,complete,,
229,4,2021-08-13,2021-08-06,train,241,239,241,complete,complete,,
229,8,2021-08-13,2021-08-06,train,241,237,241,complete,complete,,
229,13,2021-08-13,2021-08-06,train,241,236,241,complete,complete,,
229,26,2021-08-13,2021-08-06,train,241,234,241,complete,complete,,
229,52,2021-08-13,2021-08-06,train,241,222,239,complete,complete,,
230,2,2021-08-20,2021-08-13,train,252,250,250,complete,complete,,
230,3,2021-08-20,2021-08-13,train,252,250,250,complete,complete,,
230,4,2021-08-20,2021-08-13,train,252,250,251,complete,complete,,
230,8,2021-08-20,2021-08-13,train,252,247,251,complete,complete,,
230,13,2021-08-20,2021-08-13,train,252,246,251,complete,complete,,
230,26,2021-08-20,2021-08-13,train,252,244,250,complete,complete,,
230,52,2021-08-20,2021-08-13,train,252,230,248,complete,complete,,
231,2,2021-08-27,2021-08-20,train,244,242,242,complete,complete,,
231,3,2021-08-27,2021-08-20,train,244,242,242,complete,complete,,
231,4,2021-08-27,2021-08-20,train,244,242,243,complete,complete,,
231,8,2021-08-27,2021-08-20,train,244,240,243,complete,complete,,
231,13,2021-08-27,2021-08-20,train,244,240,243,complete,complete,,
231,26,2021-08-27,2021-08-20,train,244,237,243,complete,complete,,
231,52,2021-08-27,2021-08-20,train,244,228,241,complete,complete,,
232,2,2021-09-03,2021-08-27,train,249,248,248,complete,complete,,
232,3,2021-09-03,2021-08-27,train,249,247,248,complete,complete,,
232,4,2021-09-03,2021-08-27,train,249,247,248,complete,complete,,
232,8,2021-09-03,2021-08-27,train,249,247,248,complete,complete,,
232,13,2021-09-03,2021-08-27,train,249,245,248,complete,complete,,
232,26,2021-09-03,2021-08-27,train,249,243,248,complete,complete,,
232,52,2021-09-03,2021-08-27,train,249,233,245,complete,complete,,
233,2,2021-09-10,2021-09-03,train,254,254,253,complete,complete,,
233,3,2021-09-10,2021-09-03,train,254,253,253,complete,complete,,
233,4,2021-09-10,2021-09-03,train,254,252,253,complete,complete,,
233,8,2021-09-10,2021-09-03,train,254,251,253,complete,complete,,
233,13,2021-09-10,2021-09-03,train,254,249,253,complete,complete,,
233,26,2021-09-10,2021-09-03,train,254,247,253,complete,complete,,
233,52,2021-09-10,2021-09-03,train,254,238,251,complete,complete,,
234,2,2021-09-17,2021-09-10,train,269,269,268,complete,complete,,
234,3,2021-09-17,2021-09-10,train,269,268,268,complete,complete,,
234,4,2021-09-17,2021-09-10,train,269,267,267,complete,complete,,
234,8,2021-09-17,2021-09-10,train,269,266,268,complete,complete,,
234,13,2021-09-17,2021-09-10,train,269,263,268,complete,complete,,
234,26,2021-09-17,2021-09-10,train,269,260,268,complete,complete,,
234,52,2021-09-17,2021-09-10,train,269,247,265,complete,complete,,
235,2,2021-09-24,2021-09-17,train,265,264,263,complete,complete,,
235,3,2021-09-24,2021-09-17,train,265,264,263,complete,complete,,
235,4,2021-09-24,2021-09-17,train,265,263,263,complete,complete,,
235,8,2021-09-24,2021-09-17,train,265,261,264,complete,complete,,
235,13,2021-09-24,2021-09-17,train,265,259,264,complete,complete,,
235,26,2021-09-24,2021-09-17,train,265,257,264,complete,complete,,
235,52,2021-09-24,2021-09-17,train,265,245,262,complete,complete,,
236,2,2021-09-30,2021-09-24,train,259,258,257,complete,complete,,
236,3,2021-09-30,2021-09-24,train,259,258,257,complete,complete,,
236,4,2021-09-30,2021-09-24,train,259,258,257,complete,complete,,
236,8,2021-09-30,2021-09-24,train,259,256,258,complete,complete,,
236,13,2021-09-30,2021-09-24,train,259,254,258,complete,complete,,
236,26,2021-09-30,2021-09-24,train,259,252,258,complete,complete,,
236,52,2021-09-30,2021-09-24,train,259,244,256,complete,complete,,
237,2,2021-10-15,2021-09-30,train,249,249,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
237,3,2021-10-15,2021-09-30,train,249,249,248,complete,complete,,
237,4,2021-10-15,2021-09-30,train,249,249,248,complete,complete,,
237,8,2021-10-15,2021-09-30,train,249,247,248,complete,complete,,
237,13,2021-10-15,2021-09-30,train,249,247,248,complete,complete,,
237,26,2021-10-15,2021-09-30,train,249,243,248,complete,complete,,
237,52,2021-10-15,2021-09-30,train,249,235,246,complete,complete,,
238,2,2021-10-22,2021-10-15,train,244,244,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
238,3,2021-10-22,2021-10-15,train,244,244,243,complete,complete,,
238,4,2021-10-22,2021-10-15,train,244,244,243,complete,complete,,
238,8,2021-10-22,2021-10-15,train,244,243,243,complete,complete,,
238,13,2021-10-22,2021-10-15,train,244,242,243,complete,complete,,
238,26,2021-10-22,2021-10-15,train,244,239,243,complete,complete,,
238,52,2021-10-22,2021-10-15,train,244,231,241,complete,complete,,
239,2,2021-10-29,2021-10-22,train,249,249,248,complete,complete,,
239,3,2021-10-29,2021-10-22,train,249,249,248,complete,complete,,
239,4,2021-10-29,2021-10-22,train,249,249,248,complete,complete,,
239,8,2021-10-29,2021-10-22,train,249,249,248,complete,complete,,
239,13,2021-10-29,2021-10-22,train,249,247,248,complete,complete,,
239,26,2021-10-29,2021-10-22,train,249,244,248,complete,complete,,
239,52,2021-10-29,2021-10-22,train,249,236,246,complete,complete,,
240,2,2021-11-05,2021-10-29,train,251,249,248,complete,complete,,
240,3,2021-11-05,2021-10-29,train,251,249,249,complete,complete,,
240,4,2021-11-05,2021-10-29,train,251,249,249,complete,complete,,
240,8,2021-11-05,2021-10-29,train,251,249,250,complete,complete,,
240,13,2021-11-05,2021-10-29,train,251,247,249,complete,complete,,
240,26,2021-11-05,2021-10-29,train,251,243,249,complete,complete,,
240,52,2021-11-05,2021-10-29,train,251,236,247,complete,complete,,
241,2,2021-11-12,2021-11-05,train,248,246,245,complete,complete,,
241,3,2021-11-12,2021-11-05,train,248,246,246,complete,complete,,
241,4,2021-11-12,2021-11-05,train,248,246,246,complete,complete,,
241,8,2021-11-12,2021-11-05,train,248,246,247,complete,complete,,
241,13,2021-11-12,2021-11-05,train,248,244,246,complete,complete,,
241,26,2021-11-12,2021-11-05,train,248,240,246,complete,complete,,
241,52,2021-11-12,2021-11-05,train,248,232,244,complete,complete,,
242,2,2021-11-19,2021-11-12,train,254,253,252,complete,complete,,
242,3,2021-11-19,2021-11-12,train,254,252,253,complete,complete,,
242,4,2021-11-19,2021-11-12,train,254,252,252,complete,complete,,
242,8,2021-11-19,2021-11-12,train,254,252,253,complete,complete,,
242,13,2021-11-19,2021-11-12,train,254,250,253,complete,complete,,
242,26,2021-11-19,2021-11-12,train,254,247,252,complete,complete,,
242,52,2021-11-19,2021-11-12,train,254,239,251,complete,complete,,
