instrument,stock_ts_code,industry_target_key,industry_ts_code,industry_name,source,source_trade_date,weight
SH600470,600470.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600475,600475.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600476,600476.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600477,600477.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600478,600478.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600479,600479.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600480,600480.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600481,600481.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600482,600482.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600483,600483.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600486,600486.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600487,600487.SH,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SH600488,600488.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600489,600489.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600490,600490.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600491,600491.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600493,600493.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH600495,600495.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600496,600496.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600497,600497.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600498,600498.SH,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SH600499,600499.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600500,600500.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600501,600501.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600502,600502.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600503,600503.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600505,600505.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600506,600506.SH,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SH600507,600507.SH,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SH600508,600508.SH,sw_801950,801950.SI,煤炭,tushare.index_member,20260430,
SH600509,600509.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600510,600510.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600511,600511.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600512,600512.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600513,600513.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600515,600515.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600516,600516.SH,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SH600517,600517.SH,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SH600518,600518.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600519,600519.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600520,600520.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600521,600521.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600522,600522.SH,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SH600523,600523.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600525,600525.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600526,600526.SH,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SH600527,600527.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH600528,600528.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600529,600529.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600530,600530.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600531,600531.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600533,600533.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600535,600535.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600536,600536.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600537,600537.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600538,600538.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600539,600539.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600540,600540.SH,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SH600543,600543.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600545,600545.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600546,600546.SH,sw_801950,801950.SI,煤炭,tushare.index_member,20260430,
SH600547,600547.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600548,600548.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600549,600549.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600550,600550.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600551,600551.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH600552,600552.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600556,600556.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH600557,600557.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600558,600558.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600559,600559.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600560,600560.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600561,600561.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600562,600562.SH,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SH600563,600563.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600566,600566.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600567,600567.SH,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SH600568,600568.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600569,600569.SH,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SH600570,600570.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600571,600571.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600572,600572.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600573,600573.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600575,600575.SH,sw_801950,801950.SI,煤炭,tushare.index_member,20260430,
SH600576,600576.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH600577,600577.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600578,600578.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600579,600579.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600580,600580.SH,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SH600581,600581.SH,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SH600582,600582.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600583,600583.SH,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SH600584,600584.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600585,600585.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH600586,600586.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH600587,600587.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600588,600588.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600589,600589.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600590,600590.SH,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SH600592,600592.SH,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SH600593,600593.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH600594,600594.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600595,600595.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600596,600596.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600597,600597.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600598,600598.SH,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SH600599,600599.SH,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SH600600,600600.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600601,600601.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600602,600602.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600603,600603.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600604,600604.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600605,600605.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600606,600606.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600608,600608.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600609,600609.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600610,600610.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600611,600611.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600612,600612.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH600613,600613.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600615,600615.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600616,600616.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600617,600617.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600618,600618.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600619,600619.SH,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SH600620,600620.SH,sw_801230,801230.SI,综合,tushare.index_member,20260430,
SH600621,600621.SH,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SH600622,600622.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600623,600623.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600624,600624.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600626,600626.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600628,600628.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600629,600629.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600630,600630.SH,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SH600633,600633.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH600635,600635.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600636,600636.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH600637,600637.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH600638,600638.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600639,600639.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600640,600640.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH600641,600641.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600642,600642.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600643,600643.SH,sw_801790,801790.SI,非银金融,tushare.index_member,20260430,
SH600644,600644.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600645,600645.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600648,600648.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600649,600649.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600650,600650.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600651,600651.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600653,600653.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600654,600654.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600655,600655.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600657,600657.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600658,600658.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600660,600660.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600661,600661.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH600662,600662.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH600663,600663.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600664,600664.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600665,600665.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600666,600666.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600667,600667.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600668,600668.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH600671,600671.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600673,600673.SH,sw_801230,801230.SI,综合,tushare.index_member,20260430,
SH600674,600674.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600675,600675.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600676,600676.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600678,600678.SH,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SH600679,600679.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600681,600681.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600682,600682.SH,sw_801230,801230.SI,综合,tushare.index_member,20260430,
SH600683,600683.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600684,600684.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600685,600685.SH,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SH600686,600686.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600688,600688.SH,sw_801960,801960.SI,石油石化,tushare.index_member,20260430,
SH600689,600689.SH,sw_801230,801230.SI,综合,tushare.index_member,20260430,
SH600690,600690.SH,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SH600691,600691.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600692,600692.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600693,600693.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600694,600694.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600696,600696.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600697,600697.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600698,600698.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600699,600699.SH,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SH600702,600702.SH,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SH600703,600703.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600704,600704.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600706,600706.SH,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SH600707,600707.SH,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SH600708,600708.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600710,600710.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600711,600711.SH,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SH600712,600712.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SH600713,600713.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600714,600714.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600715,600715.SH,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SH600716,600716.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600717,600717.SH,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SH600718,600718.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600719,600719.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600720,600720.SH,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SH600721,600721.SH,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SH600722,600722.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600724,600724.SH,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SH600725,600725.SH,sw_801950,801950.SI,煤炭,tushare.index_member,20260430,
SH600726,600726.SH,sw_801160,801160.SI,公用事业,tushare.index_member,20260430,
SH600727,600727.SH,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SH600728,600728.SH,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SH600729,600729.SH,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
