instrument,reason,detail,row_count
SH600672,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600690,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1228.0
SH600677,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600680,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600687,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600702,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,510.0
SH600695,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600700,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600711,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1040.0
SH600713,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1968.0
SH600718,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,216.0
SH600721,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,435.0
SH600701,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600728,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,793.0
SH600732,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1580.0
SH600733,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,181.0
SH600709,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600705,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600745,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1806.0
SH600750,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1128.0
SH600755,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1149.0
SH600723,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600765,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,711.0
SH600752,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600747,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600762,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600766,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600772,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600767,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600789,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,551.0
SH600786,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600781,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600803,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1060.0
SH600788,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600810,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1748.0
SH600799,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600806,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600831,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,730.0
SH600804,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600813,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600823,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600832,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600836,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600845,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1376.0
SH600850,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,664.0
SH600837,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600855,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,633.0
SH600840,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600863,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,632.0
SH600842,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600852,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600875,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,938.0
SH600882,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,565.0
SH600885,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1327.0
SH600887,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,919.0
SH600888,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1623.0
SH600856,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600870,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600878,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: empty response",0.0
SH600890,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600891,instrument_processing_failed,"RuntimeError: stock_zh_a_hist: ConnectionError: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')); stock_zh_a_daily: JSONDecodeError: No value to decode; stock_zh_a_hist_tx: ValueError: stock_zh_a_hist_tx missing daily columns: ['volume']",0.0
SH600901,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1294.0
SH600903,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1187.0
SH600905,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,123.0
SH600908,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1026.0
SH600909,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1210.0
SH600919,missing_total_share_asof,No prior stock_zh_a_gbjg_em share-change row for trade date,1071.0
