policy_id,decision_date,vol_proxy,realized_capital_weight
F_MIX333_XD6_R025_C030,2025-08-29,missing,0.0343154831083
F_MIX333_XD6_R025_C030,2025-09-30,high,0
F_MIX333_XD6_R025_C030,2025-09-30,low,0.416368993044
F_MIX333_XD6_R025_C030,2025-09-30,middle,0.265979132624
F_MIX333_XD6_R025_C030,2025-09-30,missing,0.0439671576112
F_MIX333_XD6_R025_C030,2025-10-31,high,0
F_MIX333_XD6_R025_C030,2025-10-31,low,0.400714815562
F_MIX333_XD6_R025_C030,2025-10-31,middle,0.26410418609
F_MIX333_XD6_R025_C030,2025-10-31,missing,0.0308971657115
F_MIX333_XD6_R025_C030,2025-11-28,high,0
F_MIX333_XD6_R025_C030,2025-11-28,low,0.400341775611
F_MIX333_XD6_R025_C030,2025-11-28,middle,0.259146681087
F_MIX333_XD6_R025_C030,2025-11-28,missing,0.022076840057
F_MIX333_XD6_R025_C030,2025-12-31,high,0
F_MIX333_XD6_R025_C030,2025-12-31,low,0.410519968676
F_MIX333_XD6_R025_C030,2025-12-31,middle,0.243712364885
F_MIX333_XD6_R025_C030,2025-12-31,missing,0.0215482735478
F_MIX333_XD6_R025_C030,2026-01-30,high,0
F_MIX333_XD6_R025_C030,2026-01-30,low,0.398409636669
F_MIX333_XD6_R025_C030,2026-01-30,middle,0.230765085833
F_MIX333_XD6_R025_C030,2026-01-30,missing,0.0374983106681
F_MIX333_XD6_R025_C030,2026-02-27,high,0
F_MIX333_XD6_R025_C030,2026-02-27,low,0.407525684097
F_MIX333_XD6_R025_C030,2026-02-27,middle,0.235810939995
F_MIX333_XD6_R025_C030,2026-02-27,missing,0.0202643275535
F_MIX333_XD6_R025_C030,2026-03-31,high,0
F_MIX333_XD6_R025_C030,2026-03-31,low,0.395668623283
F_MIX333_XD6_R025_C030,2026-03-31,middle,0.224776788678
F_MIX333_XD6_R025_C030,2026-03-31,missing,0.0213670487963
F_MIX333_XD6_R025_C040,2024-07-31,high,0
F_MIX333_XD6_R025_C040,2024-07-31,low,0.566468107136
F_MIX333_XD6_R025_C040,2024-07-31,middle,0.416825162039
F_MIX333_XD6_R025_C040,2024-07-31,missing,0
F_MIX333_XD6_R025_C040,2024-08-30,high,0
F_MIX333_XD6_R025_C040,2024-08-30,low,0.545189475932
F_MIX333_XD6_R025_C040,2024-08-30,middle,0.38517396547
F_MIX333_XD6_R025_C040,2024-08-30,missing,0.0235761449659
F_MIX333_XD6_R025_C040,2024-09-30,high,0
F_MIX333_XD6_R025_C040,2024-09-30,low,0.517511308784
F_MIX333_XD6_R025_C040,2024-09-30,middle,0.39350086187
F_MIX333_XD6_R025_C040,2024-09-30,missing,0.0188185589165
F_MIX333_XD6_R025_C040,2024-10-31,high,0
F_MIX333_XD6_R025_C040,2024-10-31,low,0.523596330062
F_MIX333_XD6_R025_C040,2024-10-31,middle,0.342646253055
F_MIX333_XD6_R025_C040,2024-10-31,missing,0.0363835210981
F_MIX333_XD6_R025_C040,2024-11-29,high,0
F_MIX333_XD6_R025_C040,2024-11-29,low,0.533069193692
F_MIX333_XD6_R025_C040,2024-11-29,middle,0.323240645746
F_MIX333_XD6_R025_C040,2024-11-29,missing,0.031452628943
F_MIX333_XD6_R025_C040,2024-12-31,high,0
F_MIX333_XD6_R025_C040,2024-12-31,low,0.518237536731
F_MIX333_XD6_R025_C040,2024-12-31,middle,0.341265164558
F_MIX333_XD6_R025_C040,2024-12-31,missing,0.0155501310718
F_MIX333_XD6_R025_C040,2025-01-27,high,0
F_MIX333_XD6_R025_C040,2025-01-27,low,0.475939437318
F_MIX333_XD6_R025_C040,2025-01-27,middle,0.361992319659
F_MIX333_XD6_R025_C040,2025-01-27,missing,0.0187534684506
F_MIX333_XD6_R025_C040,2025-02-28,high,0
F_MIX333_XD6_R025_C040,2025-02-28,low,0.475000083614
F_MIX333_XD6_R025_C040,2025-02-28,middle,0.3170394516
F_MIX333_XD6_R025_C040,2025-02-28,missing,0.0343554130824
F_MIX333_XD6_R025_C040,2025-03-31,high,0
F_MIX333_XD6_R025_C040,2025-03-31,low,0.471652712227
F_MIX333_XD6_R025_C040,2025-03-31,middle,0.31105967522
F_MIX333_XD6_R025_C040,2025-03-31,missing,0.0212646058681
F_MIX333_XD6_R025_C040,2025-04-30,high,0
F_MIX333_XD6_R025_C040,2025-04-30,low,0.451976411519
F_MIX333_XD6_R025_C040,2025-04-30,middle,0.319192859966
F_MIX333_XD6_R025_C040,2025-04-30,missing,0.0187857239372
F_MIX333_XD6_R025_C040,2025-05-30,high,0
F_MIX333_XD6_R025_C040,2025-05-30,low,0.445761797043
F_MIX333_XD6_R025_C040,2025-05-30,middle,0.3064102411
F_MIX333_XD6_R025_C040,2025-05-30,missing,0.0136386524527
F_MIX333_XD6_R025_C040,2025-06-30,high,0
F_MIX333_XD6_R025_C040,2025-06-30,low,0.439115591526
F_MIX333_XD6_R025_C040,2025-06-30,middle,0.30114119086
F_MIX333_XD6_R025_C040,2025-06-30,missing,0.0122691216916
F_MIX333_XD6_R025_C040,2025-07-31,high,0
F_MIX333_XD6_R025_C040,2025-07-31,low,0.433216413875
F_MIX333_XD6_R025_C040,2025-07-31,middle,0.290246972389
F_MIX333_XD6_R025_C040,2025-07-31,missing,0.0129596916925
F_MIX333_XD6_R025_C040,2025-08-29,high,0
F_MIX333_XD6_R025_C040,2025-08-29,low,0.422849198017
F_MIX333_XD6_R025_C040,2025-08-29,middle,0.281674563843
F_MIX333_XD6_R025_C040,2025-08-29,missing,0.0343154831083
F_MIX333_XD6_R025_C040,2025-09-30,high,0
F_MIX333_XD6_R025_C040,2025-09-30,low,0.416368993044
F_MIX333_XD6_R025_C040,2025-09-30,middle,0.265979132624
F_MIX333_XD6_R025_C040,2025-09-30,missing,0.0439671576112
F_MIX333_XD6_R025_C040,2025-10-31,high,0
F_MIX333_XD6_R025_C040,2025-10-31,low,0.400714815562
F_MIX333_XD6_R025_C040,2025-10-31,middle,0.26410418609
F_MIX333_XD6_R025_C040,2025-10-31,missing,0.0308971657115
F_MIX333_XD6_R025_C040,2025-11-28,high,0
F_MIX333_XD6_R025_C040,2025-11-28,low,0.400341775611
F_MIX333_XD6_R025_C040,2025-11-28,middle,0.259146681087
F_MIX333_XD6_R025_C040,2025-11-28,missing,0.022076840057
F_MIX333_XD6_R025_C040,2025-12-31,high,0
F_MIX333_XD6_R025_C040,2025-12-31,low,0.410519968676
F_MIX333_XD6_R025_C040,2025-12-31,middle,0.243712364885
F_MIX333_XD6_R025_C040,2025-12-31,missing,0.0215482735478
F_MIX333_XD6_R025_C040,2026-01-30,high,0
F_MIX333_XD6_R025_C040,2026-01-30,low,0.398409636669
F_MIX333_XD6_R025_C040,2026-01-30,middle,0.230765085833
F_MIX333_XD6_R025_C040,2026-01-30,missing,0.0374983106681
F_MIX333_XD6_R025_C040,2026-02-27,high,0
F_MIX333_XD6_R025_C040,2026-02-27,low,0.407525684097
F_MIX333_XD6_R025_C040,2026-02-27,middle,0.235810939995
F_MIX333_XD6_R025_C040,2026-02-27,missing,0.0202643275535
F_MIX333_XD6_R025_C040,2026-03-31,high,0
F_MIX333_XD6_R025_C040,2026-03-31,low,0.395668623283
F_MIX333_XD6_R025_C040,2026-03-31,middle,0.224776788678
F_MIX333_XD6_R025_C040,2026-03-31,missing,0.0213670487963
F_MIX333_XD6_R025_CNONE,2024-07-31,high,0
F_MIX333_XD6_R025_CNONE,2024-07-31,low,0.566468107136
F_MIX333_XD6_R025_CNONE,2024-07-31,middle,0.416825162039
F_MIX333_XD6_R025_CNONE,2024-07-31,missing,0
F_MIX333_XD6_R025_CNONE,2024-08-30,high,0
F_MIX333_XD6_R025_CNONE,2024-08-30,low,0.545189475932
F_MIX333_XD6_R025_CNONE,2024-08-30,middle,0.38517396547
F_MIX333_XD6_R025_CNONE,2024-08-30,missing,0.0235761449659
F_MIX333_XD6_R025_CNONE,2024-09-30,high,0
F_MIX333_XD6_R025_CNONE,2024-09-30,low,0.517511308784
F_MIX333_XD6_R025_CNONE,2024-09-30,middle,0.39350086187
F_MIX333_XD6_R025_CNONE,2024-09-30,missing,0.0188185589165
F_MIX333_XD6_R025_CNONE,2024-10-31,high,0
F_MIX333_XD6_R025_CNONE,2024-10-31,low,0.523596330062
F_MIX333_XD6_R025_CNONE,2024-10-31,middle,0.342646253055
F_MIX333_XD6_R025_CNONE,2024-10-31,missing,0.0363835210981
F_MIX333_XD6_R025_CNONE,2024-11-29,high,0
F_MIX333_XD6_R025_CNONE,2024-11-29,low,0.533069193692
F_MIX333_XD6_R025_CNONE,2024-11-29,middle,0.323240645746
F_MIX333_XD6_R025_CNONE,2024-11-29,missing,0.031452628943
F_MIX333_XD6_R025_CNONE,2024-12-31,high,0
F_MIX333_XD6_R025_CNONE,2024-12-31,low,0.518237536731
F_MIX333_XD6_R025_CNONE,2024-12-31,middle,0.341265164558
F_MIX333_XD6_R025_CNONE,2024-12-31,missing,0.0155501310718
F_MIX333_XD6_R025_CNONE,2025-01-27,high,0
F_MIX333_XD6_R025_CNONE,2025-01-27,low,0.475939437318
F_MIX333_XD6_R025_CNONE,2025-01-27,middle,0.361992319659
F_MIX333_XD6_R025_CNONE,2025-01-27,missing,0.0187534684506
F_MIX333_XD6_R025_CNONE,2025-02-28,high,0
F_MIX333_XD6_R025_CNONE,2025-02-28,low,0.475000083614
F_MIX333_XD6_R025_CNONE,2025-02-28,middle,0.3170394516
F_MIX333_XD6_R025_CNONE,2025-02-28,missing,0.0343554130824
F_MIX333_XD6_R025_CNONE,2025-03-31,high,0
F_MIX333_XD6_R025_CNONE,2025-03-31,low,0.471652712227
F_MIX333_XD6_R025_CNONE,2025-03-31,middle,0.31105967522
F_MIX333_XD6_R025_CNONE,2025-03-31,missing,0.0212646058681
F_MIX333_XD6_R025_CNONE,2025-04-30,high,0
F_MIX333_XD6_R025_CNONE,2025-04-30,low,0.451976411519
F_MIX333_XD6_R025_CNONE,2025-04-30,middle,0.319192859966
F_MIX333_XD6_R025_CNONE,2025-04-30,missing,0.0187857239372
F_MIX333_XD6_R025_CNONE,2025-05-30,high,0
F_MIX333_XD6_R025_CNONE,2025-05-30,low,0.445761797043
F_MIX333_XD6_R025_CNONE,2025-05-30,middle,0.3064102411
F_MIX333_XD6_R025_CNONE,2025-05-30,missing,0.0136386524527
F_MIX333_XD6_R025_CNONE,2025-06-30,high,0
F_MIX333_XD6_R025_CNONE,2025-06-30,low,0.439115591526
F_MIX333_XD6_R025_CNONE,2025-06-30,middle,0.30114119086
F_MIX333_XD6_R025_CNONE,2025-06-30,missing,0.0122691216916
F_MIX333_XD6_R025_CNONE,2025-07-31,high,0
F_MIX333_XD6_R025_CNONE,2025-07-31,low,0.433216413875
F_MIX333_XD6_R025_CNONE,2025-07-31,middle,0.290246972389
F_MIX333_XD6_R025_CNONE,2025-07-31,missing,0.0129596916925
F_MIX333_XD6_R025_CNONE,2025-08-29,high,0
F_MIX333_XD6_R025_CNONE,2025-08-29,low,0.422849198017
F_MIX333_XD6_R025_CNONE,2025-08-29,middle,0.281674563843
F_MIX333_XD6_R025_CNONE,2025-08-29,missing,0.0343154831083
F_MIX333_XD6_R025_CNONE,2025-09-30,high,0
F_MIX333_XD6_R025_CNONE,2025-09-30,low,0.416368993044
F_MIX333_XD6_R025_CNONE,2025-09-30,middle,0.265979132624
F_MIX333_XD6_R025_CNONE,2025-09-30,missing,0.0439671576112
F_MIX333_XD6_R025_CNONE,2025-10-31,high,0
F_MIX333_XD6_R025_CNONE,2025-10-31,low,0.400714815562
F_MIX333_XD6_R025_CNONE,2025-10-31,middle,0.26410418609
F_MIX333_XD6_R025_CNONE,2025-10-31,missing,0.0308971657115
F_MIX333_XD6_R025_CNONE,2025-11-28,high,0
F_MIX333_XD6_R025_CNONE,2025-11-28,low,0.400341775611
F_MIX333_XD6_R025_CNONE,2025-11-28,middle,0.259146681087
F_MIX333_XD6_R025_CNONE,2025-11-28,missing,0.022076840057
F_MIX333_XD6_R025_CNONE,2025-12-31,high,0
F_MIX333_XD6_R025_CNONE,2025-12-31,low,0.410519968676
F_MIX333_XD6_R025_CNONE,2025-12-31,middle,0.243712364885
F_MIX333_XD6_R025_CNONE,2025-12-31,missing,0.0215482735478
F_MIX333_XD6_R025_CNONE,2026-01-30,high,0
F_MIX333_XD6_R025_CNONE,2026-01-30,low,0.398409636669
F_MIX333_XD6_R025_CNONE,2026-01-30,middle,0.230765085833
F_MIX333_XD6_R025_CNONE,2026-01-30,missing,0.0374983106681
F_MIX333_XD6_R025_CNONE,2026-02-27,high,0
F_MIX333_XD6_R025_CNONE,2026-02-27,low,0.407525684097
F_MIX333_XD6_R025_CNONE,2026-02-27,middle,0.235810939995
F_MIX333_XD6_R025_CNONE,2026-02-27,missing,0.0202643275535
F_MIX333_XD6_R025_CNONE,2026-03-31,high,0
F_MIX333_XD6_R025_CNONE,2026-03-31,low,0.395668623283
F_MIX333_XD6_R025_CNONE,2026-03-31,middle,0.224776788678
F_MIX333_XD6_R025_CNONE,2026-03-31,missing,0.0213670487963
F_MIX333_XD6_R050_C020,2024-07-31,high,0
F_MIX333_XD6_R050_C020,2024-07-31,low,0.566468107136
F_MIX333_XD6_R050_C020,2024-07-31,middle,0.416825162039
F_MIX333_XD6_R050_C020,2024-07-31,missing,0
F_MIX333_XD6_R050_C020,2024-08-30,high,0
F_MIX333_XD6_R050_C020,2024-08-30,low,0.549023271212
F_MIX333_XD6_R050_C020,2024-08-30,middle,0.367136946444
F_MIX333_XD6_R050_C020,2024-08-30,missing,0.0183760339062
F_MIX333_XD6_R050_C020,2024-09-30,high,0
F_MIX333_XD6_R050_C020,2024-09-30,low,0.526420938082
F_MIX333_XD6_R050_C020,2024-09-30,middle,0.363879698647
F_MIX333_XD6_R050_C020,2024-09-30,missing,0.0128727951482
F_MIX333_XD6_R050_C020,2024-10-31,high,0
F_MIX333_XD6_R050_C020,2024-10-31,low,0.533957512415
F_MIX333_XD6_R050_C020,2024-10-31,middle,0.335067615897
F_MIX333_XD6_R050_C020,2024-10-31,missing,0.0188761019288
F_MIX333_XD6_R050_C020,2024-11-29,high,0
F_MIX333_XD6_R050_C020,2024-11-29,low,0.542463723443
F_MIX333_XD6_R050_C020,2024-11-29,middle,0.316123467871
F_MIX333_XD6_R050_C020,2024-11-29,missing,0.0154040964586
F_MIX333_XD6_R050_C020,2024-12-31,high,0
F_MIX333_XD6_R050_C020,2024-12-31,low,0.531391234568
F_MIX333_XD6_R050_C020,2024-12-31,middle,0.333711475095
F_MIX333_XD6_R050_C020,2024-12-31,missing,0.0081687272603
F_MIX333_XD6_R050_C020,2025-01-27,high,0
F_MIX333_XD6_R050_C020,2025-01-27,low,0.49178273913
F_MIX333_XD6_R050_C020,2025-01-27,middle,0.360203011145
F_MIX333_XD6_R050_C020,2025-01-27,missing,0.00893456211471
F_MIX333_XD6_R050_C020,2025-02-28,high,0
F_MIX333_XD6_R050_C020,2025-02-28,low,0.490362840818
F_MIX333_XD6_R050_C020,2025-02-28,middle,0.308381382646
F_MIX333_XD6_R050_C020,2025-02-28,missing,0.0182845992252
F_MIX333_XD6_R050_C020,2025-03-31,high,0
F_MIX333_XD6_R050_C020,2025-03-31,low,0.488543649646
F_MIX333_XD6_R050_C020,2025-03-31,middle,0.306245730484
F_MIX333_XD6_R050_C020,2025-03-31,missing,0.00702108252517
F_MIX333_XD6_R050_C020,2025-04-30,high,0
F_MIX333_XD6_R050_C020,2025-04-30,low,0.468060693889
F_MIX333_XD6_R050_C020,2025-04-30,middle,0.322799191353
F_MIX333_XD6_R050_C020,2025-04-30,missing,0.00785152890195
F_MIX333_XD6_R050_C020,2025-05-30,high,0
F_MIX333_XD6_R050_C020,2025-05-30,low,0.457391816326
F_MIX333_XD6_R050_C020,2025-05-30,middle,0.307042351098
F_MIX333_XD6_R050_C020,2025-05-30,missing,0.00374814450439
F_MIX333_XD6_R050_C020,2025-06-30,high,0
F_MIX333_XD6_R050_C020,2025-06-30,low,0.442822085233
F_MIX333_XD6_R050_C020,2025-06-30,middle,0.319382941628
F_MIX333_XD6_R050_C020,2025-06-30,missing,0.0042702207101
F_MIX333_XD6_R050_C020,2025-07-31,high,0
F_MIX333_XD6_R050_C020,2025-07-31,low,0.453746633261
F_MIX333_XD6_R050_C020,2025-07-31,middle,0.306336575617
F_MIX333_XD6_R050_C020,2025-07-31,missing,0.00575157600211
F_MIX333_XD6_R050_C020,2025-08-29,high,0
F_MIX333_XD6_R050_C020,2025-08-29,low,0.461490902896
F_MIX333_XD6_R050_C020,2025-08-29,middle,0.309577245615
F_MIX333_XD6_R050_C020,2025-08-29,missing,0.0245404252779
F_MIX333_XD6_R050_C020,2025-09-30,high,0
F_MIX333_XD6_R050_C020,2025-09-30,low,0.481111415227
F_MIX333_XD6_R050_C020,2025-09-30,middle,0.286102348204
F_MIX333_XD6_R050_C020,2025-09-30,missing,0.0264417593527
F_MIX333_XD6_R050_C020,2025-10-31,high,0
F_MIX333_XD6_R050_C020,2025-10-31,low,0.450063248749
F_MIX333_XD6_R050_C020,2025-10-31,middle,0.274323062794
F_MIX333_XD6_R050_C020,2025-10-31,missing,0.0115076918733
F_MIX333_XD6_R050_C020,2025-11-28,high,0
F_MIX333_XD6_R050_C020,2025-11-28,low,0.449939243727
F_MIX333_XD6_R050_C020,2025-11-28,middle,0.276643640257
F_MIX333_XD6_R050_C020,2025-11-28,missing,0.0110271479139
F_MIX333_XD6_R050_C020,2025-12-31,high,0
F_MIX333_XD6_R050_C020,2025-12-31,low,0.45570533791
F_MIX333_XD6_R050_C020,2025-12-31,middle,0.258343813978
F_MIX333_XD6_R050_C020,2025-12-31,missing,0.0120096913682
F_MIX333_XD6_R050_C020,2026-01-30,high,0
F_MIX333_XD6_R050_C020,2026-01-30,low,0.430565380561
F_MIX333_XD6_R050_C020,2026-01-30,middle,0.244484431562
F_MIX333_XD6_R050_C020,2026-01-30,missing,0.0261443287549
F_MIX333_XD6_R050_C020,2026-02-27,high,0
F_MIX333_XD6_R050_C020,2026-02-27,low,0.440536294419
F_MIX333_XD6_R050_C020,2026-02-27,middle,0.244988764753
F_MIX333_XD6_R050_C020,2026-02-27,missing,0.00948841489173
F_MIX333_XD6_R050_C020,2026-03-31,high,0
F_MIX333_XD6_R050_C020,2026-03-31,low,0.410136062503
F_MIX333_XD6_R050_C020,2026-03-31,middle,0.237851531055
F_MIX333_XD6_R050_C020,2026-03-31,missing,0.0142938262091
F_MIX333_XD6_R050_C030,2024-07-31,high,0
F_MIX333_XD6_R050_C030,2024-07-31,low,0.566468107136
F_MIX333_XD6_R050_C030,2024-07-31,middle,0.416825162039
F_MIX333_XD6_R050_C030,2024-07-31,missing,0
F_MIX333_XD6_R050_C030,2024-08-30,high,0
F_MIX333_XD6_R050_C030,2024-08-30,low,0.549023271212
F_MIX333_XD6_R050_C030,2024-08-30,middle,0.367136946444
F_MIX333_XD6_R050_C030,2024-08-30,missing,0.0183760339062
F_MIX333_XD6_R050_C030,2024-09-30,high,0
F_MIX333_XD6_R050_C030,2024-09-30,low,0.526420938082
F_MIX333_XD6_R050_C030,2024-09-30,middle,0.363879698647
F_MIX333_XD6_R050_C030,2024-09-30,missing,0.0128727951482
F_MIX333_XD6_R050_C030,2024-10-31,high,0
F_MIX333_XD6_R050_C030,2024-10-31,low,0.533957512415
F_MIX333_XD6_R050_C030,2024-10-31,middle,0.335067615897
F_MIX333_XD6_R050_C030,2024-10-31,missing,0.0188761019288
F_MIX333_XD6_R050_C030,2024-11-29,high,0
F_MIX333_XD6_R050_C030,2024-11-29,low,0.542463723443
F_MIX333_XD6_R050_C030,2024-11-29,middle,0.316123467871
F_MIX333_XD6_R050_C030,2024-11-29,missing,0.0154040964586
F_MIX333_XD6_R050_C030,2024-12-31,high,0
F_MIX333_XD6_R050_C030,2024-12-31,low,0.531391234568
F_MIX333_XD6_R050_C030,2024-12-31,middle,0.333711475095
F_MIX333_XD6_R050_C030,2024-12-31,missing,0.0081687272603
F_MIX333_XD6_R050_C030,2025-01-27,high,0
F_MIX333_XD6_R050_C030,2025-01-27,low,0.49178273913
F_MIX333_XD6_R050_C030,2025-01-27,middle,0.360203011145
F_MIX333_XD6_R050_C030,2025-01-27,missing,0.00893456211471
F_MIX333_XD6_R050_C030,2025-02-28,high,0
F_MIX333_XD6_R050_C030,2025-02-28,low,0.490362840818
F_MIX333_XD6_R050_C030,2025-02-28,middle,0.308381382646
F_MIX333_XD6_R050_C030,2025-02-28,missing,0.0182845992252
F_MIX333_XD6_R050_C030,2025-03-31,high,0
F_MIX333_XD6_R050_C030,2025-03-31,low,0.488543649646
F_MIX333_XD6_R050_C030,2025-03-31,middle,0.306245730484
F_MIX333_XD6_R050_C030,2025-03-31,missing,0.00702108252517
F_MIX333_XD6_R050_C030,2025-04-30,high,0
F_MIX333_XD6_R050_C030,2025-04-30,low,0.468060693889
F_MIX333_XD6_R050_C030,2025-04-30,middle,0.322799191353
F_MIX333_XD6_R050_C030,2025-04-30,missing,0.00785152890195
F_MIX333_XD6_R050_C030,2025-05-30,high,0
F_MIX333_XD6_R050_C030,2025-05-30,low,0.457391816326
F_MIX333_XD6_R050_C030,2025-05-30,middle,0.307042351098
F_MIX333_XD6_R050_C030,2025-05-30,missing,0.00374814450439
F_MIX333_XD6_R050_C030,2025-06-30,high,0
F_MIX333_XD6_R050_C030,2025-06-30,low,0.442822085233
F_MIX333_XD6_R050_C030,2025-06-30,middle,0.319382941628
F_MIX333_XD6_R050_C030,2025-06-30,missing,0.0042702207101
F_MIX333_XD6_R050_C030,2025-07-31,high,0
F_MIX333_XD6_R050_C030,2025-07-31,low,0.453746633261
F_MIX333_XD6_R050_C030,2025-07-31,middle,0.306336575617
F_MIX333_XD6_R050_C030,2025-07-31,missing,0.00575157600211
F_MIX333_XD6_R050_C030,2025-08-29,high,0
F_MIX333_XD6_R050_C030,2025-08-29,low,0.461490902896
F_MIX333_XD6_R050_C030,2025-08-29,middle,0.309577245615
F_MIX333_XD6_R050_C030,2025-08-29,missing,0.0245404252779
F_MIX333_XD6_R050_C030,2025-09-30,high,0
F_MIX333_XD6_R050_C030,2025-09-30,low,0.481111415227
F_MIX333_XD6_R050_C030,2025-09-30,middle,0.286102348204
F_MIX333_XD6_R050_C030,2025-09-30,missing,0.0264417593527
F_MIX333_XD6_R050_C030,2025-10-31,high,0
F_MIX333_XD6_R050_C030,2025-10-31,low,0.450056562275
F_MIX333_XD6_R050_C030,2025-10-31,middle,0.274263705715
F_MIX333_XD6_R050_C030,2025-10-31,missing,0.0114006804777
F_MIX333_XD6_R050_C030,2025-11-28,high,0
F_MIX333_XD6_R050_C030,2025-11-28,low,0.449778719826
F_MIX333_XD6_R050_C030,2025-11-28,middle,0.277621631574
F_MIX333_XD6_R050_C030,2025-11-28,missing,0.0110053504873
F_MIX333_XD6_R050_C030,2025-12-31,high,0
F_MIX333_XD6_R050_C030,2025-12-31,low,0.45709101387
F_MIX333_XD6_R050_C030,2025-12-31,middle,0.260884339732
F_MIX333_XD6_R050_C030,2025-12-31,missing,0.0114884304576
F_MIX333_XD6_R050_C030,2026-01-30,high,0
F_MIX333_XD6_R050_C030,2026-01-30,low,0.433791448047
F_MIX333_XD6_R050_C030,2026-01-30,middle,0.244169229782
F_MIX333_XD6_R050_C030,2026-01-30,missing,0.0223783235996
F_MIX333_XD6_R050_C030,2026-02-27,high,0
F_MIX333_XD6_R050_C030,2026-02-27,low,0.444509535518
F_MIX333_XD6_R050_C030,2026-02-27,middle,0.244644906414
F_MIX333_XD6_R050_C030,2026-02-27,missing,0.00747980713478
F_MIX333_XD6_R050_C030,2026-03-31,high,0
F_MIX333_XD6_R050_C030,2026-03-31,low,0.402687892023
F_MIX333_XD6_R050_C030,2026-03-31,middle,0.253795985497
F_MIX333_XD6_R050_C030,2026-03-31,missing,0.0111304740942
F_MIX333_XD6_R050_C040,2024-07-31,high,0
F_MIX333_XD6_R050_C040,2024-07-31,low,0.566468107136
F_MIX333_XD6_R050_C040,2024-07-31,middle,0.416825162039
F_MIX333_XD6_R050_C040,2024-07-31,missing,0
F_MIX333_XD6_R050_C040,2024-08-30,high,0
F_MIX333_XD6_R050_C040,2024-08-30,low,0.549023271212
F_MIX333_XD6_R050_C040,2024-08-30,middle,0.367136946444
F_MIX333_XD6_R050_C040,2024-08-30,missing,0.0183760339062
F_MIX333_XD6_R050_C040,2024-09-30,high,0
F_MIX333_XD6_R050_C040,2024-09-30,low,0.526420938082
F_MIX333_XD6_R050_C040,2024-09-30,middle,0.363879698647
F_MIX333_XD6_R050_C040,2024-09-30,missing,0.0128727951482
F_MIX333_XD6_R050_C040,2024-10-31,high,0
F_MIX333_XD6_R050_C040,2024-10-31,low,0.533957512415
F_MIX333_XD6_R050_C040,2024-10-31,middle,0.335067615897
F_MIX333_XD6_R050_C040,2024-10-31,missing,0.0188761019288
F_MIX333_XD6_R050_C040,2024-11-29,high,0
F_MIX333_XD6_R050_C040,2024-11-29,low,0.542463723443
F_MIX333_XD6_R050_C040,2024-11-29,middle,0.316123467871
F_MIX333_XD6_R050_C040,2024-11-29,missing,0.0154040964586
F_MIX333_XD6_R050_C040,2024-12-31,high,0
F_MIX333_XD6_R050_C040,2024-12-31,low,0.531391234568
F_MIX333_XD6_R050_C040,2024-12-31,middle,0.333711475095
F_MIX333_XD6_R050_C040,2024-12-31,missing,0.0081687272603
F_MIX333_XD6_R050_C040,2025-01-27,high,0
F_MIX333_XD6_R050_C040,2025-01-27,low,0.49178273913
F_MIX333_XD6_R050_C040,2025-01-27,middle,0.360203011145
F_MIX333_XD6_R050_C040,2025-01-27,missing,0.00893456211471
F_MIX333_XD6_R050_C040,2025-02-28,high,0
F_MIX333_XD6_R050_C040,2025-02-28,low,0.490362840818
F_MIX333_XD6_R050_C040,2025-02-28,middle,0.308381382646
F_MIX333_XD6_R050_C040,2025-02-28,missing,0.0182845992252
F_MIX333_XD6_R050_C040,2025-03-31,high,0
F_MIX333_XD6_R050_C040,2025-03-31,low,0.488543649646
F_MIX333_XD6_R050_C040,2025-03-31,middle,0.306245730484
F_MIX333_XD6_R050_C040,2025-03-31,missing,0.00702108252517
F_MIX333_XD6_R050_C040,2025-04-30,high,0
F_MIX333_XD6_R050_C040,2025-04-30,low,0.468060693889
F_MIX333_XD6_R050_C040,2025-04-30,middle,0.322799191353
F_MIX333_XD6_R050_C040,2025-04-30,missing,0.00785152890195
F_MIX333_XD6_R050_C040,2025-05-30,high,0
F_MIX333_XD6_R050_C040,2025-05-30,low,0.457391816326
F_MIX333_XD6_R050_C040,2025-05-30,middle,0.307042351098
F_MIX333_XD6_R050_C040,2025-05-30,missing,0.00374814450439
F_MIX333_XD6_R050_C040,2025-06-30,high,0
F_MIX333_XD6_R050_C040,2025-06-30,low,0.442822085233
F_MIX333_XD6_R050_C040,2025-06-30,middle,0.319382941628
F_MIX333_XD6_R050_C040,2025-06-30,missing,0.0042702207101
F_MIX333_XD6_R050_C040,2025-07-31,high,0
F_MIX333_XD6_R050_C040,2025-07-31,low,0.453746633261
F_MIX333_XD6_R050_C040,2025-07-31,middle,0.306336575617
F_MIX333_XD6_R050_C040,2025-07-31,missing,0.00575157600211
F_MIX333_XD6_R050_C040,2025-08-29,high,0
F_MIX333_XD6_R050_C040,2025-08-29,low,0.461490902896
F_MIX333_XD6_R050_C040,2025-08-29,middle,0.309577245615
F_MIX333_XD6_R050_C040,2025-08-29,missing,0.0245404252779
F_MIX333_XD6_R050_C040,2025-09-30,high,0
F_MIX333_XD6_R050_C040,2025-09-30,low,0.481111415227
F_MIX333_XD6_R050_C040,2025-09-30,middle,0.286102348204
F_MIX333_XD6_R050_C040,2025-09-30,missing,0.0264417593527
