instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SZ002607,2020-02-21,train,19.6,19.75,19.26,19.52,10290200.0,203669570.0,19.792576,311451841.6,sw_801760,传媒,q2,high_beta,risk_on,True,82725,125,124,True,123,-0.020822064239319746,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002607_2020-02-21,nonselected_baseline
SZ002027,2020-02-21,train,4.49,4.53,4.43,4.46,169752100.0,980372100.0,5.7753167,1266839683.2,sw_801760,传媒,q4,high_beta,risk_on,True,73111,125,125,True,124,-0.021662796252301983,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002027_2020-02-21,nonselected_baseline
SH600741,2020-02-21,train,21.96,23.03,21.8,22.77,21294582.0,623335200.0,29.272007,536958967.2,sw_801880,汽车,q3,mid_beta,risk_on,True,21078,125,125,True,124,-0.021679957892986074,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600741_2020-02-21,nonselected_baseline
SZ000938,2020-02-21,train,29.98,31.11,29.81,30.55,29386680.0,1290279000.0,43.906933,984895348.8,sw_801750,计算机,q3,high_beta,risk_on,True,70426,125,125,True,124,-0.02206217197160567,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000938_2020-02-21,nonselected_baseline
SZ002938,2020-02-21,train,42.63,45.59,42.48,45.44,18321420.0,921514240.0,50.297096,482467441.6,sw_801080,电子,q2,mid_beta,risk_on,True,85229,125,125,True,124,-0.022934965723599758,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002938_2020-02-21,nonselected_baseline
SZ000977,2020-02-21,train,42.99,44.8,42.69,43.62,80987990.0,3931858200.0,48.548656,3244555987.2,sw_801750,计算机,q5,high_beta,risk_on,True,71086,125,125,True,124,-0.022988592199380358,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000977_2020-02-21,nonselected_baseline
SZ002024,2020-02-21,train,9.68,9.83,9.64,9.74,95728100.0,935515650.0,9.772634,690857836.8,sw_801200,商贸零售,q3,mid_beta,risk_on,True,72913,125,125,True,124,-0.023429256901445407,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002024_2020-02-21,nonselected_baseline
SH601788,2020-02-21,train,12.05,12.46,11.89,12.05,56205436.0,734223940.0,13.063219,386731782.8,sw_801790,非银金融,q2,high_beta,risk_on,True,45620,125,124,True,123,-0.025820317931806412,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601788_2020-02-21,nonselected_baseline
SZ002916,2020-02-21,train,112.59,123.07,112.18,121.16,5860500.0,1356206100.0,231.41473,987937665.6,sw_801080,电子,q4,high_beta,risk_on,True,84785,125,124,True,123,-0.026560570719099143,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002916_2020-02-21,nonselected_baseline
SH601901,2020-02-21,train,8.04,8.32,7.95,8.03,112896420.0,943611000.0,8.358202,543237905.6,sw_801790,非银金融,q3,high_beta,risk_on,True,51003,125,124,True,123,-0.027326799908319745,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601901_2020-02-21,nonselected_baseline
SH601933,2020-02-21,train,8.97,8.97,8.76,8.87,89626100.0,808278140.0,9.018334,1051917057.6,sw_801200,商贸零售,q4,low_beta,risk_on,True,52076,125,125,True,124,-0.02791495578205814,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601933_2020-02-21,nonselected_baseline
SH600588,2020-02-21,train,32.75,34.82,32.75,34.06,42898400.0,1934577200.0,45.09672,1688093801.6,sw_801750,计算机,q4,high_beta,risk_on,True,18233,125,125,True,124,-0.028318207350469405,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600588_2020-02-21,nonselected_baseline
SZ000166,2020-02-21,train,4.47,4.58,4.43,4.45,118316660.0,585524700.0,4.9487934,303317925.6,sw_801790,非银金融,q2,high_beta,risk_on,True,62580,125,124,True,123,-0.030610129435932856,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000166_2020-02-21,nonselected_baseline
SZ000776,2020-02-21,train,13.44,13.7,13.19,13.31,95680504.0,1505870700.0,15.738532,740948396.8,sw_801790,非银金融,q3,high_beta,risk_on,True,68110,125,124,True,123,-0.031324809685924916,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000776_2020-02-21,nonselected_baseline
SH601881,2020-02-21,train,9.94,10.3,9.86,9.94,91733900.0,1049383800.0,11.439432,562941276.0,sw_801790,非银金融,q3,high_beta,risk_on,True,49358,125,124,True,123,-0.03321178975643787,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601881_2020-02-21,nonselected_baseline
SH600438,2020-02-21,train,16.43,16.65,16.02,16.11,99044504.0,1900689400.0,19.190256,1308148334.4,sw_801730,电力设备,q4,high_beta,risk_on,True,15497,125,124,True,123,-0.03394646240527007,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600438_2020-02-21,nonselected_baseline
SH600010,2020-02-21,train,1.2,1.23,1.2,1.21,281979970.0,345559700.0,1.2254761,278688732.4,sw_801040,钢铁,q1,mid_beta,risk_on,True,972,125,125,True,124,-0.03473409829518547,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600010_2020-02-21,nonselected_baseline
SZ002841,2020-02-21,train,82.31,91.05,81.78,91.05,6711300.0,624870500.0,93.10722,321865202.0,sw_801080,电子,q2,mid_beta,risk_on,True,84655,125,124,True,123,-0.035933555450245014,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002841_2020-02-21,nonselected_baseline
SH601238,2020-02-21,train,10.5,10.78,10.46,10.69,27108228.0,315577630.0,11.6413965,209887188.0,sw_801880,汽车,q1,mid_beta,risk_on,True,35795,125,125,True,124,-0.03652066519791861,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601238_2020-02-21,nonselected_baseline
SH600050,2020-02-21,train,4.77,4.86,4.76,4.81,181120160.0,1021090600.0,5.637642,845421192.0,sw_801770,通信,q3,mid_beta,risk_on,True,7295,125,125,True,124,-0.037190299614467806,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600050_2020-02-21,nonselected_baseline
SZ000338,2020-02-21,train,12.12,12.53,12.09,12.34,91507460.0,1366600300.0,14.934306,1159354163.2,sw_801880,汽车,q4,high_beta,risk_on,True,63663,125,125,True,124,-0.03938099202669917,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000338_2020-02-21,nonselected_baseline
SH601319,2020-02-21,train,6.35,6.49,6.29,6.35,134498600.0,1011627260.0,7.521471,529815690.4,sw_801790,非银金融,q3,high_beta,risk_on,True,37088,125,125,True,124,-0.045269266249717124,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601319_2020-02-21,nonselected_baseline
SH600031,2020-02-21,train,14.97,15.31,14.87,15.21,85667920.0,1470713000.0,17.167604,1506308867.2,sw_801890,机械设备,q4,high_beta,risk_on,True,5825,125,125,True,124,-0.04598340158343255,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600031_2020-02-21,nonselected_baseline
SH600030,2020-02-21,train,20.88,21.46,20.64,20.79,353526880.0,8966404000.0,25.362722,5089192556.8,sw_801790,非银金融,q5,high_beta,risk_on,True,5400,125,123,True,122,-0.046439801201560216,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600030_2020-02-21,nonselected_baseline
SH601066,2020-02-21,train,32.56,34.22,31.96,32.54,101953330.0,3606516200.0,35.374187,2516633374.4,sw_801790,非银金融,q5,high_beta,risk_on,True,30232,125,124,True,123,-0.046727035255209215,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601066_2020-02-21,nonselected_baseline
SZ002466,2020-02-21,train,33.4,34.11,32.86,33.52,79964056.0,2907631900.0,36.361736,2689447006.4,sw_801050,有色金属,q5,high_beta,risk_on,True,80456,125,121,True,120,-0.04981750516841809,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002466_2020-02-21,nonselected_baseline
SH603986,2020-02-21,train,186.71,198.96,185.01,197.26,8219045.0,3175535900.0,386.36313,2211643520.0,sw_801080,电子,q5,high_beta,risk_on,True,59073,125,124,True,123,-0.04987907391495821,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603986_2020-02-21,nonselected_baseline
SH601211,2020-02-21,train,15.13,15.64,15.05,15.28,72036470.0,1340893300.0,18.61409,760004652.8,sw_801790,非银金融,q3,high_beta,risk_on,True,34339,125,125,True,124,-0.05027193126959666,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601211_2020-02-21,nonselected_baseline
SH601698,2020-02-21,train,19.42,20.96,19.05,19.9,108537400.0,2190236700.0,20.179558,1659424241.6,sw_801740,国防军工,q4,high_beta,risk_on,True,44162,125,123,True,122,-0.052291569091975076,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601698_2020-02-21,nonselected_baseline
SZ000625,2020-02-21,train,5.59,5.76,5.53,5.69,50258136.0,566580860.0,11.273416,426496412.4,sw_801880,汽车,q2,high_beta,risk_on,True,65781,125,124,True,123,-0.05251047524956729,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000625_2020-02-21,nonselected_baseline
SH601688,2020-02-21,train,17.25,17.59,16.93,17.22,167814580.0,3423420400.0,20.400019,1953309203.2,sw_801790,非银金融,q5,high_beta,risk_on,True,43610,125,125,True,124,-0.05453932001968966,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601688_2020-02-21,nonselected_baseline
SH601633,2020-02-21,train,8.04,8.15,7.89,8.08,32033468.0,281990900.0,8.803009,174380918.0,sw_801880,汽车,q1,high_beta,risk_on,True,42024,125,125,True,124,-0.061207679804459576,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601633_2020-02-21,nonselected_baseline
SH600547,2020-02-21,train,25.0,26.15,24.82,25.83,95565710.0,3508024000.0,36.707977,1767473379.2,sw_801050,有色金属,q4,low_beta,risk_on,True,16891,125,125,True,124,-0.062143455606870235,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600547_2020-02-21,nonselected_baseline
SH601989,2020-02-21,train,4.65,4.74,4.63,4.68,82000300.0,386286050.0,4.710788,375605772.0,sw_801740,国防军工,q2,low_beta,risk_on,True,53601,125,124,True,123,-0.06279328753187405,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601989_2020-02-21,nonselected_baseline
SH600837,2020-02-21,train,14.33,14.65,14.08,14.23,179823600.0,2787219200.0,15.499741,1405018380.8,sw_801790,非银金融,q4,high_beta,risk_on,True,23183,125,125,True,124,-0.06399651759514405,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600837_2020-02-21,nonselected_baseline
SH600183,2020-02-21,train,25.19,26.38,24.79,25.18,83845700.0,2481513700.0,29.596197,1418263564.8,sw_801080,电子,q4,high_beta,risk_on,True,10294,125,124,True,123,-0.07508134761658626,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600183_2020-02-21,nonselected_baseline
SH600958,2020-02-21,train,9.35,9.66,9.18,9.38,88021250.0,962060740.0,10.92987,419685263.2,sw_801790,非银金融,q2,high_beta,risk_on,True,27259,125,124,True,123,-0.07531381331808198,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600958_2020-02-21,nonselected_baseline
SH601012,2020-02-21,train,16.32,16.91,16.14,16.62,63833744.0,2163090400.0,33.886314,2009706444.8,sw_801730,电力设备,q5,low_beta,risk_on,True,29274,125,124,True,123,-0.07790109590907407,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601012_2020-02-21,nonselected_baseline
SZ002236,2020-02-21,train,18.65,19.65,18.51,19.28,107004460.0,2353010200.0,21.989832,1412225382.4,sw_801080,电子,q4,high_beta,risk_on,True,76413,125,124,True,123,-0.07843516318021508,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002236_2020-02-21,nonselected_baseline
SZ002415,2020-02-21,train,33.43,34.55,33.23,33.96,82072450.0,3246530800.0,39.55689,2135263129.6,sw_801080,电子,q5,high_beta,risk_on,True,79378,125,124,True,123,-0.08010666646873503,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002415_2020-02-21,nonselected_baseline
SH603160,2020-02-21,train,356.91,371.79,347.81,361.7,5248400.0,1906978400.0,363.34473,1796020956.8,sw_801080,电子,q5,mid_beta,risk_on,True,55066,125,125,True,124,-0.0855870931935046,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603160_2020-02-21,nonselected_baseline
SZ002129,2020-02-21,train,15.0,15.48,14.6,14.8,178504000.0,3470290700.0,19.44097,2386873532.8,sw_801730,电力设备,q5,high_beta,risk_on,True,74727,125,124,True,123,-0.0868210855538283,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002129_2020-02-21,nonselected_baseline
SZ000100,2020-02-21,train,5.67,5.77,5.44,5.49,939622100.0,6390564400.0,6.801207,3045471193.6,sw_801080,电子,q5,high_beta,risk_on,True,61868,125,125,True,124,-0.0909565891169252,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000100_2020-02-21,nonselected_baseline
SZ000725,2020-02-21,train,4.88,5.06,4.79,4.79,1918324700.0,10468709000.0,5.4572144,5009905792.0,sw_801080,电子,q5,high_beta,risk_on,True,67304,125,124,True,123,-0.09136248108877884,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000725_2020-02-21,nonselected_baseline
SH601899,2020-02-21,train,4.14,4.27,4.1,4.2,368369250.0,1725826000.0,4.685044,1122480739.2,sw_801050,有色金属,q4,mid_beta,risk_on,True,50599,125,124,True,123,-0.09371151344290352,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601899_2020-02-21,nonselected_baseline
SH601138,2020-02-21,train,15.85,16.71,15.81,16.64,130698060.0,2522345700.0,19.299028,1448065860.0,sw_801080,电子,q4,high_beta,risk_on,True,32329,125,124,True,123,-0.09484995900638159,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601138_2020-02-21,nonselected_baseline
SH601360,2020-02-21,train,23.92,26.15,23.9,25.59,51464350.0,1359750100.0,26.421204,560447004.4,sw_801750,计算机,q3,high_beta,risk_on,True,38339,125,124,True,123,-0.09861584620482129,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601360_2020-02-21,nonselected_baseline
SZ000063,2020-02-21,train,41.53,42.96,40.93,42.04,119112560.0,5439103500.0,45.66356,4633262912.0,sw_801770,通信,q5,high_beta,risk_on,True,61268,125,125,True,124,-0.09921703976766777,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000063_2020-02-21,nonselected_baseline
SZ002065,2020-02-21,train,15.45,16.3,15.44,15.92,133525800.0,2173021000.0,16.274166,1819737789.2,sw_801750,计算机,q5,high_beta,risk_on,True,74344,125,124,True,123,-0.10078256862518203,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002065_2020-02-21,nonselected_baseline
SZ002594,2020-02-21,train,21.67,22.08,21.25,21.83,45518916.0,3046191000.0,66.92143,1918485872.0,sw_801880,汽车,q5,high_beta,risk_on,True,81933,125,125,True,124,-0.10434182511732704,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002594_2020-02-21,nonselected_baseline
SH600893,2020-02-21,train,24.58,26.44,24.28,25.64,62210384.0,1606164500.0,25.81827,530326821.2,sw_801740,国防军工,q3,mid_beta,risk_on,True,24949,125,122,True,121,-0.10732375368599065,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600893_2020-02-21,nonselected_baseline
SZ002230,2020-02-21,train,38.47,41.6,38.47,40.73,143469140.0,5899912000.0,41.123215,3256696416.0,sw_801750,计算机,q5,high_beta,risk_on,True,76035,125,125,True,124,-0.10762752858441203,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002230_2020-02-21,nonselected_baseline
SZ002475,2020-02-21,train,36.56,38.38,36.4,37.64,81722900.0,4123627800.0,50.45866,3801065868.8,sw_801080,电子,q5,high_beta,risk_on,True,80816,125,125,True,124,-0.10770177135934993,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002475_2020-02-21,nonselected_baseline
SH601236,2020-02-21,train,17.15,18.19,16.65,17.3,133999500.0,2818515700.0,21.033777,1313356831.6,sw_801790,非银金融,q4,high_beta,risk_on,True,35586,125,123,True,122,-0.11024049442017177,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601236_2020-02-21,nonselected_baseline
SZ002600,2020-02-21,train,12.32,12.99,12.16,12.5,207821380.0,2729451800.0,13.133643,1813235222.0,sw_801080,电子,q5,high_beta,risk_on,True,82276,125,124,True,123,-0.11097180948411,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002600_2020-02-21,nonselected_baseline
SZ002384,2020-02-21,train,30.86,33.08,30.54,32.11,74027710.0,2451448600.0,33.115284,1796509294.4,sw_801080,电子,q5,high_beta,risk_on,True,78917,125,124,True,123,-0.1193100298277852,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002384_2020-02-21,nonselected_baseline
SH600703,2020-02-21,train,27.19,27.98,26.73,27.39,151653710.0,4236322300.0,27.934181,2970060300.8,sw_801080,电子,q5,high_beta,risk_on,True,20549,125,124,True,123,-0.1210170967004648,179,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600703_2020-02-21,nonselected_baseline
