threshold_id,split_bucket,phase_scheme,episode_cluster_id,cluster_anchor_n,cluster_subtype_set,cluster_phase_resolved,cluster_single_subtype_after_phase,cluster_residual_mixed_share,cluster_sparse_phase_anchor_share,cluster_outcome_only_descriptor_flag
up100pct,train,pit,up100pct::SH600704::000000,336,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,train,pit,up150pct::SH600704::000000,173,mixed_episode_winner|sparse_phase_subgroup,False,False,0.976878612716763,0.023121387283236993,False
up50pct,train,pit,up50pct::SH600704::000000,353,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9830028328611898,0.0169971671388102,False
up100pct,train,pit,up100pct::SH600707::000000,102,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9117647058823529,0.08823529411764706,False
up150pct,train,pit,up150pct::SH600707::000000,55,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.6363636363636364,0.16363636363636364,False
up50pct,train,pit,up50pct::SH600707::000000,136,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9117647058823529,0.08823529411764706,False
up100pct,train,pit,up100pct::SH600733::000000,263,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.3269961977186312,0.015209125475285171,False
up150pct,train,pit,up150pct::SH600733::000000,204,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.38235294117647056,0.0196078431372549,False
up50pct,train,pit,up50pct::SH600733::000000,269,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9851301115241635,0.01486988847583643,False
up50pct,train,pit,up50pct::SH600737::000000,225,late_rescue_winner|mixed_episode_winner,True,True,0.37333333333333335,0.0,False
up100pct,train,pit,up100pct::SH600739::000000,116,mixed_episode_winner|stair_step_winner,True,True,0.3793103448275862,0.0,False
up150pct,train,pit,up150pct::SH600739::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600739::000000,214,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH600740::000000,30,mixed_episode_winner|sparse_phase_subgroup,False,False,0.5,0.5,False
up150pct,train,pit,up150pct::SH600740::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600740::000000,34,mixed_episode_winner|sparse_phase_subgroup,False,False,0.5588235294117647,0.4411764705882353,False
up100pct,train,pit,up100pct::SH600763::000000,245,mixed_episode_winner|stair_step_winner,True,True,0.17551020408163265,0.0,False
up150pct,train,pit,up150pct::SH600763::000000,212,mixed_episode_winner|stair_step_winner,True,True,0.2028301886792453,0.0,False
up50pct,train,pit,up50pct::SH600763::000000,299,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH600765::000000,22,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.4090909090909091,False
up150pct,train,pit,up150pct::SH600765::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600765::000000,54,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.7777777777777778,0.018518518518518517,False
up100pct,train,pit,up100pct::SH600776::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SH600776::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600776::000001,58,late_rescue_winner|mixed_episode_winner,True,True,0.3620689655172414,0.0,False
up100pct,train,pit,up100pct::SH600779::000000,313,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,train,pit,up150pct::SH600779::000000,229,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH600779::000000,350,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH600779::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SH600782::000000,107,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.7570093457943925,0.009345794392523364,False
up150pct,train,pit,up150pct::SH600782::000000,35,mixed_episode_winner|stair_step_winner,True,True,0.4,0.0,False
up50pct,train,pit,up50pct::SH600782::000000,147,late_rescue_winner|mixed_episode_winner,True,True,0.9115646258503401,0.0,False
up100pct,train,pit,up100pct::SH600783::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SH600783::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600783::000000,34,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.47058823529411764,False
up50pct,train,pit,up50pct::SH600801::000000,20,mixed_episode_winner|sparse_phase_subgroup,False,False,0.75,0.25,False
up100pct,train,pit,up100pct::SH600808::000000,268,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.6791044776119403,0.011194029850746268,False
up150pct,train,pit,up150pct::SH600808::000000,167,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.6227544910179641,0.029940119760479042,False
up50pct,train,pit,up50pct::SH600808::000000,339,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH600809::000000,283,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,train,pit,up150pct::SH600809::000000,256,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH600809::000000,305,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH600812::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600812::000000,33,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.3939393939393939,False
up100pct,train,pit,up100pct::SH600816::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SH600816::000001,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600816::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600816::000001,29,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,robustness,pit,up50pct::SH600816::000002,31,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9354838709677419,0.06451612903225806,False
up100pct,train,pit,up100pct::SH600827::000000,85,late_rescue_winner|mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.6235294117647059,0.08235294117647059,False
up150pct,train,pit,up150pct::SH600827::000000,67,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7910447761194029,0.208955223880597,False
up50pct,train,pit,up50pct::SH600827::000000,85,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.7411764705882353,0.08235294117647059,False
up50pct,train,pit,up50pct::SH600827::000001,68,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8823529411764706,0.11764705882352941,False
up100pct,train,pit,up100pct::SH600835::000000,132,late_rescue_winner|mixed_episode_winner,True,True,0.5303030303030303,0.0,False
up150pct,train,pit,up150pct::SH600835::000000,16,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.1875,False
up50pct,train,pit,up50pct::SH600835::000000,184,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.625,0.043478260869565216,False
up50pct,train,pit,up50pct::SH600839::000000,63,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.07936507936507936,False
up100pct,train,pit,up100pct::SH600859::000000,32,late_rescue_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.0,0.09375,False
up150pct,train,pit,up150pct::SH600859::000000,30,late_rescue_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.0,0.1,False
up50pct,train,pit,up50pct::SH600859::000000,25,late_rescue_winner|sparse_phase_subgroup,True,True,0.0,0.44,False
up100pct,train,pit,up100pct::SH600862::000000,114,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9210526315789473,0.07894736842105263,False
up150pct,train,pit,up150pct::SH600862::000000,97,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.5360824742268041,0.09278350515463918,False
up50pct,train,pit,up50pct::SH600862::000000,192,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup,True,True,0.9114583333333334,0.03125,False
up50pct,train,pit,up50pct::SH600862::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,robustness,pit,up50pct::SH600862::000002,22,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8181818181818182,0.18181818181818182,False
up50pct,train,pit,up50pct::SH600863::000000,37,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7837837837837838,0.21621621621621623,False
up100pct,train,pit,up100pct::SH600869::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SH600869::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH600869::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SH600872::000000,140,mixed_episode_winner|smooth_trend_winner|stair_step_winner,True,False,0.4857142857142857,0.0,False
up150pct,train,pit,up150pct::SH600872::000000,50,mixed_episode_winner|stair_step_winner,True,True,0.66,0.0,False
up50pct,train,pit,up50pct::SH600872::000000,206,mixed_episode_winner|stair_step_winner,True,True,0.8543689320388349,0.0,False
up50pct,train,pit,up50pct::SH600873::000000,84,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.75,0.10714285714285714,False
up100pct,train,pit,up100pct::SH600884::000000,233,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,False,0.3218884120171674,0.030042918454935622,False
up150pct,train,pit,up150pct::SH600884::000000,206,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,False,0.3640776699029126,0.024271844660194174,False
up50pct,train,pit,up50pct::SH600884::000000,245,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.9224489795918367,0.02857142857142857,False
up50pct,robustness,pit,up50pct::SH600884::000001,28,choppy_reversal_winner|mixed_episode_winner,True,True,0.6071428571428571,0.0,False
up100pct,robustness,pit,up100pct::SH600885::000000,25,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8,0.2,False
up100pct,train,pit,up100pct::SH600893::000000,248,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,robustness,pit,up100pct::SH600893::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up150pct,train,pit,up150pct::SH600893::000000,220,mixed_episode_winner|stair_step_winner,True,True,0.4772727272727273,0.0,False
up50pct,train,pit,up50pct::SH600893::000000,301,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH600893::000001,11,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,train,pit,up100pct::SH600956::000000,73,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9452054794520548,0.0547945205479452,False
up150pct,train,pit,up150pct::SH600956::000000,48,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH600956::000000,75,mixed_episode_winner|sparse_phase_subgroup,False,False,0.92,0.08,False
up50pct,train,pit,up50pct::SH600956::000001,69,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9855072463768116,0.014492753623188406,False
up50pct,robustness,pit,up50pct::SH600956::000002,23,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7391304347826086,0.2608695652173913,False
up100pct,train,pit,up100pct::SH600958::000000,126,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9285714285714286,0.07142857142857142,False
up50pct,train,pit,up50pct::SH600958::000000,389,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,robustness,pit,up50pct::SH600967::000001,15,smooth_trend_winner,True,True,0.0,0.0,False
up100pct,train,pit,up100pct::SH600999::000000,82,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.7439024390243902,0.08536585365853659,False
up50pct,train,pit,up50pct::SH600999::000000,206,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH601000::000000,120,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.36666666666666664,0.075,False
up50pct,train,pit,up50pct::SH601019::000000,62,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.3870967741935484,0.06451612903225806,False
up100pct,train,pit,up100pct::SH601021::000000,24,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6666666666666666,0.3333333333333333,False
up50pct,train,pit,up50pct::SH601021::000000,263,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,robustness,pit,up150pct::SH601061::000000,14,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.07142857142857142,False
up100pct,train,pit,up100pct::SH601066::000000,99,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9696969696969697,0.030303030303030304,False
up150pct,train,pit,up150pct::SH601066::000000,56,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.30357142857142855,0.19642857142857142,False
up50pct,train,pit,up50pct::SH601066::000000,167,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9401197604790419,0.059880239520958084,False
up50pct,robustness,pit,up50pct::SH601066::000001,26,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6538461538461539,0.34615384615384615,False
up100pct,train,pit,up100pct::SH601098::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH601098::000000,218,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5321100917431193,0.03211009174311927,False
up100pct,train,pit,up100pct::SH601100::000000,260,mixed_episode_winner|stair_step_winner,True,True,0.9038461538461539,0.0,False
up150pct,train,pit,up150pct::SH601100::000000,217,mixed_episode_winner|stair_step_winner,True,True,0.6175115207373272,0.0,False
up50pct,train,pit,up50pct::SH601100::000000,286,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH601106::000000,130,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.7461538461538462,0.015384615384615385,False
up150pct,train,pit,up150pct::SH601106::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH601106::000000,239,late_rescue_winner|mixed_episode_winner|sparse_phase_subgroup,True,True,0.5104602510460251,0.0041841004184100415,False
up100pct,train,pit,up100pct::SH601117::000000,372,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,train,pit,up150pct::SH601117::000000,268,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH601117::000000,406,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH601118::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH601118::000000,299,late_rescue_winner|mixed_episode_winner,True,True,0.568561872909699,0.0,False
up50pct,validation,pit,up50pct::SH601127::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,validation,pit,up100pct::SH601136::000000,14,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.2857142857142857,False
up50pct,validation,pit,up50pct::SH601136::000000,21,mixed_episode_winner|sparse_phase_subgroup,False,False,0.47619047619047616,0.5238095238095238,False
up50pct,robustness,pit,up50pct::SH601136::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,False
up100pct,robustness,pit,up100pct::SH601138::000000,206,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9805825242718447,0.019417475728155338,False
up150pct,robustness,pit,up150pct::SH601138::000000,199,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9798994974874372,0.020100502512562814,False
up50pct,robustness,pit,up50pct::SH601138::000000,225,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9822222222222222,0.017777777777777778,False
up100pct,train,pit,up100pct::SH601139::000000,109,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,train,pit,up150pct::SH601139::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH601139::000000,252,mixed_episode_winner,False,False,1.0,0.0,False
up100pct,train,pit,up100pct::SH601155::000000,16,mixed_episode_winner|sparse_phase_subgroup,False,False,0.875,0.125,False
up50pct,train,pit,up50pct::SH601155::000000,240,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,robustness,pit,up50pct::SH601155::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH601162::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,False
up50pct,train,pit,up50pct::SH601162::000001,35,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9714285714285714,0.02857142857142857,False
up50pct,robustness,pit,up50pct::SH601162::000003,15,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.06666666666666667,False
up50pct,train,pit,up50pct::SH601179::000000,53,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6792452830188679,0.32075471698113206,False
up100pct,train,pit,up100pct::SH601216::000000,206,mixed_episode_winner,False,False,1.0,0.0,False
up150pct,train,pit,up150pct::SH601216::000000,212,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,train,pit,up50pct::SH601216::000000,202,mixed_episode_winner,False,False,1.0,0.0,False
up50pct,robustness,pit,up50pct::SH601225::000001,18,stair_step_winner,True,True,0.0,0.0,False
up100pct,robustness,pit,up100pct::SH601231::000000,266,mixed_episode_winner|stair_step_winner,True,True,0.6052631578947368,0.0,False
