threshold_id,split_bucket,phase_scheme,entry_phase_value,episode_cluster_id,anchor_n,eligible_phase_subgroup,sparse_phase_subgroup,distinct_path_type_n,path_type_distribution_vector,dominant_path_type,dominant_share,internal_entropy,subgroup_earliest_anchor_path_type,subgroup_shortest_duration_anchor_path_type,subgroup_medoid_anchor_path_type,subgroup_representative_disagreement,subtype_0p70,subtype_0p75,subtype_assignment_status
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601618::000000,156,True,False,3,"{""late_rescue_winner"": 0.36538461538461536, ""stair_step_winner"": 0.4807692307692308, ""unclassified_mixed_path"": 0.15384615384615385}",stair_step_winner,0.4807692307692308,0.9174669603216216,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601618::000000,124,True,False,2,"{""stair_step_winner"": 0.6209677419354839, ""unclassified_mixed_path"": 0.3790322580645161}",stair_step_winner,0.6209677419354839,0.9573556679485173,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601618::000000,109,True,False,3,"{""jump_repricing_winner"": 0.12844036697247707, ""smooth_trend_winner"": 0.43119266055045874, ""unclassified_mixed_path"": 0.44036697247706424}",unclassified_mixed_path,0.44036697247706424,0.8988447913978195,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,validation,outcome,early_cluster_entry,up50pct::SH601618::000001,1,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,validation,outcome,mid_cluster_entry,up50pct::SH601618::000001,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601618::000002,1,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601669::000000,27,True,False,2,"{""late_rescue_winner"": 0.4074074074074074, ""unclassified_mixed_path"": 0.5925925925925926}",unclassified_mixed_path,0.5925925925925926,0.975119064940866,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601669::000000,159,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,breakout_cluster_entry,up100pct::SH601669::000000,90,True,False,2,"{""stair_step_winner"": 0.6222222222222222, ""unclassified_mixed_path"": 0.37777777777777777}",stair_step_winner,0.6222222222222222,0.9564574047992596,unclassified_mixed_path,unclassified_mixed_path,stair_step_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,late_cluster_entry,up100pct::SH601669::000000,50,True,False,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,smooth_trend_winner,smooth_trend_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601669::000000,27,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601669::000000,78,True,False,2,"{""stair_step_winner"": 0.3717948717948718, ""unclassified_mixed_path"": 0.6282051282051282}",unclassified_mixed_path,0.6282051282051282,0.9520402801398792,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,breakout_cluster_entry,up150pct::SH601669::000000,42,True,False,2,"{""smooth_trend_winner"": 0.07142857142857142, ""stair_step_winner"": 0.9285714285714286}",stair_step_winner,0.9285714285714286,0.3712323266408756,stair_step_winner,smooth_trend_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up150pct,train,outcome,late_cluster_entry,up150pct::SH601669::000000,42,True,False,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,smooth_trend_winner,smooth_trend_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601669::000000,26,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,late_rescue_winner,late_rescue_winner,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601669::000000,140,True,False,2,"{""late_rescue_winner"": 0.24285714285714285, ""unclassified_mixed_path"": 0.7571428571428571}",unclassified_mixed_path,0.7571428571428571,0.799759411329176,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601669::000000,133,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601669::000000,93,True,False,3,"{""jump_repricing_winner"": 0.1935483870967742, ""smooth_trend_winner"": 0.5053763440860215, ""unclassified_mixed_path"": 0.3010752688172043}",smooth_trend_winner,0.5053763440860215,0.9322258853897536,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601699::000001,18,True,False,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,smooth_trend_winner,smooth_trend_winner,pass
up50pct,robustness,outcome,mid_cluster_entry,up50pct::SH601699::000001,19,True,False,2,"{""smooth_trend_winner"": 0.21052631578947367, ""unclassified_mixed_path"": 0.7894736842105263}",unclassified_mixed_path,0.7894736842105263,0.7424875695421236,smooth_trend_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,early_cluster_entry,up50pct::SH601727::000001,14,True,False,2,"{""smooth_trend_winner"": 0.6428571428571429, ""unclassified_mixed_path"": 0.35714285714285715}",smooth_trend_winner,0.6428571428571429,0.940285958670631,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,robustness,outcome,mid_cluster_entry,up50pct::SH601727::000001,20,True,False,3,"{""jump_repricing_winner"": 0.55, ""smooth_trend_winner"": 0.35, ""unclassified_mixed_path"": 0.1}",jump_repricing_winner,0.55,0.8433426540429225,smooth_trend_winner,jump_repricing_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601788::000000,20,True,False,2,"{""late_rescue_winner"": 0.75, ""unclassified_mixed_path"": 0.25}",late_rescue_winner,0.75,0.8112781244591328,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601788::000000,62,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,breakout_cluster_entry,up100pct::SH601788::000000,56,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,late_cluster_entry,up100pct::SH601788::000000,71,True,False,3,"{""jump_repricing_winner"": 0.4225352112676056, ""smooth_trend_winner"": 0.323943661971831, ""unclassified_mixed_path"": 0.2535211267605634}",jump_repricing_winner,0.4225352112676056,0.9803826615714465,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601788::000000,2,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601788::000000,20,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,breakout_cluster_entry,up150pct::SH601788::000000,46,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,outcome,late_cluster_entry,up150pct::SH601788::000000,44,True,False,3,"{""jump_repricing_winner"": 0.13636363636363635, ""smooth_trend_winner"": 0.5681818181818182, ""unclassified_mixed_path"": 0.29545454545454547}",smooth_trend_winner,0.5681818181818182,0.867572793276339,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601788::000000,20,True,False,3,"{""choppy_reversal_winner"": 0.05, ""late_rescue_winner"": 0.75, ""unclassified_mixed_path"": 0.2}",late_rescue_winner,0.75,0.6257309858938136,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601788::000000,62,True,False,2,"{""smooth_trend_winner"": 0.0967741935483871, ""unclassified_mixed_path"": 0.9032258064516129}",unclassified_mixed_path,0.9032258064516129,0.4586858162005403,smooth_trend_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601788::000000,55,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601788::000000,65,True,False,3,"{""jump_repricing_winner"": 0.26153846153846155, ""smooth_trend_winner"": 0.2, ""unclassified_mixed_path"": 0.5384615384615384}",unclassified_mixed_path,0.5384615384615384,0.9156869649186098,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601799::000000,63,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601799::000000,118,True,False,2,"{""smooth_trend_winner"": 0.0423728813559322, ""stair_step_winner"": 0.9576271186440678}",stair_step_winner,0.9576271186440678,0.2530679372656292,stair_step_winner,smooth_trend_winner,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601799::000000,64,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601799::000000,64,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601799::000000,64,True,False,4,"{""jump_repricing_winner"": 0.015625, ""smooth_trend_winner"": 0.015625, ""stair_step_winner"": 0.734375, ""unclassified_mixed_path"": 0.234375}",stair_step_winner,0.734375,0.5025856643517441,unclassified_mixed_path,jump_repricing_winner,stair_step_winner,True,stair_step_winner,mixed_episode_winner,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601799::000000,136,True,False,3,"{""smooth_trend_winner"": 0.15441176470588236, ""stair_step_winner"": 0.38235294117647056, ""unclassified_mixed_path"": 0.4632352941176471}",unclassified_mixed_path,0.4632352941176471,0.9216435345124069,stair_step_winner,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601799::000000,27,True,False,3,"{""smooth_trend_winner"": 0.037037037037037035, ""stair_step_winner"": 0.2962962962962963, ""unclassified_mixed_path"": 0.6666666666666666}",unclassified_mixed_path,0.6666666666666666,0.6852203833332884,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601811::000000,18,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,late_rescue_winner,late_rescue_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601811::000000,87,True,False,2,"{""late_rescue_winner"": 0.9655172413793104, ""smooth_trend_winner"": 0.034482758620689655}",late_rescue_winner,0.9655172413793104,0.21639693245126462,smooth_trend_winner,smooth_trend_winner,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601866::000000,53,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601866::000000,69,True,False,2,"{""stair_step_winner"": 0.8985507246376812, ""unclassified_mixed_path"": 0.10144927536231885}",stair_step_winner,0.8985507246376812,0.47357292491745173,stair_step_winner,unclassified_mixed_path,stair_step_winner,True,stair_step_winner,stair_step_winner,pass
up100pct,train,outcome,breakout_cluster_entry,up100pct::SH601866::000000,8,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,outcome,early_cluster_entry,up150pct::SH601866::000000,16,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up150pct,train,outcome,mid_cluster_entry,up150pct::SH601866::000000,10,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,stair_step_winner,stair_step_winner,pass
up50pct,train,outcome,early_cluster_entry,up50pct::SH601866::000000,9,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,outcome,mid_cluster_entry,up50pct::SH601866::000000,109,True,False,4,"{""choppy_reversal_winner"": 0.045871559633027525, ""late_rescue_winner"": 0.3119266055045872, ""stair_step_winner"": 0.22935779816513763, ""unclassified_mixed_path"": 0.41284403669724773}",unclassified_mixed_path,0.41284403669724773,0.8711877075437301,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,breakout_cluster_entry,up50pct::SH601866::000000,94,True,False,4,"{""jump_repricing_winner"": 0.48936170212765956, ""smooth_trend_winner"": 0.14893617021276595, ""stair_step_winner"": 0.19148936170212766, ""unclassified_mixed_path"": 0.1702127659574468}",jump_repricing_winner,0.48936170212765956,0.902584484810145,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,outcome,late_cluster_entry,up50pct::SH601866::000000,69,True,False,3,"{""smooth_trend_winner"": 0.21739130434782608, ""stair_step_winner"": 0.14492753623188406, ""unclassified_mixed_path"": 0.6376811594202898}",unclassified_mixed_path,0.6376811594202898,0.8179277900800814,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,outcome,early_cluster_entry,up100pct::SH601877::000000,20,True,False,2,"{""late_rescue_winner"": 0.75, ""slow_grind_winner"": 0.25}",late_rescue_winner,0.75,0.8112781244591328,late_rescue_winner,slow_grind_winner,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up100pct,train,outcome,mid_cluster_entry,up100pct::SH601877::000000,156,True,False,2,"{""slow_grind_winner"": 0.28205128205128205, ""stair_step_winner"": 0.717948717948718}",stair_step_winner,0.717948717948718,0.8582307926411411,slow_grind_winner,stair_step_winner,stair_step_winner,True,stair_step_winner,mixed_episode_winner,pass
