classification_year,snapshot_trade_date,classification_first_open_trade_date,source_snapshot_year,source_snapshot_trade_date,snapshot_policy,dataset_id,api,idx_type,board_ts_code,board_name,output_path,status,rows,cols,elapsed_seconds,attempts,error_type,error_message
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0935.DC,中芯概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0935.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0933.DC,退税商店,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0933.DC.csv,ok_cached,10,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0932.DC,尾气治理,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0932.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0929.DC,地塞米松,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0929.DC.csv,ok_cached,10,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0928.DC,抖音小店,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0928.DC.csv,ok_cached,25,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0927.DC,免税概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0927.DC.csv,ok_cached,31,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0926.DC,湖北自贸,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0926.DC.csv,ok_cached,28,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0925.DC,北交所概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0925.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0924.DC,地摊经济,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0924.DC.csv,ok_cached,35,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0923.DC,抖音概念(字节概念),/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0923.DC.csv,ok_cached,76,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0922.DC,数据中心,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0922.DC.csv,ok_cached,151,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0921.DC,天基互联,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0921.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0920.DC,车联网(车路云),/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0920.DC.csv,ok_cached,119,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0919.DC,RCS概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0919.DC.csv,ok_cached,23,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0918.DC,特高压,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0918.DC.csv,ok_cached,35,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0917.DC,半导体概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0917.DC.csv,ok_cached,286,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0916.DC,氮化镓,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0916.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0915.DC,WiFi,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0915.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0914.DC,医废处理,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0914.DC.csv,ok_cached,33,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0913.DC,消毒剂,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0913.DC.csv,ok_cached,60,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0912.DC,远程办公,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0912.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0911.DC,口罩,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0911.DC.csv,ok_cached,160,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0909.DC,降解塑料,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0909.DC.csv,ok_cached,65,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0908.DC,HIT电池,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0908.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0907.DC,转基因,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0907.DC.csv,ok_cached,16,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0906.DC,流感,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0906.DC.csv,ok_cached,109,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0905.DC,传感器,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0905.DC.csv,ok_cached,45,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0904.DC,广电,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0904.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0903.DC,云游戏,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0903.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0902.DC,MiniLED,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0902.DC.csv,ok_cached,10,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0901.DC,3D摄像头,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0901.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0900.DC,新能源车,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0900.DC.csv,ok_cached,556,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0899.DC,CRO,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0899.DC.csv,ok_cached,38,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0898.DC,胎压监测,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0898.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0897.DC,IPv6,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0897.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0896.DC,白酒,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0896.DC.csv,ok_cached,49,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0895.DC,维生素,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0895.DC.csv,ok_cached,30,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0894.DC,阿兹海默,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0894.DC.csv,ok_cached,13,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0893.DC,无线耳机,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0893.DC.csv,ok_cached,35,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0892.DC,乳业,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0892.DC.csv,ok_cached,29,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0891.DC,国产芯片,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0891.DC.csv,ok_cached,263,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0890.DC,MLCC,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0890.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0889.DC,医疗美容,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0889.DC.csv,ok_cached,67,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0888.DC,农业种植,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0888.DC.csv,ok_cached,87,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0887.DC,鸡肉概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0887.DC.csv,ok_cached,20,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0886.DC,智慧政务,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0886.DC.csv,ok_cached,30,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0885.DC,VPN,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0885.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0884.DC,光刻机(胶),/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0884.DC.csv,ok_cached,0,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0883.DC,数字货币,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0883.DC.csv,ok_cached,27,13,0.000,0,,
2025,20250102,20250102,2025,20250102,exact_year_first_open_snapshot,dc_member_yearly_first_open,dc_member,概念板块,BK0882.DC,猪肉概念,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/19_entry_universe_pit_tradability_preflight/outputs/tushare_dc_yearly_board_snapshot/by_year/2025/members/dc_member_20250102_BK0882.DC.csv,ok_cached,37,13,0.000,0,,
