instrument,candidate_rows,member_rows,is_sh_lifetime_st_excluded,interval_rows,executable_rows_total
SZ003017,0,0,False,5697,470682
SZ003019,0,0,False,5697,470682
SZ003020,0,0,False,5697,470682
SZ003021,0,0,False,5697,470682
SZ003022,166,166,False,5697,470682
SZ003023,0,0,False,5697,470682
SZ003025,0,0,False,5697,470682
SZ003027,0,0,False,5697,470682
SZ003026,0,0,False,5697,470682
SZ003028,0,0,False,5697,470682
SZ003029,0,0,False,5697,470682
SZ003030,0,0,False,5697,470682
SZ003031,28,28,False,5697,470682
SZ003032,0,0,False,5697,470682
SZ003033,0,0,False,5697,470682
SZ003035,9,9,False,5697,470682
SZ003036,0,0,False,5697,470682
SZ003037,0,0,False,5697,470682
SZ003038,0,0,False,5697,470682
SZ003039,0,0,False,5697,470682
SZ003040,0,0,False,5697,470682
SZ003041,0,0,False,5697,470682
SZ003042,0,0,False,5697,470682
SZ003043,0,0,False,5697,470682
SZ003816,1636,1636,False,5697,470682
SZ300001,1176,1176,False,5697,470682
SZ300002,473,473,False,5697,470682
SZ300003,814,814,False,5697,470682
SZ300004,0,0,False,5697,470682
SZ300005,0,0,False,5697,470682
SZ300006,0,0,False,5697,470682
SZ300007,15,15,False,5697,470682
SZ300008,0,0,False,5697,470682
SZ300009,5,5,False,5697,470682
SZ300010,34,34,False,5697,470682
SZ300011,0,0,False,5697,470682
SZ300013,0,0,False,5697,470682
SZ300012,1475,1475,False,5697,470682
SZ300014,127,127,False,5697,470682
SZ300015,753,753,False,5697,470682
SZ300016,0,0,False,5697,470682
SZ300017,489,489,False,5697,470682
SZ300018,0,0,False,5697,470682
SZ300019,0,0,False,5697,470682
SZ300020,0,0,False,5697,470682
SZ300021,0,0,False,5697,470682
SZ300022,0,0,False,5697,470682
SZ300024,1332,1332,False,5697,470682
SZ300025,0,0,False,5697,470682
SZ300026,102,102,False,5697,470682
SZ300027,230,230,False,5697,470682
SZ300029,0,0,False,5697,470682
SZ300030,0,0,False,5697,470682
SZ300031,0,0,False,5697,470682
SZ300032,0,0,False,5697,470682
SZ300033,2239,2239,False,5697,470682
SZ300034,25,25,False,5697,470682
SZ300035,122,122,False,5697,470682
SZ300036,0,0,False,5697,470682
SZ300037,464,464,False,5697,470682
SZ300039,0,0,False,5697,470682
SZ300040,0,0,False,5697,470682
SZ300041,0,0,False,5697,470682
SZ300042,0,0,False,5697,470682
SZ300043,0,0,False,5697,470682
SZ300044,0,0,False,5697,470682
SZ300045,14,14,False,5697,470682
SZ300046,0,0,False,5697,470682
SZ300047,0,0,False,5697,470682
SZ300048,0,0,False,5697,470682
SZ300049,24,24,False,5697,470682
SZ300050,0,0,False,5697,470682
SZ300051,0,0,False,5697,470682
SZ300052,0,0,False,5697,470682
SZ300053,0,0,False,5697,470682
SZ300054,478,478,False,5697,470682
SZ300055,0,0,False,5697,470682
SZ300056,0,0,False,5697,470682
SZ300057,0,0,False,5697,470682
SZ300058,600,600,False,5697,470682
SZ300059,1434,1434,False,5697,470682
SZ300061,0,0,False,5697,470682
SZ300062,0,0,False,5697,470682
SZ300063,0,0,False,5697,470682
SZ300065,15,15,False,5697,470682
SZ300066,0,0,False,5697,470682
SZ300067,0,0,False,5697,470682
SZ300068,94,94,False,5697,470682
SZ300069,0,0,False,5697,470682
SZ300070,874,874,False,5697,470682
SZ300071,0,0,False,5697,470682
SZ300072,129,129,False,5697,470682
SZ300073,1147,1147,False,5697,470682
SZ300075,0,0,False,5697,470682
SZ300074,0,0,False,5697,470682
SZ300076,0,0,False,5697,470682
SZ300077,15,15,False,5697,470682
SZ300078,0,0,False,5697,470682
SZ300080,0,0,False,5697,470682
SZ300079,0,0,False,5697,470682
SZ300081,0,0,False,5697,470682
SZ300082,0,0,False,5697,470682
SZ300083,0,0,False,5697,470682
SZ300084,0,0,False,5697,470682
SZ300085,400,400,False,5697,470682
SZ300086,0,0,False,5697,470682
SZ300087,0,0,False,5697,470682
SZ300088,196,196,False,5697,470682
SZ300091,0,0,False,5697,470682
SZ300092,0,0,False,5697,470682
SZ300093,0,0,False,5697,470682
SZ300094,0,0,False,5697,470682
SZ300095,0,0,False,5697,470682
SZ300096,0,0,False,5697,470682
SZ300097,0,0,False,5697,470682
SZ300098,0,0,False,5697,470682
SZ300099,0,0,False,5697,470682
SZ300100,233,233,False,5697,470682
SZ300101,0,0,False,5697,470682
SZ300102,115,115,False,5697,470682
SZ300103,0,0,False,5697,470682
SZ300105,0,0,False,5697,470682
SZ300106,0,0,False,5697,470682
SZ300107,0,0,False,5697,470682
SZ300109,0,0,False,5697,470682
SZ300110,0,0,False,5697,470682
SZ300111,0,0,False,5697,470682
SZ300112,0,0,False,5697,470682
SZ300113,37,37,False,5697,470682
SZ300115,392,392,False,5697,470682
SZ300118,580,580,False,5697,470682
SZ300119,0,0,False,5697,470682
SZ300120,0,0,False,5697,470682
SZ300121,0,0,False,5697,470682
SZ300122,2281,2281,False,5697,470682
SZ300123,19,19,False,5697,470682
SZ300124,282,282,False,5697,470682
SZ300125,0,0,False,5697,470682
SZ300126,0,0,False,5697,470682
SZ300127,0,0,False,5697,470682
SZ300128,0,0,False,5697,470682
SZ300129,0,0,False,5697,470682
SZ300130,6,6,False,5697,470682
SZ300131,18,18,False,5697,470682
SZ300132,0,0,False,5697,470682
SZ300133,3,3,False,5697,470682
SZ300134,2,2,False,5697,470682
SZ300135,0,0,False,5697,470682
SZ300136,1325,1325,False,5697,470682
SZ300137,0,0,False,5697,470682
SZ300138,0,0,False,5697,470682
SZ300139,6,6,False,5697,470682
SZ300140,316,316,False,5697,470682
SZ300141,0,0,False,5697,470682
SZ300142,791,791,False,5697,470682
SZ300143,0,0,False,5697,470682
SZ300144,664,664,False,5697,470682
SZ300145,0,0,False,5697,470682
SZ300146,1200,1200,False,5697,470682
SZ300147,0,0,False,5697,470682
SZ300148,0,0,False,5697,470682
SZ300149,0,0,False,5697,470682
SZ300150,0,0,False,5697,470682
SZ300151,0,0,False,5697,470682
SZ300152,0,0,False,5697,470682
SZ300153,0,0,False,5697,470682
SZ300154,0,0,False,5697,470682
SZ300155,0,0,False,5697,470682
SZ300157,0,0,False,5697,470682
SZ300158,0,0,False,5697,470682
SZ300159,0,0,False,5697,470682
SZ300160,0,0,False,5697,470682
SZ300161,0,0,False,5697,470682
SZ300162,0,0,False,5697,470682
SZ300163,0,0,False,5697,470682
SZ300164,0,0,False,5697,470682
SZ300165,0,0,False,5697,470682
SZ300166,19,19,False,5697,470682
SZ300167,0,0,False,5697,470682
SZ300168,281,281,False,5697,470682
SZ300169,0,0,False,5697,470682
SZ300170,117,117,False,5697,470682
SZ300171,316,316,False,5697,470682
SZ300172,0,0,False,5697,470682
SZ300173,0,0,False,5697,470682
SZ300174,0,0,False,5697,470682
SZ300175,0,0,False,5697,470682
SZ300176,3,3,False,5697,470682
SZ300177,0,0,False,5697,470682
SZ300179,2,2,False,5697,470682
SZ300180,0,0,False,5697,470682
SZ300181,0,0,False,5697,470682
SZ300182,9,9,False,5697,470682
SZ300183,0,0,False,5697,470682
SZ300184,0,0,False,5697,470682
SZ300185,0,0,False,5697,470682
SZ300187,0,0,False,5697,470682
SZ300188,36,36,False,5697,470682
SZ300189,0,0,False,5697,470682
SZ300190,0,0,False,5697,470682
SZ300191,0,0,False,5697,470682
SZ300192,0,0,False,5697,470682
SZ300193,0,0,False,5697,470682
SZ300194,0,0,False,5697,470682
SZ300195,0,0,False,5697,470682
SZ300196,0,0,False,5697,470682
SZ300197,0,0,False,5697,470682
SZ300198,0,0,False,5697,470682
SZ300199,58,58,False,5697,470682
SZ300200,0,0,False,5697,470682
SZ300201,2,2,False,5697,470682
SZ300203,0,0,False,5697,470682
SZ300204,41,41,False,5697,470682
SZ300205,0,0,False,5697,470682
SZ300206,0,0,False,5697,470682
SZ300207,1050,1050,False,5697,470682
SZ300209,17,17,False,5697,470682
SZ300210,0,0,False,5697,470682
SZ300211,0,0,False,5697,470682
SZ300212,324,324,False,5697,470682
SZ300213,0,0,False,5697,470682
SZ300214,0,0,False,5697,470682
SZ300215,0,0,False,5697,470682
SZ300217,0,0,False,5697,470682
SZ300218,0,0,False,5697,470682
SZ300219,0,0,False,5697,470682
SZ300220,0,0,False,5697,470682
SZ300221,0,0,False,5697,470682
SZ300222,0,0,False,5697,470682
SZ300223,1382,1382,False,5697,470682
SZ300224,0,0,False,5697,470682
SZ300225,0,0,False,5697,470682
SZ300226,0,0,False,5697,470682
SZ300227,0,0,False,5697,470682
SZ300228,0,0,False,5697,470682
SZ300229,147,147,False,5697,470682
SZ300230,0,0,False,5697,470682
SZ300231,0,0,False,5697,470682
SZ300232,0,0,False,5697,470682
SZ300233,0,0,False,5697,470682
SZ300234,0,0,False,5697,470682
SZ300235,0,0,False,5697,470682
SZ300236,111,111,False,5697,470682
SZ300237,0,0,False,5697,470682
SZ300238,0,0,False,5697,470682
SZ300239,0,0,False,5697,470682
SZ300240,0,0,False,5697,470682
SZ300241,0,0,False,5697,470682
SZ300242,0,0,False,5697,470682
SZ300243,0,0,False,5697,470682
SZ300244,342,342,False,5697,470682
SZ300245,0,0,False,5697,470682
SZ300246,0,0,False,5697,470682
SZ300247,0,0,False,5697,470682
SZ300248,0,0,False,5697,470682
SZ300249,0,0,False,5697,470682
SZ300250,0,0,False,5697,470682
SZ300251,2235,2235,False,5697,470682
SZ300252,0,0,False,5697,470682
SZ300253,214,214,False,5697,470682
SZ300254,0,0,False,5697,470682
SZ300256,0,0,False,5697,470682
SZ300255,272,272,False,5697,470682
SZ300257,76,76,False,5697,470682
SZ300258,0,0,False,5697,470682
SZ300259,0,0,False,5697,470682
SZ300260,171,171,False,5697,470682
SZ300261,37,37,False,5697,470682
SZ300263,0,0,False,5697,470682
SZ300264,0,0,False,5697,470682
SZ300265,0,0,False,5697,470682
SZ300266,0,0,False,5697,470682
SZ300267,84,84,False,5697,470682
SZ300268,0,0,False,5697,470682
SZ300269,0,0,False,5697,470682
SZ300270,0,0,False,5697,470682
SZ300271,3,3,False,5697,470682
SZ300272,0,0,False,5697,470682
SZ300274,693,693,False,5697,470682
SZ300275,0,0,False,5697,470682
SZ300276,9,9,False,5697,470682
SZ300277,68,68,False,5697,470682
SZ300278,0,0,False,5697,470682
SZ300279,0,0,False,5697,470682
SZ300281,0,0,False,5697,470682
SZ300283,0,0,False,5697,470682
SZ300284,0,0,False,5697,470682
SZ300285,1273,1273,False,5697,470682
SZ300286,0,0,False,5697,470682
SZ300287,0,0,False,5697,470682
SZ300288,0,0,False,5697,470682
SZ300289,0,0,False,5697,470682
SZ300290,7,7,False,5697,470682
SZ300291,0,0,False,5697,470682
SZ300292,0,0,False,5697,470682
SZ300293,0,0,False,5697,470682
SZ300294,65,65,False,5697,470682
SZ300295,0,0,False,5697,470682
SZ300296,241,241,False,5697,470682
SZ300298,68,68,False,5697,470682
SZ300299,0,0,False,5697,470682
SZ300300,0,0,False,5697,470682
SZ300301,0,0,False,5697,470682
SZ300302,15,15,False,5697,470682
SZ300303,0,0,False,5697,470682
SZ300304,0,0,False,5697,470682
SZ300305,0,0,False,5697,470682
SZ300307,0,0,False,5697,470682
SZ300306,0,0,False,5697,470682
SZ300308,822,822,False,5697,470682
SZ300310,0,0,False,5697,470682
SZ300311,0,0,False,5697,470682
SZ300313,0,0,False,5697,470682
SZ300314,0,0,False,5697,470682
SZ300315,76,76,False,5697,470682
SZ300316,1440,1440,False,5697,470682
SZ300317,0,0,False,5697,470682
SZ300318,0,0,False,5697,470682
SZ300319,0,0,False,5697,470682
SZ300320,0,0,False,5697,470682
SZ300321,0,0,False,5697,470682
SZ300322,0,0,False,5697,470682
SZ300323,20,20,False,5697,470682
SZ300324,0,0,False,5697,470682
SZ300326,21,21,False,5697,470682
SZ300327,63,63,False,5697,470682
SZ300328,0,0,False,5697,470682
SZ300329,0,0,False,5697,470682
SZ300331,0,0,False,5697,470682
SZ300332,0,0,False,5697,470682
SZ300333,0,0,False,5697,470682
SZ300334,0,0,False,5697,470682
SZ300335,0,0,False,5697,470682
SZ300337,0,0,False,5697,470682
SZ300338,0,0,False,5697,470682
SZ300339,631,631,False,5697,470682
SZ300340,0,0,False,5697,470682
SZ300341,0,0,False,5697,470682
SZ300342,68,68,False,5697,470682
SZ300343,89,89,False,5697,470682
SZ300345,0,0,False,5697,470682
SZ300346,398,398,False,5697,470682
SZ300347,1208,1208,False,5697,470682
SZ300348,0,0,False,5697,470682
SZ300349,0,0,False,5697,470682
SZ300350,0,0,False,5697,470682
SZ300351,0,0,False,5697,470682
SZ300352,0,0,False,5697,470682
SZ300353,0,0,False,5697,470682
SZ300354,0,0,False,5697,470682
SZ300355,63,63,False,5697,470682
SZ300357,873,873,False,5697,470682
SZ300358,0,0,False,5697,470682
SZ300359,0,0,False,5697,470682
SZ300360,0,0,False,5697,470682
SZ300363,79,79,False,5697,470682
SZ300364,205,205,False,5697,470682
SZ300365,0,0,False,5697,470682
SZ300366,0,0,False,5697,470682
SZ300368,0,0,False,5697,470682
SZ300369,0,0,False,5697,470682
SZ300370,0,0,False,5697,470682
SZ300371,0,0,False,5697,470682
SZ300373,1205,1205,False,5697,470682
SZ300374,0,0,False,5697,470682
SZ300375,0,0,False,5697,470682
SZ300376,236,236,False,5697,470682
SZ300377,85,85,False,5697,470682
SZ300378,0,0,False,5697,470682
SZ300380,0,0,False,5697,470682
SZ300381,0,0,False,5697,470682
SZ300382,0,0,False,5697,470682
SZ300383,1146,1146,False,5697,470682
SZ300384,0,0,False,5697,470682
SZ300385,0,0,False,5697,470682
SZ300386,0,0,False,5697,470682
SZ300387,0,0,False,5697,470682
SZ300388,0,0,False,5697,470682
SZ300389,0,0,False,5697,470682
SZ300390,644,644,False,5697,470682
SZ300393,64,64,False,5697,470682
SZ300394,765,765,False,5697,470682
SZ300395,746,746,False,5697,470682
SZ300396,0,0,False,5697,470682
SZ300397,0,0,False,5697,470682
SZ300398,16,16,False,5697,470682
SZ300399,0,0,False,5697,470682
SZ300400,0,0,False,5697,470682
SZ300401,0,0,False,5697,470682
SZ300402,0,0,False,5697,470682
SZ300403,0,0,False,5697,470682
SZ300404,0,0,False,5697,470682
SZ300405,0,0,False,5697,470682
SZ300406,0,0,False,5697,470682
SZ300407,0,0,False,5697,470682
SZ300409,81,81,False,5697,470682
SZ300408,1733,1733,False,5697,470682
SZ300411,0,0,False,5697,470682
SZ300410,0,0,False,5697,470682
SZ300412,0,0,False,5697,470682
SZ300413,1906,1906,False,5697,470682
SZ300414,0,0,False,5697,470682
SZ300415,0,0,False,5697,470682
SZ300416,0,0,False,5697,470682
SZ300417,0,0,False,5697,470682
SZ300418,805,805,False,5697,470682
SZ300419,0,0,False,5697,470682
SZ300420,0,0,False,5697,470682
SZ300421,0,0,False,5697,470682
SZ300422,0,0,False,5697,470682
SZ300423,0,0,False,5697,470682
SZ300424,0,0,False,5697,470682
SZ300425,0,0,False,5697,470682
SZ300426,0,0,False,5697,470682
SZ300427,0,0,False,5697,470682
SZ300428,0,0,False,5697,470682
SZ300429,0,0,False,5697,470682
SZ300430,0,0,False,5697,470682
SZ300432,331,331,False,5697,470682
SZ300433,635,635,False,5697,470682
SZ300434,0,0,False,5697,470682
SZ300435,0,0,False,5697,470682
SZ300436,27,27,False,5697,470682
SZ300437,0,0,False,5697,470682
SZ300438,414,414,False,5697,470682
SZ300439,0,0,False,5697,470682
SZ300440,0,0,False,5697,470682
SZ300441,0,0,False,5697,470682
SZ300442,915,915,False,5697,470682
SZ300443,0,0,False,5697,470682
SZ300444,0,0,False,5697,470682
SZ300445,0,0,False,5697,470682
SZ300446,35,35,False,5697,470682
SZ300447,0,0,False,5697,470682
SZ300448,0,0,False,5697,470682
SZ300449,0,0,False,5697,470682
SZ300450,1075,1075,False,5697,470682
SZ300451,0,0,False,5697,470682
SZ300452,0,0,False,5697,470682
SZ300453,0,0,False,5697,470682
SZ300454,548,548,False,5697,470682
SZ300455,33,33,False,5697,470682
SZ300456,176,176,False,5697,470682
SZ300457,68,68,False,5697,470682
SZ300458,399,399,False,5697,470682
SZ300459,230,230,False,5697,470682
SZ300460,0,0,False,5697,470682
SZ300461,0,0,False,5697,470682
SZ300462,0,0,False,5697,470682
SZ300463,179,179,False,5697,470682
SZ300464,0,0,False,5697,470682
SZ300465,0,0,False,5697,470682
SZ300466,0,0,False,5697,470682
SZ300467,0,0,False,5697,470682
SZ300468,90,90,False,5697,470682
SZ300469,8,8,False,5697,470682
SZ300470,0,0,False,5697,470682
SZ300471,0,0,False,5697,470682
SZ300472,0,0,False,5697,470682
SZ300473,0,0,False,5697,470682
SZ300474,822,822,False,5697,470682
SZ300475,182,182,False,5697,470682
SZ300477,0,0,False,5697,470682
SZ300476,710,710,False,5697,470682
SZ300478,0,0,False,5697,470682
SZ300480,0,0,False,5697,470682
SZ300479,0,0,False,5697,470682
SZ300481,0,0,False,5697,470682
SZ300483,0,0,False,5697,470682
SZ300482,0,0,False,5697,470682
SZ300484,0,0,False,5697,470682
SZ300485,0,0,False,5697,470682
SZ300486,0,0,False,5697,470682
SZ300487,600,600,False,5697,470682
SZ300488,0,0,False,5697,470682
SZ300489,1,1,False,5697,470682
SZ300491,0,0,False,5697,470682
SZ300490,0,0,False,5697,470682
SZ300492,0,0,False,5697,470682
SZ300494,0,0,False,5697,470682
SZ300493,0,0,False,5697,470682
SZ300497,0,0,False,5697,470682
SZ300496,821,821,False,5697,470682
SZ300498,523,523,False,5697,470682
SZ300499,0,0,False,5697,470682
SZ300500,0,0,False,5697,470682
SZ300501,0,0,False,5697,470682
SZ300503,25,25,False,5697,470682
SZ300502,725,725,False,5697,470682
SZ300504,0,0,False,5697,470682
SZ300505,0,0,False,5697,470682
SZ300506,0,0,False,5697,470682
SZ300507,0,0,False,5697,470682
SZ300508,0,0,False,5697,470682
SZ300509,0,0,False,5697,470682
SZ300510,0,0,False,5697,470682
SZ300511,0,0,False,5697,470682
SZ300512,0,0,False,5697,470682
SZ300513,0,0,False,5697,470682
SZ300514,0,0,False,5697,470682
SZ300515,0,0,False,5697,470682
SZ300516,0,0,False,5697,470682
SZ300517,0,0,False,5697,470682
SZ300518,0,0,False,5697,470682
SZ300520,0,0,False,5697,470682
SZ300519,0,0,False,5697,470682
SZ300521,0,0,False,5697,470682
SZ300522,0,0,False,5697,470682
SZ300523,0,0,False,5697,470682
SZ300525,0,0,False,5697,470682
SZ300527,0,0,False,5697,470682
SZ300528,0,0,False,5697,470682
SZ300529,598,598,False,5697,470682
SZ300530,0,0,False,5697,470682
SZ300531,0,0,False,5697,470682
SZ300532,0,0,False,5697,470682
SZ300533,0,0,False,5697,470682
SZ300534,0,0,False,5697,470682
SZ300535,0,0,False,5697,470682
SZ300536,0,0,False,5697,470682
SZ300537,0,0,False,5697,470682
SZ300538,0,0,False,5697,470682
SZ300539,0,0,False,5697,470682
SZ300540,0,0,False,5697,470682
SZ300541,0,0,False,5697,470682
SZ300542,0,0,False,5697,470682
SZ300543,0,0,False,5697,470682
SZ300545,0,0,False,5697,470682
SZ300546,0,0,False,5697,470682
SZ300547,0,0,False,5697,470682
SZ300549,0,0,False,5697,470682
SZ300548,214,214,False,5697,470682
SZ300550,0,0,False,5697,470682
SZ300551,0,0,False,5697,470682
SZ300552,0,0,False,5697,470682
SZ300553,0,0,False,5697,470682
SZ300554,0,0,False,5697,470682
SZ300555,0,0,False,5697,470682
SZ300556,0,0,False,5697,470682
SZ300557,0,0,False,5697,470682
SZ300559,0,0,False,5697,470682
SZ300558,974,974,False,5697,470682
SZ300561,6,6,False,5697,470682
SZ300560,0,0,False,5697,470682
SZ300562,0,0,False,5697,470682
SZ300563,0,0,False,5697,470682
SZ300564,0,0,False,5697,470682
SZ300565,0,0,False,5697,470682
SZ300566,0,0,False,5697,470682
SZ300567,157,157,False,5697,470682
SZ300568,91,91,False,5697,470682
SZ300569,0,0,False,5697,470682
SZ300570,279,279,False,5697,470682
SZ300571,0,0,False,5697,470682
SZ300572,0,0,False,5697,470682
SZ300573,150,150,False,5697,470682
SZ300575,0,0,False,5697,470682
SZ300576,0,0,False,5697,470682
SZ300577,0,0,False,5697,470682
SZ300578,0,0,False,5697,470682
SZ300579,0,0,False,5697,470682
SZ300580,0,0,False,5697,470682
SZ300581,0,0,False,5697,470682
SZ300582,0,0,False,5697,470682
SZ300584,0,0,False,5697,470682
SZ300583,0,0,False,5697,470682
SZ300586,0,0,False,5697,470682
SZ300587,0,0,False,5697,470682
SZ300585,0,0,False,5697,470682
SZ300588,0,0,False,5697,470682
SZ300589,0,0,False,5697,470682
SZ300590,0,0,False,5697,470682
SZ300591,0,0,False,5697,470682
SZ300592,0,0,False,5697,470682
SZ300593,14,14,False,5697,470682
SZ300594,0,0,False,5697,470682
SZ300595,472,472,False,5697,470682
SZ300596,0,0,False,5697,470682
SZ300597,0,0,False,5697,470682
SZ300598,0,0,False,5697,470682
SZ300599,0,0,False,5697,470682
SZ300600,0,0,False,5697,470682
SZ300601,363,363,False,5697,470682
SZ300602,64,64,False,5697,470682
SZ300603,0,0,False,5697,470682
SZ300604,829,829,False,5697,470682
SZ300605,0,0,False,5697,470682
SZ300606,0,0,False,5697,470682
SZ300607,0,0,False,5697,470682
SZ300608,0,0,False,5697,470682
SZ300609,0,0,False,5697,470682
SZ300610,0,0,False,5697,470682
SZ300611,0,0,False,5697,470682
SZ300612,0,0,False,5697,470682
SZ300613,0,0,False,5697,470682
SZ300614,0,0,False,5697,470682
SZ300615,0,0,False,5697,470682
SZ300616,102,102,False,5697,470682
SZ300617,0,0,False,5697,470682
SZ300618,387,387,False,5697,470682
SZ300619,0,0,False,5697,470682
SZ300620,188,188,False,5697,470682
SZ300621,0,0,False,5697,470682
SZ300622,0,0,False,5697,470682
SZ300623,399,399,False,5697,470682
SZ300624,8,8,False,5697,470682
SZ300625,0,0,False,5697,470682
SZ300626,0,0,False,5697,470682
SZ300627,385,385,False,5697,470682
SZ300629,0,0,False,5697,470682
SZ300628,941,941,False,5697,470682
SZ300631,0,0,False,5697,470682
SZ300632,0,0,False,5697,470682
SZ300633,263,263,False,5697,470682
SZ300634,26,26,False,5697,470682
SZ300635,0,0,False,5697,470682
SZ300637,0,0,False,5697,470682
SZ300636,0,0,False,5697,470682
SZ300638,290,290,False,5697,470682
SZ300639,0,0,False,5697,470682
SZ300640,0,0,False,5697,470682
SZ300641,0,0,False,5697,470682
SZ300642,0,0,False,5697,470682
SZ300643,0,0,False,5697,470682
SZ300644,0,0,False,5697,470682
SZ300645,0,0,False,5697,470682
SZ300647,0,0,False,5697,470682
SZ300648,0,0,False,5697,470682
SZ300650,0,0,False,5697,470682
SZ300649,0,0,False,5697,470682
SZ300651,0,0,False,5697,470682
SZ300653,0,0,False,5697,470682
SZ300652,0,0,False,5697,470682
SZ300654,0,0,False,5697,470682
SZ300655,10,10,False,5697,470682
SZ300656,0,0,False,5697,470682
SZ300657,20,20,False,5697,470682
SZ300658,0,0,False,5697,470682
SZ300659,0,0,False,5697,470682
SZ300660,192,192,False,5697,470682
SZ300662,0,0,False,5697,470682
SZ300661,459,459,False,5697,470682
SZ300663,0,0,False,5697,470682
SZ300665,0,0,False,5697,470682
SZ300664,0,0,False,5697,470682
SZ300666,209,209,False,5697,470682
SZ300667,0,0,False,5697,470682
SZ300668,0,0,False,5697,470682
SZ300669,0,0,False,5697,470682
SZ300670,0,0,False,5697,470682
SZ300671,76,76,False,5697,470682
SZ300672,349,349,False,5697,470682
SZ300673,0,0,False,5697,470682
SZ300674,21,21,False,5697,470682
SZ300675,0,0,False,5697,470682
SZ300676,1170,1170,False,5697,470682
SZ300677,205,205,False,5697,470682
SZ300678,0,0,False,5697,470682
SZ300680,0,0,False,5697,470682
SZ300679,329,329,False,5697,470682
SZ300681,0,0,False,5697,470682
SZ300682,387,387,False,5697,470682
SZ300683,0,0,False,5697,470682
SZ300684,0,0,False,5697,470682
SZ300685,30,30,False,5697,470682
SZ300686,0,0,False,5697,470682
SZ300687,0,0,False,5697,470682
SZ300688,0,0,False,5697,470682
SZ300689,0,0,False,5697,470682
SZ300690,0,0,False,5697,470682
SZ300691,0,0,False,5697,470682
SZ300692,0,0,False,5697,470682
SZ300693,1,1,False,5697,470682
SZ300694,0,0,False,5697,470682
SZ300695,0,0,False,5697,470682
SZ300696,0,0,False,5697,470682
SZ300697,0,0,False,5697,470682
SZ300698,0,0,False,5697,470682
SZ300699,1768,1768,False,5697,470682
SZ300701,0,0,False,5697,470682
SZ300700,0,0,False,5697,470682
SZ300702,34,34,False,5697,470682
SZ300703,0,0,False,5697,470682
SZ300705,0,0,False,5697,470682
SZ300706,0,0,False,5697,470682
SZ300707,0,0,False,5697,470682
SZ300708,0,0,False,5697,470682
SZ300709,0,0,False,5697,470682
SZ300710,0,0,False,5697,470682
SZ300711,0,0,False,5697,470682
SZ300712,5,5,False,5697,470682
SZ300713,0,0,False,5697,470682
SZ300715,0,0,False,5697,470682
SZ300716,0,0,False,5697,470682
SZ300717,0,0,False,5697,470682
SZ300719,0,0,False,5697,470682
SZ300718,310,310,False,5697,470682
SZ300720,0,0,False,5697,470682
SZ300721,0,0,False,5697,470682
SZ300722,0,0,False,5697,470682
SZ300723,142,142,False,5697,470682
SZ300724,713,713,False,5697,470682
SZ300725,0,0,False,5697,470682
SZ300726,497,497,False,5697,470682
SZ300727,0,0,False,5697,470682
SZ300729,0,0,False,5697,470682
SZ300730,0,0,False,5697,470682
SZ300732,0,0,False,5697,470682
SZ300731,0,0,False,5697,470682
SZ300733,0,0,False,5697,470682
SZ300735,261,261,False,5697,470682
SZ300736,0,0,False,5697,470682
SZ300737,0,0,False,5697,470682
SZ300739,0,0,False,5697,470682
SZ300738,222,222,False,5697,470682
SZ300740,0,0,False,5697,470682
SZ300741,612,612,False,5697,470682
SZ300743,0,0,False,5697,470682
SZ300745,0,0,False,5697,470682
SZ300746,0,0,False,5697,470682
SZ300747,161,161,False,5697,470682
SZ300749,0,0,False,5697,470682
SZ300748,890,890,False,5697,470682
SZ300750,167,167,False,5697,470682
SZ300752,0,0,False,5697,470682
SZ300751,784,784,False,5697,470682
SZ300753,0,0,False,5697,470682
SZ300755,22,22,False,5697,470682
SZ300756,0,0,False,5697,470682
SZ300757,397,397,False,5697,470682
SZ300758,0,0,False,5697,470682
SZ300759,1223,1223,False,5697,470682
SZ300760,1848,1848,False,5697,470682
SZ300761,286,286,False,5697,470682
SZ300762,114,114,False,5697,470682
SZ300763,864,864,False,5697,470682
SZ300765,637,637,False,5697,470682
SZ300766,42,42,False,5697,470682
SZ300767,0,0,False,5697,470682
SZ300768,16,16,False,5697,470682
SZ300770,173,173,False,5697,470682
SZ300769,393,393,False,5697,470682
SZ300771,0,0,False,5697,470682
SZ300772,0,0,False,5697,470682
SZ300773,794,794,False,5697,470682
SZ300774,0,0,False,5697,470682
SZ300775,48,48,False,5697,470682
SZ300776,125,125,False,5697,470682
SZ300777,452,452,False,5697,470682
SZ300778,0,0,False,5697,470682
SZ300779,190,190,False,5697,470682
SZ300780,0,0,False,5697,470682
SZ300781,0,0,False,5697,470682
SZ300783,349,349,False,5697,470682
SZ300782,1288,1288,False,5697,470682
SZ300784,0,0,False,5697,470682
SZ300785,0,0,False,5697,470682
SZ300786,0,0,False,5697,470682
SZ300787,0,0,False,5697,470682
SZ300788,0,0,False,5697,470682
SZ300789,0,0,False,5697,470682
SZ300790,0,0,False,5697,470682
SZ300791,0,0,False,5697,470682
SZ300792,0,0,False,5697,470682
SZ300793,0,0,False,5697,470682
SZ300795,0,0,False,5697,470682
SZ300796,0,0,False,5697,470682
SZ300797,0,0,False,5697,470682
SZ300798,0,0,False,5697,470682
SZ300800,0,0,False,5697,470682
SZ300801,0,0,False,5697,470682
SZ300802,0,0,False,5697,470682
