population_id,baseline_role,scope_id,slice_type,split,board_bucket,primary_family_id,calendar_year,horizon_sessions,lower_barrier_pct,event_n,entry_blocked_n,censored_n,complete_executable_event_n,fast_fail_n,fast_fail_rate,no_fast_fail_n,no_fast_fail_rate,median_time_to_fast_fail_sessions,p75_time_to_fast_fail_sessions,label_status,diagnostic_only_flag,seed
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,10,-0.12,2620.0,0.0,0.0,2620.0,194.0,0.07404580152671755,2426.0,0.9259541984732824,6.0,8.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,10,-0.15,2620.0,0.0,0.0,2620.0,98.0,0.03740458015267176,2522.0,0.9625954198473282,5.0,8.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,10,-0.2,2620.0,0.0,0.0,2620.0,41.0,0.015648854961832062,2579.0,0.9843511450381679,6.0,8.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,20,-0.06,2620.0,0.0,0.0,2620.0,992.0,0.3786259541984733,1628.0,0.6213740458015267,7.0,12.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,20,-0.08,2620.0,0.0,0.0,2620.0,708.0,0.27022900763358776,1912.0,0.7297709923664122,8.0,14.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,20,-0.1,2620.0,0.0,0.0,2620.0,501.0,0.19122137404580153,2119.0,0.8087786259541985,9.0,15.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,20,-0.12,2620.0,0.0,0.0,2620.0,356.0,0.13587786259541984,2264.0,0.8641221374045802,10.0,15.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,20,-0.15,2620.0,0.0,0.0,2620.0,193.0,0.07366412213740459,2427.0,0.9263358778625954,10.0,16.0,ok,False,120690
matched_random_risk_on_seed_120690,matched_random,risk_on_year,year,all,all,all,2025,20,-0.2,2620.0,0.0,0.0,2620.0,86.0,0.03282442748091603,2534.0,0.9671755725190839,11.0,15.0,ok,False,120690
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,10,-0.06,15113.0,0.0,0.0,15113.0,5996.0,0.3967445245814861,9117.0,0.6032554754185139,4.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,10,-0.08,15113.0,0.0,0.0,15113.0,4192.0,0.2773770925693112,10921.0,0.7226229074306888,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,10,-0.1,15113.0,0.0,0.0,15113.0,2899.0,0.19182161053397737,12214.0,0.8081783894660226,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,10,-0.12,15113.0,0.0,0.0,15113.0,2008.0,0.13286574472308607,13105.0,0.8671342552769139,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,10,-0.15,15113.0,0.0,0.0,15113.0,1127.0,0.0745715609078277,13986.0,0.9254284390921723,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,10,-0.2,15113.0,0.0,0.0,15113.0,399.0,0.026401111625752663,14714.0,0.9735988883742474,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,20,-0.06,15113.0,0.0,0.0,15113.0,8151.0,0.5393369946403759,6962.0,0.4606630053596241,6.0,11.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,20,-0.08,15113.0,0.0,0.0,15113.0,6462.0,0.42757890557797923,8651.0,0.5724210944220207,7.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,20,-0.1,15113.0,0.0,0.0,15113.0,5020.0,0.3321643618077152,10093.0,0.6678356381922848,9.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,20,-0.12,15113.0,0.0,0.0,15113.0,3880.0,0.25673261430556477,11233.0,0.7432673856944352,10.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,20,-0.15,15113.0,0.0,0.0,15113.0,2538.0,0.1679348904916297,12575.0,0.8320651095083703,11.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_all,all,all,all,all,all,20,-0.2,15113.0,0.0,0.0,15113.0,1122.0,0.07424071991001124,13991.0,0.9257592800899888,13.0,17.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.06,4659.0,0.0,0.0,4659.0,1543.0,0.33118694998926806,3116.0,0.6688130500107319,4.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.08,4659.0,0.0,0.0,4659.0,1023.0,0.21957501609787508,3636.0,0.7804249839021249,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.1,4659.0,0.0,0.0,4659.0,672.0,0.1442369607211848,3987.0,0.8557630392788151,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.12,4659.0,0.0,0.0,4659.0,437.0,0.09379695213565142,4222.0,0.9062030478643486,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.15,4659.0,0.0,0.0,4659.0,228.0,0.0489375402446877,4431.0,0.9510624597553123,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,10,-0.2,4659.0,0.0,0.0,4659.0,75.0,0.016097875080489377,4584.0,0.9839021249195106,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.06,4659.0,0.0,0.0,4659.0,2135.0,0.45825284395793087,2524.0,0.5417471560420691,6.0,11.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.08,4659.0,0.0,0.0,4659.0,1608.0,0.3451384417256922,3051.0,0.6548615582743078,8.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.1,4659.0,0.0,0.0,4659.0,1156.0,0.24812191457394292,3503.0,0.751878085426057,9.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.12,4659.0,0.0,0.0,4659.0,842.0,0.18072547757029406,3817.0,0.819274522429706,10.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.15,4659.0,0.0,0.0,4659.0,497.0,0.10667525220004292,4162.0,0.8933247477999571,11.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,robustness,all,all,all,20,-0.2,4659.0,0.0,0.0,4659.0,199.0,0.04271302854689848,4460.0,0.9572869714531015,13.0,17.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,10,-0.06,8303.0,0.0,0.0,8303.0,3626.0,0.4367096230278213,4677.0,0.5632903769721787,4.0,6.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,10,-0.08,8303.0,0.0,0.0,8303.0,2644.0,0.318439118390943,5659.0,0.681560881609057,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,10,-0.1,8303.0,0.0,0.0,8303.0,1913.0,0.2303986510899675,6390.0,0.7696013489100325,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,10,-0.12,8303.0,0.0,0.0,8303.0,1374.0,0.16548235577502107,6929.0,0.8345176442249789,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,10,-0.15,8303.0,0.0,0.0,8303.0,816.0,0.09827773094062386,7487.0,0.9017222690593761,6.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,10,-0.2,8303.0,0.0,0.0,8303.0,299.0,0.036011080332409975,8004.0,0.96398891966759,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,20,-0.06,8303.0,0.0,0.0,8303.0,4796.0,0.5776225460676864,3507.0,0.42237745393231363,5.0,10.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,20,-0.08,8303.0,0.0,0.0,8303.0,3920.0,0.4721185113814284,4383.0,0.5278814886185716,7.0,12.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,20,-0.1,8303.0,0.0,0.0,8303.0,3181.0,0.3831145369143683,5122.0,0.6168854630856317,9.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,20,-0.12,8303.0,0.0,0.0,8303.0,2535.0,0.30531133325304105,5768.0,0.694688666746959,10.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,20,-0.15,8303.0,0.0,0.0,8303.0,1760.0,0.2119715765386005,6543.0,0.7880284234613995,11.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,train,all,all,all,20,-0.2,8303.0,0.0,0.0,8303.0,822.0,0.09900036131518729,7481.0,0.9009996386848127,13.0,17.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,10,-0.06,2151.0,0.0,0.0,2151.0,827.0,0.38447233844723383,1324.0,0.6155276615527662,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,10,-0.08,2151.0,0.0,0.0,2151.0,525.0,0.24407252440725244,1626.0,0.7559274755927475,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,10,-0.1,2151.0,0.0,0.0,2151.0,314.0,0.14597861459786146,1837.0,0.8540213854021386,6.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,10,-0.12,2151.0,0.0,0.0,2151.0,197.0,0.09158530915853091,1954.0,0.9084146908414691,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,10,-0.15,2151.0,0.0,0.0,2151.0,83.0,0.038586703858670385,2068.0,0.9614132961413296,8.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,10,-0.2,2151.0,0.0,0.0,2151.0,25.0,0.011622501162250116,2126.0,0.9883774988377498,8.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,20,-0.06,2151.0,0.0,0.0,2151.0,1220.0,0.5671780567178056,931.0,0.43282194328219437,7.0,12.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,20,-0.08,2151.0,0.0,0.0,2151.0,934.0,0.43421664342166433,1217.0,0.5657833565783357,9.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,20,-0.1,2151.0,0.0,0.0,2151.0,683.0,0.31752673175267315,1468.0,0.6824732682473269,11.0,15.5,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,20,-0.12,2151.0,0.0,0.0,2151.0,503.0,0.23384472338447235,1648.0,0.7661552766155276,12.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,20,-0.15,2151.0,0.0,0.0,2151.0,281.0,0.1306369130636913,1870.0,0.8693630869363087,13.0,17.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_split,split,validation,all,all,all,20,-0.2,2151.0,0.0,0.0,2151.0,101.0,0.04695490469549047,2050.0,0.9530450953045095,15.0,18.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.06,3115.0,0.0,0.0,3115.0,1623.0,0.5210272873194222,1492.0,0.47897271268057784,4.0,6.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.08,3115.0,0.0,0.0,3115.0,1174.0,0.37688603531300163,1941.0,0.6231139646869983,4.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.1,3115.0,0.0,0.0,3115.0,873.0,0.28025682182985556,2242.0,0.7197431781701444,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.12,3115.0,0.0,0.0,3115.0,641.0,0.2057784911717496,2474.0,0.7942215088282504,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.15,3115.0,0.0,0.0,3115.0,362.0,0.11621187800963081,2753.0,0.8837881219903692,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,10,-0.2,3115.0,0.0,0.0,3115.0,143.0,0.045906902086677366,2972.0,0.9540930979133226,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.06,3115.0,0.0,0.0,3115.0,2030.0,0.651685393258427,1085.0,0.348314606741573,5.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.08,3115.0,0.0,0.0,3115.0,1686.0,0.5412520064205457,1429.0,0.4587479935794543,6.0,12.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.1,3115.0,0.0,0.0,3115.0,1374.0,0.44109149277688603,1741.0,0.5589085072231139,8.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.12,3115.0,0.0,0.0,3115.0,1118.0,0.35890850722311396,1997.0,0.641091492776886,9.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.15,3115.0,0.0,0.0,3115.0,764.0,0.24526484751203853,2351.0,0.7547351524879615,11.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,chinext,all,all,20,-0.2,3115.0,0.0,0.0,3115.0,353.0,0.11332263242375602,2762.0,0.8866773675762439,12.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.06,11998.0,0.0,0.0,11998.0,4373.0,0.36447741290215036,7625.0,0.6355225870978496,4.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.08,11998.0,0.0,0.0,11998.0,3018.0,0.25154192365394235,8980.0,0.7484580763460577,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.1,11998.0,0.0,0.0,11998.0,2026.0,0.1688614769128188,9972.0,0.8311385230871812,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.12,11998.0,0.0,0.0,11998.0,1367.0,0.11393565594265712,10631.0,0.8860643440573429,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.15,11998.0,0.0,0.0,11998.0,765.0,0.06376062677112852,11233.0,0.9362393732288715,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,10,-0.2,11998.0,0.0,0.0,11998.0,256.0,0.021336889481580263,11742.0,0.9786631105184197,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.06,11998.0,0.0,0.0,11998.0,6121.0,0.5101683613935656,5877.0,0.4898316386064344,6.0,11.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.08,11998.0,0.0,0.0,11998.0,4776.0,0.3980663443907318,7222.0,0.6019336556092683,8.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.1,11998.0,0.0,0.0,11998.0,3646.0,0.3038839806634439,8352.0,0.6961160193365561,10.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.12,11998.0,0.0,0.0,11998.0,2762.0,0.23020503417236207,9236.0,0.769794965827638,11.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.15,11998.0,0.0,0.0,11998.0,1774.0,0.14785797632938824,10224.0,0.8521420236706118,12.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_board,board,all,main_board,all,all,20,-0.2,11998.0,0.0,0.0,11998.0,769.0,0.0640940156692782,11229.0,0.9359059843307218,13.0,17.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,10,-0.06,344.0,0.0,0.0,344.0,221.0,0.6424418604651163,123.0,0.3575581395348837,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,10,-0.08,344.0,0.0,0.0,344.0,191.0,0.5552325581395349,153.0,0.44476744186046513,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,10,-0.1,344.0,0.0,0.0,344.0,167.0,0.48546511627906974,177.0,0.5145348837209303,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,10,-0.12,344.0,0.0,0.0,344.0,131.0,0.3808139534883721,213.0,0.6191860465116279,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,10,-0.15,344.0,0.0,0.0,344.0,91.0,0.26453488372093026,253.0,0.7354651162790697,8.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,10,-0.2,344.0,0.0,0.0,344.0,34.0,0.09883720930232558,310.0,0.9011627906976745,7.5,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,20,-0.06,344.0,0.0,0.0,344.0,304.0,0.8837209302325582,40.0,0.11627906976744184,7.0,11.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,20,-0.08,344.0,0.0,0.0,344.0,290.0,0.8430232558139535,54.0,0.15697674418604646,8.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,20,-0.1,344.0,0.0,0.0,344.0,271.0,0.7877906976744186,73.0,0.21220930232558144,9.0,13.5,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,20,-0.12,344.0,0.0,0.0,344.0,239.0,0.6947674418604651,105.0,0.30523255813953487,10.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,20,-0.15,344.0,0.0,0.0,344.0,189.0,0.5494186046511628,155.0,0.45058139534883723,11.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2018,20,-0.2,344.0,0.0,0.0,344.0,89.0,0.25872093023255816,255.0,0.7412790697674418,12.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,10,-0.06,2189.0,0.0,0.0,2189.0,719.0,0.32846048423937874,1470.0,0.6715395157606212,4.0,6.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,10,-0.08,2189.0,0.0,0.0,2189.0,459.0,0.2096847875742348,1730.0,0.7903152124257652,4.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,10,-0.1,2189.0,0.0,0.0,2189.0,304.0,0.13887619917770672,1885.0,0.8611238008222932,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,10,-0.12,2189.0,0.0,0.0,2189.0,199.0,0.09090909090909091,1990.0,0.9090909090909091,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,10,-0.15,2189.0,0.0,0.0,2189.0,109.0,0.04979442667884879,2080.0,0.9502055733211512,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,10,-0.2,2189.0,0.0,0.0,2189.0,29.0,0.013248058474189127,2160.0,0.9867519415258109,8.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,20,-0.06,2189.0,0.0,0.0,2189.0,1039.0,0.4746459570580174,1150.0,0.5253540429419826,6.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,20,-0.08,2189.0,0.0,0.0,2189.0,780.0,0.3563270899954317,1409.0,0.6436729100045683,8.5,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,20,-0.1,2189.0,0.0,0.0,2189.0,603.0,0.2754682503426222,1586.0,0.7245317496573778,10.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,20,-0.12,2189.0,0.0,0.0,2189.0,466.0,0.21288259479214253,1723.0,0.7871174052078574,12.0,16.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,20,-0.15,2189.0,0.0,0.0,2189.0,329.0,0.15029693924166285,1860.0,0.8497030607583371,14.0,17.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2019,20,-0.2,2189.0,0.0,0.0,2189.0,148.0,0.06761078117862038,2041.0,0.9323892188213796,16.0,18.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,10,-0.06,3083.0,0.0,0.0,3083.0,1405.0,0.4557249432371067,1678.0,0.5442750567628933,4.0,6.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,10,-0.08,3083.0,0.0,0.0,3083.0,1021.0,0.3311709373986377,2062.0,0.6688290626013623,4.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,10,-0.1,3083.0,0.0,0.0,3083.0,726.0,0.2354849172883555,2357.0,0.7645150827116445,5.0,7.75,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,10,-0.12,3083.0,0.0,0.0,3083.0,527.0,0.17093739863769056,2556.0,0.8290626013623095,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,10,-0.15,3083.0,0.0,0.0,3083.0,325.0,0.10541680181641258,2758.0,0.8945831981835874,7.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,10,-0.2,3083.0,0.0,0.0,3083.0,124.0,0.040220564385338956,2959.0,0.9597794356146611,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,20,-0.06,3083.0,0.0,0.0,3083.0,1808.0,0.5864417774894584,1275.0,0.41355822251054164,5.0,10.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,20,-0.08,3083.0,0.0,0.0,3083.0,1453.0,0.47129419396691535,1630.0,0.5287058060330847,7.0,11.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,20,-0.1,3083.0,0.0,0.0,3083.0,1152.0,0.37366201751540706,1931.0,0.6263379824845929,8.0,13.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,20,-0.12,3083.0,0.0,0.0,3083.0,912.0,0.29581576386636393,2171.0,0.7041842361336361,9.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,20,-0.15,3083.0,0.0,0.0,3083.0,618.0,0.2004541031462861,2465.0,0.7995458968537139,10.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2020,20,-0.2,3083.0,0.0,0.0,3083.0,273.0,0.08855011352578657,2810.0,0.9114498864742134,11.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,10,-0.06,2687.0,0.0,0.0,2687.0,1281.0,0.47673985857834017,1406.0,0.5232601414216598,4.0,6.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,10,-0.08,2687.0,0.0,0.0,2687.0,973.0,0.36211388165240044,1714.0,0.6378861183475996,5.0,7.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,10,-0.1,2687.0,0.0,0.0,2687.0,716.0,0.26646818012653517,1971.0,0.7335318198734648,5.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,10,-0.12,2687.0,0.0,0.0,2687.0,517.0,0.19240788983997023,2170.0,0.8075921101600297,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,10,-0.15,2687.0,0.0,0.0,2687.0,291.0,0.10829921845924823,2396.0,0.8917007815407518,6.0,8.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,10,-0.2,2687.0,0.0,0.0,2687.0,112.0,0.04168217342761444,2575.0,0.9583178265723855,7.0,9.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,20,-0.06,2687.0,0.0,0.0,2687.0,1645.0,0.612206922218087,1042.0,0.38779307778191296,5.0,10.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,20,-0.08,2687.0,0.0,0.0,2687.0,1397.0,0.5199106810569408,1290.0,0.4800893189430592,7.0,12.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,20,-0.1,2687.0,0.0,0.0,2687.0,1155.0,0.4298474134722739,1532.0,0.5701525865277262,8.0,14.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,20,-0.12,2687.0,0.0,0.0,2687.0,918.0,0.3416449572013398,1769.0,0.6583550427986602,9.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,20,-0.15,2687.0,0.0,0.0,2687.0,624.0,0.23222925195385188,2063.0,0.7677707480461481,11.0,15.0,ok,False,120691
matched_random_risk_on_seed_120691,matched_random,risk_on_year,year,all,all,all,2021,20,-0.2,2687.0,0.0,0.0,2687.0,312.0,0.11611462597692594,2375.0,0.8838853740230741,13.0,17.0,ok,False,120691
