condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
volume_money__and3__e0217f67d743,volume_money,same_family_and3,3,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258550,155,190,00a76af9aed273de
volume_money__and4__157a8beb9ace,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258552,157,349,72490de29ea4f131
volume_money__and4__26776adb3059,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258553,159,94,548245815a7e10e3
volume_money__and4__2a959b8f65b2,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258553,159,273,dd114b298b28c522
volume_money__and4__326d6a26f1c8,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 1.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258555,160,86,5dbfb4696cba2b98
volume_money__and4__36fad4ccdf8c,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258555,160,264,2c89b7b2b3a51054
volume_money__and4__37d0533d1367,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258555,160,304,0ddf526d6086fb4f
volume_money__and4__4399e8ebe2d9,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258556,161,295,a03fc0a707cfff38
volume_money__and4__49243d18831b,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND amount_ratio10_r02 >= 1.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258558,162,11,40e8408efcb48e97
volume_money__and4__4b65c5a1e624,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258558,162,93,7bb4e633d8418c89
volume_money__and4__55e38489cfde,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258557,163,35,1b2e094010ca5a5d
volume_money__and4__599863ebfb6a,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_zscore10_r02 >= 0.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258557,163,202,058399aea31fbc88
volume_money__and4__7592e56679d1,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258548,165,372,501f176f10627e44
volume_money__and4__785e427caa52,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258548,165,484,ef2b0adb17dd2a63
volume_money__and4__8d266bae0c20,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.0 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258559,167,307,b0d3ddcd7a4071b6
volume_money__and4__93c84122626c,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258551,168,87,69e31c362b202027
volume_money__and4__aac23d414822,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258552,170,28,96f95501236911a1
volume_money__and4__acfdafb7a27f,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.2 AND turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258552,170,112,6044243549145e37
volume_money__and4__b27f97d02153,volume_money,same_family_and4,4,volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258552,170,342,97ec0ecce0dd26af
volume_money__and4__b2953406d962,volume_money,same_family_and4,4,amount_ratio5_r02 >= 1.0 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258552,170,345,cd2e9e7d9c8adc52
volume_money__and4__bc584c444c3c,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.2 AND volume_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258553,171,250,91b5fc9b0d827f74
volume_money__and4__ddef501e59ff,volume_money,same_family_and4,4,turnover_ratio5_r02 >= 1.5 AND money_zscore5_r02 >= 0.0 AND money_zscore5_r02 >= 2.0 AND money_price_coherence10_r02 == 1.0,0.901775147928994,762,83,0.0628145660190295,24836,395386,395386,395386,0.0628145660190295,1.0,False,11.0,11.0,"{""D0-D5"": 233, ""D11-D20"": 257, ""D21-D30"": 130, ""D6-D10"": 142}",decomposition_only,0.8878923766816144,0.9240506329113924,0.9128630705394191,0.8490566037735849,0.9383561643835616,0.8389605819099646,258558,174,155,3bb9c8829624666e
oscillator__and4__e81b243ec659,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 100 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8591715976331361,726,119,0.06293596637210219,24884,395386,395386,395383,0.06293644390375915,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 244, ""D11-D20"": 234, ""D21-D30"": 127, ""D6-D10"": 121}",decomposition_only,0.8497757847533632,0.8544303797468354,0.8796680497925311,0.7735849056603774,0.927536231884058,0.7962356312610339,258555,48,299,2d95aff6edbadfe9
oscillator__and3__bb26b5e7374e,oscillator,same_family_and3,3,cci5_r02 >= 100 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8591715976331361,726,119,0.06296378728634802,24895,395386,395386,395383,0.06296426502909837,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 244, ""D11-D20"": 234, ""D21-D30"": 127, ""D6-D10"": 121}",decomposition_only,0.8497757847533632,0.8544303797468354,0.8796680497925311,0.7735849056603774,0.927536231884058,0.7962078103467881,258557,28,140,3c57eecbba7317ff
oscillator__and4__32ab88e88bf0,oscillator,same_family_and4,4,cci5_r02 >= 100 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 100 AND cci10_r02 >= 150,0.8591715976331361,726,119,0.06296378728634802,24895,395386,395386,395383,0.06296426502909837,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 244, ""D11-D20"": 234, ""D21-D30"": 127, ""D6-D10"": 121}",decomposition_only,0.8497757847533632,0.8544303797468354,0.8796680497925311,0.7735849056603774,0.927536231884058,0.7962078103467881,258558,33,296,4baff254b811a8c4
oscillator__and4__5ee788ae3210,oscillator,same_family_and4,4,cci5_r02 >= 50 AND cci5_r02 >= 100 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 150,0.8591715976331361,726,119,0.06296378728634802,24895,395386,395386,395383,0.06296426502909837,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 244, ""D11-D20"": 234, ""D21-D30"": 127, ""D6-D10"": 121}",decomposition_only,0.8497757847533632,0.8544303797468354,0.8796680497925311,0.7735849056603774,0.927536231884058,0.7962078103467881,258553,37,91,19dc5f7ea73c0790
oscillator__and4__8fdfd3df4d82,oscillator,same_family_and4,4,cci5_r02 >= 100 AND kdj_k10_r02 >= 55 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8591715976331361,726,119,0.06296378728634802,24895,395386,395386,395383,0.06296426502909837,0.9999924124779329,False,10.0,10.0,"{""D0-D5"": 244, ""D11-D20"": 234, ""D21-D30"": 127, ""D6-D10"": 121}",decomposition_only,0.8497757847533632,0.8544303797468354,0.8796680497925311,0.7735849056603774,0.927536231884058,0.7962078103467881,258552,41,123,0eb5ffff7001f7e8
oscillator__and4__11ebd462e352,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8804733727810651,744,101,0.06310289185757716,24950,395386,395386,395383,0.06310337065579451,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 147, ""D6-D10"": 128}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.817370480923488,258554,30,431,83bb13f8810a34ce
oscillator__and4__5033323c52aa,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 100 AND macd_hist5_r02 >= 0.0 AND cci10_r02 >= 150,0.8804733727810651,744,101,0.06310289185757716,24950,395386,395386,395383,0.06310337065579451,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 147, ""D6-D10"": 128}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.817370480923488,258555,36,22,7b7a9b4a01fefd02
oscillator__and4__73ac5b879f46,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8804733727810651,744,101,0.06310289185757716,24950,395386,395386,395383,0.06310337065579451,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 147, ""D6-D10"": 128}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.817370480923488,258551,38,464,c3bd90d14ac6b6cb
oscillator__and4__9f43a7537a15,oscillator,same_family_and4,4,rsi5_r02 >= 55 AND cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8804733727810651,744,101,0.06310289185757716,24950,395386,395386,395383,0.06310337065579451,0.9999924124779329,False,11.0,11.0,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 147, ""D6-D10"": 128}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.817370480923488,258549,42,225,0469c54f03dcc352
oscillator__and3__4a458622cc6a,oscillator,same_family_and3,3,cci5_r02 >= 100 AND macd_hist5_r02 >= 0.0 AND cci10_r02 >= 150,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258551,26,216,3702c6c67508518c
oscillator__and3__7dc1a985653d,oscillator,same_family_and3,3,cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258559,27,130,aa5046b55be8ae46
oscillator__and3__87b71aa013c8,oscillator,same_family_and3,3,cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258559,27,217,c3b87d34d9cb066f
oscillator__and3__f34b680183d3,oscillator,same_family_and3,3,cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258550,29,66,dee7947519ead0b4
oscillator__and4__2658113451e2,oscillator,same_family_and4,4,cci5_r02 >= 100 AND cci10_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist30_r02 >= 0.0,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258552,32,302,d2251fc0a6c0b2c0
oscillator__and4__39ac2fc708de,oscillator,same_family_and4,4,cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist10_r02 >= 0.0 AND macd_hist30_r02 >= 0.0,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258556,34,98,fc48186ce7d09175
oscillator__and4__4b9f17c8f685,oscillator,same_family_and4,4,cci5_r02 >= 50 AND cci5_r02 >= 100 AND cci10_r02 >= 150 AND macd_hist60_r02 >= 0.0,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258548,35,331,fdb174d0b8e16865
oscillator__and4__53e40730d65e,oscillator,same_family_and4,4,cci5_r02 >= 100 AND macd_hist5_r02 >= 0.0 AND cci10_r02 >= 50 AND cci10_r02 >= 150,0.8804733727810651,744,101,0.0631686503821582,24976,395386,395386,395383,0.06316912967932359,0.9999924124779329,False,10.5,10.5,"{""D0-D5"": 243, ""D11-D20"": 226, ""D21-D30"": 146, ""D6-D10"": 129}",decomposition_only,0.8721973094170403,0.8734177215189873,0.9004149377593361,0.8207547169811321,0.9710144927536232,0.8173047223989068,258555,36,194,4be803eecdca9e84
