condition_group_id,family_id,kind,n_terms,condition_text,coverage_t0_t30,covered_events_t0_t30,uncovered_events_t0_t30,eligible_day_density,eligible_day_trigger_count,eligible_day_denominator,global_eligible_day_denominator,feature_eligible_day_denominator,feature_eligible_day_density,feature_eligible_ratio,low_feature_coverage_warning,median_earliest_hit_offset,median_closest_hit_offset,offset_bucket_first_hit_distribution,market_context_decomposition_status,coverage_by_split_train,coverage_by_split_validation,coverage_by_split_robustness,coverage_by_year_min,coverage_by_year_max,rank_score,worker_id,chunk_id,chunk_sequence,result_hash
price_trend__and4__20765dfa0cf0,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9976331360946745,843,2,0.3880764619890436,153440,395386,395386,395386,0.3880764619890436,1.0,False,3.0,3.0,"{""D0-D5"": 531, ""D11-D20"": 114, ""D21-D30"": 12, ""D6-D10"": 186}",decomposition_only,1.0,0.9936708860759493,0.995850622406639,0.9782608695652174,1.0,0.6095566741056309,258559,57,150,87bb957ddeb3ed10
price_trend__and3__2fdc369b208e,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9976331360946745,843,2,0.39042100630776,154367,395386,395386,395386,0.39042100630776,1.0,False,3.0,3.0,"{""D0-D5"": 532, ""D11-D20"": 114, ""D21-D30"": 12, ""D6-D10"": 185}",decomposition_only,1.0,0.9936708860759493,0.995850622406639,0.9782608695652174,1.0,0.6072121297869145,258551,51,198,84b3d3598d95bfe0
price_trend__and3__96c01201fa7b,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9976331360946745,843,2,0.4034361358267617,159513,395386,395386,395386,0.4034361358267617,1.0,False,3.0,3.0,"{""D0-D5"": 547, ""D11-D20"": 108, ""D21-D30"": 12, ""D6-D10"": 176}",decomposition_only,1.0,0.9936708860759493,0.995850622406639,0.9782608695652174,1.0,0.5941970002679129,258548,52,483,2b4916cd586444c4
price_trend__and3__5dfd0af659e0,price_trend,same_family_and3,3,close_over_ema5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9976331360946745,843,2,0.4184063168650382,165432,395386,395386,395386,0.4184063168650382,1.0,False,3.0,3.0,"{""D0-D5"": 538, ""D11-D20"": 111, ""D21-D30"": 10, ""D6-D10"": 184}",decomposition_only,1.0,0.9936708860759493,0.995850622406639,0.9782608695652174,1.0,0.5792268192296364,258548,52,54,18b386a27d3017b4
price_trend__and3__a515a33d4231,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0,0.991715976331361,838,7,0.30619445301553416,121065,395386,395386,395386,0.30619445301553416,1.0,False,5.0,5.0,"{""D0-D5"": 424, ""D11-D20"": 153, ""D21-D30"": 22, ""D6-D10"": 239}",decomposition_only,0.9955156950672646,0.9746835443037974,0.995850622406639,0.9565217391304348,1.0,0.6855215233158268,258552,53,92,a102bdd1086ccbc6
price_trend__and4__ddbcc42045bf,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.991715976331361,838,7,0.30619445301553416,121065,395386,395386,395386,0.30619445301553416,1.0,False,5.0,5.0,"{""D0-D5"": 424, ""D11-D20"": 153, ""D21-D30"": 22, ""D6-D10"": 239}",decomposition_only,0.9955156950672646,0.9746835443037974,0.995850622406639,0.9565217391304348,1.0,0.6855215233158268,258551,73,22,798775e5fc56e7b6
price_trend__and3__117a849e1f27,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.991715976331361,838,7,0.3095607836392791,122396,395386,395386,395386,0.3095607836392791,1.0,False,5.0,5.0,"{""D0-D5"": 426, ""D11-D20"": 148, ""D21-D30"": 22, ""D6-D10"": 242}",decomposition_only,0.9955156950672646,0.9746835443037974,0.995850622406639,0.9565217391304348,1.0,0.6821551926920819,258556,50,444,929917c02da9c4ae
price_trend__and3__058f90cf18f5,price_trend,same_family_and3,3,close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.991715976331361,838,7,0.3380544581750492,133662,395386,395386,395386,0.3380544581750492,1.0,False,5.0,5.0,"{""D0-D5"": 437, ""D11-D20"": 145, ""D21-D30"": 18, ""D6-D10"": 238}",decomposition_only,0.9955156950672646,0.9746835443037974,0.995850622406639,0.9565217391304348,1.0,0.6536615181563118,258556,50,345,05bdc212a9bc9dee
price_trend__and3__3bb6e71dfd94,price_trend,same_family_and3,3,ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.991715976331361,838,7,0.39399472920133743,155780,395386,395386,395386,0.39399472920133743,1.0,False,5.0,5.0,"{""D0-D5"": 443, ""D11-D20"": 147, ""D21-D30"": 18, ""D6-D10"": 230}",decomposition_only,0.9955156950672646,0.9810126582278481,0.991701244813278,0.9565217391304348,1.0,0.5977212471300235,258551,51,312,2cb228cee6b1310c
price_trend__and3__782ac0001d56,price_trend,same_family_and3,3,close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0,0.9905325443786982,837,8,0.3328468888630351,131603,395386,395386,395386,0.3328468888630351,1.0,False,5.0,5.0,"{""D0-D5"": 432, ""D11-D20"": 155, ""D21-D30"": 21, ""D6-D10"": 229}",decomposition_only,0.9932735426008968,0.9746835443037974,0.995850622406639,0.9565217391304348,1.0,0.6576856555156632,258548,52,261,b9e5754911ec6063
price_trend__and4__757b3957231c,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.9905325443786982,837,8,0.3333906612778399,131818,395386,395386,395386,0.3333906612778399,1.0,False,5.0,5.0,"{""D0-D5"": 455, ""D11-D20"": 146, ""D21-D30"": 19, ""D6-D10"": 217}",decomposition_only,0.9955156950672646,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6571418831008583,258548,64,181,0e25b0b73b6c2dc2
price_trend__and3__0244e219ca98,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0,0.9905325443786982,837,8,0.3339850171730916,132053,395386,395386,395386,0.3339850171730916,1.0,False,5.0,5.0,"{""D0-D5"": 456, ""D11-D20"": 145, ""D21-D30"": 18, ""D6-D10"": 218}",decomposition_only,0.9955156950672646,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6565475272056066,258556,50,319,9f347bc4aaee5db3
price_trend__and3__bc83e16e7681,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.9905325443786982,837,8,0.33689862564683626,133205,395386,395386,395386,0.33689862564683626,1.0,False,5.0,5.0,"{""D0-D5"": 457, ""D11-D20"": 144, ""D21-D30"": 18, ""D6-D10"": 218}",decomposition_only,0.9955156950672646,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6536339187318619,258552,53,269,0997431e0fdef7f1
price_trend__and3__64bc373bc548,price_trend,same_family_and3,3,close_over_ema5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.9905325443786982,837,8,0.3645273226669634,144129,395386,395386,395386,0.3645273226669634,1.0,False,5.0,5.0,"{""D0-D5"": 465, ""D11-D20"": 139, ""D21-D30"": 16, ""D6-D10"": 217}",decomposition_only,0.9955156950672646,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6260052217117348,258548,52,109,a74ff79b9e0a8cd9
price_trend__and4__f4932e601438,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0,0.9893491124260355,836,9,0.30127015119402306,119118,395386,395386,395386,0.30127015119402306,1.0,False,6.0,6.0,"{""D0-D5"": 417, ""D11-D20"": 162, ""D21-D30"": 26, ""D6-D10"": 231}",decomposition_only,0.9932735426008968,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6880789612320124,258549,74,481,1866da794e5cda47
price_trend__and3__f23e8830fbd4,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0,0.9893491124260355,836,9,0.30424445984430404,120294,395386,395386,395386,0.30424445984430404,1.0,False,5.0,5.0,"{""D0-D5"": 419, ""D11-D20"": 159, ""D21-D30"": 26, ""D6-D10"": 232}",decomposition_only,0.9932735426008968,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6851046525817315,258554,54,206,266d5895f44c4675
price_trend__and4__dba122ccd031,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.9893491124260355,836,9,0.30424445984430404,120294,395386,395386,395386,0.30424445984430404,1.0,False,5.0,5.0,"{""D0-D5"": 419, ""D11-D20"": 159, ""D21-D30"": 26, ""D6-D10"": 232}",decomposition_only,0.9932735426008968,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6851046525817315,258555,72,437,55ce1f00167a1799
price_trend__and4__4b6bdddc7578,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9893491124260355,836,9,0.32958172520018414,130312,395386,395386,395386,0.32958172520018414,1.0,False,5.0,5.0,"{""D0-D5"": 449, ""D11-D20"": 157, ""D21-D30"": 25, ""D6-D10"": 205}",decomposition_only,0.9955156950672646,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6597673872258514,258555,60,462,bc889fd1a34f60a0
price_trend__and4__327fced3c0f5,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9893491124260355,836,9,0.33125603840297835,130974,395386,395386,395386,0.33125603840297835,1.0,False,5.0,5.0,"{""D0-D5"": 450, ""D11-D20"": 158, ""D21-D30"": 25, ""D6-D10"": 203}",decomposition_only,0.9955156950672646,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6580930740230572,258558,58,415,6d134a903892f5c8
price_trend__and3__be1b30089858,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9893491124260355,836,9,0.33212860344068834,131319,395386,395386,395386,0.33212860344068834,1.0,False,5.0,5.0,"{""D0-D5"": 452, ""D11-D20"": 157, ""D21-D30"": 25, ""D6-D10"": 202}",decomposition_only,0.9955156950672646,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6572205089853471,258552,53,284,8e396e26415b7745
price_trend__and4__d82cb8dfd97c,price_trend,same_family_and4,4,close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0,0.9893491124260355,836,9,0.3324068125831466,131429,395386,395386,395386,0.3324068125831466,1.0,False,5.0,5.0,"{""D0-D5"": 432, ""D11-D20"": 156, ""D21-D30"": 21, ""D6-D10"": 227}",decomposition_only,0.9932735426008968,0.9746835443037974,0.991701244813278,0.9565217391304348,1.0,0.6569422998428889,258555,72,302,bf400e02141bc95a
price_trend__and4__480abc7f2d63,price_trend,same_family_and4,4,close_over_ema5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9893491124260355,836,9,0.35900360660215586,141945,395386,395386,395386,0.35900360660215586,1.0,False,5.0,5.0,"{""D0-D5"": 457, ""D11-D20"": 154, ""D21-D30"": 23, ""D6-D10"": 202}",decomposition_only,0.9955156950672646,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6303455058238796,258555,60,334,efbe925fe33a5b72
price_trend__and3__a111baa6cea5,price_trend,same_family_and3,3,close_over_ema5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9893491124260355,836,9,0.3600279220812067,142350,395386,395386,395386,0.3600279220812067,1.0,False,5.0,5.0,"{""D0-D5"": 457, ""D11-D20"": 153, ""D21-D30"": 23, ""D6-D10"": 203}",decomposition_only,0.9955156950672646,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6293211903448288,258552,53,52,20b7b868bb19bc6c
price_trend__and3__22c6046718bf,price_trend,same_family_and3,3,ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9893491124260355,836,9,0.4035676528759238,159565,395386,395386,395386,0.4035676528759238,1.0,False,5.0,5.0,"{""D0-D5"": 463, ""D11-D20"": 152, ""D21-D30"": 22, ""D6-D10"": 199}",decomposition_only,0.9955156950672646,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.5857814595501117,258551,51,93,661918801a2335ea
price_trend__and4__c105f4637152,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9881656804733728,835,10,0.3014750142898332,119199,395386,395386,395386,0.3014750142898332,1.0,False,6.0,6.0,"{""D0-D5"": 414, ""D11-D20"": 164, ""D21-D30"": 34, ""D6-D10"": 223}",decomposition_only,0.9932735426008968,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6866906661835397,258550,70,320,7e9403be803d1ac5
price_trend__and3__c84920a7db49,price_trend,same_family_and3,3,close_over_ma5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9881656804733728,835,10,0.3034705325934656,119988,395386,395386,395386,0.3034705325934656,1.0,False,6.0,6.0,"{""D0-D5"": 415, ""D11-D20"": 164, ""D21-D30"": 34, ""D6-D10"": 222}",decomposition_only,0.9932735426008968,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6846951478799073,258552,53,355,eb31610ea8ed54a4
price_trend__and4__c69797f8a623,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9881656804733728,835,10,0.3034705325934656,119988,395386,395386,395386,0.3034705325934656,1.0,False,6.0,6.0,"{""D0-D5"": 415, ""D11-D20"": 164, ""D21-D30"": 34, ""D6-D10"": 222}",decomposition_only,0.9932735426008968,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6846951478799073,258557,71,45,cb04087f4b9b69f0
price_trend__and4__e0a72ccbf3cf,price_trend,same_family_and4,4,close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9881656804733728,835,10,0.3318048691658278,131191,395386,395386,395386,0.3318048691658278,1.0,False,5.0,5.0,"{""D0-D5"": 426, ""D11-D20"": 160, ""D21-D30"": 31, ""D6-D10"": 218}",decomposition_only,0.9932735426008968,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.656360811307545,258551,73,145,5aba62d2e8e9e4d1
price_trend__and3__de8103448c6a,price_trend,same_family_and3,3,close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9881656804733728,835,10,0.3324194584532583,131434,395386,395386,395386,0.3324194584532583,1.0,False,5.0,5.0,"{""D0-D5"": 426, ""D11-D20"": 160, ""D21-D30"": 31, ""D6-D10"": 218}",decomposition_only,0.9932735426008968,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6557462220201145,258554,54,40,5e4d9a93dca4bf0f
price_trend__and3__ee4e89b6da3b,price_trend,same_family_and3,3,ma_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.9881656804733728,835,10,0.376414440571998,148829,395386,395386,395386,0.376414440571998,1.0,False,5.0,5.0,"{""D0-D5"": 434, ""D11-D20"": 158, ""D21-D30"": 30, ""D6-D10"": 213}",decomposition_only,0.9932735426008968,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6117512399013748,258554,54,173,03fa97819206554d
price_trend__and4__775b18415496,price_trend,same_family_and4,4,close_over_ma5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.98698224852071,834,11,0.29982346365324014,118546,395386,395386,395386,0.29982346365324014,1.0,False,6.0,6.0,"{""D0-D5"": 412, ""D11-D20"": 171, ""D21-D30"": 34, ""D6-D10"": 217}",decomposition_only,0.9910313901345291,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6871587848674698,258548,64,255,3efaff3a80fddf5c
price_trend__and4__77b373acef14,price_trend,same_family_and4,4,close_over_ema5_r02 >= 0.0 AND ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.98698224852071,834,11,0.32817550444375876,129756,395386,395386,395386,0.32817550444375876,1.0,False,5.0,5.0,"{""D0-D5"": 424, ""D11-D20"": 166, ""D21-D30"": 31, ""D6-D10"": 213}",decomposition_only,0.9910313901345291,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6588067440769513,258548,64,271,00ca74b238cedfa2
price_trend__and4__6556af6c8036,price_trend,same_family_and4,4,ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ma10_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.98698224852071,834,11,0.37213507812618557,147137,395386,395386,395386,0.37213507812618557,1.0,False,5.0,5.0,"{""D0-D5"": 432, ""D11-D20"": 164, ""D21-D30"": 30, ""D6-D10"": 208}",decomposition_only,0.9910313901345291,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6148471703945244,258552,63,17,9b62ba8382cacc08
price_trend__and3__9711abc38cd8,price_trend,same_family_and3,3,ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND close_over_ema10_r02 >= 0.0,0.98698224852071,834,11,0.38060528192702825,150486,395386,395386,395386,0.38060528192702825,1.0,False,5.0,5.0,"{""D0-D5"": 435, ""D11-D20"": 164, ""D21-D30"": 30, ""D6-D10"": 205}",decomposition_only,0.9910313901345291,0.9746835443037974,0.9875518672199171,0.9565217391304348,1.0,0.6063769665936818,258548,52,487,256851bb38e0b1c5
price_trend__and3__77f1756ccf6f,price_trend,same_family_and3,3,ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND ma_slope5_r02 >= 0.02,0.9585798816568047,810,35,0.277220235415518,109609,395386,395386,395386,0.277220235415518,1.0,False,6.0,6.0,"{""D0-D5"": 373, ""D11-D20"": 179, ""D21-D30"": 51, ""D6-D10"": 207}",decomposition_only,0.9775784753363229,0.930379746835443,0.941908713692946,0.8695652173913043,1.0,0.6813596462412868,258548,52,258,5210a887e5d2d348
price_trend__and3__1573709a7544,price_trend,same_family_and3,3,ema_slope5_r02 >= 0.0 AND ma_slope5_r02 >= 0.02 AND close_over_ma10_r02 >= 0.0,0.9526627218934911,805,40,0.25259366795991767,99872,395386,395386,395386,0.25259366795991767,1.0,False,6.0,6.0,"{""D0-D5"": 357, ""D11-D20"": 182, ""D21-D30"": 60, ""D6-D10"": 206}",decomposition_only,0.9708520179372198,0.9240506329113924,0.9377593360995851,0.8478260869565217,1.0,0.7000690539335734,258556,50,476,22b572b41d7854cb
price_trend__and4__91104d8cc966,price_trend,same_family_and4,4,ma_slope5_r02 >= 0.0 AND ema_slope5_r02 >= 0.0 AND ma_slope5_r02 >= 0.02 AND close_over_ma10_r02 >= 0.0,0.9526627218934911,805,40,0.25259366795991767,99872,395386,395386,395386,0.25259366795991767,1.0,False,6.0,6.0,"{""D0-D5"": 357, ""D11-D20"": 182, ""D21-D30"": 60, ""D6-D10"": 206}",decomposition_only,0.9708520179372198,0.9240506329113924,0.9377593360995851,0.8478260869565217,1.0,0.7000690539335734,258554,66,330,10e26c1cef47d8d8
