code,name,instrument,exchange,base_date,price_date,close,shares_date,total_shares,shares_source,market_cap,included,reason
600479,千金药业,SH600479,SH,2025-12-31,2025-12-31,10.16,2025-12-31,492210016.0,stock_zh_a_gbjg_em,5000853762.56,False,below_threshold
600480,凌云股份,SH600480,SH,2025-12-31,2025-12-31,12.29,2025-12-29,1222284427.0,stock_zh_a_gbjg_em,15021875607.829998,False,below_threshold
600481,双良节能,SH600481,SH,2025-12-31,2025-12-31,6.54,2025-12-19,1873774608.0,stock_zh_a_gbjg_em,12254485936.32,False,below_threshold
600482,中国动力,SH600482,SH,2025-12-31,2025-12-31,20.7,2025-12-31,2253600835.0,stock_zh_a_gbjg_em,46649537284.5,False,below_threshold
600483,福能股份,SH600483,SH,2025-12-31,2025-12-31,9.47,2024-12-06,2780137800.0,stock_zh_a_gbjg_em,26327904966.0,False,below_threshold
600486,扬农化工,SH600486,SH,2025-12-31,2025-12-31,69.39,2025-07-07,405398884.0,stock_zh_a_gbjg_em,28130628560.760002,False,below_threshold
600487,亨通光电,SH600487,SH,2025-12-31,2025-12-31,24.73,2024-12-20,2466734657.0,stock_zh_a_gbjg_em,61002348067.61,True,
600488,津药药业,SH600488,SH,2025-12-31,2025-12-31,4.09,2024-11-26,1091886680.0,stock_zh_a_gbjg_em,4465816521.2,False,below_threshold
600489,中金黄金,SH600489,SH,2025-12-31,2025-12-31,23.36,2023-05-11,4847312564.0,stock_zh_a_gbjg_em,113233221495.04,True,
600490,鹏欣资源,SH600490,SH,2025-12-31,2025-12-31,7.73,2021-03-01,2212887079.0,stock_zh_a_gbjg_em,17105617120.67,False,below_threshold
