date,instrument,missing_fields,missing_field_count
2022-10-13,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-13,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-13,SZ003022,"open,high,low,close,volume,money,factor",7
2022-10-14,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-14,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-14,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-14,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-14,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-14,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-14,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-14,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-14,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603369,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603688,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-14,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-14,SZ003022,"open,high,low,close,volume,money,factor",7
2022-10-17,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-17,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-17,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-17,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-17,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-17,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-17,SH601117,"open,high,low,close,volume,money,factor",7
2022-10-17,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-17,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-17,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603369,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603688,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-17,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-17,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-18,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-18,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-18,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-18,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-18,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-18,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-18,SH601117,"open,high,low,close,volume,money,factor",7
2022-10-18,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-18,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-18,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603369,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603688,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-18,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-18,SZ003022,"open,high,low,close,volume,money,factor",7
2022-10-19,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-19,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-19,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-19,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-19,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-19,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-19,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-19,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-19,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603369,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-19,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-19,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-20,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-20,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-20,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-20,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-20,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-20,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-20,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-20,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-20,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603369,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603688,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-20,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-20,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-21,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-21,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-21,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-21,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-21,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-21,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-21,SH601117,"open,high,low,close,volume,money,factor",7
2022-10-21,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-21,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-21,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603369,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603688,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-21,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-21,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600765,"open,high,low,close,volume,money,factor",7
2022-10-24,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-24,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-24,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-24,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-24,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-24,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-24,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-24,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-24,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-24,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ000983,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-24,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600765,"open,high,low,close,volume,money,factor",7
2022-10-25,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-25,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-25,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-25,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-25,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-25,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-25,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-25,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-25,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-25,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-25,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600765,"open,high,low,close,volume,money,factor",7
2022-10-26,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-26,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-26,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-26,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-26,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-26,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-26,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-26,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-26,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-26,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ000999,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-26,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600765,"open,high,low,close,volume,money,factor",7
2022-10-27,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-27,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-27,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-27,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-27,SH603185,"open,high,low,close,volume,money,factor",7
2022-10-27,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-27,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-27,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-27,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-27,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ000999,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002756,"open,high,low,close,volume,money,factor",7
2022-10-27,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600765,"open,high,low,close,volume,money,factor",7
2022-10-28,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-28,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-28,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-28,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-28,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-28,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-28,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-28,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-28,SH603833,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ000999,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-28,SZ002821,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600085,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600256,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600588,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600745,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600754,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600765,"open,high,low,close,volume,money,factor",7
2022-10-31,SH600837,"open,high,low,close,volume,money,factor",7
2022-10-31,SH601615,"open,high,low,close,volume,money,factor",7
2022-10-31,SH601699,"open,high,low,close,volume,money,factor",7
2022-10-31,SH601865,"open,high,low,close,volume,money,factor",7
2022-10-31,SH601989,"open,high,low,close,volume,money,factor",7
2022-10-31,SH603290,"open,high,low,close,volume,money,factor",7
2022-10-31,SH603606,"open,high,low,close,volume,money,factor",7
2022-10-31,SH603613,"open,high,low,close,volume,money,factor",7
2022-10-31,SH603806,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ000333,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ000661,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ000733,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ000876,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ000877,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ000999,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002129,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002180,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002271,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002410,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002459,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002603,"open,high,low,close,volume,money,factor",7
2022-10-31,SZ002821,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600085,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600256,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600588,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600745,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600754,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600765,"open,high,low,close,volume,money,factor",7
2022-11-01,SH600837,"open,high,low,close,volume,money,factor",7
2022-11-01,SH601615,"open,high,low,close,volume,money,factor",7
2022-11-01,SH601865,"open,high,low,close,volume,money,factor",7
2022-11-01,SH601989,"open,high,low,close,volume,money,factor",7
2022-11-01,SH603290,"open,high,low,close,volume,money,factor",7
2022-11-01,SH603606,"open,high,low,close,volume,money,factor",7
2022-11-01,SH603613,"open,high,low,close,volume,money,factor",7
2022-11-01,SH603806,"open,high,low,close,volume,money,factor",7
2022-11-01,SH603833,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ000333,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ000661,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ000733,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ000876,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ000877,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ000999,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002129,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002180,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002271,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002410,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002459,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002603,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002756,"open,high,low,close,volume,money,factor",7
2022-11-01,SZ002821,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600085,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600256,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600588,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600745,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600754,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600765,"open,high,low,close,volume,money,factor",7
2022-11-02,SH600837,"open,high,low,close,volume,money,factor",7
2022-11-02,SH601615,"open,high,low,close,volume,money,factor",7
2022-11-02,SH601865,"open,high,low,close,volume,money,factor",7
2022-11-02,SH601989,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603185,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603290,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603369,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603605,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603606,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603613,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603806,"open,high,low,close,volume,money,factor",7
2022-11-02,SH603833,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ000333,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ000661,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ000733,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ000876,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ000877,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ000999,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002129,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002180,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002271,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002410,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002459,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002603,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002756,"open,high,low,close,volume,money,factor",7
2022-11-02,SZ002821,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600085,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600256,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600588,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600732,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600745,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600754,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600765,"open,high,low,close,volume,money,factor",7
2022-11-03,SH600837,"open,high,low,close,volume,money,factor",7
2022-11-03,SH601615,"open,high,low,close,volume,money,factor",7
2022-11-03,SH601865,"open,high,low,close,volume,money,factor",7
2022-11-03,SH601989,"open,high,low,close,volume,money,factor",7
2022-11-03,SH603185,"open,high,low,close,volume,money,factor",7
2022-11-03,SH603290,"open,high,low,close,volume,money,factor",7
2022-11-03,SH603606,"open,high,low,close,volume,money,factor",7
2022-11-03,SH603613,"open,high,low,close,volume,money,factor",7
2022-11-03,SH603806,"open,high,low,close,volume,money,factor",7
2022-11-03,SH603833,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ000333,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ000661,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ000733,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ000876,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ000877,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ000999,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ002129,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ002180,"open,high,low,close,volume,money,factor",7
2022-11-03,SZ002271,"open,high,low,close,volume,money,factor",7
