threshold_id,cluster_split_bucket,episode_cluster_id,cluster_anchor_n,cluster_mean_membership_vector,cluster_top1_prototype,cluster_top2_prototype,cluster_membership_entropy,cluster_within_membership_dispersion,cluster_sharp_anchor_share,cluster_out_of_prototype_residual_share
up100pct,train,up100pct::SH600635::000000,11,"{""choppy_reversal_winner"": 0.30526374626450564, ""jump_repricing_winner"": 0.03034848693407971, ""late_rescue_winner"": 0.5062838711141536, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.06538218675012719, ""stair_step_winner"": 0.09272170893713384}",late_rescue_winner,choppy_reversal_winner,0.6762796721117097,0.08698345731069286,0.09090909090909091,0.0
up100pct,train,up100pct::SH600640::000000,1,"{""choppy_reversal_winner"": 0.22398278375464262, ""jump_repricing_winner"": 0.08350246585547182, ""late_rescue_winner"": 0.18586582834450227, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.07011996995257685, ""stair_step_winner"": 0.4365289520928065}",stair_step_winner,choppy_reversal_winner,0.7832495296908524,0.0,0.0,0.0
up100pct,train,up100pct::SH600641::000000,50,"{""choppy_reversal_winner"": 0.4023119675517009, ""jump_repricing_winner"": 0.013511746772457721, ""late_rescue_winner"": 0.4305152633626711, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.008759891849747806, ""stair_step_winner"": 0.14490113046342243}",late_rescue_winner,choppy_reversal_winner,0.6187808099930182,0.015388030912128611,0.0,0.0
up100pct,train,up100pct::SH600667::000000,98,"{""choppy_reversal_winner"": 0.2214011145937751, ""jump_repricing_winner"": 0.1201779310849565, ""late_rescue_winner"": 0.14650628356948736, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1583374190235082, ""stair_step_winner"": 0.3535772517282729}",stair_step_winner,choppy_reversal_winner,0.8534992785028983,0.11305147802558284,0.04081632653061224,0.21428571428571427
up100pct,train,up100pct::SH600685::000000,188,"{""choppy_reversal_winner"": 0.21075029323788436, ""jump_repricing_winner"": 0.1557531100414341, ""late_rescue_winner"": 0.16437268115338413, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.189391517399358, ""stair_step_winner"": 0.2797323981679394}",stair_step_winner,choppy_reversal_winner,0.8851987161924454,0.1321368580922543,0.11170212765957446,0.1276595744680851
up100pct,train,up100pct::SH600702::000000,60,"{""choppy_reversal_winner"": 0.18586348999157457, ""jump_repricing_winner"": 0.12975050859341353, ""late_rescue_winner"": 0.12267595383213728, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1646019059884566, ""stair_step_winner"": 0.397108141594418}",stair_step_winner,choppy_reversal_winner,0.8365274629839894,0.06958528719178227,0.016666666666666666,0.18333333333333332
up100pct,train,up100pct::SH600703::000000,146,"{""choppy_reversal_winner"": 0.3207432306631676, ""jump_repricing_winner"": 0.0675799344230624, ""late_rescue_winner"": 0.21000722855248777, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.06656532002482081, ""stair_step_winner"": 0.33510428633646133}",stair_step_winner,choppy_reversal_winner,0.7932368936702603,0.09861497384481971,0.0,0.0
up100pct,train,up100pct::SH600704::000000,336,"{""choppy_reversal_winner"": 0.24598485652571217, ""jump_repricing_winner"": 0.12642205033315346, ""late_rescue_winner"": 0.15945563388517808, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.11267547999626061, ""stair_step_winner"": 0.3554619792596957}",stair_step_winner,choppy_reversal_winner,0.8443497469923451,0.10148548077271456,0.02976190476190476,0.08333333333333333
up100pct,train,up100pct::SH600707::000000,102,"{""choppy_reversal_winner"": 0.41172748992881525, ""jump_repricing_winner"": 0.02949248178530595, ""late_rescue_winner"": 0.311881485679704, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.021739124531683876, ""stair_step_winner"": 0.22515941807449102}",choppy_reversal_winner,late_rescue_winner,0.6985311035327347,0.06841368361957896,0.0,0.058823529411764705
up100pct,train,up100pct::SH600733::000000,263,"{""choppy_reversal_winner"": 0.25316358292839625, ""jump_repricing_winner"": 0.06681055647890317, ""late_rescue_winner"": 0.14994842278901635, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.053922924405318644, ""stair_step_winner"": 0.47615451339836545}",stair_step_winner,choppy_reversal_winner,0.7388593426539242,0.07562675703843269,0.011406844106463879,0.034220532319391636
up100pct,train,up100pct::SH600739::000000,116,"{""choppy_reversal_winner"": 0.2184493635060498, ""jump_repricing_winner"": 0.05434580258538695, ""late_rescue_winner"": 0.14511648324899554, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.04049757658220895, ""stair_step_winner"": 0.5415907740773589}",stair_step_winner,choppy_reversal_winner,0.6879671220713844,0.0372804005796715,0.0,0.1896551724137931
up100pct,train,up100pct::SH600740::000000,30,"{""choppy_reversal_winner"": 0.4228161668377479, ""jump_repricing_winner"": 0.01528483247892984, ""late_rescue_winner"": 0.42835356391927143, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.008944202079972347, ""stair_step_winner"": 0.12460123468407856}",late_rescue_winner,choppy_reversal_winner,0.6098583586291594,0.008961404070355077,0.0,0.0
up100pct,train,up100pct::SH600763::000000,245,"{""choppy_reversal_winner"": 0.18718501216441022, ""jump_repricing_winner"": 0.08461864101467229, ""late_rescue_winner"": 0.114758384023636, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.08492694778964135, ""stair_step_winner"": 0.5285110150076402}",stair_step_winner,choppy_reversal_winner,0.7353272490434906,0.03802092317875688,0.0,0.04081632653061224
up100pct,train,up100pct::SH600765::000000,22,"{""choppy_reversal_winner"": 0.18689477981502697, ""jump_repricing_winner"": 0.1121254967941581, ""late_rescue_winner"": 0.12090051242388072, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.09998650385419583, ""stair_step_winner"": 0.4800927071127383}",stair_step_winner,choppy_reversal_winner,0.7795500145831197,0.050913245793649066,0.0,0.0
up100pct,train,up100pct::SH600776::000000,1,"{""choppy_reversal_winner"": 0.026003593745687496, ""jump_repricing_winner"": 0.28416961002697577, ""late_rescue_winner"": 0.02399457583361873, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.5946367677938748, ""stair_step_winner"": 0.07119545259984321}",smooth_trend_winner,jump_repricing_winner,0.5799622431304673,0.0,0.0,1.0
up100pct,train,up100pct::SH600779::000000,313,"{""choppy_reversal_winner"": 0.31554070339418094, ""jump_repricing_winner"": 0.04718049997191463, ""late_rescue_winner"": 0.20431112754495218, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.03430169992019172, ""stair_step_winner"": 0.39866596916876057}",stair_step_winner,choppy_reversal_winner,0.7338170741796415,0.06220454831374712,0.0,0.025559105431309903
up100pct,train,up100pct::SH600782::000000,107,"{""choppy_reversal_winner"": 0.3431840672816109, ""jump_repricing_winner"": 0.030316630190384223, ""late_rescue_winner"": 0.29262418264777545, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.022132927055407977, ""stair_step_winner"": 0.3117421928248214}",choppy_reversal_winner,stair_step_winner,0.7145589712135711,0.02646403863935071,0.0,0.9626168224299065
up100pct,train,up100pct::SH600783::000000,9,"{""choppy_reversal_winner"": 0.2813603871389166, ""jump_repricing_winner"": 0.017926085016166098, ""late_rescue_winner"": 0.569341858728958, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.01370301498265513, ""stair_step_winner"": 0.11766865413330413}",late_rescue_winner,choppy_reversal_winner,0.5916914138441798,0.010017581665002093,0.1111111111111111,0.1111111111111111
up100pct,train,up100pct::SH600808::000000,268,"{""choppy_reversal_winner"": 0.2921263978003677, ""jump_repricing_winner"": 0.034222924446339675, ""late_rescue_winner"": 0.19071727507773498, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.025743022282083274, ""stair_step_winner"": 0.4571903803934744}",stair_step_winner,choppy_reversal_winner,0.6937438613422598,0.06552699640646821,0.0,0.018656716417910446
up100pct,train,up100pct::SH600809::000000,283,"{""choppy_reversal_winner"": 0.15070453375070153, ""jump_repricing_winner"": 0.14212758953466295, ""late_rescue_winner"": 0.09553977885681077, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.17025943028273632, ""stair_step_winner"": 0.44136866757508847}",stair_step_winner,smooth_trend_winner,0.8088464840713601,0.09171826813380683,0.0,0.11307420494699646
up100pct,train,up100pct::SH600812::000000,8,"{""choppy_reversal_winner"": 0.2847780121461281, ""jump_repricing_winner"": 0.0441968578780122, ""late_rescue_winner"": 0.17408608020995642, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.03191165603718997, ""stair_step_winner"": 0.46502739372871327}",stair_step_winner,choppy_reversal_winner,0.7064943553668515,0.026353121120967132,0.0,0.125
up100pct,train,up100pct::SH600816::000000,5,"{""choppy_reversal_winner"": 0.02041383278872949, ""jump_repricing_winner"": 0.27283271820028504, ""late_rescue_winner"": 0.01967240432544722, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.6294910488279599, ""stair_step_winner"": 0.0575899958575784}",smooth_trend_winner,jump_repricing_winner,0.5396079879197243,0.004329591724934166,0.0,1.0
up100pct,train,up100pct::SH600816::000001,5,"{""choppy_reversal_winner"": 0.4151341499760301, ""jump_repricing_winner"": 0.018836267918160298, ""late_rescue_winner"": 0.4215784497135423, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.01140599490787714, ""stair_step_winner"": 0.13304513748439012}",late_rescue_winner,choppy_reversal_winner,0.6269306265590588,0.005809334803870332,0.0,0.0
up100pct,train,up100pct::SH600827::000000,85,"{""choppy_reversal_winner"": 0.3077781604477839, ""jump_repricing_winner"": 0.08559549409514215, ""late_rescue_winner"": 0.22877241961409023, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.12410197540959109, ""stair_step_winner"": 0.25375195043339266}",choppy_reversal_winner,stair_step_winner,0.8469221472001166,0.11113601909006578,0.11764705882352941,0.17647058823529413
up100pct,train,up100pct::SH600835::000000,132,"{""choppy_reversal_winner"": 0.3723523760407667, ""jump_repricing_winner"": 0.014494771505415466, ""late_rescue_winner"": 0.4433369738339958, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.009662877510350816, ""stair_step_winner"": 0.16015300110947128}",late_rescue_winner,choppy_reversal_winner,0.6295572150663192,0.009689049062567774,0.0,0.3560606060606061
up100pct,train,up100pct::SH600859::000000,32,"{""choppy_reversal_winner"": 0.22352969218004476, ""jump_repricing_winner"": 0.1119337194561276, ""late_rescue_winner"": 0.3057571313360168, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2513624566347551, ""stair_step_winner"": 0.10741700039305582}",late_rescue_winner,smooth_trend_winner,0.8533909119537648,0.1451780737816575,0.3125,0.0625
up100pct,train,up100pct::SH600862::000000,114,"{""choppy_reversal_winner"": 0.1624126233519077, ""jump_repricing_winner"": 0.1157840944486956, ""late_rescue_winner"": 0.0945047812124293, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.10894878908252574, ""stair_step_winner"": 0.5183497119044417}",stair_step_winner,choppy_reversal_winner,0.7534049483354627,0.060275320403580496,0.008771929824561403,0.05263157894736842
up100pct,train,up100pct::SH600869::000000,2,"{""choppy_reversal_winner"": 0.32656731835002095, ""jump_repricing_winner"": 0.010842695676647727, ""late_rescue_winner"": 0.539245736081062, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.007463354867720442, ""stair_step_winner"": 0.11588089502454883}",late_rescue_winner,choppy_reversal_winner,0.577003628729813,0.00013109078846845336,0.0,0.0
up100pct,train,up100pct::SH600872::000000,140,"{""choppy_reversal_winner"": 0.252747624344727, ""jump_repricing_winner"": 0.06544842112540533, ""late_rescue_winner"": 0.17888314587538146, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.05889321499603762, ""stair_step_winner"": 0.44402759365844857}",stair_step_winner,choppy_reversal_winner,0.759703465055046,0.04411743229460063,0.0,0.9642857142857143
up100pct,train,up100pct::SH600884::000000,233,"{""choppy_reversal_winner"": 0.2773747266694023, ""jump_repricing_winner"": 0.06868442431213481, ""late_rescue_winner"": 0.20900608661302436, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.07583343121709722, ""stair_step_winner"": 0.36910133118834126}",stair_step_winner,choppy_reversal_winner,0.7982650520359592,0.10196071153355579,0.06866952789699571,0.09871244635193133
up100pct,robustness,up100pct::SH600885::000000,25,"{""choppy_reversal_winner"": 0.2886070570495565, ""jump_repricing_winner"": 0.03592378213684513, ""late_rescue_winner"": 0.24284892186418333, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.03020843726945329, ""stair_step_winner"": 0.40241180167996177}",stair_step_winner,choppy_reversal_winner,0.7221268776414634,0.021112245483958184,0.0,0.8
up100pct,train,up100pct::SH600893::000000,248,"{""choppy_reversal_winner"": 0.22438934906315985, ""jump_repricing_winner"": 0.12052635315769591, ""late_rescue_winner"": 0.12843726211077253, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.16061820837551544, ""stair_step_winner"": 0.36602882729285635}",stair_step_winner,choppy_reversal_winner,0.8458369851577929,0.12719905927411532,0.09274193548387097,0.028225806451612902
up100pct,robustness,up100pct::SH600893::000001,3,"{""choppy_reversal_winner"": 0.375236891770492, ""jump_repricing_winner"": 0.026928923407292044, ""late_rescue_winner"": 0.292770586825511, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.01786679394887973, ""stair_step_winner"": 0.28719680404782516}",choppy_reversal_winner,late_rescue_winner,0.7004207276951468,0.00040594422877284533,0.0,1.0
up100pct,train,up100pct::SH600956::000000,73,"{""choppy_reversal_winner"": 0.2334367339406002, ""jump_repricing_winner"": 0.14171642305367743, ""late_rescue_winner"": 0.13723306387272208, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2434697176691699, ""stair_step_winner"": 0.24414406146383044}",stair_step_winner,smooth_trend_winner,0.8802967528885264,0.137340699013878,0.2465753424657534,0.0
up100pct,train,up100pct::SH600958::000000,126,"{""choppy_reversal_winner"": 0.2838574475425525, ""jump_repricing_winner"": 0.10868097666670855, ""late_rescue_winner"": 0.19105143170550493, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.13268718468210539, ""stair_step_winner"": 0.28372295940312875}",choppy_reversal_winner,stair_step_winner,0.8596610813915625,0.1230846274216612,0.0,0.0
up100pct,train,up100pct::SH600999::000000,82,"{""choppy_reversal_winner"": 0.24766740442995744, ""jump_repricing_winner"": 0.07421889608576847, ""late_rescue_winner"": 0.15416381950196487, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.048447513304578034, ""stair_step_winner"": 0.47550236667773127}",stair_step_winner,choppy_reversal_winner,0.740655252945555,0.047980405032749356,0.0,0.06097560975609756
up100pct,train,up100pct::SH601021::000000,24,"{""choppy_reversal_winner"": 0.34100185315535575, ""jump_repricing_winner"": 0.033437634419919655, ""late_rescue_winner"": 0.26328181089521835, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.028104352557461913, ""stair_step_winner"": 0.33417434897204434}",choppy_reversal_winner,stair_step_winner,0.7247199387753466,0.06046963613503756,0.0,0.4166666666666667
up100pct,train,up100pct::SH601066::000000,99,"{""choppy_reversal_winner"": 0.2278834321182765, ""jump_repricing_winner"": 0.0671456022916696, ""late_rescue_winner"": 0.1679137194238824, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.09392793919408621, ""stair_step_winner"": 0.4431293069720854}",stair_step_winner,choppy_reversal_winner,0.7818041410187252,0.10348307411692603,0.010101010101010102,0.20202020202020202
up100pct,train,up100pct::SH601098::000000,1,"{""choppy_reversal_winner"": 0.3640064806127293, ""jump_repricing_winner"": 0.017985197773426605, ""late_rescue_winner"": 0.32723895928882407, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.013160976695770732, ""stair_step_winner"": 0.2776083856292494}",choppy_reversal_winner,late_rescue_winner,0.6800216287736136,0.0,0.0,1.0
up100pct,train,up100pct::SH601100::000000,260,"{""choppy_reversal_winner"": 0.17027881214286567, ""jump_repricing_winner"": 0.10093191789886961, ""late_rescue_winner"": 0.10678138765958474, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.11891884594756445, ""stair_step_winner"": 0.5030890363511156}",stair_step_winner,choppy_reversal_winner,0.7649544806470169,0.0658564928127312,0.0,0.17692307692307693
up100pct,train,up100pct::SH601106::000000,130,"{""choppy_reversal_winner"": 0.34409639252873864, ""jump_repricing_winner"": 0.010152239781162689, ""late_rescue_winner"": 0.5353373475595377, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.00696765282866206, ""stair_step_winner"": 0.10344636730189889}",late_rescue_winner,choppy_reversal_winner,0.5678756228428467,0.020146636629861027,0.46923076923076923,0.0
up100pct,train,up100pct::SH601117::000000,372,"{""choppy_reversal_winner"": 0.27068557222552847, ""jump_repricing_winner"": 0.06834870429422929, ""late_rescue_winner"": 0.18883430946663204, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.0645801935433102, ""stair_step_winner"": 0.4075512204703}",stair_step_winner,choppy_reversal_winner,0.7783624070789186,0.0887743695768591,0.0,0.21774193548387097
up100pct,train,up100pct::SH601118::000000,6,"{""choppy_reversal_winner"": 0.32701863273966086, ""jump_repricing_winner"": 0.027602855334875512, ""late_rescue_winner"": 0.3922951193495654, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.02152546291530909, ""stair_step_winner"": 0.2315579296605891}",late_rescue_winner,choppy_reversal_winner,0.6993546509808267,0.007616286667081991,0.0,1.0
up100pct,validation,up100pct::SH601136::000000,14,"{""choppy_reversal_winner"": 0.1360664678895303, ""jump_repricing_winner"": 0.15825532407312062, ""late_rescue_winner"": 0.0691367505609277, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.1148505147355839, ""stair_step_winner"": 0.5216909427408375}",stair_step_winner,jump_repricing_winner,0.7455608711080638,0.02147837430869548,0.0,0.0
up100pct,robustness,up100pct::SH601138::000000,206,"{""choppy_reversal_winner"": 0.21693070885566598, ""jump_repricing_winner"": 0.14804047634794085, ""late_rescue_winner"": 0.1752759298302573, ""slow_grind_winner"": 0.0, ""smooth_trend_winner"": 0.2390769696262937, ""stair_step_winner"": 0.22067591533984213}",smooth_trend_winner,stair_step_winner,0.8902404149657418,0.13565742846009185,0.25728155339805825,0.11650485436893204
