instrument,board_bucket,active_in_requested_window,raw_daily_file_exists,share_history_file_exists,status_file_exists,raw_rows,rows_in_resolved_calendar,missing_share_asof_rows,eligible_candidate_rows,first_price_date,last_price_date,market_cap_source,latest_only,support_state,notes
SZ300168,chinext,True,True,True,True,2229,2229,706,1523,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300169,chinext,True,True,True,True,2271,2271,0,2271,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300170,chinext,True,True,True,True,2281,2281,1565,716,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300171,chinext,True,True,True,True,2281,2281,28,2253,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300172,chinext,True,True,True,True,2281,2281,487,1794,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300173,chinext,True,True,True,True,2164,2164,490,1572,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300174,chinext,True,True,True,True,2272,2272,1216,1056,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300175,chinext,True,True,True,True,2275,2275,0,1989,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300176,chinext,True,True,True,True,2263,2263,0,2263,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300177,chinext,True,True,True,True,2223,2223,527,1696,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300178,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300179,chinext,True,True,True,True,2261,2261,763,1498,2017-02-07,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300180,chinext,True,True,True,True,2275,2275,599,1676,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300181,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300182,chinext,True,True,True,True,2276,2276,605,1671,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300183,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300184,chinext,True,True,True,True,2279,2279,581,1698,2017-01-05,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300185,chinext,True,True,True,True,2275,2275,1455,820,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300186,chinext,False,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_inactive_source,missing raw daily or historical share cache
SZ300187,chinext,True,True,True,True,2090,2090,237,1853,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300188,chinext,True,True,True,True,2277,2277,1094,1183,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300189,chinext,True,True,True,True,2238,2238,0,2238,2017-02-28,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300190,chinext,True,True,True,True,2276,2276,1393,883,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300191,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300192,chinext,True,True,True,True,2136,2136,0,2136,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300193,chinext,True,True,True,True,2281,2281,363,1918,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300194,chinext,True,True,True,True,2281,2281,83,2198,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300195,chinext,True,True,True,True,2278,2278,32,2246,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300196,chinext,True,True,True,True,2281,2281,270,2011,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300197,chinext,True,True,True,True,2084,2084,805,1279,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300198,chinext,True,True,True,True,2064,2064,0,1804,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300199,chinext,True,True,True,True,2281,2281,420,1861,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300200,chinext,True,True,True,True,2269,2269,976,1293,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300201,chinext,True,True,True,True,2100,2100,463,1440,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300202,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300203,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300204,chinext,True,True,True,True,2281,2281,1159,1122,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300205,chinext,True,True,True,True,2279,2279,0,1719,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300206,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300207,chinext,True,True,True,True,2268,2268,1218,1050,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300208,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300209,chinext,True,True,True,True,2116,2116,674,954,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300210,chinext,True,True,True,True,2279,2279,0,2279,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300211,chinext,True,True,True,True,2269,2269,0,2009,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300212,chinext,True,True,True,True,2204,2204,890,1295,2017-04-28,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300213,chinext,True,True,True,True,2243,2243,652,1591,2017-02-17,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300214,chinext,True,True,True,True,2281,2281,595,1686,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300215,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300216,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300217,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300218,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300219,chinext,True,True,True,True,2266,2266,348,1918,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300220,chinext,True,True,True,True,2279,2279,0,2012,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300221,chinext,True,True,True,True,2281,2281,1333,948,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300222,chinext,True,True,True,True,2234,2234,627,1607,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300223,chinext,True,True,True,True,2201,2201,819,1382,2017-03-31,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300224,chinext,True,True,True,True,2281,2281,1517,764,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300225,chinext,True,True,True,True,2143,2143,0,1924,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300226,chinext,True,True,True,True,2281,2281,648,1633,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300227,chinext,True,True,True,True,2278,2278,1109,1169,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300228,chinext,True,True,True,True,2281,2281,411,1870,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300229,chinext,True,True,True,True,2203,2203,1173,1030,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300230,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300231,chinext,True,True,True,True,2275,2275,1533,742,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300232,chinext,True,True,True,True,2281,2281,970,1311,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300233,chinext,True,True,True,True,2276,2276,851,1425,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300234,chinext,True,True,True,True,2204,2204,0,2204,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300235,chinext,True,True,True,True,2236,2236,0,2236,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300236,chinext,True,True,True,True,2281,2281,688,1593,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300237,chinext,True,True,True,True,2245,2245,0,2089,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300238,chinext,True,True,True,True,2173,2173,0,2173,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300239,chinext,True,True,True,True,2281,2281,852,1429,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300240,chinext,True,True,True,True,2152,2152,844,1308,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300241,chinext,True,True,True,True,2281,2281,1459,822,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300242,chinext,True,True,True,True,2266,2266,31,2235,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300243,chinext,True,True,True,True,2280,2280,1351,929,2017-01-04,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300244,chinext,True,True,True,True,2278,2278,487,1791,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300245,chinext,True,True,True,True,2275,2275,203,2052,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300246,chinext,True,True,True,True,2281,2281,1552,729,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300247,chinext,True,True,True,True,2261,2261,225,2036,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300248,chinext,True,True,True,True,2281,2281,137,2144,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300249,chinext,True,True,True,True,2281,2281,248,2033,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300250,chinext,True,True,True,True,2281,2281,349,1932,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300251,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300252,chinext,True,True,True,True,2219,2219,539,1680,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300253,chinext,True,True,True,True,2266,2266,1743,523,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300254,chinext,True,True,True,True,2281,2281,914,1367,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300255,chinext,True,True,True,True,2280,2280,244,2036,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300256,chinext,True,True,True,True,2262,2262,270,1502,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300257,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300258,chinext,True,True,True,True,2281,2281,1641,640,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300259,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300260,chinext,True,True,True,True,2207,2207,242,1965,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300261,chinext,True,True,True,True,2261,2261,233,2028,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300262,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300263,chinext,True,True,True,True,2281,2281,1354,927,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300264,chinext,True,True,True,True,2276,2276,0,2276,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300265,chinext,True,True,True,True,2241,2241,1301,940,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300266,chinext,True,True,True,True,2096,2096,426,1670,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300267,chinext,True,True,True,True,2147,2147,0,2147,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300268,chinext,True,True,True,True,2179,2179,0,1436,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300269,chinext,True,True,True,True,2269,2269,852,1027,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300270,chinext,True,True,True,True,2266,2266,0,2266,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300271,chinext,True,True,True,True,2208,2208,900,1308,2017-01-20,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300272,chinext,True,True,True,True,2183,2183,1073,1110,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300273,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300274,chinext,True,True,True,True,2281,2281,1588,693,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300275,chinext,True,True,True,True,2272,2272,1333,939,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300276,chinext,True,True,True,True,2216,2216,540,1676,2017-03-27,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300277,chinext,True,True,True,True,2247,2247,0,2247,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300278,chinext,True,True,True,True,2093,2093,776,1068,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300279,chinext,True,True,True,True,2260,2260,233,2027,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300280,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300281,chinext,True,True,True,True,2276,2276,0,2276,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300282,chinext,True,False,False,True,0,0,0,0,,,raw_close_times_total_share_asof,False,missing_active_source,missing raw daily or historical share cache
SZ300283,chinext,True,True,True,True,2273,2273,1072,1201,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300284,chinext,True,True,True,True,2276,2276,484,1792,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300285,chinext,True,True,True,True,2217,2217,483,1734,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300286,chinext,True,True,True,True,2281,2281,838,1443,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300287,chinext,True,True,True,True,2281,2281,250,2031,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300288,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300289,chinext,True,True,True,True,2271,2271,0,2271,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300290,chinext,True,True,True,True,2131,2131,931,1200,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300291,chinext,True,True,True,True,2149,2149,967,1182,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300292,chinext,True,True,True,True,2222,2222,0,2222,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300293,chinext,True,True,True,True,2281,2281,0,2281,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300294,chinext,True,True,True,True,2253,2253,38,2215,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300295,chinext,True,True,True,True,2270,2270,730,1517,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
SZ300296,chinext,True,True,True,True,2281,2281,973,1308,2017-01-03,2026-05-29,raw_close_times_total_share_asof,False,supported,
