instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
SZ002414,SZ002414_20200330_0001,2020-03-30,2020-08-10,7.22,16.8,1.3268698060941828,89,133,20,120,SZ002414_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-03-30,2020-08-10,2020-03-30,2020-08-10,1.3268698060941828,2020-03-30,1.3268698060941828,False,2019-03-20,2020-09-21,True,True,True,True,True,2020-04-08,not_missing,train,long,main_board,33344635878.06,579438332.3,-0.31515711645101663,0.6577181208053693,-0.39657980456026054,0.08589743589743591,risk_off,csi300,2,2020-03-30,2020-08-10,q3,q4,q1,q5,q1,q5,5,5
SZ002414,SZ002414_20201117_0002,2020-11-17,2021-01-11,12.22,19.17,0.5687397708674304,38,55,20,120,SZ002414_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-11-17,2021-01-11,2020-11-17,2021-01-11,0.5687397708674304,2020-11-17,0.5687397708674304,False,2019-11-06,2021-03-01,True,True,True,True,True,2020-11-30,not_missing,train,fast,main_board,55953628661.7,385386071.7,-0.07778608825729239,-0.15663474692202461,-0.23273179838207847,0.041321978913219766,risk_on,csi300,2,2020-11-17,2021-01-11,q4,q4,q4,q2,q3,q4,5,5
SZ002414,SZ002414_20220427_0003,2022-04-27,2022-08-30,7.05,11.99,0.7007092198581562,85,125,20,120,SZ002414_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-04-27,2022-08-30,2022-04-27,2022-08-30,0.7007092198581562,2022-04-27,0.7007092198581562,False,2021-04-15,2022-10-19,True,True,True,True,True,2022-06-02,not_missing,validation,long,main_board,32312107818.54,230445680.2,-0.15795206971677556,-0.36691236691236695,-0.38258785942492,0.052393272962483875,risk_off,csi300,1,2022-04-27,2022-08-30,q3,q3,q2,q1,q1,q5,5,5
SZ002414,SZ002414_20240205_0004,2024-02-05,2024-03-19,4.64,8.42,0.8146551724137931,25,43,20,120,SZ002414_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-02-05,2024-03-19,2024-02-05,2024-03-19,0.8146551724137931,2024-02-05,0.8146551724137931,False,2023-02-01,2024-05-07,True,True,True,True,True,2024-03-08,not_missing,robustness,fast,main_board,21994290956.2,111402252.75,-0.2767857142857142,-0.383248730964467,-0.403680981595092,0.05257201646090535,risk_off,csi300,1,2024-02-05,2024-03-19,q2,q2,q1,q1,q1,q5,5,5
SZ002414,SZ002414_20240828_0005,2024-08-28,2024-11-12,5.68,9.28,0.6338028169014085,47,76,20,120,SZ002414_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-08-28,2024-11-12,2024-08-28,2024-11-12,0.6338028169014085,2024-08-28,0.6338028169014085,False,2023-08-17,2024-12-24,True,True,True,True,True,2024-09-05,not_missing,robustness,medium,main_board,24343195815.6,335846016.5,-0.08846761453396534,-0.10403726708074545,-0.22237196765498657,0.040294627383015605,risk_off,csi300,1,2024-08-28,2024-11-12,q2,q3,q3,q3,q3,q3,2,5
SZ002414,SZ002414_20250123_0006,2025-01-23,2025-07-22,6.48,11.05,0.7052469135802468,117,180,20,120,SZ002414_cluster_0006,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-01-23,2025-07-22,2025-04-09,2025-08-08,1.0266666666666668,2025-01-23,1.2978395061728394,False,2024-01-11,2025-09-02,True,True,True,True,True,2025-02-19,not_missing,robustness,long,main_board,30151396922.48,183030403.35,-0.1422976501305483,-0.21128451380552216,-0.2920258620689654,0.03706240487062403,transition,csi300,3,2025-01-23,2025-10-30,q3,q2,q2,q2,q2,q3,5,5
SZ002414,SZ002414_20250904_0007,2025-09-04,2026-01-26,10.58,18.62,0.7599243856332705,94,144,20,120,SZ002414_cluster_0007,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-04,2026-01-26,2025-09-04,2026-01-26,0.7599243856332705,2025-09-04,0.7599243856332705,False,2024-08-23,2026-03-17,True,True,True,True,True,2025-09-11,not_missing,robustness,long,main_board,48259318020.4,1370561919.85,-0.1934032983508246,0.22133938706015877,-0.21345029239766078,0.045678438661710036,risk_on,csi300,1,2025-09-04,2026-01-26,q4,q5,q1,q5,q3,q4,5,5
SZ002415,SZ002415_20221031_0000,2022-10-31,2023-04-10,24.11,43.94,0.8224802986312734,108,161,20,120,SZ002415_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-10-31,2023-04-10,2022-10-31,2023-04-10,0.8224802986312734,2022-10-31,0.8224802986312734,False,2021-10-20,2023-05-25,True,True,True,True,True,2022-11-14,not_missing,validation,long,main_board,267903127619.6,1327347419.25,-0.015781370284834506,-0.10998955795335885,-0.1555482166446499,0.03568635119280409,risk_off,csi300,2,2022-10-31,2023-04-10,q5,q5,q5,q3,q4,q3,5,5
SZ002419,SZ002419_20180209_0000,2018-02-09,2018-05-31,8.35,13.66,0.635928143712575,70,111,20,120,SZ002419_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2018-02-09,2018-05-31,2018-02-09,2018-05-31,0.635928143712575,2018-02-09,0.635928143712575,False,2017-02-09,2018-07-13,True,True,True,True,True,2018-04-25,not_missing,train,medium,main_board,13475368000.0,209276171.15,-0.022396416573348232,0.11779769526248418,-0.1613832853025936,0.0686139747995418,risk_off,csi300,1,2018-02-09,2018-05-31,q1,q2,q5,q5,q4,q5,5,5
SZ002419,SZ002419_20190104_0001,2019-01-04,2019-04-11,8.29,13.28,0.6019300361881785,63,97,20,120,SZ002419_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-01-04,2019-04-11,2019-01-04,2019-04-11,0.6019300361881785,2019-01-04,0.6019300361881785,False,2017-12-25,2019-05-28,True,True,True,True,True,2019-01-17,not_missing,train,medium,main_board,12243060000.0,47959983.6,-0.10227272727272729,-0.06054054054054059,-0.17316841103710756,0.03601841196777908,risk_off,csi300,1,2019-01-04,2019-04-11,q1,q1,q3,q3,q4,q3,5,5
SZ002422,SZ002422_20240205_0000,2024-02-05,2024-05-09,20.29,33.34,0.6431739773287335,57,94,20,120,SZ002422_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-02-05,2024-05-09,2024-02-05,2024-05-09,0.6431739773287335,2024-02-05,0.6431739773287335,False,2023-02-01,2024-06-21,True,True,True,True,True,2024-02-29,not_missing,robustness,medium,main_board,34115308123.780003,283042153.6,-0.17270955165692004,-0.183532127741439,-0.23614110871130312,0.04052780395852967,risk_off,csi300,1,2024-02-05,2024-05-09,q3,q3,q1,q2,q3,q4,5,5
SZ002422,SZ002422_20250108_0001,2025-01-08,2025-05-23,26.29,39.58,0.505515405096995,87,135,20,120,SZ002422_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-01-08,2025-05-23,2025-02-19,2025-05-23,0.5270061728395059,2025-02-19,0.5270061728395059,False,2023-12-26,2025-07-07,True,True,True,True,True,2025-02-27,not_missing,robustness,long,main_board,44649746759.24,702369950.9,-0.1779425393883225,-0.15897597977243993,-0.21061999406704246,0.0285606914693724,risk_off,csi300,3,2025-01-08,2025-05-23,q4,q4,q1,q2,q3,q2,5,5
SZ002424,SZ002424_20181019_0000,2018-10-19,2019-04-17,7.16,12.67,0.7695530726256983,120,180,20,120,SZ002424_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2018-10-19,2019-04-17,2018-10-19,2019-04-17,0.7695530726256983,2018-10-19,0.9189944134078212,True,2017-10-11,2019-06-03,True,True,True,True,True,2018-11-15,not_missing,train,long,main_board,10668672000.0,32823265.2,-0.1674107142857144,-0.30475302889096,-0.32853285328532855,0.03532171581769434,risk_off,csi300,2,2018-10-19,2019-04-18,q1,q1,q1,q1,q1,q3,5,5
SZ002429,SZ002429_20200330_0000,2020-03-30,2020-08-26,3.79,7.46,0.9683377308707124,101,149,20,120,SZ002429_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-03-30,2020-08-26,2020-03-30,2020-08-26,0.9683377308707124,2020-03-30,0.9683377308707124,False,2019-03-20,2020-10-15,True,True,True,True,True,2020-04-08,not_missing,train,long,main_board,19873269264.73,644540985.4,-0.25,0.18902439024390238,-0.40092165898617516,0.08628205128205127,risk_off,csi300,1,2020-03-30,2020-08-26,q2,q4,q1,q5,q1,q5,5,5
SZ002440,SZ002440_20181019_0000,2018-10-19,2019-04-09,6.65,14.93,1.2451127819548868,114,172,20,120,SZ002440_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2018-10-19,2019-04-09,2018-10-19,2019-04-09,1.2451127819548868,2018-10-19,1.2451127819548868,False,2017-10-11,2019-05-24,True,True,True,True,True,2019-01-18,not_missing,train,long,main_board,10642125000.0,88910605.15,-0.1298076923076923,-0.17539863325740312,-0.2297872340425532,0.04613259668508286,risk_off,csi300,1,2018-10-19,2019-04-09,q1,q1,q2,q2,q3,q4,5,5
SZ002444,SZ002444_20200910_0000,2020-09-10,2021-02-18,17.97,39.63,1.2053422370617697,103,161,20,120,SZ002444_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-09-10,2021-02-18,2020-09-10,2021-02-18,1.2053422370617697,2020-09-10,1.2053422370617697,False,2019-08-30,2021-04-01,True,True,True,True,True,2020-09-30,not_missing,train,long,main_board,20795290518.0,406580531.5,-0.1328839672604717,0.6387625113739765,-0.21147110332749552,0.057273736812881754,transition,csi300,2,2020-09-10,2021-02-18,q2,q4,q2,q5,q3,q5,5,4
SZ002444,SZ002444_20240205_0001,2024-02-05,2024-07-12,17.75,27.4,0.5436619718309859,102,158,20,120,SZ002444_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-02-05,2024-07-12,2024-02-05,2024-07-12,0.5436619718309859,2024-02-05,0.9092957746478874,False,2023-02-01,2024-08-23,True,True,True,True,True,2024-02-07,not_missing,robustness,long,main_board,22775387728.480003,230239260.15,-0.07745098039215681,-0.024870466321243567,-0.1884432945235015,0.0469181721572795,risk_off,csi300,2,2024-02-05,2024-10-08,q2,q3,q4,q4,q4,q4,5,5
SZ002444,SZ002444_20240730_0002,2024-07-30,2025-01-20,21.74,34.34,0.5795768169273232,116,174,20,120,SZ002444_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-07-30,2025-01-20,2024-07-30,2025-01-20,0.5795768169273232,2024-07-30,0.5795768169273232,False,2023-07-19,2025-03-11,True,True,True,True,True,2024-08-28,not_missing,robustness,long,main_board,27777796015.2,309434765.5,-0.12386228729719029,-0.11546144626448263,-0.19197080291970792,0.04625112917795845,risk_off,csi300,1,2024-07-30,2025-01-20,q2,q3,q2,q3,q3,q4,5,5
SZ002444,SZ002444_20250409_0003,2025-04-09,2025-08-15,19.77,36.74,0.8583712696004049,88,128,20,120,SZ002444_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-04-09,2025-08-15,2025-04-09,2025-08-15,0.8583712696004049,2025-04-09,0.8583712696004049,False,2024-03-26,2025-09-26,True,True,True,True,True,2025-06-27,not_missing,robustness,long,main_board,26469636513.12,520198989.5,-0.25677553856845037,-0.31987281399046097,-0.37711124053581835,0.05261804581580178,risk_off,csi300,1,2025-04-09,2025-08-15,q2,q4,q1,q1,q1,q5,5,5
SZ002458,SZ002458_20190815_0000,2019-08-15,2019-10-30,9.47,15.61,0.6483632523759237,48,76,20,120,SZ002458_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-08-15,2019-10-30,2019-08-15,2019-10-30,0.6483632523759237,2019-09-26,0.8067129629629628,False,2018-08-06,2019-12-11,True,True,True,True,True,2019-10-09,not_missing,train,medium,main_board,13862722055.7,726691868.85,-0.07612781954887227,0.04797441364605537,-0.1207513416815742,0.04252288911495422,risk_off,csi300,1,2019-08-15,2019-10-30,q1,q4,q4,q5,q5,q4,5,5
SZ002459,SZ002459_20240709_0000,2024-07-09,2024-11-01,9.66,19.7,1.039337474120083,76,115,20,120,SZ002459_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-07-09,2024-11-01,2024-08-27,2024-11-01,1.198660714285714,2024-08-27,1.198660714285714,False,2023-06-28,2024-12-13,True,True,True,True,True,2024-09-24,not_missing,robustness,medium,main_board,32732635647.26,665904805.2,-0.29327610872675247,-0.38327091136079894,-0.38785625774473353,0.04868421052631583,risk_off,csi300,2,2024-07-09,2024-11-01,q3,q4,q1,q1,q1,q4,5,5
SZ002459,SZ002459_20250603_0001,2025-06-03,2025-11-11,9.05,15.54,0.7171270718232041,109,161,20,120,SZ002459_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-03,2025-11-11,2025-06-03,2025-11-11,0.7171270718232041,2025-06-03,0.7171270718232041,False,2024-05-21,2025-12-23,True,True,True,True,True,2025-06-30,not_missing,robustness,long,main_board,30250468655.76,560389235.25,-0.037696335078534204,-0.28649068322981375,-0.30114068441064645,0.030794341675734475,transition,csi300,1,2025-06-03,2025-11-11,q3,q4,q5,q1,q2,q2,4,5
SZ002460,SZ002460_20240710_0000,2024-07-10,2024-11-14,25.74,45.1,0.7521367521367524,84,127,20,120,SZ002460_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-07-10,2024-11-14,2024-09-10,2024-11-14,0.8192819685357,2024-09-10,0.8192819685357,False,2023-06-29,2024-12-26,True,True,True,True,True,2024-09-11,not_missing,robustness,long,main_board,54927478622.17,476055286.55,-0.13253789100290236,-0.299843831337845,-0.30220492866407267,0.03760223048327136,risk_off,csi300,2,2024-07-10,2024-11-14,q4,q4,q2,q1,q2,q3,5,1
SZ002460,SZ002460_20250409_0001,2025-04-09,2025-09-30,27.88,61.0,1.187948350071736,120,174,20,120,SZ002460_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-04-09,2025-09-30,2025-04-09,2025-09-30,1.187948350071736,2025-04-09,1.187948350071736,True,2024-03-26,2025-11-19,True,True,True,True,True,2025-06-12,not_missing,robustness,long,main_board,59506449480.5,635691074.35,-0.18029176988714557,-0.11632047477744811,-0.23068974425213118,0.03148085963734049,risk_off,csi300,1,2025-04-09,2025-09-30,q4,q4,q1,q3,q3,q2,5,5
SZ002460,SZ002460_20251124_0002,2025-11-24,2026-05-06,57.73,91.67,0.5879092326346789,105,163,20,120,SZ002460_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-24,2026-05-06,2025-11-24,2026-05-06,0.5879092326346789,2025-11-24,0.5879092326346789,False,2024-11-13,2026-05-29,True,False,True,True,True,2025-12-08,not_missing,robustness,long,main_board,132123639529.2,7166566787.6,-0.10499008087898676,0.5313315926892952,-0.23021393883711772,0.08130434782608693,transition,csi300,1,2025-11-24,2026-05-06,q5,q5,q3,q5,q3,q5,5,5
SZ002463,SZ002463_20240201_0000,2024-02-01,2024-07-10,18.55,41.1,1.2156334231805932,102,160,20,120,SZ002463_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-02-01,2024-07-10,2024-02-01,2024-07-10,1.2156334231805932,2024-02-01,1.4743935309973044,False,2023-01-30,2024-08-21,True,True,True,True,True,2024-02-06,not_missing,robustness,long,main_board,37618075927.8,674026721.55,-0.04347826086956519,-0.022222222222222143,-0.13157894736842102,0.056237373737373746,risk_off,csi300,2,2024-02-01,2024-10-09,q3,q4,q5,q4,q5,q5,5,5
SZ002463,SZ002463_20240909_0001,2024-09-09,2024-10-09,29.05,45.9,0.5800344234079173,15,30,20,120,SZ002463_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-09-09,2024-10-09,2024-09-09,2024-10-09,0.5800344234079173,2024-09-09,0.5800344234079173,False,2023-08-29,2024-11-20,True,True,True,True,True,2024-09-24,not_missing,robustness,fast,main_board,58795338289.3,1199704089.0,-0.08672676406589996,-0.20530159588855834,-0.2851581508515816,0.051718856364874076,risk_off,csi300,1,2024-09-09,2024-10-09,q4,q5,q3,q2,q2,q4,5,5
SZ002463,SZ002463_20250304_0002,2025-03-04,2025-08-26,30.74,59.22,0.9264801561483409,120,175,20,120,SZ002463_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-03-04,2025-08-26,2025-04-09,2025-09-23,2.638961038961039,2025-04-09,2.638961038961039,True,2024-02-20,2025-10-15,True,True,True,True,True,2025-05-29,not_missing,robustness,long,main_board,63121917628.0,2859808156.95,-0.1919489445262641,-0.09931600547195607,-0.2716814159292036,0.05716889428918588,risk_on,csi300,2,2025-03-04,2025-09-23,q4,q5,q1,q3,q2,q5,5,5
SZ002463,SZ002463_20251124_0003,2025-11-24,2026-05-26,59.28,134.79,1.2737854251012144,119,183,20,120,SZ002463_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-24,2026-05-26,2025-11-24,2026-05-26,1.2737854251012144,2025-11-24,1.2737854251012144,False,2024-11-13,2026-05-29,True,False,True,True,True,2025-11-26,not_missing,robustness,long,main_board,118348357525.5,3524091780.4,-0.21477640959170452,0.09409427487809285,-0.27932429217225796,0.05685044569164747,transition,csi300,1,2025-11-24,2026-05-26,q5,q5,q1,q5,q2,q5,5,5
SZ002465,SZ002465_20181030_0000,2018-10-30,2019-04-02,6.39,9.91,0.5508607198748046,103,154,20,120,SZ002465_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2018-10-30,2019-04-02,2018-10-30,2019-04-02,0.5508607198748046,2018-10-30,0.5508607198748046,False,2017-10-20,2019-05-20,True,True,True,True,True,2018-11-21,not_missing,train,long,main_board,16771478401.679998,155805320.05,-0.18304668304668303,-0.19296116504854366,-0.21021377672209018,0.05233082706766919,risk_off,csi300,1,2018-10-30,2019-04-02,q1,q2,q1,q2,q3,q5,5,5
SZ002465,SZ002465_20191025_0001,2019-10-25,2020-02-25,8.49,12.82,0.5100117785630154,80,123,20,120,SZ002465_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-25,2020-02-25,2020-02-04,2020-07-14,0.5242825607064017,2019-10-25,0.6266195524146054,False,2018-10-16,2020-04-08,True,True,True,True,True,2019-11-07,not_missing,train,medium,main_board,21416467763.6,169549833.45,-0.07970244420828909,-0.0034522439585730202,-0.14511352418558743,0.026674364896073898,risk_on,csi300,2,2019-10-25,2020-07-14,q2,q2,q4,q4,q4,q2,5,5
SZ002465,SZ002465_20200330_0002,2020-03-30,2020-08-10,9.81,14.91,0.5198776758409784,89,133,20,120,SZ002465_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-03-30,2020-08-10,2020-03-30,2020-08-10,0.5198776758409784,2020-03-30,0.5198776758409784,False,2019-03-20,2020-09-21,True,True,True,True,True,2020-04-07,not_missing,train,long,main_board,25796584959.6,776032633.25,-0.09059233449477355,0.06748466257668717,-0.18564742589703598,0.060440613026819925,risk_off,csi300,1,2020-03-30,2020-08-10,q2,q5,q3,q5,q4,q5,5,5
SZ002466,SZ002466_20200204_0000,2020-02-04,2020-02-25,23.02,35.38,0.5369244135534319,15,21,20,120,SZ002466_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-02-04,2020-02-25,2020-02-04,2020-02-25,0.5369244135534319,2020-02-04,0.5369244135534319,False,2019-01-09,2020-04-08,True,True,True,True,True,,missing_event_absent,train,fast,main_board,40974736884.42,1852254005.85,0.018673780487804992,0.3425414364640884,-0.17652495378927913,0.06904227459783015,risk_off,csi300,1,2020-02-04,2020-02-25,q4,q5,q5,q5,q4,q5,5,0
SZ002466,SZ002466_20200429_0001,2020-04-29,2020-07-13,13.99,29.12,1.0814867762687634,48,75,20,120,SZ002466_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-04-29,2020-07-13,2020-04-29,2020-07-13,1.0814867762687634,2020-04-29,1.0814867762687634,False,2019-04-11,2020-08-24,True,True,True,True,True,2020-06-01,not_missing,train,medium,main_board,24770956652.91,1176045525.45,-0.15755437977660203,-0.46389824167601945,-0.5949689089881289,0.0646894626657362,transition,csi300,1,2020-04-29,2020-07-13,q2,q5,q2,q1,q1,q5,5,5
SZ002466,SZ002466_20200911_0002,2020-09-11,2021-01-28,17.19,64.65,2.7609075043630016,92,139,20,120,SZ002466_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-09-11,2021-01-28,2020-09-11,2021-01-28,2.7609075043630016,2020-09-11,2.7609075043630016,False,2019-08-23,2021-03-18,True,True,True,True,True,2020-11-05,not_missing,train,long,main_board,28315995172.110004,893326390.95,-0.23569309029249674,-0.2284980744544287,-0.38083791208791207,0.05723793677204656,transition,csi300,1,2020-09-11,2021-01-28,q2,q5,q1,q1,q1,q5,5,5
SZ002466,SZ002466_20210412_0003,2021-04-12,2021-08-30,30.41,131.98,3.340019730351858,96,140,20,120,SZ002466_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-04-12,2021-08-30,2021-04-12,2021-08-30,3.340019730351858,2021-04-12,3.340019730351858,False,2020-03-31,2021-10-20,True,True,True,True,True,2021-04-29,not_missing,train,long,main_board,53515310646.09,2641356343.45,-0.13372582001682098,-0.38311040127770024,-0.5220417633410673,0.0717961165048544,risk_off,csi300,2,2021-04-12,2021-08-30,q4,q5,q2,q1,q1,q5,5,5
SZ002466,SZ002466_20220208_0004,2022-02-08,2022-07-06,72.0,136.96,0.9022222222222223,100,148,20,120,SZ002466_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-02-08,2022-07-06,2022-04-27,2022-07-06,1.559521584750514,2022-04-27,1.559521584750514,False,2021-01-21,2022-08-17,True,True,True,True,True,2022-02-22,not_missing,validation,long,main_board,122717416739.64,4921509385.05,-0.19377088048281066,-0.22323746236112552,-0.3502692374500608,0.06758454752038498,transition,csi300,3,2022-02-08,2022-07-06,q5,q5,q1,q1,q1,q5,5,5
SZ002466,SZ002466_20240710_0005,2024-07-10,2024-11-13,26.9,44.58,0.6572490706319702,83,126,20,120,SZ002466_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-07-10,2024-11-13,2024-09-10,2024-11-13,0.8240589198036006,2024-09-10,0.8240589198036006,False,2023-06-29,2024-12-25,True,True,True,True,True,2024-09-24,not_missing,robustness,long,main_board,45281303474.97,636422156.4,-0.16432205926369337,-0.4203861324475815,-0.42610483042137715,0.038789398280802315,risk_off,csi300,2,2024-07-10,2024-11-13,q4,q4,q2,q1,q1,q3,5,5
