filter_id,filter_family_id,filter_formula,split_bucket,treated_n,treated_positive_n,treated_winner_rate,control_n,control_positive_n,control_winner_rate,compression_baseline_winner_rate,native_baseline_winner_rate,winner_rate_diff_vs_compression_control,winner_rate_diff_ci_low,winner_rate_diff_ci_high,auc_one_vs_compression_control,rank_ic_within_base_compression,top_decile_lift_within_base_compression,control_match_quality,readout_status,bootstrap_seed,bootstrap_resample_n,bootstrap_valid_replicates,bootstrap_ci_low_quantile,bootstrap_unit,ci_status
close_vs_sma20__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),robustness,11791,2562,0.2172843694343143,34979,6608,0.18891334800880527,0.19606585418002995,0.1363712925107569,0.02837102142550904,0.01617545619948417,0.04124368237130367,0.5321777941483561,0.04425456870407433,0.024588411374812907,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),train,7613,2065,0.2712465519506108,35746,7913,0.22136742572595536,0.2301252335155331,0.14517929462992518,0.04987912622465546,0.03558582224899969,0.06487336545850232,0.5403576133273136,0.058844823141374174,0.05331572589406097,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),validation,3697,758,0.20503110630240737,17461,2413,0.1381936887921654,0.1497874350495985,0.09591074428694929,0.06683741751024197,0.04826011308684904,0.08582716739707477,0.5877192184263847,0.10862608085952902,0.061832782239017475,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),robustness,7537,1639,0.21746052806156296,39216,7530,0.19201346389228885,0.19606585418002995,0.1363712925107569,0.025447064169274114,0.01056006863019303,0.03832216776040975,0.5321338557685606,0.04425456870407433,0.024588411374812907,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__amount_ratio_5d_20d__top_40pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),train,11530,3259,0.2826539462272333,31829,6719,0.21109679851707563,0.2301252335155331,0.14517929462992518,0.07155714771015764,0.05624428277370405,0.0856154690315901,0.5682880050979895,0.09956970324489639,0.07061277386454068,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__amount_ratio_5d_20d__top_40pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),validation,5037,981,0.1947587849910661,16133,2190,0.13574660633484162,0.1497874350495985,0.09591074428694929,0.05901217865622449,0.04134717400006072,0.07734418297929971,0.5767698226480888,0.0949035836957743,0.041521020311761914,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_40pct__AND__amount_ratio_5d_20d__top_40pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),robustness,10062,2361,0.23464519976147882,36691,6808,0.18554958981766645,0.19606585418002995,0.1363712925107569,0.049095609943812374,0.03451747905786384,0.06459377879560999,0.5448634945750022,0.06178857088567416,0.040624331836647404,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__amount_ratio_5d_20d__top_30pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),train,7991,2333,0.29195344762858216,35368,7645,0.21615584709341779,0.2301252335155331,0.14517929462992518,0.07579760053516438,0.057051645600827025,0.09285553025843553,0.5682880050979895,0.09956970324489639,0.07061277386454068,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__amount_ratio_5d_20d__top_30pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),validation,3403,679,0.19952982662356744,17755,2492,0.14035482962545762,0.1497874350495985,0.09591074428694929,0.059174996998109824,0.037096950787924264,0.07899848180544347,0.5767276085743765,0.0949035836957743,0.041521020311761914,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_vs_sma20__top_30pct__AND__amount_ratio_5d_20d__top_30pct,relative_strength+participation,base_compression_state AND close_vs_sma20_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),robustness,6231,1488,0.23880597014925373,40522,7681,0.18955135481960417,0.19606585418002995,0.1363712925107569,0.04925461532964956,0.03197072724748743,0.06722528107544104,0.5448634945750022,0.06178857088567416,0.040624331836647404,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),train,10400,3023,0.2906730769230769,32959,6955,0.2110197518128584,0.2301252335155331,0.14517929462992518,0.07965332511021853,0.06484998742029231,0.09464215449446009,0.5674741298535998,0.09838300410921733,0.08629543069110895,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),validation,4521,910,0.20128290201282903,16649,2261,0.13580395218932068,0.1497874350495985,0.09591074428694929,0.06547894982350835,0.04953671881374023,0.08198928094692967,0.5737458013233819,0.09116525981895761,0.07033538025507793,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),robustness,9260,2224,0.24017278617710583,37510,6946,0.18517728605705144,0.19606585418002995,0.1363712925107569,0.054995500120054386,0.04282582003310762,0.06825473349233101,0.5468274220399545,0.06440240609197528,0.03784477228992944,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),train,6876,2080,0.30250145433391507,36468,7895,0.21649117034112098,0.2301252335155331,0.14517929462992518,0.08601028399279409,0.06975085470392055,0.10146395511760559,0.5674539956532225,0.09838300410921733,0.08629543069110895,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),validation,2985,628,0.2103852596314908,18185,2543,0.13984052790761617,0.1497874350495985,0.09591074428694929,0.07054473172387463,0.05207866649292612,0.08959196426393644,0.5737458013233819,0.09116525981895761,0.07033538025507793,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),robustness,5814,1388,0.23873409012727898,40939,7781,0.19006326485747088,0.19606585418002995,0.1363712925107569,0.04867082526980809,0.0350328430631865,0.06420903540140122,0.5467538150976176,0.06440240609197528,0.03784477228992944,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),train,11302,2950,0.26101574942488054,32057,7028,0.2192344885672396,0.2301252335155331,0.14517929462992518,0.041781260857640945,0.028052269407423922,0.05489741479932499,0.5416281491369926,0.06069737217970588,0.04685816131841525,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),validation,5518,1100,0.19934758970641536,15652,2071,0.1323153590595451,0.1497874350495985,0.09591074428694929,0.06703223064687025,0.0500734026481159,0.08411686790215218,0.5855173127194127,0.10571731413081638,0.0632498819083609,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),robustness,11650,2568,0.22042918454935623,35120,6602,0.18798405466970386,0.19606585418002995,0.1363712925107569,0.03244512987965237,0.020323301681478213,0.045151137096544745,0.533254440358245,0.045735295272515054,0.026298909557408573,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),train,7630,2001,0.2622542595019659,35729,7977,0.223264015225727,0.2301252335155331,0.14517929462992518,0.0389902442762389,0.023715569031740928,0.054131679256583194,0.5416281491369926,0.06069737217970588,0.04685816131841525,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),validation,3773,777,0.20593692022263452,17385,2394,0.1377049180327869,0.1497874350495985,0.09591074428694929,0.06823200218984762,0.048636974295068476,0.08828452015957972,0.5854048257320009,0.10571731413081638,0.0632498819083609,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),robustness,7634,1681,0.2201991092481006,39136,7489,0.19135834014717906,0.19606585418002995,0.1363712925107569,0.028840769100921537,0.015341367218124811,0.0437609548065374,0.533254440358245,0.045735295272515054,0.026298909557408573,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),train,11219,3179,0.2833585881094572,32140,6799,0.21154324828873677,0.2301252335155331,0.14517929462992518,0.07181533982072041,0.05646917707313522,0.08789021372960364,0.5657903725633859,0.09592794317299823,0.0779928476652787,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),validation,4954,966,0.1949939442874445,16216,2205,0.13597681302417367,0.1497874350495985,0.09591074428694929,0.05901713126327082,0.040184272221947766,0.07714332593564448,0.5762221206129238,0.09422650923786073,0.05521965044874824,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),robustness,9668,2290,0.23686388084402152,37085,6879,0.18549278684104084,0.19606585418002995,0.1363712925107569,0.05137109400298068,0.03743372147194285,0.06484094641316103,0.5444049949482266,0.06114956358535241,0.03976908274534957,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),train,7367,2143,0.2908918148500068,35977,7832,0.21769463824109847,0.2301252335155331,0.14517929462992518,0.07319717660890834,0.05453135628011034,0.0907034312619218,0.5657518274994628,0.09592794317299823,0.0779928476652787,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),validation,3210,650,0.20249221183800623,17883,2514,0.14058043952356988,0.1497874350495985,0.09591074428694929,0.06191177231443634,0.039573099584930625,0.08368829577015909,0.5756112624039802,0.09422650923786073,0.05521965044874824,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
close_position_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,range_position+participation,base_compression_state AND close_position_20d_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),robustness,5682,1366,0.2404083069341781,41071,7803,0.1899880694407246,0.19606585418002995,0.1363712925107569,0.05042023749345351,0.033997318636357264,0.06789339825095912,0.5444049949482266,0.06114956358535241,0.03976908274534957,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),train,10071,2902,0.28815410584847584,33273,7073,0.21257476031617228,0.2301252335155331,0.14517929462992518,0.07557934553230355,0.06144293086171724,0.09023355705636482,0.5653976230395883,0.09541153061115373,0.08375853032210528,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),validation,4476,883,0.19727435210008937,16694,2288,0.13705522942374507,0.1497874350495985,0.09591074428694929,0.0602191226763443,0.045426412412862334,0.07544642982835789,0.5765646884373495,0.09464999483438113,0.0660840812470477,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),robustness,9608,2318,0.2412572855953372,37162,6852,0.18438189548463485,0.19606585418002995,0.1363712925107569,0.05687539011070236,0.04473126760694396,0.06961212707544034,0.5510065300238984,0.07014999153997274,0.04404532820183876,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),train,6667,2004,0.3005849707514624,36677,7971,0.21732966164081033,0.2301252335155331,0.14517929462992518,0.08325530911065207,0.06897802685894101,0.09886025328978468,0.5653976230395883,0.09541153061115373,0.08375853032210528,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),validation,2941,610,0.2074124447466848,18229,2561,0.14049042734104997,0.1497874350495985,0.09591074428694929,0.06692201740563483,0.048676885682228596,0.083597976545763,0.5765646884373495,0.09464999483438113,0.0660840812470477,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),robustness,6013,1464,0.24347247630134708,40757,7706,0.18907181588438796,0.19606585418002995,0.1363712925107569,0.05440066041695912,0.04107881673369168,0.0682262241431253,0.5510065300238984,0.07014999153997274,0.04404532820183876,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),train,11129,2871,0.25797466079611825,32230,7107,0.22050884269314303,0.2301252335155331,0.14517929462992518,0.037465818102975224,0.023786080218190248,0.050656652905149646,0.5364012204579922,0.05307606683592042,0.04409063364313848,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),validation,5451,1073,0.19684461566685013,15719,2098,0.1334690501940327,0.1497874350495985,0.09591074428694929,0.06337556547281742,0.04735641482470573,0.07914269159003486,0.5898600414554024,0.11108583663673172,0.07364194615021258,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),robustness,11805,2604,0.22058449809402794,34965,6566,0.1877877877877878,0.19606585418002995,0.1363712925107569,0.03279671030624015,0.02111000104257605,0.045992367969187806,0.536586186744472,0.050317492506899666,0.029719905922599932,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),train,7398,1951,0.2637199243038659,35961,8027,0.22321403742943743,0.2301252335155331,0.14517929462992518,0.04050588687442849,0.025616823025926074,0.05535338056118407,0.5364012204579922,0.05307606683592042,0.04409063364313848,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),validation,3716,770,0.20721205597416578,17442,2401,0.13765623208347666,0.1497874350495985,0.09591074428694929,0.06955582389068912,0.05101238787207068,0.08835206703966936,0.5897356016452332,0.11108583663673172,0.07364194615021258,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_30pct),robustness,7714,1713,0.2220637801400052,39056,7457,0.19093097091356,0.19606585418002995,0.1363712925107569,0.03113280922644518,0.01726976283935092,0.046074872653612334,0.536586186744472,0.050317492506899666,0.029719905922599932,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__amount_ratio_5d_20d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),train,10635,3004,0.28246356370474845,32709,6971,0.21312177076645572,0.2301252335155331,0.14517929462992518,0.06934179293829273,0.053893747318246005,0.08352293741346223,0.5631832090039598,0.0922126672217232,0.07038214655826763,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__amount_ratio_5d_20d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),validation,4708,912,0.1937128292268479,16462,2259,0.1372251245292188,0.1497874350495985,0.09591074428694929,0.05648770469762909,0.038719052165697786,0.07388966270642364,0.5793017881840697,0.09803362353113595,0.052385451110061404,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_40pct__AND__amount_ratio_5d_20d__top_40pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_40pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_40pct),robustness,9575,2282,0.2383289817232376,37178,6887,0.18524396148259722,0.19606585418002995,0.1363712925107569,0.05308502024064038,0.038538345560537625,0.06675035439242359,0.5496699644223848,0.06837048428214834,0.05217019456916824,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__amount_ratio_5d_20d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),train,6713,1965,0.292715626396544,36612,8004,0.21861684693543101,0.2301252335155331,0.14517929462992518,0.07409877946111301,0.05643422060697197,0.09094200332351637,0.5633738708596,0.0922126672217232,0.07038214655826763,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__amount_ratio_5d_20d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),validation,2944,594,0.20176630434782608,18149,2570,0.14160559810457876,0.1497874350495985,0.09591074428694929,0.06016070624324732,0.04033704974373286,0.08031500924518872,0.5786434061901281,0.09803362353113595,0.052385451110061404,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_to_20d_high__top_30pct__AND__amount_ratio_5d_20d__top_30pct,range_position+participation,base_compression_state AND distance_to_20d_high_bullish_score >= train_threshold(top_30pct) AND amount_ratio_5d_20d_bullish_score >= train_threshold(top_30pct),robustness,5401,1325,0.24532493982595815,41352,7844,0.18968852776165604,0.19606585418002995,0.1363712925107569,0.055636412064302115,0.038343595169449414,0.07339790769079421,0.5496699644223848,0.06837048428214834,0.05217019456916824,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),train,9815,2898,0.29526235354049923,33544,7080,0.2110660624850942,0.2301252335155331,0.14517929462992518,0.08419629105540502,0.06890208376365357,0.10101669085052449,0.5693250623946902,0.10108182074021949,0.08052974803428242,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),validation,4265,831,0.19484173505275498,16905,2340,0.13842058562555457,0.1497874350495985,0.09591074428694929,0.05642114942720042,0.036931222935729834,0.07470951995071967,0.557976608217258,0.07167123357108415,0.06513934813415209,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_40pct__AND__turnover_zscore_20d__top_40pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_40pct),robustness,8236,1889,0.22935891209324916,38517,7280,0.18900745125528987,0.19606585418002995,0.1363712925107569,0.04035146083795929,0.026590867431121823,0.05517711860355178,0.5404475862315042,0.05575486324178175,0.03271327774214239,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),train,6232,1926,0.30905006418485237,37127,8052,0.21687720526840304,0.2301252335155331,0.14517929462992518,0.09217285891644933,0.07543471158034575,0.10843797605209192,0.5693250623946902,0.10108182074021949,0.08052974803428242,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),validation,2627,542,0.20631899505138943,18543,2629,0.14177856873213612,0.1497874350495985,0.09591074428694929,0.0645404263192533,0.04278065011200157,0.08666107758785832,0.557976608217258,0.07167123357108415,0.06513934813415209,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_30pct__AND__turnover_zscore_20d__top_30pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_30pct) AND turnover_zscore_20d_bullish_score >= train_threshold(top_30pct),robustness,4813,1121,0.23291086640349054,41940,8048,0.19189318073438244,0.19606585418002995,0.1363712925107569,0.0410176856691081,0.024769145902293822,0.058499526747774054,0.5404475862315042,0.05575486324178175,0.03271327774214239,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),train,10580,2807,0.26531190926275994,32779,7171,0.21876811373135238,0.2301252335155331,0.14517929462992518,0.046543795531407556,0.03296550623436546,0.06204110964441294,0.5389220399194756,0.05675163535789128,0.04916443438114587,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),validation,5156,986,0.191233514352211,16014,2185,0.13644311227675784,0.1497874350495985,0.09591074428694929,0.05479040207545316,0.03652511296728027,0.07200959782954058,0.5764604831317147,0.09452117524919565,0.04577231931979217,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
distance_from_20d_low__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,range_position+participation,base_compression_state AND distance_from_20d_low_bullish_score >= train_threshold(top_40pct) AND volume_up_price_not_down_5d_bullish_score >= train_threshold(top_40pct),robustness,10352,2200,0.2125193199381762,36401,6969,0.1914507843191121,0.19606585418002995,0.1363712925107569,0.021068535619064077,0.007156772804887701,0.036014649946956995,0.5253128154166354,0.03488650897210697,0.017104981825956794,insufficient_control,pass,13202,500,500,0.05,instrument_month_block,pass
