filter_id,split_bucket,treated_n,control_n,coarsening_level,effective_control_ratio,matched_block_n,unmatched_treated_n,max_standardized_diff_after_match,control_match_quality,match_status,excluded_match_decile_ids,included_match_decile_ids,compression_severity_decile_used,liquidity_decile_used
amount_ratio_5d_20d__top_40pct,robustness,16238,30532,level_3,1.8802808227614238,16,0,0.594848749099587,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
amount_ratio_5d_20d__top_30pct,train,13008,30351,level_3,2.3332564575645756,24,0,1.0019264326306438,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
amount_ratio_5d_20d__top_30pct,validation,5023,16147,level_3,3.2146127812064504,16,0,0.9655897524256202,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
amount_ratio_5d_20d__top_30pct,robustness,11016,35737,level_3,3.244099491648511,15,0,0.6129311819998605,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
amount_ratio_5d_20d__top_20pct,train,8672,34687,level_3,3.9998846863468636,24,0,0.9938819787979262,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
amount_ratio_5d_20d__top_20pct,validation,3083,18075,level_3,5.862795977943562,15,0,1.016314205495196,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
amount_ratio_5d_20d__top_20pct,robustness,6288,40424,level_3,6.428753180661578,14,0,0.6446660609905588,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_50pct,train,21680,21679,level_3,0.9999538745387454,24,0,1.3291476636874844,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_50pct,validation,9665,11505,level_3,1.190377651319193,16,0,1.573095563950118,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_50pct,robustness,21223,25547,level_3,1.2037412241436178,16,0,1.3779690219658385,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_40pct,train,17344,26015,level_3,1.4999423431734318,24,0,1.335943014264676,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_40pct,validation,7851,13319,level_3,1.6964717870334989,16,0,1.535325736464426,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_40pct,robustness,16499,30271,level_3,1.8347172555912479,16,0,1.3625299810643343,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_30pct,train,13008,30351,level_3,2.3332564575645756,24,0,1.3614460796091528,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_30pct,validation,5982,15188,level_3,2.5389501838849884,16,0,1.5299384051365637,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_30pct,robustness,11793,34977,level_3,2.96591198168405,16,0,1.3870861624453248,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_20pct,train,8672,34687,level_3,3.9998846863468636,24,0,1.4103824592694394,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_20pct,validation,4095,17075,level_3,4.16971916971917,16,0,1.5482975173463798,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
up_day_volume_share_20d__top_20pct,robustness,7247,39523,level_3,5.453704981371602,16,0,1.4549683515896512,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_50pct,train,21680,21679,level_3,0.9999538745387454,24,0,0.8983403149297579,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_50pct,validation,9341,11829,level_3,1.2663526389037576,16,0,0.7568065485019992,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_50pct,robustness,21559,25211,level_3,1.1693956120413749,16,0,0.5401829052843798,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_40pct,train,17345,26014,level_3,1.499798212741424,24,0,0.8979036298909393,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_40pct,validation,7176,13994,level_3,1.9501114827201784,16,0,0.7762106211725929,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_40pct,robustness,16377,30393,level_3,1.8558344019051107,16,0,0.5445734950521587,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_30pct,train,13008,30351,level_3,2.3332564575645756,24,0,0.9178515154391191,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_30pct,validation,5152,16018,level_3,3.109083850931677,16,0,0.8294177909700308,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_30pct,robustness,11301,35428,level_3,3.1349438102822758,15,0,0.5525240768273799,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
money_median_5d_vs_20d__top_20pct,train,8672,34668,level_3,3.9976937269372694,23,0,0.8995070217962061,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile,stock_vs_board_20d_directional_decile;close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
