path_pattern_id,task,fold_id,path_count,path_train_support_count,path_oof_support_count
E10C_PATH_dc1c75dc7f1d29c3,launch_winner,fold_2023,1,52,10
E10C_PATH_dc4001382527f7de,launch_winner,fold_2022,2,84,44
E10C_PATH_dc516692b65d279d,failure_reject,fold_2023,1,150,114
E10C_PATH_dc5240c0e6b61216,failure_reject,fold_2023,1,710,673
E10C_PATH_dca1abdfc29b1f52,launch_winner,fold_2022,1,70,8
E10C_PATH_dcf331ad5f2a464c,failure_reject,fold_2022,1,76,0
E10C_PATH_dcf5ad25f2fb1f7e,failure_reject,fold_2023,1,425,88
E10C_PATH_dd0deacc01b3a80c,failure_reject,fold_2022,1,192,113
E10C_PATH_dd11655903699d2d,launch_winner,fold_2022,1,25,6
E10C_PATH_dd27f1fecdb8eaad,launch_winner,fold_2022,1,53,0
E10C_PATH_dd3b2c6b6cf547db,launch_winner,fold_2022,1,88,9
E10C_PATH_dd5d817baa06fed9,launch_winner,fold_2023,2,662,140
E10C_PATH_dd65abbdd1218e65,failure_reject,fold_2023,1,709,490
E10C_PATH_dd76986af6ea0a82,launch_winner,fold_2023,1,863,128
E10C_PATH_dd92892d8f3b9995,launch_winner,fold_2023,1,28,0
E10C_PATH_ddc0ea860cd101ee,launch_winner,fold_2023,1,73,52
E10C_PATH_ddfb15cf7997dbae,launch_winner,fold_2022,1,379,103
E10C_PATH_ddfb8e0ce3efa0ef,launch_winner,fold_2022,1,63,20
E10C_PATH_de2cd4a83b4ea2a4,launch_winner,fold_2023,1,365,109
E10C_PATH_de44fd23a1c5f213,launch_winner,fold_2022,2,196,62
E10C_PATH_de5340144a0ef49c,launch_winner,fold_2023,1,33,23
E10C_PATH_de69bc4fd894c272,launch_winner,fold_2022,1,335,125
E10C_PATH_dec5cd2ec741a99c,launch_winner,fold_2023,1,123,29
E10C_PATH_dedc95999f6b71b8,launch_winner,fold_2021,1,39,23
E10C_PATH_deeca96512812e10,failure_reject,fold_2023,1,1328,212
E10C_PATH_df5dc84723cb3788,failure_reject,fold_2022,1,122,181
E10C_PATH_df7c20b0f0e7d116,launch_winner,fold_2023,1,344,62
E10C_PATH_df83afe4bebe0f14,launch_winner,fold_2022,1,40,30
E10C_PATH_df9b0873604ac811,launch_winner,fold_2022,1,50,37
E10C_PATH_e0017a3353bfc3b4,failure_reject,fold_2023,1,357,0
E10C_PATH_e040396390b5e75c,launch_winner,fold_2023,1,118,21
E10C_PATH_e0491fb4c73fe80b,launch_winner,fold_2023,1,55,6
E10C_PATH_e055b2395e311221,launch_winner,fold_2021,1,43,33
E10C_PATH_e0847e187bb17b04,launch_winner,fold_2023,1,796,181
E10C_PATH_e09005b515c6c846,launch_winner,fold_2023,1,88,0
E10C_PATH_e0cf4059ca7ffcc5,launch_winner,fold_2022,1,601,270
E10C_PATH_e106b3a9d1f0c735,launch_winner,fold_2023,1,58,41
E10C_PATH_e1112419f33f461f,launch_winner,fold_2023,1,89,8
E10C_PATH_e159ad1456ca989a,launch_winner,fold_2023,1,269,82
E10C_PATH_e1b3c33441e99c72,failure_reject,fold_2021,4,536,0
E10C_PATH_e1d9843c2a326b72,failure_reject,fold_2022,1,321,59
E10C_PATH_e242149eb34701d8,failure_reject,fold_2023,1,88,16
E10C_PATH_e28849f449b4fbf2,launch_winner,fold_2021,1,35,41
E10C_PATH_e2c95777efa6eff8,launch_winner,fold_2021,1,35,8
E10C_PATH_e2ca6f9fa6fad1ec,failure_reject,fold_2022,2,1938,132
E10C_PATH_e2f105b6e4afa7a5,launch_winner,fold_2022,1,79,15
E10C_PATH_e30eb683a107012c,launch_winner,fold_2021,1,75,1
E10C_PATH_e357bc79ae034a7a,launch_winner,fold_2021,1,309,217
E10C_PATH_e362c8d8fc3188a9,failure_reject,fold_2021,1,1039,207
E10C_PATH_e36bc8b45922c3c6,launch_winner,fold_2023,1,97,94
E10C_PATH_e3a068de62407b2e,launch_winner,fold_2021,1,264,64
E10C_PATH_e3bcea047af4ff67,failure_reject,fold_2023,1,87,2
E10C_PATH_e3bf6a721fff2035,launch_winner,fold_2023,1,162,88
E10C_PATH_e3e819b816820562,launch_winner,fold_2022,1,94,0
E10C_PATH_e448c1c67410b32d,failure_reject,fold_2023,1,745,140
E10C_PATH_e46d68da9f6663b4,launch_winner,fold_2023,1,260,58
E10C_PATH_e4de18d211c4becf,failure_reject,fold_2023,1,327,87
E10C_PATH_e5269be9b2a1ab3e,launch_winner,fold_2023,1,512,130
E10C_PATH_e534ca772584889c,failure_reject,fold_2022,1,55,1
E10C_PATH_e55ef7450232b2fd,launch_winner,fold_2023,1,69,72
E10C_PATH_e5933766e4778f49,failure_reject,fold_2022,1,119,0
E10C_PATH_e60b6b42008e4ed4,launch_winner,fold_2022,1,209,47
E10C_PATH_e643e514c80f8629,failure_reject,fold_2022,1,649,223
E10C_PATH_e67f74ff715f152c,launch_winner,fold_2023,1,821,174
E10C_PATH_e684b729f53a5e9c,failure_reject,fold_2021,1,415,497
E10C_PATH_e691c6b5a18611df,launch_winner,fold_2021,1,34,5
E10C_PATH_e691c6b5a18611df,launch_winner,fold_2022,1,51,32
E10C_PATH_e691c6b5a18611df,launch_winner,fold_2023,2,146,104
E10C_PATH_e6c4ef4496125b21,failure_reject,fold_2022,1,28,0
E10C_PATH_e6cc656b0ddb674d,failure_reject,fold_2021,1,23,0
E10C_PATH_e6f0e51a4810ffae,failure_reject,fold_2023,1,969,10
E10C_PATH_e6f7f9f3bc98aa39,launch_winner,fold_2023,1,781,179
E10C_PATH_e70388507e85f29f,launch_winner,fold_2021,1,237,170
E10C_PATH_e72fdeedcb49de4b,failure_reject,fold_2023,1,1442,159
E10C_PATH_e7d404ee40d762d4,failure_reject,fold_2023,1,78,7
E10C_PATH_e7f8bd55ef95b986,launch_winner,fold_2021,1,33,0
E10C_PATH_e80fece75763c59b,launch_winner,fold_2023,1,48,22
E10C_PATH_e84c1d0a9df23fb7,launch_winner,fold_2023,1,531,118
E10C_PATH_e8594fff4d8b4d49,launch_winner,fold_2023,1,44,12
E10C_PATH_e85a1896cdf4b1c4,launch_winner,fold_2021,1,66,239
E10C_PATH_e87b680ea15e67c7,launch_winner,fold_2022,1,67,22
E10C_PATH_e8a8350dda71f81b,launch_winner,fold_2022,1,80,14
E10C_PATH_e8bd91ec428397ef,failure_reject,fold_2022,1,43,0
E10C_PATH_e8cd8462c6b5eada,launch_winner,fold_2023,1,126,12
E10C_PATH_e921a64552b13dfb,failure_reject,fold_2023,1,868,315
E10C_PATH_e9307283c7b07139,launch_winner,fold_2022,1,42,3
E10C_PATH_e932c4fc22f11eb2,launch_winner,fold_2023,1,111,132
E10C_PATH_e99173fea5f6c726,launch_winner,fold_2023,1,272,14
E10C_PATH_e99f48d36f2adef5,launch_winner,fold_2022,1,150,28
E10C_PATH_e9b9ce06b7bc5da7,failure_reject,fold_2022,1,713,104
E10C_PATH_ea0d73ad1523bb5e,failure_reject,fold_2023,2,1414,0
E10C_PATH_ea5062f06950d5c5,failure_reject,fold_2021,2,150,438
E10C_PATH_ea70d2fae7c252f9,launch_winner,fold_2023,1,58,15
E10C_PATH_eb1fb3421633bcec,launch_winner,fold_2021,1,134,0
E10C_PATH_eb2725a772d11b47,failure_reject,fold_2021,1,640,295
E10C_PATH_eb3a4f80b55f0182,launch_winner,fold_2021,1,101,24
E10C_PATH_eb49ff5fd4a8db01,failure_reject,fold_2022,1,82,0
E10C_PATH_eb50276baf64da1a,launch_winner,fold_2023,1,766,117
E10C_PATH_eb551cc401e844d6,launch_winner,fold_2021,1,222,118
E10C_PATH_eb6e78f5c6447954,launch_winner,fold_2022,4,204,128
E10C_PATH_eb8069b397f45152,failure_reject,fold_2021,4,1172,1108
E10C_PATH_eb8ef7d60840ec87,failure_reject,fold_2021,3,1089,1386
E10C_PATH_ebed2ecaf4020e71,launch_winner,fold_2023,1,473,79
E10C_PATH_ec1a7ab102f04d49,launch_winner,fold_2023,1,52,17
E10C_PATH_ec1be782a7c7fb33,failure_reject,fold_2022,1,423,108
E10C_PATH_ec200f940b349f6a,launch_winner,fold_2021,1,152,156
E10C_PATH_ec20948d0b23040c,launch_winner,fold_2023,1,26,0
E10C_PATH_ec534030b9a28140,launch_winner,fold_2023,1,200,75
E10C_PATH_ec85d5e2a16eb9e6,launch_winner,fold_2022,1,62,48
E10C_PATH_ec89d2fd4faab0ce,failure_reject,fold_2023,1,477,225
E10C_PATH_ecd1c74d7a3c58d1,launch_winner,fold_2021,1,97,8
E10C_PATH_ed1dcce18a5fa96e,launch_winner,fold_2022,3,639,150
E10C_PATH_ed571095e7d91e88,launch_winner,fold_2022,1,64,11
E10C_PATH_ed77509e0f9607ac,failure_reject,fold_2022,1,270,136
E10C_PATH_ed7de8f8d8a23f9c,launch_winner,fold_2022,1,674,224
E10C_PATH_edfea02b05577a71,launch_winner,fold_2023,1,78,128
E10C_PATH_ee0e401a9e1dcde2,failure_reject,fold_2022,1,826,394
E10C_PATH_ee542f489ea62451,launch_winner,fold_2022,1,187,30
E10C_PATH_eea3a94b7ae86a7b,launch_winner,fold_2023,1,768,182
E10C_PATH_eeccfe66cc43ea84,failure_reject,fold_2022,1,931,396
E10C_PATH_eecdd4c22242ce75,launch_winner,fold_2021,1,82,35
E10C_PATH_eecfbb9e1f2f98fc,failure_reject,fold_2021,1,0,0
E10C_PATH_ef2fcbee95545fd5,failure_reject,fold_2021,1,358,647
E10C_PATH_ef30c8b9f995338e,failure_reject,fold_2022,1,1291,104
E10C_PATH_ef490466b776aebd,failure_reject,fold_2023,1,1876,19
E10C_PATH_ef7dd679eb1ff7b5,launch_winner,fold_2022,1,205,21
E10C_PATH_efc8ba338da552d0,launch_winner,fold_2021,1,253,275
E10C_PATH_efde1290bfd41eeb,launch_winner,fold_2021,1,244,270
E10C_PATH_efe73e9da4b34f3e,launch_winner,fold_2022,2,98,22
E10C_PATH_f034e15438a72332,launch_winner,fold_2021,1,112,0
E10C_PATH_f08c3631e599065c,failure_reject,fold_2021,1,1005,0
E10C_PATH_f09a3c07a0b22c3f,failure_reject,fold_2023,1,1714,424
E10C_PATH_f0a81100977dd07c,launch_winner,fold_2022,1,61,39
E10C_PATH_f0d91ed804d4afd7,launch_winner,fold_2023,1,83,55
E10C_PATH_f11d3cba1c0a74a8,launch_winner,fold_2023,1,715,103
E10C_PATH_f12f62eda443a595,launch_winner,fold_2021,1,191,173
E10C_PATH_f13d2200402a8f38,launch_winner,fold_2021,1,148,39
E10C_PATH_f145badf2a5db34a,launch_winner,fold_2023,1,136,31
E10C_PATH_f15744e8366a170a,failure_reject,fold_2023,1,700,418
E10C_PATH_f161506a37306096,failure_reject,fold_2022,3,1293,432
E10C_PATH_f170c9a46f012a03,launch_winner,fold_2021,1,31,0
E10C_PATH_f17e306b50484416,launch_winner,fold_2022,1,57,13
E10C_PATH_f187bb8c1667b4ca,launch_winner,fold_2022,1,80,16
E10C_PATH_f195a3125614a98e,failure_reject,fold_2022,1,102,66
E10C_PATH_f1a208c75a9c8b2d,failure_reject,fold_2022,1,0,0
E10C_PATH_f1bd1a713b372baa,launch_winner,fold_2023,1,172,40
E10C_PATH_f1c599694a58e88f,launch_winner,fold_2023,1,234,45
E10C_PATH_f1f846b98b383a5c,failure_reject,fold_2022,1,978,76
E10C_PATH_f21774952f94d141,launch_winner,fold_2023,1,378,144
E10C_PATH_f22666eb28ae41e3,launch_winner,fold_2023,1,731,166
E10C_PATH_f229c7b65ad767a3,launch_winner,fold_2022,1,107,35
E10C_PATH_f25ee6bec248ed38,failure_reject,fold_2022,2,382,132
E10C_PATH_f280f944f83c4b18,launch_winner,fold_2022,1,12,16
E10C_PATH_f2a32bdddf537a9e,failure_reject,fold_2022,1,1036,1
E10C_PATH_f2b9a52c38cd3556,launch_winner,fold_2022,1,39,11
E10C_PATH_f2dcb58a5ab2835d,failure_reject,fold_2021,2,1524,0
E10C_PATH_f2e77e5799b9a37a,launch_winner,fold_2022,2,182,58
E10C_PATH_f2ee599b2f8c03d3,failure_reject,fold_2022,1,1218,563
E10C_PATH_f3202ae199091383,failure_reject,fold_2022,1,157,48
E10C_PATH_f342e0f6d0d73ad4,failure_reject,fold_2021,1,13,0
E10C_PATH_f38527dc1a4a3360,failure_reject,fold_2022,1,377,105
E10C_PATH_f38fad23666717c0,launch_winner,fold_2021,1,65,48
E10C_PATH_f3c099accb445f30,launch_winner,fold_2022,1,308,79
E10C_PATH_f3c621b52ca8359b,launch_winner,fold_2022,1,82,20
E10C_PATH_f4038b4c32edc44a,failure_reject,fold_2021,1,127,36
E10C_PATH_f406a9faa9348767,failure_reject,fold_2021,2,692,630
E10C_PATH_f407c533d9f0dabc,launch_winner,fold_2021,1,292,210
E10C_PATH_f428d501ac80a6d6,launch_winner,fold_2022,1,40,13
E10C_PATH_f44557c2f78809fb,launch_winner,fold_2021,1,140,12
E10C_PATH_f44a73ea65adfa5b,launch_winner,fold_2023,1,45,31
E10C_PATH_f451642153742461,launch_winner,fold_2021,1,64,15
E10C_PATH_f45a747b99ba5d47,launch_winner,fold_2022,1,264,91
E10C_PATH_f465e6689c4ec645,launch_winner,fold_2022,1,60,19
E10C_PATH_f4c1c8435be9cb4b,failure_reject,fold_2021,1,661,797
E10C_PATH_f4cbdf81dcfb3d2d,launch_winner,fold_2022,1,125,61
E10C_PATH_f51962ca0d6b3d3f,launch_winner,fold_2021,1,88,54
E10C_PATH_f59a52a43f7599e5,failure_reject,fold_2023,1,2676,652
E10C_PATH_f5a9dbeddd89b37e,launch_winner,fold_2022,1,388,198
E10C_PATH_f5d00565f866ea6b,launch_winner,fold_2021,2,102,222
E10C_PATH_f5dbbb5029846be9,launch_winner,fold_2021,2,68,34
E10C_PATH_f5e04a49760f3b80,failure_reject,fold_2022,1,333,263
E10C_PATH_f5ece62e30d56869,launch_winner,fold_2022,1,28,14
E10C_PATH_f5fdfc33dc6fe94f,launch_winner,fold_2023,1,41,35
E10C_PATH_f632e4b48b4918e7,launch_winner,fold_2022,1,53,6
E10C_PATH_f68daaf7ce47677b,launch_winner,fold_2022,1,70,19
E10C_PATH_f6c728cfe7ac7098,failure_reject,fold_2021,1,198,514
E10C_PATH_f718857573b06180,failure_reject,fold_2022,1,431,30
E10C_PATH_f72d6f5f656276fd,launch_winner,fold_2022,1,32,24
E10C_PATH_f753586a2d84da92,launch_winner,fold_2023,1,255,28
E10C_PATH_f75c93105ce29436,launch_winner,fold_2022,1,44,30
E10C_PATH_f7d08042cd40e19f,launch_winner,fold_2022,1,28,5
E10C_PATH_f7d38eb7f30fd07b,launch_winner,fold_2022,1,85,97
E10C_PATH_f7d5832a94977655,launch_winner,fold_2022,4,316,180
E10C_PATH_f7fca0cf50fa9120,launch_winner,fold_2021,1,32,13
E10C_PATH_f805bb1fbc93dbd4,failure_reject,fold_2022,1,878,0
E10C_PATH_f8084ae1d98058ec,failure_reject,fold_2021,1,218,362
E10C_PATH_f8263d8c48f7ed66,failure_reject,fold_2021,1,80,12
E10C_PATH_f83331a39ce1c4d5,launch_winner,fold_2022,1,130,39
E10C_PATH_f839e9ce3f5dffe9,launch_winner,fold_2022,1,35,22
E10C_PATH_f84c4b2aa30a0d3d,failure_reject,fold_2022,2,468,42
E10C_PATH_f85af47a4c56556d,failure_reject,fold_2021,1,104,15
E10C_PATH_f867136512deef1f,failure_reject,fold_2021,1,250,729
E10C_PATH_f89e350f44408a63,launch_winner,fold_2022,1,51,12
E10C_PATH_f8b055be6e195d15,launch_winner,fold_2021,1,106,63
E10C_PATH_f8dd6d7ab211b46c,launch_winner,fold_2022,1,223,108
E10C_PATH_f901ba509b961b53,failure_reject,fold_2023,1,38,9
E10C_PATH_f90341fe37a7fe70,failure_reject,fold_2023,1,33,15
E10C_PATH_f9482adf7b2f4461,launch_winner,fold_2023,1,70,14
E10C_PATH_f965887a89e68519,failure_reject,fold_2023,2,596,0
E10C_PATH_f96cc42d979fbbbe,launch_winner,fold_2021,1,66,231
E10C_PATH_f99724cbd5645bcd,launch_winner,fold_2023,1,59,35
E10C_PATH_f99a7ad312eaf1b1,failure_reject,fold_2021,1,420,0
E10C_PATH_f99fd3c489e12258,launch_winner,fold_2021,1,56,48
E10C_PATH_fa02070e75cb1394,failure_reject,fold_2023,1,109,149
E10C_PATH_fa537458f60fb5ce,failure_reject,fold_2021,1,185,467
E10C_PATH_fa7958f41408763c,launch_winner,fold_2023,1,72,2
E10C_PATH_fab5efe2757cfadb,launch_winner,fold_2022,1,107,58
E10C_PATH_facb255c8381408d,failure_reject,fold_2021,1,72,2
E10C_PATH_fae748f169ed57e5,launch_winner,fold_2022,1,418,168
E10C_PATH_faf3cd9ed913ea22,launch_winner,fold_2023,1,73,8
E10C_PATH_fb7585aaab4a54b3,launch_winner,fold_2022,1,58,17
E10C_PATH_fbdf475bf40f3ce6,launch_winner,fold_2022,1,68,28
E10C_PATH_fbe389853fc9fc12,failure_reject,fold_2023,1,69,5
E10C_PATH_fc0c8d6a83bda3f1,launch_winner,fold_2023,1,134,28
E10C_PATH_fc3458ea3a47b665,launch_winner,fold_2022,2,172,0
E10C_PATH_fcc839be1a281782,launch_winner,fold_2022,1,45,21
E10C_PATH_fcdf944a16b199f3,launch_winner,fold_2022,1,54,0
E10C_PATH_fd7ef19058de88f7,launch_winner,fold_2022,1,224,57
E10C_PATH_fd8bfec9ba642ac9,launch_winner,fold_2022,1,299,126
E10C_PATH_fdea9b97e8137c93,failure_reject,fold_2022,1,78,147
E10C_PATH_fdffdf8b5b11b2a4,launch_winner,fold_2023,1,89,60
E10C_PATH_fe40c502ffb23482,failure_reject,fold_2022,1,777,386
E10C_PATH_fe52b8f33c5adf1f,launch_winner,fold_2021,1,159,62
E10C_PATH_fe69d239ed394409,launch_winner,fold_2021,1,50,9
E10C_PATH_fe7561e2167e7c36,launch_winner,fold_2022,2,104,64
E10C_PATH_fe811ff8e8d9a47b,launch_winner,fold_2022,6,240,432
E10C_PATH_fe88567d6f6f2d0d,launch_winner,fold_2023,1,830,260
E10C_PATH_fe88d935572cc0ca,failure_reject,fold_2021,1,440,274
E10C_PATH_fe9cd22525b94223,failure_reject,fold_2021,1,30,4
E10C_PATH_fe9ff4aaaa9b835c,launch_winner,fold_2021,1,158,84
E10C_PATH_fea4dfbea85a3036,launch_winner,fold_2023,1,310,57
E10C_PATH_fee35a2cbba56538,failure_reject,fold_2022,2,1278,670
E10C_PATH_ff21b437c0ea30e0,launch_winner,fold_2022,1,26,10
E10C_PATH_ff5d0cfb7b3ed726,failure_reject,fold_2022,1,141,12
E10C_PATH_ff788ccad1f5abdc,failure_reject,fold_2022,3,1830,1230
E10C_PATH_ff7f249810701f4d,failure_reject,fold_2023,1,55,3
E10C_PATH_ff82cf68a4a4fea4,failure_reject,fold_2023,1,480,117
E10C_PATH_ffa269319eb2dd6b,launch_winner,fold_2021,1,48,28
E10C_PATH_ffbcb6e33ca58135,failure_reject,fold_2023,1,355,84
E10C_PATH_ffd4437b0e61283f,launch_winner,fold_2022,1,33,23
E10C_PATH_ffdbf6f6023cf292,launch_winner,fold_2022,1,113,89
