arm_id,target_regime,instrument,event_t0_date,pre_deoverlap_event_count,post_deoverlap_selected_count,suppressed_event_count,suppression_rule,cross_family_collision_count,cooldown_rule,family_budget_rule
fast_fail_rejector_overlay_train_only,risk_on,SH600522,2020-05-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600522,2020-05-11,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600522,2020-05-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600525,2018-03-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2018-01-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2019-02-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2019-02-26,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2019-04-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2019-07-01,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2019-07-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2019-12-31,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2020-03-03,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600528,2020-03-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2019-10-10,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2019-11-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2019-12-24,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2019-12-27,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-01-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-01-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-03-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-05-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-05-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-06-15,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-06-16,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-07-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600529,2020-07-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2019-02-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2019-03-05,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2019-03-06,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2020-01-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2020-06-30,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2020-07-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600535,2020-09-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-02-20,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-02-22,,3,,family_bridge_weighted,2,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-03-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-03-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-03-27,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2019-09-24,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2020-02-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2020-02-24,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2020-03-06,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2020-07-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2020-07-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600536,2020-08-18,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600545,2019-02-15,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600545,2019-03-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600545,2019-03-20,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600545,2019-03-27,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600545,2019-10-14,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-01-07,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-02-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-02-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-05-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-05-29,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-07-03,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-07-14,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-07-31,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600546,2020-08-11,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600547,2019-02-20,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600547,2019-02-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600547,2020-01-06,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600547,2020-02-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600547,2020-07-27,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600547,2020-07-31,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2018-05-10,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-02-11,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-03-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-03-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-03-26,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-03-27,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-04-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-09-16,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-09-18,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-09-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-11-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600548,2019-12-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2018-01-10,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2019-02-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2019-03-06,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2019-04-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2019-09-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2019-09-23,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2020-05-28,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2020-05-29,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2020-07-09,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600549,2020-08-06,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2019-12-31,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2020-01-02,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2020-02-18,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2020-05-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2020-05-29,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2020-08-14,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2020-08-18,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600556,2021-02-18,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600559,2020-12-16,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600559,2021-01-11,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600559,2021-05-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600559,2021-06-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600562,2020-07-10,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600562,2020-07-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600562,2020-08-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-02-11,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-02-22,,3,,family_bridge_weighted,2,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-03-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-03-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-04-02,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-04-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2019-10-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-01-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-01-22,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-03-03,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-05-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-06-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-06-09,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-07-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600570,2020-07-09,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600578,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600578,2019-02-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600578,2019-03-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600578,2019-04-30,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600578,2020-03-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600578,2020-03-06,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600580,2020-01-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600580,2020-02-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600582,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600582,2019-03-06,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2018-01-10,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2018-01-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2018-01-24,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-02-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-02-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-03-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-03-27,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-04-02,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-09-23,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-10-10,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-11-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2019-11-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2020-01-06,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600583,2020-01-20,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-02-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-02-20,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-02-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-09-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-10-14,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-11-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-11-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2019-12-16,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2020-01-20,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2020-01-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2020-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2020-06-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2020-07-06,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600584,2020-08-03,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2018-01-10,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2018-01-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-02-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-02-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-02-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-02-18,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-03-15,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-03-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-04-03,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-04-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-04-08,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-07-03,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-07-04,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-10-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2019-12-26,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2020-02-28,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600585,2020-03-02,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600596,2018-05-22,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600597,2018-01-18,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600597,2019-09-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600597,2020-05-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600597,2020-07-28,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600597,2020-08-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2018-01-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2018-01-26,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2018-01-29,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2019-02-14,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2019-03-21,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2019-03-27,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2019-10-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-01-03,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-01-06,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-02-10,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-02-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-03-10,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-05-07,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-07-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-07-14,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-08-13,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600598,2020-08-14,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2018-01-10,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2018-01-15,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2018-01-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2018-03-12,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-02-01,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-02-15,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-02-25,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-03-29,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-04-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-04-02,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2019-04-30,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2020-05-08,,2,,family_bridge_weighted,1,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2020-06-05,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2020-06-09,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2020-07-17,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2020-07-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600600,2020-08-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2018-01-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2019-02-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2019-02-22,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2019-02-27,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2019-02-28,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2019-03-01,,1,,family_bridge_weighted,0,,family_bridge_weighted
fast_fail_rejector_overlay_train_only,risk_on,SH600604,2019-03-19,,1,,family_bridge_weighted,0,,family_bridge_weighted
