grouping_scheme,grouping_key,outcome,train_denominator,train_value,validation_denominator,validation_value,robustness_denominator,robustness_value,validation_lift_vs_parent,robustness_lift_vs_parent,lift_sign_consistent,lift_magnitude_stable,sample_sufficiency_status,stability_status
price_state_plus_ordered_prefix,up_0_5pct||2||pullback_drawdown|range_breakout||volume_money||False,fresh_P_good_minus_P_bad,2.4000000000000004,-0.3333333333333333,1.6,-0.4999999999999999,2.2,-0.2727272727272726,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||pullback_drawdown|range_breakout||volume_money||True,fresh_P_good_minus_P_bad,2.2,-0.2727272727272726,1.2,-0.33333333333333337,2.4000000000000004,-0.3333333333333333,,,True,True,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||momentum_rps||False,fresh_P_good_minus_P_bad,4.200000000000001,-0.5238095238095238,3.8000000000000007,-0.47368421052631576,4.400000000000001,0.09090909090909088,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||momentum_rps||True,fresh_P_good_minus_P_bad,0.8,-0.5000000000000001,0.4,0.0,0.8,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||oscillator||False,fresh_P_good_minus_P_bad,2.4000000000000004,-0.3333333333333333,2.4000000000000004,-0.41666666666666663,1.8,0.2222222222222222,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||oscillator||True,fresh_P_good_minus_P_bad,2.6000000000000005,-0.6923076923076922,1.8,-0.4444444444444444,3.4000000000000004,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||price_trend||False,fresh_P_good_minus_P_bad,4.400000000000001,-0.5454545454545453,3.4000000000000004,-0.5294117647058824,5.000000000000001,0.040000000000000036,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||price_trend||True,fresh_P_good_minus_P_bad,0.6000000000000001,-0.3333333333333333,0.8,0.0,0.2,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||pullback_drawdown||False,fresh_P_good_minus_P_bad,4.200000000000001,-0.5238095238095238,3.2,-0.4375,4.600000000000001,0.04347826086956519,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||pullback_drawdown||True,fresh_P_good_minus_P_bad,0.8,-0.5000000000000001,1.0,-0.4000000000000001,0.6000000000000001,0.3333333333333333,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||volume_money||False,fresh_P_good_minus_P_bad,0.8,-0.5000000000000001,1.0,-0.8,2.6000000000000005,-0.3076923076923076,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volatility_band||volume_money||True,fresh_P_good_minus_P_bad,4.200000000000001,-0.5238095238095238,3.2,-0.3125,2.6000000000000005,0.46153846153846145,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||momentum_rps||False,fresh_P_good_minus_P_bad,16.999999999999996,-0.17647058823529382,8.2,-0.024390243902439046,11.599999999999998,-0.13793103448275873,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||momentum_rps||True,fresh_P_good_minus_P_bad,3.2,-0.4375,1.6,-0.4999999999999999,1.8,-0.33333333333333326,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||oscillator||False,fresh_P_good_minus_P_bad,5.400000000000001,0.03703703703703709,1.6,-0.4999999999999999,3.6000000000000005,-0.16666666666666669,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||oscillator||True,fresh_P_good_minus_P_bad,14.799999999999997,-0.3108108108108105,8.2,-0.024390243902439046,9.799999999999999,-0.16326530612244905,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||price_trend||False,fresh_P_good_minus_P_bad,14.599999999999998,-0.1506849315068493,8.2,-0.07317073170731708,11.399999999999999,-0.15789473684210537,,,True,True,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||price_trend||True,fresh_P_good_minus_P_bad,5.600000000000001,-0.39285714285714285,1.6,-0.24999999999999994,2.0,-0.19999999999999996,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||pullback_drawdown||False,fresh_P_good_minus_P_bad,13.399999999999997,-0.07462686567164173,7.200000000000001,-0.05555555555555558,10.799999999999995,-0.16666666666666674,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||pullback_drawdown||True,fresh_P_good_minus_P_bad,6.800000000000001,-0.5,2.6000000000000005,-0.23076923076923078,2.6000000000000005,-0.1538461538461538,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||volatility_band||False,fresh_P_good_minus_P_bad,10.799999999999995,-0.27777777777777785,6.6000000000000005,-0.0606060606060605,8.2,-0.12195121951219517,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||2||range_breakout|volume_money||volatility_band||True,fresh_P_good_minus_P_bad,9.399999999999995,-0.148936170212766,3.2,-0.18750000000000006,5.200000000000001,-0.23076923076923078,,,True,True,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||oscillator||False,fresh_P_good_minus_P_bad,7.0,-0.4285714285714286,4.75,-0.368421052631579,3.5,-0.14285714285714285,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||oscillator||True,fresh_P_good_minus_P_bad,4.75,-0.05263157894736842,3.0,-0.6666666666666667,1.75,-0.4285714285714286,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||price_trend||False,fresh_P_good_minus_P_bad,7.0,-0.0714285714285714,3.75,-0.4666666666666666,3.75,-0.19999999999999996,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||price_trend||True,fresh_P_good_minus_P_bad,4.75,-0.5789473684210527,4.0,-0.5,1.5,-0.3333333333333333,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||volatility_band||False,fresh_P_good_minus_P_bad,6.5,-0.1538461538461538,4.75,-0.6842105263157894,3.5,-0.14285714285714285,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||volatility_band||True,fresh_P_good_minus_P_bad,5.25,-0.4285714285714286,3.0,-0.16666666666666669,1.75,-0.4285714285714286,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||volume_money||False,fresh_P_good_minus_P_bad,6.0,-0.25,3.25,-0.3846153846153846,2.75,-0.6363636363636365,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||momentum_rps|pullback_drawdown|range_breakout||volume_money||True,fresh_P_good_minus_P_bad,5.75,-0.30434782608695654,4.5,-0.5555555555555556,2.5,0.19999999999999996,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||momentum_rps||False,fresh_P_good_minus_P_bad,18.5,-0.2432432432432432,15.25,0.0655737704918033,13.75,0.0727272727272727,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||momentum_rps||True,fresh_P_good_minus_P_bad,7.75,-0.16129032258064518,5.0,-0.15000000000000002,3.5,-0.4285714285714286,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||price_trend||False,fresh_P_good_minus_P_bad,18.0,-0.25000000000000006,14.75,0.0,13.25,0.09433962264150941,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||price_trend||True,fresh_P_good_minus_P_bad,8.25,-0.15151515151515155,5.5,0.04545454545454547,4.0,-0.4375,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||pullback_drawdown||False,fresh_P_good_minus_P_bad,13.5,-0.22222222222222227,12.0,0.0625,12.25,0.1428571428571428,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||pullback_drawdown||True,fresh_P_good_minus_P_bad,12.75,-0.21568627450980388,8.25,-0.06060606060606061,5.0,-0.44999999999999996,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||volatility_band||False,fresh_P_good_minus_P_bad,5.0,-0.10000000000000003,1.5,-1.0,1.0,-0.5,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||oscillator|range_breakout|volume_money||volatility_band||True,fresh_P_good_minus_P_bad,21.25,-0.24705882352941178,18.75,0.09333333333333338,16.25,0.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||momentum_rps||False,fresh_P_good_minus_P_bad,17.25,-0.3768115942028985,6.25,0.0,13.5,-0.01851851851851849,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||momentum_rps||True,fresh_P_good_minus_P_bad,10.0,-0.07500000000000001,3.75,-0.19999999999999996,8.5,-0.23529411764705888,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||oscillator||False,fresh_P_good_minus_P_bad,17.0,-0.3088235294117647,9.0,-0.25000000000000006,7.25,-0.03448275862068967,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||oscillator||True,fresh_P_good_minus_P_bad,9.75,-0.2820512820512821,2.75,-0.09090909090909088,3.5,-0.21428571428571425,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||price_trend||False,fresh_P_good_minus_P_bad,18.5,-0.3918918918918919,9.25,0.08108108108108103,18.5,-0.013513513513513542,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||price_trend||True,fresh_P_good_minus_P_bad,11.75,0.0,2.5,-0.49999999999999994,5.5,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||pullback_drawdown||False,fresh_P_good_minus_P_bad,6.5,-0.26923076923076916,3.5,0.14285714285714285,7.0,-0.14285714285714285,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||pullback_drawdown||True,fresh_P_good_minus_P_bad,4.0,-0.25,2.25,0.3333333333333333,7.0,0.0714285714285714,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||range_breakout||False,fresh_P_good_minus_P_bad,0.5,0.0,0.25,-1.0,0.25,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||range_breakout||True,fresh_P_good_minus_P_bad,7.0,-0.21428571428571425,4.25,-0.17647058823529416,2.0,0.5,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||volatility_band||False,fresh_P_good_minus_P_bad,11.5,-0.26086956521739135,5.75,-0.34782608695652173,4.0,-0.25,,,True,True,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||volatility_band||True,fresh_P_good_minus_P_bad,11.5,-0.32608695652173914,2.5,-0.19999999999999996,4.5,-0.11111111111111116,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||volume_money||False,fresh_P_good_minus_P_bad,9.5,-0.10526315789473689,5.5,-0.4545454545454546,8.0,0.15625,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||other_sparse_prefix||volume_money||True,fresh_P_good_minus_P_bad,12.25,-0.20408163265306117,5.5,0.09090909090909088,12.5,-0.16000000000000003,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||momentum_rps||False,fresh_P_good_minus_P_bad,2.25,-0.7777777777777777,0.25,1.0,0.5,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||momentum_rps||True,fresh_P_good_minus_P_bad,1.25,-0.6000000000000001,0.5,0.0,0.5,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||oscillator||False,fresh_P_good_minus_P_bad,1.5,-0.6666666666666667,0.25,-1.0,0.5,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||oscillator||True,fresh_P_good_minus_P_bad,2.0,-0.75,0.5,1.0,0.5,0.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||pullback_drawdown||False,fresh_P_good_minus_P_bad,0.5,0.0,0.0,,0.25,1.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||pullback_drawdown||True,fresh_P_good_minus_P_bad,3.0,-0.8333333333333333,0.75,0.3333333333333333,0.75,0.3333333333333333,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||volatility_band||False,fresh_P_good_minus_P_bad,2.25,-0.7777777777777777,0.25,-1.0,0.25,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||price_trend|range_breakout|volume_money||volatility_band||True,fresh_P_good_minus_P_bad,1.25,-0.6000000000000001,0.5,1.0,0.75,0.3333333333333333,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||momentum_rps||False,fresh_P_good_minus_P_bad,15.75,-0.41269841269841273,5.25,0.047619047619047616,8.5,0.08823529411764708,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||momentum_rps||True,fresh_P_good_minus_P_bad,4.25,-0.6470588235294117,2.25,-0.22222222222222227,1.25,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||oscillator||False,fresh_P_good_minus_P_bad,2.25,-0.3333333333333333,1.25,-0.19999999999999996,0.75,-1.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||oscillator||True,fresh_P_good_minus_P_bad,17.75,-0.47887323943661975,6.25,0.0,9.0,0.16666666666666669,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||price_trend||False,fresh_P_good_minus_P_bad,11.75,-0.425531914893617,4.0,0.125,6.75,0.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||price_trend||True,fresh_P_good_minus_P_bad,8.25,-0.5151515151515151,3.5,-0.21428571428571425,3.0,0.25000000000000006,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||pullback_drawdown||False,fresh_P_good_minus_P_bad,11.25,-0.5111111111111111,4.25,0.23529411764705882,6.0,0.125,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||3||range_breakout|volatility_band|volume_money||pullback_drawdown||True,fresh_P_good_minus_P_bad,8.75,-0.4,3.25,-0.3846153846153846,3.75,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band||volume_money||False,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band||volume_money||True,fresh_P_good_minus_P_bad,16.0,0.125,10.0,0.0,13.0,-0.07692307692307687,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volume_money||volatility_band||False,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volume_money||volatility_band||True,fresh_P_good_minus_P_bad,42.0,-0.3571428571428571,22.0,-0.7272727272727273,15.0,-0.6000000000000001,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout||volatility_band||False,fresh_P_good_minus_P_bad,3.5,0.14285714285714285,2.5,-0.19999999999999996,2.5,-0.6000000000000001,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout||volatility_band||True,fresh_P_good_minus_P_bad,4.5,-0.3333333333333333,2.0,-1.0,0.5,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout||volume_money||False,fresh_P_good_minus_P_bad,3.5,-0.14285714285714285,1.0,-1.0,0.5,1.0,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout||volume_money||True,fresh_P_good_minus_P_bad,4.5,-0.11111111111111116,3.5,-0.4285714285714286,2.5,-0.6000000000000001,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money||oscillator||False,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money||oscillator||True,fresh_P_good_minus_P_bad,46.0,-0.17391304347826092,31.0,-0.5161290322580645,21.0,-0.23809523809523814,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band||oscillator||False,fresh_P_good_minus_P_bad,5.5,-0.2727272727272727,2.0,0.0,1.5,-1.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band||oscillator||True,fresh_P_good_minus_P_bad,9.5,-0.368421052631579,5.5,-0.09090909090909088,8.0,0.25,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band||volume_money||False,fresh_P_good_minus_P_bad,2.5,-1.0,2.0,0.5,4.0,0.5,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volatility_band||volume_money||True,fresh_P_good_minus_P_bad,12.5,-0.19999999999999996,5.5,-0.2727272727272727,5.5,-0.2727272727272727,,,True,True,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money||oscillator||False,fresh_P_good_minus_P_bad,6.5,-0.5384615384615385,7.0,-0.28571428571428575,2.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money||oscillator||True,fresh_P_good_minus_P_bad,18.0,-0.16666666666666669,9.0,-0.11111111111111116,6.5,-0.07692307692307687,,,True,True,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money||volatility_band||False,fresh_P_good_minus_P_bad,11.0,-0.09090909090909088,6.5,-0.07692307692307687,3.5,-0.4285714285714286,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout|volume_money||volatility_band||True,fresh_P_good_minus_P_bad,13.5,-0.40740740740740744,9.5,-0.2631578947368421,5.0,-0.19999999999999996,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout||oscillator||False,fresh_P_good_minus_P_bad,5.666666666666666,-0.411764705882353,3.666666666666667,-0.4545454545454545,3.0,-0.11111111111111105,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout||oscillator||True,fresh_P_good_minus_P_bad,6.666666666666665,0.0,2.6666666666666665,-0.25,1.9999999999999998,-0.33333333333333337,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout||volatility_band||False,fresh_P_good_minus_P_bad,6.999999999999998,-0.23809523809523814,2.6666666666666665,-0.25,4.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout||volatility_band||True,fresh_P_good_minus_P_bad,5.333333333333333,-0.12500000000000006,3.666666666666667,-0.4545454545454545,1.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout||volume_money||False,fresh_P_good_minus_P_bad,3.666666666666667,-0.09090909090909083,2.6666666666666665,-0.5,1.0,-1.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||momentum_rps|price_trend|pullback_drawdown|range_breakout||volume_money||True,fresh_P_good_minus_P_bad,8.666666666666668,-0.23076923076923073,3.666666666666667,-0.27272727272727265,4.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money||momentum_rps||False,fresh_P_good_minus_P_bad,0.0,,0.0,,0.0,,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money||momentum_rps||True,fresh_P_good_minus_P_bad,34.0,-0.5294117647058822,18.0,-0.3333333333333333,16.0,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|range_breakout|volatility_band|volume_money||momentum_rps||False,fresh_P_good_minus_P_bad,16.333333333333332,-0.10204081632653089,9.000000000000002,-0.14814814814814797,7.666666666666664,0.13043478260869573,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|range_breakout|volatility_band|volume_money||momentum_rps||True,fresh_P_good_minus_P_bad,12.66666666666667,-0.18421052631578932,9.333333333333336,-0.14285714285714274,12.000000000000002,-0.05555555555555558,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|range_breakout|volatility_band|volume_money||price_trend||False,fresh_P_good_minus_P_bad,10.000000000000004,-0.09999999999999998,7.333333333333331,-0.3636363636363637,8.333333333333334,0.03999999999999998,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|range_breakout|volatility_band|volume_money||price_trend||True,fresh_P_good_minus_P_bad,18.999999999999996,-0.1578947368421053,11.0,0.0,11.333333333333334,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|range_breakout|volatility_band|volume_money||pullback_drawdown||False,fresh_P_good_minus_P_bad,1.3333333333333333,0.0,2.333333333333333,0.28571428571428575,3.3333333333333335,0.0,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||oscillator|range_breakout|volatility_band|volume_money||pullback_drawdown||True,fresh_P_good_minus_P_bad,27.666666666666664,-0.14457831325301213,15.999999999999998,-0.20833333333333354,16.333333333333332,0.02040816326530609,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||other_sparse_prefix||momentum_rps||False,fresh_P_good_minus_P_bad,31.833333333333332,-0.40837696335078516,13.833333333333334,-0.40963855421686746,18.666666666666664,0.07142857142857151,,,False,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||other_sparse_prefix||momentum_rps||True,fresh_P_good_minus_P_bad,42.333333333333336,-0.3070866141732283,20.166666666666664,-0.2644628099173554,23.0,-0.11594202898550732,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||other_sparse_prefix||oscillator||False,fresh_P_good_minus_P_bad,28.499999999999996,-0.31578947368421056,15.333333333333332,-0.4347826086956524,16.833333333333332,-0.1683168316831684,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||other_sparse_prefix||oscillator||True,fresh_P_good_minus_P_bad,42.49999999999999,-0.3137254901960784,22.66666666666666,-0.3823529411764706,25.999999999999996,-0.23076923076923073,,,True,False,thin_episode_denominator,denominator_thin
price_state_plus_ordered_prefix,up_0_5pct||4plus||other_sparse_prefix||price_trend||False,fresh_P_good_minus_P_bad,38.49999999999999,-0.2813852813852813,17.66666666666666,-0.5566037735849058,30.166666666666668,-0.18232044198895014,,,True,False,thin_episode_denominator,denominator_thin
