split,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,last_added_family_set,fresh_step_count,seed_episode_count,unique_instrument_count,unique_signal_date_count,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,fresh_anchor_big_winner_rate,fresh_P_good,fresh_P_bad,fresh_max_gain_120d_p50,fresh_max_drawdown_120d_p50,sample_sufficiency_status
train,2,t3_t5,up_0_5pct,oscillator|pullback_drawdown|volatility_band,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.31659794594821433,-0.254322950506073,thin_episode_denominator
train,2,t3_t5,up_0_5pct,oscillator|range_breakout,1,1,1,1,,,,,,,0.1264943721815765,-0.4356805309086747,thin_episode_denominator
train,2,t3_t5,up_0_5pct,oscillator|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.5,0.5,0.3071485566132204,-0.300112865301297,thin_episode_denominator
train,2,t3_t5,up_0_5pct,oscillator|volume_money,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.04391469915493325,-0.2650288819140365,thin_episode_denominator
train,2,t3_t5,up_0_5pct,price_trend,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.17761988075273222,-0.35504332045503484,thin_episode_denominator
train,2,t3_t5,up_0_5pct,price_trend|pullback_drawdown,3,3,3,3,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.7990073505094881,-0.1875862253123316,thin_episode_denominator
train,2,t3_t5,up_0_5pct,price_trend|range_breakout,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0554504867831232,-0.44584858789347526,thin_episode_denominator
train,2,t3_t5,up_0_5pct,price_trend|volatility_band,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.1574310661164818,-0.35631460343099997,thin_episode_denominator
train,2,t3_t5,up_0_5pct,pullback_drawdown,12,12,12,11,0.1,0.6363636363636364,0.36363636363636365,0.1,0.36363636363636365,0.6363636363636364,0.2041176822485321,-0.2903817722841395,thin_episode_denominator
train,2,t3_t5,up_0_5pct,pullback_drawdown|volatility_band,2,2,2,2,0.5,0.5,0.5,0.5,0.0,1.0,0.46356514521811093,-0.14753668019765964,thin_episode_denominator
train,2,t3_t5,up_0_5pct,pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.1423634888006675,-0.3528310647033297,thin_episode_denominator
train,2,t3_t5,up_0_5pct,range_breakout,22,22,21,22,0.125,0.5,0.5,0.125,0.4375,0.5625,0.22246124141647844,-0.3413586844548252,thin_episode_denominator
train,2,t3_t5,up_0_5pct,range_breakout|volatility_band,2,2,2,2,0.0,0.5,0.5,0.0,0.0,1.0,0.22304511787793752,-0.2804250593616806,thin_episode_denominator
train,2,t3_t5,up_0_5pct,range_breakout|volume_money,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,0.766324222369967,-0.36809123871152405,thin_episode_denominator
train,2,t3_t5,up_0_5pct,volatility_band,28,28,26,27,0.19230769230769232,0.7692307692307693,0.19230769230769232,0.15384615384615385,0.5384615384615384,0.4230769230769231,0.20283544615487598,-0.26727353384574964,thin_episode_denominator
train,2,t3_t5,up_0_5pct,volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2332765752908578,-0.3491124358301342,thin_episode_denominator
train,2,t3_t5,up_0_5pct,volume_money,13,13,13,12,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.6363636363636364,0.2872078727280001,-0.2636746261242289,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps,2,2,2,2,0.5,1.0,0.0,0.0,1.0,0.0,0.34731292121701757,-0.1817690835597588,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps|oscillator,1,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.4147863380362038,-0.4289107459843255,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend,2,2,2,2,1.0,1.0,0.0,0.0,0.0,1.0,0.3286989786051039,-0.273046686140029,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps|oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0357932568859882,-0.4044368720101557,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps|oscillator|volatility_band|volume_money,1,1,1,1,,,,,,,0.3209506827341,-0.5182460384701268,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps|oscillator|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0249031970414668,-0.34395252061471,thin_episode_denominator
train,2,t3_t5,up_10_20pct,momentum_rps|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2897801089816565,-0.1539289380205108,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator,12,12,12,12,0.5714285714285714,0.9,0.1,0.42857142857142855,0.3,0.7,0.19526928253681297,-0.36300845271146587,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0129675892435232,-0.2609356198826708,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator|price_trend|volatility_band|volume_money,1,1,1,1,,1.0,0.0,,1.0,0.0,0.9100658726099228,-0.2510621201703624,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator|range_breakout|volatility_band,1,1,1,1,,,,0.0,0.0,1.0,0.0589139135021323,-0.3749395244990026,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.003769504360505,-0.3056151090394957,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator|volatility_band|volume_money,5,5,5,5,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.393651987435019,-0.4617524422374889,thin_episode_denominator
train,2,t3_t5,up_10_20pct,oscillator|volume_money,2,2,2,2,0.5,1.0,0.0,0.5,0.5,0.5,0.45881723009350156,-0.35580345411939585,thin_episode_denominator
train,2,t3_t5,up_10_20pct,price_trend,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0111987431014566,-0.5008809425576484,thin_episode_denominator
train,2,t3_t5,up_10_20pct,price_trend|range_breakout,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.1955986720823728,-0.2510676208558493,thin_episode_denominator
train,2,t3_t5,up_10_20pct,price_trend|range_breakout|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.10327020835486,-0.2964118040185842,thin_episode_denominator
train,2,t3_t5,up_10_20pct,price_trend|range_breakout|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,0.7136201443363879,-0.4714494931623089,thin_episode_denominator
train,2,t3_t5,up_10_20pct,pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0490626069887933,-0.5281368742427717,thin_episode_denominator
train,2,t3_t5,up_10_20pct,pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.3220493543551195,-0.4389003520702057,thin_episode_denominator
train,2,t3_t5,up_10_20pct,range_breakout,10,10,10,10,0.5,1.0,0.0,0.25,0.125,0.875,0.22962679944410389,-0.3498420442273959,thin_episode_denominator
train,2,t3_t5,up_10_20pct,range_breakout|volatility_band,3,3,3,3,0.5,1.0,0.0,0.5,0.0,1.0,0.1850333453613937,-0.324827028977096,thin_episode_denominator
train,2,t3_t5,up_10_20pct,volatility_band,13,13,13,12,0.5555555555555556,1.0,0.0,0.42857142857142855,0.25,0.75,0.2123932180224235,-0.3313359622069334,thin_episode_denominator
train,2,t3_t5,up_10_20pct,volatility_band|volume_money,3,3,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0757180072140608,-0.3847086999404879,thin_episode_denominator
train,2,t3_t5,up_10_20pct,volume_money,7,7,7,7,0.14285714285714285,1.0,0.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.1723374627737268,-0.3566792063813746,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps,12,12,12,12,0.18181818181818182,0.9166666666666666,0.08333333333333333,0.18181818181818182,0.5,0.5,0.1412658511281768,-0.26228701877170685,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,0.39252938457275666,-0.23982910602123547,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator|price_trend,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1417721960602265,-0.1685144546146204,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator|price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3408255943589247,-0.1665651274365781,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,4,4,4,4,0.25,0.75,0.25,0.0,0.5,0.5,0.2799711006798652,-0.26376263459572225,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator|price_trend|volatility_band,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.11190123223369544,-0.2592237701796508,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator|price_trend|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3901234195792389,-0.4031971888459744,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|oscillator|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0597014925373133,-0.1193439238648579,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend,4,4,4,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1011678147553777,-0.20951925457851076,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend|pullback_drawdown,1,1,1,1,,,,,,,1.4749999046325684,-0.3712213396090558,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volatility_band,2,2,2,2,0.5,1.0,0.0,0.0,0.5,0.5,0.4052367393505435,-0.24151274187703153,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0586907988615754,-0.1961620607824012,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend|pullback_drawdown|volume_money,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.7888717669702152,-0.3924744795298015,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend|range_breakout,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.272670713248668,-0.2114232284448502,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|price_trend|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2218310329157846,-0.1845237812251181,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|pullback_drawdown,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,1.0415345138790508,-0.3285745644807556,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|range_breakout,1,1,1,1,,,,,,,0.1827126117434239,-0.4771241693032012,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|range_breakout|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.165348754107793,-0.3132470488181816,thin_episode_denominator
train,2,t3_t5,up_5_10pct,momentum_rps|volatility_band,2,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.41524817524377383,-0.2802862809873594,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator,7,7,7,7,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.1491227712437492,-0.3075751725507923,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.3505881814395679,-0.2944250257442232,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend|pullback_drawdown,1,1,1,1,,,,,,,0.0545008814333449,-0.3205574752728632,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend|pullback_drawdown|volatility_band,2,2,2,2,1.0,1.0,0.0,0.0,0.5,0.5,0.33485091603440326,-0.29818913761274823,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend|range_breakout|volatility_band,1,1,1,1,1.0,0.0,1.0,,,,0.4313936890473708,-0.3711371757278597,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend|volatility_band,7,7,6,7,0.42857142857142855,0.8571428571428571,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.3723932585546576,-0.2995658090498312,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend|volatility_band|volume_money,3,3,3,3,0.5,1.0,0.0,0.5,0.0,1.0,0.3422509505364448,-0.4564369574465935,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|price_trend|volume_money,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.2655994825150637,-0.3150007494071173,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|pullback_drawdown|volatility_band,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.1545430297938415,-0.2431573631677724,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|range_breakout|volatility_band|volume_money,1,1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.1516358071147828,-0.1851984415008436,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|range_breakout|volume_money,1,1,1,1,,,,,,,0.1192137220718019,-0.3941134412832109,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|volatility_band,6,6,6,6,0.0,1.0,0.0,0.0,0.0,1.0,0.15015904497722993,-0.3739424212588067,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|volatility_band|volume_money,4,4,4,4,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.617471706542762,-0.328668850276298,thin_episode_denominator
train,2,t3_t5,up_5_10pct,oscillator|volume_money,3,3,3,3,0.0,0.5,0.5,0.0,0.0,1.0,0.0739134062852695,-0.2754350660438632,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend,14,14,14,14,0.16666666666666666,0.8461538461538461,0.15384615384615385,0.16666666666666666,0.3076923076923077,0.6923076923076923,0.1303879365312502,-0.2883792957660219,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend|pullback_drawdown,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1322646001046556,-0.2349557246156587,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend|pullback_drawdown|volatility_band|volume_money,1,1,1,1,,1.0,0.0,,1.0,0.0,0.1610577165551447,-0.1946169427846737,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend|range_breakout,2,2,2,2,0.5,1.0,0.0,0.5,0.0,1.0,0.4484192122268915,-0.2698522996425773,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend|range_breakout|volatility_band,2,2,2,2,0.5,1.0,0.0,0.0,0.0,1.0,0.3353372422279469,-0.2644452214446213,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend|volatility_band,5,5,5,5,0.0,0.75,0.25,0.0,0.25,0.75,0.1715731178245767,-0.380215326316746,thin_episode_denominator
train,2,t3_t5,up_5_10pct,price_trend|volatility_band|volume_money,2,2,2,2,0.5,1.0,0.0,0.5,1.0,0.0,0.5052995929986478,-0.29171601842051287,thin_episode_denominator
train,2,t3_t5,up_5_10pct,pullback_drawdown,1,1,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.4564452042792803,-0.1359855028810744,thin_episode_denominator
train,2,t3_t5,up_5_10pct,range_breakout,21,21,21,20,0.125,0.875,0.125,0.0625,0.5,0.4375,0.1277128870417394,-0.3868065808388388,thin_episode_denominator
train,2,t3_t5,up_5_10pct,range_breakout|volatility_band,3,3,3,3,0.5,0.5,0.5,0.0,0.5,0.5,0.0540540401216314,-0.36228547317257,thin_episode_denominator
train,2,t3_t5,up_5_10pct,volatility_band,27,27,24,27,0.4,0.8,0.2,0.25,0.35,0.65,0.1435166914828729,-0.28601997845594,thin_episode_denominator
train,2,t3_t5,up_5_10pct,volatility_band|volume_money,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.812676208404493,-0.4400870748828805,thin_episode_denominator
train,2,t3_t5,up_5_10pct,volume_money,6,6,5,6,0.25,0.75,0.25,0.25,0.5,0.5,0.1534325622865531,-0.30159865290437055,thin_episode_denominator
train,2,t3_t5,up_gt_20pct,momentum_rps|oscillator|volatility_band,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.21197592571051754,-0.3671687643217687,thin_episode_denominator
train,2,t3_t5,up_gt_20pct,volatility_band,2,2,2,2,1.0,1.0,0.0,1.0,1.0,0.0,0.5515365069960851,-0.37737413549396326,thin_episode_denominator
train,2,t3_t5,up_gt_20pct,volume_money,3,3,3,3,0.5,1.0,0.0,0.0,0.0,1.0,0.2557945975089313,-0.4595365112613954,thin_episode_denominator
train,2,t6_t10,down_or_flat,momentum_rps|price_trend,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2813853296400126,-0.2854729789595607,thin_episode_denominator
train,2,t6_t10,down_or_flat,pullback_drawdown,1,1,1,1,1.0,0.0,1.0,1.0,0.0,1.0,0.8439591264383384,-0.2591876075354135,thin_episode_denominator
train,2,t6_t10,down_or_flat,range_breakout,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.5634299947758372,-0.2473498188760203,thin_episode_denominator
train,2,t6_t10,down_or_flat,volatility_band,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.2716603810832501,-0.4218701615913355,thin_episode_denominator
train,2,t6_t10,down_or_flat,volume_money,10,10,10,10,0.1,0.2,0.7,0.1,0.3,0.7,0.10487715175599305,-0.22795284116840084,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps,16,16,16,15,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.8666666666666667,0.21305544505516816,-0.2920662106437275,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator,3,3,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.1090171679021863,-0.1832495331729764,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|price_trend,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0323033739845946,-0.2285714081818899,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|price_trend|pullback_drawdown,3,3,3,3,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0154798613068201,-0.309166669845581,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,4,4,4,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.25,0.75,0.0555721287134085,-0.28250664131424363,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0221270136244047,-0.3868715139606734,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|pullback_drawdown,4,4,4,4,0.25,0.75,0.25,0.25,0.25,0.75,0.36689516770982933,-0.2700681424011365,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,4,4,4,0.0,0.75,0.25,0.0,0.25,0.75,0.19753853718514885,-0.18668167253143575,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|oscillator|volatility_band,1,1,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.7762208853993453,-0.3408035223563486,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|price_trend|pullback_drawdown,4,4,4,4,0.5,0.75,0.25,0.5,0.75,0.25,0.38626216003870506,-0.2035667982240941,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|pullback_drawdown,3,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.2053871680874246,-0.1844380690568758,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|pullback_drawdown|volatility_band,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.05931383323941505,-0.2600256696323981,thin_episode_denominator
train,2,t6_t10,up_0_5pct,momentum_rps|range_breakout,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0149254095538033,-0.2899159764883229,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator,50,50,42,43,0.13333333333333333,0.6304347826086957,0.34782608695652173,0.11363636363636363,0.3333333333333333,0.5777777777777777,0.161435664371354,-0.20417354323816045,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|price_trend,3,3,3,3,0.0,0.5,0.5,0.0,0.5,0.5,0.2843895964594065,-0.2490975383842416,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|price_trend|pullback_drawdown,3,3,3,3,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0459183226620747,-0.1549295834842656,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|price_trend|pullback_drawdown|volatility_band,3,3,3,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0885797988040393,-0.147435876100317,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|price_trend|volatility_band,1,1,1,1,,,,,,,0.0264391210748304,-0.2543201570804518,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|price_trend|volume_money,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.09868232317032194,-0.3267197150430941,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|pullback_drawdown,4,4,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.03210957299681075,-0.23576777446324887,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|range_breakout,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.1192982322291325,-0.120376181771403,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|volatility_band,6,6,6,6,0.0,0.2,0.6,0.0,0.2,0.8,0.11136926968258995,-0.1288869971511571,thin_episode_denominator
train,2,t6_t10,up_0_5pct,oscillator|volume_money,6,6,6,6,0.0,0.6,0.4,0.0,0.6,0.4,0.1681606917592134,-0.24348147414170884,thin_episode_denominator
train,2,t6_t10,up_0_5pct,price_trend,6,6,6,6,0.2,0.6,0.4,0.2,0.4,0.6,0.11398972618042776,-0.20663609375634515,thin_episode_denominator
train,2,t6_t10,up_0_5pct,price_trend|pullback_drawdown,2,2,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.069821852318034,-0.13911728110864785,thin_episode_denominator
train,2,t6_t10,up_0_5pct,price_trend|pullback_drawdown|volatility_band,3,3,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.033828370567942,-0.2721468411878017,thin_episode_denominator
train,2,t6_t10,up_0_5pct,price_trend|volatility_band,4,4,4,4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.1661432179796633,-0.2620063911243356,thin_episode_denominator
train,2,t6_t10,up_0_5pct,price_trend|volatility_band|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.2418734016538799,-0.3115676913919468,thin_episode_denominator
train,2,t6_t10,up_0_5pct,price_trend|volume_money,1,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0564516227236233,-0.1857506378303546,thin_episode_denominator
train,2,t6_t10,up_0_5pct,pullback_drawdown,21,21,20,20,0.11764705882352941,0.5882352941176471,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.6470588235294118,0.2268775435399457,-0.2758377097449681,thin_episode_denominator
train,2,t6_t10,up_0_5pct,range_breakout,17,17,16,16,0.13333333333333333,0.5,0.5,0.14285714285714285,0.2,0.8,0.1201080110188639,-0.3099415665355132,thin_episode_denominator
train,2,t6_t10,up_0_5pct,range_breakout|volume_money,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.2260147393706664,-0.3039879588750375,thin_episode_denominator
train,2,t6_t10,up_0_5pct,volatility_band,27,27,23,26,0.08333333333333333,0.5,0.4583333333333333,0.08695652173913043,0.4583333333333333,0.5416666666666666,0.1310799783666099,-0.2033121466187942,thin_episode_denominator
